% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	372
% isAttack slowBody:	667
@relation 'TCP Flood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-5,8,18,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,S1,296,0,196,100,slowBody
tcp,OTH,60,0,641,85,slowBody
tcp,S2,5185,148,178,100,slowBody
tcp,S2,1416,140,444,100,slowBody
tcp,OTH,60,0,833,27,slowBody
tcp,OTH,158,0,263,100,slowBody
tcp,S2,1612,140,165,100,slowBody
tcp,S1,296,0,510,100,slowBody
tcp,S1,296,0,772,100,slowBody
tcp,S1,296,0,298,100,slowBody
tcp,OTH,106,0,17,58,slowBody
tcp,OTH,54,0,5,5,slowBody
tcp,S1,370,0,574,100,slowBody
tcp,S1,370,0,230,100,slowBody
tcp,S1,296,0,330,100,slowBody
tcp,S1,74,0,98,97,slowBody
tcp,S2,1409,140,183,100,slowBody
tcp,S1,370,0,411,100,slowBody
tcp,S1,222,0,976,100,slowBody
tcp,S1,370,0,84,100,slowBody
tcp,OTH,60,0,622,85,slowBody
tcp,S1,222,0,949,100,slowBody
tcp,OTH,60,0,493,78,slowBody
tcp,S1,296,0,650,100,slowBody
tcp,S1,296,0,133,100,slowBody
tcp,S1,222,0,594,100,slowBody
tcp,S1,370,0,325,100,slowBody
tcp,S1,370,0,664,100,slowBody
tcp,S1,548,140,516,100,slowBody
tcp,RSTO,1118,958,43,67,slowBody
tcp,OTH,60,0,780,34,slowBody
tcp,OTH,60,0,1030,49,slowBody
tcp,RSTO,1179,1024,421,100,slowBody
tcp,S1,222,0,999,100,slowBody
tcp,OTH,105,0,249,50,slowBody
tcp,RSTO,1156,958,9,24,slowBody
tcp,RSTO,1235,1024,397,100,slowBody
tcp,S2,1529,140,82,94,slowBody
tcp,S1,148,0,389,100,slowBody
tcp,S1,296,0,448,100,slowBody
tcp,S1,370,0,346,100,slowBody
tcp,OTH,105,0,191,50,slowBody
tcp,S1,148,0,179,100,slowBody
tcp,OTH,60,0,392,84,slowBody
tcp,S1,296,0,201,100,slowBody
tcp,S1,296,0,213,100,slowBody
tcp,OTH,60,0,1107,59,slowBody
tcp,S1,74,0,398,100,slowBody
tcp,S1,370,0,374,100,slowBody
tcp,S1,370,0,396,100,slowBody
tcp,OTH,60,0,955,45,slowBody
tcp,S1,370,0,120,100,slowBody
tcp,S1,296,0,667,100,slowBody
tcp,OTH,91,0,46,54,slowBody
tcp,S1,370,0,619,100,slowBody
tcp,OTH,107,0,167,50,slowBody
tcp,OTH,120,0,183,50,slowBody
tcp,OTH,60,0,1035,52,slowBody
tcp,OTH,60,0,744,45,slowBody
tcp,RSTO,1131,958,39,54,slowBody
tcp,S1,296,0,73,100,slowBody
tcp,OTH,60,0,857,47,slowBody
tcp,S1,370,0,207,100,slowBody
tcp,S1,370,0,473,100,slowBody
tcp,S1,370,0,263,100,slowBody
tcp,OTH,60,0,730,45,slowBody
tcp,OTH,110,0,260,50,slowBody
tcp,S1,370,0,481,100,slowBody
tcp,S1,652,206,157,100,slowBody
tcp,S1,370,0,461,100,slowBody
tcp,S1,370,0,345,100,slowBody
tcp,S1,296,0,66,100,slowBody
tcp,S1,222,0,575,100,slowBody
tcp,S1,296,0,750,100,slowBody
tcp,OTH,143,0,167,100,slowBody
tcp,S1,148,0,302,100,slowBody
tcp,S1,370,0,590,100,slowBody
tcp,S1,370,0,196,100,slowBody
tcp,RSTO,1090,1024,185,100,slowBody
tcp,S1,296,0,218,100,slowBody
tcp,OTH,66,0,442,80,slowBody
tcp,S1,148,0,267,100,slowBody
tcp,S1,296,0,689,100,slowBody
tcp,S1,622,140,195,100,slowBody
tcp,S1,296,0,755,100,slowBody
tcp,S1,370,0,231,100,slowBody
tcp,S1,370,0,308,100,slowBody
tcp,OTH,60,0,1012,49,slowBody
tcp,S1,813,206,204,100,slowBody
tcp,OTH,60,0,729,46,slowBody
tcp,OTH,101,0,244,50,slowBody
tcp,S1,296,0,656,100,slowBody
tcp,S2,1418,140,155,100,slowBody
tcp,OTH,60,0,763,23,slowBody
tcp,S2,1559,140,145,100,slowBody
tcp,S1,370,0,499,100,slowBody
tcp,OTH,66,0,338,76,slowBody
tcp,OTH,66,0,599,89,slowBody
tcp,S1,296,0,296,100,slowBody
tcp,OTH,106,0,57,50,slowBody
tcp,S1,74,0,197,100,slowBody
tcp,OTH,60,0,685,49,slowBody
tcp,S1,370,0,248,100,slowBody
tcp,S1,370,0,265,100,slowBody
tcp,S1,548,140,648,100,slowBody
tcp,OTH,101,0,170,50,slowBody
tcp,S2,4726,74,608,100,slowBody
tcp,OTH,73,0,132,50,slowBody
tcp,S1,370,0,224,100,slowBody
tcp,OTH,100,0,156,50,slowBody
tcp,S2,1517,140,217,100,slowBody
tcp,S1,370,0,609,100,slowBody
tcp,OTH,60,0,1115,59,slowBody
tcp,S1,370,0,525,100,slowBody
tcp,S1,645,206,499,100,slowBody
tcp,S1,370,0,678,100,slowBody
tcp,S1,296,0,608,100,slowBody
tcp,S1,296,0,136,100,slowBody
tcp,OTH,122,0,269,50,slowBody
tcp,OTH,60,0,689,55,slowBody
tcp,OTH,60,0,884,48,slowBody
tcp,S1,296,0,670,100,slowBody
tcp,S1,370,0,600,100,slowBody
tcp,S1,370,0,285,100,slowBody
tcp,OTH,95,0,268,50,slowBody
tcp,S1,148,0,129,100,slowBody
tcp,OTH,60,0,316,66,slowBody
tcp,S1,296,0,473,100,slowBody
tcp,S1,148,0,126,100,slowBody
tcp,S1,148,0,500,100,slowBody
tcp,OTH,60,0,825,46,slowBody
tcp,S1,148,0,158,100,slowBody
tcp,S2,1460,140,169,100,slowBody
tcp,OTH,60,0,1011,52,slowBody
tcp,OTH,60,0,1020,54,slowBody
tcp,S1,296,0,985,100,slowBody
tcp,RSTO,1143,958,182,100,slowBody
tcp,S1,370,0,358,100,slowBody
tcp,S1,296,0,328,100,slowBody
tcp,OTH,60,0,1016,49,slowBody
tcp,S1,370,0,432,100,slowBody
tcp,OTH,96,0,40,54,slowBody
tcp,S1,646,206,125,100,slowBody
tcp,S1,296,0,238,100,slowBody
tcp,S1,296,0,958,100,slowBody
tcp,S1,296,0,808,100,slowBody
tcp,OTH,129,0,72,50,slowBody
tcp,S1,777,206,89,85,slowBody
tcp,S1,370,0,478,100,slowBody
tcp,S1,296,0,737,100,slowBody
tcp,RSTO,904,953,48,79,slowBody
tcp,OTH,97,0,198,50,slowBody
tcp,S1,296,0,717,100,slowBody
tcp,OTH,60,0,897,24,slowBody
tcp,S1,296,0,195,100,slowBody
tcp,S1,148,0,658,100,slowBody
tcp,OTH,60,0,981,48,slowBody
tcp,S1,370,0,203,100,slowBody
tcp,S1,148,0,196,100,slowBody
tcp,S1,296,0,781,100,slowBody
tcp,OTH,91,0,28,60,slowBody
tcp,RSTO,5004,760,644,100,slowBody
tcp,S1,296,0,472,100,slowBody
tcp,S1,370,0,576,100,slowBody
tcp,OTH,66,0,528,85,slowBody
tcp,S1,296,0,426,100,slowBody
tcp,S1,148,0,331,100,slowBody
tcp,OTH,107,0,257,50,slowBody
tcp,S1,74,0,154,100,slowBody
tcp,S1,3512,74,668,100,slowBody
tcp,RSTO,1109,958,46,71,slowBody
tcp,OTH,60,0,665,63,slowBody
tcp,RSTO,1069,958,48,79,slowBody
tcp,S2,3945,74,226,100,slowBody
tcp,S1,74,0,263,100,slowBody
tcp,S1,370,0,575,100,slowBody
tcp,OTH,91,0,19,53,slowBody
tcp,RSTO,1143,1024,720,100,slowBody
tcp,OTH,60,0,1031,49,slowBody
tcp,S1,665,206,45,74,slowBody
tcp,OTH,60,0,1104,56,slowBody
tcp,S1,148,0,155,100,slowBody
tcp,S1,222,0,661,100,slowBody
tcp,S1,296,0,257,100,slowBody
tcp,S1,786,206,188,100,slowBody
tcp,S1,652,206,52,74,slowBody
tcp,RSTO,1132,1024,171,100,slowBody
tcp,S1,370,0,312,100,slowBody
tcp,OTH,60,0,674,47,slowBody
tcp,S1,74,0,424,100,slowBody
tcp,S1,370,0,134,100,slowBody
tcp,S1,548,140,536,89,slowBody
tcp,S1,370,0,498,100,slowBody
tcp,S1,296,0,100,100,slowBody
tcp,OTH,60,0,1025,49,slowBody
tcp,OTH,60,0,519,69,slowBody
tcp,S1,370,0,117,100,slowBody
tcp,S1,370,0,597,100,slowBody
tcp,S1,370,0,205,100,slowBody
tcp,S1,296,0,362,100,slowBody
tcp,S1,780,206,158,100,slowBody
tcp,S1,296,0,316,100,slowBody
tcp,S1,296,0,790,100,slowBody
tcp,OTH,66,0,489,86,slowBody
tcp,OTH,66,0,568,79,slowBody
tcp,S1,296,0,217,100,slowBody
tcp,S1,74,0,319,100,slowBody
tcp,S1,370,0,45,100,slowBody
tcp,S1,370,0,537,99,slowBody
tcp,S1,148,0,468,100,slowBody
tcp,OTH,60,0,915,42,slowBody
tcp,OTH,81,0,234,50,slowBody
tcp,S1,370,0,239,100,slowBody
tcp,S1,296,0,232,100,slowBody
tcp,OTH,60,0,900,27,slowBody
tcp,S1,548,140,657,100,slowBody
tcp,S1,296,0,378,100,slowBody
tcp,S2,5090,148,300,100,slowBody
tcp,S1,296,0,319,100,slowBody
tcp,S1,626,206,16,63,slowBody
tcp,OTH,60,0,823,48,slowBody
tcp,S1,296,0,20,21,slowBody
tcp,RSTO,1146,958,156,100,slowBody
tcp,OTH,54,0,4,7,slowBody
tcp,S1,660,206,67,82,slowBody
tcp,S1,648,206,516,100,slowBody
tcp,RSTO,1145,958,37,62,slowBody
tcp,OTH,60,0,642,67,slowBody
tcp,S1,296,0,41,100,slowBody
tcp,OTH,525,0,7,7,slowBody
tcp,OTH,60,0,698,48,slowBody
tcp,S1,640,206,176,100,slowBody
tcp,OTH,60,0,740,27,slowBody
tcp,RSTO,1115,958,162,100,slowBody
tcp,S1,296,0,405,100,slowBody
tcp,S1,370,0,563,100,slowBody
tcp,RSTO,1170,1024,406,100,slowBody
tcp,OTH,60,0,745,30,slowBody
tcp,RSTO,1085,1024,66,87,slowBody
tcp,OTH,66,0,593,90,slowBody
tcp,OTH,66,0,620,92,slowBody
tcp,S1,370,0,427,100,slowBody
tcp,RSTO,1160,958,6,21,slowBody
tcp,S1,296,0,340,100,slowBody
tcp,OTH,60,0,876,48,slowBody
tcp,S1,370,0,664,100,slowBody
tcp,OTH,336,0,1,66,slowBody
tcp,OTH,60,0,759,27,slowBody
tcp,S1,370,0,215,100,slowBody
tcp,S1,770,206,134,100,slowBody
tcp,S1,370,0,313,99,slowBody
tcp,S1,296,0,49,100,slowBody
tcp,S1,74,0,301,100,slowBody
tcp,S1,296,0,298,100,slowBody
tcp,S1,370,0,307,100,slowBody
tcp,RSTO,1056,958,21,65,slowBody
tcp,S1,370,0,274,100,slowBody
tcp,RSTO,1169,1024,404,100,slowBody
tcp,OTH,66,0,332,73,slowBody
tcp,S1,296,0,667,100,slowBody
tcp,S1,296,0,394,100,slowBody
tcp,RSTO,1127,1024,98,100,slowBody
tcp,S1,148,0,50,84,slowBody
tcp,OTH,116,0,79,50,slowBody
tcp,S1,370,0,266,100,slowBody
tcp,S1,148,0,457,100,slowBody
tcp,OTH,104,0,30,34,slowBody
tcp,OTH,60,0,1007,53,slowBody
tcp,OTH,60,0,727,45,slowBody
tcp,S1,370,0,14,100,slowBody
tcp,S1,370,0,570,99,slowBody
tcp,S1,370,0,682,100,slowBody
tcp,S1,148,0,425,100,slowBody
tcp,S1,370,0,213,100,slowBody
tcp,S1,370,0,382,100,slowBody
tcp,OTH,86,0,49,53,slowBody
tcp,S1,296,0,654,100,slowBody
tcp,S1,370,0,318,100,slowBody
tcp,OTH,566,0,2,8,slowBody
tcp,OTH,111,0,179,50,slowBody
tcp,OTH,113,0,241,50,slowBody
tcp,OTH,176,0,41,49,slowBody
tcp,S1,222,0,959,100,slowBody
tcp,OTH,60,0,771,42,slowBody
tcp,OTH,100,0,148,50,slowBody
tcp,RSTO,1124,958,6,30,slowBody
tcp,OTH,66,0,382,85,slowBody
tcp,S1,370,0,375,100,slowBody
tcp,S1,296,0,27,100,slowBody
tcp,OTH,129,0,53,51,slowBody
tcp,S1,370,0,253,100,slowBody
tcp,S1,370,0,187,100,slowBody
tcp,S1,665,140,533,94,slowBody
tcp,S1,370,0,502,99,slowBody
tcp,OTH,95,0,47,54,slowBody
tcp,RSTO,997,1019,333,99,slowBody
tcp,OTH,628,0,0,0,slowBody
tcp,S1,222,0,738,100,slowBody
tcp,S1,296,0,235,100,slowBody
tcp,S1,370,0,668,100,slowBody
tcp,OTH,60,0,715,50,slowBody
tcp,OTH,66,0,372,90,slowBody
tcp,S1,370,0,480,100,slowBody
tcp,OTH,66,0,436,88,slowBody
tcp,OTH,119,0,114,50,slowBody
tcp,RSTO,1148,958,75,89,slowBody
tcp,OTH,90,0,52,50,slowBody
tcp,S1,74,0,96,95,slowBody
tcp,S1,74,0,409,100,slowBody
tcp,S1,370,0,311,100,slowBody
tcp,S1,745,206,525,100,slowBody
tcp,OTH,60,0,686,49,slowBody
tcp,S1,643,206,180,100,slowBody
tcp,OTH,60,0,1049,49,slowBody
tcp,S1,370,0,272,100,slowBody
tcp,S1,370,0,623,100,slowBody
tcp,S1,370,0,210,99,slowBody
tcp,RSTO,1141,1024,378,100,slowBody
tcp,S1,296,0,443,100,slowBody
tcp,S1,631,206,175,100,slowBody
tcp,OTH,262,0,8,29,slowBody
tcp,S1,296,0,608,100,slowBody
tcp,S1,370,0,615,100,slowBody
tcp,OTH,116,0,270,50,slowBody
tcp,S1,222,0,634,100,slowBody
tcp,S1,148,0,93,98,slowBody
tcp,S1,74,0,261,100,slowBody
tcp,OTH,84,0,264,50,slowBody
tcp,OTH,114,0,10,22,slowBody
tcp,OTH,60,0,645,55,slowBody
tcp,S1,370,0,358,100,slowBody
tcp,S1,370,0,546,100,slowBody
tcp,OTH,185,0,178,100,slowBody
tcp,S1,296,0,354,100,slowBody
tcp,S1,296,0,382,100,slowBody
tcp,S1,296,0,1,1,slowBody
tcp,S1,222,0,951,100,slowBody
tcp,RSTO,1075,958,73,88,slowBody
tcp,OTH,84,0,151,50,slowBody
tcp,RSTO,1169,1024,373,100,slowBody
tcp,S1,296,0,89,100,slowBody
tcp,S1,296,0,691,100,slowBody
tcp,OTH,60,0,10,61,slowBody
tcp,OTH,66,0,569,89,slowBody
tcp,OTH,86,0,247,50,slowBody
tcp,OTH,119,0,271,50,slowBody
tcp,S1,296,0,10,100,slowBody
tcp,S1,296,0,494,100,slowBody
tcp,S1,296,0,610,100,slowBody
tcp,S1,74,0,151,100,slowBody
tcp,OTH,60,0,1048,49,slowBody
tcp,S1,296,0,651,100,slowBody
tcp,S1,222,0,961,100,slowBody
tcp,S1,74,0,188,100,slowBody
tcp,S1,370,0,412,100,slowBody
tcp,S1,296,0,169,100,slowBody
tcp,S1,148,0,113,100,slowBody
tcp,S1,296,0,451,100,slowBody
tcp,OTH,60,0,986,53,slowBody
tcp,RSTO,2978,1024,199,100,slowBody
tcp,S1,296,0,71,100,slowBody
tcp,S1,148,0,382,100,slowBody
tcp,OTH,106,0,171,50,slowBody
tcp,OTH,122,0,256,50,slowBody
tcp,S1,548,140,514,100,slowBody
tcp,S1,296,0,209,100,slowBody
tcp,S1,148,0,676,100,slowBody
tcp,OTH,60,0,937,48,slowBody
tcp,S1,370,0,359,100,slowBody
tcp,S1,370,0,267,100,slowBody
tcp,OTH,173,0,80,88,slowBody
tcp,S1,2934,206,33,100,slowBody
tcp,S1,148,0,162,100,slowBody
tcp,S1,370,0,416,100,slowBody
tcp,OTH,60,0,848,39,slowBody
tcp,OTH,162,0,28,36,slowBody
tcp,OTH,101,0,217,50,slowBody
tcp,S1,296,0,624,100,slowBody
tcp,S1,296,0,400,100,slowBody
tcp,OTH,100,0,206,50,slowBody
tcp,OTH,575,0,4,10,slowBody
tcp,RSTO,1154,1024,511,100,slowBody
tcp,OTH,108,0,59,50,slowBody
tcp,RSTO,1129,1024,703,100,slowBody
tcp,S1,296,0,628,100,slowBody
tcp,S1,296,0,228,100,slowBody
tcp,S1,148,0,41,81,slowBody
tcp,S1,296,0,95,100,slowBody
tcp,S1,296,0,177,100,slowBody
tcp,OTH,60,0,687,57,slowBody
tcp,S1,665,140,112,100,slowBody
tcp,S2,3981,74,237,100,slowBody
tcp,OTH,60,0,949,45,slowBody
tcp,OTH,200,0,215,100,slowBody
tcp,S1,296,0,158,100,slowBody
tcp,RSTO,1092,1024,193,100,slowBody
tcp,S1,370,0,582,99,slowBody
tcp,S1,735,206,170,100,slowBody
tcp,S1,370,0,330,100,slowBody
tcp,OTH,60,0,1024,49,slowBody
tcp,S1,370,0,122,100,slowBody
tcp,S1,370,0,388,100,slowBody
tcp,S1,370,0,267,100,slowBody
tcp,S1,148,0,105,100,slowBody
tcp,S1,370,0,427,100,slowBody
tcp,RSTO,897,1019,146,99,slowBody
tcp,OTH,60,0,736,47,slowBody
tcp,S1,370,0,336,100,slowBody
tcp,OTH,66,0,380,89,slowBody
tcp,S1,370,0,422,100,slowBody
tcp,OTH,60,0,914,34,slowBody
tcp,OTH,108,0,233,50,slowBody
tcp,S1,370,0,554,100,slowBody
tcp,RSTO,1176,958,28,43,slowBody
tcp,S1,370,0,332,100,slowBody
tcp,S1,748,206,205,100,slowBody
tcp,S1,296,0,72,100,slowBody
tcp,S1,662,206,99,98,slowBody
tcp,OTH,60,0,989,45,slowBody
tcp,OTH,60,0,714,50,slowBody
tcp,S1,296,0,120,100,slowBody
tcp,S1,370,0,447,100,slowBody
tcp,OTH,60,0,961,47,slowBody
tcp,S1,655,206,182,100,slowBody
tcp,S1,296,0,52,100,slowBody
tcp,S1,296,0,599,100,slowBody
tcp,RSTO,1126,1024,384,100,slowBody
tcp,OTH,60,0,396,84,slowBody
tcp,OTH,94,0,231,50,slowBody
tcp,OTH,81,0,126,50,slowBody
tcp,S1,370,0,455,100,slowBody
tcp,RSTO,1082,958,132,100,slowBody
tcp,S1,370,0,321,100,slowBody
tcp,S1,296,0,282,100,slowBody
tcp,S1,222,0,747,100,slowBody
tcp,OTH,82,0,149,50,slowBody
tcp,S1,222,0,1026,100,slowBody
tcp,S1,74,0,307,100,slowBody
tcp,S1,148,0,653,100,slowBody
tcp,S1,296,0,413,100,slowBody
tcp,RSTO,1132,1024,374,100,slowBody
tcp,S1,370,0,407,100,slowBody
tcp,S1,296,0,205,100,slowBody
tcp,S1,222,0,480,100,slowBody
tcp,RSTO,911,1019,348,100,slowBody
tcp,OTH,123,0,97,50,slowBody
tcp,S1,296,0,943,100,slowBody
tcp,S1,370,0,330,99,slowBody
tcp,S1,296,0,225,100,slowBody
tcp,OTH,60,0,679,51,slowBody
tcp,RSTO,1165,958,178,100,slowBody
tcp,OTH,60,0,370,87,slowBody
tcp,S1,370,0,275,99,slowBody
tcp,OTH,66,0,313,65,slowBody
tcp,OTH,66,0,602,91,slowBody
tcp,S1,296,0,230,100,slowBody
tcp,OTH,66,0,6,10,slowBody
tcp,OTH,117,0,97,50,slowBody
tcp,S1,296,0,147,100,slowBody
tcp,S1,222,0,474,100,slowBody
tcp,S1,296,0,402,100,slowBody
tcp,OTH,66,0,381,89,slowBody
tcp,S1,148,0,290,100,slowBody
tcp,OTH,60,0,746,23,slowBody
tcp,OTH,112,0,39,53,slowBody
tcp,S1,296,0,614,100,slowBody
tcp,S1,370,0,420,100,slowBody
tcp,S1,296,0,292,100,slowBody
tcp,S1,370,0,349,100,slowBody
tcp,S1,148,0,571,100,slowBody
tcp,OTH,60,0,1019,54,slowBody
tcp,S1,222,0,864,100,slowBody
tcp,S1,642,206,518,100,slowBody
tcp,S1,370,0,73,100,slowBody
tcp,S1,296,0,174,100,slowBody
tcp,OTH,92,0,256,50,slowBody
tcp,OTH,66,0,567,76,slowBody
tcp,S1,296,0,605,100,slowBody
tcp,S1,3512,74,675,100,slowBody
tcp,S1,296,0,331,100,slowBody
tcp,RSTO,994,1019,331,99,slowBody
tcp,S1,296,0,102,100,slowBody
tcp,OTH,85,0,25,53,slowBody
tcp,S1,222,0,538,100,slowBody
tcp,OTH,60,0,652,84,slowBody
tcp,S1,296,0,523,100,slowBody
tcp,RSTO,1166,958,3,27,slowBody
tcp,S1,296,0,112,100,slowBody
tcp,S1,148,0,387,100,slowBody
tcp,OTH,60,0,964,46,slowBody
tcp,RSTO,1093,958,69,87,slowBody
tcp,OTH,96,0,255,50,slowBody
tcp,OTH,60,0,1075,51,slowBody
tcp,OTH,100,0,68,50,slowBody
tcp,S1,370,0,549,100,slowBody
tcp,S1,370,0,626,100,slowBody
tcp,S1,296,0,147,100,slowBody
tcp,S1,148,0,430,100,slowBody
tcp,S1,657,206,189,100,slowBody
tcp,S1,296,0,252,100,slowBody
tcp,S1,296,0,749,100,slowBody
tcp,RSTO,1232,1024,396,100,slowBody
tcp,S1,296,0,464,100,slowBody
tcp,RSTO,1223,1024,363,100,slowBody
tcp,RSTO,1157,958,7,31,slowBody
tcp,S1,296,0,234,100,slowBody
tcp,S1,148,0,229,100,slowBody
tcp,S1,222,0,979,100,slowBody
tcp,OTH,91,0,126,50,slowBody
tcp,S1,222,0,943,100,slowBody
tcp,S1,370,0,307,100,slowBody
tcp,S1,296,0,12,100,slowBody
tcp,OTH,105,0,63,50,slowBody
tcp,S1,370,0,339,100,slowBody
tcp,OTH,70,0,173,50,slowBody
tcp,S1,296,0,968,100,slowBody
tcp,RSTO,4033,958,341,100,slowBody
tcp,S1,760,206,179,100,slowBody
tcp,OTH,260,0,4,4,slowBody
tcp,S1,370,0,65,100,slowBody
tcp,OTH,66,0,298,57,slowBody
tcp,S1,370,0,458,100,slowBody
tcp,S1,148,0,341,100,slowBody
tcp,S1,296,0,642,100,slowBody
tcp,S1,370,0,63,100,slowBody
tcp,OTH,60,0,953,47,slowBody
tcp,S1,370,0,348,100,slowBody
tcp,S1,296,0,570,100,slowBody
tcp,OTH,60,0,411,80,slowBody
tcp,OTH,100,0,275,50,slowBody
tcp,S1,296,0,661,100,slowBody
tcp,S1,74,0,324,100,slowBody
tcp,RSTO,1165,958,30,55,slowBody
tcp,OTH,81,0,148,50,slowBody
tcp,S1,296,0,481,100,slowBody
tcp,S1,148,0,124,100,slowBody
tcp,OTH,93,0,281,50,slowBody
tcp,S2,4710,74,610,100,slowBody
tcp,OTH,144,0,90,98,slowBody
tcp,RSTO,1157,958,38,63,slowBody
tcp,RSTO,1082,958,52,81,slowBody
tcp,RSTO,1172,1024,143,100,slowBody
tcp,S1,370,0,223,100,slowBody
tcp,S1,370,0,281,100,slowBody
tcp,S1,296,0,453,100,slowBody
tcp,RSTO,1135,958,102,100,slowBody
tcp,OTH,66,0,429,89,slowBody
tcp,OTH,83,0,147,50,slowBody
tcp,OTH,66,0,562,73,slowBody
tcp,S1,370,0,250,100,slowBody
tcp,S1,370,0,453,100,slowBody
tcp,S1,548,140,498,89,slowBody
tcp,S1,296,0,498,100,slowBody
tcp,RSTO,1104,958,41,75,slowBody
tcp,S1,370,0,239,100,slowBody
tcp,OTH,105,0,51,50,slowBody
tcp,OTH,66,0,595,90,slowBody
tcp,S1,370,0,28,100,slowBody
tcp,S1,370,0,306,100,slowBody
tcp,S1,148,0,47,100,slowBody
tcp,S1,296,0,642,100,slowBody
tcp,OTH,66,0,516,89,slowHeaders
tcp,OTH,60,0,1075,51,slowHeaders
tcp,S1,370,0,321,100,slowHeaders
tcp,OTH,121,0,95,50,slowHeaders
tcp,OTH,76,0,162,50,slowHeaders
tcp,RSTO,1031,1019,199,100,slowHeaders
tcp,S1,370,0,56,100,slowHeaders
tcp,OTH,100,0,254,50,slowHeaders
tcp,OTH,101,0,261,50,slowHeaders
tcp,OTH,60,0,12,60,slowHeaders
tcp,OTH,88,0,199,50,slowHeaders
tcp,S1,370,0,286,100,slowHeaders
tcp,RSTO,1116,958,41,77,slowHeaders
tcp,S2,3811,74,515,100,slowHeaders
tcp,RSTO,938,887,371,100,slowHeaders
tcp,S1,222,0,211,99,slowHeaders
tcp,OTH,66,0,380,100,slowHeaders
tcp,OTH,66,0,394,85,slowHeaders
tcp,RSTO,1188,1024,409,100,slowHeaders
tcp,S1,370,0,408,100,slowHeaders
tcp,OTH,60,0,1104,49,slowHeaders
tcp,OTH,60,0,715,52,slowHeaders
tcp,RSTO,1139,958,160,99,slowHeaders
tcp,S1,370,0,449,100,slowHeaders
tcp,OTH,60,0,877,51,slowHeaders
tcp,S1,148,0,47,80,slowHeaders
tcp,OTH,115,0,227,50,slowHeaders
tcp,OTH,66,0,396,100,slowHeaders
tcp,OTH,66,0,465,100,slowHeaders
tcp,OTH,95,0,53,50,slowHeaders
tcp,RSTO,926,887,179,100,slowHeaders
tcp,OTH,60,0,964,51,slowHeaders
tcp,OTH,66,0,451,100,slowHeaders
tcp,RSTO,802,953,126,100,slowHeaders
tcp,OTH,66,0,466,100,slowHeaders
tcp,S1,370,0,357,100,slowHeaders
tcp,OTH,60,0,1086,51,slowHeaders
tcp,S1,222,0,577,100,slowHeaders
tcp,OTH,60,0,5,68,slowHeaders
tcp,OTH,60,0,1088,54,slowHeaders
tcp,S1,370,0,743,100,slowHeaders
tcp,S1,370,0,401,100,slowHeaders
tcp,OTH,79,0,154,50,slowHeaders
tcp,RSTO,1083,1019,146,100,slowHeaders
tcp,OTH,60,0,628,46,slowHeaders
tcp,S1,764,206,71,83,slowHeaders
tcp,S1,370,0,59,100,slowHeaders
tcp,OTH,66,0,521,89,slowHeaders
tcp,S1,758,206,47,79,slowHeaders
tcp,OTH,60,0,1043,51,slowHeaders
tcp,S1,400,140,108,100,slowHeaders
tcp,S1,296,0,624,100,slowHeaders
tcp,OTH,60,0,820,47,slowHeaders
tcp,OTH,481,0,27,27,slowHeaders
tcp,OTH,66,0,570,100,slowHeaders
tcp,S1,296,0,409,100,slowHeaders
tcp,RSTO,1045,1019,43,44,slowHeaders
tcp,OTH,60,0,942,49,slowHeaders
tcp,RSTO,1018,1019,213,100,slowHeaders
tcp,RSTO,1034,953,46,74,slowHeaders
tcp,S1,370,0,145,100,slowHeaders
tcp,OTH,66,0,444,100,slowHeaders
tcp,OTH,60,0,8,8,slowHeaders
tcp,RSTO,975,953,123,100,slowHeaders
tcp,OTH,60,0,844,48,slowHeaders
tcp,OTH,66,0,348,79,slowHeaders
tcp,S1,400,140,14,92,slowHeaders
tcp,S1,370,0,559,100,slowHeaders
tcp,OTH,60,0,976,55,slowHeaders
tcp,OTH,113,0,192,50,slowHeaders
tcp,OTH,60,0,766,49,slowHeaders
tcp,OTH,66,0,391,85,slowHeaders
tcp,OTH,60,0,6,64,slowHeaders
tcp,S1,758,206,125,100,slowHeaders
tcp,OTH,66,0,393,100,slowHeaders
tcp,OTH,100,0,100,50,slowHeaders
tcp,S1,370,0,543,100,slowHeaders
tcp,S1,370,0,321,99,slowHeaders
tcp,S1,1996,74,493,100,slowHeaders
tcp,S1,370,0,648,100,slowHeaders
tcp,S1,370,0,255,100,slowHeaders
tcp,S1,222,0,656,100,slowHeaders
tcp,S1,370,0,203,100,slowHeaders
tcp,OTH,60,0,1090,51,slowHeaders
tcp,S1,370,0,328,100,slowHeaders
tcp,OTH,190,0,575,100,slowHeaders
