% isAttack HIGH_RATE:	1087
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2,5,8,23,27,29,33,38,40'

@attribute total_fvolume numeric
@attribute min_fpktl numeric
@attribute std_fpktl numeric
@attribute mean_active numeric
@attribute mean_idle numeric
@attribute std_idle numeric
@attribute sflow_bbytes numeric
@attribute total_fhlen numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
73,73,0,0,0,0,0,28,NORMAL
59,59,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
77,77,0,0,0,0,0,28,NORMAL
102,102,0,0,0,0,0,28,NORMAL
177,177,0,0,0,0,0,28,NORMAL
109,109,0,0,0,0,0,28,NORMAL
64,64,0,0,0,0,0,28,NORMAL
88,44,0,14866,0,0,0,48,NORMAL
770,770,0,0,0,0,0,28,NORMAL
62,62,0,0,0,0,0,28,NORMAL
75,75,0,0,0,0,0,28,NORMAL
44,44,0,0,0,0,0,28,NORMAL
154,48,5,11703,0,0,0,68,NORMAL
126,126,0,0,0,0,0,28,NORMAL
116,58,0,0,3022937,0,0,48,NORMAL
96,96,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
672,672,0,0,0,0,0,28,NORMAL
222,48,36,0,1470123,24443,0,68,NORMAL
30,30,0,0,0,0,0,28,NORMAL
129,129,0,0,0,0,0,28,NORMAL
370,370,0,0,0,0,0,28,NORMAL
116,116,0,0,0,0,0,28,NORMAL
1108,1108,0,0,0,0,0,28,NORMAL
44,44,0,0,0,0,0,28,NORMAL
78,78,0,0,0,0,0,28,NORMAL
69,69,0,0,0,0,0,28,NORMAL
70,70,0,0,0,0,0,28,NORMAL
84,84,0,0,0,0,0,28,NORMAL
31,31,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
110,110,0,0,0,0,0,28,NORMAL
258,129,0,0,1580577,0,0,48,NORMAL
134,134,0,0,0,0,0,28,NORMAL
240,80,0,0,2148085,113612,0,68,NORMAL
83,83,0,0,0,0,0,28,NORMAL
93,93,0,0,0,0,0,28,NORMAL
111,111,0,0,0,0,0,28,NORMAL
58,58,0,0,0,0,0,28,NORMAL
96,48,0,153089,0,0,0,48,NORMAL
131,131,0,0,0,0,0,28,NORMAL
624,624,0,0,0,0,0,28,NORMAL
1108,1108,0,0,0,0,0,28,NORMAL
131,131,0,0,0,0,0,28,NORMAL
48,48,0,0,0,0,0,28,NORMAL
74,74,0,0,0,0,0,28,NORMAL
68,68,0,0,0,0,0,28,NORMAL
30,30,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
773,773,0,0,0,0,0,28,NORMAL
1195,1195,0,0,0,0,0,28,NORMAL
62,62,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
73,73,0,0,0,0,0,28,NORMAL
29680,1484,0,84686,9916083,0,0,408,NORMAL
125,125,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
596,596,0,0,0,0,0,28,NORMAL
63,63,0,0,0,0,0,28,NORMAL
2538,48,74,1572823,1221372,12049,0,728,NORMAL
77,77,0,0,0,0,0,28,NORMAL
88,44,0,0,2997562,0,0,48,NORMAL
32853,68,3,10543029,0,0,0,8528,NORMAL
62,62,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
279,279,0,0,0,0,0,28,NORMAL
92,92,0,0,0,0,0,28,NORMAL
58,58,0,0,0,0,0,28,NORMAL
69,69,0,0,0,0,0,28,NORMAL
44,44,0,0,0,0,0,28,NORMAL
48,48,0,0,0,0,0,28,NORMAL
876,876,0,0,0,0,0,28,NORMAL
58,58,0,0,0,0,0,28,NORMAL
88,44,0,14380,0,0,0,48,NORMAL
73,73,0,0,0,0,0,28,NORMAL
554,48,7,330724,1486315,79527,0,228,NORMAL
11616,1452,0,4661,0,0,0,168,NORMAL
63,63,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
138,64,7,53657,0,0,0,48,NORMAL
126,126,0,0,0,0,0,28,NORMAL
31,31,0,0,0,0,0,28,NORMAL
166,166,0,0,0,0,0,28,NORMAL
86,86,0,0,0,0,0,28,NORMAL
61,61,0,0,0,0,0,28,NORMAL
74,74,0,0,0,0,0,28,NORMAL
131,131,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
136,136,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
158085,117,393,10532217,0,0,0,7308,NORMAL
126,126,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
652,60,6,1462787,1153170,0,0,188,NORMAL
58,58,0,0,0,0,0,28,NORMAL
44,44,0,0,0,0,0,28,NORMAL
88,44,0,0,1020015,0,0,48,NORMAL
220,44,0,76249,2956357,0,0,108,NORMAL
142,142,0,0,0,0,0,28,NORMAL
326,326,0,0,0,0,0,28,NORMAL
166,166,0,0,0,0,0,28,NORMAL
129,129,0,0,0,0,0,28,NORMAL
129,129,0,0,0,0,0,28,NORMAL
156,156,0,0,0,0,0,28,NORMAL
252,126,0,0,6093197,0,0,48,NORMAL
240,48,0,35565,2498569,1157594,0,108,NORMAL
326,326,0,0,0,0,0,28,NORMAL
397,397,0,0,0,0,0,28,NORMAL
44,44,0,0,0,0,0,28,NORMAL
88,44,0,18831,0,0,0,48,NORMAL
79,79,0,0,0,0,0,28,NORMAL
96,96,0,0,0,0,0,28,NORMAL
72,72,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
31,31,0,0,0,0,0,28,NORMAL
64,64,0,0,0,0,0,28,NORMAL
130,130,0,0,0,0,0,28,NORMAL
251,251,0,0,0,0,0,28,NORMAL
132,44,0,108472,0,0,0,68,NORMAL
141,141,0,0,0,0,0,28,NORMAL
94,94,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
875,48,242,230080,3240337,0,0,108,NORMAL
30,30,0,0,0,0,0,28,NORMAL
76,76,0,0,0,0,0,28,NORMAL
48,48,0,0,0,0,0,28,NORMAL
117,117,0,0,0,0,0,28,NORMAL
76,76,0,0,0,0,0,28,NORMAL
64,64,0,0,0,0,0,28,NORMAL
64,64,0,0,0,0,0,28,NORMAL
147,147,0,0,0,0,0,28,NORMAL
81,81,0,0,0,0,0,28,NORMAL
306,129,33,0,5001354,0,0,48,NORMAL
69,69,0,0,0,0,0,28,NORMAL
73,73,0,0,0,0,0,28,NORMAL
48,48,0,0,0,0,0,28,NORMAL
156,156,0,0,0,0,0,28,NORMAL
265,48,69,247659,2896779,0,0,68,NORMAL
92,92,0,0,0,0,0,28,NORMAL
129,129,0,0,0,0,0,28,NORMAL
59,59,0,0,0,0,0,28,NORMAL
30,30,0,0,0,0,0,28,NORMAL
308,71,10,1,2496952,737847,0,88,NORMAL
168,84,0,0,2009574,0,0,48,NORMAL
303,303,0,0,0,0,0,28,NORMAL
116,116,0,0,0,0,0,28,NORMAL
72,72,0,0,0,0,0,28,NORMAL
129,129,0,0,0,0,0,28,NORMAL
317,317,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
258,129,0,0,2074855,0,0,48,NORMAL
81,81,0,0,0,0,0,28,NORMAL
88,44,0,61118,0,0,0,48,NORMAL
117,117,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
174,174,0,0,0,0,0,28,NORMAL
90,90,0,0,0,0,0,28,NORMAL
44,44,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
64,64,0,0,0,0,0,28,NORMAL
92,92,0,0,0,0,0,28,NORMAL
726,726,0,0,0,0,0,28,NORMAL
69,69,0,0,0,0,0,28,NORMAL
129,129,0,0,0,0,0,28,NORMAL
74,74,0,0,0,0,0,28,NORMAL
30,30,0,0,0,0,0,28,NORMAL
326,326,0,0,0,0,0,28,NORMAL
82,82,0,0,0,0,0,28,NORMAL
300,300,0,0,0,0,0,28,NORMAL
67,67,0,0,0,0,0,28,NORMAL
90,90,0,0,0,0,0,28,NORMAL
129,129,0,0,0,0,0,28,NORMAL
44,44,0,0,0,0,0,28,NORMAL
96,48,0,210706,0,0,0,48,NORMAL
71,71,0,0,0,0,0,28,NORMAL
129,129,0,0,0,0,0,28,NORMAL
93,93,0,0,0,0,0,28,NORMAL
73,73,0,0,0,0,0,28,NORMAL
58,58,0,0,0,0,0,28,NORMAL
70,70,0,0,0,0,0,28,NORMAL
805,805,0,0,0,0,0,28,NORMAL
116,58,0,0,3320958,0,0,48,NORMAL
475,475,0,0,0,0,0,28,NORMAL
51,51,0,0,0,0,0,28,NORMAL
81,81,0,0,0,0,0,28,NORMAL
72,72,0,0,0,0,0,28,NORMAL
56,56,0,0,0,0,0,28,NORMAL
116,116,0,0,0,0,0,28,NORMAL
59,59,0,0,0,0,0,28,NORMAL
1108,1108,0,0,0,0,0,28,NORMAL
126,126,0,0,0,0,0,28,NORMAL
1108,1108,0,0,0,0,0,28,NORMAL
30657,48,474,1639215,2740931,1091501,0,488,NORMAL
129,129,0,0,0,0,0,28,NORMAL
222,48,36,498436,0,0,0,68,NORMAL
64,64,0,0,0,0,0,28,NORMAL
264,44,0,1057258,0,0,0,128,NORMAL
626,313,0,0,5009846,0,0,48,NORMAL
121,121,0,0,0,0,0,28,NORMAL
116,116,0,0,0,0,0,28,NORMAL
435,129,27,990733,0,0,0,68,NORMAL
273,273,0,0,0,0,0,28,NORMAL
72,72,0,0,0,0,0,28,NORMAL
29,29,0,0,0,0,0,28,NORMAL
220,44,0,962678,0,0,0,108,NORMAL
1016,1016,0,0,0,0,0,28,NORMAL
131,131,0,0,0,0,0,28,NORMAL
15428,52,5,2093595,0,0,2192,12488,HIGH_RATE
70396,52,18,5882521,0,0,42758,55336,HIGH_RATE
28084,52,12,1939007,1233869,0,1486,22576,HIGH_RATE
7472,52,1,413847,0,0,1308,6092,HIGH_RATE
8888,52,12,1957208,0,0,3504,7028,HIGH_RATE
42288,52,19,1189479,2058355,861767,1455,32508,HIGH_RATE
37132,52,12,3564887,1480130,77684,2199,29440,HIGH_RATE
8812,52,2,1945248,0,0,2672,7132,HIGH_RATE
163436,52,7,6839571,0,0,33022,131672,HIGH_RATE
316888,52,6,16182816,0,0,185520,255172,HIGH_RATE
34236,52,9,4908635,4046057,0,5365,27516,HIGH_RATE
57936,52,85,2808510,2393996,1339017,1653,42180,HIGH_RATE
86068,52,18,3621912,2387706,1300626,3210,67204,HIGH_RATE
21844,52,21,2742244,2043583,872784,1439,17272,HIGH_RATE
28244,52,4,3145828,2106732,955784,1701,22784,HIGH_RATE
60048,52,14,2911953,2384141,1231835,2406,47484,HIGH_RATE
7568,52,5,1815886,0,0,3464,6092,HIGH_RATE
23484,52,36,3119911,1486162,99542,1488,18156,HIGH_RATE
22800,52,10,3265115,1925309,759509,1820,18312,HIGH_RATE
412880,52,18,22536417,0,0,92130,330884,HIGH_RATE
33180,52,14,4595469,1945195,0,3078,25956,HIGH_RATE
344064,52,5,18997623,0,0,71630,277428,HIGH_RATE
28492,52,16,3602192,1414432,47987,2159,22588,HIGH_RATE
7008,52,3,2216858,0,0,2452,5676,HIGH_RATE
116852,52,19,8182388,0,0,54638,92672,HIGH_RATE
341556,52,5,15851578,0,0,194286,275400,HIGH_RATE
98948,52,17,7361356,0,0,55114,78164,HIGH_RATE
320296,52,5,16508207,0,0,184882,258136,HIGH_RATE
10168,52,11,2192291,0,0,4076,8068,HIGH_RATE
315980,52,8,16112854,0,0,184634,253976,HIGH_RATE
98500,52,44,7871635,0,0,56262,75772,HIGH_RATE
288260,52,42,16820328,0,0,58590,227612,HIGH_RATE
461628,52,21,24074301,0,0,111094,368844,HIGH_RATE
301556,52,8,8228226,0,0,172434,243212,HIGH_RATE
10504,52,10,1957728,0,0,2868,8380,HIGH_RATE
523000,52,18,26107335,0,0,129838,418660,HIGH_RATE
10272,52,2,307594,0,0,3128,8328,HIGH_RATE
189308,52,7,7742362,0,0,40898,152576,HIGH_RATE
442532,52,17,23063967,0,0,98342,353504,HIGH_RATE
309308,52,5,16185177,0,0,178138,249608,HIGH_RATE
272852,52,6,16008049,0,0,49218,219968,HIGH_RATE
154152,52,5,5978164,0,0,34802,124548,HIGH_RATE
317236,52,9,16160387,0,0,183914,254704,HIGH_RATE
109272,52,11,3163117,0,0,64794,87420,HIGH_RATE
12612,52,6,1436020,0,0,1256,10200,HIGH_RATE
58388,52,8,2990619,1233565,0,2708,47120,HIGH_RATE
93672,52,50,7526107,0,0,50102,71508,HIGH_RATE
5332,52,18,231246,0,0,1892,4168,HIGH_RATE
18864,52,0,589402,0,0,15140,15348,HIGH_RATE
105896,52,22,8598202,0,0,62598,83156,HIGH_RATE
24024,52,10,2880573,1436072,21170,1906,19092,HIGH_RATE
35844,52,14,2628548,1808846,181785,2624,28296,HIGH_RATE
46828,52,81,5705250,1944335,0,4045,34432,HIGH_RATE
70700,52,15,5882485,0,0,40690,55544,HIGH_RATE
587336,52,6,27652818,0,0,136250,473468,HIGH_RATE
30044,52,4,4558392,3894781,0,3535,24188,HIGH_RATE
96136,52,20,7681749,0,0,52582,75928,HIGH_RATE
29360,52,13,4780466,1945002,0,3342,22940,HIGH_RATE
9620,52,1,1898651,0,0,3440,7808,HIGH_RATE
56412,52,20,6445218,0,0,37454,43584,HIGH_RATE
101588,52,43,7821773,0,0,52482,78476,HIGH_RATE
17460,52,28,2680971,1432656,5223,1153,13476,HIGH_RATE
137220,52,42,8351802,0,0,67182,106764,HIGH_RATE
16092,52,6,1440708,0,0,1568,13008,HIGH_RATE
405980,52,8,22034403,0,0,82742,326672,HIGH_RATE
17888,52,9,5058117,0,0,3082,14204,HIGH_RATE
177560,52,7,7355223,0,0,37258,143216,HIGH_RATE
54200,52,12,2432506,0,0,15874,43376,HIGH_RATE
104252,52,41,7173703,0,0,58722,80660,HIGH_RATE
62800,52,13,2802291,2970680,1541394,2168,49876,HIGH_RATE
114068,52,20,8326135,0,0,62334,90176,HIGH_RATE
632604,52,20,29197627,0,0,147662,507528,HIGH_RATE
7780,52,7,1825733,0,0,3036,6196,HIGH_RATE
55804,52,22,2443355,1036328,0,17196,43384,HIGH_RATE
10100,52,14,2291371,0,0,2712,7964,HIGH_RATE
73448,52,18,5874498,0,0,41146,57728,HIGH_RATE
32100,52,19,3237339,1938053,716649,2085,25176,HIGH_RATE
131212,52,20,8838725,0,0,75230,103852,HIGH_RATE
2376,52,3,591557,0,0,1256,1932,HIGH_RATE
13540,52,9,824703,0,0,1464,10876,HIGH_RATE
114024,52,23,8189455,0,0,57830,89448,HIGH_RATE
132100,52,14,3664777,0,0,79250,105412,HIGH_RATE
129380,52,16,8579313,0,0,68786,102656,HIGH_RATE
119428,52,23,8165853,0,0,68762,93556,HIGH_RATE
94296,52,20,7972294,0,0,55970,73848,HIGH_RATE
37260,52,120,2643602,1789848,217198,1904,25332,HIGH_RATE
147708,52,11,4167245,0,0,86438,118308,HIGH_RATE
22132,52,10,3132307,1425174,6037,1709,17584,HIGH_RATE
18576,52,7,3924175,0,0,2504,14880,HIGH_RATE
67576,52,16,5734251,0,0,38662,52840,HIGH_RATE
329088,52,9,16632967,0,0,189058,263856,HIGH_RATE
96860,52,47,7799519,0,0,56066,74888,HIGH_RATE
120876,52,19,8853896,0,0,61362,95844,HIGH_RATE
32364,52,16,4564514,1942401,0,3416,25176,HIGH_RATE
25248,52,10,5126118,1938561,0,2110,19872,HIGH_RATE
326076,52,6,16182011,0,0,185520,262764,HIGH_RATE
97060,52,43,7684647,0,0,50894,74992,HIGH_RATE
327284,52,9,15993545,0,0,181974,262712,HIGH_RATE
154724,52,5,6448968,0,0,34218,125120,HIGH_RATE
86900,52,9,3383150,0,0,19034,69896,HIGH_RATE
6152,52,2,1958485,0,0,1880,5000,HIGH_RATE
7472,52,1,413847,0,0,1308,6092,HIGH_RATE
109752,52,40,7995801,0,0,62542,85392,HIGH_RATE
31888,52,14,2898149,1475745,78515,1806,25072,HIGH_RATE
350852,52,5,16159029,0,0,184026,282836,HIGH_RATE
32560,52,12,2978683,1622042,446404,2168,25696,HIGH_RATE
12612,52,6,1436020,0,0,1256,10200,HIGH_RATE
7456,52,13,1951024,0,0,3712,5884,HIGH_RATE
74368,52,19,5897193,0,0,45642,58144,HIGH_RATE
15660,52,24,2334808,1431838,9615,1492,12084,HIGH_RATE
17044,52,12,2652954,1434551,2569,1068,13372,HIGH_RATE
26924,52,14,3346962,1482534,84934,1670,21380,HIGH_RATE
585,195,0,0,1001291,666,0,68,HIGH_RATE
334608,52,8,16181963,0,0,191154,268692,HIGH_RATE
29932,52,20,3382980,1424226,10857,2411,23512,HIGH_RATE
326172,52,9,16612904,0,0,186018,261360,HIGH_RATE
13224,60,4,3442854,3937653,0,1442,10668,HIGH_RATE
339200,52,7,16179850,0,0,193310,272384,HIGH_RATE
26524,52,87,2839209,2575116,1925063,2495,19456,HIGH_RATE
8428,52,3,1397410,0,0,3140,6820,HIGH_RATE
307868,52,8,8730964,0,0,184094,248204,HIGH_RATE
263160,52,16,14987282,0,0,47796,211752,HIGH_RATE
49404,52,2,1966647,0,0,12898,39996,HIGH_RATE
196712,52,9,5683563,0,0,135890,158036,HIGH_RATE
40316,52,14,5275711,1938160,0,3506,31676,HIGH_RATE
353972,52,8,15970123,0,0,189438,284708,HIGH_RATE
179552,52,11,5173174,0,0,122358,143684,HIGH_RATE
101456,52,17,7997045,0,0,54046,80216,HIGH_RATE
266888,52,9,7719712,0,0,163594,214820,HIGH_RATE
28588,52,1,900080,0,0,6560,23200,HIGH_RATE
592724,52,6,28675716,0,0,155838,477836,HIGH_RATE
7096,52,15,1687830,0,0,2348,5572,HIGH_RATE
35124,52,79,5009874,1938198,0,4150,25332,HIGH_RATE
33464,52,9,5003304,1960749,0,2636,26540,HIGH_RATE
26080,52,8,2468664,1864122,137588,2006,20704,HIGH_RATE
306352,52,6,16157041,0,0,177798,246436,HIGH_RATE
22236,52,5,3265078,0,0,2972,18000,HIGH_RATE
309896,52,9,16182972,0,0,185966,248828,HIGH_RATE
27588,52,72,3033244,1460958,65544,1950,20808,HIGH_RATE
25172,52,4,4733568,4042392,0,2266,20288,HIGH_RATE
37528,52,10,3382171,1426454,7278,2015,29752,HIGH_RATE
36608,52,8,3622924,1427227,8872,2318,29180,HIGH_RATE
109504,52,39,7820115,0,0,56212,85288,HIGH_RATE
34812,52,109,5060495,1938692,0,3474,24240,HIGH_RATE
106308,52,21,8175000,0,0,51124,84144,HIGH_RATE
95152,52,45,7565917,0,0,51090,72496,HIGH_RATE
314516,52,6,15871975,0,0,183506,252728,HIGH_RATE
67400,52,12,5812846,0,0,43018,53204,HIGH_RATE
26792,52,10,3623886,1425737,3981,2177,21380,HIGH_RATE
15480,52,19,5453505,0,0,2920,11916,HIGH_RATE
116520,52,11,7796312,0,0,69634,93192,HIGH_RATE
124060,52,37,7998953,0,0,67534,96988,HIGH_RATE
120836,52,29,8428284,0,0,55742,94700,HIGH_RATE
101008,52,46,7828778,0,0,52878,77176,HIGH_RATE
436940,52,11,23577892,0,0,102150,351944,HIGH_RATE
13380,52,5,1467912,0,0,1256,10824,HIGH_RATE
108356,52,19,7736741,0,0,52982,85184,HIGH_RATE
86004,52,13,2656591,0,0,56578,68700,HIGH_RATE
8748,52,11,2260309,0,0,3336,6924,HIGH_RATE
237296,52,10,6708903,0,0,149970,190640,HIGH_RATE
111432,52,13,7873382,0,0,58878,88512,HIGH_RATE
96976,52,20,7477826,0,0,51190,75928,HIGH_RATE
102908,52,24,8165918,0,0,64838,80348,HIGH_RATE
25236,52,110,2709601,1422511,3660,1896,17688,HIGH_RATE
489680,52,10,25090943,0,0,119530,394532,HIGH_RATE
130828,52,5,5444001,0,0,28186,105724,HIGH_RATE
239572,52,11,16879127,0,0,121030,191992,HIGH_RATE
296364,52,5,15814670,0,0,175970,238584,HIGH_RATE
360052,52,13,19994708,0,0,80154,288244,HIGH_RATE
3696,52,1,1132639,0,0,736,3024,HIGH_RATE
65672,52,18,5881225,0,0,42354,51176,HIGH_RATE
113756,52,19,8835339,0,0,60270,90020,HIGH_RATE
545548,52,7,26608160,0,0,135702,439408,HIGH_RATE
9344,52,4,2187107,0,0,3128,7496,HIGH_RATE
328156,52,5,16183560,0,0,193742,264220,HIGH_RATE
4704,52,3,1314095,0,0,1100,3804,HIGH_RATE
10488,52,2,3728310,0,0,2660,8484,HIGH_RATE
40124,52,6,1120441,0,0,31208,32456,HIGH_RATE
106196,52,34,7775259,0,0,57434,82532,HIGH_RATE
35588,52,11,1056219,2055080,898375,1266,28244,HIGH_RATE
211900,52,13,16850449,0,0,125594,169216,HIGH_RATE
17308,52,6,1432874,0,0,1464,13996,HIGH_RATE
10272,52,10,1842086,0,0,4036,8172,HIGH_RATE
124388,52,16,8274562,0,0,60570,98912,HIGH_RATE
8984,52,7,2217095,0,0,2504,7184,HIGH_RATE
109432,52,40,8000897,0,0,59122,85132,HIGH_RATE
333748,52,8,16121778,0,0,183048,267964,HIGH_RATE
13540,52,9,824703,0,0,1464,10876,HIGH_RATE
29584,52,118,1625029,1415871,472996,1300,19768,HIGH_RATE
156,78,0,751980,0,0,0,48,HIGH_RATE
339604,52,8,9233697,0,0,196366,274048,HIGH_RATE
58388,52,8,2990619,1233565,0,2708,47120,HIGH_RATE
319368,52,8,16670439,0,0,188122,256524,HIGH_RATE
43328,52,9,2662168,1240167,0,2818,34952,HIGH_RATE
26136,52,7,3157895,1429965,11417,2082,20964,HIGH_RATE
251580,52,9,7207879,0,0,159082,202548,HIGH_RATE
327512,52,8,15949805,0,0,189678,263336,HIGH_RATE
215496,52,10,6188208,0,0,143626,173064,HIGH_RATE
70680,52,9,3295692,1192428,0,2994,57000,HIGH_RATE
114532,52,43,7954262,0,0,56134,88720,HIGH_RATE
105372,52,18,7996291,0,0,57766,83364,HIGH_RATE
122648,52,13,7833492,0,0,60882,97664,HIGH_RATE
279888,52,6,15487830,0,0,57342,225948,HIGH_RATE
324852,52,8,16445336,0,0,187012,261048,HIGH_RATE
126796,52,42,8350799,0,0,54660,98236,HIGH_RATE
106708,52,14,7473566,0,0,59354,84820,HIGH_RATE
117904,52,16,7832915,0,0,58522,93400,HIGH_RATE
58296,52,21,2463257,1036526,0,17748,45360,HIGH_RATE
59556,52,9,1616654,0,0,36350,47952,HIGH_RATE
502584,52,6,25605200,0,0,122482,405192,HIGH_RATE
106108,52,39,7222416,0,0,60318,83104,HIGH_RATE
341852,52,8,16182419,0,0,196010,275036,HIGH_RATE
17308,52,6,1432874,0,0,1464,13996,HIGH_RATE
333304,52,7,18495153,0,0,68822,267964,HIGH_RATE
12460,52,10,2217855,0,0,3544,9940,HIGH_RATE
24132,52,2,724648,0,0,6144,19560,HIGH_RATE
4464,52,1,1075129,0,0,1308,3648,HIGH_RATE
79200,52,9,2147409,0,0,46334,63864,HIGH_RATE
1264,52,2,80255,0,0,996,1048,HIGH_RATE
326664,52,8,16419403,0,0,181964,262920,HIGH_RATE
71632,52,14,5890774,0,0,41794,56272,HIGH_RATE
7400,52,5,1897633,0,0,2244,5936,HIGH_RATE
36128,52,46,5400735,1948018,0,3906,27620,HIGH_RATE
252136,52,10,16871462,0,0,132302,202132,HIGH_RATE
364084,52,32,20507867,0,0,80938,288712,HIGH_RATE
379844,52,38,21536270,0,0,82638,300308,HIGH_RATE
104116,52,12,7798263,0,0,55654,82948,HIGH_RATE
135544,52,38,8633964,0,0,69806,105724,HIGH_RATE
107912,52,16,7821216,0,0,58082,85496,HIGH_RATE
105300,52,6,4503144,0,0,21374,85080,HIGH_RATE
34000,52,10,2690781,1680610,371043,2088,26944,HIGH_RATE
27156,52,22,3487238,4363883,0,2794,20808,HIGH_RATE
29480,52,8,3166843,1403753,23077,2316,23564,HIGH_RATE
15428,52,5,2093595,0,0,2192,12488,HIGH_RATE
239944,52,14,16435340,0,0,126722,191680,HIGH_RATE
490672,52,6,24584444,0,0,110706,395260,HIGH_RATE
151252,52,14,4668885,0,0,105146,120700,HIGH_RATE
8084,52,12,1816991,0,0,4036,6404,HIGH_RATE
70680,52,9,3295692,1192428,0,2994,57000,HIGH_RATE
337096,52,10,15685502,0,0,183398,269992,HIGH_RATE
108300,52,18,7995952,0,0,56498,85392,HIGH_RATE
123036,52,40,8541847,0,0,63710,95688,HIGH_RATE
29836,52,20,4392272,1946794,0,2440,22888,HIGH_RATE
103732,52,24,8269364,0,0,54738,81076,HIGH_RATE
111208,52,17,7996117,0,0,58886,87940,HIGH_RATE
24104,52,10,1814465,1680813,714899,961,19196,HIGH_RATE
137532,52,39,8331015,0,0,73642,106920,HIGH_RATE
212964,52,13,16454704,0,0,121324,169944,HIGH_RATE
63788,52,13,5704094,0,0,38194,50552,HIGH_RATE
26996,52,13,3582365,1436376,15983,2096,21380,HIGH_RATE
43328,52,9,2662168,1240167,0,2818,34952,HIGH_RATE
119632,52,43,8409015,0,0,54788,92464,HIGH_RATE
29512,52,16,2799592,2631343,1844012,2154,23512,HIGH_RATE
13380,52,5,1467912,0,0,1256,10824,HIGH_RATE
333064,52,5,16158994,0,0,194934,268120,HIGH_RATE
104552,52,43,8640017,0,0,51206,80504,HIGH_RATE
31012,52,11,3290954,1426834,11026,1894,24604,HIGH_RATE
65744,52,15,6423493,0,0,39014,51488,HIGH_RATE
328444,52,6,15769692,0,0,182050,264376,HIGH_RATE
112436,52,40,7940608,0,0,58290,87368,HIGH_RATE
100716,52,44,8564335,0,0,57390,77592,HIGH_RATE
360024,52,8,19498765,0,0,71318,289128,HIGH_RATE
356572,52,7,9742240,0,0,201046,287776,HIGH_RATE
111304,52,42,8248111,0,0,57762,85600,HIGH_RATE
388148,52,8,21030029,0,0,79118,312476,HIGH_RATE
5332,52,18,231246,0,0,1892,4168,HIGH_RATE
92544,52,21,7708071,0,0,56018,72288,HIGH_RATE
22236,52,5,3265078,0,0,2972,18000,HIGH_RATE
37580,52,9,4893004,3937782,0,3578,30116,HIGH_RATE
124784,52,17,8653799,0,0,64382,99224,HIGH_RATE
69684,52,14,5899016,0,0,44786,54972,HIGH_RATE
202256,52,6,8767608,0,0,38338,163340,HIGH_RATE
42848,52,3,5005155,3938234,0,4168,34640,HIGH_RATE
308064,52,9,16568620,0,0,195662,247164,HIGH_RATE
35200,52,14,5257471,1946422,0,3508,27568,HIGH_RATE
24480,52,8,3104176,1947746,732928,1798,19560,HIGH_RATE
130812,52,8,4986050,0,0,25586,105360,HIGH_RATE
329408,52,8,16147025,0,0,184822,264428,HIGH_RATE
298832,52,7,16561972,0,0,63870,240404,HIGH_RATE
78204,52,13,5882234,0,0,43730,61680,HIGH_RATE
65804,52,14,5738651,0,0,40666,51800,HIGH_RATE
10092,52,10,1831128,0,0,3076,8016,HIGH_RATE
301076,52,5,16163554,0,0,180790,242588,HIGH_RATE
16092,52,6,1440708,0,0,1568,13008,HIGH_RATE
122236,52,41,8187266,0,0,61254,95116,HIGH_RATE
105100,52,24,8372991,0,0,55402,82324,HIGH_RATE
81160,52,82,2378317,1940356,1169563,2254,58456,HIGH_RATE
