% isAttack HIGH_RATE:	1705
% isAttack LOW_RATE:	2000
@relation 'TCP Flood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2,4,8-9,14-16,21,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
tcp,78,1001,1001,1,0,0,0.02,HIGH_RATE
tcp,78,615,615,1,0,0,0.04,HIGH_RATE
tcp,78,11841,11841,1,0,0,0.04,HIGH_RATE
tcp,78,10064,10064,1,0,0,0.04,HIGH_RATE
tcp,78,6673,6673,1,0,0,0.04,HIGH_RATE
tcp,78,16385,16385,1,0,0,0.03,HIGH_RATE
tcp,78,10001,10001,1,0,0,0.03,HIGH_RATE
tcp,78,7724,7724,1,0,0,0.04,HIGH_RATE
tcp,78,9853,9853,1,0,0,0.01,HIGH_RATE
tcp,78,12256,12256,1,0,0,0.01,HIGH_RATE
tcp,78,22138,22138,1,0,0,0.01,HIGH_RATE
tcp,78,13253,13253,1,0,0,0.04,HIGH_RATE
tcp,78,7127,7127,1,0,0,0.02,HIGH_RATE
tcp,78,4539,4539,1,0,0,0.06,HIGH_RATE
tcp,78,5193,5193,1,0,0,0.03,HIGH_RATE
tcp,78,11086,11086,1,0,0,0.03,HIGH_RATE
tcp,78,11216,11216,1,0,0,0.03,HIGH_RATE
tcp,78,22237,22237,1,0,0,0.03,HIGH_RATE
tcp,78,16105,16105,1,0,0,0.03,HIGH_RATE
tcp,78,20390,20390,1,0,0,0.01,HIGH_RATE
tcp,78,9864,9864,1,0,0,0.01,HIGH_RATE
tcp,78,24756,24756,1,0,0,0.04,HIGH_RATE
tcp,78,7035,7035,1,0,0,0.03,HIGH_RATE
tcp,78,8213,8213,1,0,0,0.04,HIGH_RATE
tcp,78,12157,12157,1,0,0,0.01,HIGH_RATE
tcp,78,14641,14641,1,0,0,0.03,HIGH_RATE
tcp,78,10441,10441,1,0,0,0,HIGH_RATE
tcp,78,7704,7704,1,0,0,0.04,HIGH_RATE
tcp,78,24626,24626,1,0,0,0.03,HIGH_RATE
tcp,78,1345,1345,1,0,0,0.05,HIGH_RATE
tcp,78,15078,15078,1,0,0,0.01,HIGH_RATE
tcp,78,26270,26270,1,0,0,0.01,HIGH_RATE
tcp,78,11449,11449,1,0,0,0.01,HIGH_RATE
tcp,78,1747,1747,1,0,0,0.03,HIGH_RATE
tcp,78,6466,6466,1,0,0,0.01,HIGH_RATE
tcp,78,9394,9394,1,0,0,0.01,HIGH_RATE
tcp,78,14172,14172,1,0,0,0.01,HIGH_RATE
tcp,78,9416,9416,1,0,0,0.03,HIGH_RATE
tcp,78,9797,9797,1,0,0,0.04,HIGH_RATE
tcp,78,20560,20560,1,0,0,0.03,HIGH_RATE
tcp,78,6787,6787,1,0,0,0.01,HIGH_RATE
tcp,78,9899,9899,1,0,0,0.01,HIGH_RATE
tcp,78,23652,23652,1,0,0,0.01,HIGH_RATE
tcp,78,2095,2095,1,0,0,0.03,HIGH_RATE
tcp,78,10789,10789,1,0,0,0.01,HIGH_RATE
tcp,78,9665,9665,1,0,0,0.03,HIGH_RATE
tcp,78,10587,10587,1,0,0,0.04,HIGH_RATE
tcp,78,8288,8288,1,0,0,0.04,HIGH_RATE
tcp,78,20161,20161,1,0,0,0.02,HIGH_RATE
tcp,78,6157,6157,1,0,0,0.01,HIGH_RATE
tcp,78,824,824,1,0,0,0.04,HIGH_RATE
tcp,78,10782,10782,1,0,0,0.01,HIGH_RATE
tcp,78,27042,27042,1,0,0,0.01,HIGH_RATE
tcp,78,15476,15476,1,0,0,0.01,HIGH_RATE
tcp,78,6326,6326,1,0,0,0.03,HIGH_RATE
tcp,78,7485,7485,1,0,0,0.03,HIGH_RATE
tcp,78,10888,10888,1,0,0,0.03,HIGH_RATE
tcp,78,6877,6877,1,0,0,0.03,HIGH_RATE
tcp,78,24962,24962,1,0,0,0,HIGH_RATE
tcp,78,15269,15269,1,0,0,0.01,HIGH_RATE
tcp,78,7838,7838,1,0,0,0.01,HIGH_RATE
tcp,78,8885,8885,1,0,0,0.01,HIGH_RATE
tcp,78,11656,11656,1,0,0,0.03,HIGH_RATE
tcp,78,1012,1012,1,0,0,0.03,HIGH_RATE
tcp,78,15129,15129,1,0,0,0.04,HIGH_RATE
tcp,78,10610,10610,1,0,0,0.01,HIGH_RATE
tcp,78,588,588,1,0,0,0.03,HIGH_RATE
tcp,78,5564,5564,1,0,0,0.03,HIGH_RATE
tcp,78,20762,20762,1,0,0,0.03,HIGH_RATE
tcp,78,7539,7539,1,0,0,0.03,HIGH_RATE
tcp,78,23555,23555,1,0,0,0.03,HIGH_RATE
tcp,78,6662,6662,1,0,0,0.01,HIGH_RATE
tcp,78,17357,17357,1,0,0,0.04,HIGH_RATE
tcp,78,9951,9951,1,0,0,0.01,HIGH_RATE
tcp,78,26836,26836,1,0,0,0.01,HIGH_RATE
tcp,78,10509,10509,1,0,0,0.01,HIGH_RATE
tcp,78,2124,2124,1,0,0,0.03,HIGH_RATE
tcp,78,10401,10401,1,0,0,0.01,HIGH_RATE
tcp,78,9962,9962,1,0,0,0.01,HIGH_RATE
tcp,78,6439,6439,1,0,0,0.01,HIGH_RATE
tcp,78,13068,13068,1,0,0,0.05,HIGH_RATE
tcp,78,6653,6653,1,0,0,0.01,HIGH_RATE
tcp,78,23770,23770,1,0,0,0.03,HIGH_RATE
tcp,78,10958,10958,1,0,0,0.03,HIGH_RATE
tcp,78,14357,14357,1,0,0,0.04,HIGH_RATE
tcp,78,10968,10968,1,0,0,0.03,HIGH_RATE
tcp,78,7992,7992,1,0,0,0.03,HIGH_RATE
tcp,78,24433,24433,1,0,0,0.03,HIGH_RATE
tcp,78,22642,22642,1,0,0,0.01,HIGH_RATE
tcp,78,13286,13286,1,0,0,0.03,HIGH_RATE
tcp,78,2838,2838,1,0,0,0.01,HIGH_RATE
tcp,78,11745,11745,1,0,0,0.01,HIGH_RATE
tcp,78,9906,9906,1,0,0,0,HIGH_RATE
tcp,78,10614,10614,1,0,0,0.03,HIGH_RATE
tcp,78,7229,7229,1,0,0,0.03,HIGH_RATE
tcp,78,9589,9589,1,0,0,0,HIGH_RATE
tcp,78,5327,5327,1,0,0,0.03,HIGH_RATE
tcp,78,5700,5700,1,0,0,0.01,HIGH_RATE
tcp,78,10446,10446,1,0,0,0,HIGH_RATE
tcp,78,7547,7547,1,0,0,0.02,HIGH_RATE
tcp,78,8202,8202,1,0,0,0.01,HIGH_RATE
tcp,78,6202,6202,1,0,0,0.01,HIGH_RATE
tcp,78,853,853,1,0,0,0.03,HIGH_RATE
tcp,78,8293,8293,1,0,0,0.02,HIGH_RATE
tcp,78,22037,22037,1,0,0,0.02,HIGH_RATE
tcp,78,9532,9532,1,0,0,0.04,HIGH_RATE
tcp,78,20723,20723,1,0,0,0.02,HIGH_RATE
tcp,78,6556,6556,1,0,0,0.03,HIGH_RATE
tcp,78,559,559,1,0,0,0.02,HIGH_RATE
tcp,78,15473,15473,1,0,0,0.01,HIGH_RATE
tcp,78,20541,20541,1,0,0,0.01,HIGH_RATE
tcp,78,2858,2858,1,0,0,0.03,HIGH_RATE
tcp,78,20747,20747,1,0,0,0.03,HIGH_RATE
tcp,78,9864,9864,1,0,0,0,HIGH_RATE
tcp,78,4945,4945,1,0,0,0.03,HIGH_RATE
tcp,78,11382,11382,1,0,0,0,HIGH_RATE
tcp,78,5514,5514,1,0,0,0.03,HIGH_RATE
tcp,78,1485,1485,1,0,0,0.01,HIGH_RATE
tcp,78,2015,2015,1,0,0,0.03,HIGH_RATE
tcp,78,25595,25595,1,0,0,0.01,HIGH_RATE
tcp,78,21948,21948,1,0,0,0.01,HIGH_RATE
tcp,78,20602,20602,1,0,0,0.03,HIGH_RATE
tcp,78,20250,20250,1,0,0,0.01,HIGH_RATE
tcp,78,18928,18928,1,0,0,0,HIGH_RATE
tcp,78,792,792,1,0,0,0.04,HIGH_RATE
tcp,78,7880,7880,1,0,0,0.05,HIGH_RATE
tcp,78,3768,3768,1,0,0,0.01,HIGH_RATE
tcp,78,8770,8770,1,0,0,0.04,HIGH_RATE
tcp,78,11879,11879,1,0,0,0.01,HIGH_RATE
tcp,78,15013,15013,1,0,0,0,HIGH_RATE
tcp,78,22092,22092,1,0,0,0,HIGH_RATE
tcp,78,6054,6054,1,0,0,0.01,HIGH_RATE
tcp,78,8385,8385,1,0,0,0.03,HIGH_RATE
tcp,78,26101,26101,1,0,0,0.03,HIGH_RATE
tcp,78,6338,6338,1,0,0,0.03,HIGH_RATE
tcp,78,7865,7865,1,0,0,0.04,HIGH_RATE
tcp,78,10912,10912,1,0,0,0,HIGH_RATE
tcp,78,23727,23727,1,0,0,0.02,HIGH_RATE
tcp,78,6538,6538,1,0,0,0,HIGH_RATE
tcp,78,15087,15087,1,0,0,0.03,HIGH_RATE
tcp,78,6686,6686,1,0,0,0.01,HIGH_RATE
tcp,78,11558,11558,1,0,0,0,HIGH_RATE
udp,60,105,105,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,124,124,1,0,0,0.97,HIGH_RATE
udp,60,81,81,1,0,0,0.98,HIGH_RATE
udp,60,141,141,1,0,0,0.97,HIGH_RATE
udp,60,96,96,1,0,0,0.98,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,107,107,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.97,HIGH_RATE
udp,60,113,113,1,0,0,0.97,HIGH_RATE
udp,60,136,136,1,0,0,0.97,HIGH_RATE
udp,60,105,105,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,76,76,1,0,0,0.97,HIGH_RATE
udp,60,125,125,1,0,0,0.97,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,137,137,1,0,0,0.97,HIGH_RATE
udp,60,100,100,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.98,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,160,160,1,0,0,0.97,HIGH_RATE
udp,60,116,116,1,0,0,0.97,HIGH_RATE
udp,60,122,122,1,0,0,0.97,HIGH_RATE
udp,60,80,80,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,131,131,1,0,0,0.97,HIGH_RATE
udp,60,164,164,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.95,HIGH_RATE
udp,60,106,106,1,0,0,0.98,HIGH_RATE
udp,60,111,111,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,48,48,1,0,0,0.96,HIGH_RATE
udp,60,141,141,1,0,0,0.96,HIGH_RATE
udp,60,34,34,1,0,0,0.97,HIGH_RATE
udp,60,65,65,1,0,0,0.96,HIGH_RATE
udp,60,103,103,1,0,0,0.97,HIGH_RATE
udp,60,83,83,1,0,0,0.98,HIGH_RATE
udp,60,116,116,1,0,0,0.97,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,138,138,1,0,0,0.92,HIGH_RATE
udp,60,94,94,1,0,0,0.98,HIGH_RATE
udp,60,106,106,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,114,114,1,0,0,0.97,HIGH_RATE
udp,60,165,165,1,0,0,0.97,HIGH_RATE
udp,60,111,111,1,0,0,0.97,HIGH_RATE
udp,60,153,153,1,0,0,0.97,HIGH_RATE
udp,60,159,159,1,0,0,0.97,HIGH_RATE
udp,60,114,114,1,0,0,0.97,HIGH_RATE
udp,60,139,139,1,0,0,0.95,HIGH_RATE
udp,60,146,146,1,0,0,0.97,HIGH_RATE
udp,60,104,104,1,0,0,0.97,HIGH_RATE
udp,60,140,140,1,0,0,0.97,HIGH_RATE
udp,60,31,31,1,0,0,0.97,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,105,105,1,0,0,0.97,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.96,HIGH_RATE
udp,60,26,26,1,0,0,0.96,HIGH_RATE
udp,60,107,107,1,0,0,0.97,HIGH_RATE
udp,60,115,115,1,0,0,0.97,HIGH_RATE
udp,60,113,113,1,0,0,0.97,HIGH_RATE
udp,60,140,140,1,0,0,0.95,HIGH_RATE
udp,60,138,138,1,0,0,0.93,HIGH_RATE
udp,60,117,117,1,0,0,0.97,HIGH_RATE
udp,60,87,87,1,0,0,0.98,HIGH_RATE
udp,60,141,141,1,0,0,0.97,HIGH_RATE
udp,60,160,160,1,0,0,0.97,HIGH_RATE
udp,60,138,138,1,0,0,0.97,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,143,143,1,0,0,0.97,HIGH_RATE
udp,60,125,125,1,0,0,0.97,HIGH_RATE
udp,60,137,137,1,0,0,0.97,HIGH_RATE
udp,60,33,33,1,0,0,0.97,HIGH_RATE
udp,60,103,103,1,0,0,0.97,HIGH_RATE
udp,60,113,113,1,0,0,0.97,HIGH_RATE
udp,60,92,92,1,0,0,0.98,HIGH_RATE
udp,60,159,159,1,0,0,0.97,HIGH_RATE
udp,60,114,114,1,0,0,0.97,HIGH_RATE
udp,60,160,160,1,0,0,0.97,HIGH_RATE
udp,60,138,138,1,0,0,0.97,HIGH_RATE
udp,60,78,78,1,0,0,0.97,HIGH_RATE
udp,60,114,114,1,0,0,0.97,HIGH_RATE
udp,60,80,80,1,0,0,0.98,HIGH_RATE
udp,60,71,71,1,0,0,0.97,HIGH_RATE
udp,60,159,159,1,0,0,0.97,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,107,107,1,0,0,0.97,HIGH_RATE
udp,60,138,138,1,0,0,0.97,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,153,153,1,0,0,0.97,HIGH_RATE
udp,60,113,113,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,121,121,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,52,52,1,0,0,0.96,HIGH_RATE
udp,60,141,141,1,0,0,0.97,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,100,100,1,0,0,0.98,HIGH_RATE
udp,60,157,157,1,0,0,0.97,HIGH_RATE
udp,60,128,128,1,0,0,0.97,HIGH_RATE
udp,60,164,164,1,0,0,0.97,HIGH_RATE
udp,60,47,47,1,0,0,0.96,HIGH_RATE
udp,60,104,104,1,0,0,0.97,HIGH_RATE
udp,60,130,130,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,102,102,1,0,0,0.97,HIGH_RATE
udp,60,120,120,1,0,0,0.97,HIGH_RATE
udp,60,85,85,1,0,0,0.98,HIGH_RATE
udp,60,29,29,1,0,0,0.96,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,120,120,1,0,0,0.97,HIGH_RATE
udp,60,74,74,1,0,0,0.97,HIGH_RATE
udp,60,111,111,1,0,0,0.97,HIGH_RATE
udp,60,17,17,1,0,0,0.94,HIGH_RATE
udp,60,138,138,1,0,0,0.95,HIGH_RATE
udp,60,110,110,1,0,0,0.98,HIGH_RATE
udp,60,121,121,1,0,0,0.97,HIGH_RATE
udp,60,56,56,1,0,0,0.96,HIGH_RATE
udp,60,23,23,1,0,0,0.96,HIGH_RATE
udp,60,139,139,1,0,0,0.97,HIGH_RATE
udp,60,129,129,1,0,0,0.97,HIGH_RATE
udp,60,105,105,1,0,0,0.97,HIGH_RATE
udp,60,101,101,1,0,0,0.97,HIGH_RATE
udp,60,77,77,1,0,0,0.97,HIGH_RATE
udp,60,119,119,1,0,0,0.97,HIGH_RATE
udp,60,113,113,1,0,0,0.97,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,138,138,1,0,0,0.92,HIGH_RATE
udp,60,114,114,1,0,0,0.97,HIGH_RATE
udp,60,105,105,1,0,0,0.97,HIGH_RATE
udp,60,145,145,1,0,0,0.97,HIGH_RATE
udp,60,0,0,0,0,0,0,HIGH_RATE
udp,60,101,101,1,0,0,0.97,HIGH_RATE
udp,60,88,88,1,0,0,0.98,HIGH_RATE
udp,60,102,102,1,0,0,0.97,HIGH_RATE
udp,60,30,30,1,0,0,0.96,HIGH_RATE
udp,60,138,138,1,0,0,0.97,HIGH_RATE
udp,60,121,121,1,0,0,0.97,HIGH_RATE
udp,60,88,88,1,0,0,0.98,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,111,111,1,0,0,0.97,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,24,24,1,0,0,0.96,HIGH_RATE
udp,60,117,117,1,0,0,0.97,HIGH_RATE
udp,60,143,143,1,0,0,0.97,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,115,115,1,0,0,0.97,HIGH_RATE
udp,60,118,118,1,0,0,0.97,HIGH_RATE
udp,60,121,121,1,0,0,0.97,HIGH_RATE
udp,60,139,139,1,0,0,0.95,HIGH_RATE
udp,60,60,60,1,0,0,0.96,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,69,69,1,0,0,0.96,HIGH_RATE
udp,60,160,160,1,0,0,0.97,HIGH_RATE
udp,60,95,95,1,0,0,0.98,HIGH_RATE
udp,60,128,128,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.97,HIGH_RATE
udp,60,102,102,1,0,0,0.98,HIGH_RATE
udp,60,155,155,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,87,87,1,0,0,0.98,HIGH_RATE
udp,60,145,145,1,0,0,0.97,HIGH_RATE
udp,60,125,125,1,0,0,0.97,HIGH_RATE
udp,60,86,86,1,0,0,0.98,HIGH_RATE
udp,60,94,94,1,0,0,0.98,HIGH_RATE
udp,60,113,113,1,0,0,0.97,HIGH_RATE
udp,60,57,57,1,0,0,0.96,HIGH_RATE
udp,60,140,140,1,0,0,0.95,HIGH_RATE
udp,60,117,117,1,0,0,0.97,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,45,45,1,0,0,0.96,HIGH_RATE
udp,60,137,137,1,0,0,0.92,HIGH_RATE
udp,60,119,119,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.96,HIGH_RATE
udp,60,141,141,1,0,0,0.97,HIGH_RATE
udp,60,154,154,1,0,0,0.97,HIGH_RATE
udp,60,128,128,1,0,0,0.97,HIGH_RATE
udp,60,106,106,1,0,0,0.97,HIGH_RATE
udp,60,101,101,1,0,0,0.98,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,137,137,1,0,0,0.95,HIGH_RATE
udp,60,86,86,1,0,0,0.98,HIGH_RATE
udp,60,138,138,1,0,0,0.94,HIGH_RATE
udp,60,102,102,1,0,0,0.97,HIGH_RATE
udp,60,120,120,1,0,0,0.97,HIGH_RATE
udp,60,116,116,1,0,0,0.97,HIGH_RATE
udp,60,145,145,1,0,0,0.97,HIGH_RATE
udp,60,117,117,1,0,0,0.97,HIGH_RATE
udp,60,85,85,1,0,0,0.98,HIGH_RATE
udp,60,101,101,1,0,0,0.97,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,103,103,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.97,HIGH_RATE
udp,60,93,93,1,0,0,0.98,HIGH_RATE
udp,60,93,93,1,0,0,0.98,HIGH_RATE
udp,60,132,132,1,0,0,0.97,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,135,135,1,0,0,0.95,HIGH_RATE
udp,60,116,116,1,0,0,0.97,HIGH_RATE
udp,60,87,87,1,0,0,0.98,HIGH_RATE
udp,60,103,103,1,0,0,0.98,HIGH_RATE
udp,60,143,143,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.96,HIGH_RATE
udp,60,145,145,1,0,0,0.97,HIGH_RATE
udp,60,151,151,1,0,0,0.97,HIGH_RATE
udp,60,15,15,1,0,0,0.94,HIGH_RATE
udp,60,86,86,1,0,0,0.98,HIGH_RATE
udp,60,106,106,1,0,0,0.97,HIGH_RATE
udp,60,114,114,1,0,0,0.97,HIGH_RATE
udp,60,8,8,1,0,0,0.89,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,138,138,1,0,0,0.97,HIGH_RATE
udp,60,164,164,1,0,0,0.97,HIGH_RATE
udp,60,49,49,1,0,0,0.95,HIGH_RATE
udp,60,123,123,1,0,0,0.97,HIGH_RATE
udp,60,151,151,1,0,0,0.97,HIGH_RATE
udp,60,64,64,1,0,0,0.96,HIGH_RATE
udp,60,125,125,1,0,0,0.97,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,160,160,1,0,0,0.97,HIGH_RATE
udp,60,119,119,1,0,0,0.97,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,84,84,1,0,0,0.98,HIGH_RATE
udp,60,7,7,1,0,0,0.88,HIGH_RATE
udp,60,125,125,1,0,0,0.97,HIGH_RATE
udp,60,86,86,1,0,0,0.98,HIGH_RATE
udp,60,14,14,1,0,0,0.93,HIGH_RATE
udp,60,81,81,1,0,0,0.98,HIGH_RATE
udp,60,138,138,1,0,0,0.93,HIGH_RATE
udp,60,91,91,1,0,0,0.98,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.97,HIGH_RATE
udp,60,123,123,1,0,0,0.97,HIGH_RATE
udp,60,131,131,1,0,0,0.97,HIGH_RATE
udp,60,114,114,1,0,0,0.97,HIGH_RATE
udp,60,62,62,1,0,0,0.96,HIGH_RATE
udp,60,121,121,1,0,0,0.97,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,114,114,1,0,0,0.97,HIGH_RATE
udp,60,131,131,1,0,0,0.97,HIGH_RATE
udp,60,11,11,1,0,0,0.92,HIGH_RATE
udp,60,145,145,1,0,0,0.97,HIGH_RATE
udp,60,129,129,1,0,0,0.97,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,54,54,1,0,0,0.96,HIGH_RATE
udp,60,136,136,1,0,0,0.95,HIGH_RATE
udp,60,4,4,1,0,0,0.8,HIGH_RATE
udp,60,148,148,1,0,0,0.97,HIGH_RATE
udp,60,87,87,1,0,0,0.98,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.97,HIGH_RATE
udp,60,117,117,1,0,0,0.97,HIGH_RATE
udp,60,153,153,1,0,0,0.97,HIGH_RATE
udp,60,117,117,1,0,0,0.97,HIGH_RATE
udp,60,121,121,1,0,0,0.97,HIGH_RATE
udp,60,28,28,1,0,0,0.96,HIGH_RATE
udp,60,160,160,1,0,0,0.97,HIGH_RATE
udp,60,143,143,1,0,0,0.97,HIGH_RATE
udp,60,5,5,1,0,0,0.83,HIGH_RATE
udp,60,130,130,1,0,0,0.97,HIGH_RATE
udp,60,142,142,1,0,0,0.97,HIGH_RATE
udp,60,105,105,1,0,0,0.98,HIGH_RATE
udp,60,116,116,1,0,0,0.97,HIGH_RATE
udp,60,121,121,1,0,0,0.97,HIGH_RATE
udp,60,80,80,1,0,0,0.98,HIGH_RATE
udp,60,131,131,1,0,0,0.97,HIGH_RATE
udp,60,104,104,1,0,0,0.97,HIGH_RATE
udp,60,138,138,1,0,0,0.95,HIGH_RATE
udp,60,89,89,1,0,0,0.98,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,42,42,1,0,0,0.97,HIGH_RATE
udp,60,118,118,1,0,0,0.97,HIGH_RATE
udp,60,108,108,1,0,0,0.97,HIGH_RATE
udp,60,86,86,1,0,0,0.98,HIGH_RATE
udp,60,125,125,1,0,0,0.97,HIGH_RATE
udp,60,113,113,1,0,0,0.97,HIGH_RATE
udp,60,110,110,1,0,0,0.97,HIGH_RATE
udp,60,55,55,1,0,0,0.96,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,25,25,1,0,0,0.96,HIGH_RATE
udp,60,113,113,1,0,0,0.97,HIGH_RATE
udp,60,121,121,1,0,0,0.97,HIGH_RATE
udp,60,98,98,1,0,0,0.98,HIGH_RATE
udp,60,61,61,1,0,0,0.96,HIGH_RATE
udp,60,161,161,1,0,0,0.97,HIGH_RATE
udp,60,147,147,1,0,0,0.97,HIGH_RATE
udp,60,136,136,1,0,0,0.97,HIGH_RATE
udp,60,104,104,1,0,0,0.97,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,90,90,1,0,0,0.98,HIGH_RATE
udp,60,117,117,1,0,0,0.97,HIGH_RATE
udp,60,153,153,1,0,0,0.97,HIGH_RATE
udp,60,103,103,1,0,0,0.97,HIGH_RATE
udp,60,104,104,1,0,0,0.98,HIGH_RATE
udp,60,145,145,1,0,0,0.97,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,121,121,1,0,0,0.97,HIGH_RATE
udp,60,19,19,1,0,0,0.95,HIGH_RATE
udp,60,3,3,1,0,0,0.75,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,161,161,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.97,HIGH_RATE
udp,60,118,118,1,0,0,0.97,HIGH_RATE
udp,60,114,114,1,0,0,0.97,HIGH_RATE
udp,60,153,153,1,0,0,0.97,HIGH_RATE
udp,60,112,112,1,0,0,0.97,HIGH_RATE
udp,60,107,107,1,0,0,0.97,HIGH_RATE
udp,60,156,156,1,0,0,0.97,HIGH_RATE
udp,60,105,105,1,0,0,0.97,HIGH_RATE
udp,60,97,97,1,0,0,0.98,HIGH_RATE
udp,60,117,117,1,0,0,0.97,HIGH_RATE
udp,60,145,145,1,0,0,0.97,HIGH_RATE
udp,60,141,141,1,0,0,0.96,HIGH_RATE
udp,60,109,109,1,0,0,0.97,HIGH_RATE
udp,60,114,114,1,0,0,0.97,HIGH_RATE
udp,60,84,84,1,0,0,0.98,HIGH_RATE
udp,60,40,40,1,0,0,0.97,HIGH_RATE
udp,60,102,102,1,0,0,0.97,HIGH_RATE
udp,60,139,139,1,0,0,0.94,HIGH_RATE
