% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack slowBody:	667
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R3-5,8-9,27'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,slowBody}

@data
S3,374,755,395,395,httpFlood
S3,374,755,1128,1128,httpFlood
OTH,66,0,830,830,httpFlood
S3,374,755,132,132,httpFlood
OTH,66,0,185,185,httpFlood
OTH,66,0,369,369,httpFlood
S3,374,755,138,138,httpFlood
OTH,66,0,648,648,httpFlood
OTH,66,0,205,205,httpFlood
OTH,66,0,83,83,httpFlood
S1,370,0,955,955,slowBody
S1,370,0,271,271,slowBody
RSTO,984,956,116,116,slowBody
S1,370,0,1435,1435,slowBody
RSTO,1107,1022,477,477,slowBody
S1,370,0,2111,2111,slowBody
S1,370,0,278,278,slowBody
S1,370,0,438,438,slowBody
RSTO,1046,956,217,217,slowBody
RSTO,1226,956,194,194,slowBody
S1,370,0,1566,1566,slowBody
S1,370,0,2405,2405,slowBody
S1,370,0,498,498,slowBody
S1,370,0,2256,2256,slowBody
S1,370,0,811,811,slowBody
S1,370,0,867,867,slowBody
S1,370,0,964,964,slowBody
S1,370,0,146,146,slowBody
S1,370,0,1420,1420,slowBody
RSTO,1118,956,71,71,slowBody
S1,370,0,7,7,slowBody
S1,370,0,1174,1174,slowBody
S1,370,0,3352,3352,slowBody
RSTO,996,956,133,133,slowBody
S1,370,0,1333,1333,slowBody
S1,370,0,2237,2237,slowBody
S1,370,0,1216,1216,slowBody
RSTO,1075,956,76,76,slowBody
S1,370,0,1626,1626,slowBody
S1,370,0,757,757,slowBody
S1,370,0,1723,1723,slowBody
S1,370,0,1034,1034,slowBody
S1,370,0,1422,1422,slowBody
RSTO,1134,1022,493,493,slowBody
S1,370,0,1913,1913,slowBody
RSTO,1035,956,61,61,slowBody
S1,370,0,2960,2960,slowBody
RSTO,1025,956,75,75,slowBody
S2,2360,74,807,807,slowBody
S1,370,0,1947,1947,slowBody
S1,370,0,3287,3287,slowBody
RSTO,1174,956,46,46,slowBody
S1,370,0,3447,3447,slowBody
S1,370,0,1571,1571,slowBody
S2,4181,74,1201,1201,slowBody
RSTO,1056,956,1,1,slowBody
S2,2100,74,810,810,slowBody
RSTO,1079,956,220,220,slowBody
RSTO,1020,956,171,171,slowBody
RSTO,1052,956,191,191,slowBody
S1,370,0,1313,1313,slowBody
S1,370,0,1440,1440,slowBody
S1,370,0,1065,1065,slowBody
RSTO,1156,956,111,111,slowBody
S1,370,0,779,779,slowBody
S1,370,0,888,888,slowBody
S1,370,0,406,406,slowBody
S1,370,0,338,338,slowBody
S1,370,0,1701,1701,slowBody
S1,370,0,3036,3036,slowBody
RSTO,1126,956,76,76,slowBody
S1,370,0,852,852,slowBody
S1,370,0,3934,3934,slowBody
S1,370,0,2101,2101,slowBody
S1,370,0,3140,3140,slowBody
S1,370,0,2750,2750,slowBody
S1,370,0,355,355,slowBody
S1,370,0,2802,2802,slowBody
S1,370,0,1425,1425,slowBody
S1,370,0,141,141,slowBody
S1,370,0,3183,3183,slowBody
S1,370,0,2866,2866,slowBody
S1,370,0,32,32,slowBody
RSTO,1112,956,66,66,slowBody
S1,370,0,1369,1369,slowBody
S1,370,0,720,720,slowBody
S1,370,0,293,293,slowBody
S1,370,0,1735,1735,slowBody
S1,370,0,675,675,slowBody
S1,370,0,494,494,slowBody
S1,370,0,217,217,slowBody
S1,370,0,830,830,slowBody
S1,370,0,474,474,slowBody
RSTO,1029,956,1171,1171,slowBody
S1,370,0,1208,1208,slowBody
S1,370,0,2653,2653,slowBody
S1,370,0,149,149,slowBody
S1,370,0,3061,3061,slowBody
S1,370,0,1112,1112,slowBody
S1,370,0,488,488,slowBody
RSTO,989,956,216,216,slowBody
S1,370,0,1583,1583,slowBody
S1,370,0,187,187,slowBody
S1,370,0,781,781,slowBody
S1,370,0,1010,1010,slowBody
S1,370,0,2378,2378,slowBody
S1,370,0,2203,2203,slowBody
S1,370,0,313,313,slowBody
S1,370,0,1014,1014,slowBody
S1,370,0,416,416,slowBody
S1,370,0,669,669,slowBody
S1,370,0,1155,1155,slowBody
S1,370,0,433,433,slowBody
S1,370,0,3096,3096,slowBody
S1,370,0,412,412,slowBody
RSTO,1080,956,147,147,slowBody
S1,370,0,2043,2043,slowBody
S1,370,0,1337,1337,slowBody
S1,370,0,2692,2692,slowBody
S1,370,0,1263,1263,slowBody
RSTO,1045,956,252,252,slowBody
S1,370,0,768,768,slowBody
S1,370,0,1157,1157,slowBody
S1,370,0,1439,1439,slowBody
S1,370,0,489,489,slowBody
S1,370,0,771,771,slowBody
RSTO,1172,956,207,207,slowBody
S1,370,0,771,771,slowBody
S1,370,0,3169,3169,slowBody
S1,370,0,1455,1455,slowBody
RSTO,1250,956,263,263,slowBody
S1,370,0,3032,3032,slowBody
RSTO,1065,956,142,142,slowBody
S1,370,0,633,633,slowBody
RSTO,1034,956,100,100,slowBody
S1,370,0,1149,1149,slowBody
S1,370,0,322,322,slowBody
S1,370,0,578,578,slowBody
S1,370,0,800,800,slowBody
S1,370,0,1792,1792,slowBody
S1,370,0,2701,2701,slowBody
RSTO,1167,956,150,150,slowBody
S1,370,0,435,435,slowBody
S1,370,0,1914,1914,slowBody
S1,370,0,726,726,slowBody
S1,370,0,1266,1266,slowBody
S1,370,0,724,724,slowBody
S1,370,0,2786,2786,slowBody
S1,370,0,3120,3120,slowBody
RSTO,1012,956,182,182,slowBody
S1,370,0,3261,3261,slowBody
RSTO,1060,956,64,64,slowBody
S1,370,0,909,909,slowBody
S1,370,0,1091,1091,slowBody
S1,370,0,796,796,slowBody
S1,370,0,498,498,slowBody
RSTO,1168,956,165,165,slowBody
S1,370,0,594,594,slowBody
S1,370,0,1118,1118,slowBody
S1,370,0,1115,1115,slowBody
S1,370,0,2114,2114,slowBody
RSTO,1103,1022,240,240,slowBody
S1,370,0,2778,2778,slowBody
S1,370,0,69,69,slowBody
S1,370,0,569,569,slowBody
S1,370,0,393,393,slowBody
S1,370,0,876,876,slowBody
S1,370,0,1579,1579,slowBody
RSTO,1116,758,455,455,slowBody
RSTO,1204,956,77,77,slowBody
S1,370,0,2819,2819,slowBody
S1,370,0,968,968,slowBody
RSTO,1106,1022,1497,1497,slowBody
RSTO,1026,956,75,75,slowBody
S1,370,0,1024,1024,slowBody
S1,370,0,2766,2766,slowBody
S1,370,0,677,677,slowBody
S1,370,0,248,248,slowBody
S1,370,0,1550,1550,slowBody
S1,370,0,1485,1485,slowBody
S1,370,0,685,685,slowBody
S1,370,0,644,644,slowBody
S1,370,0,628,628,slowBody
RSTO,1033,956,164,164,slowBody
S1,370,0,3007,3007,slowBody
S1,370,0,585,585,slowBody
S1,370,0,720,720,slowBody
S1,370,0,1068,1068,slowBody
S1,370,0,2781,2781,slowBody
S1,370,0,267,267,slowBody
S1,370,0,2222,2222,slowBody
S1,370,0,45,45,slowBody
RSTO,983,956,20,20,slowBody
S1,370,0,792,792,slowBody
S1,370,0,317,317,slowBody
S1,370,0,1150,1150,slowBody
S1,370,0,274,274,slowBody
S1,370,0,1140,1140,slowBody
S1,370,0,121,121,slowBody
RSTO,1086,956,29,29,slowBody
S1,370,0,3055,3055,slowBody
S1,370,0,336,336,slowBody
RSTO,1044,956,127,127,slowBody
S1,370,0,477,477,slowBody
S1,370,0,309,309,slowBody
S1,370,0,1977,1977,slowBody
S1,370,0,2339,2339,slowBody
S1,370,0,989,989,slowBody
S1,370,0,390,390,slowBody
RSTO,5636,770,1820,1820,slowBody
RSTO,1043,956,68,68,slowBody
S1,370,0,349,349,slowBody
S1,370,0,1076,1076,slowBody
S1,370,0,776,776,slowBody
S1,370,0,2042,2042,slowBody
S1,370,0,1671,1671,slowBody
S1,370,0,1019,1019,slowBody
RSTO,1039,1022,199,199,slowBody
S1,370,0,302,302,slowBody
S1,370,0,1004,1004,slowBody
S1,370,0,446,446,slowBody
S1,370,0,2309,2309,slowBody
S1,370,0,1661,1661,slowBody
S1,370,0,1985,1985,slowBody
S1,370,0,1866,1866,slowBody
S1,370,0,470,470,slowBody
S1,370,0,1660,1660,slowBody
S1,370,0,837,837,slowBody
S1,370,0,637,637,slowBody
S1,370,0,2793,2793,slowBody
S1,370,0,3014,3014,slowBody
S1,370,0,1364,1364,slowBody
S1,370,0,794,794,slowBody
S1,370,0,448,448,slowBody
S1,370,0,517,517,slowBody
SF,642,206,14,14,slowBody
S1,370,0,487,487,slowBody
S1,370,0,34,34,slowBody
S1,370,0,824,824,slowBody
SF,642,206,2,2,slowBody
S1,370,0,780,780,slowBody
S1,370,0,587,587,slowBody
S1,370,0,900,900,slowBody
RSTO,1113,956,52,52,slowBody
S1,370,0,2041,2041,slowBody
SF,642,206,51,51,slowBody
S1,370,0,486,486,slowBody
S1,370,0,288,288,slowBody
S1,370,0,2097,2097,slowBody
S1,370,0,1109,1109,slowBody
S1,370,0,3504,3504,slowBody
S1,370,0,300,300,slowBody
S1,370,0,1246,1246,slowBody
SF,642,206,33,33,slowBody
S1,370,0,515,515,slowBody
S1,370,0,1281,1281,slowBody
S1,370,0,1125,1125,slowBody
S1,370,0,251,251,slowBody
S1,370,0,2600,2600,slowBody
S1,370,0,3469,3469,slowBody
RSTO,1168,956,73,73,slowBody
S1,370,0,2448,2448,slowBody
RSTO,984,956,103,103,slowBody
S1,370,0,2218,2218,slowBody
S1,370,0,675,675,slowBody
S1,370,0,2046,2046,slowBody
S1,370,0,629,629,slowBody
S1,370,0,1308,1308,slowBody
SF,642,206,8,8,slowBody
S1,370,0,789,789,slowBody
S1,370,0,801,801,slowBody
S1,370,0,823,823,slowBody
S1,370,0,266,266,slowBody
S1,370,0,607,607,slowBody
S1,370,0,1007,1007,slowBody
S1,370,0,155,155,slowBody
RSTO,1048,956,50,50,slowBody
S1,370,0,1358,1358,slowBody
S1,370,0,1246,1246,slowBody
S1,370,0,969,969,slowBody
S1,370,0,1542,1542,slowBody
S1,370,0,1722,1722,slowBody
S1,370,0,382,382,slowBody
RSTO,1144,956,267,267,slowBody
S1,370,0,21,21,slowBody
S1,370,0,1042,1042,slowBody
S1,370,0,3425,3425,slowBody
S1,370,0,901,901,slowBody
RSTO,1089,956,48,48,slowBody
S1,370,0,1394,1394,slowBody
S1,370,0,786,786,slowBody
S1,370,0,3213,3213,slowBody
S1,370,0,602,602,slowBody
RSTO,1054,956,157,157,slowBody
S1,370,0,1855,1855,slowBody
S1,370,0,443,443,slowBody
S1,370,0,674,674,slowBody
S1,370,0,418,418,slowBody
RSTO,1110,956,15,15,slowBody
RSTO,1116,956,81,81,slowBody
S1,370,0,1444,1444,slowBody
S1,222,0,248,248,slowBody
S1,370,0,2291,2291,slowBody
S1,370,0,1528,1528,slowBody
S1,370,0,1531,1531,slowBody
S1,370,0,2127,2127,slowBody
S1,370,0,768,768,slowBody
S1,370,0,940,940,slowBody
S1,370,0,367,367,slowBody
S1,370,0,782,782,slowBody
S1,370,0,1559,1559,slowBody
S1,370,0,915,915,slowBody
S1,370,0,1634,1634,slowBody
S1,370,0,464,464,slowBody
S1,370,0,366,366,slowBody
RSTO,1145,956,137,137,slowBody
S1,370,0,997,997,slowBody
S1,370,0,1251,1251,slowBody
S1,370,0,1360,1360,slowBody
S1,370,0,2638,2638,slowBody
S1,370,0,1339,1339,slowBody
S1,370,0,349,349,slowBody
RSTO,1043,956,27,27,slowBody
S1,370,0,1234,1234,slowBody
S1,370,0,793,793,slowBody
S1,370,0,839,839,slowBody
S1,370,0,421,421,slowBody
S1,370,0,2383,2383,slowBody
S1,370,0,738,738,slowBody
S1,370,0,2058,2058,slowBody
S1,370,0,153,153,slowBody
S1,370,0,863,863,slowBody
RSTO,1067,956,100,100,slowBody
S1,370,0,1456,1456,slowBody
S1,370,0,3906,3906,slowBody
RSTO,1198,956,185,185,slowBody
S1,370,0,271,271,slowBody
S1,370,0,3730,3730,slowBody
S1,370,0,1866,1866,slowBody
RSTO,986,890,200,200,slowBody
S1,370,0,1082,1082,slowBody
S1,370,0,139,139,slowBody
S1,370,0,1278,1278,slowBody
S1,370,0,573,573,slowBody
RSTO,1190,956,1163,1163,slowBody
S1,370,0,3924,3924,slowBody
S1,370,0,269,269,slowBody
RSTO,1028,956,211,211,slowBody
S1,370,0,598,598,slowBody
S1,370,0,524,524,slowBody
S1,370,0,603,603,slowBody
SF,642,206,5,5,slowBody
S1,370,0,520,520,slowBody
S1,370,0,1180,1180,slowBody
S1,370,0,698,698,slowBody
S1,370,0,1375,1375,slowBody
S1,370,0,905,905,slowBody
S1,370,0,708,708,slowBody
S1,370,0,1842,1842,slowBody
S1,370,0,334,334,slowBody
S1,370,0,751,751,slowBody
S2,4706,148,205,205,slowBody
S1,370,0,2027,2027,slowBody
S1,370,0,860,860,slowBody
S1,370,0,2177,2177,slowBody
RSTO,1114,956,34,34,slowBody
S1,370,0,320,320,slowBody
S1,370,0,2074,2074,slowBody
S1,370,0,1413,1413,slowBody
S1,370,0,213,213,slowBody
S1,370,0,2526,2526,slowBody
S1,370,0,331,331,slowBody
S1,370,0,1500,1500,slowBody
S1,370,0,2695,2695,slowBody
S1,370,0,1857,1857,slowBody
RSTO,1168,1022,131,131,slowBody
RSTO,999,956,89,89,slowBody
S1,370,0,762,762,slowBody
S1,370,0,3436,3436,slowBody
S1,370,0,740,740,slowBody
S1,370,0,1248,1248,slowBody
S1,370,0,606,606,slowBody
S1,370,0,305,305,slowBody
RSTO,1169,1022,201,201,slowBody
RSTO,1072,1022,148,148,slowBody
S1,370,0,403,403,slowBody
S1,370,0,427,427,slowBody
S1,370,0,1740,1740,slowBody
S1,370,0,2896,2896,slowBody
S1,370,0,661,661,slowBody
S1,370,0,2898,2898,slowBody
S1,370,0,2764,2764,slowBody
S1,370,0,191,191,slowBody
S1,370,0,522,522,slowBody
RSTO,1120,956,579,579,slowBody
RSTO,1003,956,514,514,slowBody
S1,370,0,2698,2698,slowBody
S1,370,0,1697,1697,slowBody
S1,370,0,991,991,slowBody
S1,370,0,3137,3137,slowBody
S1,370,0,779,779,slowBody
S1,370,0,965,965,slowBody
S1,370,0,3126,3126,slowBody
RSTO,1046,1022,27,27,slowBody
S1,370,0,566,566,slowBody
S1,370,0,181,181,slowBody
S1,370,0,767,767,slowBody
S1,370,0,514,514,slowBody
S1,370,0,1363,1363,slowBody
S1,370,0,3978,3978,slowBody
S1,370,0,2388,2388,slowBody
S1,370,0,712,712,slowBody
S1,370,0,1760,1760,slowBody
S1,370,0,624,624,slowBody
S1,370,0,341,341,slowBody
S1,370,0,967,967,slowBody
RSTO,975,890,25,25,slowBody
S1,370,0,813,813,slowBody
S1,370,0,1604,1604,slowBody
S1,370,0,413,413,slowBody
S1,370,0,1530,1530,slowBody
S1,370,0,494,494,slowBody
S1,370,0,3526,3526,slowBody
S1,370,0,862,862,slowBody
RSTO,991,956,91,91,slowBody
S1,370,0,2418,2418,slowBody
S1,370,0,1265,1265,slowBody
S1,370,0,274,274,slowBody
S1,370,0,663,663,slowBody
S1,370,0,914,914,slowBody
RSTO,4640,836,1177,1177,slowBody
S1,370,0,2249,2249,slowBody
S1,370,0,1701,1701,slowBody
S1,370,0,274,274,slowBody
RSTO,1153,956,41,41,slowBody
S1,370,0,1248,1248,slowBody
S1,370,0,886,886,slowBody
S1,370,0,943,943,slowBody
S1,370,0,864,864,slowBody
RSTO,1021,1022,145,145,slowBody
S1,370,0,1722,1722,slowBody
S1,370,0,252,252,slowBody
S1,370,0,655,655,slowBody
S1,370,0,1450,1450,slowBody
S1,370,0,1081,1081,slowBody
S1,370,0,656,656,slowBody
S1,370,0,1319,1319,slowBody
S1,370,0,1001,1001,slowBody
S1,370,0,624,624,slowBody
S1,370,0,3641,3641,slowBody
S1,370,0,584,584,slowBody
S1,370,0,851,851,slowBody
RSTO,1029,956,244,244,slowBody
RSTO,1048,956,166,166,slowBody
RSTO,1097,956,201,201,slowBody
RSTO,1181,956,212,212,slowBody
S1,370,0,595,595,slowBody
RSTO,1028,956,137,137,slowBody
S1,370,0,736,736,slowBody
S1,370,0,2140,2140,slowBody
S1,370,0,2809,2809,slowBody
S1,370,0,396,396,slowBody
S1,370,0,644,644,slowBody
S1,370,0,663,663,slowBody
RSTO,1227,956,1194,1194,slowBody
RSTO,978,890,91,91,slowBody
S1,370,0,380,380,slowBody
RSTO,1188,1022,128,128,slowBody
S1,370,0,3843,3843,slowBody
S1,370,0,1134,1134,slowBody
S1,370,0,242,242,slowBody
S1,370,0,1660,1660,slowBody
S1,370,0,2402,2402,slowBody
S1,370,0,1229,1229,slowBody
S1,370,0,737,737,slowBody
S1,370,0,506,506,slowBody
S1,370,0,1870,1870,slowBody
S1,370,0,647,647,slowBody
S1,370,0,1383,1383,slowBody
S1,370,0,430,430,slowBody
S1,370,0,3209,3209,slowBody
S1,370,0,1107,1107,slowBody
S1,370,0,1359,1359,slowBody
S1,370,0,1007,1007,slowBody
S1,370,0,3211,3211,slowBody
S1,370,0,2897,2897,slowBody
S1,370,0,1586,1586,slowBody
S1,370,0,610,610,slowBody
S1,370,0,2073,2073,slowBody
S1,370,0,1292,1292,slowBody
S1,370,0,250,250,slowBody
RSTO,1022,956,124,124,slowBody
S1,370,0,445,445,slowBody
S1,370,0,29,29,slowBody
S1,370,0,451,451,slowBody
RSTO,1098,956,64,64,slowBody
RSTO,5746,836,1394,1394,slowBody
S1,370,0,2411,2411,slowBody
S1,370,0,402,402,slowBody
S1,370,0,412,412,slowBody
S1,370,0,2585,2585,slowBody
S1,370,0,762,762,slowBody
S1,370,0,1568,1568,slowBody
S1,370,0,168,168,slowBody
S1,370,0,666,666,slowBody
RSTO,1077,956,73,73,slowBody
S1,370,0,1397,1397,slowBody
S1,370,0,1385,1385,slowBody
S1,370,0,767,767,slowBody
S1,370,0,1666,1666,slowBody
S1,370,0,2090,2090,slowBody
S1,370,0,1325,1325,slowBody
RSTO,1084,956,234,234,slowBody
S1,370,0,1100,1100,slowBody
S1,370,0,174,174,slowBody
S1,370,0,212,212,slowBody
S1,370,0,2813,2813,slowBody
S1,370,0,656,656,slowBody
S1,370,0,3334,3334,slowBody
S1,370,0,317,317,slowBody
S1,370,0,176,176,slowBody
S1,370,0,1051,1051,slowBody
S1,370,0,1432,1432,slowBody
RSTO,1165,956,107,107,slowBody
RSTO,1020,956,85,85,slowBody
S1,370,0,116,116,slowBody
RSTO,1134,956,381,381,slowBody
S1,370,0,3415,3415,slowBody
S1,370,0,562,562,slowBody
S1,370,0,775,775,slowBody
S1,370,0,3905,3905,slowBody
S1,370,0,3181,3181,slowBody
S1,370,0,767,767,slowBody
S1,370,0,1568,1568,slowBody
RSTO,1152,1022,203,203,slowBody
RSTO,1115,758,19,19,slowBody
RSTO,1080,956,131,131,slowBody
RSTO,943,890,96,96,slowBody
S1,370,0,462,462,slowBody
S1,370,0,692,692,slowBody
S1,370,0,432,432,slowBody
S1,370,0,112,112,slowBody
S1,370,0,1836,1836,slowBody
S1,370,0,1438,1438,slowBody
S1,370,0,280,280,slowBody
S1,370,0,122,122,slowBody
RSTO,1053,890,56,56,slowBody
S1,370,0,1669,1669,slowBody
S1,370,0,354,354,slowBody
S1,370,0,1163,1163,slowBody
S1,370,0,433,433,slowBody
S1,370,0,1986,1986,slowBody
S1,370,0,901,901,slowBody
S1,370,0,11,11,slowBody
RSTO,1020,956,94,94,slowBody
S1,370,0,249,249,slowBody
RSTO,1084,956,53,53,slowBody
RSTO,1111,956,298,298,slowBody
S1,370,0,3411,3411,slowBody
S1,370,0,2126,2126,slowBody
S2,3470,74,1204,1204,slowBody
S1,370,0,1615,1615,slowBody
S1,370,0,1224,1224,slowBody
S1,370,0,477,477,slowBody
S1,370,0,2463,2463,slowBody
S1,370,0,2964,2964,slowBody
S1,370,0,495,495,slowBody
S1,370,0,1844,1844,slowBody
S1,370,0,2180,2180,slowBody
RSTO,956,890,48,48,slowBody
S1,370,0,434,434,slowBody
RSTO,1171,956,1146,1146,slowBody
S1,370,0,224,224,slowBody
S1,370,0,895,895,slowBody
S1,370,0,504,504,slowBody
S1,370,0,3368,3368,slowBody
S1,370,0,987,987,slowBody
S1,370,0,1141,1141,slowBody
S1,370,0,1393,1393,slowBody
S1,370,0,3941,3941,slowBody
RSTO,1085,956,189,189,slowBody
S1,370,0,1383,1383,slowBody
S1,370,0,1557,1557,slowBody
RSTO,1140,956,67,67,slowBody
S1,370,0,2102,2102,slowBody
S1,370,0,960,960,slowBody
RSTO,1028,956,180,180,slowBody
S1,370,0,282,282,slowBody
S1,370,0,602,602,slowBody
S1,370,0,3059,3059,slowBody
S1,370,0,1184,1184,slowBody
S1,370,0,422,422,slowBody
RSTO,1075,956,179,179,slowBody
RSTO,1081,956,104,104,slowBody
S1,74,0,415,415,slowBody
S1,370,0,3627,3627,slowBody
S1,370,0,349,349,slowBody
S1,370,0,659,659,slowBody
S1,370,0,446,446,slowBody
S1,370,0,1354,1354,slowBody
S1,370,0,97,97,slowBody
S1,370,0,872,872,slowBody
S1,370,0,317,317,slowBody
S1,370,0,1757,1757,slowBody
S1,370,0,164,164,slowBody
S1,370,0,3404,3404,slowBody
RSTO,1094,1022,30,30,slowBody
S1,370,0,1369,1369,slowBody
S1,370,0,2464,2464,slowBody
S1,370,0,373,373,slowBody
S1,370,0,229,229,slowBody
S1,370,0,981,981,slowBody
RSTO,1005,956,93,93,slowBody
S1,370,0,1648,1648,slowBody
S1,370,0,1209,1209,slowBody
S1,370,0,1057,1057,slowBody
S1,370,0,2407,2407,slowBody
RSTO,947,890,157,157,slowBody
S1,370,0,2804,2804,slowBody
S1,370,0,1152,1152,slowBody
S2,2360,74,1607,1607,slowBody
S1,370,0,1040,1040,slowBody
S1,370,0,3451,3451,slowBody
S1,370,0,1305,1305,slowBody
S1,370,0,257,257,slowBody
S1,370,0,658,658,slowBody
S1,370,0,469,469,slowBody
S1,370,0,997,997,slowBody
S1,370,0,1028,1028,slowBody
S1,370,0,577,577,slowBody
S1,370,0,2061,2061,slowBody
S1,370,0,882,882,slowBody
RSTO,1022,956,98,98,slowBody
S1,370,0,1890,1890,slowBody
S1,370,0,335,335,slowBody
S1,370,0,250,250,slowBody
S1,370,0,952,952,slowBody
RSTO,504,74,308,308,slowBody
S1,370,0,1893,1893,slowBody
RSTO,6271,836,229,229,slowBody
S1,370,0,598,598,slowBody
S1,370,0,1709,1709,slowBody
RSTO,1060,956,241,241,slowBody
S1,370,0,1040,1040,slowBody
S1,370,0,858,858,slowBody
S1,370,0,2681,2681,slowBody
S1,370,0,507,507,slowBody
S1,370,0,1206,1206,slowBody
S1,370,0,2829,2829,slowBody
S1,370,0,323,323,slowBody
RSTO,1172,956,1150,1150,slowBody
S1,370,0,2631,2631,slowBody
S1,370,0,3605,3605,slowBody
RSTO,1196,956,79,79,slowBody
RSTO,1103,956,98,98,slowBody
S1,370,0,1539,1539,slowBody
S1,370,0,1046,1046,slowBody
RSTO,1111,1022,190,190,slowBody
S1,370,0,1338,1338,slowBody
S1,370,0,939,939,slowBody
RSTO,1058,956,105,105,slowBody
S1,370,0,619,619,slowBody
S1,370,0,422,422,slowBody
RSTO,1106,1022,237,237,slowBody
S1,370,0,224,224,slowBody
S1,370,0,1369,1369,slowBody
S1,370,0,305,305,slowBody
S1,370,0,346,346,slowBody
RSTO,1080,956,276,276,slowBody
S1,370,0,2897,2897,slowBody
S1,370,0,1298,1298,slowBody
S1,370,0,834,834,slowBody
S1,370,0,1660,1660,slowBody
S1,370,0,383,383,slowBody
S1,370,0,280,280,slowBody
S1,370,0,2568,2568,slowBody
S1,370,0,1747,1747,slowBody
S1,370,0,1386,1386,slowHeaders
S1,296,0,758,758,slowHeaders
RSTO,1011,953,44,44,slowHeaders
RSTO,1051,953,65,65,slowHeaders
S1,370,0,1784,1784,slowHeaders
S1,370,0,1357,1357,slowHeaders
S1,370,0,710,710,slowHeaders
S1,370,0,1491,1491,slowHeaders
S1,370,0,3068,3068,slowHeaders
S1,370,0,2363,2363,slowHeaders
S1,370,0,2815,2815,slowHeaders
S1,370,0,1555,1555,slowHeaders
S1,370,0,1368,1368,slowHeaders
S1,370,0,1685,1685,slowHeaders
S1,370,0,582,582,slowHeaders
RSTO,985,953,20,20,slowHeaders
S1,370,0,1537,1537,slowHeaders
S1,370,0,1152,1152,slowHeaders
S1,370,0,1455,1455,slowHeaders
S1,370,0,308,308,slowHeaders
S1,370,0,1413,1413,slowHeaders
RSTO,1005,1019,1704,1704,slowHeaders
S1,370,0,1047,1047,slowHeaders
RSTO,848,1019,211,211,slowHeaders
S1,370,0,1134,1134,slowHeaders
S1,370,0,1363,1363,slowHeaders
S1,370,0,849,849,slowHeaders
S1,370,0,2336,2336,slowHeaders
S1,370,0,1626,1626,slowHeaders
S1,370,0,798,798,slowHeaders
S1,370,0,1823,1823,slowHeaders
S1,370,0,601,601,slowHeaders
S1,370,0,330,330,slowHeaders
S1,370,0,1631,1631,slowHeaders
S2,2446,74,2010,2010,slowHeaders
S1,370,0,462,462,slowHeaders
S1,370,0,549,549,slowHeaders
S1,370,0,2331,2331,slowHeaders
S1,370,0,2044,2044,slowHeaders
S1,370,0,398,398,slowHeaders
RSTO,978,887,87,87,slowHeaders
S1,370,0,1777,1777,slowHeaders
S1,370,0,1438,1438,slowHeaders
S1,370,0,2150,2150,slowHeaders
S1,370,0,1676,1676,slowHeaders
S1,370,0,391,391,slowHeaders
S1,370,0,606,606,slowHeaders
S1,370,0,229,229,slowHeaders
S1,370,0,548,548,slowHeaders
RSTO,876,887,124,124,slowHeaders
RSTO,1071,1022,173,173,slowHeaders
S1,370,0,944,944,slowHeaders
S1,370,0,813,813,slowHeaders
S1,370,0,834,834,slowHeaders
RSTO,963,953,52,52,slowHeaders
RSTO,1036,953,15,15,slowHeaders
RSTO,1017,956,114,114,slowHeaders
S1,370,0,1468,1468,slowHeaders
S1,370,0,2631,2631,slowHeaders
S1,370,0,2288,2288,slowHeaders
RSTO,970,953,78,78,slowHeaders
S1,296,0,574,574,slowHeaders
S1,370,0,370,370,slowHeaders
S1,370,0,670,670,slowHeaders
S1,370,0,519,519,slowHeaders
RSTO,951,953,154,154,slowHeaders
S1,370,0,742,742,slowHeaders
S1,370,0,627,627,slowHeaders
S1,370,0,1362,1362,slowHeaders
S1,370,0,1102,1102,slowHeaders
RSTO,1176,956,1241,1241,slowHeaders
RSTO,1036,953,59,59,slowHeaders
S1,370,0,1688,1688,slowHeaders
S1,370,0,2043,2043,slowHeaders
S1,370,0,1397,1397,slowHeaders
S1,370,0,447,447,slowHeaders
S1,370,0,2215,2215,slowHeaders
RSTO,1005,953,1719,1719,slowHeaders
S1,370,0,926,926,slowHeaders
S1,370,0,2039,2039,slowHeaders
S1,370,0,987,987,slowHeaders
RSTO,1063,953,192,192,slowHeaders
S1,370,0,1677,1677,slowHeaders
S1,370,0,1024,1024,slowHeaders
S1,370,0,2582,2582,slowHeaders
RSTO,1047,956,20,20,slowHeaders
S1,370,0,410,410,slowHeaders
S1,370,0,724,724,slowHeaders
S1,370,0,1592,1592,slowHeaders
S1,370,0,2264,2264,slowHeaders
S1,370,0,1996,1996,slowHeaders
S1,370,0,1947,1947,slowHeaders
S1,370,0,267,267,slowHeaders
S1,370,0,793,793,slowHeaders
S1,370,0,1123,1123,slowHeaders
