% isAttack normal:	1333
% isAttack attack:	2592
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-3,5,8-9,18-19,22,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
0,tcp,SF,12461,3387,3387,100,1,0,normal
0,tcp,SF,12461,3859,3859,100,1,0,normal
0,tcp,OTH,0,4954,4954,57,1,0,normal
0,tcp,OTH,0,2433,2433,39,1,0,normal
0,tcp,OTH,0,3349,3349,53,1,0,normal
0,tcp,S3,12329,2191,2191,100,1,0,normal
0,tcp,S3,12527,3094,3094,100,1,0,normal
0,tcp,SF,12461,2276,2276,100,1,0,normal
0,tcp,S3,12395,1969,1969,100,1,0,normal
0,tcp,SF,12461,2082,2082,100,1,0,normal
0,tcp,OTH,0,2855,2855,50,1,0,normal
0,tcp,SF,12461,2126,2126,100,1,0,normal
0,tcp,OTH,0,5272,5272,92,1,0,normal
0,tcp,SF,12461,2265,2265,100,1,0,normal
0,tcp,SF,12461,3170,3170,100,1,0,normal
0,tcp,OTH,0,3542,3542,48,1,0,normal
0,tcp,OTH,0,4848,4848,48,1,0,normal
0,tcp,OTH,0,3518,3518,46,1,0,normal
0,tcp,SF,12395,2274,2274,100,1,0,normal
0,tcp,SF,12461,2761,2761,52,1,0,normal
1,tcp,SF,12469,2049,2049,100,1,0,normal
0,tcp,SF,12461,1983,1983,100,1,0,normal
0,tcp,OTH,0,5904,5904,40,1,0,normal
0,tcp,OTH,0,3291,3291,68,1,0,normal
0,tcp,SF,12461,2194,2194,100,1,0,normal
0,tcp,SF,12461,3876,3876,100,1,0,normal
0,tcp,SF,12461,1945,1945,100,1,0,normal
0,tcp,OTH,0,3312,3312,47,1,0,normal
0,tcp,SF,12461,3347,3347,96,1,0,normal
0,tcp,OTH,0,5385,5385,98,1,0,normal
0,tcp,OTH,0,5181,5181,22,1,0,normal
0,tcp,SF,12461,2524,2524,99,1,0,normal
0,tcp,SF,12461,3367,3367,100,1,0,normal
0,tcp,SF,12461,2067,2067,100,1,0,normal
0,tcp,OTH,0,2857,2857,37,1,0,normal
0,tcp,SF,12461,2206,2206,100,1,0,normal
0,tcp,SF,12329,1953,1953,93,1,0,normal
0,tcp,OTH,0,5234,5234,65,1,0,normal
0,tcp,OTH,0,5744,5744,59,1,0,normal
0,tcp,SF,12461,2008,2008,100,1,0,normal
0,tcp,SF,492,17,37,255,1,0,normal
0,tcp,SF,3011,1,1,241,0.95,0,normal
0,tcp,SF,593,7,7,255,1,0,normal
0,tcp,SF,275,16,16,255,1,0,normal
0,tcp,SF,397,6,6,255,1,0,normal
0,tcp,SF,811,13,15,255,1,0,normal
0,tcp,SF,1372,7,11,255,1,0.05,normal
0,tcp,SF,8272,1,1,255,1,0,normal
0,tcp,SF,15334,9,9,255,1,0.02,normal
0,tcp,SF,3569,4,5,255,1,0.03,normal
0,tcp,SF,192,19,19,255,1,0.01,normal
0,tcp,SF,1374,6,7,255,1,0.01,normal
0,tcp,SF,9722,22,32,255,1,0.02,normal
0,tcp,SF,962,21,29,255,1,0,normal
0,tcp,SF,248,13,13,239,1,0.03,normal
0,tcp,SF,8422,6,6,255,1,0,normal
0,tcp,SF,3862,8,8,255,1,0.05,normal
0,tcp,SF,917,38,42,255,1,0,normal
0,tcp,SF,8111,4,4,255,1,0.02,normal
0,tcp,SF,9905,3,3,255,1,0.04,normal
0,tcp,SF,1993,14,14,255,1,0.02,normal
0,tcp,SF,1075,2,3,25,0.96,0,normal
0,tcp,SF,2507,6,6,246,0.96,0,normal
0,tcp,SF,1111,3,3,255,1,0.01,normal
0,tcp,SF,17577,1,1,255,1,0.07,normal
0,tcp,SF,27085,1,1,255,1,0,normal
0,tcp,SF,285,4,4,255,1,0,normal
0,tcp,SF,1976,11,11,255,1,0.06,normal
0,tcp,SF,1403,19,19,255,1,0,normal
0,tcp,SF,19561,15,15,255,1,0,normal
0,tcp,SF,301,10,11,255,1,0,normal
0,tcp,SF,1792,10,10,255,1,0.01,normal
0,tcp,SF,7081,4,4,83,1,0.05,normal
0,tcp,REJ,0,1,1,249,1,0.01,normal
0,tcp,S0,0,2,2,255,1,0.01,normal
0,tcp,REJ,0,1,1,60,1,0.03,normal
0,tcp,SF,5949,5,5,255,1,0.04,normal
0,tcp,SF,766,10,10,255,1,0.03,normal
0,tcp,SF,1935,3,3,255,1,0.01,normal
0,tcp,REJ,0,1,1,195,1,0.15,normal
0,tcp,SF,12821,3,3,255,1,0.05,normal
0,tcp,REJ,0,1,2,243,1,0.18,normal
0,tcp,SF,1367,4,4,255,1,0.02,normal
0,tcp,SF,1609,17,17,255,1,0.03,normal
0,tcp,SF,2698,2,2,180,0.95,0,normal
0,tcp,SF,280,23,24,109,0.92,0,normal
0,tcp,SF,1075,7,7,237,0.93,0,normal
0,tcp,SF,2820,1,3,255,1,0.05,normal
0,tcp,SF,492,1,1,209,1,0.21,normal
0,tcp,SF,771,12,20,255,1,0.07,normal
0,tcp,SF,1212,8,8,255,1,0.01,normal
0,tcp,SF,337,6,6,255,1,0,normal
0,tcp,SF,3381,1,44,255,1,0.04,normal
0,tcp,SF,1179,2,2,255,1,0.04,normal
0,tcp,SF,9038,1,16,255,1,0.01,normal
0,tcp,SF,310,10,12,255,1,0,normal
0,tcp,SF,12984,1,1,255,1,0.04,normal
0,tcp,SF,1293,24,38,255,1,0.05,normal
0,tcp,SF,1380,3,3,225,0.88,0,normal
0,tcp,SF,6669,4,4,255,1,0.01,normal
0,tcp,SF,13279,1,13,255,1,0.01,normal
0,tcp,SF,420,1,1,255,1,0.02,normal
0,tcp,SF,2943,2,2,139,1,0,normal
0,tcp,SF,246,20,20,255,1,0.04,normal
0,tcp,REJ,0,1,1,222,1,0.11,normal
0,tcp,SF,9442,2,2,255,1,0.05,normal
0,tcp,REJ,0,1,1,255,1,0.14,normal
0,tcp,SF,2717,7,7,255,1,0.02,normal
0,tcp,SF,660,5,6,255,1,0.02,normal
0,tcp,SF,811,5,5,255,1,0.01,normal
0,tcp,SF,4154,4,6,255,1,0,normal
0,tcp,SF,12884,5,29,255,1,0,normal
0,tcp,SF,335,38,38,255,1,0.03,normal
0,tcp,SF,279,1,2,255,1,0.05,normal
0,tcp,REJ,0,1,1,204,1,0.01,normal
0,tcp,SF,193,1,13,255,1,0.03,normal
0,tcp,SF,2825,4,4,255,1,0.03,normal
0,tcp,SF,2398,11,13,255,1,0.02,normal
0,tcp,SF,5902,8,8,255,1,0,normal
0,tcp,SF,2430,2,5,255,1,0.03,normal
0,tcp,SF,2170,3,4,255,1,0.04,normal
0,tcp,SF,706,21,27,255,1,0.02,normal
0,tcp,SF,301,7,7,255,1,0.04,normal
0,tcp,SF,7189,6,10,255,1,0.02,normal
0,tcp,SF,804,1,3,255,1,0.05,normal
0,tcp,SF,447,8,10,255,1,0,normal
0,tcp,REJ,0,1,1,255,1,0.15,normal
0,tcp,SF,1010,17,18,255,1,0,normal
0,tcp,SF,2317,2,3,255,1,0.07,normal
0,tcp,SF,327,24,24,255,1,0,normal
0,tcp,SF,389,12,12,255,1,0,normal
0,tcp,SF,2451,13,13,255,1,0,normal
0,tcp,SF,736,7,7,255,1,0.03,normal
0,tcp,SF,1645,4,7,255,1,0.04,normal
0,tcp,SF,3393,6,10,255,1,0.04,normal
0,tcp,SF,3934,7,7,255,1,0.05,normal
0,tcp,REJ,0,1,1,212,1,0.11,normal
0,tcp,SF,872,6,6,255,1,0.02,normal
0,tcp,SF,1337,9,9,255,1,0.02,normal
0,tcp,SF,4599,10,10,255,1,0.02,normal
0,tcp,SF,1787,2,2,255,1,0.02,normal
0,tcp,SF,370,20,26,255,1,0,normal
0,tcp,SF,15495,1,1,255,1,0.07,normal
0,tcp,SF,4123,11,27,255,1,0.02,normal
0,tcp,SF,924,10,10,255,1,0,normal
0,tcp,S1,11680,4,4,255,1,0.02,normal
0,tcp,SF,2033,11,11,255,1,0.03,normal
0,tcp,SF,736,14,14,255,1,0.02,normal
0,tcp,SF,9287,3,3,255,1,0.07,normal
0,tcp,SF,17752,1,1,255,1,0.04,normal
0,tcp,SF,5200,6,11,255,1,0.02,normal
0,tcp,SF,2753,20,20,255,1,0.02,normal
0,tcp,REJ,0,1,1,255,1,0.31,normal
0,tcp,SF,1547,8,8,255,1,0.03,normal
0,tcp,SF,1498,9,9,255,1,0.03,normal
0,tcp,SF,1621,5,6,255,1,0.03,normal
0,tcp,SF,285,29,29,255,1,0.02,normal
0,tcp,SF,11331,15,15,255,1,0,normal
0,tcp,SF,13210,16,16,255,1,0,normal
0,tcp,SF,945,2,2,255,1,0.04,normal
0,tcp,SF,4086,7,7,255,1,0.05,normal
0,tcp,SF,2358,15,15,255,1,0.06,normal
0,tcp,SF,1773,19,19,255,1,0.01,normal
0,tcp,SF,28312,2,6,255,1,0.09,normal
0,tcp,SF,482,4,5,255,1,0,normal
0,tcp,SF,26817,9,9,255,1,0,normal
0,tcp,SF,768,1,1,255,1,0,normal
0,tcp,SF,2942,1,2,255,1,0.04,normal
0,tcp,SF,280,10,10,255,1,0,normal
0,tcp,SF,392,15,15,255,1,0,normal
0,tcp,SF,482,10,10,255,1,0,normal
0,tcp,SF,3468,1,1,255,1,0,normal
0,tcp,REJ,0,1,2,9,0.38,0,normal
0,tcp,SF,2449,9,9,255,1,0.06,normal
0,tcp,SF,313,13,16,255,1,0.02,normal
0,tcp,SF,2783,10,10,255,1,0,normal
0,tcp,SF,2239,1,1,46,0.79,0,normal
0,tcp,SF,1423,11,29,255,1,0,normal
0,tcp,SF,12044,1,19,255,1,0.01,normal
0,tcp,SF,1856,3,3,255,1,0.01,normal
0,tcp,SF,274,17,17,255,1,0,normal
1,tcp,SF,646195,8,8,255,1,0.01,normal
0,tcp,SF,2090,8,8,255,1,0,normal
0,tcp,SF,465,7,8,255,1,0.06,normal
0,tcp,SF,806,7,7,255,1,0.02,normal
0,tcp,SF,1075,1,7,243,0.95,0,normal
0,tcp,SF,4359,3,3,255,1,0,normal
0,tcp,SF,1302,12,12,255,1,0.05,normal
0,tcp,SF,924,13,13,255,1,0.02,normal
0,tcp,SF,1600,10,10,255,1,0.03,normal
0,tcp,SF,373,20,20,255,1,0,normal
0,tcp,SF,1528,13,13,255,1,0,normal
0,tcp,SF,2507,6,10,67,0.91,0,normal
0,tcp,SF,330,9,10,255,1,0.04,normal
0,tcp,SF,4803,6,11,255,1,0.03,normal
0,tcp,SF,1075,4,4,247,0.97,0,normal
0,tcp,SF,503,9,9,255,1,0.02,normal
0,tcp,SF,2804,3,3,255,1,0.04,normal
0,tcp,SF,795,10,12,255,1,0,normal
0,tcp,SF,311,4,4,255,1,0.02,normal
0,tcp,SF,310,5,5,255,1,0.02,normal
0,tcp,REJ,0,1,1,250,1,0.27,normal
0,tcp,SF,608,14,14,255,1,0,normal
0,tcp,SF,308,22,23,255,1,0,normal
0,tcp,REJ,0,1,1,255,1,0.06,normal
0,tcp,REJ,0,1,2,255,1,0.15,normal
0,tcp,SF,1002,16,17,255,1,0,normal
0,tcp,SF,8422,25,26,255,1,0,normal
0,tcp,SF,6792,18,18,255,1,0.01,normal
0,tcp,REJ,0,1,1,11,1,0.73,normal
0,tcp,SF,261,10,17,255,1,0.04,normal
0,tcp,SF,886,7,7,255,1,0.05,normal
0,tcp,SF,2431,4,12,255,1,0.02,normal
0,tcp,SF,362,4,6,255,1,0,normal
0,tcp,SF,382,8,8,255,1,0.04,normal
0,tcp,SF,2395,17,18,255,1,0.02,normal
0,tcp,SF,33119,1,1,249,0.98,0,normal
0,tcp,SF,924,2,11,255,1,0,normal
0,tcp,SF,3792,5,5,255,1,0.01,normal
0,tcp,SF,641,4,4,255,1,0,normal
0,tcp,SF,5940,1,2,255,1,0.07,normal
0,tcp,SF,8420,9,15,255,1,0.02,normal
0,tcp,SF,7384,2,2,255,1,0,normal
0,tcp,SF,2648,22,22,255,1,0,normal
0,tcp,SF,4937,37,37,255,1,0.01,normal
0,tcp,SF,1667,3,12,255,1,0,normal
0,tcp,REJ,0,1,1,250,1,0.14,normal
0,tcp,SF,758,3,9,255,1,0.01,normal
0,tcp,SF,2124,4,5,255,1,0.02,normal
0,tcp,SF,509,4,4,255,1,0.04,normal
0,tcp,SF,1355,2,3,255,1,0.04,normal
0,tcp,SF,634,5,5,255,1,0,normal
0,tcp,SF,3687,1,4,255,1,0.07,normal
0,tcp,SF,5323,1,1,255,1,0.04,normal
0,tcp,SF,10041,14,19,255,1,0.06,normal
0,tcp,SF,7643,3,3,255,1,0.05,normal
0,tcp,SF,1016,9,19,255,1,0.03,normal
0,tcp,SF,1234,1,1,255,1,0.04,normal
0,tcp,SF,8230,16,16,255,1,0,normal
0,tcp,SF,30113,1,5,255,1,0,normal
0,tcp,SF,1694,13,67,255,1,0.02,normal
0,tcp,SF,1404,10,10,255,1,0,normal
0,tcp,SF,1637,3,3,255,1,0.02,normal
0,tcp,SF,1075,7,7,250,0.98,0,normal
0,tcp,SF,31614,1,1,255,1,0.01,normal
0,tcp,SF,255,6,6,255,1,0,normal
0,tcp,REJ,0,1,1,255,1,0.07,normal
0,tcp,SF,6086,5,6,255,1,0,normal
0,tcp,SF,290,29,36,255,1,0,normal
0,tcp,SF,6329,19,34,255,1,0,normal
0,tcp,SF,2196,10,10,255,1,0.03,normal
0,tcp,SF,1502,8,8,255,1,0.01,normal
0,tcp,SF,1271,13,13,204,1,0.02,normal
0,tcp,SF,870,12,26,255,1,0,normal
0,tcp,SF,6049,3,3,255,1,0.05,normal
0,tcp,SF,659,18,39,255,1,0,normal
0,tcp,SF,7208,16,16,255,1,0,normal
0,tcp,SF,3279,7,10,255,1,0,normal
0,tcp,SF,1546,1,11,255,1,0.07,normal
0,tcp,REJ,0,1,2,255,1,0.18,normal
0,tcp,SF,2433,6,10,255,1,0,normal
0,tcp,SF,3692,51,51,255,1,0.04,normal
0,tcp,SF,336,9,9,255,1,0,normal
0,tcp,SF,3173,12,12,255,1,0,normal
0,tcp,SF,5200,5,6,255,1,0,normal
0,tcp,SF,25167,1,2,255,1,0.04,normal
0,tcp,SF,256,1,1,255,1,0.02,normal
0,tcp,SF,2042,34,34,255,1,0.04,normal
0,tcp,SF,33056,19,19,255,1,0.02,normal
0,tcp,SF,268,24,24,253,0.99,0,normal
0,tcp,SF,1892,4,4,255,1,0,normal
0,tcp,SF,4097,27,27,255,1,0.04,normal
0,tcp,SF,1414,5,6,255,1,0.01,normal
0,tcp,SF,1695,21,21,255,1,0.04,normal
0,tcp,SF,7542,13,13,255,1,0.01,normal
0,tcp,SF,863,6,7,255,1,0.05,normal
0,tcp,SF,313,2,2,255,1,0,normal
0,tcp,SF,2647,6,6,255,1,0,normal
0,tcp,SF,405,5,5,255,1,0,normal
0,tcp,SF,19874,1,1,255,1,0.01,normal
0,tcp,SF,5170,4,4,255,1,0.04,normal
0,tcp,SF,3198,3,11,255,1,0.01,normal
0,tcp,SF,408,32,33,255,1,0.04,normal
0,tcp,SF,431,4,21,255,1,0,normal
0,tcp,SF,1445,12,12,255,1,0.05,normal
0,tcp,SF,867,25,28,255,1,0.02,normal
0,tcp,SF,2810,3,3,255,1,0.03,normal
0,tcp,SF,670,7,7,255,1,0,normal
0,tcp,SF,656,7,75,255,1,0,normal
0,tcp,SF,1859,11,13,255,1,0.02,normal
0,tcp,RSTO,16819,7,7,255,1,0.01,normal
0,tcp,SF,1187,16,17,255,1,0,normal
0,tcp,SF,357,10,10,255,1,0,normal
0,tcp,SF,1512,10,10,255,1,0.01,normal
0,tcp,SF,4841,3,4,255,1,0.03,normal
0,tcp,SF,5208,13,13,235,1,0.17,normal
0,tcp,SF,8801,17,17,255,1,0,normal
0,tcp,SF,8064,13,13,255,1,0,normal
0,tcp,SF,3222,3,3,237,0.93,0,normal
0,tcp,SF,241,66,66,255,1,0.01,normal
0,tcp,SF,426,37,37,255,1,0,normal
0,tcp,REJ,0,1,3,58,1,0.24,normal
0,tcp,SF,296,12,16,255,1,0,normal
0,tcp,SF,367,19,19,255,1,0.04,normal
0,tcp,SF,1427,5,5,255,1,0.03,normal
0,tcp,SF,9092,4,4,255,1,0.04,normal
0,tcp,SF,2226,8,17,255,1,0,normal
0,tcp,SF,5847,5,6,255,1,0.04,normal
0,tcp,SF,86082,1,1,255,1,0.02,normal
0,tcp,SF,175,1,1,255,1,0.06,normal
43,tcp,SF,189,25,25,255,1,0,normal
0,tcp,SF,365,21,21,255,1,0.02,normal
0,tcp,SF,10293,2,2,255,1,0.05,normal
0,tcp,SF,12884,4,4,118,1,0,normal
0,tcp,REJ,0,1,1,242,1,0.12,normal
0,tcp,SF,873,8,54,255,1,0.03,normal
0,tcp,SF,4132,15,15,255,1,0.06,normal
0,tcp,SF,777,23,26,255,1,0.05,normal
0,tcp,SF,261,4,6,255,1,0,normal
0,tcp,SF,795,7,7,255,1,0,normal
0,tcp,SF,1100,2,2,255,1,0.04,normal
0,tcp,SF,34237,4,4,255,1,0.02,normal
0,tcp,SF,389,11,11,255,1,0.04,normal
0,tcp,SF,12246,2,2,255,1,0.02,normal
0,tcp,SF,2917,6,20,255,1,0.04,normal
0,tcp,SF,9363,28,28,255,1,0.03,normal
0,tcp,REJ,0,1,2,255,1,0.19,normal
0,tcp,SF,1809,10,13,255,1,0,normal
0,tcp,SF,2365,6,6,255,1,0,normal
0,tcp,SF,620,28,28,255,1,0,normal
0,tcp,SF,4528,1,2,255,1,0.01,normal
0,tcp,SF,11715,9,9,255,1,0.08,normal
0,tcp,SF,1167,3,3,255,1,0.02,normal
0,tcp,SF,2507,5,5,255,1,0,normal
0,tcp,SF,718,10,22,255,1,0.06,normal
0,tcp,SF,337,1,1,255,1,0.05,normal
0,tcp,SF,525,2,5,255,1,0.03,normal
0,tcp,SF,30520,6,6,255,1,0,normal
0,tcp,SF,7333,5,5,255,1,0,normal
0,tcp,SF,443,3,3,255,1,0.05,normal
0,tcp,SF,3265,5,7,252,1,0.08,normal
0,tcp,SF,1617,21,28,255,1,0.01,normal
0,tcp,SF,2625,11,11,255,1,0.02,normal
0,tcp,SF,406,14,14,255,1,0,normal
0,tcp,SF,2996,22,25,255,1,0,normal
0,tcp,SF,1930,19,22,198,1,0.02,normal
0,tcp,SF,334,33,52,255,1,0,normal
0,tcp,SF,13380,1,1,255,1,0.03,normal
0,tcp,SF,10293,2,2,255,1,0.05,normal
0,tcp,SF,1337,30,31,255,1,0,normal
0,tcp,REJ,0,1,1,19,1,0,normal
0,tcp,SF,1516,1,17,255,1,0.04,normal
0,tcp,SF,1408,2,4,255,1,0.05,normal
0,tcp,SF,1412,2,2,255,1,0.05,normal
0,tcp,SF,9158,2,2,255,1,0.01,normal
0,tcp,REJ,0,1,3,247,1,0.13,normal
0,tcp,SF,447,2,2,255,1,0.04,normal
0,tcp,SF,17945,3,4,255,1,0.03,normal
0,tcp,SF,9345,3,4,255,1,0.04,normal
0,tcp,SF,3159,1,1,26,1,0,normal
0,tcp,SF,4359,13,13,255,1,0,normal
0,tcp,SF,1672,11,14,255,1,0.03,normal
0,tcp,SF,280,10,22,255,1,0,normal
0,tcp,SF,1221,14,15,255,1,0,normal
0,tcp,REJ,0,1,2,133,1,0.14,normal
0,tcp,SF,236,1,1,255,1,0.02,normal
0,tcp,SF,1396,19,19,255,1,0,normal
0,tcp,SF,9528,1,5,255,1,0.06,normal
0,tcp,SF,8667,1,8,255,1,0.02,normal
0,tcp,SF,4244,10,11,255,1,0.02,normal
0,tcp,SF,10514,7,7,255,1,0.03,normal
0,tcp,REJ,0,1,2,237,1,0.19,normal
0,tcp,SF,20256,7,7,255,1,0.05,normal
0,udp,OTH,0,108,108,33,1,0,attack
0,udp,OTH,0,112,112,33,1,0,attack
0,udp,OTH,0,101,101,34,1,0,attack
0,udp,OTH,0,116,116,37,1,0,attack
0,udp,OTH,0,102,102,33,1,0,attack
0,udp,OTH,0,158,158,33,1,0,attack
0,udp,OTH,0,160,160,33,1,0,attack
0,udp,OTH,0,86,86,42,1,0,attack
0,udp,OTH,0,87,87,41,1,0,attack
0,udp,OTH,0,107,107,40,1,0,attack
0,udp,OTH,0,83,83,39,1,0,attack
0,udp,OTH,0,83,83,40,1,0,attack
0,udp,OTH,0,110,110,33,1,0,attack
0,udp,OTH,0,103,103,34,1,0,attack
0,udp,OTH,0,143,143,33,1,0,attack
0,udp,OTH,0,111,111,33,1,0,attack
0,udp,OTH,0,83,83,41,1,0,attack
0,udp,OTH,0,119,119,33,1,0,attack
0,udp,OTH,0,111,111,34,1,0,attack
0,udp,OTH,0,106,106,33,1,0,attack
0,udp,OTH,0,112,112,33,1,0,attack
0,udp,OTH,0,121,121,33,1,0,attack
0,udp,OTH,0,164,164,33,1,0,attack
0,udp,OTH,0,136,136,18,1,0,attack
0,udp,OTH,0,113,113,34,1,0,attack
0,udp,OTH,0,141,141,35,1,0,attack
0,udp,OTH,0,86,86,42,1,0,attack
0,udp,OTH,0,79,79,41,1,0,attack
0,udp,OTH,0,106,106,33,1,0,attack
0,udp,OTH,0,117,117,33,1,0,attack
0,udp,OTH,0,117,117,33,1,0,attack
0,udp,OTH,0,121,121,33,1,0,attack
0,udp,OTH,0,125,125,33,1,0,attack
0,udp,OTH,0,63,63,26,1,0,attack
0,udp,OTH,0,164,164,33,1,0,attack
0,udp,OTH,0,148,148,33,1,0,attack
0,udp,OTH,0,108,108,34,1,0,attack
0,udp,OTH,0,48,48,22,1,0,attack
0,udp,OTH,0,120,120,33,1,0,attack
0,udp,OTH,0,139,139,33,1,0,attack
0,udp,OTH,0,139,139,19,1,0,attack
0,udp,OTH,0,160,160,33,1,0,attack
0,udp,OTH,0,138,138,33,1,0,attack
0,udp,OTH,0,106,106,40,1,0,attack
0,udp,OTH,0,145,145,33,1,0,attack
0,udp,OTH,0,110,110,33,1,0,attack
0,udp,OTH,0,73,73,29,1,0,attack
0,udp,OTH,0,30,30,27,1,0,attack
0,udp,OTH,0,110,110,33,1,0,attack
0,udp,OTH,0,139,139,18,1,0,attack
0,udp,OTH,0,60,60,25,1,0,attack
0,udp,OTH,0,86,86,40,1,0,attack
0,udp,OTH,0,108,108,33,1,0,attack
0,udp,OTH,0,140,140,33,1,0,attack
0,udp,OTH,0,160,160,33,1,0,attack
0,udp,OTH,0,92,92,42,1,0,attack
0,udp,OTH,0,111,111,33,1,0,attack
0,udp,OTH,0,104,104,39,1,0,attack
0,udp,OTH,0,95,95,42,1,0,attack
0,udp,OTH,0,112,112,33,1,0,attack
0,udp,OTH,0,141,141,26,1,0,attack
0,udp,OTH,0,99,99,41,1,0,attack
0,udp,OTH,0,110,110,34,1,0,attack
0,udp,OTH,0,143,143,33,1,0,attack
0,udp,OTH,0,160,160,33,1,0,attack
0,udp,OTH,0,85,85,40,1,0,attack
0,udp,OTH,0,141,141,34,1,0,attack
0,udp,OTH,0,109,109,34,1,0,attack
0,udp,OTH,0,137,137,33,1,0,attack
0,udp,OTH,0,12,12,12,1,0,attack
0,udp,OTH,0,136,136,10,1,0,attack
0,udp,OTH,0,138,138,21,1,0,attack
0,udp,OTH,0,149,149,33,1,0,attack
0,udp,OTH,0,114,114,34,1,0,attack
0,udp,OTH,0,153,153,33,1,0,attack
0,udp,OTH,0,114,114,34,1,0,attack
0,udp,OTH,0,145,145,33,1,0,attack
0,udp,OTH,0,121,121,33,1,0,attack
0,udp,OTH,0,150,150,33,1,0,attack
0,udp,OTH,0,106,106,34,1,0,attack
0,udp,OTH,0,120,120,33,1,0,attack
0,udp,OTH,0,29,29,26,1,0,attack
0,udp,OTH,0,116,116,33,1,0,attack
0,udp,OTH,0,84,84,41,1,0,attack
0,udp,OTH,0,86,86,42,1,0,attack
0,udp,OTH,0,102,102,33,1,0,attack
0,udp,OTH,0,78,78,34,1,0,attack
0,udp,OTH,0,69,69,27,1,0,attack
0,udp,OTH,0,3,3,3,1,0,attack
0,udp,OTH,0,14,14,14,1,0,attack
0,udp,OTH,0,107,107,33,1,0,attack
0,udp,OTH,0,165,165,33,1,0,attack
0,udp,OTH,0,112,112,34,1,0,attack
0,udp,OTH,0,106,106,34,1,0,attack
0,udp,OTH,0,110,110,34,1,0,attack
0,udp,OTH,0,23,23,23,1,0,attack
0,udp,OTH,0,102,102,33,1,0,attack
0,udp,OTH,0,131,131,33,1,0,attack
0,udp,OTH,0,125,125,33,1,0,attack
0,udp,OTH,0,26,26,26,1,0,attack
0,udp,OTH,0,77,77,33,1,0,attack
0,udp,OTH,0,109,109,33,1,0,attack
0,udp,OTH,0,118,118,33,1,0,attack
0,udp,OTH,0,100,100,34,1,0,attack
0,udp,OTH,0,117,117,33,1,0,attack
0,udp,OTH,0,138,138,12,1,0,attack
0,udp,OTH,0,160,160,33,1,0,attack
0,udp,OTH,0,121,121,33,1,0,attack
0,udp,OTH,0,55,55,24,1,0,attack
0,udp,OTH,0,125,125,33,1,0,attack
0,udp,OTH,0,46,46,21,1,0,attack
0,udp,OTH,0,107,107,38,1,0,attack
0,udp,OTH,0,108,108,34,1,0,attack
0,udp,OTH,0,21,21,21,1,0,attack
0,udp,OTH,0,114,114,33,1,0,attack
0,udp,OTH,0,143,143,33,1,0,attack
0,udp,OTH,0,112,112,34,1,0,attack
0,udp,OTH,0,159,159,33,1,0,attack
0,udp,OTH,0,145,145,33,1,0,attack
0,udp,OTH,0,85,85,40,1,0,attack
0,udp,OTH,0,5,5,5,1,0,attack
0,udp,OTH,0,121,121,33,1,0,attack
0,udp,OTH,0,141,141,33,1,0,attack
0,udp,OTH,0,109,109,33,1,0,attack
0,udp,OTH,0,156,156,33,1,0,attack
0,udp,OTH,0,159,159,33,1,0,attack
0,udp,OTH,0,114,114,33,1,0,attack
0,udp,OTH,0,84,84,40,1,0,attack
0,udp,OTH,0,121,121,33,1,0,attack
0,udp,OTH,0,153,153,33,1,0,attack
0,udp,OTH,0,85,85,42,1,0,attack
0,udp,OTH,0,153,153,33,1,0,attack
0,udp,OTH,0,103,103,34,1,0,attack
0,udp,OTH,0,164,164,33,1,0,attack
0,udp,OTH,0,139,139,20,1,0,attack
0,udp,OTH,0,1,1,1,1,0,attack
0,udp,OTH,0,104,104,34,1,0,attack
0,udp,OTH,0,141,141,34,1,0,attack
0,udp,OTH,0,138,138,16,1,0,attack
0,udp,OTH,0,141,141,21,1,0,attack
0,udp,OTH,0,141,141,33,1,0,attack
0,udp,OTH,0,144,144,33,1,0,attack
0,udp,OTH,0,112,112,33,1,0,attack
0,udp,OTH,0,138,138,12,1,0,attack
0,udp,OTH,0,111,111,34,1,0,attack
0,udp,OTH,0,114,114,33,1,0,attack
0,udp,OTH,0,123,123,33,1,0,attack
0,udp,OTH,0,130,130,33,1,0,attack
0,udp,OTH,0,114,114,33,1,0,attack
0,udp,OTH,0,90,90,42,1,0,attack
0,udp,OTH,0,137,137,20,1,0,attack
0,udp,OTH,0,105,105,33,1,0,attack
0,udp,OTH,0,92,92,42,1,0,attack
0,udp,OTH,0,107,107,33,1,0,attack
0,udp,OTH,0,113,113,34,1,0,attack
0,udp,OTH,0,117,117,33,1,0,attack
0,udp,OTH,0,112,112,34,1,0,attack
0,udp,OTH,0,111,111,34,1,0,attack
