% isAttack normal:	2000
% isAttack attack:	2000
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-5,7-8,40'

@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute min_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute isAttack {normal,attack}

@data
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
356,4,699,52,88,14,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
356,4,699,52,88,14,attack
304,4,699,52,88,15,attack
200,2,112,52,88,18,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
356,4,699,52,88,14,attack
356,4,699,52,88,14,attack
304,4,699,52,88,15,attack
356,4,699,52,88,14,attack
304,4,699,52,88,15,attack
356,4,699,52,88,14,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
200,2,112,52,88,18,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
200,2,112,52,88,18,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
356,4,699,52,88,14,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
356,4,699,52,88,14,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
356,4,699,52,88,14,attack
200,2,112,52,88,18,attack
304,4,699,52,88,15,attack
356,4,699,52,88,14,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
356,4,699,52,88,14,attack
356,4,699,52,88,14,attack
304,4,699,52,88,15,attack
200,2,112,52,88,18,attack
356,4,699,52,88,14,attack
356,4,699,52,88,14,attack
304,4,699,52,88,15,attack
424,4,699,52,88,12,attack
304,4,699,52,88,15,attack
356,4,699,52,88,14,attack
356,4,699,52,88,14,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
356,4,699,52,88,14,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
544,4,699,52,88,11,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
356,4,699,52,88,14,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
356,4,699,52,88,14,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
304,4,699,52,88,15,attack
925,7,858,40,465,142,attack
874,7,858,40,406,121,attack
874,7,858,40,405,121,attack
886,7,858,40,406,121,attack
936,7,858,40,466,142,attack
1112,6,806,40,553,162,attack
844,6,806,40,384,114,attack
880,7,858,40,406,121,attack
834,7,858,40,405,122,attack
814,6,806,40,384,115,attack
851,7,858,40,405,121,attack
926,8,910,40,465,142,attack
871,7,858,40,406,121,attack
872,7,858,40,406,121,attack
867,7,858,40,406,121,attack
2192,1,60,52,246,93,attack
880,7,858,40,406,121,attack
907,8,910,40,406,120,attack
2922,1,60,52,394,163,attack
845,7,858,40,406,122,attack
835,7,858,40,405,122,attack
934,7,858,40,465,142,attack
827,7,858,40,384,114,attack
861,7,858,40,405,121,attack
981,7,858,40,509,157,attack
1023,7,858,40,554,173,attack
1028,7,858,40,554,173,attack
873,7,858,40,406,121,attack
1082,6,806,40,553,163,attack
872,7,858,40,405,121,attack
833,6,806,40,384,114,attack
857,8,910,40,406,122,attack
855,7,858,40,406,122,attack
806,7,858,40,405,123,attack
870,7,858,40,405,121,attack
858,7,858,40,385,114,attack
906,7,858,40,405,115,attack
910,7,858,40,467,143,attack
1312,0,0,328,328,0,attack
919,7,858,40,465,142,attack
799,7,858,40,384,115,attack
870,7,858,40,406,121,attack
833,7,858,40,406,122,attack
909,4,702,40,405,110,attack
4131,5,766,40,406,174,attack
899,7,858,40,467,144,attack
940,7,858,40,466,142,attack
924,7,858,40,467,143,attack
881,8,910,40,385,113,attack
4169,5,766,40,405,175,attack
873,7,858,40,405,121,attack
4335,5,766,40,406,159,attack
4422,5,766,40,405,171,attack
933,7,858,40,466,142,attack
857,7,858,40,384,113,attack
845,8,910,40,406,122,attack
880,8,910,40,406,121,attack
989,7,858,40,554,174,attack
848,7,858,40,406,122,attack
895,7,858,40,466,143,attack
897,7,858,40,385,108,attack
902,8,910,40,405,120,attack
991,8,910,40,509,157,attack
879,7,858,40,405,121,attack
875,7,858,40,405,121,attack
1077,7,858,40,553,163,attack
853,7,858,40,406,122,attack
1138,7,858,40,553,155,attack
971,8,910,40,384,102,attack
828,7,858,40,385,114,attack
1010,8,910,40,554,174,attack
1075,7,858,40,554,171,attack
940,7,858,40,405,114,attack
910,4,702,40,406,110,attack
860,7,858,40,406,122,attack
1013,4,702,40,509,143,attack
2174,8,12012,40,394,180,attack
944,7,858,40,467,142,attack
840,6,806,40,405,122,attack
841,6,806,40,406,122,attack
5954,5,766,40,554,243,attack
861,7,858,40,406,121,attack
3989,1,60,52,406,157,attack
974,7,858,40,509,157,attack
888,4,702,40,384,103,attack
1946,1,60,52,246,95,attack
934,7,858,40,465,142,attack
1028,7,858,40,553,172,attack
846,7,858,40,406,122,attack
822,6,806,40,384,114,attack
949,7,858,40,509,158,attack
856,7,858,40,405,121,attack
967,6,806,40,467,142,attack
4357,5,766,40,405,155,attack
4426,5,766,40,406,164,attack
885,7,858,40,406,121,attack
1893,7,858,40,466,189,attack
3742,1,60,52,405,173,attack
861,7,858,40,467,145,attack
905,7,858,40,467,143,attack
2418,6,11896,40,246,93,attack
863,7,858,40,405,121,attack
1029,8,910,40,466,133,attack
961,7,858,40,467,142,attack
905,8,910,40,466,143,attack
878,6,806,40,384,113,attack
989,7,858,40,509,157,attack
944,7,858,40,509,158,attack
959,8,910,40,509,158,attack
903,7,858,40,406,120,attack
937,7,858,40,509,158,attack
881,8,910,40,406,121,attack
1069,7,858,40,554,164,attack
873,7,858,40,406,121,attack
893,7,858,40,466,143,attack
913,7,858,40,466,143,attack
878,6,11896,52,246,53,attack
907,7,858,40,466,143,attack
981,7,858,40,509,157,attack
880,7,858,40,406,121,attack
925,7,858,40,406,115,attack
1015,7,858,40,553,173,attack
812,7,858,40,385,115,attack
873,7,858,40,406,121,attack
933,8,910,40,405,114,attack
915,8,910,40,406,115,attack
917,7,858,40,467,143,attack
861,7,858,40,405,121,attack
916,7,858,40,466,142,attack
937,7,858,40,466,142,attack
887,7,858,40,405,120,attack
862,8,910,40,406,121,attack
842,7,858,40,405,122,attack
836,7,858,40,406,122,attack
963,7,858,40,467,142,attack
849,7,858,40,405,121,attack
899,6,806,40,405,120,attack
4041,1,60,52,406,165,attack
883,6,806,40,405,120,attack
828,7,858,40,384,114,attack
859,7,858,40,384,113,attack
916,7,858,40,466,143,attack
827,7,858,40,406,123,attack
895,8,910,40,466,144,attack
908,7,858,40,406,121,attack
904,7,858,40,405,120,attack
1946,1,60,52,246,95,attack
830,7,858,40,406,123,attack
1066,7,858,40,554,164,attack
839,6,806,40,406,122,attack
904,7,858,40,466,143,attack
850,7,858,40,384,113,attack
859,7,858,40,406,122,attack
847,7,858,40,406,122,attack
845,7,858,40,405,121,attack
849,6,806,40,405,121,attack
1075,7,858,40,509,142,attack
928,7,858,40,466,142,attack
862,7,858,40,406,122,attack
860,7,858,40,405,121,attack
955,7,858,40,466,142,attack
898,8,910,40,405,115,attack
978,7,858,40,554,174,attack
866,7,858,40,405,121,attack
982,7,858,40,467,141,attack
990,8,910,40,554,174,attack
886,7,858,40,406,121,attack
926,7,858,40,465,142,attack
847,6,806,40,384,113,attack
1015,7,858,40,554,173,attack
876,7,858,40,405,121,attack
879,6,806,40,406,121,attack
890,7,858,40,405,115,attack
976,8,910,40,467,135,attack
869,7,858,40,406,121,attack
865,7,858,40,406,121,attack
903,7,858,40,465,143,attack
1151,7,858,40,553,155,attack
835,7,858,40,384,114,attack
835,8,910,40,406,122,attack
1141,7,858,40,553,155,attack
956,7,858,40,405,114,attack
877,7,858,40,385,113,attack
5956,5,766,40,554,243,attack
813,7,858,40,405,123,attack
913,7,858,40,384,108,attack
897,7,858,40,405,115,attack
960,7,858,40,467,142,attack
853,7,858,40,385,114,attack
922,7,858,40,466,142,attack
871,6,806,40,405,121,attack
867,7,858,40,384,113,attack
835,7,858,40,406,122,attack
855,7,858,40,405,121,attack
886,6,806,40,384,113,attack
884,7,858,40,384,113,attack
838,7,858,40,384,114,attack
875,7,858,40,385,113,attack
919,8,910,40,466,143,attack
1112,7,858,40,553,156,attack
990,8,910,40,466,134,attack
909,4,702,40,405,110,attack
870,7,858,40,405,121,attack
4463,5,766,40,406,162,attack
888,4,702,40,384,103,attack
918,6,806,40,405,120,attack
882,7,858,40,405,121,attack
992,7,858,40,509,157,attack
804,6,806,40,385,115,attack
910,7,858,40,465,143,attack
850,7,858,40,405,121,attack
848,7,858,40,406,122,attack
938,7,858,40,406,114,attack
923,7,858,40,385,107,attack
1045,7,858,40,554,172,attack
822,7,858,40,385,114,attack
4676,5,766,40,466,208,attack
941,7,858,40,467,142,attack
4705,5,766,40,465,206,attack
2252,1,60,52,246,95,attack
2652,5,11844,40,306,125,attack
878,7,858,40,406,121,attack
920,7,858,40,406,115,attack
940,7,858,40,466,142,attack
5484,5,766,40,509,212,attack
923,8,910,40,466,142,attack
936,7,858,40,467,142,attack
4378,5,766,40,406,155,attack
959,7,858,40,467,142,attack
919,7,858,40,466,143,attack
943,7,858,40,405,114,attack
4524,2,120,52,466,186,attack
836,7,858,40,385,114,attack
1026,6,11896,52,394,94,attack
851,7,858,40,405,121,attack
907,7,858,40,385,108,attack
871,7,858,40,406,121,attack
3971,5,766,40,385,166,attack
910,4,702,40,406,110,attack
857,7,858,40,406,121,attack
904,7,858,40,385,108,attack
935,6,806,40,467,142,attack
1129,7,858,40,554,155,attack
892,7,858,40,406,121,attack
905,7,858,40,467,143,attack
3376,1,60,52,394,166,attack
2192,1,60,52,246,93,attack
2660,6,11896,40,307,126,attack
3866,2,120,52,384,160,attack
912,8,910,40,406,115,attack
1116,7,858,40,554,162,attack
870,8,910,40,385,114,attack
962,7,858,40,466,141,attack
867,7,858,40,385,113,attack
1960,7,858,40,466,186,attack
902,7,858,40,465,143,attack
847,7,858,40,405,122,attack
843,7,858,40,405,122,attack
905,7,858,40,466,143,attack
890,7,858,40,405,120,attack
911,7,858,40,465,142,attack
853,7,858,40,385,114,attack
934,7,858,40,465,142,attack
874,8,910,40,406,121,attack
878,7,858,40,405,121,attack
935,7,858,40,385,107,attack
876,7,858,40,405,121,attack
837,7,858,40,385,114,attack
945,7,858,40,467,142,attack
1112,7,858,40,554,163,attack
956,7,858,40,466,142,attack
841,6,806,40,385,114,attack
874,6,806,40,405,121,attack
909,4,702,40,405,110,attack
5987,5,766,40,554,241,attack
967,6,806,40,509,157,attack
839,8,910,40,406,122,attack
951,7,858,40,509,158,attack
939,7,858,40,467,142,attack
916,7,858,40,466,143,attack
5943,5,766,40,554,244,attack
2192,1,60,52,246,93,attack
873,6,806,40,405,121,attack
963,7,858,40,467,135,attack
927,7,858,40,467,143,attack
1946,1,60,52,246,95,attack
2004,6,11896,40,225,85,attack
3717,1,60,52,406,175,attack
868,7,858,40,406,121,attack
875,6,806,40,406,121,attack
837,6,806,40,405,122,attack
902,7,858,40,466,143,attack
974,8,910,40,509,157,attack
846,7,858,40,405,121,attack
867,7,858,40,384,113,attack
1008,7,858,40,554,173,attack
963,7,858,40,467,142,attack
968,7,858,40,509,157,attack
936,7,858,40,465,142,attack
880,7,858,40,385,113,attack
857,7,858,40,385,114,attack
887,7,858,40,406,121,attack
925,7,858,40,466,142,attack
902,7,858,40,466,143,attack
826,7,858,40,384,114,attack
949,7,858,40,466,142,attack
901,7,858,40,465,143,attack
896,7,858,40,384,108,attack
922,7,858,40,465,142,attack
874,7,858,40,406,121,attack
844,7,858,40,406,122,attack
965,7,858,40,385,102,attack
866,8,910,40,406,121,attack
831,7,858,40,406,122,attack
4520,2,120,52,465,185,attack
933,7,858,40,466,142,attack
882,7,858,40,385,113,attack
966,7,858,40,467,135,attack
837,7,858,40,406,122,attack
904,7,858,40,466,143,attack
1043,7,858,40,554,172,attack
923,7,858,40,465,142,attack
878,7,858,40,406,121,attack
941,7,858,40,467,142,attack
922,6,806,40,467,143,attack
918,7,858,40,466,142,attack
936,7,858,40,466,142,attack
853,6,806,40,384,113,attack
1028,7,858,40,554,173,attack
852,7,858,40,405,122,attack
886,7,858,40,405,120,attack
990,7,858,40,554,174,attack
1044,7,858,40,554,172,attack
830,7,858,40,406,122,attack
823,7,858,40,384,114,attack
846,6,806,40,405,122,attack
910,7,858,40,467,143,attack
835,7,858,40,385,114,attack
4170,5,766,40,405,175,attack
882,7,858,40,406,121,attack
847,7,858,40,385,114,attack
933,7,858,40,465,142,attack
947,7,858,40,466,142,attack
984,7,858,40,467,135,attack
5101,5,766,40,467,199,attack
837,7,858,40,406,122,attack
834,7,858,40,406,123,attack
977,7,858,40,405,113,attack
838,7,858,40,406,122,attack
1025,8,910,40,466,134,attack
977,8,910,40,509,157,attack
952,8,910,40,465,141,attack
1000,8,910,40,509,157,attack
906,7,858,40,466,143,attack
1162,7,858,40,553,154,attack
856,7,858,40,406,122,attack
876,7,858,40,405,121,attack
861,6,806,40,405,121,attack
832,7,858,40,405,122,attack
902,7,858,40,406,121,attack
851,7,858,40,385,114,attack
872,7,858,40,406,121,attack
899,7,858,40,465,143,attack
910,4,702,40,406,110,attack
893,7,858,40,406,121,attack
856,7,858,40,406,122,attack
874,7,858,40,406,121,attack
820,8,910,40,406,123,attack
4406,5,766,40,406,165,attack
1003,7,858,40,554,174,attack
943,7,858,40,467,142,attack
884,6,806,40,406,121,attack
1031,7,858,40,554,173,attack
843,6,806,40,385,114,attack
832,7,858,40,405,122,attack
936,7,858,40,466,142,attack
911,8,910,40,406,115,attack
971,7,858,40,467,135,attack
788,7,858,40,384,115,attack
832,7,858,40,384,114,attack
1093,6,806,40,554,163,attack
873,7,858,40,406,122,attack
920,7,858,40,466,143,attack
962,8,910,40,467,135,attack
883,6,806,40,405,120,attack
905,7,858,40,466,143,attack
949,7,858,40,509,158,attack
938,6,11896,52,306,70,attack
828,7,858,40,405,122,attack
1003,7,858,40,554,174,attack
844,7,858,40,405,121,attack
854,6,806,40,405,121,attack
813,6,806,40,384,114,attack
1014,7,858,40,509,156,attack
884,7,858,40,385,113,attack
889,7,858,40,406,121,attack
950,7,858,40,465,141,attack
1054,7,858,40,553,164,attack
926,7,858,40,466,142,attack
932,8,910,40,385,107,attack
849,7,858,40,385,114,attack
860,7,858,40,406,121,attack
878,7,858,40,405,121,attack
876,7,858,40,385,114,attack
4021,2,120,52,406,166,attack
962,7,858,40,466,141,attack
912,7,858,40,405,115,attack
934,7,858,40,465,142,attack
2997,7,858,40,509,229,attack
990,7,858,40,554,174,attack
2192,1,60,52,246,93,attack
864,6,806,40,405,121,attack
810,7,858,40,405,123,attack
805,7,858,40,405,123,attack
855,6,806,40,384,113,attack
554,5,11844,40,246,73,attack
867,6,806,40,405,121,attack
2132,1,60,52,246,89,attack
940,7,858,40,466,142,attack
879,7,858,40,406,121,attack
1016,8,910,40,467,134,attack
883,7,858,40,406,121,attack
938,7,858,40,465,142,attack
978,7,858,40,509,157,attack
865,7,858,40,406,121,attack
5988,5,766,40,554,241,attack
885,7,858,40,467,144,attack
1017,7,858,40,466,134,attack
832,6,806,40,406,122,attack
935,7,858,40,466,142,attack
872,7,858,40,405,121,attack
4347,5,766,40,405,156,attack
1023,7,858,40,554,173,attack
887,8,910,40,466,144,attack
3967,5,766,40,385,166,attack
1147,7,858,40,554,155,attack
931,7,858,40,406,114,attack
849,7,858,40,385,114,attack
3956,5,766,40,384,162,attack
956,7,858,40,509,158,attack
850,6,806,40,384,113,attack
829,8,910,40,385,115,attack
906,7,858,40,406,120,attack
935,7,858,40,405,114,attack
848,8,910,40,385,114,attack
1083,7,858,40,509,141,attack
802,8,910,40,406,123,attack
1038,7,858,40,554,172,attack
848,8,910,40,406,122,attack
1098,7,858,40,554,163,attack
876,7,858,40,405,121,attack
808,7,858,40,384,115,attack
909,4,702,40,405,110,attack
1095,7,858,40,554,163,attack
1043,7,858,40,554,164,attack
2132,1,60,52,246,89,attack
849,7,858,40,385,114,attack
1073,7,858,40,554,164,attack
841,7,858,40,406,122,attack
852,7,858,40,406,122,attack
869,6,806,40,384,113,attack
988,7,858,40,554,174,attack
911,7,858,40,465,142,attack
883,7,858,40,385,108,attack
976,7,858,40,509,157,attack
865,6,806,40,384,113,attack
891,8,910,40,466,143,attack
990,7,858,40,554,174,attack
5070,5,766,40,509,226,attack
931,7,858,40,467,142,attack
1003,6,806,40,554,174,attack
875,7,858,40,405,121,attack
898,7,858,40,405,120,attack
1073,7,858,40,554,171,attack
936,7,858,40,465,142,attack
872,7,858,40,384,113,attack
845,7,858,40,385,114,attack
840,7,858,40,406,122,attack
874,7,858,40,405,121,attack
932,7,858,40,466,142,attack
844,7,858,40,384,114,attack
849,7,858,40,406,122,attack
822,7,858,40,384,114,attack
857,6,806,40,406,122,attack
915,7,858,40,406,115,attack
996,7,858,40,554,174,attack
859,7,858,40,406,122,attack
1020,6,806,40,553,172,attack
924,8,910,40,406,120,attack
1013,4,702,40,509,143,attack
866,7,858,40,384,113,attack
861,8,910,40,405,121,attack
930,6,806,40,466,142,attack
1026,7,858,40,554,173,attack
842,7,858,40,405,121,attack
816,7,858,40,384,115,attack
618,5,11844,52,246,68,attack
822,7,858,40,405,122,attack
1135,7,858,40,553,155,attack
859,7,858,40,384,113,attack
