@attribute isAttack {normal,slowBody,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}

@DATA
%Filename: HTTPFlood150ThreadsAppendRandom.pcapng,InvalidAttack
%Filename: HTTPFlood50ThreadsAppendRandom.pcapng,InvalidAttack
%Filename: HTTPFlood75ThreadsAppendRandom.pcapng,InvalidAttack
%Filename: HTTPFlood100ThreadsAppendRandom.pcapng,InvalidAttack
%Filename: /root/Documents/highratePcap/appendRandomCharacters/F/ExtraHTTPFlood75ThreadsAppendRandom.pcapng,httpFlood
%Filename: /root/Documents/highratePcap/appendRandomCharacters/F/HTTPFlood50ThreadsAppendRandom.pcapng,httpFlood
172.16.15.11,47938,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,628,60119,197529,93584,188,66053,195869,112428,240476,240476,240476,240476,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48788,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,1584,14743,44376,19968,5,4440,7425,3916,58975,58975,58975,58975,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48406,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,184,179877,675723,331131,6,223944,668638,385119,719509,719509,719509,719509,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48794,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,1618,14621,40763,17883,9,5510,9769,4997,58485,58485,58485,58485,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48042,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,566,13167,41743,19474,39,3224,7191,3639,52668,52668,52668,52668,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48706,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,695,182906,687329,336837,4,229271,685637,395225,731627,731627,731627,731627,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48358,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,7506,183370,672585,326614,25,226917,671076,384683,733482,733482,733482,733482,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,47904,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,442,13754,40349,18115,18,1692,3507,1748,55016,55016,55016,55016,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48398,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,132,179970,675166,330737,13,223856,669614,386038,719881,719881,719881,719881,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48558,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,409,61674,201708,95312,4,67339,200457,115286,246696,246696,246696,246696,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,47874,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,346,14419,41962,19187,24,4532,10006,5060,57677,57677,57677,57677,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48616,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,632,15114,43662,24723,9,946,1884,1325,1116965,2877,23378,43880,28993,1070208,1070208,1070208,0,2,152,2,349,1,1,0,0,268,216,httpFlood
172.16.15.11,48336,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,616,16938,41402,19899,5,6376,14023,7095,67753,67753,67753,67753,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48796,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,1686,14660,44273,19961,35,4400,7390,3865,58642,58642,58642,58642,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48762,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,120,17171,42187,20524,27,8606,24741,13982,68687,68687,68687,68687,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
172.16.15.11,48262,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,463,16020,42370,22943,182,1784,3387,2266,1310948,8583,25508,42433,23935,1259932,1259932,1259932,0,2,152,2,349,1,1,0,0,268,216,httpFlood
172.16.15.11,48698,152.14.13.11,80,6,5,304,4,699,52,60,88,15,52,174,535,240,1719,183822,685608,335043,4,230055,684398,393482,735291,735291,735291,735291,0,0,0,0,0,5,304,4,699,1,1,0,0,268,216,httpFlood
