@attribute isAttack {normal,slowBody,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}

@DATA
%Filename: /root/Documents/CNIS/AttackerData/POST/X/750Connection.pcapng,slowRead
%Filename: /root/Documents/CNIS/AttackerData/POST/X/500Connection.pcapng,slowRead
%Filename: /root/Documents/CNIS/AttackerData/POST/X/1000Connection.pcapng,slowRead
%Filename: /root/Documents/CNIS/AttackerData/GET/X/750Connection.pcapng,slowRead
192.168.2.11,36190,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1230,260603,1304777,518028,372,260399,864576,346137,30896235,0,260605,1563619,638343,1696110,5866520,13565370,4697363,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36192,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1123,260224,1296995,514694,33,260038,865238,345429,30893657,0,260226,1561347,637416,1728189,5866460,13818975,4829811,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36194,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1187,259726,1293864,513346,33,259529,865288,344964,30890688,0,259729,1558361,636197,1728122,5866462,13819334,4829998,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36196,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1247,264387,1320824,524153,12,264178,863213,347400,30887436,0,264390,1586326,647613,1729171,5860218,13821656,4837372,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36198,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1181,258548,1293848,513692,34,258352,865267,345192,30883784,0,258550,1551293,633311,1695484,5866496,13565651,4697538,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36200,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1179,258062,1289578,511879,35,257866,865320,344783,30880873,0,258064,1548373,632119,1695419,5866497,13565693,4697558,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36202,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1144,262781,1313213,521249,29,262591,863300,346688,30877929,0,262783,1576689,643679,1728767,5860246,13821959,4837448,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36204,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1170,257117,1285381,510347,28,256922,866112,344606,30874964,0,257122,1542704,629803,1695006,5866446,13566030,4697800,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36206,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1139,261786,1313192,521485,11,261597,863276,346719,30872062,0,261791,1570719,641240,1696773,5860262,13563057,4700601,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36208,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1137,261294,1308929,519678,13,261105,863333,346253,30869106,0,261296,1567765,640036,1696691,5860265,13563440,4700795,2,134,1,288,1,1,0,0,632,580,slowRead
