% isAttack tcpFlood:	444
% isAttack normal:	1333
% isAttack slowRead:	444
% isAttack httpFlood:	444
% isAttack slowHeaders:	444
% isAttack udpFlood:	372
% isAttack slowBody:	444
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,17-18,26-27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_srv_rerror_rate numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,OTH,78,12876,76,76,0,tcpFlood
tcp,OTH,78,8695,71,71,0,tcpFlood
tcp,OTH,78,5544,71,71,0,tcpFlood
tcp,OTH,78,24994,70,70,0,tcpFlood
tcp,OTH,78,27025,68,68,0,tcpFlood
tcp,OTH,78,15801,74,74,0,tcpFlood
tcp,OTH,78,26861,66,66,0,tcpFlood
tcp,OTH,78,7621,72,72,0,tcpFlood
tcp,OTH,78,5649,70,70,0,tcpFlood
tcp,OTH,78,9982,69,69,0,tcpFlood
tcp,OTH,78,13633,71,71,0,tcpFlood
tcp,OTH,78,7817,72,72,0,tcpFlood
tcp,OTH,78,6466,64,64,0,tcpFlood
tcp,OTH,78,7525,69,69,0,tcpFlood
tcp,OTH,78,4397,65,65,0,tcpFlood
tcp,OTH,78,11785,76,76,0,tcpFlood
tcp,OTH,78,16464,74,74,0,tcpFlood
tcp,OTH,78,12265,71,71,0,tcpFlood
tcp,OTH,78,23395,64,64,0,tcpFlood
tcp,OTH,78,22083,66,66,0,tcpFlood
tcp,OTH,78,10665,74,74,0,tcpFlood
tcp,OTH,78,12207,72,72,0,tcpFlood
tcp,OTH,78,8870,69,69,0,tcpFlood
tcp,OTH,78,8531,74,74,0,tcpFlood
tcp,OTH,78,21055,74,74,0,tcpFlood
tcp,OTH,78,9403,65,65,0,tcpFlood
tcp,OTH,78,22172,68,68,0,tcpFlood
tcp,OTH,78,14546,73,73,0,tcpFlood
tcp,OTH,78,9125,68,68,0,tcpFlood
tcp,OTH,78,8203,75,75,0,tcpFlood
tcp,OTH,78,7771,65,65,0,tcpFlood
tcp,OTH,78,5503,71,71,0,tcpFlood
tcp,OTH,78,9345,66,66,0,tcpFlood
tcp,OTH,78,7181,67,67,0,tcpFlood
tcp,OTH,78,7913,70,70,0,tcpFlood
tcp,OTH,78,20638,69,69,0,tcpFlood
tcp,OTH,78,22476,65,65,0,tcpFlood
tcp,OTH,78,22223,66,66,0,tcpFlood
tcp,OTH,78,17994,71,71,0,tcpFlood
tcp,OTH,78,16022,79,79,0,tcpFlood
tcp,OTH,78,25945,72,72,0,tcpFlood
tcp,OTH,78,17546,72,72,0,tcpFlood
tcp,OTH,78,5782,70,70,0,tcpFlood
tcp,OTH,78,9890,71,71,0,tcpFlood
tcp,OTH,78,3601,71,71,0,tcpFlood
tcp,OTH,78,6171,70,70,0,tcpFlood
tcp,OTH,78,25927,70,70,0,tcpFlood
tcp,OTH,78,4659,57,57,0,tcpFlood
tcp,OTH,78,6376,71,71,0,tcpFlood
tcp,OTH,78,17755,71,71,0,tcpFlood
tcp,OTH,78,20714,64,64,0,tcpFlood
tcp,OTH,78,8048,73,73,0,tcpFlood
tcp,OTH,78,6207,69,69,0,tcpFlood
tcp,OTH,78,21339,69,69,0,tcpFlood
tcp,OTH,78,9860,65,65,0,tcpFlood
tcp,OTH,78,23837,56,56,0,tcpFlood
tcp,OTH,78,6546,68,68,0,tcpFlood
tcp,OTH,78,27120,70,70,0,tcpFlood
tcp,OTH,78,4986,68,68,0,tcpFlood
tcp,OTH,78,27026,71,71,0,tcpFlood
tcp,OTH,78,14594,75,75,0,tcpFlood
tcp,OTH,78,1171,67,67,0,tcpFlood
tcp,OTH,78,7941,75,75,0,tcpFlood
tcp,OTH,78,23697,73,73,0,tcpFlood
tcp,OTH,78,11123,69,69,0,tcpFlood
tcp,OTH,78,9892,70,70,0,tcpFlood
tcp,OTH,78,10759,67,67,0,tcpFlood
tcp,OTH,78,23791,70,70,0,tcpFlood
tcp,OTH,78,17466,78,78,0,tcpFlood
tcp,OTH,78,5354,71,71,0,tcpFlood
tcp,OTH,78,7084,73,73,0,tcpFlood
tcp,OTH,78,7189,75,75,0,tcpFlood
tcp,OTH,78,7568,65,65,0,tcpFlood
tcp,OTH,78,20559,68,68,0,tcpFlood
tcp,OTH,78,8059,74,74,0,tcpFlood
tcp,OTH,78,11764,67,67,0,tcpFlood
tcp,OTH,78,9899,67,67,0,tcpFlood
tcp,OTH,78,16332,71,71,0,tcpFlood
tcp,OTH,78,5539,69,69,0,tcpFlood
tcp,OTH,78,27114,67,67,0,tcpFlood
tcp,OTH,78,20717,67,67,0,tcpFlood
tcp,OTH,78,8182,68,68,0,tcpFlood
tcp,OTH,78,8515,68,68,0,tcpFlood
tcp,OTH,78,6549,69,69,0,tcpFlood
tcp,OTH,78,17556,73,73,0,tcpFlood
tcp,OTH,78,20621,71,71,0,tcpFlood
tcp,OTH,78,17794,75,75,0,tcpFlood
tcp,OTH,78,7783,72,72,0,tcpFlood
tcp,OTH,78,9220,64,64,0,tcpFlood
tcp,OTH,78,20782,65,65,0,tcpFlood
tcp,OTH,78,23447,74,74,0,tcpFlood
tcp,OTH,78,4975,69,69,0,tcpFlood
tcp,OTH,78,23589,65,65,0,tcpFlood
tcp,OTH,78,25966,73,73,0,tcpFlood
tcp,OTH,78,7548,67,67,0,tcpFlood
tcp,OTH,78,1713,64,64,0,tcpFlood
tcp,OTH,78,11816,68,68,0,tcpFlood
tcp,OTH,78,8328,68,68,0,tcpFlood
tcp,OTH,78,10603,71,71,0,tcpFlood
tcp,OTH,78,10174,68,68,0,tcpFlood
tcp,OTH,78,24087,74,74,0,tcpFlood
tcp,OTH,78,10902,72,72,0,tcpFlood
tcp,OTH,78,9504,64,64,0,tcpFlood
tcp,OTH,78,7761,71,71,0,tcpFlood
tcp,OTH,78,10545,65,65,0,tcpFlood
tcp,OTH,78,24859,69,69,0,tcpFlood
tcp,OTH,78,8076,73,73,0,tcpFlood
tcp,OTH,78,8723,75,75,0,tcpFlood
tcp,OTH,78,20492,70,70,0,tcpFlood
tcp,OTH,78,765,68,68,0,tcpFlood
tcp,OTH,78,2533,63,63,0,tcpFlood
tcp,OTH,78,6336,68,68,0,tcpFlood
tcp,OTH,78,13233,79,79,0,tcpFlood
tcp,OTH,78,7633,72,72,0,tcpFlood
tcp,OTH,78,14434,75,75,0,tcpFlood
tcp,OTH,78,6538,68,68,0,tcpFlood
tcp,OTH,78,20381,75,75,0,tcpFlood
tcp,OTH,78,8480,65,65,0,tcpFlood
tcp,OTH,78,8265,63,63,0,tcpFlood
tcp,OTH,78,10762,71,71,0,tcpFlood
tcp,OTH,78,12819,69,69,0,tcpFlood
tcp,OTH,78,8729,66,66,0,tcpFlood
tcp,OTH,78,9243,70,70,0,tcpFlood
tcp,OTH,78,4894,68,68,0,tcpFlood
tcp,OTH,78,8744,73,73,0,tcpFlood
tcp,OTH,78,9849,66,66,0,tcpFlood
tcp,OTH,78,7934,73,73,0,tcpFlood
tcp,OTH,78,10454,75,75,0,tcpFlood
tcp,OTH,78,10465,69,69,0,tcpFlood
tcp,OTH,78,26892,69,69,0,tcpFlood
tcp,OTH,78,9902,72,72,0,tcpFlood
tcp,OTH,78,15380,71,71,0,tcpFlood
tcp,OTH,78,6061,71,71,0,tcpFlood
tcp,OTH,78,8568,73,73,0,tcpFlood
tcp,OTH,78,9967,69,69,0,tcpFlood
tcp,OTH,78,10949,67,67,0,tcpFlood
tcp,OTH,78,6497,70,70,0,tcpFlood
tcp,OTH,78,21322,68,68,0,tcpFlood
tcp,OTH,78,18436,68,68,0,tcpFlood
tcp,OTH,78,1865,68,68,0,tcpFlood
tcp,OTH,78,16998,73,73,0,tcpFlood
tcp,OTH,78,2700,70,70,0,tcpFlood
tcp,OTH,78,9974,69,69,0,tcpFlood
tcp,OTH,78,7809,74,74,0,tcpFlood
tcp,OTH,78,10713,67,67,0,tcpFlood
tcp,OTH,78,5464,70,70,0,tcpFlood
tcp,OTH,78,22390,69,69,0,tcpFlood
tcp,OTH,78,15771,73,73,0,tcpFlood
tcp,OTH,78,6150,66,66,0,tcpFlood
tcp,OTH,78,5835,67,67,0,tcpFlood
tcp,OTH,78,2106,64,64,0,tcpFlood
tcp,OTH,78,9889,72,72,0,tcpFlood
tcp,OTH,78,6474,71,71,0,tcpFlood
tcp,OTH,78,8316,69,69,0,tcpFlood
tcp,OTH,78,7173,72,72,0,tcpFlood
tcp,OTH,78,11799,69,69,0,tcpFlood
tcp,OTH,78,10303,68,68,0,tcpFlood
tcp,OTH,78,8940,73,73,0,tcpFlood
tcp,OTH,78,9927,67,67,0,tcpFlood
tcp,OTH,78,8864,69,69,0,tcpFlood
tcp,OTH,78,7592,66,66,0,tcpFlood
tcp,OTH,78,9601,66,66,0,tcpFlood
tcp,OTH,78,15264,65,65,0,tcpFlood
tcp,OTH,78,14414,78,78,0,tcpFlood
tcp,OTH,78,5175,66,66,0,tcpFlood
tcp,OTH,78,24181,76,76,0,tcpFlood
tcp,OTH,78,10720,72,72,0,tcpFlood
tcp,OTH,78,5748,69,69,0,tcpFlood
tcp,OTH,78,1772,73,73,0,tcpFlood
tcp,OTH,78,19050,72,72,0,tcpFlood
tcp,OTH,78,718,71,71,0,tcpFlood
tcp,OTH,78,8640,69,69,0,tcpFlood
tcp,OTH,78,5658,74,74,0,tcpFlood
tcp,OTH,78,8590,64,64,0,tcpFlood
tcp,OTH,78,13384,76,76,0,tcpFlood
tcp,OTH,78,21100,76,76,0,tcpFlood
tcp,OTH,78,4111,69,69,0,tcpFlood
tcp,OTH,78,4591,70,70,0,tcpFlood
tcp,OTH,78,5827,70,70,0,tcpFlood
tcp,OTH,78,22836,67,67,0,tcpFlood
tcp,OTH,78,11828,71,71,0,tcpFlood
tcp,OTH,78,9457,72,72,0,tcpFlood
tcp,OTH,78,21819,70,70,0,tcpFlood
tcp,OTH,78,25375,65,65,0,tcpFlood
tcp,OTH,78,5001,66,66,0,tcpFlood
tcp,OTH,78,6967,70,70,0,tcpFlood
tcp,OTH,78,15417,79,79,0,tcpFlood
tcp,OTH,78,2222,67,67,0,tcpFlood
tcp,OTH,78,10618,63,63,0,tcpFlood
tcp,OTH,78,17007,70,70,0,tcpFlood
tcp,OTH,78,3663,65,65,0,tcpFlood
tcp,OTH,78,11613,68,68,0,tcpFlood
tcp,OTH,78,6156,68,68,0,tcpFlood
tcp,OTH,78,5214,71,71,0,tcpFlood
tcp,OTH,78,4320,69,69,0,tcpFlood
tcp,OTH,78,10000,72,72,0,tcpFlood
tcp,OTH,78,18425,68,68,0,tcpFlood
tcp,OTH,78,20717,65,65,0,tcpFlood
tcp,OTH,78,24762,75,75,0,tcpFlood
tcp,OTH,78,9671,70,70,0,tcpFlood
tcp,OTH,78,9098,69,69,0,tcpFlood
tcp,OTH,78,25246,75,75,0,tcpFlood
tcp,OTH,78,15815,73,73,0,tcpFlood
tcp,OTH,78,22637,68,68,0,tcpFlood
tcp,OTH,78,9869,68,68,0,tcpFlood
tcp,OTH,78,10618,70,70,0,tcpFlood
tcp,OTH,306,4669,53,53,0,tcpFlood
tcp,OTH,78,20626,65,65,0,tcpFlood
tcp,OTH,78,8132,69,69,0,tcpFlood
tcp,OTH,78,9329,63,63,0,tcpFlood
tcp,OTH,78,11705,66,66,0,tcpFlood
tcp,OTH,78,6153,67,67,0,tcpFlood
tcp,OTH,78,22734,74,74,0,tcpFlood
tcp,OTH,78,7975,77,77,0,tcpFlood
tcp,OTH,78,7838,75,75,0,tcpFlood
tcp,OTH,78,16794,75,75,0,tcpFlood
tcp,OTH,78,3296,68,68,0,tcpFlood
tcp,S1,370,666,100,100,0,slowHeaders
tcp,OTH,66,404,100,100,0,slowHeaders
tcp,S1,400,58,93,92,0,slowHeaders
tcp,OTH,66,503,84,84,0,slowHeaders
tcp,OTH,66,360,84,84,0,slowHeaders
tcp,S1,370,684,100,100,0,slowHeaders
tcp,OTH,66,415,100,100,0,slowHeaders
tcp,S1,752,185,100,100,0,slowHeaders
tcp,OTH,60,737,50,50,0,slowHeaders
tcp,S1,370,210,100,100,0,slowHeaders
tcp,S1,4053,402,100,100,0,slowHeaders
tcp,S1,370,67,100,100,0,slowHeaders
tcp,OTH,119,141,50,50,0,slowHeaders
tcp,OTH,86,77,50,50,0,slowHeaders
tcp,OTH,66,418,100,100,0,slowHeaders
tcp,OTH,60,903,15,15,0,slowHeaders
tcp,OTH,66,543,100,100,0,slowHeaders
tcp,OTH,94,223,50,50,0,slowHeaders
tcp,RSTO,1025,2,30,30,0,slowHeaders
tcp,S1,370,226,100,100,0,slowHeaders
tcp,RSTO,883,67,86,86,0,slowHeaders
tcp,S1,296,567,99,99,0,slowHeaders
tcp,RSTO,994,44,45,45,0,slowHeaders
tcp,RSTO,1122,11,56,55,0,slowHeaders
tcp,S1,370,181,100,100,0,slowHeaders
tcp,S1,370,297,100,100,0,slowHeaders
tcp,OTH,93,151,50,50,0,slowHeaders
tcp,OTH,60,712,55,55,0,slowHeaders
tcp,OTH,105,256,50,50,0,slowHeaders
tcp,OTH,60,957,46,46,0,slowHeaders
tcp,S1,370,95,100,100,0,slowHeaders
tcp,S1,370,498,100,100,0,slowHeaders
tcp,OTH,60,621,46,46,0,slowHeaders
tcp,OTH,60,1109,50,50,0,slowHeaders
tcp,RSTO,905,273,100,100,0,slowHeaders
tcp,S1,74,193,100,100,0,slowHeaders
tcp,OTH,60,1075,47,47,0,slowHeaders
tcp,OTH,121,138,50,50,0,slowHeaders
tcp,S1,74,536,99,99,0,slowHeaders
tcp,RSTO,958,243,100,100,0,slowHeaders
tcp,RSTO,874,145,100,100,0,slowHeaders
tcp,OTH,66,384,100,100,0,slowHeaders
tcp,OTH,66,301,61,61,0,slowHeaders
tcp,S1,370,603,100,100,0,slowHeaders
tcp,S1,296,616,100,100,0,slowHeaders
tcp,RSTO,889,125,100,100,0,slowHeaders
tcp,S1,370,200,100,100,0,slowHeaders
tcp,S1,762,176,100,100,0,slowHeaders
tcp,RSTO,1100,135,99,99,0,slowHeaders
tcp,OTH,66,24,63,63,0,slowHeaders
tcp,OTH,66,298,58,58,0,slowHeaders
tcp,OTH,60,877,47,47,0,slowHeaders
tcp,OTH,66,470,81,81,0,slowHeaders
tcp,S1,1362,234,100,100,0,slowHeaders
tcp,S1,296,471,100,100,0,slowHeaders
tcp,S1,370,241,100,100,0,slowHeaders
tcp,OTH,66,333,73,73,0,slowHeaders
tcp,RSTO,1104,32,33,33,0,slowHeaders
tcp,OTH,88,272,50,50,0,slowHeaders
tcp,S1,370,61,100,100,0,slowHeaders
tcp,OTH,66,582,93,93,0,slowHeaders
tcp,S1,628,145,99,99,0,slowHeaders
tcp,OTH,96,138,50,50,0,slowHeaders
tcp,S1,370,222,100,100,0,slowHeaders
tcp,S1,74,521,99,99,0,slowHeaders
tcp,OTH,132,150,50,50,0,slowHeaders
tcp,OTH,60,851,59,59,0,slowHeaders
tcp,OTH,95,161,50,50,0,slowHeaders
tcp,OTH,60,1036,50,50,0,slowHeaders
tcp,S1,222,736,99,99,0,slowHeaders
tcp,OTH,66,446,100,100,0,slowHeaders
tcp,OTH,66,539,91,91,0,slowHeaders
tcp,OTH,60,731,51,51,0,slowHeaders
tcp,OTH,95,122,50,50,0,slowHeaders
tcp,OTH,101,89,50,50,0,slowHeaders
tcp,S1,370,214,100,100,0,slowHeaders
tcp,OTH,66,518,100,100,0,slowHeaders
tcp,S1,370,396,100,100,0,slowHeaders
tcp,OTH,60,841,48,48,0,slowHeaders
tcp,OTH,105,263,50,50,0,slowHeaders
tcp,OTH,94,169,50,50,0,slowHeaders
tcp,RSTO,1040,96,97,97,0,slowHeaders
tcp,S1,762,35,75,74,0,slowHeaders
tcp,S1,296,663,100,100,0,slowHeaders
tcp,OTH,89,172,50,50,0,slowHeaders
tcp,RSTO,1119,156,100,100,0,slowHeaders
tcp,OTH,66,408,84,84,0,slowHeaders
tcp,S1,370,137,100,100,0,slowHeaders
tcp,OTH,60,1011,50,50,0,slowHeaders
tcp,S1,370,181,100,100,0,slowHeaders
tcp,S1,370,274,100,100,0,slowHeaders
tcp,S1,370,156,100,100,0,slowHeaders
tcp,OTH,60,1108,56,56,0,slowHeaders
tcp,RSTO,2356,501,98,98,0,slowHeaders
tcp,OTH,60,932,50,50,0,slowHeaders
tcp,OTH,75,217,50,50,0,slowHeaders
tcp,OTH,120,240,50,50,0,slowHeaders
tcp,S1,370,250,100,100,0,slowHeaders
tcp,OTH,102,42,56,56,0,slowHeaders
tcp,RSTO,919,53,78,78,0,slowHeaders
tcp,S1,74,68,89,89,0,slowHeaders
tcp,OTH,81,87,50,50,0,slowHeaders
tcp,OTH,60,421,85,85,0,slowHeaders
tcp,OTH,102,38,46,46,0,slowHeaders
tcp,S1,628,64,83,82,0,slowHeaders
tcp,S1,400,695,99,99,0,slowHeaders
tcp,S1,370,548,100,100,0,slowHeaders
tcp,RSTO,1039,40,68,68,0,slowHeaders
tcp,OTH,107,179,50,50,0,slowHeaders
tcp,OTH,80,111,50,50,0,slowHeaders
tcp,OTH,60,21,21,21,0,slowHeaders
tcp,S1,222,526,100,100,0,slowHeaders
tcp,OTH,66,284,51,51,0,slowHeaders
tcp,OTH,60,873,51,51,0,slowHeaders
tcp,RSTO,1066,450,100,100,0,slowHeaders
tcp,OTH,66,532,87,87,0,slowHeaders
tcp,S1,370,158,100,100,0,slowHeaders
tcp,S1,370,58,100,100,0,slowHeaders
tcp,S1,370,114,100,100,0,slowHeaders
tcp,OTH,94,132,50,50,0,slowHeaders
tcp,S1,222,541,100,100,0,slowHeaders
tcp,SF,1062,12,65,65,0,slowHeaders
tcp,S1,370,316,99,99,0,slowBody
tcp,S1,296,203,100,100,0,slowBody
tcp,S1,370,259,100,100,0,slowHeaders
tcp,S1,148,321,100,100,0,slowBody
tcp,OTH,167,104,100,100,0,slowBody
tcp,OTH,60,807,30,30,0,slowBody
tcp,S1,222,574,100,100,0,slowBody
tcp,OTH,60,623,77,77,0,slowHeaders
tcp,S1,370,268,100,100,0,slowHeaders
tcp,OTH,117,257,50,50,0,slowBody
tcp,S1,370,738,99,99,0,slowHeaders
tcp,S1,370,295,100,100,0,slowHeaders
tcp,OTH,66,583,90,90,0,slowBody
tcp,S1,370,91,100,100,0,slowHeaders
tcp,OTH,467,7,7,7,0,slowBody
tcp,S1,296,29,100,100,0,slowBody
tcp,RSTO,866,146,100,100,0,slowHeaders
tcp,S1,74,535,99,99,0,slowHeaders
tcp,S1,775,190,100,100,0,slowBody
tcp,RSTO,1078,184,99,99,0,slowHeaders
tcp,S1,370,234,100,100,0,slowHeaders
tcp,S1,296,724,100,100,0,slowBody
tcp,S1,370,232,100,100,0,slowHeaders
tcp,S1,370,499,100,100,0,slowBody
tcp,OTH,60,696,49,49,0,slowBody
tcp,S1,74,187,100,100,0,slowBody
tcp,S1,296,443,100,100,0,slowBody
tcp,OTH,60,600,29,29,0,slowHeaders
tcp,S1,296,340,100,100,0,slowBody
tcp,RSTO,1131,63,84,84,0,slowBody
tcp,S1,74,499,99,99,0,slowHeaders
tcp,S1,222,643,100,100,0,slowBody
tcp,OTH,60,774,39,39,0,slowBody
tcp,RSTO,1036,25,26,26,0,slowHeaders
tcp,RSTO,1162,113,100,100,0,slowBody
tcp,S1,370,329,100,100,0,slowHeaders
tcp,S1,370,103,100,100,0,slowHeaders
tcp,OTH,66,392,86,86,0,slowHeaders
tcp,S1,600,14,63,62,0,slowHeaders
tcp,RSTO,1105,69,89,88,0,slowHeaders
tcp,S1,296,122,100,100,0,slowBody
tcp,OTH,66,549,93,93,0,slowRead
tcp,OTH,481,2,10,10,0,slowHeaders
tcp,S1,370,415,100,100,0,slowBody
tcp,RSTO,934,22,59,58,0,slowBody
tcp,S1,296,430,100,100,0,slowRead
tcp,OTH,99,120,50,50,0,slowBody
tcp,OTH,66,446,80,80,0,slowBody
tcp,RSTO,926,140,100,100,0,slowHeaders
tcp,OTH,66,397,84,84,0,slowRead
tcp,OTH,94,205,50,50,0,slowBody
tcp,OTH,80,232,50,50,0,slowRead
tcp,RSTO,900,27,64,63,0,slowBody
tcp,OTH,102,66,50,50,0,slowBody
tcp,S1,370,828,100,100,0,slowRead
tcp,S1,296,296,100,100,0,slowRead
tcp,OTH,111,159,50,50,0,slowHeaders
tcp,S1,296,667,100,100,0,slowRead
tcp,OTH,113,49,53,53,0,slowBody
tcp,S1,148,185,100,100,0,slowHeaders
tcp,S1,222,450,100,100,0,slowHeaders
tcp,RSTO,1068,36,76,75,0,slowHeaders
tcp,S1,370,134,100,100,0,slowBody
tcp,S1,370,272,100,100,0,slowBody
tcp,RSTO,856,170,99,99,0,slowBody
tcp,S1,548,167,100,100,0,slowBody
tcp,S1,148,338,100,100,0,slowRead
tcp,OTH,66,296,58,58,0,slowHeaders
tcp,S1,296,146,100,100,0,slowRead
tcp,S1,222,941,100,100,0,slowRead
tcp,S1,222,94,100,100,0,slowRead
tcp,S1,296,642,100,100,0,slowBody
tcp,S1,370,244,99,99,0,slowHeaders
tcp,RSTO,2076,522,100,100,0,slowHeaders
tcp,OTH,60,1021,47,47,0,slowRead
tcp,OTH,60,1001,49,49,0,slowHeaders
tcp,RSTO,1039,132,100,100,0,slowHeaders
tcp,OTH,60,923,44,44,0,slowRead
tcp,OTH,122,261,50,50,0,slowRead
tcp,OTH,66,623,92,92,0,slowBody
tcp,OTH,60,842,26,26,0,slowRead
tcp,RSTO,1151,376,100,100,0,slowBody
tcp,S1,296,265,100,100,0,slowRead
tcp,S1,370,575,100,100,0,slowBody
tcp,S1,74,719,100,100,0,slowRead
tcp,S1,222,226,100,100,0,slowHeaders
tcp,S1,370,227,100,100,0,slowHeaders
tcp,OTH,60,857,38,38,0,slowBody
tcp,S1,728,399,100,100,0,slowRead
tcp,S1,296,1016,100,100,0,slowBody
tcp,S1,370,596,100,100,0,slowBody
tcp,OTH,95,132,50,50,0,slowHeaders
tcp,S1,370,254,100,100,0,slowRead
tcp,OTH,60,890,51,51,0,slowHeaders
tcp,OTH,125,101,50,50,0,slowRead
tcp,S1,296,28,100,100,0,slowRead
tcp,OTH,111,173,50,50,0,slowHeaders
tcp,S1,370,786,100,100,0,slowRead
tcp,RSTO,1144,76,80,80,0,slowRead
tcp,S1,74,516,100,100,0,slowRead
tcp,OTH,60,1062,51,51,0,slowHeaders
tcp,S1,148,242,99,98,0,slowRead
tcp,S1,296,480,100,100,0,slowRead
tcp,S1,148,376,100,100,0,slowBody
tcp,RSTO,1140,14,39,39,0,slowBody
tcp,OTH,107,258,50,50,0,slowHeaders
tcp,S1,296,23,100,100,0,slowBody
tcp,S1,296,525,100,100,0,slowBody
tcp,S1,400,364,100,100,0,slowHeaders
tcp,OTH,101,260,50,50,0,slowRead
tcp,S1,296,365,100,100,0,slowBody
tcp,S1,370,465,100,100,0,slowBody
tcp,RSTO,1256,229,100,100,0,slowRead
tcp,S1,222,469,100,100,0,slowHeaders
tcp,S1,370,348,100,100,0,slowHeaders
tcp,OTH,105,267,50,50,0,slowRead
tcp,RSTO,1034,75,76,76,0,slowHeaders
tcp,OTH,60,399,84,84,0,slowHeaders
tcp,S1,296,502,99,99,0,slowHeaders
tcp,OTH,525,629,86,86,0,slowBody
tcp,S1,74,616,100,100,0,slowRead
tcp,OTH,60,957,54,54,0,slowHeaders
tcp,OTH,60,592,21,21,0,slowHeaders
tcp,S1,222,700,100,100,0,slowRead
tcp,S1,610,163,99,99,0,slowHeaders
tcp,S1,370,333,100,100,0,slowHeaders
tcp,S1,296,794,100,100,0,slowBody
tcp,RSTO,1012,102,100,100,0,slowHeaders
tcp,OTH,60,1070,53,53,0,slowBody
tcp,OTH,117,198,50,50,0,slowHeaders
tcp,S1,74,721,100,100,0,slowBody
tcp,S1,370,265,100,100,0,slowHeaders
tcp,S1,370,84,100,100,0,slowBody
tcp,OTH,60,983,34,34,0,slowRead
tcp,OTH,66,422,83,83,0,slowRead
tcp,RSTO,975,34,38,38,0,slowRead
tcp,OTH,121,274,50,50,0,slowRead
tcp,S1,636,163,100,100,0,slowBody
tcp,S1,296,361,100,100,0,slowBody
tcp,S1,370,19,100,100,0,slowHeaders
tcp,OTH,107,79,50,50,0,slowHeaders
tcp,RSTO,975,59,63,63,0,slowRead
tcp,S1,296,493,100,100,0,slowRead
tcp,S1,370,690,100,100,0,slowBody
tcp,S1,370,380,100,100,0,slowHeaders
tcp,RSTO,975,33,37,37,0,slowRead
tcp,RSTO,1153,87,94,94,0,slowBody
tcp,OTH,60,1077,49,49,0,slowBody
tcp,OTH,101,244,50,50,0,slowBody
tcp,RSTO,1300,262,100,100,0,slowRead
tcp,RSTO,948,132,100,100,0,slowRead
tcp,S1,784,96,96,95,0,slowHeaders
tcp,S1,370,782,100,100,0,slowRead
tcp,S1,370,255,100,100,0,slowRead
tcp,S1,370,384,100,100,0,slowHeaders
tcp,S1,296,521,99,99,0,slowHeaders
tcp,RSTO,946,40,71,71,0,slowHeaders
tcp,OTH,66,333,73,73,0,slowBody
tcp,S1,296,595,100,100,0,slowBody
tcp,OTH,110,159,50,50,0,slowBody
tcp,OTH,60,747,54,54,0,slowHeaders
tcp,OTH,66,393,85,85,0,slowHeaders
tcp,RSTO,953,67,84,83,0,slowRead
tcp,S1,296,323,100,100,0,slowBody
tcp,RSTO,975,89,93,93,0,slowRead
tcp,S1,296,210,100,100,0,slowRead
tcp,OTH,60,658,50,50,0,slowHeaders
tcp,OTH,66,19,60,60,0,slowRead
tcp,S1,148,178,100,100,0,slowRead
tcp,OTH,60,1043,51,51,0,slowHeaders
tcp,OTH,60,551,78,78,0,slowRead
tcp,OTH,116,52,60,60,0,slowRead
tcp,S1,370,284,100,100,0,slowHeaders
tcp,OTH,66,484,86,86,0,slowRead
tcp,S1,635,519,100,100,0,slowBody
tcp,OTH,79,34,34,34,0,slowRead
tcp,S1,296,583,100,100,0,slowRead
tcp,OTH,100,16,85,85,0,slowRead
tcp,OTH,54,9,9,9,0,slowBody
tcp,S1,370,262,100,100,0,slowHeaders
tcp,OTH,60,425,83,83,0,slowRead
tcp,S1,1226,285,100,100,0,slowRead
tcp,S1,296,96,100,100,0,slowBody
tcp,S1,370,688,100,100,0,slowHeaders
tcp,S1,74,794,100,100,0,slowRead
tcp,S1,370,79,100,100,0,slowHeaders
tcp,OTH,60,797,32,32,0,slowBody
tcp,OTH,66,575,79,79,0,slowBody
tcp,S1,370,996,100,100,0,slowRead
tcp,S2,1501,193,100,100,0,slowBody
tcp,OTH,66,553,93,93,0,slowHeaders
tcp,OTH,60,3,62,62,0,slowHeaders
tcp,OTH,60,748,23,23,0,slowBody
tcp,S1,670,29,68,67,0,slowBody
tcp,S1,296,70,71,71,0,slowBody
tcp,OTH,66,371,85,85,0,slowRead
tcp,S1,622,94,94,93,0,slowHeaders
tcp,S1,296,102,100,100,0,slowBody
tcp,S2,4132,183,100,100,0,slowHeaders
tcp,OTH,60,908,28,28,0,slowBody
tcp,OTH,66,302,61,61,0,slowHeaders
tcp,S1,370,132,100,100,0,slowBody
tcp,S1,754,175,100,100,0,slowBody
tcp,RSTO,878,165,100,100,0,slowHeaders
tcp,S1,296,712,100,100,0,slowBody
tcp,S1,296,679,100,100,0,slowRead
tcp,S1,74,524,100,100,0,slowRead
tcp,RSTO,908,125,100,100,0,slowHeaders
