@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-V-R3-4,8-10,18,27'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {normal,highrate,lowrate}

@data
SF,230,12,57,0,255,normal
SF,216,4,4,0,255,normal
SF,312,3,3,0.33,164,normal
SF,197,20,20,0,255,normal
SF,318,3,3,0,255,normal
SF,210,1,1,0,255,normal
SF,210,1,1,0,92,normal
SF,242,6,6,0,255,normal
SF,217,3,19,0.33,255,normal
S1,251,5,9,0.4,255,normal
SF,200,17,17,0,255,normal
SF,220,5,6,0,255,normal
SF,225,10,10,0,255,normal
SF,278,1,22,0,255,normal
SF,256,8,9,0,255,normal
SF,190,23,43,0,255,normal
SF,218,22,23,0,255,normal
SF,222,2,2,0,230,normal
SF,336,2,2,0,255,normal
SF,218,17,17,0,255,normal
SF,194,11,11,0,255,normal
REJ,0,1,1,0,253,normal
S0,0,2,2,0.5,255,normal
SF,264,1,1,0,255,normal
SF,218,20,36,0,255,normal
SF,246,2,24,0,255,normal
SF,368,4,4,0,231,normal
SF,227,2,3,0,255,normal
REJ,0,1,1,0,130,normal
SF,282,25,26,0,255,normal
REJ,0,27,28,0,231,normal
SF,272,2,3,0,255,normal
SF,269,7,7,0,255,normal
SF,389,2,9,0,255,normal
SF,268,2,3,0,255,normal
SF,164,1,1,0,255,normal
SF,201,10,20,0,255,normal
REJ,0,2,2,0,217,normal
SF,213,16,16,0,229,normal
SF,210,3,3,0,255,normal
SF,254,17,17,0,255,normal
REJ,0,1,2,0,152,normal
SF,344,1,1,0,255,normal
SF,280,1,4,0,255,normal
SF,342,14,14,0,255,normal
REJ,0,1,2,0,255,normal
SF,237,10,10,0,255,normal
SF,220,21,31,0,255,normal
SF,185,1,2,0,255,normal
SF,196,8,9,0,255,normal
SF,194,20,22,0,255,normal
REJ,0,1,1,0,255,normal
SF,139,1,1,0,255,normal
S0,0,5,6,0.4,255,normal
SF,211,4,69,0,255,normal
SF,335,6,45,0,255,normal
SF,222,12,15,0,255,normal
SF,200,17,17,0,255,normal
SF,297,10,10,0,255,normal
SF,208,16,16,0,255,normal
SF,334,4,4,0,255,normal
SF,191,2,7,0,255,normal
SF,194,2,2,0,255,normal
SF,308,18,18,0,255,normal
SF,261,1,2,0,231,normal
SF,302,5,5,0,255,normal
SF,195,11,20,0,255,normal
SF,312,3,4,0,255,normal
SF,315,8,17,0,255,normal
SF,265,4,5,0,255,normal
SF,325,6,6,0,255,normal
SF,255,7,7,0,255,normal
SF,304,3,3,0,255,normal
SF,205,5,18,0,255,normal
SF,297,2,3,0,255,normal
SF,199,5,6,0,255,normal
SF,208,9,9,0,255,normal
SF,220,4,4,0,255,normal
SF,206,17,33,0,255,normal
SF,243,9,27,0,255,normal
SF,190,3,3,0,231,normal
SF,221,5,11,0,255,normal
SF,235,25,25,0,255,normal
SF,352,7,7,0,255,normal
SF,179,1,1,0,255,normal
SF,241,1,1,0,255,normal
SF,208,3,3,0,255,normal
SF,309,4,4,0,255,normal
SF,192,10,27,0,255,normal
SF,209,13,13,0,255,normal
SF,235,5,5,0,255,normal
SF,306,1,1,0,255,normal
SF,213,1,86,0,255,normal
SF,287,23,23,0,255,normal
SF,202,27,27,0,255,normal
SF,200,10,11,0,255,normal
SF,229,12,12,0,255,normal
SF,256,15,15,0,255,normal
SF,328,9,9,0,26,normal
SF,227,6,8,0,255,normal
SF,202,1,1,0,255,normal
SF,219,3,8,0,255,normal
REJ,0,1,1,0,255,normal
SF,242,22,23,0,255,normal
SF,285,30,30,0,255,normal
SF,248,7,10,0,255,normal
SF,318,23,23,0,255,normal
SF,328,2,2,0,255,normal
SF,300,26,26,0,255,normal
SF,168,2,2,0,255,normal
S1,155,1,1,1,255,normal
SF,327,9,17,0,255,normal
REJ,0,1,1,0,253,normal
SF,225,24,24,0,255,normal
SF,230,16,16,0,255,normal
SF,156,1,1,0,255,normal
SF,260,1,1,0,255,normal
SF,209,2,6,0,255,normal
SF,218,7,7,0,255,normal
SF,331,1,1,0,255,normal
SF,379,8,8,0,255,normal
SF,312,35,35,0,255,normal
SF,303,39,39,0,255,normal
SF,214,13,13,0,255,normal
SF,201,23,23,0,255,normal
SF,213,3,3,0.33,255,normal
SF,206,2,2,0,255,normal
SF,296,2,2,0,255,normal
REJ,0,1,2,0,254,normal
SF,156,1,1,0,255,normal
SF,206,5,5,0,255,normal
SF,191,7,24,0,255,normal
SF,249,1,14,0,255,normal
SF,300,1,1,0,255,normal
SF,244,4,4,0,255,normal
SF,254,7,7,0,255,normal
REJ,0,1,1,0,255,normal
SF,263,7,9,0,255,normal
SF,207,7,8,0,255,normal
SF,401,3,3,0,255,normal
SF,241,8,9,0,255,normal
SF,295,16,16,0,206,normal
SF,206,6,7,0,255,normal
SF,313,2,2,0,241,normal
SF,324,9,9,0,238,normal
SF,204,1,17,0,255,normal
SF,306,5,5,0,211,normal
SF,286,2,2,0,255,normal
SF,288,2,42,0,58,normal
SF,220,5,5,0,255,normal
SF,305,42,58,0,255,normal
SF,305,11,11,0,255,normal
SF,203,7,11,0,255,normal
SF,244,1,1,0,255,normal
REJ,0,2,2,0,255,normal
SF,221,5,6,0,255,normal
SF,247,14,27,0,255,normal
SF,283,25,25,0,255,normal
SF,226,1,1,0,255,normal
SF,349,13,42,0,255,normal
SF,298,13,16,0,255,normal
SF,227,5,5,0,253,normal
SF,202,11,11,0,255,normal
SF,208,19,22,0,255,normal
REJ,0,1,1,0,229,normal
SF,235,1,1,0,255,normal
SF,305,11,11,0,255,normal
SF,322,23,24,0.04,255,normal
REJ,0,1,2,0,94,normal
SF,233,22,22,0,255,normal
SF,298,5,7,0,255,normal
SF,213,54,60,0,255,normal
SF,294,7,7,0,255,normal
SF,315,16,16,0,255,normal
SF,325,27,28,0,255,normal
SF,288,12,41,0,255,normal
SF,211,20,20,0,255,normal
REJ,0,1,1,0,253,normal
SF,293,4,4,0,255,normal
SF,271,3,6,0,255,normal
SF,288,7,7,0,255,normal
SF,226,6,10,0,255,normal
SF,237,8,9,0,255,normal
REJ,0,1,3,0,255,normal
REJ,0,1,1,0,255,normal
SF,223,19,19,0,255,normal
SF,335,4,4,0,252,normal
SF,271,5,5,0,255,normal
SF,279,11,11,0,255,normal
SF,187,7,8,0,255,normal
SF,302,7,7,0,232,normal
SF,332,21,21,0,255,normal
SF,223,11,11,0,255,normal
SF,203,12,12,0,255,normal
SF,144,1,1,0,255,normal
SF,312,3,34,0,229,normal
SF,264,2,2,0,1,normal
SF,231,38,56,0,255,normal
REJ,0,1,1,0,255,normal
SF,218,1,2,0,255,normal
SF,173,7,7,0,255,normal
SF,325,4,24,0,255,normal
SF,280,1,1,0,255,normal
SF,267,1,4,0,248,normal
SF,246,7,7,0,255,normal
SF,318,17,17,0,255,normal
SF,300,5,5,0,238,normal
SF,220,25,32,0,255,normal
SF,302,39,39,0,255,normal
SF,331,6,8,0,255,normal
SF,336,17,17,0,255,normal
REJ,0,1,2,0,253,normal
SF,332,32,32,0,255,normal
SF,303,8,32,0,255,normal
SF,231,5,5,0,249,normal
S1,295,3,3,0.33,255,normal
SF,357,10,10,0,255,normal
SF,338,8,8,0,239,normal
SF,167,7,7,0,255,normal
SF,204,7,7,0,255,normal
SF,303,4,4,0,234,normal
SF,219,17,37,0,255,normal
SF,264,1,1,0,241,normal
SF,222,7,7,0,255,normal
SF,233,16,16,0,255,normal
SF,257,6,6,0,255,normal
SF,199,13,15,0,255,normal
SF,332,7,11,0,255,normal
SF,316,1,1,0,255,normal
SF,244,9,9,0,255,normal
SF,242,4,5,0,255,normal
SF,343,19,19,0,255,normal
SF,390,6,7,0,255,normal
SF,225,22,32,0,255,normal
SF,272,21,29,0,255,normal
SF,192,13,13,0,239,normal
SF,296,6,6,0.17,255,normal
SF,238,8,8,0,255,normal
SF,329,38,42,0,255,normal
SF,219,4,4,0,255,normal
SF,227,3,3,0,255,normal
SF,194,14,14,0,255,normal
SF,301,2,3,0,25,normal
SF,303,6,6,0,246,normal
SF,214,3,3,0,255,normal
SF,228,1,1,0,255,normal
SF,228,1,1,0,255,normal
SF,247,4,4,0,255,normal
SF,293,11,11,0,255,normal
SF,229,19,19,0,255,normal
SF,329,15,15,0,255,normal
SF,226,10,11,0,255,normal
SF,289,10,10,0,255,normal
SF,220,4,4,0,83,normal
REJ,0,1,1,0,249,normal
S0,0,2,2,0.5,255,normal
REJ,0,1,1,0,60,normal
SF,209,5,5,0,255,normal
SF,323,10,10,0,255,normal
SF,215,3,3,0,255,normal
REJ,0,1,1,0,195,normal
SF,305,3,3,0,255,normal
REJ,0,1,2,0,243,normal
SF,214,4,4,0,255,normal
SF,298,17,17,0,255,normal
SF,300,2,2,0,180,normal
SF,337,23,24,0,109,normal
SF,308,7,7,0,237,normal
SF,268,1,3,0,255,normal
SF,213,1,1,0,209,normal
SF,323,12,20,0.08,255,normal
SF,307,8,8,0,255,normal
SF,260,6,6,0,255,normal
SF,237,1,44,0,255,normal
SF,338,2,2,0,255,normal
SF,171,1,16,0,255,normal
SF,222,10,12,0,255,normal
SF,256,1,1,0,255,normal
SF,293,24,38,0,255,normal
SF,302,3,3,0,225,normal
SF,204,4,4,0,255,normal
SF,238,1,13,0,255,normal
SF,168,1,1,0,255,normal
SF,323,2,2,0,139,normal
SF,345,20,20,0,255,normal
REJ,0,1,1,0,222,normal
SF,197,2,2,0,255,normal
REJ,0,1,1,0,255,normal
SF,299,7,7,0,255,normal
SF,243,5,6,0.2,255,normal
SF,185,5,5,0,255,normal
SF,401,4,6,0,255,normal
SF,297,5,29,0,255,normal
SF,216,38,38,0,255,normal
SF,221,1,2,0,255,normal
REJ,0,1,1,0,204,normal
SF,143,1,13,0,255,normal
SF,327,4,4,0,255,normal
SF,239,11,13,0,255,normal
SF,394,8,8,0,255,normal
SF,302,2,5,0,255,normal
SF,200,3,4,0,255,normal
SF,237,21,27,0,255,normal
SF,233,7,7,0,255,normal
SF,337,6,10,0,255,normal
SF,279,1,3,0,255,normal
SF,223,8,10,0,255,normal
REJ,0,1,1,0,255,normal
SF,359,17,18,0,255,normal
SF,242,2,3,0,255,normal
SF,296,24,24,0,255,normal
SF,272,12,12,0,255,normal
SF,236,13,13,0,255,normal
SF,283,7,7,0,255,normal
SF,255,4,7,0,255,normal
SF,298,6,10,0,255,normal
SF,243,7,7,0,255,normal
REJ,0,1,1,0,212,normal
SF,251,6,6,0,255,normal
SF,285,9,9,0,255,normal
SF,251,10,10,0,255,normal
SF,299,2,2,0,255,normal
SF,311,20,26,0,255,normal
SF,186,1,1,0,255,normal
SF,295,11,27,0,255,normal
SF,212,10,10,0,255,normal
S1,170,4,4,0.25,255,normal
SF,251,11,11,0,255,normal
SF,201,14,14,0,255,normal
SF,269,3,3,0,255,normal
SF,246,1,1,0,255,normal
SF,202,6,11,0,255,normal
SF,269,20,20,0,255,normal
REJ,0,1,1,0,255,normal
SF,295,8,8,0,255,normal
SF,352,9,9,0,255,normal
SF,214,5,6,0,255,normal
SF,239,29,29,0,255,normal
SF,168,15,15,0,255,normal
SF,228,16,16,0,255,normal
SF,202,2,2,0,255,normal
SF,215,7,7,0,255,normal
SF,307,15,15,0,255,normal
SF,198,19,19,0,255,normal
SF,275,2,6,0,255,normal
SF,277,4,5,0,255,normal
SF,236,9,9,0,255,normal
SF,250,1,1,0,255,normal
SF,285,1,2,0,255,normal
SF,320,10,10,0,255,normal
SF,338,15,15,0,255,normal
SF,264,10,10,0,255,normal
SF,273,1,1,0,255,normal
REJ,0,1,2,0,9,normal
SF,212,9,9,0,255,normal
SF,305,13,16,0,255,normal
SF,252,10,10,0,255,normal
SF,306,1,1,0,46,normal
SF,237,11,29,0,255,normal
SF,219,1,19,0,255,normal
SF,375,3,3,0,255,normal
SF,344,17,17,0,255,normal
SF,229,8,8,0,255,normal
SF,229,8,8,0.12,255,normal
SF,346,7,8,0,255,normal
SF,210,7,7,0,255,normal
SF,306,1,7,0,243,normal
SF,240,3,3,0,255,normal
SF,216,12,12,0,255,normal
SF,216,13,13,0,255,normal
SF,293,10,10,0,255,normal
SF,296,20,20,0,255,normal
SF,309,13,13,0,255,normal
SF,308,6,10,0,67,normal
SF,330,9,10,0,255,normal
SF,305,6,11,0,255,normal
SF,303,4,4,0,247,normal
SF,294,9,9,0,255,normal
SF,226,3,3,0,255,normal
SF,229,10,12,0,255,normal
SF,300,4,4,0,255,normal
SF,222,5,5,0,255,normal
REJ,0,1,1,0,250,normal
SF,243,14,14,0,255,normal
SF,315,22,23,0,255,normal
REJ,0,1,1,0,255,normal
REJ,0,1,2,0,255,normal
SF,240,16,17,0,255,normal
SF,220,25,26,0,255,normal
SF,361,18,18,0,255,normal
REJ,0,1,1,0,11,normal
SF,211,10,17,0,255,normal
SF,351,7,7,0,255,normal
SF,301,4,12,0,255,normal
SF,331,4,6,0,255,normal
SF,206,8,8,0,255,normal
SF,233,17,18,0,255,normal
SF,184,1,1,0,249,normal
SF,310,2,11,0,255,normal
SF,303,5,5,0,255,normal
SF,326,4,4,0,255,normal
SF,208,1,2,0,255,normal
SF,287,9,15,0,255,normal
SF,216,2,2,0,255,normal
SF,327,22,22,0,255,normal
SF,230,37,37,0,255,normal
SF,248,3,12,0,255,normal
REJ,0,1,1,0,250,normal
SF,309,3,9,0,255,normal
SF,214,4,5,0.25,255,normal
SF,218,4,4,0,255,normal
SF,211,2,3,0,255,normal
SF,156,5,5,0,255,normal
SF,264,1,4,0,255,normal
SF,315,1,1,0,255,normal
SF,216,14,19,0,255,normal
SF,293,3,3,0,255,normal
SF,220,9,19,0,255,normal
SF,344,1,1,0,255,normal
SF,224,16,16,0,255,normal
SF,163,1,5,0,255,normal
SF,331,13,67,0,255,normal
SF,213,10,10,0,255,normal
SF,197,3,3,0,255,normal
SF,299,7,7,0,250,normal
SF,228,1,1,0,255,normal
SF,229,6,6,0,255,normal
REJ,0,1,1,0,255,normal
SF,309,5,6,0,255,normal
SF,249,29,36,0,255,normal
SF,317,19,34,0,255,normal
SF,230,10,10,0,255,normal
SF,326,8,8,0,255,normal
SF,293,13,13,0,204,normal
SF,350,12,26,0,255,normal
SF,229,3,3,0,255,normal
SF,314,18,39,0,255,normal
SF,303,16,16,0,255,normal
SF,224,7,10,0,255,normal
SF,244,1,11,0,255,normal
REJ,0,1,2,0,255,normal
SF,328,6,10,0,255,normal
SF,219,51,51,0,255,normal
SF,304,9,9,0,255,normal
SF,386,12,12,0,255,normal
SF,327,5,6,0,255,normal
SF,209,1,2,0,255,normal
SF,236,1,1,0,255,normal
SF,290,34,34,0,255,normal
SF,209,19,19,0,255,normal
SF,325,24,24,0,253,normal
SF,224,4,4,0,255,normal
SF,211,27,27,0,255,normal
SF,251,5,6,0.2,255,normal
SF,228,21,21,0,255,normal
SF,164,13,13,0,255,normal
SF,215,6,7,0,255,normal
SF,189,2,2,0,255,normal
SF,218,6,6,0,255,normal
SF,238,5,5,0,255,normal
SF,209,1,1,0,255,normal
SF,259,4,4,0,255,normal
SF,359,3,11,0,255,normal
SF,205,32,33,0,255,normal
SF,350,4,21,0,255,normal
SF,297,12,12,0,255,normal
SF,200,25,28,0,255,normal
SF,198,3,3,0,255,normal
SF,311,7,7,0,255,normal
SF,206,7,75,0,255,normal
SF,299,11,13,0,255,normal
RSTO,242,7,7,0,255,normal
SF,223,16,17,0,255,normal
SF,328,10,10,0,255,normal
SF,250,10,10,0,255,normal
SF,202,3,4,0,255,normal
SF,349,13,13,0,235,normal
SF,413,17,17,0,255,normal
SF,205,13,13,0,255,normal
SF,308,3,3,0,237,normal
SF,237,66,66,0,255,normal
SF,166,37,37,0,255,normal
REJ,0,1,3,0,58,normal
SF,210,12,16,0,255,normal
SF,214,19,19,0,255,normal
SF,299,5,5,0,255,normal
SF,238,4,4,0,255,normal
SF,327,8,17,0,255,normal
SF,190,5,6,0,255,normal
SF,336,1,1,0,255,normal
SF,180,1,1,0,255,normal
SF,227,25,25,0,255,normal
SF,205,21,21,0,255,normal
SF,323,2,2,0,255,normal
SF,287,4,4,0,118,normal
REJ,0,1,1,0,242,normal
SF,201,8,54,0,255,normal
SF,212,15,15,0,255,normal
SF,202,23,26,0,255,normal
SF,220,4,6,0,255,normal
SF,241,7,7,0,255,normal
SF,261,2,2,0,255,normal
SF,234,4,4,0,255,normal
SF,324,11,11,0,255,normal
SF,182,2,2,0,255,normal
SF,212,6,20,0,255,normal
SF,208,28,28,0,255,normal
REJ,0,1,2,0,255,normal
SF,252,10,13,0,255,normal
SF,164,6,6,0,255,normal
SF,369,28,28,0,255,normal
SF,167,1,2,0,255,normal
SF,327,9,9,0,255,normal
SF,281,3,3,0,255,normal
SF,230,5,5,0,255,normal
SF,302,10,22,0,255,normal
SF,275,1,1,0,255,normal
SF,189,2,5,0,255,normal
SF,232,6,6,0,255,normal
SF,367,5,5,0,255,normal
SF,210,3,3,0,255,normal
SF,298,5,7,0.2,252,normal
SF,294,21,28,0.05,255,normal
SF,307,11,11,0,255,normal
SF,308,14,14,0,255,normal
SF,213,22,25,0,255,normal
SF,304,19,22,0,198,normal
SF,203,33,52,0,255,normal
SF,159,1,1,0,255,normal
SF,214,2,2,0,255,normal
SF,204,30,31,0,255,normal
REJ,0,1,1,0,19,normal
SF,328,1,17,0,255,normal
SF,373,2,4,0,255,normal
SF,209,2,2,0,255,normal
SF,310,2,2,0,255,normal
REJ,0,1,3,0,247,normal
SF,281,2,2,0,255,normal
SF,303,3,4,0,255,normal
SF,189,3,4,0,255,normal
SF,174,1,1,0,26,normal
SF,311,13,13,0,255,normal
SF,341,11,14,0,255,normal
SF,217,10,22,0,255,normal
SF,240,14,15,0,255,normal
REJ,0,1,2,0,133,normal
SF,173,1,1,0,255,normal
SF,315,19,19,0,255,normal
SF,230,1,5,0,255,normal
SF,295,1,8,0,255,normal
SF,200,10,11,0,255,normal
SF,294,7,7,0,255,normal
REJ,0,1,2,0,237,normal
SF,0,7,7,0.14,255,normal
SF,330,17,18,0,255,normal
SF,292,21,35,0,255,normal
REJ,0,1,1,0,33,normal
SF,230,5,5,0,255,normal
SF,211,5,13,0,42,normal
REJ,0,1,2,0,19,normal
REJ,0,1,1,0,245,normal
SF,300,2,2,0,255,normal
REJ,0,1,2,0,247,normal
SF,260,18,18,0,255,normal
SF,287,32,42,0,219,normal
SF,193,1,3,0,255,normal
SF,305,2,14,0,255,normal
SF,288,14,15,0,255,normal
SF,315,11,11,0,168,normal
SF,340,35,35,0,255,normal
SF,248,2,18,0,255,normal
SF,320,30,61,0,255,normal
SF,211,30,30,0,255,normal
SF,222,1,1,0,255,normal
SF,324,7,25,0,255,normal
SF,232,11,13,0,255,normal
SF,224,15,16,0,255,normal
SF,223,2,3,0,255,normal
SF,221,30,32,0,252,normal
SF,145,1,1,0,255,normal
SF,249,1,1,0,255,normal
SF,274,1,1,0,255,normal
SF,355,3,3,0,255,normal
SF,215,4,4,0,255,normal
SF,304,7,9,0,247,normal
SF,236,3,9,0,255,normal
S0,0,2,2,0.5,255,normal
SF,245,1,1,0,255,normal
SF,236,5,8,0,255,normal
SF,229,3,3,0,255,normal
SF,215,4,4,0,255,normal
SF,253,2,11,0,255,normal
SF,327,21,21,0,255,normal
SF,204,3,3,0,255,normal
SF,313,20,23,0,255,normal
SF,224,8,24,0,255,normal
SF,223,8,8,0,255,normal
SF,283,2,2,0,255,normal
SF,309,11,14,0,255,normal
REJ,0,1,2,0,255,normal
SF,368,8,15,0,231,normal
SF,243,4,4,0,255,normal
SF,212,13,13,0,255,normal
SF,300,12,30,0,255,normal
SF,219,11,11,0,255,normal
SF,293,6,9,0,255,normal
SF,270,14,14,0,255,normal
REJ,0,1,1,0,255,normal
SF,336,3,3,0,255,normal
SF,272,35,36,0,255,normal
SF,147,2,13,0,255,normal
SF,186,1,30,0,255,normal
SF,245,3,4,0,255,normal
SF,314,20,20,0,255,normal
SF,235,22,38,0,255,normal
SF,291,2,2,0,255,normal
SF,335,19,19,0,255,normal
SF,274,25,25,0,255,normal
SF,230,6,7,0,249,normal
SF,350,17,17,0,255,normal
SF,205,22,58,0.05,255,normal
SF,230,13,13,0,255,normal
SF,333,20,24,0,255,normal
SF,194,18,18,0,255,normal
SF,200,7,26,0,255,normal
SF,325,5,14,0,255,normal
SF,251,10,18,0,255,normal
SF,235,9,29,0,255,normal
SF,210,7,34,0,255,normal
SF,266,6,6,0,255,normal
SF,247,3,3,0,255,normal
SF,280,2,5,0,255,normal
SF,309,6,6,0,255,normal
SF,221,3,7,0,255,normal
REJ,0,1,1,0,254,normal
REJ,0,1,2,0,195,normal
REJ,0,1,1,0,253,normal
SF,225,4,22,0,255,normal
SF,246,7,7,0,255,normal
SF,319,4,4,0,255,normal
SF,328,9,10,0,255,normal
SF,226,14,15,0,255,normal
SF,195,4,5,0,255,normal
SF,306,7,7,0,251,normal
SF,193,26,26,0,255,normal
SF,301,25,32,0,255,normal
SF,224,16,16,0,255,normal
SF,244,9,9,0,255,normal
SF,233,10,10,0,255,normal
SF,164,1,5,0,255,normal
SF,329,17,17,0,255,normal
SF,183,6,24,0,255,normal
SF,207,10,10,0,255,normal
SF,208,6,6,0,85,normal
SF,217,5,9,0,10,normal
SF,299,35,35,0,255,normal
SF,321,5,17,0,255,normal
SF,477,1,1,0,255,normal
SF,215,7,8,0,255,normal
SF,336,35,59,0,255,normal
SF,333,5,5,0,255,normal
SF,247,1,5,0,255,normal
SF,333,15,52,0,255,normal
SF,297,9,23,0,255,normal
SF,331,10,10,0,255,normal
SF,230,8,8,0,255,normal
SF,217,7,7,0,255,normal
SF,224,2,22,0,255,normal
SF,231,13,14,0,255,normal
SF,149,1,22,0,255,normal
SF,203,20,20,0,255,normal
SF,289,1,2,0,255,normal
REJ,0,1,1,0,151,normal
SF,262,2,2,0,255,normal
SF,211,11,11,0,255,normal
SF,258,20,35,0,255,normal
SF,265,1,1,0,255,normal
SF,218,4,4,0,255,normal
SF,323,7,7,0,255,normal
SF,327,13,13,0,255,normal
SF,209,2,22,0,255,normal
SF,376,3,29,0,255,normal
SF,208,45,73,0,255,normal
SF,224,14,15,0,255,normal
SF,254,1,2,0,255,normal
SF,191,4,4,0,255,normal
SF,217,2,2,0,255,normal
SF,213,10,10,0,255,normal
SF,304,13,17,0.08,255,normal
SF,156,1,3,0,255,normal
SF,224,9,9,0,255,normal
SF,229,1,1,0,255,normal
REJ,0,1,2,0,46,normal
SF,236,2,3,0,255,normal
REJ,0,1,1,0,247,normal
SF,241,4,6,0,255,normal
SF,246,5,9,0,255,normal
SF,220,10,10,0,255,normal
SF,204,24,24,0,255,normal
REJ,0,1,1,0,255,normal
SF,331,18,18,0,255,normal
REJ,0,1,1,0,255,normal
SF,342,5,6,0,255,normal
SF,197,17,17,0.06,255,normal
SF,203,7,25,0,255,normal
REJ,0,1,1,0,103,normal
SF,343,11,11,0,255,normal
S0,0,2,11,0.5,255,normal
SF,234,25,28,0,255,normal
SF,266,8,8,0,255,normal
SF,290,13,13,0,255,normal
SF,226,17,18,0,255,normal
SF,225,5,5,0,255,normal
SF,293,12,25,0,255,normal
REJ,0,1,1,0,255,normal
SF,239,5,5,0,255,normal
SF,224,3,47,0,255,normal
SF,347,4,4,0,255,normal
SF,205,3,3,0,255,normal
REJ,0,9,9,0,102,normal
SF,249,3,10,0,255,normal
SF,297,3,3,0.33,255,normal
SF,237,7,7,0,255,normal
REJ,0,1,1,0,253,normal
SF,226,20,24,0,255,normal
SF,357,12,13,0,255,normal
SF,327,12,29,0,255,normal
SF,241,5,6,0,255,normal
REJ,0,1,1,0,255,normal
SF,218,13,13,0,239,normal
SF,221,3,3,0,255,normal
SF,200,18,18,0,255,normal
SF,349,10,11,0,163,normal
SF,288,21,23,0,255,normal
SF,318,11,11,0,255,normal
SF,207,20,40,0,255,normal
SF,336,12,13,0,241,normal
SF,313,10,24,0,255,normal
REJ,0,1,1,0,255,normal
SF,220,8,8,0,255,normal
SF,208,17,17,0,255,normal
SF,351,1,12,0,255,normal
SF,316,17,17,0,255,normal
SF,232,5,8,0,255,normal
SF,227,5,5,0,255,normal
SF,245,5,29,0,255,normal
SF,288,29,35,0,255,normal
SF,218,24,24,0,179,normal
SF,195,20,20,0,255,normal
SF,252,6,9,0,255,normal
SF,282,17,17,0,255,normal
SF,323,5,22,0,255,normal
SF,272,7,7,0,255,normal
SF,197,28,28,0,255,normal
SF,262,3,4,0,255,normal
SF,204,4,7,0,196,normal
SF,227,5,5,0,255,normal
SF,201,54,56,0,255,normal
SF,310,2,27,0,254,normal
SF,306,2,2,0,255,normal
SF,301,7,7,0,255,normal
SF,295,2,2,0,255,normal
SF,164,13,13,0,255,normal
SF,215,11,11,0.09,255,normal
SF,232,1,1,0,99,normal
SF,357,16,17,0,255,normal
SF,365,13,20,0,255,normal
SF,316,11,16,0,255,normal
SF,194,3,3,0,255,normal
SF,212,5,5,0,251,normal
SF,147,4,4,0,255,normal
SF,298,2,2,0,255,normal
SF,233,1,1,0,255,normal
SF,166,1,1,0,255,normal
SF,272,2,3,0,255,normal
SF,213,1,1,0,255,normal
SF,278,19,19,0,255,normal
SF,250,5,9,0,255,normal
SF,375,20,20,0,255,normal
REJ,0,1,1,0,214,normal
SF,267,2,2,0,255,normal
SF,229,1,3,0,255,normal
SF,255,3,6,0,255,normal
SF,288,14,15,0,255,normal
SF,196,22,45,0,255,normal
S2,266,4,4,0.25,255,normal
SF,243,13,13,0,255,normal
SF,222,12,12,0,255,normal
SF,148,1,1,0,255,normal
SF,222,11,11,0,255,normal
SF,287,5,5,0,255,normal
SF,220,8,8,0,255,normal
SF,300,19,20,0,255,normal
SF,221,18,18,0,255,normal
SF,212,24,43,0,255,normal
REJ,0,1,2,0,255,normal
SF,300,7,7,0,255,normal
SF,350,17,21,0,255,normal
SF,182,4,4,0,255,normal
SF,232,9,30,0,255,normal
SF,223,10,55,0,255,normal
S2,303,1,1,1,248,normal
SF,263,3,4,0,245,normal
SF,339,28,36,0,255,normal
SF,191,2,8,0,255,normal
SF,214,11,11,0,255,normal
SF,248,17,17,0,255,normal
SF,285,1,4,0,255,normal
SF,405,2,2,0,245,normal
SF,352,40,40,0,255,normal
SF,317,14,24,0,255,normal
REJ,0,1,1,0,165,normal
SF,298,2,3,0,255,normal
SF,279,3,3,0,255,normal
SF,222,9,9,0.11,255,normal
SF,286,2,2,0,255,normal
SF,288,21,35,0,255,normal
SF,272,7,13,0,255,normal
SF,205,2,3,0,255,normal
SF,298,27,32,0,255,normal
SF,159,2,38,0,255,normal
REJ,0,1,1,0,255,normal
S1,142,1,1,1,255,normal
SF,294,12,32,0,255,normal
SF,377,3,31,0,255,normal
SF,208,3,3,0,255,normal
SF,208,42,42,0,255,normal
SF,277,5,9,0,255,normal
SF,364,8,8,0,255,normal
SF,302,8,8,0,255,normal
SF,257,6,13,0,255,normal
SF,338,5,7,0,255,normal
SF,338,2,2,0,255,normal
SF,316,1,14,0,255,normal
SF,300,2,2,0,255,normal
REJ,0,1,1,0,146,normal
SF,196,2,2,0,255,normal
SF,210,2,4,0,255,normal
SF,235,5,5,0.2,255,normal
SF,229,3,3,0,252,normal
SF,284,4,10,0,255,normal
REJ,0,1,1,0,255,normal
SF,246,4,9,0,255,normal
SF,170,1,1,0,255,normal
SF,236,1,2,0,255,normal
SF,275,18,18,0,255,normal
