% isAttack normal:	2667
% isAttack highrate:	1705
% isAttack lowrate:	2000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-V-R3-4,8-10,18,27-weka.filters.unsupervised.attribute.Remove'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {normal,highrate,lowrate}

@data
RSTO,446,432,432,0,100,highrate
S3,374,119,119,1,100,highrate
S3,374,102,102,1,100,highrate
S3,374,133,133,1,100,highrate
S3,377,640,480,0.53,100,highrate
OTH,60,177,177,0,33,highrate
S3,374,153,153,1,100,highrate
RSTO,446,438,438,0,100,highrate
S3,374,149,149,1,100,highrate
OTH,60,125,125,0,33,highrate
S3,374,12,12,1,98,highrate
OTH,60,125,125,0,33,highrate
OTH,66,296,296,0,100,highrate
S3,374,153,153,0.35,100,highrate
S3,374,14,14,1,14,highrate
S3,374,117,117,1,100,highrate
S3,374,442,442,1,100,highrate
OTH,60,177,177,0,33,highrate
OTH,60,139,139,0,17,highrate
S3,380,144,144,1,100,highrate
S3,374,271,271,1,100,highrate
S3,392,775,775,0.25,100,highrate
OTH,66,166,166,0,100,highrate
S3,377,335,175,0.09,54,highrate
S3,374,121,121,1,100,highrate
OTH,66,260,260,0,98,highrate
OTH,60,163,163,0,33,highrate
S3,377,865,705,0.65,100,highrate
OTH,66,155,155,0,100,highrate
S3,374,113,113,1,100,highrate
OTH,60,109,109,0,34,highrate
S3,374,61,61,1,61,highrate
S3,377,844,684,0.64,99,highrate
OTH,60,119,119,0,34,highrate
S3,374,156,156,1,100,highrate
OTH,66,14,14,0,71,highrate
OTH,60,117,117,0,33,highrate
OTH,60,36,36,0,33,highrate
S3,374,132,132,1,100,highrate
OTH,60,114,114,0,32,highrate
OTH,60,143,143,0,33,highrate
OTH,60,138,138,0,33,highrate
OTH,60,174,174,0,33,highrate
OTH,60,163,163,0,33,highrate
S3,374,142,142,1,100,highrate
S3,374,159,159,1,100,highrate
S3,377,840,680,0.64,99,highrate
RSTO,446,354,354,0,100,highrate
S3,377,632,472,0.52,100,highrate
OTH,60,109,109,0,33,highrate
OTH,66,258,258,0,98,highrate
OTH,60,180,180,0,33,highrate
S3,374,147,147,1,100,highrate
S3,380,919,919,0.07,100,highrate
S3,377,787,627,0.61,99,highrate
OTH,66,40,40,0,33,highrate
S3,380,144,144,1,100,highrate
S3,374,279,279,1,100,highrate
RSTO,446,381,381,0,100,highrate
S3,374,126,126,1,100,highrate
OTH,60,131,131,0,33,highrate
OTH,66,71,71,0,94,highrate
OTH,60,58,58,0,25,highrate
OTH,60,64,102,0,30,highrate
S3,374,363,363,1,100,highrate
S3,374,149,149,0.72,100,highrate
S3,377,803,643,0.62,99,highrate
OTH,60,73,111,0,21,highrate
OTH,60,177,177,0,33,highrate
S3,374,169,169,1,100,highrate
S3,377,403,243,0.25,100,highrate
OTH,60,14,14,0,14,highrate
OTH,60,109,109,0,34,highrate
S3,377,769,609,0.6,99,highrate
S3,377,387,227,0.21,89,highrate
S3,374,145,145,1,100,highrate
S3,377,488,328,0.38,100,highrate
S3,374,144,144,1,100,highrate
S3,377,339,179,0.1,57,highrate
S3,380,163,163,1,100,highrate
S3,377,601,441,0.49,100,highrate
OTH,60,141,141,0,29,highrate
OTH,60,141,141,0,30,highrate
OTH,60,129,129,0,32,highrate
S3,380,851,851,0,100,highrate
S3,374,355,355,1,100,highrate
OTH,66,82,82,0,94,highrate
S3,377,454,294,0.33,100,highrate
S3,377,452,292,0.33,100,highrate
OTH,60,154,154,0,33,highrate
RSTO,446,361,361,0,100,highrate
S3,374,149,149,1,100,highrate
S1,248,203,203,1,100,highrate
S3,380,161,161,1,100,highrate
S3,374,215,215,1,100,highrate
S3,374,153,153,1,100,highrate
S3,374,147,147,1,100,highrate
S3,377,620,460,0.51,100,highrate
OTH,60,178,178,0,33,highrate
OTH,60,117,117,0,32,highrate
OTH,60,136,174,0,33,highrate
S3,374,161,161,1,100,highrate
OTH,60,167,167,0,33,highrate
OTH,66,16,16,0,16,highrate
RSTO,446,576,576,0,100,highrate
S3,377,905,745,0.66,100,highrate
OTH,60,140,140,0,21,highrate
S3,374,172,172,1,100,highrate
S3,374,105,105,0.05,71,highrate
S3,380,142,142,1,100,highrate
OTH,66,240,240,0,98,highrate
S3,374,5,5,1,98,highrate
OTH,60,112,112,0,33,highrate
S3,377,607,447,0.5,100,highrate
OTH,60,168,168,0,33,highrate
OTH,60,120,120,0,35,highrate
OTH,60,45,45,0,33,highrate
OTH,60,133,133,0,33,highrate
OTH,60,164,164,0,33,highrate
S3,374,169,169,1,100,highrate
S3,377,378,218,0.2,83,highrate
OTH,60,139,139,0,20,highrate
OTH,60,177,177,0,33,highrate
S3,377,410,250,0.26,100,highrate
S3,374,80,80,1,80,highrate
S3,464,112,112,1,100,highrate
OTH,66,162,162,0,100,highrate
S3,380,762,762,0.3,100,highrate
S3,377,999,839,0.7,100,highrate
OTH,60,143,143,0,31,highrate
S3,377,801,641,0.62,99,highrate
RSTO,446,791,791,0,100,highrate
OTH,78,20950,20950,0,72,highrate
OTH,78,8863,8863,0,69,highrate
OTH,78,6568,6568,0,67,highrate
OTH,78,6911,6911,0,69,highrate
OTH,78,11407,11407,0,69,highrate
OTH,78,18150,18150,0,72,highrate
OTH,78,5228,5228,0,67,highrate
OTH,78,394,394,0,66,highrate
OTH,78,14256,14256,0,68,highrate
OTH,66,111,59,0,33,highrate
OTH,78,5708,5708,0,69,highrate
OTH,78,6509,6509,0,70,highrate
OTH,78,8471,8471,0,72,highrate
OTH,78,9916,9916,0,68,highrate
OTH,78,27022,27022,0,68,highrate
OTH,78,14593,14593,0,75,highrate
OTH,78,23771,23771,0,75,highrate
OTH,78,25340,25340,0,69,highrate
OTH,78,2403,2403,0,70,highrate
OTH,78,6470,6470,0,68,highrate
OTH,78,9134,9134,0,72,highrate
OTH,78,6471,6471,0,73,highrate
OTH,78,9959,9959,0,68,highrate
OTH,78,9864,9864,0,67,highrate
OTH,78,8813,8813,0,66,highrate
OTH,78,25793,25793,0,63,highrate
OTH,78,11430,11430,0,68,highrate
OTH,78,20398,20398,0,66,highrate
OTH,78,7273,7273,0,68,highrate
OTH,78,7472,7472,0,72,highrate
S3,374,136,136,1,100,highrate
OTH,78,17781,17781,0,72,highrate
OTH,78,25472,25472,0,68,highrate
OTH,78,24945,24945,0,66,highrate
OTH,78,6511,6511,0,69,highrate
OTH,78,23649,23649,0,68,highrate
OTH,78,10741,10741,0,75,highrate
OTH,78,5526,5526,0,71,highrate
OTH,78,10796,10796,0,72,highrate
OTH,78,4745,4745,0,66,highrate
OTH,78,5455,5455,0,67,highrate
OTH,78,6218,6218,0,71,highrate
OTH,78,11792,11792,0,70,highrate
OTH,78,22007,22007,0,62,highrate
OTH,78,10251,10251,0,64,highrate
OTH,78,7598,7598,0,70,highrate
OTH,78,8341,8341,0,65,highrate
OTH,78,8711,8711,0,68,highrate
OTH,78,15823,15823,0,72,highrate
OTH,78,17649,17649,0,70,highrate
OTH,78,25696,25696,0,69,highrate
OTH,78,20546,20546,0,71,highrate
OTH,78,24436,24436,0,62,highrate
OTH,78,8491,8491,0,65,highrate
OTH,78,7817,7817,0,76,highrate
OTH,78,596,596,0,68,highrate
OTH,78,20562,20562,0,68,highrate
OTH,78,19939,19939,0,70,highrate
OTH,78,10676,10676,0,71,highrate
OTH,78,5342,5342,0,65,highrate
OTH,78,5589,5589,0,67,highrate
OTH,78,20386,20386,0,69,highrate
OTH,78,10663,10663,0,69,highrate
OTH,78,11711,11711,0,71,highrate
S3,386,203,203,1,100,highrate
OTH,78,2240,2240,0,71,highrate
OTH,78,11791,11791,0,73,highrate
OTH,78,11566,11566,0,69,highrate
OTH,78,10602,10602,0,69,highrate
OTH,78,20611,20611,0,66,highrate
OTH,78,16012,16012,0,76,highrate
OTH,78,10080,10080,0,68,highrate
OTH,78,8791,8791,0,66,highrate
OTH,78,26749,26749,0,69,highrate
OTH,78,18382,18382,0,72,highrate
OTH,78,8270,8270,0,68,highrate
OTH,78,9657,9657,0,70,highrate
OTH,78,10572,10572,0,62,highrate
S3,374,144,144,1,100,highrate
OTH,78,8155,8155,0,73,highrate
OTH,78,5369,5369,0,72,highrate
OTH,78,22276,22276,0,67,highrate
OTH,78,4756,4756,0,64,highrate
OTH,78,9928,9928,0,66,highrate
OTH,78,9908,9908,0,68,highrate
OTH,78,23269,23269,0,74,highrate
OTH,78,6461,6461,0,64,highrate
OTH,78,10502,10502,0,67,highrate
OTH,78,2978,2978,0,68,highrate
OTH,78,11955,11955,0,67,highrate
OTH,78,20547,20547,0,71,highrate
OTH,78,8350,8350,0,63,highrate
OTH,78,21048,21048,0,74,highrate
OTH,78,4583,4583,0,61,highrate
OTH,78,23440,23440,0,75,highrate
OTH,78,27012,27012,0,73,highrate
OTH,78,20396,20396,0,66,highrate
OTH,78,5933,5933,0,66,highrate
OTH,78,20391,20391,0,63,highrate
OTH,78,4687,4687,0,65,highrate
S3,374,176,176,1,100,highrate
OTH,78,12834,12834,0,71,highrate
OTH,78,20634,20634,0,67,highrate
S3,374,150,150,1,100,highrate
OTH,78,15649,15649,0,78,highrate
OTH,78,11737,11737,0,74,highrate
OTH,78,9887,9887,0,72,highrate
OTH,78,22704,22704,0,69,highrate
OTH,78,20645,20645,0,70,highrate
OTH,78,17624,17624,0,72,highrate
OTH,78,22939,22939,0,75,highrate
OTH,78,20639,20639,0,69,highrate
OTH,78,6591,6591,0,68,highrate
OTH,78,17958,17958,0,73,highrate
OTH,78,18972,18972,0,72,highrate
S3,377,587,427,0.48,100,highrate
OTH,78,7904,7904,0,76,highrate
OTH,78,9863,9863,0,70,highrate
OTH,78,22422,22422,0,69,highrate
OTH,78,13047,13047,0,79,highrate
OTH,78,9950,9950,0,71,highrate
OTH,78,24049,24049,0,76,highrate
OTH,78,9295,9295,0,68,highrate
OTH,78,6390,6390,0,69,highrate
OTH,78,11082,11082,0,71,highrate
OTH,78,6553,6553,0,71,highrate
OTH,78,5511,5511,0,66,highrate
OTH,78,5590,5590,0,70,highrate
S3,374,289,289,1,100,highrate
OTH,78,20692,20692,0,68,highrate
OTH,78,6533,6533,0,65,highrate
OTH,78,4889,4889,0,71,highrate
OTH,78,15491,15491,0,64,highrate
OTH,78,8320,8320,0,71,highrate
OTH,78,10603,10603,0,65,highrate
OTH,78,16196,16196,0,73,highrate
OTH,78,15309,15309,0,72,highrate
OTH,78,22160,22160,0,66,highrate
OTH,78,11035,11035,0,73,highrate
OTH,78,23441,23441,0,66,highrate
OTH,78,18225,18225,0,74,highrate
OTH,78,19029,19029,0,71,highrate
OTH,78,10611,10611,0,67,highrate
OTH,78,11071,11071,0,72,highrate
OTH,78,6569,6569,0,66,highrate
OTH,78,7700,7700,0,71,highrate
OTH,78,11165,11165,0,69,highrate
OTH,78,6296,6296,0,66,highrate
OTH,78,6085,6085,0,69,highrate
OTH,78,6822,6822,0,69,highrate
OTH,78,25545,25545,0,70,highrate
OTH,78,14274,14274,0,74,highrate
OTH,78,18008,18008,0,73,highrate
OTH,78,9991,9991,0,72,highrate
S3,374,113,113,0.12,76,highrate
OTH,78,4660,4660,0,50,highrate
OTH,78,20718,20718,0,67,highrate
OTH,78,8229,8229,0,64,highrate
OTH,78,9591,9591,0,74,highrate
OTH,78,4678,4678,0,69,highrate
OTH,78,17495,17495,0,74,highrate
OTH,78,8403,8403,0,67,highrate
OTH,78,11448,11448,0,66,highrate
OTH,78,7546,7546,0,66,highrate
OTH,78,8288,8288,0,64,highrate
OTH,78,9885,9885,0,70,highrate
OTH,78,10576,10576,0,61,highrate
OTH,78,11716,11716,0,69,highrate
OTH,78,26943,26943,0,72,highrate
OTH,78,17598,17598,0,70,highrate
OTH,78,11739,11739,0,73,highrate
OTH,78,26090,26090,0,71,highrate
OTH,78,23867,23867,0,66,highrate
OTH,78,16050,16050,0,80,highrate
OTH,78,15046,15046,0,65,highrate
OTH,78,9001,9001,0,70,highrate
OTH,78,5570,5570,0,66,highrate
OTH,78,11754,11754,0,74,highrate
OTH,78,10309,10309,0,70,highrate
OTH,78,24837,24837,0,71,highrate
OTH,78,20644,20644,0,66,highrate
OTH,78,8534,8534,0,68,highrate
OTH,78,9505,9505,0,69,highrate
OTH,78,25447,25447,0,68,highrate
OTH,78,5642,5642,0,68,highrate
OTH,78,23573,23573,0,72,highrate
OTH,78,3599,3599,0,71,highrate
OTH,78,11771,11771,0,68,highrate
OTH,78,6511,6511,0,69,highrate
OTH,78,16387,16387,0,73,highrate
OTH,60,20,20,0,20,highrate
OTH,78,17567,17567,0,72,highrate
OTH,78,15347,15347,0,66,highrate
OTH,78,8616,8616,0,68,highrate
OTH,78,3319,3319,0,67,highrate
OTH,78,23505,23505,0,73,highrate
OTH,78,25831,25831,0,66,highrate
OTH,78,11376,11376,0,65,highrate
OTH,78,21058,21058,0,72,highrate
OTH,78,3682,3682,0,73,highrate
S3,374,151,151,1,100,highrate
OTH,78,11018,11018,0,74,highrate
OTH,78,6519,6519,0,66,highrate
OTH,78,7295,7295,0,66,highrate
OTH,78,8024,8024,0,74,highrate
OTH,78,693,693,0,68,highrate
OTH,78,10598,10598,0,77,highrate
OTH,78,11375,11375,0,66,highrate
S3,377,775,615,0.61,99,highrate
OTH,78,24834,24834,0,69,highrate
OTH,162,7178,7178,0,64,highrate
OTH,78,8035,8035,0,71,highrate
OTH,78,5279,5279,0,70,highrate
OTH,78,7191,7191,0,75,highrate
OTH,78,10626,10626,0,74,highrate
OTH,78,10763,10763,0,67,highrate
OTH,78,9093,9093,0,66,highrate
OTH,78,5524,5524,0,69,highrate
OTH,78,16655,16655,0,76,highrate
OTH,78,9958,9958,0,65,highrate
OTH,78,20648,20648,0,66,highrate
OTH,78,9051,9051,0,69,highrate
OTH,78,8710,8710,0,68,highrate
OTH,78,8814,8814,0,67,highrate
OTH,78,26519,26519,0,73,highrate
OTH,78,6466,6466,0,73,highrate
OTH,78,11818,11818,0,71,highrate
OTH,78,8889,8889,0,68,highrate
OTH,78,14487,14487,0,68,highrate
OTH,78,27025,27025,0,65,highrate
OTH,78,12055,12055,0,73,highrate
OTH,78,25252,25252,0,76,highrate
OTH,78,7467,7467,0,73,highrate
OTH,78,12057,12057,0,71,highrate
OTH,78,943,943,0,68,highrate
OTH,78,8388,8388,0,72,highrate
OTH,78,11880,11880,0,70,highrate
OTH,78,10767,10767,0,70,highrate
OTH,78,4654,4654,0,62,highrate
OTH,78,15350,15350,0,66,highrate
OTH,60,993,993,0,46,lowrate
RSTO,1024,102,102,0,100,lowrate
S1,370,258,258,0.22,100,lowrate
OTH,102,55,55,0,57,lowrate
OTH,60,1076,1076,0,48,lowrate
OTH,105,150,150,0,50,lowrate
S1,370,436,435,1,100,lowrate
S1,370,153,153,0.97,100,lowrate
OTH,60,943,943,0,50,lowrate
S1,296,542,541,1,99,lowrate
S1,370,59,59,1,100,lowrate
S1,370,239,238,1,100,lowrate
OTH,60,806,806,0,50,lowrate
OTH,95,256,256,0,50,lowrate
S2,3725,263,263,0.8,100,lowrate
OTH,116,197,197,0,50,lowrate
S1,148,91,91,0.87,94,lowrate
S1,665,178,177,0.99,100,lowrate
OTH,66,414,414,0,85,lowrate
OTH,60,696,696,0,50,lowrate
S1,370,47,47,0.98,100,lowrate
S1,296,501,500,1,99,lowrate
RSTO,976,180,180,0,100,lowrate
OTH,60,872,872,0,50,lowrate
OTH,100,98,98,0,50,lowrate
S1,74,463,463,1,100,lowrate
OTH,80,172,172,0,50,lowrate
S1,400,101,100,0.99,100,lowrate
OTH,66,342,342,0,81,lowrate
RSTO,924,136,136,0,100,lowrate
S1,370,225,224,1,100,lowrate
OTH,80,238,238,0,50,lowrate
OTH,113,10,10,0,53,lowrate
S1,370,16,16,1,100,lowrate
OTH,96,162,162,0,50,lowrate
OTH,117,180,180,0,50,lowrate
RSTO,967,177,177,0,100,lowrate
OTH,60,638,638,0,47,lowrate
S1,370,448,447,1,100,lowrate
OTH,60,885,885,0,45,lowrate
S1,370,347,347,0.41,100,lowrate
OTH,60,946,946,0,53,lowrate
OTH,85,202,202,0,50,lowrate
OTH,108,51,51,0,59,lowrate
OTH,60,754,754,0,52,lowrate
S1,370,210,209,1,99,lowrate
OTH,66,525,525,0,100,lowrate
OTH,96,157,157,0,50,lowrate
S1,370,507,506,1,100,lowrate
OTH,90,18,18,0,56,lowrate
OTH,112,184,184,0,50,lowrate
S1,370,361,361,0.37,100,lowrate
OTH,87,206,206,0,50,lowrate
OTH,66,378,378,0,99,lowrate
S1,370,263,263,0.23,100,lowrate
OTH,122,49,49,0,52,lowrate
OTH,60,637,637,0,60,lowrate
S1,370,269,269,0.99,100,lowrate
OTH,408,6,6,0,12,lowrate
S1,370,544,544,0.48,100,lowrate
RSTO,905,80,80,0,92,lowrate
S1,370,211,211,0.64,100,lowrate
OTH,97,43,43,0,43,lowrate
OTH,83,119,119,0,50,lowrate
RSTO,1057,59,59,0,60,lowrate
OTH,106,143,143,0,50,lowrate
S1,370,401,401,0.43,100,lowrate
OTH,66,433,433,0,100,lowrate
S1,625,98,97,0.99,96,lowrate
RSTO,1001,55,55,0,56,lowrate
S1,618,146,145,0.99,99,lowrate
S1,370,76,76,0.95,100,lowrate
S1,370,788,788,0.64,100,lowrate
S1,400,12,11,0.92,92,lowrate
OTH,108,117,117,0,50,lowrate
S1,74,137,137,0.98,100,lowrate
OTH,60,759,759,0,47,lowrate
S1,370,225,224,1,100,lowrate
OTH,72,78,78,0,50,lowrate
S1,635,170,169,0.99,99,lowrate
OTH,60,6,6,0,63,lowrate
S1,370,336,336,0.98,100,lowrate
S1,296,426,425,1,100,lowrate
S1,370,608,608,0.53,100,lowrate
S1,222,448,447,1,100,lowrate
S1,222,643,642,1,100,lowrate
S1,74,341,341,1,100,lowrate
OTH,102,243,243,0,50,lowrate
S1,370,111,111,0.98,100,lowrate
OTH,96,224,224,0,50,lowrate
S1,665,172,171,0.99,100,lowrate
S1,370,204,204,0.98,100,lowrate
RSTO,1042,109,109,0.88,100,lowrate
OTH,106,79,79,0,50,lowrate
S1,370,388,388,0.38,100,lowrate
RSTO,995,13,13,0,14,lowrate
OTH,88,23,23,0,56,lowrate
OTH,86,63,63,0,50,lowrate
OTH,60,809,809,0,47,lowrate
S1,370,626,626,0.61,100,lowrate
OTH,66,316,316,0,66,lowrate
OTH,60,1003,1003,0,50,lowrate
RSTO,1084,30,30,0,72,lowrate
OTH,60,920,920,0,20,lowrate
OTH,76,9,9,0,17,lowrate
OTH,85,135,135,0,50,lowrate
S1,370,318,318,0.88,100,lowrate
OTH,408,4,4,0,54,lowrate
S1,665,163,162,0.99,100,lowrate
S1,74,151,151,0.98,100,lowrate
S1,370,282,282,0.27,100,lowrate
OTH,66,397,397,0,100,lowrate
OTH,95,184,184,0,50,lowrate
S1,370,473,473,0.48,100,lowrate
OTH,109,266,266,0,50,lowrate
RSTO,920,153,153,0,100,lowrate
S1,400,681,680,1,99,lowrate
RSTO,981,42,42,0,43,lowrate
S1,74,510,510,1,99,lowrate
RSTO,914,35,35,0,60,lowrate
OTH,114,180,180,0,50,lowrate
RSTO,988,161,161,0,100,lowrate
OTH,66,307,307,0,64,lowrate
OTH,60,897,897,0,45,lowrate
OTH,66,385,385,0,85,lowrate
S1,400,363,362,1,100,lowrate
S1,370,249,249,0.17,100,lowrate
S1,370,312,311,1,100,lowrate
S1,370,544,544,0.48,100,lowrate
OTH,95,154,154,0,50,lowrate
S1,370,43,43,0.91,100,lowrate
OTH,120,195,195,0,50,lowrate
OTH,66,444,444,0,80,lowrate
S1,400,30,29,0.97,92,lowrate
S1,370,275,275,0.25,100,lowrate
OTH,81,10,10,0,56,lowrate
RSTO,946,191,191,0,100,lowrate
S1,618,688,687,1,99,lowrate
S1,74,23,23,0.87,75,lowrate
OTH,60,1024,1024,0,44,lowrate
OTH,98,18,18,0,53,lowrate
S1,370,737,737,0.61,100,lowrate
OTH,60,777,777,0,49,lowrate
OTH,60,786,786,0,49,lowrate
S1,370,344,344,0.33,100,lowrate
RSTO,921,426,426,0.42,100,lowrate
RSTO,931,221,221,0,100,lowrate
OTH,66,468,468,0,81,lowrate
S1,148,156,156,0.92,100,lowrate
S1,370,307,307,0.27,100,lowrate
OTH,95,37,37,0,53,lowrate
OTH,66,9,9,0,62,lowrate
OTH,81,214,214,0,50,lowrate
S1,296,527,526,1,99,lowrate
OTH,112,178,178,0,50,lowrate
S1,370,210,210,0.63,100,lowrate
OTH,107,70,70,0,50,lowrate
OTH,89,88,88,0,50,lowrate
OTH,60,799,799,0,47,lowrate
OTH,85,24,24,0,32,lowrate
S1,74,26,25,0.88,97,lowrate
OTH,117,124,124,0,50,lowrate
S1,370,133,133,0.99,100,lowrate
OTH,60,703,703,0,51,lowrate
S1,665,208,207,0.99,100,lowrate
RSTO,1188,409,409,0.38,100,lowrate
RSTO,1062,191,191,0,100,lowrate
S1,370,214,214,1,100,lowrate
S1,370,408,407,1,100,lowrate
S1,370,272,272,0.16,100,lowrate
S2,1926,753,752,1,93,lowrate
S1,665,140,139,0.99,100,lowrate
S1,744,78,77,0.99,90,lowrate
S1,370,662,661,1,100,lowrate
RSTO,840,147,147,0,100,lowrate
S1,370,565,564,1,100,lowrate
OTH,60,953,953,0,41,lowrate
S1,370,256,255,1,99,lowrate
OTH,66,299,299,0,60,lowrate
S1,370,257,257,0.98,100,lowrate
OTH,60,771,771,0,49,lowrate
OTH,112,18,18,0,26,lowrate
RSTO,944,434,434,0.41,100,lowrate
OTH,66,525,525,0,100,lowrate
S1,370,489,489,0.5,100,lowrate
RSTO,970,242,242,0.87,100,lowrate
S1,962,147,146,0.99,100,lowrate
OTH,173,120,120,0,100,lowrate
OTH,79,121,121,0,50,lowrate
S1,370,230,230,0.01,100,lowrate
OTH,102,114,114,0,50,lowrate
OTH,66,363,363,0,92,lowrate
OTH,109,258,258,0,50,lowrate
RSTO,942,151,151,0,100,lowrate
RSTO,1061,113,113,0,100,lowrate
S1,370,637,637,0.6,100,lowrate
OTH,60,892,892,0,44,lowrate
S1,296,114,114,1,100,lowrate
OTH,60,710,710,0,45,lowrate
RSTO,1144,56,56,0,60,lowrate
S1,296,158,158,1,100,lowrate
RSTO,3208,577,577,0,100,lowrate
S1,74,387,386,0.98,99,lowrate
OTH,66,290,290,0,54,lowrate
S1,370,537,537,0.54,100,lowrate
OTH,126,675,675,0,91,lowrate
S1,370,313,313,0.88,100,lowrate
OTH,66,461,461,0,79,lowrate
OTH,60,795,795,0,34,lowrate
OTH,108,64,64,0,50,lowrate
OTH,66,385,385,0,89,lowrate
S1,370,316,316,0.36,100,lowrate
S1,296,252,252,1,100,lowrate
S1,370,431,431,0.42,100,lowrate
S1,768,714,713,1,100,lowrate
OTH,103,134,134,0,50,lowrate
S1,296,78,78,1,79,lowrate
OTH,103,159,159,0,50,lowrate
S1,370,940,939,0.7,100,lowrate
OTH,66,357,357,0,78,lowrate
OTH,60,30,30,0,53,lowrate
S1,370,70,70,0.97,100,lowrate
RSTO,975,107,107,0,100,lowrate
RSTO,3504,604,604,0,100,lowrate
S1,148,245,244,0.98,100,lowrate
S1,370,90,90,1,100,lowrate
S1,222,453,452,1,100,lowrate
S1,74,580,579,0.99,100,lowrate
S1,4340,200,199,0.99,100,lowrate
S1,296,744,744,1,100,lowrate
S1,370,654,654,0.57,100,lowrate
OTH,103,96,96,0,50,lowrate
S1,370,532,531,1,100,lowrate
OTH,60,1016,1016,0,46,lowrate
OTH,60,1017,1017,0,54,lowrate
RSTO,3768,213,213,0.84,100,lowrate
S1,296,652,652,1,100,lowrate
S1,296,602,602,1,100,lowrate
S1,296,258,258,1,100,lowrate
S1,370,420,420,0.42,100,lowrate
S1,296,475,475,1,100,lowrate
S1,2558,389,388,0.98,100,lowrate
RSTO,909,444,444,0,100,lowrate
S1,760,194,194,1,100,lowrate
S1,370,246,246,0.71,100,lowrate
S1,148,240,239,0.98,100,lowrate
OTH,66,598,598,0,90,lowrate
RSTO,1023,237,237,0.89,100,lowrate
OTH,100,73,73,0,50,lowrate
OTH,60,527,527,0,85,lowrate
RSTO,894,65,65,0,86,lowrate
S1,370,689,689,0.12,100,lowrate
S1,296,405,405,0.32,100,lowrate
S1,370,297,297,1,100,lowrate
S1,74,246,245,0.99,100,lowrate
OTH,106,115,115,0,50,lowrate
S1,74,464,463,0.98,98,lowrate
OTH,111,245,245,0,50,lowrate
S1,872,1005,1004,1,96,lowrate
OTH,60,7,7,0,63,lowrate
OTH,119,235,235,0,50,lowrate
S1,74,460,459,0.98,98,lowrate
OTH,73,132,132,0,50,lowrate
S1,636,170,170,1,100,lowrate
S1,148,42,42,0.71,77,lowrate
S1,370,54,54,1,100,lowrate
OTH,60,566,566,0,92,lowrate
RSTO,877,29,28,0,65,lowrate
OTH,66,540,540,0,93,lowrate
S1,370,100,100,0.98,100,lowrate
OTH,99,112,112,0,50,lowrate
S1,296,200,200,1,100,lowrate
S1,74,404,404,1,100,lowrate
OTH,66,394,394,0,84,lowrate
S1,296,766,766,1,100,lowrate
S1,296,495,495,1,100,lowrate
RSTO,3430,401,401,0,100,lowrate
S1,296,693,693,1,100,lowrate
S1,296,75,75,1,100,lowrate
S1,296,447,447,1,100,lowrate
OTH,66,395,395,0,100,lowrate
S1,296,123,123,1,100,lowrate
RSTO,975,87,87,0,91,lowrate
OTH,93,61,61,0,50,lowrate
OTH,525,601,601,0,89,lowrate
S1,296,39,39,1,100,lowrate
OTH,100,275,275,0,50,lowrate
OTH,60,840,840,0,60,lowrate
S1,370,211,211,0.83,100,lowrate
S1,74,271,271,1,100,lowrate
OTH,79,258,258,0,50,lowrate
RSTO,2356,10,10,0,62,lowrate
S1,74,296,296,1,100,lowrate
OTH,66,510,510,0,86,lowrate
S1,296,394,394,1,100,lowrate
OTH,123,199,199,0,50,lowrate
S1,370,51,51,0.98,100,lowrate
S1,370,88,88,1,100,lowrate
S1,222,34,34,1,100,lowrate
RSTO,3504,605,605,0,100,lowrate
S1,74,645,644,0.99,100,lowrate
RSTO,1078,435,435,0,100,lowrate
S1,370,900,900,0.29,100,lowrate
S1,296,466,466,1,100,lowrate
RSTO,1139,514,514,0,100,lowrate
S1,370,324,323,1,99,lowrate
S1,370,326,325,1,100,lowrate
OTH,94,165,165,0,50,lowrate
OTH,60,5,5,0,64,lowrate
OTH,60,1010,1010,0,36,lowrate
S1,222,776,776,1,100,lowrate
OTH,118,235,235,0,50,lowrate
S1,370,530,529,0.52,99,lowrate
RSTO,1000,203,203,0,100,lowrate
RSTO,1022,101,101,0,100,lowrate
S1,370,313,313,0.34,100,lowrate
OTH,66,457,457,0,87,lowrate
S1,370,206,206,0.01,99,lowrate
RSTO,1164,417,417,0.38,100,lowrate
S1,370,98,98,0.96,100,lowrate
S1,296,676,676,1,100,lowrate
S1,296,270,270,1,100,lowrate
S1,296,198,198,1,100,lowrate
S1,296,67,67,1,100,lowrate
RSTO,1144,24,24,0,28,lowrate
S1,370,497,497,0.49,100,lowrate
S1,370,589,588,0.57,100,lowrate
S1,370,432,431,1,100,lowrate
OTH,66,559,559,0,100,lowrate
OTH,125,212,212,0,100,lowrate
OTH,260,7,7,0,7,lowrate
S2,3294,352,352,0.98,100,lowrate
RSTO,1100,77,77,0,91,lowrate
S1,621,728,727,0.99,97,lowrate
