% isAttack highrate:	1000
% isAttack lowrate:	1000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-V-R1,3-4,8,19,21,27-weka.filters.unsupervised.attribute.Remove'

@attribute duration numeric
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {highrate,lowrate}

@data
7,S1,296,464,1,0,lowrate
15,S1,370,435,1,0,lowrate
0,OTH,145,487,1,0,lowrate
0,S1,74,73,1,0,lowrate
32,S2,4760,217,1,0,lowrate
0,OTH,60,1073,1,0,lowrate
7,S1,296,637,1,0,lowrate
15,S1,370,423,1,0,lowrate
29,RSTO,973,433,1,0,lowrate
0,OTH,60,793,1,0.03,lowrate
15,S1,370,156,1,0,lowrate
30,RSTO,914,153,1,0,lowrate
15,S1,370,860,1,0,lowrate
0,S1,665,109,1,0,lowrate
0,S1,74,299,1,0,lowrate
15,S1,370,434,1,0,lowrate
0,OTH,96,200,1,0,lowrate
7,S1,296,24,1,0,lowrate
0,OTH,66,531,1,0,lowrate
31,S2,1595,159,1,0,lowrate
0,OTH,66,12,1,0,lowrate
7,S1,296,46,1,0,lowrate
0,OTH,156,511,1,0,lowrate
29,RSTO,2247,354,1,0,lowrate
0,OTH,60,523,1,0,lowrate
0,OTH,60,739,1,0.02,lowrate
0,OTH,98,30,1,0,lowrate
3,S1,222,764,1,0,lowrate
30,RSTO,1121,69,1,0,lowrate
0,OTH,60,872,1,0.02,lowrate
7,S1,296,257,1,0,lowrate
15,S1,370,430,1,0,lowrate
15,S1,370,257,1,0,lowrate
7,S1,296,695,1,0,lowrate
0,OTH,66,476,1,0,lowrate
0,S1,74,184,1,0,lowrate
7,S1,296,646,1,0,lowrate
30,RSTO,905,194,1,0,lowrate
7,S1,296,740,1,0,lowrate
29,RSTO,4479,403,1,0,lowrate
0,OTH,60,1177,1,0,lowrate
0,OTH,126,175,1,0,lowrate
15,S1,370,804,1,0,lowrate
0,OTH,66,442,1,0,lowrate
29,RSTO,1190,167,1,0,lowrate
3,S1,222,639,1,0,lowrate
30,RSTO,971,191,1,0,lowrate
0,OTH,98,88,1,0,lowrate
15,S1,370,570,1,0,lowrate
30,RSTO,1169,373,1,0,lowrate
0,OTH,151,596,1,0,lowrate
0,OTH,66,608,1,0,lowrate
15,S1,370,474,1,0,lowrate
29,S1,943,51,0.98,0,lowrate
0,OTH,60,714,1,0,lowrate
0,OTH,116,88,1,0,lowrate
15,S1,370,644,1,0,lowrate
0,OTH,110,34,1,0,lowrate
15,S1,370,910,1,0,lowrate
8,S1,148,503,1,0,lowrate
3,S1,222,936,1,0,lowrate
0,OTH,60,814,1,0.02,lowrate
7,S1,296,601,1,0,lowrate
0,OTH,60,836,1,0,lowrate
15,S1,370,298,1,0,lowrate
7,S1,296,465,1,0,lowrate
30,RSTO,1003,53,1,0,lowrate
10,S1,758,47,0.99,0,lowrate
20,S1,624,88,0.99,0,lowrate
12,S1,222,43,1,0,lowrate
29,RSTO,1264,482,1,0,lowrate
7,S1,296,641,1,0,lowrate
7,S1,296,431,1,0,lowrate
0,S1,621,783,1,0,lowrate
0,OTH,94,19,1,0,lowrate
0,OTH,60,1155,1,0,lowrate
30,RSTO,1256,311,1,0,lowrate
0,OTH,66,317,1,0,lowrate
15,S1,370,298,1,0,lowrate
7,S1,296,320,1,0,lowrate
0,OTH,60,706,1,0,lowrate
0,S1,74,649,1,0,lowrate
29,S1,987,169,1,0,lowrate
30,RSTO,1300,232,1,0,lowrate
15,S1,370,471,1,0,lowrate
20,S1,608,18,0.98,0,lowrate
3,S1,222,540,1,0,lowrate
0,OTH,94,58,1,0,lowrate
0,OTH,60,18,1,0.03,lowrate
0,OTH,66,403,1,0,lowrate
29,RSTO,965,227,1,0,lowrate
0,OTH,626,5,1,0,lowrate
0,OTH,60,684,1,0,lowrate
7,S1,296,747,1,0,lowrate
31,S2,1500,168,1,0,lowrate
0,OTH,93,10,1,0,lowrate
15,S1,370,302,1,0,lowrate
15,S1,370,251,1,0,lowrate
15,S1,370,529,1,0,lowrate
29,RSTO,2247,371,1,0,lowrate
15,S1,1879,1,1,0,lowrate
0,OTH,60,769,1,0.03,lowrate
3,S1,222,301,1,0,lowrate
1,S1,148,341,1,0,lowrate
30,RSTO,1163,142,1,0,lowrate
0,OTH,60,659,1,0.02,lowrate
0,OTH,54,2,1,0.33,lowrate
10,S1,2558,383,1,0,lowrate
15,S1,370,299,1,0,lowrate
3,S1,222,256,1,0,lowrate
30,RSTO,1132,150,1,0,lowrate
15,S1,370,220,1,0,lowrate
7,S1,296,410,1,0,lowrate
1,S1,148,643,1,0,lowrate
7,S1,296,686,1,0,lowrate
7,S1,296,187,1,0,lowrate
30,RSTO,1100,42,1,0,lowrate
30,RSTO,1172,367,1,0,lowrate
0,OTH,102,49,1,0,lowrate
15,S1,370,574,1,0,lowrate
0,OTH,60,1071,1,0,lowrate
0,OTH,60,834,1,0,lowrate
3,S1,222,688,1,0,lowrate
0,OTH,84,83,1,0,lowrate
7,S1,296,262,1,0,lowrate
0,OTH,95,271,1,0,lowrate
0,OTH,60,639,1,0.02,lowrate
0,OTH,66,283,1,0,lowrate
15,S1,370,648,1,0,lowrate
29,RSTO,923,417,1,0,lowrate
0,S1,74,414,1,0,lowrate
15,S1,370,712,1,0,lowrate
0,OTH,123,243,1,0,lowrate
0,OTH,66,281,1,0,lowrate
15,S1,370,350,1,0,lowrate
3,S1,222,546,1,0,lowrate
30,RSTO,1042,175,1,0,lowrate
3,S1,222,800,1,0,lowrate
29,RSTO,909,434,1,0,lowrate
31,S2,1327,88,1,0,lowrate
7,S1,296,463,1,0,lowrate
30,RSTO,1070,201,1,0,lowrate
10,S1,742,92,0.99,0,lowrate
15,S1,370,364,1,0,lowrate
8,S1,148,377,1,0,lowrate
30,RSTO,1144,124,1,0,lowrate
7,S1,296,156,1,0,lowrate
0,OTH,60,1062,1,0,lowrate
15,S1,370,41,1,0,lowrate
7,S1,296,415,1,0,lowrate
15,S1,370,794,1,0,lowrate
30,RSTO,834,140,1,0,lowrate
7,S1,296,790,1,0,lowrate
8,S1,148,142,1,0,lowrate
7,S1,296,568,1,0,lowrate
7,S1,296,314,1,0,lowrate
29,RSTO,1264,492,1,0,lowrate
7,S1,296,160,1,0,lowrate
0,OTH,60,784,1,0,lowrate
15,S1,370,498,1,0,lowrate
7,S1,296,561,1,0,lowrate
7,S1,296,583,1,0,lowrate
7,S1,296,382,1,0,lowrate
0,OTH,173,214,1,0,lowrate
7,S1,296,715,1,0,lowrate
30,RSTO,1144,143,1,0,lowrate
15,S1,370,287,1,0,lowrate
0,OTH,60,986,1,0.02,lowrate
15,S1,370,881,1,0,lowrate
12,S1,222,49,1,0,lowrate
0,OTH,60,1038,1,0.02,lowrate
0,OTH,66,370,1,0,lowrate
0,S1,400,162,1,0,lowrate
0,OTH,60,931,1,0.02,lowrate
15,S1,370,263,1,0,lowrate
0,OTH,60,11,1,0.17,lowrate
30,RSTO,1108,171,1,0,lowrate
0,S1,74,22,0.99,0,lowrate
7,S1,296,340,1,0,lowrate
0,OTH,60,654,1,0.02,lowrate
0,S1,74,734,1,0,lowrate
7,S1,296,89,1,0,lowrate
15,S1,370,736,1,0,lowrate
7,S1,296,229,1,0,lowrate
0,OTH,60,790,1,0.03,lowrate
15,S1,370,363,1,0,lowrate
15,S1,370,374,1,0,lowrate
0,OTH,97,105,1,0,lowrate
15,S1,370,728,1,0,lowrate
7,S1,296,496,1,0,lowrate
0,OTH,60,5,1,0.04,lowrate
15,S1,370,230,1,0,lowrate
10,S1,656,170,1,0,lowrate
8,S1,148,306,0.99,0,lowrate
0,OTH,60,652,1,0,lowrate
0,OTH,60,837,1,0.02,lowrate
7,S1,296,382,1,0,lowrate
29,RSTO,2321,590,1,0,lowrate
7,S1,296,360,1,0,lowrate
15,S1,370,221,1,0,lowrate
0,OTH,60,673,1,0,lowrate
0,OTH,89,182,1,0,lowrate
0,OTH,525,289,1,0,lowrate
10,S1,742,117,1,0,lowrate
30,RSTO,1112,366,1,0,lowrate
0,OTH,60,1093,1,0,lowrate
0,OTH,60,628,1,0.01,lowrate
0,OTH,66,473,1,0,lowrate
7,S2,3150,798,1,0,lowrate
3,S1,222,618,1,0,lowrate
15,S1,370,8,1,0,lowrate
0,S1,74,687,1,0,lowrate
7,S1,296,553,1,0,lowrate
30,RSTO,1106,152,1,0,lowrate
0,OTH,60,731,1,0.02,lowrate
15,S1,370,381,1,0,lowrate
30,RSTO,1072,136,1,0,lowrate
8,S1,148,25,0.99,0,lowrate
30,RSTO,1019,147,1,0,lowrate
7,S1,296,626,1,0,lowrate
29,RSTO,1139,462,1,0,lowrate
15,S1,370,306,1,0,lowrate
30,RSTO,1183,134,1,0,lowrate
15,S1,370,263,1,0,lowrate
30,RSTO,1144,82,1,0,lowrate
0,OTH,109,110,1,0,lowrate
3,S1,222,368,1,0,lowrate
0,OTH,107,56,1,0,lowrate
0,OTH,66,471,1,0,lowrate
0,OTH,97,280,1,0,lowrate
0,OTH,119,257,1,0,lowrate
8,S1,148,97,1,0,lowrate
0,OTH,109,25,1,0,lowrate
0,OTH,91,146,1,0,lowrate
0,OTH,110,246,1,0,lowrate
10,S1,624,184,1,0,lowrate
0,S1,74,57,1,0,lowrate
0,OTH,60,998,1,0,lowrate
0,OTH,98,31,1,0,lowrate
0,OTH,90,28,1,0,lowrate
0,OTH,628,20,1,0,lowrate
15,S1,370,36,1,0,lowrate
29,RSTO,2822,357,1,0,lowrate
1,S1,148,98,1,0,lowrate
30,RSTO,967,161,1,0,lowrate
30,RSTO,929,114,1,0,lowrate
30,RSTO,1300,349,1,0,lowrate
7,S1,296,718,1,0,lowrate
15,S1,370,421,1,0,lowrate
15,S1,370,48,1,0,lowrate
0,OTH,106,273,1,0,lowrate
0,OTH,60,1069,1,0.02,lowrate
7,S1,296,502,1,0,lowrate
0,OTH,60,354,1,0.02,lowrate
0,OTH,85,137,1,0,lowrate
8,S1,148,426,1,0,lowrate
30,RSTO,1101,158,1,0,lowrate
0,OTH,66,400,1,0,lowrate
1,S1,148,680,1,0,lowrate
0,OTH,60,1087,1,0,lowrate
0,S1,74,722,1,0,lowrate
0,OTH,66,549,1,0,lowrate
0,OTH,60,658,1,0.02,lowrate
7,S1,296,675,1,0,lowrate
0,S1,621,775,1,0,lowrate
0,OTH,60,890,1,0,lowrate
15,S1,370,824,1,0,lowrate
0,OTH,92,176,1,0,lowrate
7,S1,296,479,1,0,lowrate
30,RSTO,852,76,1,0,lowrate
10,S1,2558,370,1,0,lowrate
7,S1,296,27,1,0,lowrate
0,OTH,60,795,1,0,lowrate
31,RSTO,937,30,1,0,lowrate
30,RSTO,1022,192,1,0,lowrate
7,S1,296,493,1,0,lowrate
0,OTH,109,36,1,0,lowrate
7,S1,296,319,1,0,lowrate
15,S1,370,151,1,0,lowrate
15,S1,370,308,1,0,lowrate
15,S1,370,259,1,0,lowrate
0,OTH,117,115,1,0,lowrate
20,S1,4562,921,1,0,lowrate
27,RSTO,4060,386,1,0,lowrate
1,S1,148,412,1,0,lowrate
0,OTH,66,540,1,0,lowrate
0,OTH,60,821,1,0.03,lowrate
10,S1,770,161,1,0,lowrate
0,OTH,66,572,1,0,lowrate
0,OTH,83,168,1,0,lowrate
15,S1,370,83,1,0,lowrate
0,OTH,60,914,1,0.02,lowrate
15,S1,370,774,1,0,lowrate
15,S1,370,264,1,0,lowrate
7,S1,296,770,1,0,lowrate
0,OTH,60,911,1,0.02,lowrate
0,OTH,66,621,1,0,lowrate
8,S1,148,344,1,0,lowrate
15,S1,370,365,1,0,lowrate
15,S1,370,440,1,0,lowrate
15,S1,370,190,1,0,lowrate
0,OTH,80,150,1,0,lowrate
0,OTH,83,55,1,0,lowrate
0,OTH,66,362,1,0,lowrate
0,OTH,70,237,1,0,lowrate
0,OTH,60,1039,1,0.02,lowrate
15,S1,370,387,1,0,lowrate
0,OTH,60,754,1,0,lowrate
7,S1,296,54,1,0,lowrate
15,S1,370,244,1,0,lowrate
15,S1,370,635,1,0,lowrate
28,RSTO,931,712,1,0,lowrate
15,S1,370,364,1,0,lowrate
0,S1,74,615,1,0,lowrate
30,RSTO,935,50,1,0,lowrate
0,OTH,103,201,1,0,lowrate
0,OTH,60,826,1,0.02,lowrate
0,OTH,60,736,1,0,lowrate
15,S1,370,626,1,0,lowrate
0,OTH,101,39,1,0,lowrate
7,S1,296,55,1,0,lowrate
7,S1,296,236,1,0,lowrate
15,S1,370,351,1,0,lowrate
7,S1,296,569,1,0,lowrate
7,S1,296,448,1,0,lowrate
15,S1,370,265,1,0,lowrate
8,S1,148,210,1,0,lowrate
15,S1,370,418,1,0,lowrate
3,S1,222,704,1,0,lowrate
15,S1,370,398,1,0,lowrate
15,S1,370,138,1,0,lowrate
0,OTH,60,836,1,0.02,lowrate
10,S1,741,136,1,0,lowrate
0,OTH,60,809,1,0.02,lowrate
0,OTH,106,148,1,0,lowrate
7,S1,296,639,1,0,lowrate
15,S1,370,72,1,0,lowrate
0,S1,74,77,1,0,lowrate
0,OTH,60,977,1,0,lowrate
0,OTH,112,38,1,0,lowrate
0,OTH,66,598,1,0,lowrate
0,OTH,60,982,1,0,lowrate
0,OTH,60,786,1,0,lowrate
7,S1,296,665,1,0,lowrate
29,RSTO,954,710,1,0,lowrate
0,OTH,109,107,1,0,lowrate
0,OTH,60,863,1,0.02,lowrate
0,OTH,91,25,1,0,lowrate
0,OTH,113,29,1,0,lowrate
15,S1,370,576,1,0,lowrate
15,S1,370,641,1,0,lowrate
7,S1,296,248,1,0,lowrate
0,OTH,89,67,1,0,lowrate
0,OTH,66,321,1,0,lowrate
31,S2,1531,164,1,0,lowrate
8,S1,148,269,0.99,0,lowrate
30,RSTO,1106,173,1,0,lowrate
31,RSTO,1172,11,1,0,lowrate
7,S1,296,409,1,0,lowrate
29,RSTO,1187,162,1,0,lowrate
30,RSTO,909,174,1,0,lowrate
8,S1,148,53,1,0,lowrate
8,S1,148,34,1,0,lowrate
0,OTH,66,351,1,0,lowrate
15,S1,370,349,1,0,lowrate
0,OTH,60,1110,1,0.02,lowrate
0,OTH,439,0,0,0,lowrate
8,S1,148,49,0.99,0,lowrate
0,S1,74,44,0.99,0,lowrate
3,S1,222,493,1,0,lowrate
0,OTH,103,108,1,0,lowrate
0,S1,621,762,1,0,lowrate
15,S1,370,277,1,0,lowrate
15,S1,370,381,1,0,lowrate
7,S1,296,301,1,0,lowrate
30,RSTO,997,123,1,0,lowrate
0,OTH,66,10,1,0.09,lowrate
0,OTH,66,851,1,0,lowrate
15,S1,370,430,1,0,lowrate
0,OTH,66,594,1,0,lowrate
30,RSTO,1013,177,1,0,lowrate
0,S1,548,613,1,0,lowrate
10,S1,648,27,0.99,0,lowrate
7,S1,296,203,1,0,lowrate
0,OTH,66,405,1,0,lowrate
15,S1,370,357,1,0,lowrate
0,OTH,66,517,1,0,lowrate
15,S1,370,394,1,0,lowrate
0,OTH,60,1030,1,0.02,lowrate
15,S1,370,45,1,0,lowrate
15,S1,370,584,1,0,lowrate
29,RSTO,1078,471,1,0,lowrate
1,S1,148,704,1,0,lowrate
0,OTH,60,786,1,0.03,lowrate
15,S1,370,288,1,0,lowrate
0,OTH,66,469,1,0,lowrate
8,S1,148,301,0.99,0,lowrate
7,S1,296,37,1,0,lowrate
3,S1,222,785,1,0,lowrate
15,S1,370,208,1,0,lowrate
15,S1,370,113,1,0,lowrate
15,S1,370,220,1,0,lowrate
29,RSTO,2321,591,1,0,lowrate
7,S1,296,253,1,0,lowrate
0,S1,74,261,1,0,lowrate
0,OTH,60,674,1,0,lowrate
0,OTH,71,152,1,0,lowrate
15,S1,370,238,1,0,lowrate
0,OTH,107,123,1,0,lowrate
15,S1,370,678,1,0,lowrate
0,OTH,525,2,1,0,lowrate
0,OTH,66,473,1,0,lowrate
15,S1,370,719,1,0,lowrate
15,S1,370,176,1,0,lowrate
15,S1,370,315,1,0,lowrate
15,S1,370,214,1,0,lowrate
0,OTH,85,207,1,0,lowrate
0,OTH,88,274,1,0,lowrate
0,RSTO,1202,474,1,0,lowrate
7,S1,296,73,1,0,lowrate
15,S1,370,650,1,0,lowrate
0,OTH,125,200,1,0,lowrate
7,S1,296,155,1,0,lowrate
0,OTH,66,519,1,0,lowrate
0,OTH,66,557,1,0,lowrate
0,OTH,60,605,1,0,lowrate
15,S1,370,464,1,0,lowrate
0,S1,621,696,1,0,lowrate
30,RSTO,1105,172,1,0,lowrate
7,S1,296,189,1,0,lowrate
3,S1,222,635,1,0,lowrate
30,RSTO,1109,46,1,0,lowrate
30,RSTO,1024,148,1,0,lowrate
0,OTH,60,837,1,0.02,lowrate
7,S1,296,635,1,0,lowrate
7,S1,296,237,1,0,lowrate
0,OTH,85,239,1,0,lowrate
0,OTH,481,7,1,0,lowrate
0,S1,400,708,1,0,lowrate
15,S1,370,138,1,0,lowrate
0,OTH,66,580,1,0,lowrate
15,S1,370,658,1,0,lowrate
7,S1,296,372,1,0,lowrate
0,OTH,66,442,1,0,lowrate
0,OTH,60,765,1,0.03,lowrate
0,OTH,66,419,1,0,lowrate
0,OTH,462,12,1,0,lowrate
10,S1,739,111,1,0,lowrate
0,OTH,60,1092,1,0,lowrate
15,S1,370,227,1,0,lowrate
7,S1,902,132,1,0,lowrate
7,S1,296,505,1,0,lowrate
7,S1,296,683,1,0,lowrate
15,S1,370,407,1,0,lowrate
15,S1,370,252,1,0,lowrate
0,OTH,95,10,1,0,lowrate
0,OTH,60,891,1,0,lowrate
7,S1,296,282,1,0,lowrate
15,S1,370,229,1,0,lowrate
7,S1,296,367,1,0,lowrate
0,OTH,60,706,1,0.02,lowrate
15,S1,370,681,1,0,lowrate
15,S1,370,313,1,0,lowrate
15,S1,370,813,1,0,lowrate
0,OTH,105,248,1,0,lowrate
0,OTH,60,712,1,0.02,lowrate
0,OTH,97,23,1,0,lowrate
7,S1,296,507,1,0,lowrate
0,OTH,60,428,1,0.01,lowrate
7,S1,296,182,1,0,lowrate
0,OTH,60,1079,1,0,lowrate
0,S1,74,732,1,0,lowrate
29,S1,971,36,0.98,0,lowrate
0,OTH,81,98,1,0,lowrate
0,OTH,60,605,1,0.03,lowrate
7,S1,296,112,1,0,lowrate
7,S1,3889,215,1,0,lowrate
10,S1,661,105,1,0,lowrate
10,S1,774,54,0.99,0,lowrate
0,OTH,60,1080,1,0.02,lowrate
0,OTH,112,188,1,0,lowrate
15,S1,370,273,1,0,lowrate
0,OTH,66,628,1,0,lowrate
15,S1,370,330,1,0,lowrate
0,OTH,111,38,1,0,lowrate
3,S1,222,769,1,0,lowrate
0,OTH,84,42,1,0,lowrate
7,S1,296,733,1,0,lowrate
0,OTH,60,984,1,0.02,lowrate
15,S1,370,591,1,0,lowrate
7,S1,296,672,1,0,lowrate
0,S1,74,259,1,0,lowrate
30,RSTO,1300,250,1,0,lowrate
0,OTH,83,260,1,0,lowrate
0,OTH,194,197,1,0,lowrate
15,S1,370,231,1,0,lowrate
0,OTH,91,6,1,0,lowrate
10,S1,787,60,0.99,0,lowrate
7,S1,296,457,1,0,lowrate
0,OTH,75,203,1,0,lowrate
0,OTH,60,960,1,0,lowrate
30,RSTO,890,83,1,0,lowrate
7,S1,296,895,1,0,lowrate
7,S1,296,230,1,0,lowrate
7,S1,296,642,1,0,lowrate
15,S1,370,75,1,0,lowrate
7,S1,296,598,1,0,lowrate
7,S1,296,133,1,0,lowrate
0,OTH,109,203,1,0,lowrate
0,OTH,66,370,1,0,lowrate
0,OTH,66,521,1,0,lowrate
0,OTH,127,223,1,0,lowrate
30,RSTO,1127,156,1,0,lowrate
0,OTH,60,1078,1,0.02,lowrate
0,OTH,66,501,1,0,lowrate
7,S1,296,623,1,0,lowrate
0,S1,74,770,1,0,lowrate
29,S1,979,97,0.99,0,lowrate
0,OTH,66,366,1,0,lowrate
7,S1,296,359,1,0,lowrate
29,RSTO,1308,499,1,0,lowrate
0,OTH,94,42,1,0,lowrate
0,OTH,60,1049,1,0,lowrate
30,RSTO,1034,135,1,0,lowrate
0,OTH,75,104,1,0,lowrate
15,S1,370,271,1,0,lowrate
15,S1,370,800,1,0,lowrate
7,S1,296,16,1,0,lowrate
0,OTH,66,331,1,0,lowrate
7,S1,296,259,1,0,lowrate
0,OTH,103,87,1,0,lowrate
0,OTH,66,609,1,0,lowrate
7,S1,296,105,1,0,lowrate
7,S1,296,686,1,0,lowrate
0,OTH,80,170,1,0,lowrate
7,S1,296,217,1,0,lowrate
0,OTH,60,871,1,0.02,lowrate
0,S1,665,484,1,0,lowrate
0,OTH,60,620,1,0,lowrate
10,S1,710,113,1,0,lowrate
8,S1,148,224,1,0,lowrate
7,S1,296,343,1,0,lowrate
0,OTH,60,938,1,0.03,lowrate
7,S1,296,546,1,0,lowrate
0,OTH,650,4,1,0,lowrate
15,S1,370,563,1,0,lowrate
0,OTH,60,597,1,0.05,lowrate
0,OTH,60,851,1,0,lowrate
15,S1,370,60,1,0,lowrate
15,S1,370,776,1,0,lowrate
15,S1,370,481,1,0,lowrate
0,S1,621,781,1,0,lowrate
0,OTH,66,424,1,0,lowrate
0,OTH,116,161,1,0,lowrate
8,S1,148,68,1,0,lowrate
15,S1,370,228,1,0,lowrate
0,OTH,60,764,1,0,lowrate
0,OTH,60,844,1,0,lowrate
7,S1,296,476,1,0,lowrate
0,S1,74,333,1,0,lowrate
7,S1,296,389,1,0,lowrate
0,S1,74,51,0.99,0,lowrate
0,OTH,117,178,1,0,lowrate
0,OTH,66,604,1,0,lowrate
15,S1,370,197,1,0,lowrate
15,S1,370,34,1,0,lowrate
7,S1,296,300,1,0,lowrate
3,S1,222,613,1,0,lowrate
0,OTH,99,230,1,0,lowrate
0,OTH,60,1050,1,0,lowrate
0,OTH,85,45,1,0,lowrate
0,OTH,60,719,1,0.02,lowrate
0,OTH,85,54,1,0,lowrate
0,OTH,100,282,1,0,lowrate
8,S1,148,498,1,0,lowrate
30,RSTO,1105,97,0.99,0,lowrate
0,S1,74,503,1,0,lowrate
0,S1,665,101,1,0,lowrate
0,OTH,95,25,1,0,lowrate
7,S1,296,480,1,0,lowrate
9,S1,707,190,1,0,lowrate
8,S1,148,398,1,0,lowrate
0,OTH,66,596,1,0,lowrate
7,S1,296,227,1,0,lowrate
0,OTH,60,501,1,0,lowrate
0,OTH,117,269,1,0,lowrate
15,S1,370,250,1,0,lowrate
7,S1,296,234,1,0,lowrate
31,RSTO,1020,9,1,0,lowrate
7,S1,296,376,1,0,lowrate
15,S1,370,306,1,0,lowrate
30,RSTO,1306,279,1,0,lowrate
0,OTH,66,340,1,0,lowrate
0,OTH,60,955,1,0.03,lowrate
7,S1,296,773,1,0,lowrate
29,RSTO,912,707,1,0,lowrate
30,RSTO,1137,160,1,0,lowrate
15,S1,370,444,1,0,lowrate
3,S1,222,886,1,0,lowrate
0,OTH,66,522,1,0,lowrate
15,S1,370,234,1,0,lowrate
15,S1,370,568,1,0,lowrate
29,RSTO,2822,359,1,0,lowrate
0,OTH,66,541,1,0,lowrate
30,RSTO,1034,192,1,0,lowrate
0,OTH,66,382,1,0,lowrate
15,S1,370,566,1,0,lowrate
0,OTH,97,254,1,0,lowrate
7,S1,296,547,1,0,lowrate
3,S1,222,947,1,0,lowrate
3,S1,222,668,1,0,lowrate
12,S1,222,134,1,0,lowrate
10,S1,770,182,1,0,lowrate
0,OTH,60,970,1,0,lowrate
29,RSTO,1308,510,1,0,lowrate
0,OTH,60,913,1,0,lowrate
3,S1,222,880,1,0,lowrate
0,OTH,60,945,1,0,lowrate
0,OTH,60,668,1,0.01,lowrate
0,OTH,60,640,1,0,lowrate
3,S1,222,396,1,0,lowrate
15,S1,370,465,1,0,lowrate
0,OTH,85,266,1,0,lowrate
10,S1,761,102,1,0,lowrate
0,OTH,60,750,1,0,lowrate
8,S1,148,162,1,0,lowrate
7,S1,296,164,1,0,lowrate
0,OTH,112,178,1,0,lowrate
3,S1,222,661,1,0,lowrate
15,S1,370,912,1,0,lowrate
10,S1,718,76,0.99,0,lowrate
0,OTH,60,350,1,0.01,lowrate
7,S1,296,510,1,0,lowrate
1,S1,148,235,1,0,lowrate
7,S1,296,127,1,0,lowrate
7,S1,296,244,1,0,lowrate
0,OTH,107,19,1,0,lowrate
15,S1,370,282,1,0,lowrate
8,S1,148,173,1,0,lowrate
7,S1,296,307,1,0,lowrate
7,S1,296,657,1,0,lowrate
0,OTH,60,952,1,0.02,lowrate
7,S1,296,562,1,0,lowrate
30,RSTO,1002,168,1,0,lowrate
7,S1,296,84,1,0,lowrate
0,OTH,183,603,1,0,lowrate
7,S1,296,611,1,0,lowrate
