@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-V-R2-4,9,16-17,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute srv_count numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,OTH,78,21100,0,76,tcpFlood
tcp,OTH,78,4111,0,69,tcpFlood
tcp,OTH,66,66,0,44,httpFlood
tcp,OTH,78,4591,0,70,tcpFlood
tcp,OTH,78,5827,0,70,tcpFlood
tcp,OTH,78,22836,0,67,tcpFlood
tcp,OTH,78,11828,0,71,tcpFlood
tcp,OTH,78,9457,0,72,tcpFlood
tcp,OTH,78,21819,0,70,tcpFlood
tcp,OTH,78,25375,0,65,tcpFlood
tcp,OTH,78,5001,0,66,tcpFlood
tcp,S3,377,767,0.19,100,httpFlood
tcp,OTH,78,6967,0,70,tcpFlood
tcp,OTH,60,135,0,25,httpFlood
tcp,OTH,78,15417,0,79,tcpFlood
tcp,OTH,78,2222,0,67,tcpFlood
tcp,OTH,78,10618,0,63,tcpFlood
udp,OTH,60,114,0,33,udpFlood
tcp,OTH,78,17007,0,70,tcpFlood
tcp,OTH,78,3663,0,65,tcpFlood
tcp,OTH,78,11613,0,68,tcpFlood
tcp,OTH,78,6156,0,68,tcpFlood
tcp,OTH,78,5214,0,71,tcpFlood
tcp,OTH,78,4320,0,69,tcpFlood
tcp,OTH,78,10000,0,72,tcpFlood
tcp,OTH,78,18425,0,68,tcpFlood
tcp,OTH,78,20717,0,65,tcpFlood
tcp,OTH,78,24762,0,75,tcpFlood
tcp,RSTO,446,601,0,100,httpFlood
tcp,OTH,78,9671,0,70,tcpFlood
tcp,OTH,78,9098,0,69,tcpFlood
tcp,OTH,78,25246,0,75,tcpFlood
tcp,OTH,78,15815,0,73,tcpFlood
tcp,OTH,78,22637,0,68,tcpFlood
tcp,OTH,78,9869,0,68,tcpFlood
tcp,OTH,78,10618,0,70,tcpFlood
tcp,OTH,306,4669,0,53,tcpFlood
tcp,S3,374,134,0,100,httpFlood
tcp,OTH,78,20626,0,65,tcpFlood
tcp,OTH,78,8132,0,69,tcpFlood
tcp,OTH,78,9329,0,63,tcpFlood
tcp,OTH,78,11705,0,66,tcpFlood
tcp,OTH,78,6153,0,67,tcpFlood
tcp,OTH,78,22734,0,74,tcpFlood
tcp,OTH,78,7975,0,77,tcpFlood
tcp,OTH,78,7838,0,75,tcpFlood
tcp,OTH,78,16794,0,75,tcpFlood
udp,OTH,60,157,0,33,udpFlood
tcp,OTH,78,3296,0,68,tcpFlood
tcp,OTH,78,6495,0,68,tcpFlood
tcp,OTH,78,12183,0,71,tcpFlood
tcp,OTH,78,23247,0,72,tcpFlood
tcp,OTH,78,9986,0,68,tcpFlood
tcp,OTH,78,12059,0,71,tcpFlood
tcp,OTH,78,23687,0,74,tcpFlood
tcp,OTH,78,27078,0,68,tcpFlood
tcp,OTH,78,15688,0,72,tcpFlood
udp,OTH,60,118,0,36,udpFlood
tcp,OTH,78,10036,0,70,tcpFlood
tcp,OTH,78,7358,0,61,tcpFlood
tcp,OTH,78,5480,0,70,tcpFlood
tcp,OTH,78,24465,0,64,tcpFlood
tcp,OTH,78,20869,0,71,tcpFlood
tcp,OTH,78,22892,0,69,tcpFlood
tcp,OTH,78,25893,0,70,tcpFlood
tcp,OTH,78,8175,0,71,tcpFlood
tcp,OTH,78,11825,0,72,tcpFlood
tcp,OTH,78,20785,0,64,tcpFlood
tcp,OTH,60,178,0,33,httpFlood
tcp,OTH,78,9997,0,72,tcpFlood
tcp,OTH,78,11047,0,74,tcpFlood
tcp,OTH,78,10625,0,73,tcpFlood
tcp,OTH,78,6158,0,71,tcpFlood
udp,OTH,60,142,0,33,udpFlood
tcp,OTH,78,9901,0,68,tcpFlood
tcp,OTH,78,22032,0,64,tcpFlood
tcp,OTH,78,19528,0,68,tcpFlood
tcp,OTH,78,23835,0,56,tcpFlood
tcp,OTH,78,6092,0,70,tcpFlood
tcp,OTH,78,19539,0,71,tcpFlood
tcp,OTH,78,18114,0,73,tcpFlood
tcp,OTH,78,22473,0,69,tcpFlood
tcp,OTH,60,96,0.4,6,httpFlood
tcp,OTH,78,22140,0,69,tcpFlood
tcp,OTH,78,2571,0,61,tcpFlood
tcp,OTH,78,7679,0,76,tcpFlood
tcp,OTH,78,7625,0,72,tcpFlood
tcp,OTH,78,8459,0,68,tcpFlood
tcp,OTH,78,22393,0,67,tcpFlood
tcp,OTH,78,11148,0,71,tcpFlood
tcp,OTH,78,20617,0,71,tcpFlood
tcp,OTH,78,16144,0,76,tcpFlood
tcp,OTH,78,2217,0,72,tcpFlood
tcp,OTH,78,6069,0,76,tcpFlood
tcp,OTH,78,7335,0,71,tcpFlood
tcp,OTH,78,2221,0,67,tcpFlood
tcp,OTH,78,8697,0,72,tcpFlood
tcp,OTH,60,179,0,33,httpFlood
tcp,OTH,78,9904,0,71,tcpFlood
tcp,OTH,78,23493,0,69,tcpFlood
tcp,OTH,78,15105,0,75,tcpFlood
tcp,OTH,78,6574,0,68,tcpFlood
tcp,OTH,78,17068,0,73,tcpFlood
tcp,OTH,78,1923,0,71,tcpFlood
tcp,OTH,78,17787,0,70,tcpFlood
tcp,OTH,78,6671,0,66,tcpFlood
tcp,OTH,78,9357,0,65,tcpFlood
tcp,OTH,78,20333,0,75,tcpFlood
tcp,OTH,78,10946,0,68,tcpFlood
tcp,OTH,78,8615,0,71,tcpFlood
tcp,OTH,78,7598,0,66,tcpFlood
tcp,OTH,78,26346,0,72,tcpFlood
tcp,OTH,78,8034,0,71,tcpFlood
tcp,OTH,78,12887,0,80,tcpFlood
tcp,OTH,78,15107,0,76,tcpFlood
tcp,OTH,78,20406,0,68,tcpFlood
tcp,OTH,78,7465,0,75,tcpFlood
tcp,OTH,78,7172,0,68,tcpFlood
tcp,OTH,78,20389,0,67,tcpFlood
tcp,OTH,78,10183,0,68,tcpFlood
tcp,OTH,78,7715,0,64,tcpFlood
tcp,OTH,78,7917,0,80,tcpFlood
tcp,OTH,78,23486,0,68,tcpFlood
tcp,OTH,78,7589,0,68,tcpFlood
tcp,OTH,78,6531,0,72,tcpFlood
tcp,OTH,78,14777,0,81,tcpFlood
tcp,OTH,78,23563,0,68,tcpFlood
tcp,OTH,60,116,0,32,httpFlood
tcp,OTH,78,4537,0,74,tcpFlood
tcp,OTH,78,3676,0,67,tcpFlood
tcp,OTH,78,8609,0,68,tcpFlood
tcp,OTH,60,145,0,31,httpFlood
tcp,OTH,78,10540,0,69,tcpFlood
udp,OTH,60,28,0,25,udpFlood
tcp,OTH,78,912,0,64,tcpFlood
tcp,OTH,78,889,0,64,tcpFlood
tcp,OTH,78,15185,0,71,tcpFlood
tcp,OTH,78,20716,0,69,tcpFlood
tcp,OTH,78,10228,0,72,tcpFlood
tcp,OTH,78,6478,0,74,tcpFlood
tcp,OTH,78,22171,0,67,tcpFlood
tcp,OTH,78,8721,0,75,tcpFlood
tcp,OTH,78,12553,0,69,tcpFlood
tcp,OTH,78,6898,0,67,tcpFlood
tcp,OTH,78,8330,0,68,tcpFlood
tcp,OTH,78,4084,0,60,tcpFlood
tcp,S3,374,162,0,100,httpFlood
tcp,OTH,78,1265,0,67,tcpFlood
tcp,OTH,78,6965,0,69,tcpFlood
tcp,OTH,78,11343,0,66,tcpFlood
tcp,OTH,78,5990,0,70,tcpFlood
tcp,OTH,78,9970,0,68,tcpFlood
tcp,RSTO,446,771,0,100,httpFlood
tcp,OTH,78,21628,0,71,tcpFlood
tcp,OTH,78,14904,0,70,tcpFlood
tcp,OTH,78,25054,0,71,tcpFlood
tcp,OTH,78,20637,0,73,tcpFlood
tcp,OTH,78,4071,0,65,tcpFlood
tcp,OTH,78,17552,0,71,tcpFlood
tcp,OTH,78,23874,0,68,tcpFlood
tcp,OTH,78,8973,0,71,tcpFlood
tcp,OTH,78,5459,0,67,tcpFlood
tcp,OTH,78,1121,0,66,tcpFlood
tcp,OTH,78,12341,0,66,tcpFlood
tcp,OTH,78,15475,0,66,tcpFlood
tcp,OTH,78,1617,0,70,tcpFlood
tcp,OTH,78,12276,0,70,tcpFlood
tcp,OTH,78,27147,0,65,tcpFlood
tcp,OTH,78,9396,0,64,tcpFlood
tcp,OTH,78,23333,0,75,tcpFlood
tcp,OTH,162,7184,0,64,tcpFlood
tcp,OTH,78,17661,0,73,tcpFlood
tcp,OTH,78,6548,0,68,tcpFlood
tcp,OTH,78,23582,0,72,tcpFlood
tcp,OTH,78,8066,0,71,tcpFlood
tcp,OTH,78,9894,0,71,tcpFlood
tcp,S3,374,133,0,100,httpFlood
tcp,OTH,78,26691,0,73,tcpFlood
tcp,OTH,78,4713,0,64,tcpFlood
tcp,OTH,78,6277,0,71,tcpFlood
tcp,OTH,78,6547,0,68,tcpFlood
tcp,OTH,78,9995,0,69,tcpFlood
tcp,OTH,78,22090,0,67,tcpFlood
tcp,OTH,78,18871,0,69,tcpFlood
tcp,OTH,78,22207,0,69,tcpFlood
tcp,OTH,78,14982,0,78,tcpFlood
tcp,OTH,78,23757,0,71,tcpFlood
tcp,OTH,78,7747,0,71,tcpFlood
tcp,OTH,78,6063,0,68,tcpFlood
tcp,OTH,78,9974,0,70,tcpFlood
tcp,OTH,78,20539,0,71,tcpFlood
tcp,OTH,78,15679,0,71,tcpFlood
tcp,OTH,78,6322,0,68,tcpFlood
tcp,S3,374,142,0,100,httpFlood
tcp,OTH,60,180,0,33,httpFlood
tcp,OTH,78,83,0,64,tcpFlood
tcp,OTH,78,11011,0,68,tcpFlood
tcp,OTH,78,17291,0,77,tcpFlood
tcp,OTH,78,17190,0,73,tcpFlood
tcp,OTH,78,26685,0,68,tcpFlood
tcp,OTH,78,11762,0,75,tcpFlood
tcp,OTH,78,5558,0,71,tcpFlood
tcp,OTH,78,20437,0,66,tcpFlood
tcp,S3,374,100,0,100,httpFlood
tcp,OTH,78,25554,0,68,tcpFlood
tcp,OTH,78,22440,0,58,tcpFlood
tcp,OTH,78,20618,0,69,tcpFlood
tcp,OTH,78,6070,0,76,tcpFlood
tcp,OTH,78,7566,0,71,tcpFlood
tcp,OTH,78,3407,0,74,tcpFlood
tcp,OTH,78,3587,0,72,tcpFlood
tcp,OTH,78,5321,0,65,tcpFlood
tcp,OTH,78,1911,0,68,tcpFlood
tcp,OTH,78,15867,0,73,tcpFlood
tcp,OTH,78,15251,0,71,tcpFlood
tcp,OTH,78,6294,0,66,tcpFlood
tcp,OTH,78,10593,0,69,tcpFlood
tcp,OTH,78,20818,0,73,tcpFlood
tcp,OTH,78,10247,0,67,tcpFlood
tcp,OTH,78,24756,0,75,tcpFlood
tcp,OTH,78,23521,0,70,tcpFlood
tcp,OTH,78,21722,0,72,tcpFlood
tcp,OTH,78,20630,0,68,tcpFlood
tcp,OTH,78,12657,0,70,tcpFlood
tcp,S3,374,169,0,100,httpFlood
tcp,OTH,78,26275,0,66,tcpFlood
tcp,OTH,78,14436,0,76,tcpFlood
tcp,OTH,78,11801,0,68,tcpFlood
tcp,OTH,78,20715,0,67,tcpFlood
tcp,OTH,78,6598,0,73,tcpFlood
tcp,OTH,78,5577,0,67,tcpFlood
tcp,OTH,78,6468,0,69,tcpFlood
tcp,OTH,78,6490,0,71,tcpFlood
tcp,OTH,78,11079,0,70,tcpFlood
tcp,OTH,78,7940,0,69,tcpFlood
tcp,OTH,78,5788,0,71,tcpFlood
tcp,OTH,78,16699,0,75,tcpFlood
tcp,OTH,78,15327,0,73,tcpFlood
tcp,OTH,78,171,0,69,tcpFlood
tcp,OTH,78,23768,0,74,tcpFlood
tcp,OTH,78,11648,0,69,tcpFlood
tcp,OTH,78,11446,0,66,tcpFlood
tcp,OTH,78,13501,0,71,tcpFlood
tcp,OTH,78,11994,0,76,tcpFlood
tcp,OTH,78,7176,0,69,tcpFlood
tcp,OTH,78,6550,0,69,tcpFlood
tcp,OTH,78,22165,0,69,tcpFlood
tcp,OTH,78,23264,0,70,tcpFlood
tcp,OTH,78,6483,0,70,tcpFlood
tcp,OTH,78,22467,0,64,tcpFlood
tcp,OTH,78,2690,0,73,tcpFlood
tcp,OTH,78,12583,0,67,tcpFlood
tcp,OTH,78,26838,0,70,tcpFlood
tcp,OTH,78,10262,0,69,tcpFlood
tcp,RSTO,446,468,0,100,httpFlood
tcp,OTH,78,6141,0,73,tcpFlood
tcp,OTH,78,9055,0,71,tcpFlood
tcp,S3,374,149,0,100,httpFlood
tcp,OTH,78,8921,0,73,tcpFlood
tcp,OTH,78,10606,0,69,tcpFlood
tcp,OTH,78,24579,0,72,tcpFlood
tcp,OTH,78,7969,0,71,tcpFlood
tcp,OTH,78,11341,0,66,tcpFlood
tcp,OTH,78,6540,0,68,tcpFlood
tcp,OTH,78,18435,0,68,tcpFlood
tcp,OTH,78,11820,0,68,tcpFlood
tcp,OTH,78,18776,0,67,tcpFlood
tcp,OTH,78,1760,0,69,tcpFlood
tcp,OTH,78,17814,0,73,tcpFlood
tcp,OTH,78,8804,0,65,tcpFlood
tcp,OTH,78,9686,0,69,tcpFlood
tcp,OTH,78,7405,0,69,tcpFlood
tcp,OTH,78,9370,0,68,tcpFlood
udp,OTH,60,108,0,34,udpFlood
tcp,OTH,78,9210,0,72,tcpFlood
tcp,OTH,78,19051,0,72,tcpFlood
tcp,OTH,78,23174,0,70,tcpFlood
tcp,S3,374,71,0,71,httpFlood
tcp,OTH,78,7474,0,71,tcpFlood
tcp,OTH,78,22781,0,78,tcpFlood
tcp,OTH,78,24457,0,64,tcpFlood
tcp,OTH,78,6543,0,70,tcpFlood
tcp,OTH,78,2396,0,67,tcpFlood
tcp,OTH,78,10803,0,74,tcpFlood
tcp,OTH,78,5671,0,68,tcpFlood
tcp,S3,377,225,0.64,93,httpFlood
tcp,S3,374,154,0,100,httpFlood
tcp,OTH,78,8002,0,65,tcpFlood
tcp,OTH,78,7244,0,73,tcpFlood
tcp,OTH,78,8618,0,63,tcpFlood
udp,OTH,60,84,0,42,udpFlood
tcp,OTH,78,10286,0,68,tcpFlood
tcp,OTH,78,5141,0,65,tcpFlood
tcp,OTH,60,592,0,21,slowHeaders
tcp,S1,610,162,0,99,slowHeaders
tcp,S1,370,333,0,100,slowHeaders
tcp,RSTO,1012,102,0,100,slowHeaders
tcp,OTH,117,198,0,50,slowHeaders
tcp,S1,370,265,0,100,slowHeaders
tcp,S1,370,19,0,100,slowHeaders
tcp,OTH,107,79,0,50,slowHeaders
tcp,S1,370,380,0,100,slowHeaders
tcp,S1,784,95,0,96,slowHeaders
tcp,S1,370,384,0,100,slowHeaders
tcp,S1,296,520,0,99,slowHeaders
tcp,RSTO,946,40,0,71,slowHeaders
tcp,OTH,60,747,0,54,slowHeaders
tcp,OTH,66,393,0,85,slowHeaders
tcp,OTH,60,658,0,50,slowHeaders
tcp,OTH,60,1043,0,51,slowHeaders
tcp,S1,370,284,0,100,slowHeaders
tcp,S1,370,262,0,100,slowHeaders
tcp,S1,370,688,0,100,slowHeaders
tcp,S1,370,79,0,100,slowHeaders
tcp,OTH,66,553,0,93,slowHeaders
tcp,OTH,60,3,0,62,slowHeaders
tcp,S1,622,93,0,94,slowHeaders
tcp,S2,4132,183,0,100,slowHeaders
tcp,OTH,66,302,0,61,slowHeaders
tcp,RSTO,878,165,0,100,slowHeaders
tcp,RSTO,908,125,0,100,slowHeaders
tcp,S1,370,606,0,100,slowHeaders
tcp,S1,370,285,0,100,slowHeaders
tcp,OTH,107,128,0,50,slowHeaders
tcp,OTH,89,194,0,50,slowHeaders
tcp,RSTO,1078,147,0,99,slowHeaders
tcp,S1,1996,492,0,100,slowHeaders
tcp,OTH,66,310,0,63,slowHeaders
tcp,S1,665,148,0,100,slowHeaders
tcp,OTH,60,887,0,56,slowHeaders
tcp,S1,296,677,0,100,slowHeaders
tcp,S1,370,617,0,100,slowHeaders
tcp,OTH,99,175,0,50,slowHeaders
tcp,S1,370,307,0,99,slowHeaders
tcp,S1,370,43,0,100,slowHeaders
tcp,S1,222,254,0,99,slowHeaders
tcp,OTH,94,214,0,50,slowHeaders
tcp,S1,370,115,0,100,slowHeaders
tcp,S1,370,237,0,100,slowHeaders
tcp,S1,370,396,0,100,slowHeaders
tcp,OTH,93,60,0,50,slowHeaders
tcp,S1,370,90,0,100,slowHeaders
tcp,OTH,60,695,0,48,slowHeaders
tcp,S1,296,591,0,100,slowHeaders
tcp,RSTO,972,56,0,57,slowHeaders
tcp,OTH,60,585,0,14,slowHeaders
tcp,RSTO,995,392,0,100,slowHeaders
tcp,S1,370,284,0,100,slowHeaders
tcp,S1,370,331,0,100,slowHeaders
tcp,OTH,60,926,0,50,slowHeaders
tcp,S1,370,632,0,100,slowHeaders
tcp,S1,583,76,0,89,slowHeaders
tcp,OTH,95,194,0,50,slowHeaders
tcp,RSTO,906,82,0,92,slowHeaders
tcp,S1,400,123,0,99,slowHeaders
tcp,S1,370,294,0,100,slowHeaders
tcp,S1,370,631,0,100,slowHeaders
tcp,S1,665,193,0,100,slowHeaders
tcp,OTH,60,894,0,47,slowHeaders
tcp,OTH,106,270,0,50,slowHeaders
tcp,RSTO,1028,121,0,100,slowHeaders
tcp,S1,370,302,0,100,slowHeaders
tcp,S1,370,338,0,100,slowHeaders
tcp,S1,774,123,0,100,slowHeaders
tcp,S1,400,143,0,99,slowHeaders
tcp,OTH,60,860,0,48,slowHeaders
tcp,S1,665,379,0,100,slowHeaders
tcp,OTH,410,25,0,66,slowHeaders
tcp,RSTO,1051,56,0,83,slowHeaders
tcp,OTH,66,422,0,100,slowHeaders
tcp,OTH,60,738,0,51,slowHeaders
tcp,OTH,353,7,0,7,slowHeaders
tcp,S1,370,230,0,100,slowHeaders
tcp,S1,370,184,0,100,slowHeaders
tcp,OTH,54,3,0,3,slowHeaders
tcp,RSTO,1069,0,0,45,slowHeaders
tcp,S1,296,617,0,100,slowHeaders
tcp,S1,665,196,0,100,slowHeaders
tcp,RSTO,932,163,0,100,slowHeaders
tcp,S1,370,127,0,100,slowHeaders
tcp,S1,74,427,0,100,slowHeaders
tcp,RSTO,940,138,0,100,slowHeaders
tcp,OTH,117,65,0,50,slowHeaders
tcp,OTH,105,264,0,50,slowHeaders
tcp,S1,74,169,0,100,slowHeaders
tcp,RSTO,1132,146,0,100,slowHeaders
tcp,OTH,108,82,0,50,slowHeaders
tcp,S1,370,592,0,100,slowHeaders
tcp,OTH,60,608,0,37,slowHeaders
tcp,S1,370,22,0,100,slowHeaders
tcp,S1,74,548,0,99,slowHeaders
tcp,S1,296,475,0,100,slowHeaders
tcp,S1,757,148,0,100,slowHeaders
tcp,S1,148,215,0,100,slowHeaders
tcp,OTH,60,742,0,55,slowHeaders
tcp,RSTO,1055,93,0,97,slowHeaders
tcp,S1,578,122,0,99,slowHeaders
tcp,OTH,60,612,0,87,slowHeaders
tcp,OTH,60,1057,0,53,slowHeaders
tcp,S1,370,347,0,100,slowHeaders
tcp,OTH,60,595,0,18,slowHeaders
tcp,OTH,100,136,0,50,slowHeaders
tcp,RSTO,1076,7,0,8,slowHeaders
tcp,S1,370,489,0,100,slowHeaders
tcp,S1,370,771,0,100,slowHeaders
tcp,OTH,111,51,0,50,slowHeaders
tcp,RSTO,874,130,0,100,slowHeaders
tcp,OTH,83,76,0,50,slowHeaders
tcp,S1,370,326,0,99,slowBody
tcp,S1,370,397,0,100,slowHeaders
tcp,OTH,96,50,0,57,slowHeaders
tcp,OTH,101,27,0,53,slowBody
tcp,S1,296,411,0,100,slowBody
tcp,S1,74,117,0,100,slowBody
tcp,S1,296,151,0,100,slowBody
tcp,S1,370,226,0,100,slowHeaders
tcp,S1,222,979,0,100,slowBody
tcp,S1,74,719,0,100,slowBody
tcp,OTH,60,589,0,12,slowHeaders
tcp,S1,74,25,0,72,slowBody
tcp,OTH,108,283,0,50,slowRead
tcp,OTH,60,665,0,72,slowBody
tcp,S1,222,79,0,97,slowRead
tcp,S1,370,258,0,100,slowBody
tcp,OTH,66,409,0,100,slowHeaders
tcp,S1,370,354,0,100,slowBody
tcp,RSTO,886,129,0,100,slowHeaders
tcp,OTH,94,220,0,50,slowHeaders
tcp,S1,296,209,0,100,slowRead
tcp,OTH,60,792,0,49,slowHeaders
tcp,OTH,60,888,0,53,slowHeaders
tcp,S1,296,665,0,100,slowRead
tcp,S1,148,440,0,100,slowBody
tcp,OTH,60,865,0,50,slowRead
tcp,OTH,95,276,0,50,slowRead
tcp,S1,296,615,0,100,slowRead
tcp,S1,370,372,0,100,slowBody
tcp,S1,1127,202,0,99,slowHeaders
tcp,OTH,60,1120,0,53,slowRead
tcp,OTH,104,123,0,50,slowHeaders
tcp,OTH,97,38,0,76,slowRead
tcp,OTH,66,454,0,80,slowBody
tcp,S1,148,97,0,100,slowRead
tcp,S1,370,729,0,100,slowRead
tcp,RSTO,909,447,0,100,slowRead
tcp,OTH,66,553,0,86,slowBody
tcp,OTH,113,151,0,50,slowRead
tcp,OTH,105,136,0,50,slowBody
tcp,S1,370,421,0,100,slowHeaders
tcp,S1,649,143,0,100,slowBody
tcp,OTH,66,475,0,90,slowRead
tcp,S2,2695,362,0,100,slowBody
tcp,OTH,66,440,0,85,slowRead
tcp,OTH,104,223,0,50,slowBody
tcp,OTH,89,71,0,50,slowRead
tcp,OTH,60,5,0,64,slowHeaders
tcp,OTH,114,259,0,50,slowBody
tcp,S1,222,654,0,100,slowHeaders
tcp,S1,148,18,0,100,slowRead
tcp,OTH,54,7,0,25,slowHeaders
tcp,OTH,60,545,0,79,slowRead
tcp,S1,148,101,0,100,slowHeaders
tcp,S1,140,132,0,100,slowBody
tcp,RSTO,985,335,0,100,slowHeaders
tcp,S1,74,218,0,100,slowBody
tcp,S1,370,264,0,99,slowBody
tcp,OTH,60,4,0,62,slowBody
tcp,S1,370,635,0,100,slowRead
tcp,S1,953,731,0,100,slowRead
tcp,S1,296,535,0,99,slowHeaders
tcp,S1,296,291,0,100,slowBody
tcp,RSTO,1024,100,0,100,slowHeaders
tcp,OTH,110,76,0,50,slowHeaders
tcp,S1,296,618,0,100,slowRead
tcp,OTH,82,114,0,50,slowRead
tcp,OTH,60,1026,0,49,slowRead
tcp,S2,1519,437,0,100,slowBody
tcp,S1,370,307,0,100,slowHeaders
tcp,S1,296,663,0,100,slowRead
tcp,S1,148,593,0,100,slowBody
tcp,S1,74,663,0,100,slowRead
tcp,S1,370,456,0,99,slowRead
tcp,S1,370,657,0,100,slowRead
tcp,OTH,66,476,0,89,slowBody
tcp,OTH,60,951,0,53,slowBody
tcp,OTH,60,968,0,46,slowBody
tcp,S1,296,742,0,100,slowBody
tcp,OTH,60,795,0,37,slowBody
tcp,OTH,98,251,0,50,slowHeaders
tcp,S1,370,8,0,100,slowBody
tcp,OTH,86,228,0,50,slowBody
tcp,RSTO,1100,80,0,93,slowRead
tcp,S1,296,231,0,100,slowBody
tcp,S1,296,353,0,100,slowBody
tcp,S1,296,956,0,100,slowBody
tcp,S1,370,264,0,100,slowHeaders
tcp,OTH,626,6,0,58,slowRead
tcp,S1,148,90,0,100,slowBody
tcp,OTH,103,228,0,50,slowRead
tcp,S1,370,455,0,100,slowBody
tcp,S1,296,224,0,100,slowBody
tcp,OTH,173,196,0,100,slowBody
tcp,S1,148,414,0,100,slowBody
tcp,S1,370,348,0,100,slowBody
tcp,RSTO,964,55,0,82,slowHeaders
tcp,S1,2220,710,0,99,slowHeaders
tcp,OTH,60,677,0,57,slowRead
tcp,OTH,112,120,0,50,slowHeaders
tcp,OTH,60,840,0,48,slowHeaders
tcp,OTH,132,10,0,14,slowBody
tcp,S1,296,72,0,100,slowRead
tcp,OTH,60,958,0,46,slowHeaders
tcp,OTH,167,71,0,79,slowBody
tcp,S1,370,247,0,100,slowHeaders
tcp,RSTO,1644,288,0,100,slowRead
tcp,S1,296,420,0,100,slowBody
tcp,S1,296,151,0,100,slowRead
tcp,S1,148,705,0,100,slowBody
tcp,S1,370,465,0,100,slowHeaders
tcp,OTH,60,676,0,56,slowBody
tcp,OTH,66,347,0,74,slowRead
tcp,S1,148,411,0,100,slowBody
tcp,OTH,60,773,0,39,slowBody
tcp,RSTO,1151,396,0,100,slowHeaders
tcp,OTH,60,1127,0,54,slowBody
tcp,RSTO,1183,7,0,33,slowBody
tcp,S1,296,391,0,100,slowRead
tcp,S1,370,313,0,100,slowBody
tcp,S2,4034,200,0,100,slowHeaders
tcp,OTH,83,15,0,19,slowBody
tcp,S1,296,471,0,100,slowRead
tcp,S1,222,650,0,100,slowRead
tcp,S1,296,276,0,100,slowRead
tcp,S1,370,213,0,100,slowHeaders
tcp,S1,370,394,0,100,slowBody
tcp,S1,370,335,0,100,slowHeaders
tcp,S1,370,420,0,100,slowBody
tcp,OTH,60,777,0,47,slowRead
tcp,S1,370,978,0,100,slowRead
tcp,S1,296,561,0,100,slowBody
tcp,OTH,106,204,0,50,slowHeaders
tcp,OTH,114,278,0,50,slowBody
tcp,S1,222,831,0,100,slowBody
tcp,S1,370,272,0,100,slowBody
tcp,OTH,99,190,0,50,slowBody
tcp,OTH,66,349,0,76,slowRead
tcp,OTH,66,430,0,84,slowRead
tcp,S1,370,547,0,100,slowBody
tcp,RSTO,924,122,0,100,slowRead
tcp,S1,370,669,0,100,slowHeaders
tcp,OTH,60,12,0,59,slowRead
tcp,OTH,66,464,0,87,slowRead
tcp,S1,222,988,0,100,slowRead
tcp,S1,296,232,0,100,slowRead
tcp,OTH,66,430,0,100,slowHeaders
tcp,OTH,66,477,0,88,slowRead
tcp,S1,665,115,0,100,slowBody
tcp,S1,370,424,0,100,slowHeaders
tcp,S1,370,482,0,100,slowBody
tcp,RSTO,2567,318,0,99,slowBody
tcp,S1,296,397,0,100,slowBody
tcp,OTH,66,340,0,76,slowBody
tcp,OTH,525,298,0,53,slowBody
tcp,S1,296,789,0,100,slowBody
tcp,S1,548,561,0,96,slowBody
tcp,S1,370,685,0,100,slowRead
tcp,OTH,60,1099,0,50,slowHeaders
tcp,S1,74,238,0,100,slowBody
tcp,OTH,60,898,0,33,slowBody
tcp,S1,148,133,0,100,slowBody
tcp,OTH,66,594,0,86,slowBody
tcp,OTH,113,183,0,50,slowHeaders
tcp,S1,296,152,0,100,slowBody
tcp,OTH,66,538,0,85,slowBody
tcp,S1,370,556,0,100,slowHeaders
tcp,S1,763,103,0,95,slowBody
tcp,RSTO,1078,473,0,100,slowRead
tcp,S1,296,554,0,100,slowRead
tcp,S1,370,304,0,100,slowBody
tcp,RSTO,3430,391,0,100,slowRead
tcp,RSTO,1332,635,0,100,slowBody
tcp,S1,370,475,0,100,slowHeaders
tcp,S1,370,523,0,100,slowHeaders
tcp,S1,370,788,0,100,slowRead
tcp,S1,902,149,0,100,slowRead
tcp,S1,148,248,0,99,slowRead
tcp,OTH,105,230,0,50,slowRead
tcp,S1,370,155,0,100,slowRead
tcp,S1,296,466,0,100,slowRead
tcp,S1,296,458,0,100,slowBody
tcp,OTH,519,1,0,13,slowHeaders
tcp,RSTO,802,126,0,100,slowHeaders
tcp,OTH,110,190,0,50,slowBody
tcp,S1,370,820,0,100,slowRead
tcp,S1,370,615,0,100,slowHeaders
tcp,S1,370,330,0,100,slowHeaders
tcp,S1,296,149,0,100,slowBody
tcp,S1,296,542,0,99,slowHeaders
tcp,OTH,112,231,0,52,slowRead
tcp,OTH,114,24,0,52,slowRead
tcp,S1,296,672,0,100,slowRead
tcp,S1,296,164,0,100,slowBody
tcp,OTH,101,25,0,33,slowRead
