% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack slowBody:	667
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R4-5,8-10,23,27'

@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute dst_host_serror_rate numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,slowBody}

@data
374,755,729,729,0.78,0.99,httpFlood
66,0,169,169,0,0,httpFlood
374,755,509,509,0.61,0.78,httpFlood
374,755,147,147,1,1,httpFlood
66,0,466,466,0,0,httpFlood
440,755,221,221,0.75,0.74,httpFlood
374,755,127,127,1,1,httpFlood
374,755,1002,1002,0.84,1,httpFlood
66,0,290,290,0,0,httpFlood
374,755,154,154,1,1,httpFlood
242,140,216,216,1,1,httpFlood
66,0,80,80,0,0,httpFlood
374,755,501,501,0.6,0.71,httpFlood
66,0,471,471,0,0,httpFlood
440,755,69,69,0.78,0.78,httpFlood
66,0,993,993,0,0,httpFlood
374,755,1045,1045,0.85,1,httpFlood
66,0,928,928,0,0,httpFlood
374,755,178,178,0.37,0.65,httpFlood
596,755,307,307,0.77,0.77,httpFlood
374,755,822,822,0.81,1,httpFlood
374,755,1025,1025,0.84,1,httpFlood
66,0,697,697,0,0,httpFlood
66,0,407,407,0,0,httpFlood
66,0,320,320,0,0,httpFlood
66,0,880,880,0,0,httpFlood
374,755,594,594,0.62,0.77,httpFlood
440,755,455,455,0.76,0.79,httpFlood
374,755,275,275,0.74,0.69,httpFlood
66,0,906,906,0,0,httpFlood
440,755,262,262,0.48,0.68,httpFlood
66,0,32,32,0,0,httpFlood
66,0,688,688,0,0,httpFlood
374,755,1063,1063,0.85,1,httpFlood
66,0,912,912,0,0,httpFlood
374,755,659,659,0.76,0.77,httpFlood
374,755,995,995,0.84,1,httpFlood
374,755,469,469,0.76,0.81,httpFlood
374,755,93,93,0.73,0.73,httpFlood
66,0,571,571,0,0,httpFlood
374,755,608,608,0.76,0.78,httpFlood
66,0,935,935,0,0,httpFlood
66,0,214,214,0,0,httpFlood
66,0,523,523,0,0,httpFlood
374,755,522,522,0.75,0.75,httpFlood
440,755,247,247,0.47,0.65,httpFlood
66,0,17,17,0,0,httpFlood
374,755,280,280,0.75,0.7,httpFlood
374,755,433,433,0.76,0.77,httpFlood
374,755,702,702,0.77,0.87,httpFlood
66,0,445,445,0,0,httpFlood
374,755,115,115,1,1,httpFlood
374,755,300,300,0.52,0.74,httpFlood
66,0,511,511,0,0,httpFlood
66,0,916,916,0,0,httpFlood
374,755,356,356,0.54,0.7,httpFlood
66,0,86,86,0,0,httpFlood
374,755,1017,1017,0.84,1,httpFlood
66,0,980,980,0,0,httpFlood
374,755,1008,1008,0.84,1,httpFlood
374,755,602,602,0.76,0.8,httpFlood
374,755,768,768,0.79,1,httpFlood
66,0,207,207,0,0,httpFlood
374,755,726,726,0.78,0.97,httpFlood
66,0,515,515,0,0,httpFlood
374,755,147,147,1,1,httpFlood
374,755,670,670,0.76,0.78,httpFlood
66,0,899,899,0,0,httpFlood
66,0,621,621,0,0,httpFlood
374,755,869,869,0.82,1,httpFlood
374,755,393,393,0.56,0.74,httpFlood
374,755,1242,1242,0.87,1,httpFlood
440,755,60,60,0.8,0.8,httpFlood
66,0,879,879,0,0,httpFlood
374,755,117,117,0.22,0.26,httpFlood
66,0,882,882,0,0,httpFlood
66,0,559,559,0,0,httpFlood
242,140,202,202,1,1,httpFlood
66,0,131,131,0,0,httpFlood
374,755,489,489,0.59,0.72,httpFlood
374,755,774,774,0.79,1,httpFlood
66,0,1003,1003,0,0,httpFlood
374,755,215,215,0.76,0.77,httpFlood
374,755,719,719,0.78,0.93,httpFlood
66,0,561,561,0,0,httpFlood
66,0,60,60,0,0,httpFlood
66,0,603,603,0,0,httpFlood
66,0,204,204,0,0,httpFlood
66,0,71,71,0,0,httpFlood
374,755,157,157,1,1,httpFlood
440,755,256,256,0.76,0.77,httpFlood
374,755,34,34,0.76,0.75,httpFlood
374,755,155,155,1,1,httpFlood
374,755,481,481,0.6,0.77,httpFlood
66,0,75,75,0,0,httpFlood
374,755,329,329,0.76,0.77,httpFlood
374,755,395,395,0.75,0.73,httpFlood
374,755,1128,1128,0.86,1,httpFlood
66,0,830,830,0,0,httpFlood
374,755,132,132,1,1,httpFlood
66,0,185,185,0,0,httpFlood
66,0,369,369,0,0,httpFlood
374,755,138,138,1,1,httpFlood
66,0,648,648,0,0,httpFlood
66,0,205,205,0,0,httpFlood
66,0,83,83,0,0,httpFlood
370,0,955,955,0.67,1,slowBody
370,0,271,271,0.7,1,slowBody
984,956,116,116,0,0,slowBody
370,0,1435,1435,0.82,0.99,slowBody
1107,1022,477,477,0.47,0.54,slowBody
370,0,2111,2111,0.83,1,slowBody
370,0,278,278,0.99,1,slowBody
370,0,438,438,0.42,0.91,slowBody
1046,956,217,217,0,0,slowBody
1226,956,194,194,0,0,slowBody
370,0,1566,1566,0.99,0.99,slowBody
370,0,2405,2405,0.85,1,slowBody
370,0,498,498,0.84,1,slowBody
370,0,2256,2256,0.85,1,slowBody
370,0,811,811,0.86,1,slowBody
370,0,867,867,0.91,1,slowBody
370,0,964,964,0.7,1,slowBody
370,0,146,146,0.81,0.86,slowBody
370,0,1420,1420,0.77,1,slowBody
1118,956,71,71,0,0,slowBody
370,0,7,7,0.57,0.05,slowBody
370,0,1174,1174,0.9,1,slowBody
370,0,3352,3352,0.89,1,slowBody
996,956,133,133,0,0,slowBody
370,0,1333,1333,0.76,1,slowBody
370,0,2237,2237,0.84,0.99,slowBody
370,0,1216,1216,0.79,1,slowBody
1075,956,76,76,0,0,slowBody
370,0,1626,1626,0.8,0.99,slowBody
370,0,757,757,0.89,1,slowBody
370,0,1723,1723,0.81,1,slowBody
370,0,1034,1034,0.96,0.63,slowBody
370,0,1422,1422,0.77,1,slowBody
1134,1022,493,493,0.45,0.38,slowBody
370,0,1913,1913,0.81,0.89,slowBody
1035,956,61,61,0,0,slowBody
370,0,2960,2960,0.87,0.99,slowBody
1025,956,75,75,0,0,slowBody
2360,74,807,807,0.63,0.98,slowBody
370,0,1947,1947,0.82,0.98,slowBody
370,0,3287,3287,0.89,1,slowBody
1174,956,46,46,0,0,slowBody
370,0,3447,3447,0.89,1,slowBody
370,0,1571,1571,0.79,1,slowBody
4181,74,1201,1201,0.73,0.4,slowBody
1056,956,1,1,0,0,slowBody
2100,74,810,810,0.64,0.98,slowBody
1079,956,220,220,0,0,slowBody
1020,956,171,171,0,0,slowBody
1052,956,191,191,0,0,slowBody
370,0,1313,1313,0.8,1,slowBody
370,0,1440,1440,0.79,1,slowBody
370,0,1065,1065,0.78,1,slowBody
1156,956,111,111,0,0,slowBody
370,0,779,779,0.7,1,slowBody
370,0,888,888,0.7,1,slowBody
370,0,406,406,0.48,1,slowBody
370,0,338,338,0.81,0.91,slowBody
370,0,1701,1701,0.81,1,slowBody
370,0,3036,3036,0.88,1,slowBody
1126,956,76,76,0,0,slowBody
370,0,852,852,0.7,1,slowBody
370,0,3934,3934,0.9,0.97,slowBody
370,0,2101,2101,0.99,0.98,slowBody
370,0,3140,3140,0.88,1,slowBody
370,0,2750,2750,0.87,1,slowBody
370,0,355,355,0.77,1,slowBody
370,0,2802,2802,0.87,1,slowBody
370,0,1425,1425,0.79,1,slowBody
370,0,141,141,0.43,0.55,slowBody
370,0,3183,3183,0.88,1,slowBody
370,0,2866,2866,0.87,1,slowBody
370,0,32,32,0.69,0.23,slowBody
1112,956,66,66,0,0,slowBody
370,0,1369,1369,0.81,1,slowBody
370,0,720,720,0.71,1,slowBody
370,0,293,293,0.78,0.86,slowBody
370,0,1735,1735,0.82,1,slowBody
370,0,675,675,0.62,1,slowBody
370,0,494,494,0.83,1,slowBody
370,0,217,217,0.04,0.09,slowBody
370,0,830,830,0.69,1,slowBody
370,0,474,474,1,1,slowBody
1029,956,1171,1171,0.74,0.63,slowBody
370,0,1208,1208,0.76,1,slowBody
370,0,2653,2653,0.86,0.96,slowBody
370,0,149,149,0.99,1,slowBody
370,0,3061,3061,0.88,1,slowBody
370,0,1112,1112,0.76,1,slowBody
370,0,488,488,0.52,0.99,slowBody
989,956,216,216,0,0,slowBody
370,0,1583,1583,0.99,0.99,slowBody
370,0,187,187,0.56,0.93,slowBody
370,0,781,781,1,1,slowBody
370,0,1010,1010,0.89,1,slowBody
370,0,2378,2378,0.86,1,slowBody
370,0,2203,2203,0.85,1,slowBody
370,0,313,313,0.33,0.99,slowBody
370,0,1014,1014,0.77,1,slowBody
370,0,416,416,1,1,slowBody
370,0,669,669,0.83,0.75,slowBody
370,0,1155,1155,0.96,0.99,slowBody
370,0,433,433,0.41,0.99,slowBody
370,0,3096,3096,0.88,1,slowBody
370,0,412,412,0.8,1,slowBody
1080,956,147,147,0,0,slowBody
370,0,2043,2043,0.82,0.99,slowBody
370,0,1337,1337,0.76,1,slowBody
370,0,2692,2692,0.86,0.98,slowBody
370,0,1263,1263,0.75,1,slowBody
1045,956,252,252,0,0,slowBody
370,0,768,768,0.69,1,slowBody
370,0,1157,1157,0.96,0.99,slowBody
370,0,1439,1439,0.79,1,slowBody
370,0,489,489,0.46,0.79,slowBody
370,0,771,771,0.89,1,slowBody
1172,956,207,207,0,0,slowBody
370,0,771,771,0.65,1,slowBody
370,0,3169,3169,0.89,1,slowBody
370,0,1455,1455,0.78,1,slowBody
1250,956,263,263,0,0,slowBody
370,0,3032,3032,0.88,1,slowBody
1065,956,142,142,0,0,slowBody
370,0,633,633,0.54,1,slowBody
1034,956,100,100,0,0,slowBody
370,0,1149,1149,0.78,1,slowBody
370,0,322,322,0.27,0.86,slowBody
370,0,578,578,0.45,0.89,slowBody
370,0,800,800,0.67,1,slowBody
370,0,1792,1792,0.82,1,slowBody
370,0,2701,2701,0.87,1,slowBody
1167,956,150,150,0,0,slowBody
370,0,435,435,0.46,0.99,slowBody
370,0,1914,1914,0.99,0.99,slowBody
370,0,726,726,0.89,1,slowBody
370,0,1266,1266,0.91,0.96,slowBody
370,0,724,724,1,1,slowBody
370,0,2786,2786,0.87,1,slowBody
370,0,3120,3120,0.88,1,slowBody
1012,956,182,182,0,0,slowBody
370,0,3261,3261,0.89,1,slowBody
1060,956,64,64,0,0,slowBody
370,0,909,909,0.91,1,slowBody
370,0,1091,1091,0.76,1,slowBody
370,0,796,796,0.6,0.99,slowBody
370,0,498,498,0.58,1,slowBody
1168,956,165,165,0,0,slowBody
370,0,594,594,0.57,1,slowBody
370,0,1118,1118,0.9,1,slowBody
370,0,1115,1115,0.76,1,slowBody
370,0,2114,2114,0.83,1,slowBody
1103,1022,240,240,0.1,0.25,slowBody
370,0,2778,2778,0.87,1,slowBody
370,0,69,69,0.74,0.56,slowBody
370,0,569,569,0.44,0.8,slowBody
370,0,393,393,0.27,0.98,slowBody
370,0,876,876,0.67,0.64,slowBody
370,0,1579,1579,0.8,1,slowBody
1116,758,455,455,0.43,0.87,slowBody
1204,956,77,77,0,0,slowBody
370,0,2819,2819,0.87,1,slowBody
370,0,968,968,0.73,1,slowBody
1106,1022,1497,1497,0.82,0.85,slowBody
1026,956,75,75,0,0,slowBody
370,0,1024,1024,0.69,1,slowBody
370,0,2766,2766,0.87,1,slowBody
370,0,677,677,0.62,1,slowBody
370,0,248,248,0.67,1,slowBody
370,0,1550,1550,0.79,1,slowBody
370,0,1485,1485,0.8,1,slowBody
370,0,685,685,0.62,1,slowBody
370,0,644,644,1,1,slowBody
370,0,628,628,0.5,1,slowBody
1033,956,164,164,0,0,slowBody
370,0,3007,3007,0.88,0.99,slowBody
370,0,585,585,0.5,0.69,slowBody
370,0,720,720,0.89,1,slowBody
370,0,1068,1068,0.75,1,slowBody
370,0,2781,2781,0.87,1,slowBody
370,0,267,267,0.99,1,slowBody
370,0,2222,2222,0.85,1,slowBody
370,0,45,45,0.96,0.7,slowBody
983,956,20,20,0,0,slowBody
370,0,792,792,0.63,1,slowBody
370,0,317,317,0.74,1,slowBody
370,0,1150,1150,0.9,1,slowBody
370,0,274,274,0.15,0.42,slowBody
370,0,1140,1140,0.96,0.99,slowBody
370,0,121,121,0.74,0.76,slowBody
1086,956,29,29,0,0,slowBody
370,0,3055,3055,0.88,1,slowBody
370,0,336,336,0.99,1,slowBody
1044,956,127,127,0,0,slowBody
370,0,477,477,0.56,1,slowBody
370,0,309,309,0.17,0.5,slowBody
370,0,1977,1977,0.82,1,slowBody
370,0,2339,2339,0.86,1,slowBody
370,0,989,989,0.88,1,slowBody
370,0,390,390,0.4,0.98,slowBody
5636,770,1820,1820,0.81,0.64,slowBody
1043,956,68,68,0,0,slowBody
370,0,349,349,0.18,0.64,slowBody
370,0,1076,1076,0.89,0.99,slowBody
370,0,776,776,0.85,1,slowBody
370,0,2042,2042,0.82,0.99,slowBody
370,0,1671,1671,0.99,1,slowBody
370,0,1019,1019,0.77,1,slowBody
1039,1022,199,199,0,0,slowBody
370,0,302,302,0.19,0.58,slowBody
370,0,1004,1004,0.68,1,slowBody
370,0,446,446,0.38,0.88,slowBody
370,0,2309,2309,0.86,1,slowBody
370,0,1661,1661,0.8,0.99,slowBody
370,0,1985,1985,0.99,1,slowBody
370,0,1866,1866,0.82,1,slowBody
370,0,470,470,0.87,1,slowBody
370,0,1660,1660,0.8,0.99,slowBody
370,0,837,837,0.9,1,slowBody
370,0,637,637,0.63,1,slowBody
370,0,2793,2793,0.87,1,slowBody
370,0,3014,3014,0.88,0.99,slowBody
370,0,1364,1364,1,0.99,slowBody
370,0,794,794,0.7,1,slowBody
370,0,448,448,0.48,0.99,slowBody
370,0,517,517,0.5,0.99,slowBody
642,206,14,14,0,0,slowBody
370,0,487,487,0.57,1,slowBody
370,0,34,34,0.94,0.59,slowBody
370,0,824,824,0.71,1,slowBody
642,206,2,2,0,0,slowBody
370,0,780,780,0.89,1,slowBody
370,0,587,587,0.82,0.21,slowBody
370,0,900,900,0.71,1,slowBody
1113,956,52,52,0,0,slowBody
370,0,2041,2041,0.82,0.99,slowBody
642,206,51,51,0,0,slowBody
370,0,486,486,0.45,0.79,slowBody
370,0,288,288,0.9,1,slowBody
370,0,2097,2097,0.99,0.98,slowBody
370,0,1109,1109,0.79,1,slowBody
370,0,3504,3504,0.89,1,slowBody
370,0,300,300,0.91,1,slowBody
370,0,1246,1246,0.76,0.96,slowBody
642,206,33,33,0,0,slowBody
370,0,515,515,0.44,0.19,slowBody
370,0,1281,1281,0.74,0.83,slowBody
370,0,1125,1125,0.74,1,slowBody
370,0,251,251,0.08,0.2,slowBody
370,0,2600,2600,0.86,1,slowBody
370,0,3469,3469,0.89,1,slowBody
1168,956,73,73,0,0,slowBody
370,0,2448,2448,0.86,1,slowBody
984,956,103,103,0,0,slowBody
370,0,2218,2218,0.85,1,slowBody
370,0,675,675,1,1,slowBody
370,0,2046,2046,0.99,0.98,slowBody
370,0,629,629,0.5,1,slowBody
370,0,1308,1308,0.76,1,slowBody
642,206,8,8,0,0,slowBody
370,0,789,789,0.6,0.99,slowBody
370,0,801,801,0.68,1,slowBody
370,0,823,823,0.86,1,slowBody
370,0,266,266,0.69,1,slowBody
370,0,607,607,0.56,1,slowBody
370,0,1007,1007,0.74,1,slowBody
370,0,155,155,0.47,0.68,slowBody
1048,956,50,50,0,0,slowBody
370,0,1358,1358,0.78,1,slowBody
370,0,1246,1246,0.74,1,slowBody
370,0,969,969,0.88,1,slowBody
370,0,1542,1542,0.99,0.99,slowBody
370,0,1722,1722,0.81,1,slowBody
370,0,382,382,0.39,0.98,slowBody
1144,956,267,267,0.18,0.47,slowBody
370,0,21,21,0.71,0.16,slowBody
370,0,1042,1042,0.75,1,slowBody
370,0,3425,3425,0.89,1,slowBody
370,0,901,901,0.87,1,slowBody
1089,956,48,48,0.1,0.12,slowBody
370,0,1394,1394,0.77,1,slowBody
370,0,786,786,0.67,1,slowBody
370,0,3213,3213,0.88,1,slowBody
370,0,602,602,0.56,1,slowBody
1054,956,157,157,0,0,slowBody
370,0,1855,1855,0.99,1,slowBody
370,0,443,443,0.5,0.86,slowBody
370,0,674,674,0.69,1,slowBody
370,0,418,418,0.5,0.99,slowBody
1110,956,15,15,0,0,slowBody
1116,956,81,81,0,0,slowBody
370,0,1444,1444,0.78,1,slowBody
222,0,248,248,0,0.01,slowBody
370,0,2291,2291,0.84,1,slowBody
370,0,1528,1528,0.99,0.99,slowBody
370,0,1531,1531,0.79,1,slowBody
370,0,2127,2127,0.84,1,slowBody
370,0,768,768,0.65,1,slowBody
370,0,940,940,0.88,1,slowBody
370,0,367,367,0.22,0.82,slowBody
370,0,782,782,0.85,1,slowBody
370,0,1559,1559,0.82,0.71,slowBody
370,0,915,915,0.71,1,slowBody
370,0,1634,1634,0.99,1,slowBody
370,0,464,464,1,1,slowBody
370,0,366,366,0.92,1,slowBody
1145,956,137,137,0,0,slowBody
370,0,997,997,0.73,1,slowBody
370,0,1251,1251,0.76,0.96,slowBody
370,0,1360,1360,0.91,1,slowBody
370,0,2638,2638,0.86,1,slowBody
370,0,1339,1339,0.91,0.98,slowBody
370,0,349,349,0.77,1,slowBody
1043,956,27,27,0,0,slowBody
370,0,1234,1234,0.74,1,slowBody
370,0,793,793,0.9,1,slowBody
370,0,839,839,0.69,1,slowBody
370,0,421,421,0.5,1,slowBody
370,0,2383,2383,0.85,1,slowBody
370,0,738,738,0.57,0.99,slowBody
370,0,2058,2058,0.84,1,slowBody
370,0,153,153,0.82,0.89,slowBody
370,0,863,863,0.87,1,slowBody
1067,956,100,100,0,0,slowBody
370,0,1456,1456,0.77,1,slowBody
370,0,3906,3906,0.9,0.96,slowBody
1198,956,185,185,0,0,slowBody
370,0,271,271,0.23,0.63,slowBody
370,0,3730,3730,0.9,1,slowBody
370,0,1866,1866,0.81,0.62,slowBody
986,890,200,200,0,0,slowBody
370,0,1082,1082,0.75,1,slowBody
370,0,139,139,0.99,1,slowBody
370,0,1278,1278,0.91,0.96,slowBody
370,0,573,573,0.63,1,slowBody
1190,956,1163,1163,0.78,0.75,slowBody
370,0,3924,3924,0.9,0.96,slowBody
370,0,269,269,0.16,0.43,slowBody
1028,956,211,211,0,0,slowBody
370,0,598,598,0.51,0.82,slowBody
370,0,524,524,0.84,1,slowBody
370,0,603,603,0.51,0.87,slowBody
642,206,5,5,0,0,slowBody
370,0,520,520,0.55,1,slowBody
370,0,1180,1180,0.75,1,slowBody
370,0,698,698,0.66,1,slowBody
370,0,1375,1375,0.77,1,slowBody
370,0,905,905,0.72,1,slowBody
370,0,708,708,0.64,1,slowBody
370,0,1842,1842,0.81,0.62,slowBody
370,0,334,334,0.27,0.89,slowBody
370,0,751,751,1,1,slowBody
4706,148,205,205,0,0,slowBody
370,0,2027,2027,0.84,1,slowBody
370,0,860,860,0.87,1,slowBody
370,0,2177,2177,0.85,1,slowBody
1114,956,34,34,0,0,slowBody
370,0,320,320,0.91,1,slowBody
370,0,2074,2074,0.84,1,slowBody
370,0,1413,1413,0.79,1,slowBody
370,0,213,213,0.87,1,slowBody
370,0,2526,2526,0.86,1,slowBody
370,0,331,331,0.81,0.88,slowBody
370,0,1500,1500,0.78,1,slowBody
370,0,2695,2695,0.87,1,slowBody
370,0,1857,1857,0.99,1,slowBody
1168,1022,131,131,0,0,slowBody
999,956,89,89,0,0,slowBody
370,0,762,762,0.58,0.99,slowBody
370,0,3436,3436,0.89,1,slowBody
370,0,740,740,0.85,1,slowBody
370,0,1248,1248,0.79,1,slowBody
370,0,606,606,0.61,1,slowBody
370,0,305,305,0.73,1,slowBody
1169,1022,201,201,0,0,slowBody
1072,1022,148,148,0,0,slowBody
370,0,403,403,1,1,slowBody
370,0,427,427,0.81,1,slowBody
370,0,1740,1740,0.99,1,slowBody
370,0,2896,2896,0.87,1,slowBody
370,0,661,661,0.83,0.67,slowBody
370,0,2898,2898,0.87,1,slowBody
370,0,2764,2764,0.87,1,slowBody
370,0,191,191,0.85,1,slowBody
370,0,522,522,0.6,1,slowBody
1120,956,579,579,0.83,0.29,slowBody
1003,956,514,514,0.93,0.93,slowBody
370,0,2698,2698,0.86,0.98,slowBody
370,0,1697,1697,0.8,1,slowBody
370,0,991,991,0.76,1,slowBody
370,0,3137,3137,0.88,1,slowBody
370,0,779,779,1,1,slowBody
370,0,965,965,0.73,1,slowBody
370,0,3126,3126,0.88,1,slowBody
1046,1022,27,27,0.15,0.11,slowBody
370,0,566,566,1,1,slowBody
370,0,181,181,0.55,0.91,slowBody
370,0,767,767,1,1,slowBody
370,0,514,514,1,1,slowBody
370,0,1363,1363,0.81,1,slowBody
370,0,3978,3978,0.9,0.98,slowBody
370,0,2388,2388,0.86,1,slowBody
370,0,712,712,0.67,1,slowBody
370,0,1760,1760,0.81,1,slowBody
370,0,624,624,0.49,1,slowBody
370,0,341,341,0.82,0.92,slowBody
370,0,967,967,0.67,1,slowBody
975,890,25,25,0,0,slowBody
370,0,813,813,0.71,1,slowBody
370,0,1604,1604,0.99,0.99,slowBody
370,0,413,413,0.4,0.97,slowBody
370,0,1530,1530,0.81,0.7,slowBody
370,0,494,494,0.46,0.79,slowBody
370,0,3526,3526,0.89,1,slowBody
370,0,862,862,0.87,1,slowBody
991,956,91,91,0,0,slowBody
370,0,2418,2418,0.85,1,slowBody
370,0,1265,1265,0.91,0.96,slowBody
370,0,274,274,0,0.01,slowBody
370,0,663,663,1,1,slowBody
370,0,914,914,0.88,1,slowBody
4640,836,1177,1177,0.74,0.57,slowBody
370,0,2249,2249,0.85,1,slowBody
370,0,1701,1701,0.81,1,slowBody
370,0,274,274,0.18,0.48,slowBody
1153,956,41,41,0,0,slowBody
370,0,1248,1248,0.76,0.96,slowBody
370,0,886,886,0.64,1,slowBody
370,0,943,943,0.73,1,slowBody
370,0,864,864,0.63,1,slowBody
1021,1022,145,145,0,0,slowBody
370,0,1722,1722,0.82,1,slowBody
370,0,252,252,0.04,0.09,slowBody
370,0,655,655,0.61,1,slowBody
370,0,1450,1450,0.82,0.99,slowBody
370,0,1081,1081,0.78,1,slowBody
370,0,656,656,0.52,0.99,slowBody
370,0,1319,1319,0.76,1,slowBody
370,0,1001,1001,0.74,1,slowBody
370,0,624,624,0.59,1,slowBody
370,0,3641,3641,0.9,1,slowBody
370,0,584,584,1,1,slowBody
370,0,851,851,0.63,0.99,slowBody
1029,956,244,244,0.1,0.25,slowBody
1048,956,166,166,0,0,slowBody
1097,956,201,201,0,0,slowBody
1181,956,212,212,0,0,slowBody
370,0,595,595,0.65,1,slowBody
1028,956,137,137,0,0,slowBody
370,0,736,736,1,1,slowBody
370,0,2140,2140,0.83,1,slowBody
370,0,2809,2809,0.87,1,slowBody
370,0,396,396,0.84,1,slowBody
370,0,644,644,0.51,1,slowBody
370,0,663,663,0.65,1,slowBody
1227,956,1194,1194,0.76,0.44,slowBody
978,890,91,91,0,0,slowBody
370,0,380,380,0.33,0.94,slowBody
1188,1022,128,128,0,0,slowBody
370,0,3843,3843,0.9,0.99,slowBody
370,0,1134,1134,0.77,1,slowBody
370,0,242,242,0.05,0.11,slowBody
370,0,1660,1660,0.81,1,slowBody
370,0,2402,2402,0.85,1,slowBody
370,0,1229,1229,0.73,0.39,slowBody
370,0,737,737,0.68,1,slowBody
370,0,506,506,1,1,slowBody
370,0,1870,1870,0.82,1,slowBody
370,0,647,647,1,1,slowBody
370,0,1383,1383,0.78,1,slowBody
370,0,430,430,0.41,0.93,slowBody
370,0,3209,3209,0.88,1,slowBody
370,0,1107,1107,0.71,1,slowBody
370,0,1359,1359,0.78,1,slowBody
370,0,1007,1007,0.74,1,slowBody
370,0,3211,3211,0.88,1,slowBody
370,0,2897,2897,0.88,1,slowBody
370,0,1586,1586,0.8,1,slowBody
370,0,610,610,0.81,0.18,slowBody
370,0,2073,2073,0.83,0.99,slowBody
370,0,1292,1292,0.74,0.91,slowBody
370,0,250,250,0.99,1,slowBody
1022,956,124,124,0,0,slowBody
370,0,445,445,0.47,0.99,slowBody
370,0,29,29,0.93,0.56,slowBody
370,0,451,451,0.86,1,slowBody
1098,956,64,64,0.08,0.12,slowBody
5746,836,1394,1394,1,0.99,slowBody
370,0,2411,2411,0.86,1,slowBody
370,0,402,402,0.48,1,slowBody
370,0,412,412,1,1,slowBody
370,0,2585,2585,0.86,0.65,slowBody
370,0,762,762,0.66,1,slowBody
370,0,1568,1568,0.99,0.99,slowBody
370,0,168,168,0.51,0.81,slowBody
370,0,666,666,0.88,1,slowBody
1077,956,73,73,0,0,slowBody
370,0,1397,1397,0.82,1,slowBody
370,0,1385,1385,0.91,1,slowBody
370,0,767,767,0.89,1,slowBody
370,0,1666,1666,0.81,1,slowBody
370,0,2090,2090,0.99,0.98,slowBody
370,0,1325,1325,0.75,0.98,slowBody
1084,956,234,234,0,0,slowBody
370,0,1100,1100,0.73,1,slowBody
370,0,174,174,0.75,0.75,slowBody
370,0,212,212,0.03,0.06,slowBody
370,0,2813,2813,0.87,1,slowBody
370,0,656,656,0.88,1,slowBody
370,0,3334,3334,0.89,1,slowBody
370,0,317,317,0.1,0.32,slowBody
370,0,176,176,0.53,0.88,slowBody
370,0,1051,1051,0.96,0.63,slowBody
370,0,1432,1432,0.79,1,slowBody
1165,956,107,107,0,0,slowBody
1020,956,85,85,0,0,slowBody
370,0,116,116,0.3,0.31,slowBody
1134,956,381,381,0.24,0.37,slowBody
370,0,3415,3415,0.89,1,slowBody
370,0,562,562,1,1,slowBody
370,0,775,775,0.66,1,slowBody
370,0,3905,3905,0.9,0.96,slowBody
370,0,3181,3181,0.89,1,slowBody
370,0,767,767,0.59,0.99,slowBody
370,0,1568,1568,0.82,0.72,slowBody
1152,1022,203,203,0,0,slowBody
1115,758,19,19,0.74,0.15,slowBody
1080,956,131,131,0,0,slowBody
943,890,96,96,0,0,slowBody
370,0,462,462,0.86,1,slowBody
370,0,692,692,0.88,1,slowBody
370,0,432,432,1,1,slowBody
370,0,112,112,0.75,0.75,slowBody
370,0,1836,1836,0.82,1,slowBody
370,0,1438,1438,0.99,0.95,slowBody
370,0,280,280,0.26,0.72,slowBody
370,0,122,122,0.34,0.37,slowBody
1053,890,56,56,0,0,slowBody
370,0,1669,1669,0.81,1,slowBody
370,0,354,354,0.77,1,slowBody
370,0,1163,1163,0.75,1,slowBody
370,0,433,433,0.36,0.86,slowBody
370,0,1986,1986,0.82,1,slowBody
370,0,901,901,1,0.98,slowBody
370,0,11,11,1,0.56,slowBody
1020,956,94,94,0,0,slowBody
370,0,249,249,0.16,0.39,slowBody
1084,956,53,53,0,0,slowBody
1111,956,298,298,0.17,0.51,slowBody
370,0,3411,3411,0.89,1,slowBody
370,0,2126,2126,0.99,1,slowBody
3470,74,1204,1204,0.75,0.33,slowBody
370,0,1615,1615,0.8,1,slowBody
370,0,1224,1224,0.76,0.98,slowBody
370,0,477,477,0.46,0.99,slowBody
370,0,2463,2463,0.87,1,slowBody
370,0,2964,2964,0.87,0.99,slowBody
370,0,495,495,0.83,1,slowBody
370,0,1844,1844,0.99,1,slowBody
370,0,2180,2180,0.85,1,slowBody
956,890,48,48,0,0,slowBody
370,0,434,434,0.46,0.99,slowBody
1171,956,1146,1146,0.79,0.92,slowBody
370,0,224,224,0.08,0.17,slowBody
370,0,895,895,0.64,1,slowBody
370,0,504,504,0.49,0.99,slowBody
370,0,3368,3368,0.89,1,slowBody
370,0,987,987,0.88,1,slowBody
370,0,1141,1141,0.74,1,slowBody
370,0,1393,1393,0.76,1,slowBody
370,0,3941,3941,0.9,0.97,slowBody
