% isAttack tcpFlood:	199
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	571
% isAttack slowBody:	571
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R7,10,14,22,33,40'

@attribute max_fpktl numeric
@attribute mean_bpktl numeric
@attribute mean_fiat numeric
@attribute min_active numeric
@attribute sflow_bbytes numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
511,122,21143,3630,143,slowBody
467,134,8833,4535,161,slowBody
511,122,17674,4579,172,slowBody
394,56,1279,2599,112,slowBody
394,56,1575,3184,112,slowBody
467,122,23175,4477,143,slowBody
467,134,14876,4504,161,slowBody
387,56,280059,0,18,slowBody
246,113,19495,2,181,slowBody
511,134,13747,924,161,slowBody
511,134,14600,898,161,slowBody
467,134,13810,4554,161,slowBody
511,56,1574,3207,112,slowBody
511,134,13748,3986,161,slowBody
511,134,11401,3353,161,slowBody
246,122,9411,13,171,slowBody
394,56,1652,3368,112,slowBody
246,122,11455,4,171,slowBody
387,56,280492,0,18,slowBody
467,179,232666,69265,89,slowBody
511,122,268658,2197,215,slowBody
511,122,14616,12,172,slowBody
511,60,287700,0,7,slowBody
511,54,1645,5,82,slowBody
511,56,1655,3372,112,slowBody
467,134,12964,4498,161,slowBody
394,54,1673,14,82,slowBody
394,56,1666,3394,112,slowBody
387,56,280172,0,18,slowBody
246,113,20926,5,181,slowBody
511,122,268278,1203,215,slowBody
511,56,1661,3382,112,slowBody
394,56,1677,3418,112,slowBody
394,54,1765,13,82,slowBody
394,56,1578,3200,112,slowBody
49,-1,0,0,0,slowBody
511,122,20652,4269,172,slowBody
246,113,19406,13,181,slowBody
511,122,269834,1634,215,slowBody
511,60,287925,0,6,slowBody
511,56,1666,3391,112,slowBody
72,-1,287,266,0,slowBody
394,56,1579,3213,112,slowBody
511,122,13880,13,172,slowBody
511,179,220045,55249,119,slowBody
511,54,1674,6,82,slowBody
511,122,14129,12,172,slowBody
511,54,1738,6,82,slowBody
394,56,1562,3157,112,slowBody
394,54,1632,14,82,slowBody
511,54,1719,6,82,slowBody
511,56,1732,3521,112,slowBody
394,56,1576,3190,112,slowBody
246,113,16853,12,181,slowBody
511,122,267203,2039,215,slowBody
511,134,6142,4489,161,slowBody
511,54,1648,5,82,slowBody
511,56,1619,3299,112,slowBody
246,122,7500,6,171,slowBody
387,56,280171,0,18,slowBody
394,56,1597,3257,112,slowBody
511,122,17544,4640,172,slowBody
511,54,1641,6,82,slowBody
467,122,22318,4560,172,slowBody
467,134,14519,4477,161,slowBody
467,134,14319,3773,134,slowBody
511,134,7972,2899,161,slowBody
246,122,7079,13,171,slowBody
511,54,1664,6,82,slowBody
394,54,1635,13,82,slowBody
394,56,1902,3858,112,slowBody
467,122,22633,4601,172,slowBody
511,122,266943,1843,215,slowBody
467,134,10832,3480,161,slowBody
511,114,17879,13,182,slowBody
511,56,1597,3251,112,slowBody
511,54,1559,6,82,slowBody
511,122,18137,4556,172,slowBody
511,54,1674,6,82,slowBody
387,56,280874,0,18,slowBody
511,134,13559,807,161,slowBody
511,60,287463,0,7,slowBody
511,134,4338,1911,161,slowBody
394,60,877,1755,30,slowBody
394,54,1584,14,82,slowBody
511,54,247067,1586,32,slowBody
246,113,20688,5,181,slowBody
394,56,1664,3426,112,slowBody
394,56,1645,3342,112,slowBody
246,113,17089,13,181,slowBody
387,56,280820,0,18,slowBody
511,114,21370,12,182,slowBody
394,54,1573,13,82,slowBody
467,134,14508,4558,161,slowBody
511,122,267423,2223,215,slowBody
394,56,1626,3291,112,slowBody
246,122,11530,4,171,slowBody
467,122,22701,4525,172,slowBody
467,134,14701,4561,161,slowBody
467,134,5071,4546,161,slowBody
246,122,8450,12,171,slowBody
511,134,10019,4395,161,slowBody
394,56,1652,3366,112,slowBody
511,134,14627,4360,161,slowBody
511,122,268105,2218,215,slowBody
511,114,16765,13,182,slowBody
387,56,281133,0,18,slowBody
511,122,14745,12,172,slowBody
467,134,3879,1761,161,slowBody
246,113,21561,4,151,slowBody
511,54,1569,6,82,slowBody
246,122,2575,12,171,slowBody
246,122,7125,13,171,slowBody
511,122,19432,4386,172,slowBody
387,56,280080,0,18,slowBody
511,134,13650,718,161,slowBody
511,122,14892,4393,172,slowBody
511,122,9542,5,172,slowBody
394,56,1624,3350,112,slowBody
511,56,1671,3400,112,slowBody
511,134,5266,2223,161,slowBody
387,56,279731,0,18,slowBody
511,122,9884,4,172,slowBody
511,122,11163,13,172,slowBody
467,134,8844,4555,161,slowBody
394,54,1624,13,82,slowBody
352,1500,76398,1135,4000,slowBody
246,113,20608,12,181,slowBody
328,-1,0,0,0,slowBody
387,56,280887,0,18,slowBody
511,122,269710,1641,215,slowBody
246,113,19160,2,181,slowBody
394,54,1554,14,82,slowBody
511,114,29634,16,182,slowBody
394,54,1507,15,82,slowBody
72,-1,327,289,0,slowBody
511,134,11163,3536,161,slowBody
246,113,16545,13,181,slowBody
511,60,287310,0,15,slowBody
55,-1,322,286,0,slowBody
511,122,4143,13,172,slowBody
511,122,19995,3619,143,slowBody
467,134,13864,4597,161,slowBody
511,56,1700,3473,112,slowBody
511,122,270162,2729,215,slowBody
246,122,9305,5,171,slowBody
387,56,280863,0,18,slowBody
246,122,8860,12,171,slowBody
394,54,1598,6,82,slowBody
467,134,5339,2529,161,slowBody
511,134,13232,957,161,slowBody
467,122,20949,4559,172,slowBody
328,-1,0,0,0,slowBody
387,56,280050,0,18,slowBody
246,122,12326,11,171,slowBody
511,122,17992,4333,172,slowBody
511,114,20911,5,152,slowBody
511,134,14001,1029,161,slowBody
511,60,288007,0,7,slowBody
511,134,4946,1132,161,slowBody
246,113,19061,13,181,slowBody
511,153,293716,851594,96,slowBody
467,134,13355,4637,161,slowBody
511,134,8410,966,161,slowBody
511,60,287614,0,7,slowBody
394,56,1765,3587,112,slowBody
511,134,10184,3348,161,slowBody
511,122,16529,4540,172,slowBody
394,56,1631,3324,112,slowBody
511,60,287610,0,7,slowBody
511,56,1646,3351,112,slowBody
511,122,267124,2047,215,slowBody
511,114,18103,5,182,slowBody
394,54,1571,13,82,slowBody
511,60,287495,0,7,slowBody
394,56,1558,3153,112,slowBody
394,54,1233,14,82,slowBody
511,134,11073,918,161,slowBody
394,56,1655,3374,112,slowBody
394,56,1337,2737,112,slowBody
394,54,1930,14,82,slowBody
246,60,288987,1281,17,slowBody
394,56,1673,3406,112,slowBody
467,122,19343,3397,143,slowBody
511,134,14545,803,161,slowBody
387,56,281264,0,18,slowBody
467,122,15909,3527,143,slowBody
511,54,1673,6,82,slowBody
394,54,1169,14,54,slowBody
511,122,17757,4590,172,slowBody
387,56,280713,0,18,slowBody
467,134,14686,4499,161,slowBody
394,56,1715,3517,112,slowBody
467,122,16671,4326,172,slowBody
511,114,19193,3,182,slowBody
394,56,1591,3224,112,slowBody
511,114,20791,13,182,slowBody
387,56,279731,0,18,slowBody
511,56,1666,3379,112,slowBody
394,56,1669,3401,112,slowBody
511,60,287738,0,7,slowBody
387,56,281302,0,18,slowBody
511,122,16582,4546,172,slowBody
394,56,1583,3210,112,slowBody
511,134,4991,1050,161,slowBody
511,122,8718,5,172,slowBody
467,122,22457,3897,143,slowBody
511,122,266940,1844,215,slowBody
248,60,298929,0,10,slowHeaders
394,113,268209,3,226,slowHeaders
511,54,1382,13,82,slowHeaders
467,153,232626,68902,96,slowHeaders
394,133,19050,4524,200,slowHeaders
246,56,2098,4254,112,slowHeaders
467,114,22359,4,182,slowHeaders
395,133,15347,1620,160,slowHeaders
246,56,1686,3434,112,slowHeaders
511,56,1532,3169,112,slowHeaders
352,2948,1035,6214,11792,slowHeaders
511,54,1598,13,82,slowHeaders
351,133,14134,4391,160,slowHeaders
307,133,4155,2049,160,slowHeaders
467,122,9224,4,172,slowHeaders
246,54,1759,4,54,slowHeaders
394,133,17110,4608,200,slowHeaders
511,54,1638,13,82,slowHeaders
394,133,19724,4582,200,slowHeaders
394,122,274975,1569,213,slowHeaders
511,54,1634,14,82,slowHeaders
394,133,20424,4496,200,slowHeaders
246,54,1591,11,72,slowHeaders
351,133,7855,2825,160,slowHeaders
394,150,2943,1656,187,slowHeaders
394,150,12242,4669,187,slowHeaders
246,133,13189,4540,160,slowHeaders
246,56,1583,3218,112,slowHeaders
307,133,9682,4550,160,slowHeaders
246,122,21163,4358,171,slowHeaders
511,54,1707,14,82,slowHeaders
394,122,25300,679,171,slowHeaders
467,122,14473,13,172,slowHeaders
246,56,1629,3314,112,slowHeaders
246,122,19306,4396,171,slowHeaders
394,113,31615,4,181,slowHeaders
511,54,1684,14,82,slowHeaders
246,56,1619,3294,112,slowHeaders
246,54,1598,12,72,slowHeaders
394,60,288025,0,7,slowHeaders
467,122,14863,12,172,slowHeaders
511,54,1569,15,82,slowHeaders
394,133,17927,4390,200,slowHeaders
307,133,11237,3165,160,slowHeaders
395,122,18275,3561,171,slowHeaders
467,60,287846,0,8,slowHeaders
395,122,19002,4261,171,slowHeaders
394,122,22796,959,171,slowHeaders
394,150,10954,4246,187,slowHeaders
394,113,23663,3,181,slowHeaders
394,113,268393,2,226,slowHeaders
511,54,1664,13,82,slowHeaders
246,54,1686,12,72,slowHeaders
395,122,22251,4512,171,slowHeaders
395,122,22263,4528,171,slowHeaders
394,133,18583,4412,160,slowHeaders
511,54,1577,16,82,slowHeaders
467,122,14098,12,172,slowHeaders
248,780,218170,1745364,1560,slowHeaders
467,114,22283,5,152,slowHeaders
246,60,289001,3,17,slowHeaders
246,122,19213,4807,171,slowHeaders
246,56,1675,3413,112,slowHeaders
394,150,7484,3434,187,slowHeaders
246,54,1607,5,72,slowHeaders
307,122,17076,4589,171,slowHeaders
395,133,15269,1686,160,slowHeaders
307,122,17029,4628,171,slowHeaders
307,133,14786,4577,160,slowHeaders
246,54,1631,5,72,slowHeaders
394,113,272596,2,181,slowHeaders
395,133,2817,986,160,slowHeaders
394,113,28294,4,181,slowHeaders
246,56,1646,3347,112,slowHeaders
394,113,271134,3,226,slowHeaders
394,122,270631,1196,213,slowHeaders
246,54,1565,4,72,slowHeaders
467,122,11758,13,172,slowHeaders
394,113,29681,4,181,slowHeaders
246,54,1621,4,72,slowHeaders
511,56,1684,3432,112,slowHeaders
307,122,18761,4549,171,slowHeaders
308,416,172806,5,416,slowHeaders
307,133,14203,4934,160,slowHeaders
394,122,25554,886,171,slowHeaders
394,113,37630,6,181,slowHeaders
246,133,11371,4587,160,slowHeaders
394,150,13788,4366,187,slowHeaders
394,122,24973,823,171,slowHeaders
511,54,1600,14,82,slowHeaders
246,133,7307,3010,160,slowHeaders
351,133,13966,4371,160,slowHeaders
467,122,14933,12,172,slowHeaders
351,122,16145,4517,171,slowHeaders
511,56,1591,3234,112,slowHeaders
351,133,12642,4447,160,slowHeaders
246,56,1607,3271,112,slowHeaders
511,54,1663,15,82,slowHeaders
395,133,7727,954,160,slowHeaders
246,122,17734,4532,171,slowHeaders
246,54,1268,2,72,slowHeaders
351,133,12523,4415,160,slowHeaders
246,56,1591,3223,112,slowHeaders
246,54,285015,5,43,slowHeaders
467,122,22639,5,143,slowHeaders
246,122,18014,4455,171,slowHeaders
394,122,29708,820,171,slowHeaders
351,133,4946,4381,160,slowHeaders
246,56,1640,3335,112,slowHeaders
394,122,24060,944,171,slowHeaders
394,133,3535,1817,200,slowHeaders
351,133,12605,4383,160,slowHeaders
396,780,239772,4560,260,slowHeaders
511,56,1571,3185,112,slowHeaders
246,54,1641,5,72,slowHeaders
511,56,1581,3203,112,slowHeaders
246,56,1702,3466,112,slowHeaders
246,54,1621,11,72,slowHeaders
395,122,15833,1987,171,slowHeaders
307,122,18918,4547,171,slowHeaders
308,1087,1050,6303,7612,slowHeaders
511,56,1619,3301,112,slowHeaders
467,122,10280,14,172,slowHeaders
394,122,276810,1524,213,slowHeaders
511,56,1637,3335,112,slowHeaders
246,54,1578,5,72,slowHeaders
394,122,274513,1216,213,slowHeaders
351,133,15350,4420,160,slowHeaders
394,122,28683,1233,171,slowHeaders
467,122,10948,12,172,slowHeaders
467,122,21932,5,172,slowHeaders
511,56,1626,3297,112,slowHeaders
394,113,23997,5,181,slowHeaders
394,122,278306,1261,171,slowHeaders
246,56,1675,3412,112,slowHeaders
467,122,4547,12,172,slowHeaders
467,114,14847,13,182,slowHeaders
394,150,12692,4465,187,slowHeaders
394,113,32063,2,151,slowHeaders
395,133,9991,848,160,slowHeaders
511,54,1610,14,82,slowHeaders
394,113,24454,5,181,slowHeaders
394,150,8032,4402,187,slowHeaders
307,133,4950,4544,160,slowHeaders
467,122,14644,12,172,slowHeaders
394,122,277951,1562,213,slowHeaders
394,133,18071,4570,200,slowHeaders
511,54,1645,16,82,slowHeaders
246,56,1636,3327,112,slowHeaders
511,54,1608,16,82,slowHeaders
246,133,11797,4485,160,slowHeaders
394,122,276451,1595,213,slowHeaders
511,54,1602,14,82,slowHeaders
395,122,268573,4454,213,slowHeaders
307,122,18978,4556,171,slowHeaders
246,122,19285,4446,171,slowHeaders
246,122,26973,799,171,slowHeaders
246,122,17350,4548,171,slowHeaders
246,56,1656,3377,112,slowHeaders
394,113,274233,2,226,slowHeaders
307,133,14538,4531,160,slowHeaders
351,133,4822,4333,160,slowHeaders
351,122,16087,4514,171,slowHeaders
511,56,1797,3638,112,slowHeaders
395,122,22253,4496,171,slowHeaders
394,113,24558,5,181,slowHeaders
246,133,12578,4529,160,slowHeaders
351,133,2312,1139,160,slowHeaders
394,113,27508,4,181,slowHeaders
246,56,1651,3363,112,slowHeaders
394,133,17736,4571,200,slowHeaders
246,54,1684,5,72,slowHeaders
467,114,15711,5,152,slowHeaders
511,54,1637,6,82,slowHeaders
395,133,15090,1366,160,slowHeaders
511,54,1659,13,82,slowHeaders
307,133,15451,4488,160,slowHeaders
395,122,15619,1538,171,slowHeaders
394,133,17408,4490,200,slowHeaders
394,113,272659,3,226,slowHeaders
394,122,273259,1654,213,slowHeaders
246,122,16104,4490,171,slowHeaders
246,122,19416,4172,171,slowHeaders
246,56,1615,3283,112,slowHeaders
246,56,1706,3469,112,slowHeaders
394,150,12690,4589,187,slowHeaders
246,56,1611,3276,112,slowHeaders
511,56,1618,3317,112,slowHeaders
308,780,216536,1732290,1560,slowHeaders
246,56,1625,3322,112,slowHeaders
511,56,1745,3545,112,slowHeaders
394,133,20407,4164,200,slowHeaders
511,56,1638,3338,112,slowHeaders
511,54,1604,13,82,slowHeaders
516,217,323818,2678,130,slowHeaders
394,113,24704,8,181,slowHeaders
521,215,237905,1728,71,slowHeaders
351,133,14057,4385,160,slowHeaders
395,122,15704,1495,171,slowHeaders
394,133,20106,4701,200,slowHeaders
395,122,18823,4322,171,slowHeaders
246,122,19250,4274,171,slowHeaders
467,114,22346,5,182,slowHeaders
394,122,28229,621,171,slowHeaders
394,122,25363,648,171,slowHeaders
395,122,23729,4401,171,slowHeaders
351,133,15062,4413,160,slowHeaders
395,122,23308,4563,171,slowHeaders
394,122,274615,1211,213,slowHeaders
511,56,1633,3327,112,slowHeaders
246,54,1619,5,72,slowHeaders
246,54,1231,4,72,slowHeaders
467,122,14495,13,172,slowHeaders
246,54,1321,12,72,slowHeaders
395,122,22295,4534,171,slowHeaders
307,122,18847,5055,171,slowHeaders
246,54,1650,13,72,slowHeaders
246,122,19214,3562,171,slowHeaders
307,133,13780,4049,160,slowHeaders
394,113,267559,2,226,slowHeaders
394,113,272850,3,226,slowHeaders
246,56,1666,3395,112,slowHeaders
394,60,287997,0,6,slowHeaders
394,133,20181,4539,200,slowHeaders
246,56,1634,3328,112,slowHeaders
394,60,277355,1304,15,slowHeaders
246,133,12477,4534,160,slowHeaders
246,56,1617,3291,112,slowHeaders
246,60,288004,0,10,slowHeaders
511,54,1646,15,82,slowHeaders
395,133,10675,4563,160,slowHeaders
246,56,1630,3318,112,slowHeaders
394,150,9960,4398,187,slowHeaders
394,133,18489,4607,200,slowHeaders
467,114,20926,5,182,slowHeaders
307,133,14651,4518,160,slowHeaders
246,54,1182,5,72,slowHeaders
246,54,1600,12,72,slowHeaders
351,133,14138,4413,160,slowHeaders
394,150,12833,4296,187,slowHeaders
246,133,12675,4473,160,slowHeaders
307,122,20666,4555,171,slowHeaders
394,113,272715,2,226,slowHeaders
467,60,287867,0,8,slowHeaders
246,133,8584,4475,160,slowHeaders
394,150,221769,3049,107,slowHeaders
394,122,277631,822,171,slowHeaders
394,113,272642,3,226,slowHeaders
394,150,6394,3040,187,slowHeaders
246,56,1641,3345,112,slowHeaders
246,54,1539,13,72,slowHeaders
246,56,1639,3335,112,slowHeaders
394,60,288011,0,7,slowHeaders
246,122,21170,4593,171,slowHeaders
395,122,269559,7793,122,slowHeaders
511,56,1640,3322,112,slowHeaders
467,122,14355,13,172,slowHeaders
394,113,272507,2,181,slowHeaders
511,56,1601,3269,112,slowHeaders
351,122,15056,4381,171,slowHeaders
351,133,12777,4468,160,slowHeaders
395,133,6561,1172,160,slowHeaders
246,54,172764,2,43,slowHeaders
394,113,27693,5,181,slowHeaders
395,177,222823,58815,88,slowHeaders
394,122,30692,646,171,slowHeaders
394,133,20326,4609,200,slowHeaders
395,133,5251,4517,160,slowHeaders
246,133,14459,4394,160,slowHeaders
396,1087,1043,6260,7612,slowHeaders
395,122,15770,2323,171,slowHeaders
394,113,23851,5,181,slowHeaders
394,122,24685,835,171,slowHeaders
246,122,15993,4332,171,slowHeaders
246,56,1620,3303,112,slowHeaders
246,56,1564,3153,112,slowHeaders
246,56,1606,3266,112,slowHeaders
511,56,1611,3286,112,slowHeaders
511,54,1633,15,82,slowHeaders
394,113,273918,2,226,slowHeaders
511,56,1594,3231,112,slowHeaders
246,122,17215,4473,171,slowHeaders
246,54,1659,12,72,slowHeaders
351,133,9726,3849,160,slowHeaders
467,114,15448,5,152,slowHeaders
396,780,216048,1728386,1560,slowHeaders
246,54,1635,6,72,slowHeaders
394,133,17153,4535,200,slowHeaders
246,133,14069,4613,160,slowHeaders
511,56,1638,3342,112,slowHeaders
246,56,1602,3258,112,slowHeaders
246,56,1577,3216,112,slowHeaders
395,122,19008,4245,171,slowHeaders
511,56,1598,3258,112,slowHeaders
394,113,272937,2,226,slowHeaders
328,-1,0,0,0,slowHeaders
511,56,1622,3310,112,slowHeaders
307,122,18759,4622,171,slowHeaders
246,133,14524,4302,160,slowHeaders
351,133,13525,4439,160,slowHeaders
467,114,22558,5,182,slowHeaders
394,113,30552,4,181,slowHeaders
511,56,1613,3289,112,slowHeaders
395,122,15932,2259,171,slowHeaders
394,122,278003,1564,213,slowHeaders
246,56,1629,3317,112,slowHeaders
395,122,21438,4587,171,slowHeaders
246,133,2913,1656,160,slowHeaders
394,150,12655,4700,187,slowHeaders
394,133,19210,6904,200,slowHeaders
394,150,14104,4087,187,slowHeaders
511,54,1120,14,54,slowHeaders
351,122,15733,4598,171,slowHeaders
246,122,19121,4262,171,slowHeaders
395,122,15851,2003,171,slowHeaders
511,54,1570,15,82,slowHeaders
394,122,27092,995,171,slowHeaders
394,122,278244,1501,171,slowHeaders
246,133,5358,2295,160,slowHeaders
246,56,1635,3331,112,slowHeaders
351,122,22036,804,171,slowHeaders
246,122,21289,4904,171,slowHeaders
394,122,32640,633,171,slowHeaders
246,56,1630,3321,112,slowHeaders
394,113,21964,3,181,slowHeaders
394,150,12227,4622,150,slowHeaders
395,122,270927,4361,213,slowHeaders
511,56,1482,3024,112,slowHeaders
394,122,278038,1588,171,slowHeaders
394,150,14141,3900,187,slowHeaders
246,122,19173,4359,171,slowHeaders
246,54,1629,5,72,slowHeaders
78,-1,0,0,0,slowHeaders
467,114,19365,5,152,slowHeaders
246,54,1645,12,72,slowHeaders
351,133,3921,4394,160,slowHeaders
395,133,13754,1656,160,slowHeaders
467,114,22602,4,182,slowHeaders
246,56,1612,3255,112,slowHeaders
394,150,5491,2376,187,slowHeaders
394,150,13703,4398,187,slowHeaders
394,113,272210,2,181,slowHeaders
246,54,1796,14,72,slowHeaders
467,122,11171,13,172,slowHeaders
394,133,17427,4561,200,slowHeaders
467,114,14812,12,182,slowHeaders
395,122,268415,4470,213,slowHeaders
394,133,18429,4656,200,slowHeaders
511,54,1512,5,54,slowHeaders
351,133,11567,4432,160,slowHeaders
307,133,10911,3243,160,slowHeaders
395,122,17970,3225,171,slowHeaders
394,133,19064,4524,200,slowHeaders
394,133,17485,4681,200,slowHeaders
351,133,8220,3010,160,slowHeaders
246,56,1650,3359,112,slowHeaders
246,56,1315,2666,112,slowHeaders
395,133,15005,1813,160,slowHeaders
394,133,17992,4526,200,slowHeaders
246,56,1635,3332,112,slowHeaders
511,54,1646,15,82,slowHeaders
394,113,272552,3,226,slowHeaders
307,122,18835,4552,171,slowHeaders
246,122,3172,1542,171,slowHeaders
246,122,21555,4981,171,slowHeaders
395,60,284427,262959,7,slowHeaders
467,114,225227,5,101,slowHeaders
394,122,274896,1571,213,slowHeaders
246,56,1643,3346,112,slowHeaders
246,122,96732,6898,171,slowHeaders
246,133,10714,3712,160,slowHeaders
307,133,2799,1663,160,slowHeaders
395,133,2518,749,160,slowHeaders
394,122,276557,1590,213,slowHeaders
546,217,323771,2053,130,slowHeaders
246,122,21222,4543,171,slowHeaders
394,133,19738,4545,200,slowHeaders
394,150,11549,4409,187,slowHeaders
394,122,274811,1573,213,slowHeaders
307,60,290197,303371,7,slowHeaders
351,133,1594,1091,160,slowHeaders
366,297,306112,720794,74,slowHeaders
394,113,272324,4,181,slowHeaders
394,113,272535,3,226,slowHeaders
467,114,22359,4,182,slowHeaders
307,133,221799,3025,100,slowHeaders
511,56,1628,3320,112,slowHeaders
246,122,223210,2983,106,slowHeaders
395,122,27375,923,171,slowHeaders
246,54,1615,5,72,slowHeaders
246,133,14359,4593,160,slowHeaders
246,54,1603,11,72,slowHeaders
395,122,22323,4290,171,slowHeaders
307,122,16785,4587,171,slowHeaders
246,122,261385,9583,142,slowHeaders
394,113,268316,3,226,slowHeaders
394,122,30057,2,171,slowHeaders
307,122,18875,4572,171,slowHeaders
394,122,27597,990,171,slowHeaders
246,122,15889,4440,171,slowHeaders
511,54,1604,5,82,slowHeaders
511,56,1646,3358,112,slowHeaders
351,133,9287,3127,160,slowHeaders
511,56,1637,3335,112,slowHeaders
394,122,28095,746,171,slowHeaders
394,113,273090,3,226,slowHeaders
351,133,13800,4503,160,slowHeaders
394,113,30973,4,181,slowHeaders
467,122,14804,11,172,slowHeaders
394,150,12606,4597,187,slowHeaders
246,54,1675,12,72,slowHeaders
394,113,267529,2,226,slowHeaders
394,150,14127,4245,187,slowHeaders
351,133,3595,1642,160,slowHeaders
351,133,10405,3983,160,slowHeaders
307,133,10775,2929,160,slowHeaders
395,122,23319,4537,171,slowHeaders
246,56,1703,3469,112,slowHeaders
394,113,272744,2,226,slowHeaders
511,54,1645,14,82,slowHeaders
246,56,1663,3388,112,slowHeaders
394,122,24093,3,171,slowHeaders
394,122,22849,766,171,slowHeaders
511,54,1658,15,82,slowHeaders
308,1706,284308,1268,2389,slowHeaders
467,122,15032,12,172,slowHeaders
351,133,12905,4547,160,slowHeaders
394,113,30055,5,181,slowHeaders
511,56,1673,3413,112,slowHeaders
246,56,1617,3289,112,slowHeaders
394,133,18003,4557,200,slowHeaders
467,122,5158,5,172,slowHeaders
511,56,1487,3024,112,slowHeaders
351,133,13863,4403,160,slowHeaders
511,60,105230,420922,60,slowHeaders
511,54,1647,16,82,slowHeaders
511,54,1654,13,82,slowHeaders
394,113,267558,2,226,slowHeaders
307,133,9814,4527,160,slowHeaders
351,133,13978,4537,160,slowHeaders
351,133,15141,4373,160,slowHeaders
394,133,17343,4537,200,slowHeaders
246,54,1632,12,72,slowHeaders
394,133,20152,4572,200,slowHeaders
394,113,22442,6,181,slowHeaders
246,56,1720,3503,112,slowHeaders
395,122,15987,2612,171,slowHeaders
394,113,25173,5,181,slowHeaders
467,122,5581,14,172,slowHeaders
394,150,14134,4370,187,slowHeaders
246,122,19046,4362,171,slowHeaders
246,54,2580,12,72,slowHeaders
394,150,12534,4452,187,slowHeaders
307,122,15031,4541,171,slowHeaders
246,54,1264,4,72,slowHeaders
351,133,4855,4408,160,slowHeaders
394,150,9986,4480,187,slowHeaders
248,60,310350,0,12,slowHeaders
467,122,13092,12,172,slowHeaders
394,113,23245,3,181,slowHeaders
246,56,1637,3330,112,slowHeaders
511,56,1659,3379,112,slowHeaders
511,54,1598,5,82,slowHeaders
229,-1,0,0,0,slowHeaders
394,122,277413,1286,213,slowHeaders
307,122,18924,4517,171,slowHeaders
511,54,1568,15,82,slowHeaders
467,122,14807,11,172,slowHeaders
395,122,270918,4408,213,slowHeaders
351,122,16129,4526,171,slowHeaders
511,54,1684,15,82,slowHeaders
394,122,254241,1592,171,slowHeaders
511,56,1664,3391,112,slowHeaders
246,54,1453,5,72,slowHeaders
351,122,16152,4557,171,slowHeaders
395,60,247696,5808,8,slowHeaders
511,54,1374,18,82,slowHeaders
307,133,13911,4394,160,slowHeaders
511,54,1594,14,82,slowHeaders
246,122,18012,4513,171,slowHeaders
307,122,16563,4473,171,slowHeaders
307,177,221923,47409,88,slowHeaders
246,56,1669,3389,112,slowHeaders
395,122,268611,4579,213,slowHeaders
511,56,1646,3355,112,slowHeaders
394,113,22773,5,181,slowHeaders
511,54,1595,5,82,slowHeaders
395,122,23475,4530,171,slowHeaders
307,122,18909,4541,171,slowHeaders
511,54,247038,1425,32,slowHeaders
394,122,277705,1604,171,slowHeaders
394,122,278974,1346,171,slowHeaders
246,122,17936,4523,171,slowHeaders
467,60,287823,0,8,slowHeaders
246,54,1690,13,72,slowHeaders
246,60,288495,0,15,slowHeaders
246,133,12562,4546,160,slowHeaders
394,122,27365,1294,171,slowHeaders
394,150,10457,4466,187,slowHeaders
395,177,222843,58819,88,slowHeaders
394,150,10306,4405,187,slowHeaders
394,122,27868,1223,171,slowHeaders
394,122,27979,1157,171,slowHeaders
394,122,276365,1368,213,slowHeaders
246,54,1600,4,54,slowHeaders
395,122,270996,4387,213,slowHeaders
351,133,9693,3755,160,slowHeaders
395,122,21987,4540,171,slowHeaders
351,133,11668,4382,160,slowHeaders
246,56,1453,2960,112,slowHeaders
351,133,11120,4560,160,slowHeaders
511,54,1634,14,82,slowHeaders
511,56,1620,3283,112,slowHeaders
511,56,1695,3453,112,slowHeaders
467,122,8882,5,172,slowHeaders
511,54,1552,20,82,slowHeaders
246,122,16003,4262,171,slowHeaders
246,54,1662,12,72,slowHeaders
467,122,7430,13,172,slowHeaders
246,122,17000,4504,171,slowHeaders
246,54,1651,4,72,slowHeaders
511,56,1580,3204,112,slowHeaders
394,150,6053,2798,187,slowHeaders
511,56,1638,3343,112,slowHeaders
246,56,1615,3287,112,slowHeaders
394,113,24932,4,181,slowHeaders
395,133,4185,750,160,slowHeaders
307,133,8057,4549,160,slowHeaders
511,56,1629,3322,112,slowHeaders
246,56,1624,3304,112,slowHeaders
467,122,8916,5,172,slowHeaders
395,133,1600,840,160,slowHeaders
246,56,1561,3169,112,slowHeaders
246,56,105572,422320,112,slowHeaders
246,54,1497,12,72,slowHeaders
394,133,21432,3900,200,slowHeaders
394,133,17501,4441,200,slowHeaders
78,-1,0,0,0,slowHeaders
511,60,168422,842111,60,slowHeaders
246,133,11712,4514,160,slowHeaders
394,122,277256,1292,213,slowHeaders
395,122,22501,4359,171,slowHeaders
246,54,1625,5,72,slowHeaders
246,54,1633,12,72,slowHeaders
511,60,111907,447630,12,slowHeaders
246,54,1666,13,72,slowHeaders
