% isAttack normal:	1332
% isAttack highrate:	1260
% isAttack lowrate:	1332
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-2,4,8-9,16,18,22,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,highrate,lowrate}

@data
7,tcp,838,2,4,0.5,14,0.86,normal
0,tcp,60,110,130,0.15,38,0,normal
0,tcp,141,17,23,0.26,48,0.48,normal
7,tcp,1135,1,4,0.75,59,0.93,normal
0,tcp,60,78,81,0.04,34,0.06,normal
0,tcp,60,121,139,0.13,31,0,normal
1,tcp,844,0,3,1,48,1,normal
0,tcp,60,267,267,0,23,0,normal
7,tcp,966,0,96,1,41,1,normal
0,tcp,60,217,218,0,41,0,normal
0,tcp,140,99,128,0.23,20,0.05,normal
0,tcp,60,69,69,0,25,0,normal
0,tcp,112,8,9,0.11,52,0.27,normal
0,tcp,60,250,250,0,33,0,normal
0,tcp,60,131,164,0.2,34,0.03,normal
10,tcp,2402,0,5,1,55,0.8,normal
279,tcp,29832,0,1,1,53,1,normal
193,tcp,6168,1,79,0.99,40,0.97,normal
11,tcp,1028,0,74,1,40,1,normal
0,tcp,60,172,173,0.01,19,0,normal
0,tcp,60,52,56,0.07,34,0,normal
0,tcp,60,95,98,0.03,34,0.06,normal
0,tcp,74,372,377,0.01,49,0,normal
0,tcp,155,161,163,0.01,42,0,normal
0,tcp,60,138,145,0.05,33,0,normal
0,tcp,60,13,61,0.79,54,0.76,normal
0,tcp,60,321,323,0.01,33,0,normal
249,tcp,8440,1,19,0.95,35,0.97,normal
7,tcp,1516,1,7,0.86,43,0.98,normal
0,tcp,60,81,123,0.34,39,0.36,normal
0,tcp,60,110,114,0.04,14,0,normal
0,tcp,60,85,86,0.01,35,0.03,normal
0,tcp,60,1,25,0.96,51,0.98,normal
0,tcp,66,168,170,0.01,36,0,normal
0,tcp,60,282,288,0.02,49,0,normal
0,tcp,66,55,60,0.08,37,0.03,normal
0,tcp,60,321,323,0.01,40,0,normal
0,tcp,60,56,57,0.02,34,0.03,normal
0,tcp,60,284,284,0,40,0,normal
0,tcp,60,326,328,0.01,43,0,normal
38,tcp,2022,0,97,1,49,1,normal
4,tcp,1577,14,90,0.84,41,0.9,normal
0,tcp,112,12,26,0.54,43,0.44,normal
0,tcp,60,323,325,0.01,37,0,normal
0,tcp,66,2,190,0.99,36,0.94,normal
12,tcp,2541,1,175,0.99,33,0.97,normal
5,tcp,1210,0,201,1,35,1,normal
0,tcp,66,4,180,0.98,35,0.89,normal
0,tcp,60,38,72,0.47,41,0.07,normal
0,tcp,60,39,45,0.13,38,0.03,normal
0,tcp,66,7,7,0,36,0.81,normal
8,tcp,272,0,1,1,56,1,normal
0,tcp,60,357,362,0.01,49,0,normal
0,tcp,60,19,87,0.78,47,0.6,normal
0,tcp,60,285,285,0,27,0,normal
0,tcp,78,9,44,0.8,44,0.8,normal
0,tcp,60,335,341,0.02,49,0,normal
0,tcp,66,75,82,0.09,39,0.03,normal
0,tcp,66,168,169,0.01,23,0,normal
0,tcp,66,1,19,0.95,45,0.98,normal
0,tcp,154,58,70,0.17,38,0,normal
0,tcp,60,208,209,0,33,0,normal
0,tcp,66,309,311,0.01,33,0,normal
0,tcp,159,0,48,1,54,1,normal
112,tcp,6374,0,2,1,82,1,normal
0,tcp,66,0,16,1,45,1,normal
0,tcp,60,312,314,0.01,33,0,normal
0,tcp,100,0,27,1,51,1,normal
6,tcp,1249,8,182,0.96,40,0.85,normal
0,tcp,60,105,138,0.24,29,0.03,normal
0,tcp,60,300,300,0,32,0,normal
0,tcp,60,298,298,0,32,0,normal
4,tcp,2699,4,242,0.98,31,0.87,normal
0,tcp,60,306,308,0.01,32,0,normal
0,tcp,60,25,116,0.78,42,0.57,normal
0,tcp,60,181,182,0.01,38,0,normal
0,tcp,66,2,9,0.78,46,0.96,normal
0,tcp,224,4,4,0,49,0.69,normal
0,tcp,60,50,54,0.07,37,0,normal
6,tcp,272,0,5,1,37,0.97,normal
35,tcp,1747,1,6,0.83,55,0.98,normal
5,tcp,1142,2,13,0.85,33,0.94,normal
0,tcp,60,73,128,0.43,44,0.23,normal
0,tcp,66,4,10,0.6,44,0.91,normal
0,tcp,60,287,287,0,38,0,normal
0,tcp,60,45,45,0,40,0,normal
0,tcp,60,120,127,0.06,42,0.02,normal
43,tcp,2494,0,6,1,82,0.94,normal
0,tcp,60,307,309,0.01,30,0,normal
223,tcp,7112,0,2,1,67,1,normal
6,tcp,1309,0,16,1,42,1,normal
0,tcp,66,298,300,0.01,38,0.05,normal
0,tcp,66,266,266,0,38,0,normal
0,tcp,60,139,146,0.05,33,0,normal
0,tcp,60,41,55,0.25,40,0.23,normal
33,tcp,1624,1,1,0,41,0.98,normal
0,tcp,60,66,68,0.03,20,0,normal
0,tcp,60,290,290,0,36,0,normal
0,tcp,60,15,19,0.21,54,0.61,normal
119,tcp,2530,0,146,1,36,1,normal
198,tcp,4307,0,4,1,42,1,normal
0,tcp,66,2,2,0,50,0.92,normal
0,tcp,66,6,14,0.57,25,0.76,normal
0,tcp,60,315,317,0.01,34,0,normal
10,tcp,272,1,1,0,50,0.88,normal
60,tcp,3177,0,80,1,44,1,normal
8,tcp,1249,6,62,0.9,40,0.85,normal
0,tcp,60,7,7,0,42,0.79,normal
0,tcp,60,43,77,0.44,37,0,normal
0,tcp,60,58,80,0.28,33,0,normal
0,tcp,60,74,108,0.31,32,0,normal
0,tcp,60,193,195,0.01,45,0,normal
0,tcp,66,309,311,0.01,34,0,normal
0,tcp,60,202,208,0.03,43,0.05,normal
0,tcp,60,17,20,0.15,54,0.67,normal
0,tcp,60,159,161,0.01,41,0,normal
2,tcp,844,2,3,0.33,9,0.78,normal
0,tcp,66,87,106,0.18,40,0.03,normal
0,tcp,60,75,95,0.21,34,0,normal
48,tcp,5195,0,130,1,33,1,normal
11,tcp,2445,0,12,1,18,1,normal
3,tcp,1212,1,2,0.5,59,0.98,normal
0,tcp,437,0,91,1,41,1,normal
0,tcp,60,93,95,0.02,25,0.04,normal
0,tcp,66,54,55,0.02,37,0,normal
0,tcp,141,8,31,0.74,49,0.71,normal
0,tcp,60,27,31,0.13,45,0.4,normal
0,tcp,60,287,287,0,32,0,normal
0,tcp,60,49,53,0.08,37,0,normal
0,tcp,97,0,6,1,57,0.32,normal
0,tcp,66,9,13,0.31,52,0.83,normal
0,tcp,138,69,103,0.33,33,0,normal
0,tcp,60,102,107,0.05,36,0.11,normal
0,tcp,60,290,290,0,30,0,normal
0,tcp,60,199,205,0.03,42,0.05,normal
0,tcp,60,15,41,0.63,49,0.69,normal
0,tcp,156,30,31,0.03,38,0.16,normal
0,tcp,60,283,283,0,42,0,normal
0,tcp,60,147,150,0.02,34,0,normal
0,tcp,74,488,493,0.01,43,0,normal
0,tcp,66,1,1,0,36,0.97,normal
0,tcp,60,99,99,0,25,0,normal
0,tcp,60,43,49,0.12,38,0.03,normal
0,tcp,60,311,313,0.01,35,0,normal
0,tcp,60,52,74,0.3,33,0,normal
0,tcp,66,0,2,1,3,1,normal
12,tcp,2490,1,7,0.86,49,0.98,normal
0,tcp,60,286,286,0,32,0,normal
0,tcp,60,459,464,0.01,50,0,normal
0,tcp,60,324,326,0.01,33,0,normal
0,tcp,60,156,159,0.02,34,0,normal
0,tcp,60,184,185,0.01,42,0,normal
0,tcp,60,126,144,0.12,35,0.03,normal
0,tcp,60,70,70,0,26,0,normal
0,tcp,60,78,79,0.01,32,0.03,normal
0,tcp,155,44,44,0,37,0,normal
0,tcp,60,87,88,0.01,46,0.02,normal
0,tcp,60,258,264,0.02,50,0,normal
0,tcp,60,266,266,0,18,0,normal
0,tcp,66,297,297,0,35,0,normal
0,tcp,60,247,253,0.02,50,0,normal
0,tcp,60,185,186,0.01,42,0,normal
7,tcp,2178,1,1,0,46,0.96,normal
115,tcp,1526,0,0,0,42,1,normal
0,tcp,66,64,65,0.02,37,0.03,normal
0,tcp,66,16,29,0.45,36,0.56,normal
0,tcp,60,138,142,0.03,32,0,normal
0,tcp,60,98,98,0,24,0,normal
0,tcp,60,2,27,0.93,42,0.9,normal
0,tcp,60,46,46,0,28,0,normal
0,tcp,60,13,29,0.55,47,0.6,normal
11,tcp,2265,0,2,1,50,1,normal
0,tcp,74,487,492,0.01,43,0,normal
0,tcp,60,158,164,0.04,33,0.06,normal
0,tcp,97,1,4,0.75,50,0.62,normal
20,tcp,3684,2,3,0.33,77,0.9,normal
0,tcp,66,166,168,0.01,35,0,normal
0,tcp,60,41,41,0,28,0,normal
0,tcp,60,126,129,0.02,26,0,normal
18,tcp,7529,0,27,1,48,1,normal
7,tcp,1190,0,136,1,28,1,normal
0,tcp,60,68,73,0.07,34,0,normal
0,tcp,60,249,285,0.13,24,0.04,normal
0,tcp,60,71,73,0.03,19,0,normal
0,tcp,112,0,134,1,10,1,normal
0,tcp,60,308,310,0.01,27,0,normal
0,tcp,60,149,153,0.03,41,0.07,normal
0,tcp,60,235,235,0,33,0,normal
0,tcp,66,1,9,0.89,51,0.88,normal
0,tcp,60,59,61,0.03,37,0,normal
0,tcp,156,74,74,0,35,0,normal
0,tcp,66,12,198,0.94,40,0.72,normal
1,tcp,3223,0,52,1,30,1,normal
0,tcp,60,322,328,0.02,50,0,normal
0,tcp,156,47,48,0.02,41,0,normal
0,tcp,66,187,188,0.01,33,0,normal
0,tcp,66,167,168,0.01,19,0,normal
0,tcp,66,1,3,0.67,35,0.77,normal
0,tcp,60,136,143,0.05,36,0.14,normal
0,tcp,60,285,285,0,39,0,normal
0,tcp,60,149,154,0.03,33,0,normal
16,tcp,1381,1,14,0.93,18,0.94,normal
0,tcp,60,128,131,0.02,33,0,normal
71,tcp,4134,2,4,0.5,68,0.97,normal
0,tcp,66,8,40,0.8,52,0.63,normal
0,tcp,60,9,14,0.36,40,0.15,normal
36,tcp,1711,0,95,1,47,1,normal
0,tcp,60,40,40,0,36,0,normal
0,tcp,60,291,291,0,31,0,normal
0,tcp,66,2,20,0.9,50,0.9,normal
1,tcp,3760,0,14,1,40,1,normal
0,tcp,60,121,139,0.13,31,0,normal
0,tcp,60,48,54,0.11,35,0,normal
0,tcp,60,31,37,0.16,42,0.14,normal
0,tcp,60,1,4,0.75,43,0.65,normal
0,tcp,60,50,55,0.09,36,0,normal
0,tcp,60,427,432,0.01,48,0,normal
0,tcp,60,32,38,0.16,41,0.15,normal
0,tcp,60,309,311,0.01,28,0,normal
0,tcp,66,13,13,0,48,0.35,normal
0,tcp,60,104,124,0.16,38,0,normal
0,tcp,60,226,228,0.01,30,0.07,normal
6,tcp,338,0,4,1,15,1,normal
40,tcp,2352,0,0,0,60,0.97,normal
0,tcp,60,41,41,0,43,0.05,normal
0,tcp,155,36,37,0.03,42,0.12,normal
0,tcp,60,141,191,0.26,13,0,normal
0,tcp,66,74,75,0.01,37,0,normal
55,tcp,1789,0,208,1,35,1,normal
0,tcp,60,133,137,0.03,37,0.08,normal
0,tcp,389,1,225,1,30,0.97,normal
0,tcp,60,94,94,0,26,0,normal
0,tcp,60,230,236,0.03,48,0,normal
0,tcp,66,483,488,0.01,49,0,normal
0,tcp,60,469,474,0.01,49,0,normal
0,tcp,60,73,91,0.2,28,0,normal
0,tcp,66,21,34,0.38,39,0.46,normal
0,tcp,138,139,142,0.02,34,0,normal
61,tcp,1661,0,0,0,48,1,normal
0,tcp,60,13,15,0.13,50,0.7,normal
0,tcp,60,249,284,0.12,48,0.15,normal
0,tcp,66,4,33,0.88,51,0.84,normal
0,tcp,66,485,490,0.01,43,0,normal
0,tcp,209,0,78,1,47,1,normal
4,tcp,1280,0,3,1,47,1,normal
0,tcp,138,18,41,0.56,52,0.65,normal
0,udp,60,108,108,0,33,0,highrate
0,udp,60,112,112,0,33,0,highrate
0,udp,60,101,101,0,34,0,highrate
0,udp,60,116,116,0,37,0,highrate
0,udp,60,102,102,0,33,0,highrate
0,udp,60,158,158,0,33,0,highrate
0,udp,60,160,160,0,33,0,highrate
0,udp,60,86,86,0,42,0,highrate
0,udp,60,87,87,0,41,0,highrate
0,udp,60,107,107,0,40,0,highrate
0,udp,60,83,83,0,39,0,highrate
0,udp,60,83,83,0,40,0,highrate
0,udp,60,110,110,0,33,0,highrate
0,udp,60,103,103,0,34,0,highrate
0,udp,60,143,143,0,33,0,highrate
0,udp,60,111,111,0,33,0,highrate
0,udp,60,83,83,0,41,0,highrate
0,udp,60,119,119,0,33,0,highrate
0,udp,60,111,111,0,34,0,highrate
0,udp,60,106,106,0,33,0,highrate
0,udp,60,112,112,0,33,0,highrate
0,udp,60,121,121,0,33,0,highrate
0,udp,60,164,164,0,33,0,highrate
0,udp,60,136,136,0,18,0,highrate
0,udp,60,113,113,0,34,0,highrate
0,udp,60,141,141,0,35,0,highrate
0,udp,60,86,86,0,42,0,highrate
0,udp,60,79,79,0,41,0,highrate
0,udp,60,106,106,0,33,0,highrate
0,udp,60,117,117,0,33,0,highrate
0,udp,60,117,117,0,33,0,highrate
0,udp,60,121,121,0,33,0,highrate
0,udp,60,125,125,0,33,0,highrate
0,udp,60,63,63,0,26,0,highrate
0,udp,60,164,164,0,33,0,highrate
0,udp,60,148,148,0,33,0,highrate
0,udp,60,108,108,0,34,0,highrate
0,udp,60,48,48,0,22,0,highrate
0,udp,60,120,120,0,33,0,highrate
0,udp,60,139,139,0,33,0,highrate
0,udp,60,139,139,0,19,0,highrate
0,udp,60,160,160,0,33,0,highrate
0,udp,60,138,138,0,33,0,highrate
0,udp,60,106,106,0,40,0,highrate
0,udp,60,145,145,0,33,0,highrate
0,udp,60,110,110,0,33,0,highrate
0,udp,60,73,73,0,29,0,highrate
0,udp,60,30,30,0,27,0,highrate
0,udp,60,110,110,0,33,0,highrate
0,udp,60,139,139,0,18,0,highrate
0,udp,60,60,60,0,25,0,highrate
0,udp,60,86,86,0,40,0,highrate
0,udp,60,108,108,0,33,0,highrate
0,udp,60,140,140,0,33,0,highrate
0,udp,60,160,160,0,33,0,highrate
0,udp,60,92,92,0,42,0,highrate
0,udp,60,111,111,0,33,0,highrate
0,udp,60,104,104,0,39,0,highrate
0,udp,60,95,95,0,42,0,highrate
0,udp,60,112,112,0,33,0,highrate
0,udp,60,141,141,0,26,0,highrate
0,udp,60,99,99,0,41,0,highrate
0,udp,60,110,110,0,34,0,highrate
0,udp,60,143,143,0,33,0,highrate
0,udp,60,160,160,0,33,0,highrate
0,udp,60,85,85,0,40,0,highrate
0,udp,60,141,141,0,34,0,highrate
0,udp,60,109,109,0,34,0,highrate
0,udp,60,137,137,0,33,0,highrate
0,udp,60,12,12,0,12,0,highrate
0,udp,60,136,136,0,10,0,highrate
0,udp,60,138,138,0,21,0,highrate
0,udp,60,149,149,0,33,0,highrate
0,udp,60,114,114,0,34,0,highrate
0,udp,60,153,153,0,33,0,highrate
0,udp,60,114,114,0,34,0,highrate
0,udp,60,145,145,0,33,0,highrate
0,udp,60,121,121,0,33,0,highrate
0,udp,60,150,150,0,33,0,highrate
0,udp,60,106,106,0,34,0,highrate
0,udp,60,120,120,0,33,0,highrate
0,udp,60,29,29,0,26,0,highrate
0,udp,60,116,116,0,33,0,highrate
0,udp,60,84,84,0,41,0,highrate
0,udp,60,86,86,0,42,0,highrate
0,udp,60,102,102,0,33,0,highrate
0,udp,60,78,78,0,34,0,highrate
0,udp,60,69,69,0,27,0,highrate
0,udp,60,3,3,0,3,0,highrate
0,udp,60,14,14,0,14,0,highrate
0,udp,60,107,107,0,33,0,highrate
0,udp,60,165,165,0,33,0,highrate
0,udp,60,112,112,0,34,0,highrate
0,udp,60,106,106,0,34,0,highrate
0,udp,60,110,110,0,34,0,highrate
0,udp,60,23,23,0,23,0,highrate
0,udp,60,102,102,0,33,0,highrate
0,udp,60,131,131,0,33,0,highrate
0,udp,60,125,125,0,33,0,highrate
0,udp,60,26,26,0,26,0,highrate
0,udp,60,77,77,0,33,0,highrate
0,udp,60,109,109,0,33,0,highrate
0,udp,60,118,118,0,33,0,highrate
0,udp,60,100,100,0,34,0,highrate
0,udp,60,117,117,0,33,0,highrate
0,udp,60,138,138,0,12,0,highrate
0,udp,60,160,160,0,33,0,highrate
0,udp,60,121,121,0,33,0,highrate
0,udp,60,55,55,0,24,0,highrate
0,udp,60,125,125,0,33,0,highrate
0,udp,60,46,46,0,21,0,highrate
0,udp,60,107,107,0,38,0,highrate
0,udp,60,108,108,0,34,0,highrate
0,udp,60,21,21,0,21,0,highrate
0,udp,60,114,114,0,33,0,highrate
0,udp,60,143,143,0,33,0,highrate
0,udp,60,112,112,0,34,0,highrate
0,udp,60,159,159,0,33,0,highrate
0,udp,60,145,145,0,33,0,highrate
0,udp,60,85,85,0,40,0,highrate
0,udp,60,5,5,0,5,0,highrate
0,udp,60,121,121,0,33,0,highrate
0,udp,60,141,141,0,33,0,highrate
0,udp,60,109,109,0,33,0,highrate
0,udp,60,156,156,0,33,0,highrate
0,udp,60,159,159,0,33,0,highrate
0,udp,60,114,114,0,33,0,highrate
0,udp,60,84,84,0,40,0,highrate
0,udp,60,121,121,0,33,0,highrate
0,udp,60,153,153,0,33,0,highrate
0,udp,60,85,85,0,42,0,highrate
0,udp,60,153,153,0,33,0,highrate
0,udp,60,103,103,0,34,0,highrate
0,udp,60,164,164,0,33,0,highrate
0,udp,60,139,139,0,20,0,highrate
0,udp,60,1,1,0,1,0,highrate
0,udp,60,104,104,0,34,0,highrate
0,udp,60,141,141,0,34,0,highrate
0,udp,60,138,138,0,16,0,highrate
0,udp,60,141,141,0,21,0,highrate
0,udp,60,141,141,0,33,0,highrate
0,udp,60,144,144,0,33,0,highrate
0,udp,60,112,112,0,33,0,highrate
0,udp,60,138,138,0,12,0,highrate
0,udp,60,111,111,0,34,0,highrate
0,udp,60,114,114,0,33,0,highrate
0,udp,60,123,123,0,33,0,highrate
0,udp,60,130,130,0,33,0,highrate
0,udp,60,114,114,0,33,0,highrate
0,udp,60,90,90,0,42,0,highrate
0,udp,60,137,137,0,20,0,highrate
0,udp,60,105,105,0,33,0,highrate
0,udp,60,92,92,0,42,0,highrate
0,udp,60,107,107,0,33,0,highrate
0,udp,60,113,113,0,34,0,highrate
0,udp,60,117,117,0,33,0,highrate
0,udp,60,112,112,0,34,0,highrate
0,udp,60,111,111,0,34,0,highrate
0,udp,60,145,145,0,33,0,highrate
0,udp,60,91,91,0,42,0,highrate
0,udp,60,141,141,0,23,0,highrate
0,udp,60,99,99,0,42,0,highrate
0,udp,60,109,109,0,33,0,highrate
0,udp,60,108,108,0,33,0,highrate
0,udp,60,100,100,0,42,0,highrate
0,udp,60,78,78,0,43,0,highrate
0,udp,60,103,103,0,33,0,highrate
0,udp,60,108,108,0,40,0,highrate
0,udp,60,135,135,0,18,0,highrate
0,udp,60,125,125,0,33,0,highrate
0,udp,60,82,82,0,40,0,highrate
0,udp,60,108,108,0,33,0,highrate
0,udp,60,52,52,0,24,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,udp,60,33,33,0,30,0,highrate
0,udp,60,27,27,0,27,0,highrate
0,udp,60,161,161,0,33,0,highrate
0,udp,60,162,162,0,33,0,highrate
0,udp,60,110,110,0,33,0,highrate
0,udp,60,108,108,0,34,0,highrate
0,udp,60,139,139,0,17,0,highrate
0,udp,60,119,119,0,35,0,highrate
0,udp,60,108,108,0,34,0,highrate
0,udp,60,151,151,0,33,0,highrate
0,udp,60,102,102,0,33,0,highrate
0,udp,60,106,106,0,34,0,highrate
0,udp,60,82,82,0,42,0,highrate
0,udp,60,153,153,0,33,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,udp,60,108,108,0,33,0,highrate
0,udp,60,101,101,0,34,0,highrate
0,udp,60,118,118,0,34,0,highrate
0,udp,60,103,103,0,33,0,highrate
0,udp,60,105,105,0,33,0,highrate
0,udp,60,18,18,0,18,0,highrate
0,udp,60,109,109,0,40,0,highrate
0,udp,60,151,151,0,33,0,highrate
0,udp,60,114,114,0,33,0,highrate
0,udp,60,113,113,0,33,0,highrate
0,udp,60,106,106,0,39,0,highrate
0,udp,60,121,121,0,33,0,highrate
0,udp,60,117,117,0,33,0,highrate
0,udp,60,105,105,0,33,0,highrate
0,udp,60,111,111,0,34,0,highrate
0,udp,60,41,41,0,36,0,highrate
0,udp,60,86,86,0,40,0,highrate
0,udp,60,66,66,0,26,0,highrate
0,udp,60,116,116,0,33,0,highrate
0,udp,60,6,6,0,6,0,highrate
0,udp,60,138,138,0,15,0,highrate
0,udp,60,112,112,0,33,0,highrate
0,udp,60,96,96,0,43,0,highrate
0,udp,60,128,128,0,33,0,highrate
0,udp,60,116,116,0,34,0,highrate
0,udp,60,136,136,0,33,0,highrate
0,udp,60,160,160,0,33,0,highrate
0,udp,60,141,141,0,34,0,highrate
0,udp,60,131,131,0,33,0,highrate
0,udp,60,130,130,0,33,0,highrate
0,udp,60,115,115,0,34,0,highrate
0,udp,60,105,105,0,33,0,highrate
0,udp,60,130,130,0,33,0,highrate
0,udp,60,97,97,0,43,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,udp,60,2,2,0,2,0,highrate
0,udp,60,125,125,0,33,0,highrate
0,udp,60,153,153,0,33,0,highrate
0,udp,60,137,137,0,11,0,highrate
0,udp,60,120,120,0,33,0,highrate
0,udp,60,141,141,0,25,0,highrate
0,udp,60,37,37,0,34,0,highrate
0,udp,60,72,72,0,28,0,highrate
0,udp,60,61,61,0,25,0,highrate
0,udp,60,104,104,0,34,0,highrate
0,udp,60,108,108,0,33,0,highrate
0,udp,60,101,101,0,40,0,highrate
0,udp,60,110,110,0,33,0,highrate
0,udp,60,34,34,0,31,0,highrate
0,udp,60,135,135,0,33,0,highrate
0,udp,60,105,105,0,40,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,udp,60,159,159,0,33,0,highrate
0,udp,60,153,153,0,33,0,highrate
0,udp,60,115,115,0,33,0,highrate
0,udp,60,141,141,0,27,0,highrate
0,udp,60,38,38,0,35,0,highrate
0,udp,60,15,15,0,15,0,highrate
0,udp,60,35,35,0,32,0,highrate
0,udp,60,113,113,0,33,0,highrate
0,udp,60,112,112,0,33,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,udp,60,114,114,0,33,0,highrate
0,udp,60,162,162,0,33,0,highrate
0,udp,60,0,0,0,0,0,highrate
0,udp,60,115,115,0,37,0,highrate
0,udp,60,153,153,0,33,0,highrate
0,udp,60,146,146,0,33,0,highrate
0,udp,60,43,43,0,32,0,highrate
0,udp,60,108,108,0,33,0,highrate
0,udp,60,112,112,0,33,0,highrate
0,udp,60,108,108,0,33,0,highrate
0,udp,60,82,82,0,38,0,highrate
0,udp,60,105,105,0,34,0,highrate
0,udp,60,158,158,0,33,0,highrate
0,udp,60,125,125,0,33,0,highrate
0,udp,60,110,110,0,33,0,highrate
0,udp,60,84,84,0,40,0,highrate
0,udp,60,108,108,0,33,0,highrate
0,udp,60,140,140,0,33,0,highrate
0,udp,60,119,119,0,33,0,highrate
0,udp,60,45,45,0,22,0,highrate
0,udp,60,93,93,0,42,0,highrate
0,udp,60,47,47,0,22,0,highrate
0,udp,60,113,113,0,34,0,highrate
0,udp,60,118,118,0,33,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,udp,60,146,146,0,33,0,highrate
0,udp,60,143,143,0,33,0,highrate
0,udp,60,113,113,0,33,0,highrate
0,udp,60,131,131,0,33,0,highrate
0,udp,60,145,145,0,33,0,highrate
0,udp,60,152,152,0,33,0,highrate
0,udp,60,7,7,0,7,0,highrate
0,udp,60,117,117,0,34,0,highrate
0,udp,60,80,80,0,41,0,highrate
0,udp,60,125,125,0,33,0,highrate
0,udp,60,20,20,0,20,0,highrate
0,udp,60,138,138,0,19,0,highrate
0,udp,60,141,141,0,25,0,highrate
0,udp,60,103,103,0,34,0,highrate
0,udp,60,138,138,0,33,0,highrate
0,udp,60,109,109,0,33,0,highrate
0,udp,60,16,16,0,16,0,highrate
0,udp,60,102,102,0,34,0,highrate
0,udp,60,81,81,0,41,0,highrate
0,udp,60,153,153,0,33,0,highrate
0,udp,60,40,40,0,37,0,highrate
0,udp,60,140,140,0,21,0,highrate
0,udp,60,87,87,0,41,0,highrate
0,udp,60,145,145,0,33,0,highrate
0,udp,60,80,80,0,42,0,highrate
0,udp,60,70,70,0,28,0,highrate
0,udp,60,134,134,0,33,0,highrate
0,udp,60,129,129,0,33,0,highrate
0,udp,60,126,126,0,33,0,highrate
0,udp,60,103,103,0,40,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,udp,60,141,141,0,33,0,highrate
0,udp,60,141,141,0,30,0,highrate
0,udp,60,65,65,0,26,0,highrate
0,udp,60,131,131,0,33,0,highrate
0,udp,60,112,112,0,33,0,highrate
0,udp,60,153,153,0,33,0,highrate
0,udp,60,137,137,0,11,0,highrate
0,udp,60,64,64,0,26,0,highrate
0,udp,60,42,42,0,34,0,highrate
0,udp,60,141,141,0,31,0,highrate
0,udp,60,32,32,0,29,0,highrate
0,udp,60,24,24,0,24,0,highrate
0,udp,60,143,143,0,33,0,highrate
0,udp,60,114,114,0,33,0,highrate
0,udp,60,151,151,0,33,0,highrate
0,udp,60,54,54,0,23,0,highrate
0,udp,60,49,49,0,21,0,highrate
0,udp,60,146,146,0,33,0,highrate
0,udp,60,117,117,0,34,0,highrate
0,udp,60,110,110,0,34,0,highrate
0,udp,60,108,108,0,33,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,udp,60,133,133,0,33,0,highrate
0,udp,60,110,110,0,33,0,highrate
0,udp,60,8,8,0,8,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,udp,60,79,79,0,41,0,highrate
0,udp,60,125,125,0,33,0,highrate
0,udp,60,125,125,0,33,0,highrate
0,udp,60,154,154,0,33,0,highrate
0,udp,60,107,107,0,34,0,highrate
0,udp,60,106,106,0,33,0,highrate
0,udp,60,98,98,0,41,0,highrate
0,udp,60,114,114,0,33,0,highrate
0,udp,60,109,109,0,34,0,highrate
0,udp,60,93,93,0,42,0,highrate
0,udp,60,138,138,0,11,0,highrate
0,udp,60,131,131,0,33,0,highrate
0,udp,60,148,148,0,33,0,highrate
0,udp,60,108,108,0,33,0,highrate
0,udp,60,142,142,0,33,0,highrate
0,udp,60,13,13,0,13,0,highrate
0,udp,60,113,113,0,33,0,highrate
0,udp,60,109,109,0,33,0,highrate
0,udp,60,141,141,0,22,0,highrate
0,udp,60,102,102,0,40,0,highrate
0,udp,60,138,138,0,33,0,highrate
0,udp,60,166,166,0,33,0,highrate
0,udp,60,10,10,0,10,0,highrate
0,udp,60,138,138,0,13,0,highrate
0,udp,60,87,87,0,42,0,highrate
0,udp,60,87,87,0,42,0,highrate
0,udp,60,104,104,0,40,0,highrate
0,udp,60,117,117,0,33,0,highrate
0,udp,60,86,86,0,43,0,highrate
0,udp,60,86,86,0,41,0,highrate
0,udp,60,91,91,0,42,0,highrate
0,udp,60,137,137,0,33,0,highrate
0,udp,60,82,82,0,42,0,highrate
0,udp,60,108,108,0,38,0,highrate
0,udp,60,109,109,0,33,0,highrate
0,udp,60,136,136,0,33,0,highrate
0,udp,60,121,121,0,33,0,highrate
0,udp,60,44,44,0,33,0,highrate
0,udp,60,153,153,0,33,0,highrate
