@relation ,normal
@attribute src_ip string
@attribute src_port numeric
@attribute dst_ip string
@attribute dst_port numeric
@attribute proto_number numeric
@attribute duration numeric
@attribute cof {N/A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127}
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {normal,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}
@data
% /home/jed/Documents/finalDataset/Feb19_2018/Noise/GET/B/200Connection.pcapng
192.168.1.102,41686,192.168.2.100,80,6,60.74697732925415,31,14,10,1350,1015,0.23046414184723504,0.17330905000790411,22.22332796384052,17.59086857580227,1.4,1.3300492610837438,46,96.42857142857143,467,104.0341388238319,52,101.5,539,145.8528367910614,5.2928924560546875e-05,4.672844409942627,10.000879526138306,4.533156184946125,2.384185791015625e-06,6.411154588063558,10.00087857246399,4.421652406857078,7,0,1,0,normal
192.168.1.101,39082,192.168.2.100,80,6,60.58566641807556,31,16,10,2264,1015,0.2640888669869685,0.17376053032012928,37.36857467865604,17.636693827493122,1.6,2.2305418719211825,46,141.5,467,157.00756351208054,52,101.5,539,145.8528367910614,9.5367431640625e-06,4.039044427871704,10.001124382019043,4.4643211013720965,1.430511474609375e-06,6.394496546851264,10.001122951507568,4.354498939905699,9,0,1,0,normal
192.168.2.100,80,192.168.1.112,56992,6,0.0,25,1,0,535,0,0.0,0.0,0.0,0.0,0.0,0.0,535,535.0,535,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,normal
192.168.1.110,56118,192.168.2.100,80,6,3.0338594913482666,18,3,5,180,300,0.9888437402209248,1.6480997105857467,59.330624413255485,98.8859826351448,0.6,0.6,60,60.0,60,0.0,60,60.0,60,0.0,1.0179221630096436,1.516923189163208,2.0159242153167725,0.49900102615356445,0.014730215072631836,0.7584492564201355,2.0011940002441406,0.8229856671654197,0,0,0,0,normal
192.168.1.102,41598,192.168.2.100,80,6,60.86725664138794,31,12,10,1212,1015,0.19715033438586674,0.16429743229011687,19.91218377297254,16.67618937744686,1.2,1.194088669950739,46,101.0,467,111.61989070053778,52,101.5,539,145.8528367910614,6.556510925292969e-05,5.533386967398903,10.000616788864136,4.8758614344032996,0.00022840499877929688,6.762802653842503,10.000616788864136,4.554583219558745,7,0,1,0,normal
192.168.1.101,38896,192.168.2.100,80,6,60.8677031993866,31,12,10,1237,1015,0.1971488879856556,0.16430016561423663,20.322764536521333,16.676466809845017,1.2,1.2187192118226602,46,103.08333333333333,467,111.30248449857513,52,101.5,539,145.8528367910614,7.581710815429688e-05,5.5334275635806,10.000888347625732,4.875453913457286,3.5762786865234375e-06,6.762690146764119,10.000967979431152,4.554309056177794,7,0,1,0,normal
192.168.1.110,56334,192.168.2.100,80,6,1.0073087215423584,18,2,1,120,60,1.9855323222085624,0.0,119.13193933251374,0.0,2.0,2.0,60,60.0,60,0.0,60,60.0,60,0.0,1.007286548614502,1.007286548614502,1.007286548614502,0.0,0,0,0,0,0,0,0,0,normal
192.168.1.100,43260,192.168.2.100,80,6,60.61406683921814,31,15,9,2262,963,0.24746730886393506,0.1563077040597497,37.31807017668141,16.724924334393215,1.6666666666666667,2.3489096573208723,46,150.8,467,159.01916027112372,52,107.0,539,152.7554327093548,0.0012061595916748047,4.329576202801296,10.006172895431519,4.4862966007276315,0.41913938522338867,7.197341978549957,10.006171703338623,3.9495539613832893,9,0,1,0,normal
192.168.1.100,43042,192.168.2.100,80,6,60.94336533546448,31,11,9,1156,963,0.18049544752657143,0.14768175925935778,18.96843066733787,15.801948240751283,1.2222222222222223,1.2004153686396677,46,105.0909090909091,467,115.7273084339015,52,107.0,539,152.7554327093548,0.0013434886932373047,6.094336533546448,10.006317138671875,4.776237378772882,0.003155946731567383,7.61773157119751,10.0063157081604,4.113161176957461,7,0,1,0,normal
192.168.1.111,44600,192.168.2.100,80,6,31.43021512031555,18,1,6,60,360,0.0,0.19089920838931956,0.0,11.453952503359174,0.16666666666666666,0.16666666666666666,60,60.0,60,0.0,60,60.0,60,0.0,0,0,0,0,1.030062198638916,6.286039686203003,16.128341913223267,5.500922920697673,0,0,0,0,normal
192.168.1.101,39160,192.168.2.100,80,6,60.47404146194458,31,15,10,1808,1015,0.24804031014595376,0.1741162492092119,29.897125382925626,17.672799294735007,1.5,1.7812807881773398,46,120.53333333333333,467,136.70204420157324,52,101.5,539,145.8528367910614,7.152557373046875e-06,4.319574390138898,10.001394510269165,4.499600942680335,1.4543533325195312e-05,6.38143261273702,10.001396179199219,4.385287249587639,8,0,1,0,normal
192.168.1.111,44652,192.168.2.100,80,6,1.5497207641601562e-05,18,1,1,60,60,0.0,0.0,0.0,0.0,1.0,1.0,60,60.0,60,0.0,60,60.0,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0,normal
192.168.1.110,56226,192.168.2.100,80,6,3.0174312591552734,18,2,4,120,240,1.9687043752151794,1.3256404980684158,118.12226251291077,79.53842988410494,0.5,0.5,60,60.0,60,0.0,60,60.0,60,0.0,1.0158965587615967,1.0158965587615967,1.0158965587615967,0.0,0.015297174453735352,1.005803108215332,2.001521587371826,0.8108810979792594,0,0,0,0,normal
192.168.1.111,44628,192.168.2.100,80,6,1.6927719116210938e-05,18,1,1,60,60,0.0,0.0,0.0,0.0,1.0,1.0,60,60.0,60,0.0,60,60.0,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0,normal
192.168.1.102,41798,192.168.2.100,80,6,60.606590032577515,31,16,10,2298,1015,0.2639976938382379,0.17370000765483604,37.91666877751692,17.63055077696586,1.6,2.2640394088669953,46,143.625,467,156.17573234981162,52,101.5,539,145.8528367910614,2.86102294921875e-06,4.040439335505168,10.001609325408936,4.461943000843047,9.5367431640625e-07,6.3967245949639215,10.001609802246094,4.349804843186657,9,0,1,0,normal
192.168.1.101,38828,192.168.2.100,80,6,60.96189260482788,31,11,9,1233,963,0.18044059214672173,0.14763699257216745,20.22575001062799,15.797158205221915,1.2222222222222223,1.280373831775701,46,112.0909090909091,467,114.10717015591848,52,107.0,539,152.7554327093548,0.0013804435729980469,6.096189260482788,10.001163721084595,4.780677310154549,0.003200531005859375,7.6200414299964905,10.00117039680481,4.118006843429762,7,0,1,0,normal
192.168.1.102,41514,192.168.2.100,80,6,61.00139284133911,31,12,10,1264,1015,0.19671681974887467,0.163935339286126,20.720838346881465,16.639436937541788,1.2,1.245320197044335,46,105.33333333333333,467,111.22449770122088,52,101.5,539,145.8528367910614,9.965896606445312e-05,5.545581167394465,10.000286102294922,4.886288346648003,0.0003199577331542969,6.77774002816942,10.000293970108032,4.564157649767121,7,0,1,0,normal
192.168.1.100,43284,192.168.2.100,80,6,60.58065962791443,31,16,10,2262,1015,0.2641106930540502,0.17375635600686806,37.33864923051635,17.63627013469711,1.6,2.2285714285714286,46,141.375,467,157.14796968144387,52,101.5,539,145.8528367910614,8.821487426757812e-06,4.038710641860962,10.006675004959106,4.460054735996221,9.5367431640625e-07,6.394650167889065,10.006678104400635,4.346867099415365,9,0,1,0,normal
192.168.1.101,39156,192.168.2.100,80,6,60.47907209396362,31,15,10,1901,1015,0.24801967822348817,0.174118174772179,31.4323605535234,17.67299473937617,1.5,1.8729064039408867,46,126.73333333333333,467,135.19638390956402,52,101.5,539,145.8528367910614,2.765655517578125e-05,4.319933720997402,10.001413345336914,4.499277225285928,5.4836273193359375e-06,6.3813620408376055,10.001415729522705,4.38526112103229,8,0,1,0,normal
192.168.1.100,43104,192.168.2.100,80,6,60.84507989883423,31,11,9,1144,963,0.1807870088804133,0.14793129690051846,18.801848923562982,15.828648768355475,1.2222222222222223,1.1879543094496365,46,104.0,467,115.48002582107593,52,107.0,539,152.7554327093548,0.0013692378997802734,6.084507989883423,10.007056951522827,4.771016879114555,0.003144979476928711,7.60488161444664,10.007052421569824,4.11066095350655,7,0,1,0,normal
192.168.2.100,80,192.168.1.112,56986,6,0.0,25,1,0,535,0,0.0,0.0,0.0,0.0,0.0,0.0,535,535.0,535,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,normal
192.168.1.101,39076,192.168.2.100,80,6,60.59384608268738,31,16,10,2322,1015,0.26405321718918673,0.1737605454369929,38.32072314458072,17.63669536185478,1.6,2.2876847290640394,46,145.125,467,155.65702481738498,52,101.5,539,145.8528367910614,5.4836273193359375e-06,4.039589738845825,10.001038074493408,4.46397663334857,1.430511474609375e-06,6.394495990541246,10.001038074493408,4.354532999355754,9,0,1,0,normal
192.168.1.111,44780,192.168.2.100,80,6,1.621246337890625e-05,18,1,1,60,60,0.0,0.0,0.0,0.0,1.0,1.0,60,60.0,60,0.0,60,60.0,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0,normal
192.168.1.102,41904,192.168.2.100,80,6,60.43753170967102,31,14,9,1750,963,0.23164413906333908,0.15679845627062383,28.955517382917385,16.777434820956753,1.5555555555555556,1.8172377985462098,46,125.0,467,140.68353543630164,52,107.0,539,152.7554327093548,0.0008392333984375,4.649040900743925,10.001763343811035,4.5012188749505855,0.21261048316955566,7.174815535545349,10.001768827438354,3.9915339419484615,8,0,1,0,normal
192.168.1.100,43404,192.168.2.100,80,6,0.0068111419677734375,27,13,5,940,11844,1908.637356482778,943.1760737575894,138009.16269952393,2234195.4835169776,2.6,0.07936507936507936,52,72.3076923076923,308,68.07166429058378,52,2368.8,7292,2979.2867871354715,4.291534423828125e-06,0.0005675951639811198,0.0030236244201660156,0.000928805985601799,0.0005087852478027344,0.0013253092765808105,0.0022242069244384766,0.0006326232105685494,1,0,1,0,normal
192.168.2.100,80,192.168.1.112,56994,6,0.0,25,1,0,535,0,0.0,0.0,0.0,0.0,0.0,0.0,535,535.0,535,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,normal
192.168.1.102,41788,192.168.2.100,80,6,60.604902505874634,31,16,10,2322,1015,0.26400504478080905,0.17375296501987417,38.313732123814916,17.63592594951723,1.6,2.2876847290640394,46,145.125,467,155.65702481738498,52,101.5,539,145.8528367910614,2.002716064453125e-05,4.040326833724976,10.000967502593994,4.462298570121831,0.00036215782165527344,6.394774966769749,10.00097131729126,4.352387485859908,9,0,1,0,normal
192.168.1.102,41692,192.168.2.100,80,6,60.737107038497925,31,14,10,1326,1015,0.23050159420872923,0.17331138457321976,21.831793851483926,17.591105534181803,1.4,1.3064039408866994,46,94.71428571428571,467,104.32738893326454,52,101.5,539,145.8528367910614,3.24249267578125e-05,4.672085156807532,10.000931024551392,4.533409486221579,0.0002551078796386719,6.411068227556017,10.000931024551392,4.421205857145514,7,0,1,0,normal
192.168.1.110,56326,192.168.2.100,80,6,1.020707607269287,18,2,2,120,120,1.9594574929217743,1.9594854130762112,117.56744957530645,117.56912478457267,1.0,1.0,60,60.0,60,0.0,60,60.0,60,0.0,1.020690679550171,1.020690679550171,1.020690679550171,0.0,1.0206761360168457,1.0206761360168457,1.0206761360168457,0.0,0,0,0,0,normal
192.168.1.110,56022,192.168.2.100,80,6,5.031985521316528,18,3,5,180,300,0.9897129851597859,0.9936555639588728,59.382779109587155,59.619333837532366,0.6,0.6,60,60.0,60,0.0,60,60.0,60,0.0,1.0144829750061035,1.5155909061431885,2.0166988372802734,0.501107931137085,1.0075631141662598,1.2579811811447144,2.000791072845459,0.428869050030984,0,0,0,0,normal
192.168.1.100,43380,192.168.2.100,80,6,60.437299728393555,31,15,10,1863,1015,0.2481911016443538,0.1742331300780198,30.82533482422874,17.68466270291901,1.5,1.8354679802955665,46,124.2,467,135.9250774017314,52,101.5,539,145.8528367910614,9.059906005859375e-06,4.3169499805995395,10.008407354354858,4.5007894466205665,4.76837158203125e-07,6.377151754167345,10.008408784866333,4.389140144512394,8,0,1,0,normal
192.168.1.101,39220,192.168.2.100,80,6,0.03247976303100586,31,13,7,916,11948,400.24922557439623,251.32146923123014,28202.176202011306,428969.8449106768,1.8571428571428572,0.07666555071978574,46,70.46153846153847,308,68.67606837074985,52,1706.857142857143,2948,1430.843450413719,9.5367431640625e-07,0.0027066469192504883,0.021033525466918945,0.00574067851252847,5.0067901611328125e-06,0.004642128944396973,0.025299072265625,0.0092596920260784,1,0,1,0,normal
192.168.2.100,80,192.168.1.112,57002,6,0.0,25,1,0,535,0,0.0,0.0,0.0,0.0,0.0,0.0,535,535.0,535,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,normal
192.168.1.100,43124,192.168.2.100,80,6,60.82931637763977,31,12,10,1201,1015,0.19727330035244448,0.16439967235489722,19.743769476940486,16.68656674402207,1.2,1.1832512315270935,46,100.08333333333333,467,111.76422976764773,52,101.5,539,145.8528367910614,6.9141387939453125e-06,5.529937852512706,10.004959344863892,4.87025518108172,7.152557373046875e-07,6.758596870634291,10.004955291748047,4.5489433218120015,7,0,1,0,normal
192.168.1.102,41668,192.168.2.100,80,6,60.79566049575806,31,11,9,1144,963,0.18093396650847327,0.14804726085649758,18.81713251688122,15.841056911645241,1.2222222222222223,1.1879543094496365,46,104.0,467,115.76543682652593,52,107.0,539,152.7554327093548,0.0012960433959960938,6.0795660495758055,10.000858783721924,4.7625986700123715,0.004599094390869141,7.598924785852432,10.000858068466187,4.100797971540006,7,0,1,0,normal
192.168.1.101,39094,192.168.2.100,80,6,60.57742714881897,31,16,10,2262,1015,0.2641247862952849,0.17381881240915864,37.340641662495905,17.642609459529602,1.6,2.2285714285714286,46,141.375,467,157.14796968144387,52,101.5,539,145.8528367910614,3.5762786865234375e-06,4.038495143254598,10.001072645187378,4.462132134014315,0.00024056434631347656,6.392352448569404,10.001067399978638,4.353034242560967,9,0,1,0,normal
192.168.1.110,56170,192.168.2.100,80,6,5.02088189125061,18,3,5,180,300,0.9932242733933067,0.9958530971944383,59.593456403598395,59.7511858316663,0.6,0.6,60,60.0,60,0.0,60,60.0,60,0.0,1.0037176609039307,1.510232925415039,2.0167481899261475,0.5065152645111084,1.003687858581543,1.25520521402359,2.00040340423584,0.43024558182615086,0,0,0,0,normal
192.168.1.101,38854,192.168.2.100,80,6,60.92560887336731,31,12,10,1215,1015,0.19696151129062603,0.16413855906260744,19.942353018175883,16.660063744854654,1.2,1.1970443349753694,46,101.25,467,111.60953140301235,52,101.5,539,145.8528367910614,5.91278076171875e-05,5.538691715760664,10.000920534133911,4.88041896336516,1.1682510375976562e-05,6.769348515404595,10.000922918319702,4.558740604693453,7,0,1,0,normal
192.168.1.101,38960,192.168.2.100,80,6,60.78172850608826,31,14,10,1333,1015,0.23033237691813382,0.17318969364447614,21.93093274513374,17.57875390491433,1.4,1.3133004926108374,46,95.21428571428571,467,104.279965594978,52,101.5,539,145.8528367910614,0.0008821487426757812,4.675517577391404,10.000898361206055,4.534031485671148,3.337860107421875e-06,6.415572934680515,10.000898599624634,4.4209434734510396,7,0,1,0,normal
192.168.1.102,41558,192.168.2.100,80,6,60.92481565475464,31,12,10,1251,1015,0.19696407565680515,0.16414091903392453,20.533504887221937,16.66030328194334,1.2,1.2325123152709359,46,104.25,467,111.10664921596727,52,101.5,539,145.8528367910614,5.7220458984375e-06,5.538619604977694,10.000324487686157,4.880464933726288,4.5299530029296875e-06,6.769251187642415,10.000322103500366,4.558794356097019,7,0,1,0,normal
