% isAttack tcpFlood:	444
% isAttack normal:	1333
% isAttack slowRead:	444
% isAttack httpFlood:	444
% isAttack slowHeaders:	444
% isAttack udpFlood:	372
% isAttack slowBody:	444
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-5,8,11,14-15,17-18,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_serror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
1,tcp,S3,374,755,120,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,224,0,1,0,98,98,httpFlood
0,tcp,S3,374,755,31,1,1,0,31,31,httpFlood
0,tcp,S3,374,755,374,1,1,0,100,100,httpFlood
0,tcp,S3,374,755,154,1,1,0,100,100,httpFlood
0,tcp,OTH,66,0,254,0,1,0,98,98,httpFlood
6,tcp,RSTO,446,755,367,0,1,0,100,100,httpFlood
0,tcp,OTH,60,0,177,0,1,0,33,33,httpFlood
0,tcp,S3,380,755,930,0.08,1,0,100,100,httpFlood
2,tcp,RSTO,446,755,639,0,1,0,100,100,httpFlood
0,tcp,OTH,60,0,128,0,1,0,33,33,httpFlood
0,tcp,S3,374,755,150,1,1,0,100,100,httpFlood
0,tcp,S3,377,755,316,0.08,0.04,0.96,71,41,httpFlood
6,tcp,RSTO,446,755,431,0,1,0,100,100,httpFlood
0,tcp,S3,374,755,92,1,1,0,92,92,httpFlood
0,tcp,OTH,78,0,12032,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,7360,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,6615,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,20561,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,11558,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,22309,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,7369,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,24401,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,6566,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,10887,0,1,0,76,76,tcpFlood
0,tcp,OTH,78,0,9012,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,13450,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,6536,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,14478,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,7201,0,1,0,77,77,tcpFlood
0,tcp,OTH,78,0,14183,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,5250,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,7980,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,20381,0,1,0,64,64,tcpFlood
0,tcp,OTH,78,0,1626,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,9562,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,8665,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,12599,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,26821,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,705,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,6530,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,23195,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,7905,0,1,0,77,77,tcpFlood
0,tcp,OTH,78,0,82,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,317,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,7262,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,6573,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,1455,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,7975,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,23767,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,9832,0,1,0,76,76,tcpFlood
0,tcp,OTH,78,0,5458,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,7503,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,26102,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,19639,0,1,0,53,53,tcpFlood
0,tcp,OTH,78,0,5988,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,18333,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,21515,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,10604,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,8043,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,5945,0,1,0,63,63,tcpFlood
0,tcp,OTH,78,0,12696,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,23460,0,1,0,63,63,tcpFlood
0,tcp,OTH,78,0,11084,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,3602,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,6556,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,9922,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,20618,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,6506,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,25379,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,7766,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,20693,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,24147,0,1,0,77,77,tcpFlood
0,tcp,OTH,78,0,10351,0,1,0,76,76,tcpFlood
0,tcp,OTH,78,0,19274,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,19473,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,26987,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,2592,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,5669,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,19402,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,20634,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,6032,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,9898,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,4677,0,1,0,49,49,tcpFlood
0,tcp,OTH,78,0,5111,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,23038,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,22270,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,6531,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,10906,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,20315,0,1,0,76,76,tcpFlood
0,tcp,OTH,78,0,19351,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,8046,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,17257,0,1,0,79,79,tcpFlood
0,tcp,OTH,78,0,23660,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,23431,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,1229,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,7374,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,5583,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,7327,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,23595,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,10884,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,22477,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,5175,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,7699,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,18890,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,7081,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,19057,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,23224,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,19329,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,6226,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,23056,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,5491,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,7329,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,22013,0,1,0,59,59,tcpFlood
0,tcp,OTH,78,0,39,0,1,0,39,39,tcpFlood
0,tcp,OTH,78,0,8561,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,7103,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,10601,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,8005,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,10416,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,10028,0,1,0,76,76,tcpFlood
0,tcp,OTH,78,0,7421,0,1,0,76,76,tcpFlood
0,tcp,OTH,78,0,6360,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,6226,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,6467,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,4539,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,10353,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,19818,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,21399,0,1,0,63,63,tcpFlood
0,tcp,OTH,78,0,15025,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,6956,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,27023,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,9844,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,9984,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,6530,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,14996,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,9985,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,24048,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,16294,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,6510,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,10619,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,9855,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,4350,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,6174,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,16353,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,13507,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,8983,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,2814,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,1401,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,3214,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,26108,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,8149,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,9458,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,4760,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,9725,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,7239,0,1,0,77,77,tcpFlood
0,tcp,OTH,78,0,20614,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,26373,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,12243,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,2632,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,15419,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,5614,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,7974,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,22147,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,4628,0,1,0,62,62,tcpFlood
0,tcp,OTH,78,0,6963,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,14829,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,22282,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,10375,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,10715,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,9071,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,21044,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,7111,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,26854,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,24915,0,1,0,60,60,tcpFlood
0,tcp,OTH,78,0,20563,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,16823,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,5568,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,23785,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,9134,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,5593,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,5257,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,26999,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,18324,0,1,0,78,78,tcpFlood
0,tcp,OTH,78,0,9120,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,12341,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,20743,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,5577,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,6539,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,7776,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,3692,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,9582,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,8085,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,7824,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,20434,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,22118,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,5219,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,26689,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,9449,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,11425,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,11818,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,25097,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,7470,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,9918,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,22130,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,450,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,11823,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,15900,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,23722,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,11062,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,20446,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,6547,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,8809,0,1,0,63,63,tcpFlood
0,tcp,OTH,78,0,1336,0,1,0,63,63,tcpFlood
0,tcp,OTH,78,0,8651,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,5430,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,6491,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,19713,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,8033,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,11501,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,9875,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,7623,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,1592,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,11549,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,9202,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,26381,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,20669,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,15725,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,10885,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,9846,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,11760,0,1,0,64,64,tcpFlood
0,tcp,OTH,78,0,7149,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,7934,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,12541,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,9698,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,20640,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,14306,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,7960,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,26668,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,15014,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,5282,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,1133,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,12876,0,1,0,76,76,tcpFlood
0,tcp,OTH,78,0,8695,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,5544,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,24994,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,27025,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,15801,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,26861,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,7621,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,5649,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,9982,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,13633,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,7817,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,6466,0,1,0,64,64,tcpFlood
0,tcp,OTH,78,0,7525,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,4397,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,11785,0,1,0,76,76,tcpFlood
0,tcp,OTH,78,0,16464,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,12265,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,23395,0,1,0,64,64,tcpFlood
0,tcp,OTH,78,0,22083,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,10665,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,12207,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,8870,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,8531,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,21055,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,9403,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,22172,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,14546,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,9125,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,8203,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,7771,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,5503,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,9345,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,7181,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,7913,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,20638,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,22476,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,22223,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,17994,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,16022,0,1,0,79,79,tcpFlood
0,tcp,OTH,78,0,25945,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,17546,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,5782,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,9890,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,3601,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,6171,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,25927,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,4659,0,1,0,57,57,tcpFlood
0,tcp,OTH,78,0,6376,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,17755,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,20714,0,1,0,64,64,tcpFlood
0,tcp,OTH,78,0,8048,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,6207,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,21339,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,9860,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,23837,0,1,0,56,56,tcpFlood
0,tcp,OTH,78,0,6546,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,27120,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,4986,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,27026,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,14594,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,1171,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,7941,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,23697,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,11123,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,9892,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,10759,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,23791,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,17466,0,1,0,78,78,tcpFlood
0,tcp,OTH,78,0,5354,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,7084,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,7189,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,7568,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,20559,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,8059,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,11764,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,9899,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,16332,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,5539,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,27114,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,20717,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,8182,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,8515,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,6549,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,17556,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,20621,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,17794,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,7783,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,9220,0,1,0,64,64,tcpFlood
0,tcp,OTH,78,0,20782,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,23447,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,4975,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,23589,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,25966,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,7548,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,1713,0,1,0,64,64,tcpFlood
0,tcp,OTH,78,0,11816,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,8328,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,10603,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,10174,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,24087,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,10902,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,9504,0,1,0,64,64,tcpFlood
0,tcp,OTH,78,0,7761,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,10545,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,24859,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,8076,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,8723,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,20492,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,765,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,2533,0,1,0,63,63,tcpFlood
0,tcp,OTH,78,0,6336,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,13233,0,1,0,79,79,tcpFlood
0,tcp,OTH,78,0,7633,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,14434,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,6538,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,20381,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,8480,0,1,0,65,65,tcpFlood
0,tcp,OTH,78,0,8265,0,1,0,63,63,tcpFlood
0,tcp,OTH,78,0,10762,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,12819,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,8729,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,9243,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,4894,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,8744,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,9849,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,7934,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,10454,0,1,0,75,75,tcpFlood
0,tcp,OTH,78,0,10465,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,26892,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,9902,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,15380,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,6061,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,8568,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,9967,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,10949,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,6497,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,21322,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,18436,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,1865,0,1,0,68,68,tcpFlood
0,tcp,OTH,78,0,16998,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,2700,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,9974,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,7809,0,1,0,74,74,tcpFlood
0,tcp,OTH,78,0,10713,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,5464,0,1,0,70,70,tcpFlood
0,tcp,OTH,78,0,22390,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,15771,0,1,0,73,73,tcpFlood
0,tcp,OTH,78,0,6150,0,1,0,66,66,tcpFlood
0,tcp,OTH,78,0,5835,0,1,0,67,67,tcpFlood
0,tcp,OTH,78,0,2106,0,1,0,64,64,tcpFlood
0,tcp,OTH,78,0,9889,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,6474,0,1,0,71,71,tcpFlood
0,tcp,OTH,78,0,8316,0,1,0,69,69,tcpFlood
0,tcp,OTH,78,0,7173,0,1,0,72,72,tcpFlood
0,tcp,OTH,78,0,11799,0,1,0,69,69,tcpFlood
