% isAttack tcpFlood:	199
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	667
% isAttack slowBody:	667
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R5,7-8,16,30,38-40'

@attribute min_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute std_fiat numeric
@attribute sflow_fpackets numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
40,246,66,28052,1,412,372,slowHeaders
52,246,78,75,1,268,216,slowHeaders
40,351,102,19027,1,412,320,slowHeaders
52,246,109,490,3,164,112,slowHeaders
52,246,87,297516,2,640,216,slowHeaders
40,467,134,36703,1,472,372,slowHeaders
40,246,66,28536,1,412,372,slowHeaders
40,394,116,48780,1,412,372,slowHeaders
40,351,102,5926,1,412,320,slowHeaders
52,246,109,219,3,164,112,slowHeaders
40,394,117,39011,1,412,372,slowHeaders
40,394,126,3561,1,360,320,slowHeaders
40,351,102,19202,1,412,320,slowHeaders
40,396,165,304450,2,672,112,slowHeaders
52,511,262,268,3,164,112,slowHeaders
52,246,78,183,1,268,216,slowHeaders
52,511,262,405,3,164,112,slowHeaders
52,246,109,364,3,164,112,slowHeaders
52,246,79,181,1,268,216,slowHeaders
40,395,118,24755,1,412,372,slowHeaders
40,307,87,30054,1,412,372,slowHeaders
40,308,97,1161,7,360,372,slowHeaders
52,511,262,337,3,164,112,slowHeaders
40,467,144,14991,1,412,372,slowHeaders
40,394,117,493571,2,412,372,slowHeaders
52,511,262,366,3,164,112,slowHeaders
52,246,82,1849,1,268,216,slowHeaders
40,394,117,494230,2,412,372,slowHeaders
40,351,101,23939,1,412,320,slowHeaders
40,394,117,47045,1,412,372,slowHeaders
40,467,143,16249,1,412,372,slowHeaders
40,467,142,35115,1,412,372,slowHeaders
52,511,262,366,3,164,112,slowHeaders
40,394,117,38729,1,412,424,slowHeaders
40,394,111,495191,1,472,372,slowHeaders
52,246,109,229,3,164,112,slowHeaders
40,467,142,5105,1,412,372,slowHeaders
40,467,143,22831,1,412,424,slowHeaders
40,394,126,19315,1,360,268,slowHeaders
40,394,111,53976,1,472,424,slowHeaders
40,395,116,14648,1,412,320,slowHeaders
52,511,224,218,2,216,164,slowHeaders
40,394,116,39526,1,412,424,slowHeaders
40,394,125,11211,1,360,268,slowHeaders
40,307,86,5883,1,412,320,slowHeaders
40,467,142,22549,1,412,372,slowHeaders
40,394,116,492889,2,412,372,slowHeaders
40,394,126,28599,1,360,320,slowHeaders
52,511,223,417,2,216,164,slowHeaders
52,246,109,143,3,164,112,slowHeaders
52,511,221,306,2,216,164,slowHeaders
40,246,67,17754,1,412,320,slowHeaders
40,394,117,493791,2,412,372,slowHeaders
52,511,222,179,2,216,164,slowHeaders
40,395,117,499167,2,412,372,slowHeaders
40,307,87,30015,1,412,372,slowHeaders
40,246,66,30737,1,412,372,slowHeaders
40,246,66,43932,1,412,372,slowHeaders
40,246,66,27399,1,412,372,slowHeaders
52,246,109,239,3,164,112,slowHeaders
40,394,116,485269,2,412,424,slowHeaders
40,307,88,22358,1,412,320,slowHeaders
40,351,102,5727,1,412,320,slowHeaders
40,351,102,25147,1,412,372,slowHeaders
52,511,262,591,3,164,112,slowHeaders
40,395,117,35755,1,412,372,slowHeaders
40,394,118,39727,1,412,424,slowHeaders
40,246,66,19065,1,412,320,slowHeaders
40,351,102,1319,1,412,320,slowHeaders
40,394,116,44923,1,412,424,slowHeaders
52,246,109,275,3,164,112,slowHeaders
40,394,126,28017,1,360,320,slowHeaders
52,246,79,1990,1,268,216,slowHeaders
40,467,135,25640,1,472,424,slowHeaders
52,511,222,391,2,216,164,slowHeaders
40,395,117,23543,1,412,320,slowHeaders
52,511,222,299,2,216,164,slowHeaders
40,307,86,24104,1,412,320,slowHeaders
40,395,117,24411,1,412,372,slowHeaders
40,394,127,27527,1,360,320,slowHeaders
40,394,117,485223,2,412,424,slowHeaders
40,394,117,497825,2,412,372,slowHeaders
40,246,67,25168,1,412,372,slowHeaders
40,246,66,31081,1,412,372,slowHeaders
52,246,109,116,3,164,112,slowHeaders
52,246,109,314,3,164,112,slowHeaders
40,394,126,19247,1,360,268,slowHeaders
52,246,109,252,3,164,112,slowHeaders
52,511,262,241,3,164,112,slowHeaders
40,308,135,245195,9,464,112,slowHeaders
52,246,109,89,3,164,112,slowHeaders
52,511,262,437,3,164,112,slowHeaders
40,394,126,32691,1,360,320,slowHeaders
52,511,262,330,3,164,112,slowHeaders
52,511,220,306,2,216,164,slowHeaders
40,516,197,359146,2,672,164,slowHeaders
40,394,118,39938,1,412,424,slowHeaders
40,521,177,303980,1,852,164,slowHeaders
40,351,102,21718,1,412,320,slowHeaders
40,395,117,24509,1,412,372,slowHeaders
40,394,126,32133,1,360,320,slowHeaders
40,395,116,29907,1,412,372,slowHeaders
40,246,66,30582,1,412,372,slowHeaders
40,467,142,35890,1,412,424,slowHeaders
40,394,117,46230,1,412,372,slowHeaders
40,394,116,41275,1,412,372,slowHeaders
40,395,117,38441,1,412,372,slowHeaders
40,351,102,23448,1,412,320,slowHeaders
40,395,118,37676,1,412,372,slowHeaders
40,394,117,494321,2,412,372,slowHeaders
52,511,262,176,3,164,112,slowHeaders
52,246,78,294,1,268,216,slowHeaders
52,246,79,284,1,268,216,slowHeaders
40,467,143,22263,1,412,372,slowHeaders
52,246,81,189,1,268,216,slowHeaders
40,395,117,35821,1,412,372,slowHeaders
40,307,87,29519,1,412,372,slowHeaders
52,246,81,187,1,268,216,slowHeaders
40,246,66,31015,1,412,372,slowHeaders
40,307,87,21223,1,412,320,slowHeaders
40,394,116,488048,2,412,424,slowHeaders
40,394,116,484852,2,412,424,slowHeaders
52,246,109,239,3,164,112,slowHeaders
52,394,171,324911,1,820,60,slowHeaders
40,394,126,32264,1,360,320,slowHeaders
52,246,109,183,3,164,112,slowHeaders
52,394,159,312937,1,744,120,slowHeaders
40,246,67,18914,1,412,320,slowHeaders
52,246,109,160,3,164,112,slowHeaders
52,246,97,326019,2,664,60,slowHeaders
52,511,220,67,2,216,164,slowHeaders
40,395,117,15801,1,412,320,slowHeaders
52,246,109,222,3,164,112,slowHeaders
40,394,126,14555,1,360,268,slowHeaders
40,394,125,29257,1,360,320,slowHeaders
40,467,142,33401,1,412,424,slowHeaders
40,307,87,22701,1,412,320,slowHeaders
52,246,77,1465,1,268,216,slowHeaders
52,246,79,146,1,268,216,slowHeaders
40,351,101,21854,1,412,320,slowHeaders
40,394,126,19496,1,360,268,slowHeaders
40,246,66,19280,1,412,320,slowHeaders
40,307,87,33066,1,412,372,slowHeaders
40,394,117,485282,2,412,424,slowHeaders
52,467,190,326085,1,692,60,slowHeaders
40,246,66,12195,1,412,320,slowHeaders
40,394,173,301837,2,792,268,slowHeaders
40,394,110,495702,1,472,372,slowHeaders
40,394,116,485557,2,412,424,slowHeaders
40,394,127,8326,1,360,268,slowHeaders
52,246,109,224,3,164,112,slowHeaders
52,246,79,39,1,268,216,slowHeaders
52,246,109,310,3,164,112,slowHeaders
52,394,168,326020,1,760,60,slowHeaders
40,246,67,33893,1,412,372,slowHeaders
40,395,101,498972,1,592,372,slowHeaders
52,511,262,401,3,164,112,slowHeaders
40,467,142,21867,1,412,372,slowHeaders
40,394,111,485113,1,472,424,slowHeaders
52,511,262,268,3,164,112,slowHeaders
40,351,101,23441,1,412,372,slowHeaders
40,351,101,19471,1,412,320,slowHeaders
40,395,118,8714,1,412,320,slowHeaders
52,246,91,163302,2,604,216,slowHeaders
40,394,118,44035,1,412,424,slowHeaders
40,395,167,300268,2,852,228,slowHeaders
40,394,117,50520,1,412,372,slowHeaders
40,394,126,32507,1,360,320,slowHeaders
40,395,117,6417,1,412,320,slowHeaders
40,246,66,22348,1,412,320,slowHeaders
40,396,130,1155,7,360,372,slowHeaders
40,395,117,24650,1,412,372,slowHeaders
40,394,118,38507,1,412,424,slowHeaders
40,394,118,40113,1,412,372,slowHeaders
40,246,67,25059,1,412,372,slowHeaders
52,246,109,67,3,164,112,slowHeaders
52,246,109,1499,3,164,112,slowHeaders
52,246,109,190,3,164,112,slowHeaders
52,511,262,306,3,164,112,slowHeaders
52,511,223,349,2,216,164,slowHeaders
40,394,116,484960,2,412,424,slowHeaders
52,511,262,304,3,164,112,slowHeaders
40,246,67,27140,1,412,372,slowHeaders
52,246,80,242,1,268,216,slowHeaders
40,351,102,14211,1,412,320,slowHeaders
40,467,135,25625,1,472,424,slowHeaders
40,396,181,247424,9,464,112,slowHeaders
52,246,77,213,1,268,216,slowHeaders
40,394,126,27029,1,360,320,slowHeaders
40,246,66,21676,1,412,320,slowHeaders
52,511,262,245,3,164,112,slowHeaders
52,246,109,121,3,164,112,slowHeaders
52,246,109,79,3,164,112,slowHeaders
40,395,117,30233,1,412,372,slowHeaders
52,511,262,196,3,164,112,slowHeaders
40,394,116,484623,2,412,424,slowHeaders
328,328,0,0,1,68,0,slowHeaders
52,511,262,212,3,164,112,slowHeaders
40,307,87,29753,1,412,372,slowHeaders
40,246,66,22523,1,412,320,slowHeaders
40,351,102,20798,1,412,320,slowHeaders
40,467,142,36277,1,412,424,slowHeaders
40,394,117,49061,1,412,424,slowHeaders
52,511,262,222,3,164,112,slowHeaders
40,395,117,24932,1,412,372,slowHeaders
40,394,117,492978,2,412,372,slowHeaders
52,246,109,184,3,164,112,slowHeaders
40,395,117,34431,1,412,372,slowHeaders
40,246,66,2548,1,412,320,slowHeaders
40,394,127,19135,1,360,268,slowHeaders
40,394,127,28269,1,360,320,slowHeaders
40,394,126,21741,1,360,268,slowHeaders
52,511,199,41,1,276,164,slowHeaders
40,351,102,24520,1,412,372,slowHeaders
40,246,66,30661,1,412,372,slowHeaders
40,395,116,24781,1,412,372,slowHeaders
52,511,222,464,2,216,164,slowHeaders
40,394,117,44251,1,412,372,slowHeaders
40,394,110,495326,1,472,372,slowHeaders
40,246,66,6595,1,412,320,slowHeaders
52,246,109,213,3,164,112,slowHeaders
40,351,101,35425,1,412,372,slowHeaders
40,246,66,34164,1,412,372,slowHeaders
40,394,117,53902,1,412,372,slowHeaders
52,246,109,270,3,164,112,slowHeaders
40,394,117,35171,1,412,424,slowHeaders
40,394,117,18112,1,420,268,slowHeaders
40,395,117,497801,2,412,372,slowHeaders
52,511,262,137,3,164,112,slowHeaders
40,394,111,495361,1,472,372,slowHeaders
40,394,126,21786,1,360,268,slowHeaders
40,246,66,30464,1,412,372,slowHeaders
52,246,80,181,1,268,216,slowHeaders
78,78,0,0,1,28,0,slowHeaders
40,467,134,31448,1,472,424,slowHeaders
52,246,81,231,1,268,216,slowHeaders
40,351,102,4209,1,412,320,slowHeaders
40,395,117,21168,1,412,320,slowHeaders
40,467,142,36245,1,412,424,slowHeaders
52,246,109,506,3,164,112,slowHeaders
40,394,126,6842,1,360,268,slowHeaders
40,394,125,21025,1,360,268,slowHeaders
40,394,110,484410,1,472,424,slowHeaders
52,246,78,987,1,268,216,slowHeaders
40,467,142,16439,1,412,372,slowHeaders
40,394,126,27490,1,360,320,slowHeaders
40,467,143,22859,1,412,424,slowHeaders
40,395,118,499376,2,412,372,slowHeaders
40,394,126,29158,1,360,320,slowHeaders
52,511,201,627,1,276,164,slowHeaders
40,351,102,17379,1,412,320,slowHeaders
40,307,87,16280,1,412,320,slowHeaders
40,395,117,28431,1,412,372,slowHeaders
40,394,126,30342,1,360,320,slowHeaders
40,394,126,27515,1,360,320,slowHeaders
40,351,102,11580,1,412,320,slowHeaders
52,246,109,231,3,164,112,slowHeaders
52,246,109,13,3,164,112,slowHeaders
40,395,117,23318,1,412,320,slowHeaders
40,394,127,28483,1,360,320,slowHeaders
52,246,109,311,3,164,112,slowHeaders
52,511,221,423,2,216,164,slowHeaders
40,394,117,485894,2,412,424,slowHeaders
40,307,86,29909,1,412,372,slowHeaders
40,246,66,3473,1,412,372,slowHeaders
40,246,66,34370,1,412,372,slowHeaders
52,395,168,296067,1,820,60,slowHeaders
40,467,206,299900,1,904,424,slowHeaders
40,394,116,494384,2,412,372,slowHeaders
52,246,109,217,3,164,112,slowHeaders
40,246,87,105884,2,516,372,slowHeaders
40,246,66,15898,1,412,320,slowHeaders
40,307,87,2178,1,412,320,slowHeaders
40,395,116,1660,1,412,320,slowHeaders
40,394,116,493737,2,412,372,slowHeaders
40,546,196,359163,2,672,164,slowHeaders
40,246,66,34035,1,412,372,slowHeaders
40,394,125,31494,1,360,320,slowHeaders
40,394,126,17343,1,360,268,slowHeaders
40,394,118,494353,2,412,372,slowHeaders
52,307,126,297677,1,820,60,slowHeaders
40,351,102,254,1,412,320,slowHeaders
40,366,131,336634,2,860,112,slowHeaders
40,394,110,485348,1,472,424,slowHeaders
40,394,117,485919,2,412,424,slowHeaders
40,467,143,35880,1,412,424,slowHeaders
40,307,122,301795,2,852,320,slowHeaders
52,511,262,412,3,164,112,slowHeaders
40,246,94,300916,2,844,372,slowHeaders
40,395,117,44768,1,412,372,slowHeaders
52,246,79,116,1,268,216,slowHeaders
40,246,66,22219,1,412,320,slowHeaders
52,246,81,150,1,268,216,slowHeaders
40,395,118,36073,1,412,372,slowHeaders
40,307,88,26326,1,412,372,slowHeaders
40,246,86,337866,2,748,372,slowHeaders
40,394,117,487951,2,412,424,slowHeaders
40,394,117,47587,1,412,372,slowHeaders
40,307,87,29867,1,412,372,slowHeaders
40,394,116,45106,1,412,372,slowHeaders
40,246,66,24864,1,412,372,slowHeaders
52,511,221,257,2,216,164,slowHeaders
52,511,262,317,3,164,112,slowHeaders
40,351,102,13442,1,412,320,slowHeaders
52,511,262,269,3,164,112,slowHeaders
40,394,116,46007,1,412,372,slowHeaders
40,394,117,484450,2,412,424,slowHeaders
40,351,102,21084,1,412,320,slowHeaders
40,394,117,49611,1,412,424,slowHeaders
40,467,143,22824,1,412,372,slowHeaders
40,394,125,19110,1,360,268,slowHeaders
52,246,78,294,1,268,216,slowHeaders
40,394,117,488265,2,412,424,slowHeaders
40,394,126,21787,1,360,268,slowHeaders
40,351,102,3490,1,412,320,slowHeaders
40,351,102,15349,1,412,320,slowHeaders
40,307,87,16025,1,412,320,slowHeaders
40,395,118,37714,1,412,372,slowHeaders
52,246,109,330,3,164,112,slowHeaders
40,394,117,485167,2,412,424,slowHeaders
52,511,220,205,2,216,164,slowHeaders
52,246,109,94,3,164,112,slowHeaders
40,394,117,38315,1,412,372,slowHeaders
40,394,117,36929,1,412,372,slowHeaders
52,511,223,328,2,216,164,slowHeaders
40,308,129,324388,2,568,372,slowHeaders
40,467,144,23201,1,412,372,slowHeaders
40,351,102,19656,1,412,320,slowHeaders
40,394,117,49260,1,412,424,slowHeaders
52,511,262,358,3,164,112,slowHeaders
52,246,109,192,3,164,112,slowHeaders
40,394,126,28514,1,360,320,slowHeaders
40,467,144,6164,1,412,372,slowHeaders
52,511,262,714,3,164,112,slowHeaders
40,351,102,21392,1,412,320,slowHeaders
52,511,249,119826,5,268,60,slowHeaders
52,511,223,311,2,216,164,slowHeaders
52,511,221,356,2,216,164,slowHeaders
40,394,117,488036,2,412,424,slowHeaders
40,307,87,14305,1,412,320,slowHeaders
40,351,102,21370,1,412,320,slowHeaders
40,351,102,23614,1,412,320,slowHeaders
40,394,127,27340,1,360,320,slowHeaders
52,246,78,299,1,268,216,slowHeaders
40,394,126,32222,1,360,320,slowHeaders
40,394,118,36030,1,412,424,slowHeaders
52,246,109,514,3,164,112,slowHeaders
40,395,117,25013,1,412,372,slowHeaders
40,394,116,40777,1,412,424,slowHeaders
40,467,144,6820,1,412,372,slowHeaders
40,394,126,21796,1,360,268,slowHeaders
40,246,66,30344,1,412,372,slowHeaders
52,246,80,1168,1,268,216,slowHeaders
40,394,126,18915,1,360,268,slowHeaders
40,307,87,23359,1,412,372,slowHeaders
52,246,79,147,1,268,216,slowHeaders
40,351,102,5789,1,412,320,slowHeaders
40,394,126,14547,1,360,268,slowHeaders
52,248,90,344611,2,580,60,slowHeaders
40,467,143,19777,1,412,372,slowHeaders
40,394,116,37439,1,412,424,slowHeaders
52,246,109,217,3,164,112,slowHeaders
52,511,262,299,3,164,112,slowHeaders
52,511,223,208,2,216,164,slowHeaders
229,229,0,0,1,28,0,slowHeaders
40,394,116,493230,2,412,372,slowHeaders
40,307,86,29964,1,412,372,slowHeaders
52,511,226,277,2,216,164,slowHeaders
40,467,143,23060,1,412,372,slowHeaders
40,395,118,497805,2,412,372,slowHeaders
40,351,103,25211,1,412,372,slowHeaders
52,511,225,362,2,216,164,slowHeaders
40,394,155,384165,2,576,372,slowHeaders
52,511,262,464,3,164,112,slowHeaders
52,246,78,131,1,268,216,slowHeaders
40,351,101,25244,1,412,372,slowHeaders
52,395,159,316168,2,752,60,slowHeaders
52,511,227,202,2,216,164,slowHeaders
40,307,87,21461,1,412,320,slowHeaders
52,511,223,381,2,216,164,slowHeaders
40,246,66,28516,1,412,372,slowHeaders
40,307,87,25999,1,412,372,slowHeaders
40,307,123,301719,2,852,228,slowHeaders
52,246,109,251,3,164,112,slowHeaders
40,395,117,499261,2,412,372,slowHeaders
52,511,262,280,3,164,112,slowHeaders
40,394,117,36635,1,412,424,slowHeaders
52,511,223,336,2,216,164,slowHeaders
40,395,118,37999,1,412,372,slowHeaders
40,307,87,29942,1,412,372,slowHeaders
52,511,229,316756,2,648,164,slowHeaders
40,394,111,495468,1,472,372,slowHeaders
40,394,111,494751,1,472,372,slowHeaders
40,246,66,28379,1,412,372,slowHeaders
52,467,188,326114,1,692,60,slowHeaders
52,246,80,281,1,268,216,slowHeaders
52,246,80,326257,2,528,60,slowHeaders
40,246,66,19082,1,412,320,slowHeaders
40,394,117,44721,1,412,372,slowHeaders
40,394,126,15384,1,360,268,slowHeaders
40,395,167,300276,2,852,228,slowHeaders
40,394,127,15141,1,360,268,slowHeaders
40,394,117,45572,1,412,372,slowHeaders
40,394,117,45836,1,412,372,slowHeaders
40,394,117,493783,2,412,372,slowHeaders
52,246,73,517,1,328,216,slowHeaders
40,395,117,497885,2,412,372,slowHeaders
40,351,102,14134,1,412,320,slowHeaders
40,395,117,35398,1,412,372,slowHeaders
40,351,102,17578,1,412,320,slowHeaders
52,246,109,131,3,164,112,slowHeaders
40,351,102,16616,1,412,320,slowHeaders
52,511,225,373,2,216,164,slowHeaders
52,511,262,328,3,164,112,slowHeaders
52,511,262,316,3,164,112,slowHeaders
40,467,142,12576,1,412,372,slowHeaders
52,511,227,280,2,216,164,slowHeaders
40,246,66,25101,1,412,372,slowHeaders
52,246,81,152,1,268,216,slowHeaders
40,467,143,10042,1,412,372,slowHeaders
40,246,66,26798,1,412,372,slowHeaders
52,246,79,275,1,268,216,slowHeaders
52,511,262,307,3,164,112,slowHeaders
40,394,125,7852,1,360,268,slowHeaders
52,511,262,195,3,164,112,slowHeaders
52,227,87,301557,2,872,216,slowRead
52,352,98,102941,1,500,268,slowRead
52,467,205,313,2,216,164,slowRead
52,511,179,860,1,320,268,slowRead
52,227,46,585749,1,768,476,slowRead
52,352,79,555110,1,768,476,slowRead
52,396,103,566684,1,580,528,slowRead
52,396,99,516400,2,632,580,slowRead
52,227,52,556187,1,580,528,slowRead
52,227,62,262587,1,760,424,slowRead
52,227,50,538485,2,632,580,slowRead
52,227,50,516556,2,632,580,slowRead
52,227,46,573274,1,768,476,slowRead
40,394,125,1332,1,360,320,slowRead
52,227,52,554502,1,580,528,slowRead
52,352,79,566145,1,768,476,slowRead
52,352,105,555744,2,424,424,slowRead
52,467,237,925,3,164,112,slowRead
52,352,79,566180,1,760,528,slowRead
52,467,237,309,3,164,112,slowRead
52,352,90,564142,1,580,528,slowRead
52,227,46,579059,1,768,476,slowRead
52,352,94,524103,2,528,528,slowRead
52,396,124,272957,1,760,424,slowRead
52,227,46,582056,1,760,528,slowRead
52,227,46,560896,1,768,476,slowRead
52,227,50,542746,2,632,580,slowRead
52,227,46,574490,1,760,528,slowRead
52,227,87,309540,1,872,216,slowRead
52,511,179,550,1,320,268,slowRead
52,352,79,557311,1,760,528,slowRead
52,396,124,264199,1,760,424,slowRead
52,467,181,661,1,276,164,slowRead
52,511,176,155,1,320,268,slowRead
52,352,79,576481,1,760,528,slowRead
52,352,153,326001,2,604,60,slowRead
52,352,105,563518,2,424,424,slowRead
52,511,178,282,1,320,268,slowRead
52,227,52,564294,1,580,528,slowRead
52,352,99,546743,3,476,476,slowRead
52,396,91,562686,1,768,476,slowRead
52,227,50,513302,2,632,580,slowRead
52,467,198,202,2,216,164,slowRead
52,467,237,1226,3,164,112,slowRead
52,467,191,326085,2,588,60,slowRead
52,511,182,169,1,320,268,slowRead
52,352,79,576763,1,760,528,slowRead
52,352,86,523610,2,632,580,slowRead
52,396,103,560963,1,580,528,slowRead
52,352,90,562816,1,580,528,slowRead
52,352,99,538635,3,476,476,slowRead
52,396,91,581834,1,768,476,slowRead
52,511,179,308,1,320,268,slowRead
52,396,99,558029,2,632,580,slowRead
52,467,200,151,2,216,164,slowRead
52,227,46,573254,1,760,528,slowRead
52,227,52,566195,1,580,528,slowRead
52,511,180,99,1,320,268,slowRead
52,396,103,566365,1,580,528,slowRead
52,352,99,547142,3,476,476,slowRead
52,352,98,103125,1,500,268,slowRead
52,511,178,750,1,320,268,slowRead
52,467,237,364,3,164,112,slowRead
52,396,175,298331,1,812,216,slowRead
52,467,237,261,3,164,112,slowRead
52,511,229,325759,1,708,60,slowRead
52,227,50,552860,2,632,580,slowRead
52,396,91,564477,1,768,476,slowRead
52,227,46,567985,1,768,476,slowRead
52,352,86,515899,2,632,580,slowRead
52,227,46,579473,1,760,528,slowRead
52,352,99,559229,2,476,476,slowRead
52,227,46,508776,1,760,528,slowRead
40,394,118,29726,1,420,372,slowRead
52,352,94,523647,2,528,528,slowRead
52,352,153,325639,2,604,112,slowRead
52,467,237,159,3,164,112,slowRead
52,352,90,567720,1,580,528,slowRead
52,352,79,557585,1,768,476,slowRead
40,394,125,6476,1,360,320,slowRead
52,227,50,512945,2,632,580,slowRead
52,396,175,309886,1,812,216,slowRead
52,467,181,593,1,276,164,slowRead
52,227,46,564375,1,760,528,slowRead
52,352,98,102899,1,500,268,slowRead
52,227,46,582258,1,768,476,slowRead
52,467,178,45,1,276,164,slowRead
52,511,181,212,1,320,268,slowRead
40,621,226,314376,2,732,216,slowRead
52,352,143,118525,1,396,112,slowRead
40,394,125,27488,1,360,372,slowRead
52,511,166,1005,1,380,268,slowRead
52,352,79,566438,1,760,528,slowRead
52,396,91,555878,1,760,528,slowRead
52,467,178,446,1,276,164,slowRead
52,511,179,250,1,320,268,slowRead
52,227,88,299995,2,812,216,slowRead
52,352,98,102756,1,500,268,slowRead
52,511,223,326030,2,648,60,slowRead
52,396,167,327684,2,640,60,slowRead
52,227,52,559412,1,580,528,slowRead
52,511,181,381,1,320,268,slowRead
52,396,99,510208,2,632,580,slowRead
52,511,177,334,1,320,268,slowRead
52,467,205,357,2,216,164,slowRead
52,352,86,513213,2,632,580,slowRead
52,467,201,335,2,216,164,slowRead
52,467,237,177,3,164,112,slowRead
52,227,46,576503,1,760,528,slowRead
40,394,126,27398,1,360,372,slowRead
52,352,79,566087,1,768,476,slowRead
52,511,167,975,1,380,268,slowRead
52,396,91,567490,1,768,476,slowRead
40,394,126,32331,1,360,372,slowRead
52,227,50,546658,2,632,580,slowRead
40,394,118,21077,1,420,320,slowRead
52,511,180,116,1,320,268,slowRead
52,352,94,521198,2,528,528,slowRead
52,352,94,520795,2,528,528,slowRead
40,394,126,27966,1,360,372,slowRead
52,352,98,102795,1,500,268,slowRead
52,352,98,102854,1,500,268,slowRead
40,394,126,19108,1,360,320,slowRead
52,227,87,309553,1,872,216,slowRead
52,396,99,522390,2,632,580,slowRead
52,467,237,490,3,164,112,slowRead
52,511,229,325725,1,708,60,slowRead
52,511,229,325696,1,708,60,slowRead
52,227,50,540569,2,632,580,slowRead
52,396,124,270170,1,760,424,slowRead
52,396,91,566100,1,768,476,slowRead
52,352,86,557975,2,632,580,slowRead
52,467,202,393,2,216,164,slowRead
40,394,126,28058,1,360,372,slowRead
72,72,0,0,2,48,0,slowRead
52,511,180,282,1,320,268,slowRead
52,352,90,555930,1,580,528,slowRead
52,227,50,549274,2,632,580,slowRead
52,352,79,585372,1,760,528,slowRead
52,467,203,229,2,216,164,slowRead
40,394,125,17707,1,360,320,slowRead
52,352,99,556629,2,476,476,slowRead
52,227,46,562370,1,768,476,slowRead
52,396,99,524133,2,632,580,slowRead
52,396,173,310182,1,872,216,slowRead
52,467,179,775,1,276,164,slowRead
52,352,79,566496,1,760,528,slowRead
60,60,0,0,2,48,0,slowRead
52,511,177,342,1,320,268,slowRead
40,394,126,31191,1,360,372,slowRead
52,467,200,165,2,216,164,slowRead
52,227,50,513050,2,632,580,slowRead
52,511,179,460,1,320,268,slowRead
52,352,86,539092,2,632,580,slowRead
52,396,103,557938,1,580,528,slowRead
52,511,181,115,1,320,268,slowRead
52,352,90,566319,1,580,528,slowRead
40,394,118,29819,1,420,372,slowRead
52,227,52,559216,1,580,528,slowRead
52,467,237,323,3,164,112,slowRead
52,227,46,580178,1,768,476,slowRead
52,227,50,556416,2,632,580,slowRead
40,394,126,22377,1,360,320,slowRead
52,352,99,547782,3,476,476,slowRead
52,227,52,567938,1,580,528,slowRead
52,467,237,9,3,164,112,slowRead
52,396,99,516177,2,632,580,slowRead
52,227,46,580293,1,768,476,slowRead
52,511,180,606,1,320,268,slowRead
52,394,162,326076,1,700,60,slowRead
52,352,150,311384,1,812,268,slowRead
52,396,103,562990,1,580,528,slowRead
52,227,46,573251,1,760,528,slowRead
52,467,199,70,2,216,164,slowRead
40,394,126,27492,1,360,372,slowRead
52,396,91,567506,1,760,528,slowRead
40,639,217,314042,2,672,216,slowRead
52,396,91,561088,1,768,476,slowRead
52,511,234,326264,1,716,60,slowRead
52,352,108,257804,1,760,424,slowRead
52,467,237,404,3,164,112,slowRead
52,352,108,270790,1,760,424,slowRead
52,396,99,519450,2,632,580,slowRead
52,352,105,558132,2,424,424,slowRead
52,352,94,524053,2,528,528,slowRead
52,467,198,237,2,216,164,slowRead
52,352,90,563439,1,580,528,slowRead
40,569,226,315251,2,732,112,slowRead
52,352,152,311532,1,812,216,slowRead
52,352,99,553251,3,476,476,slowRead
52,467,237,70,3,164,112,slowRead
52,352,152,311422,1,812,216,slowRead
52,467,200,127,2,216,164,slowRead
52,467,182,615,1,276,164,slowRead
40,394,126,9919,1,360,320,slowRead
52,352,99,557859,2,476,476,slowRead
52,227,46,579581,1,768,476,slowRead
40,394,126,31804,1,360,372,slowRead
52,467,202,331,2,216,164,slowRead
40,579,226,293252,2,732,164,slowRead
40,394,126,30229,1,360,372,slowRead
52,227,52,566222,1,580,528,slowRead
52,352,79,564332,1,760,528,slowRead
55,55,0,0,2,48,0,slowRead
52,467,237,509,3,164,112,slowRead
52,352,86,551308,2,632,580,slowRead
52,396,99,517945,2,632,580,slowRead
52,467,200,331,2,216,164,slowRead
52,227,50,524405,2,632,580,slowRead
52,352,86,547943,2,632,580,slowRead
52,352,79,576802,1,760,528,slowRead
52,467,237,797,3,164,112,slowRead
52,227,52,557131,1,580,528,slowRead
52,352,86,512889,2,632,580,slowRead
52,352,94,520959,2,528,528,slowRead
52,467,201,203,2,216,164,slowRead
52,396,103,566207,1,580,528,slowRead
52,467,199,244,2,216,164,slowRead
52,352,90,566365,1,580,528,slowRead
52,227,50,514848,2,632,580,slowRead
52,467,180,72,1,276,164,slowRead
52,511,205,325652,2,640,60,slowRead
