% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	372
% isAttack slowBody:	667
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2,4-5,9,11,15,17,23,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute srv_count numeric
@attribute srv_serror_rate numeric
@attribute diff_srv_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_serror_rate numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,377,755,612,0.76,0.39,99,1,httpFlood
tcp,374,755,147,1,0,100,1,httpFlood
tcp,66,0,94,0,0,65,0,httpFlood
tcp,374,755,153,1,0,100,1,httpFlood
tcp,60,0,4,0,0,4,0,httpFlood
tcp,242,140,449,1,0,100,1,httpFlood
tcp,374,755,159,1,0,100,1,httpFlood
tcp,78,0,20950,0,0,72,0,tcpFlood
tcp,78,0,8863,0,0,69,0,tcpFlood
tcp,78,0,6568,0,0,67,0,tcpFlood
tcp,78,0,6911,0,0,69,0,tcpFlood
tcp,78,0,11407,0,0,69,0,tcpFlood
tcp,78,0,18150,0,0,72,0,tcpFlood
tcp,78,0,5228,0,0,67,0,tcpFlood
tcp,78,0,394,0,0,66,0,tcpFlood
tcp,78,0,14256,0,0,68,0,tcpFlood
tcp,78,0,5708,0,0,69,0,tcpFlood
tcp,78,0,6509,0,0,70,0,tcpFlood
tcp,78,0,8471,0,0,72,0,tcpFlood
tcp,78,0,9916,0,0,68,0,tcpFlood
tcp,78,0,27022,0,0,68,0,tcpFlood
tcp,78,0,14593,0,0,75,0,tcpFlood
tcp,78,0,23771,0,0,75,0,tcpFlood
tcp,78,0,25340,0,0,69,0,tcpFlood
tcp,78,0,2403,0,0,70,0,tcpFlood
tcp,78,0,6470,0,0,68,0,tcpFlood
tcp,78,0,9134,0,0,72,0,tcpFlood
tcp,78,0,6471,0,0,73,0,tcpFlood
tcp,78,0,9959,0,0,68,0,tcpFlood
tcp,78,0,9864,0,0,67,0,tcpFlood
tcp,78,0,8813,0,0,66,0,tcpFlood
tcp,78,0,25793,0,0,63,0,tcpFlood
tcp,78,0,11430,0,0,68,0,tcpFlood
tcp,78,0,20398,0,0,66,0,tcpFlood
tcp,78,0,7273,0,0,68,0,tcpFlood
tcp,78,0,7472,0,0,72,0,tcpFlood
tcp,78,0,17781,0,0,72,0,tcpFlood
tcp,78,0,25472,0,0,68,0,tcpFlood
tcp,78,0,24945,0,0,66,0,tcpFlood
tcp,78,0,6511,0,0,69,0,tcpFlood
tcp,78,0,23649,0,0,68,0,tcpFlood
tcp,78,0,10741,0,0,75,0,tcpFlood
tcp,78,0,5526,0,0,71,0,tcpFlood
tcp,78,0,10796,0,0,72,0,tcpFlood
tcp,78,0,4745,0,0,66,0,tcpFlood
tcp,78,0,5455,0,0,67,0,tcpFlood
tcp,78,0,6218,0,0,71,0,tcpFlood
tcp,78,0,11792,0,0,70,0,tcpFlood
tcp,78,0,22007,0,0,62,0,tcpFlood
tcp,78,0,10251,0,0,64,0,tcpFlood
tcp,78,0,7598,0,0,70,0,tcpFlood
tcp,78,0,8341,0,0,65,0,tcpFlood
tcp,78,0,8711,0,0,68,0,tcpFlood
tcp,78,0,15823,0,0,72,0,tcpFlood
tcp,78,0,17649,0,0,70,0,tcpFlood
tcp,78,0,25696,0,0,69,0,tcpFlood
tcp,78,0,20546,0,0,71,0,tcpFlood
tcp,78,0,24436,0,0,62,0,tcpFlood
tcp,78,0,8491,0,0,65,0,tcpFlood
tcp,78,0,7817,0,0,76,0,tcpFlood
tcp,78,0,596,0,0,68,0,tcpFlood
tcp,78,0,20562,0,0,68,0,tcpFlood
tcp,78,0,19939,0,0,70,0,tcpFlood
tcp,78,0,10676,0,0,71,0,tcpFlood
tcp,78,0,5342,0,0,65,0,tcpFlood
tcp,78,0,5589,0,0,67,0,tcpFlood
tcp,78,0,20386,0,0,69,0,tcpFlood
tcp,78,0,10663,0,0,69,0,tcpFlood
tcp,78,0,11711,0,0,71,0,tcpFlood
tcp,78,0,2240,0,0,71,0,tcpFlood
tcp,78,0,11791,0,0,73,0,tcpFlood
tcp,78,0,11566,0,0,69,0,tcpFlood
tcp,78,0,10602,0,0,69,0,tcpFlood
tcp,78,0,20611,0,0,66,0,tcpFlood
tcp,78,0,16012,0,0,76,0,tcpFlood
tcp,78,0,10080,0,0,68,0,tcpFlood
tcp,78,0,8791,0,0,66,0,tcpFlood
tcp,78,0,26749,0,0,69,0,tcpFlood
tcp,78,0,18382,0,0,72,0,tcpFlood
tcp,78,0,8270,0,0,68,0,tcpFlood
tcp,78,0,9657,0,0,70,0,tcpFlood
tcp,78,0,10572,0,0,62,0,tcpFlood
tcp,78,0,8155,0,0,73,0,tcpFlood
tcp,78,0,5369,0,0,72,0,tcpFlood
tcp,78,0,22276,0,0,67,0,tcpFlood
tcp,78,0,4756,0,0,64,0,tcpFlood
tcp,78,0,9928,0,0,66,0,tcpFlood
tcp,78,0,9908,0,0,68,0,tcpFlood
tcp,78,0,23269,0,0,74,0,tcpFlood
tcp,78,0,6461,0,0,64,0,tcpFlood
tcp,78,0,10502,0,0,67,0,tcpFlood
tcp,78,0,2978,0,0,68,0,tcpFlood
tcp,78,0,11955,0,0,67,0,tcpFlood
tcp,78,0,20547,0,0,71,0,tcpFlood
tcp,78,0,8350,0,0,63,0,tcpFlood
tcp,78,0,21048,0,0,74,0,tcpFlood
tcp,78,0,4583,0,0,61,0,tcpFlood
tcp,78,0,23440,0,0,75,0,tcpFlood
tcp,78,0,27012,0,0,73,0,tcpFlood
tcp,78,0,20396,0,0,66,0,tcpFlood
tcp,78,0,5933,0,0,66,0,tcpFlood
tcp,78,0,20391,0,0,63,0,tcpFlood
tcp,78,0,4687,0,0,65,0,tcpFlood
tcp,78,0,12834,0,0,71,0,tcpFlood
tcp,78,0,20634,0,0,67,0,tcpFlood
tcp,78,0,15649,0,0,78,0,tcpFlood
tcp,78,0,11737,0,0,74,0,tcpFlood
tcp,78,0,9887,0,0,72,0,tcpFlood
tcp,78,0,22704,0,0,69,0,tcpFlood
tcp,78,0,20645,0,0,70,0,tcpFlood
tcp,78,0,17624,0,0,72,0,tcpFlood
tcp,78,0,22939,0,0,75,0,tcpFlood
tcp,78,0,20639,0,0,69,0,tcpFlood
tcp,78,0,6591,0,0,68,0,tcpFlood
tcp,78,0,17958,0,0,73,0,tcpFlood
tcp,78,0,18972,0,0,72,0,tcpFlood
tcp,78,0,7904,0,0,76,0,tcpFlood
tcp,78,0,9863,0,0,70,0,tcpFlood
tcp,78,0,22422,0,0,69,0,tcpFlood
tcp,78,0,13047,0,0,79,0,tcpFlood
tcp,78,0,9950,0,0,71,0,tcpFlood
tcp,78,0,24049,0,0,76,0,tcpFlood
tcp,78,0,9295,0,0,68,0,tcpFlood
tcp,78,0,6390,0,0,69,0,tcpFlood
tcp,78,0,11082,0,0,71,0,tcpFlood
tcp,78,0,6553,0,0,71,0,tcpFlood
tcp,78,0,5511,0,0,66,0,tcpFlood
tcp,78,0,5590,0,0,70,0,tcpFlood
tcp,78,0,20692,0,0,68,0,tcpFlood
tcp,78,0,6533,0,0,65,0,tcpFlood
tcp,78,0,4889,0,0,71,0,tcpFlood
tcp,78,0,15491,0,0,64,0,tcpFlood
tcp,78,0,8320,0,0,71,0,tcpFlood
tcp,78,0,10603,0,0,65,0,tcpFlood
tcp,78,0,16196,0,0,73,0,tcpFlood
tcp,78,0,15309,0,0,72,0,tcpFlood
tcp,78,0,22160,0,0,66,0,tcpFlood
tcp,78,0,11035,0,0,73,0,tcpFlood
tcp,78,0,23441,0,0,66,0,tcpFlood
tcp,78,0,18225,0,0,74,0,tcpFlood
tcp,78,0,19029,0,0,71,0,tcpFlood
tcp,78,0,10611,0,0,67,0,tcpFlood
tcp,78,0,11071,0,0,72,0,tcpFlood
tcp,78,0,6569,0,0,66,0,tcpFlood
tcp,78,0,7700,0,0,71,0,tcpFlood
tcp,78,0,11165,0,0,69,0,tcpFlood
tcp,78,0,6296,0,0,66,0,tcpFlood
tcp,78,0,6085,0,0,69,0,tcpFlood
tcp,78,0,6822,0,0,69,0,tcpFlood
tcp,78,0,25545,0,0,70,0,tcpFlood
tcp,78,0,14274,0,0,74,0,tcpFlood
tcp,78,0,18008,0,0,73,0,tcpFlood
tcp,78,0,9991,0,0,72,0,tcpFlood
tcp,78,0,4660,0,0,50,0,tcpFlood
tcp,78,0,20718,0,0,67,0,tcpFlood
tcp,78,0,8229,0,0,64,0,tcpFlood
tcp,78,0,9591,0,0,74,0,tcpFlood
tcp,78,0,4678,0,0,69,0,tcpFlood
tcp,78,0,17495,0,0,74,0,tcpFlood
tcp,78,0,8403,0,0,67,0,tcpFlood
tcp,78,0,11448,0,0,66,0,tcpFlood
tcp,78,0,7546,0,0,66,0,tcpFlood
tcp,78,0,8288,0,0,64,0,tcpFlood
tcp,78,0,9885,0,0,70,0,tcpFlood
tcp,78,0,10576,0,0,61,0,tcpFlood
tcp,78,0,11716,0,0,69,0,tcpFlood
tcp,78,0,26943,0,0,72,0,tcpFlood
tcp,78,0,17598,0,0,70,0,tcpFlood
tcp,78,0,11739,0,0,73,0,tcpFlood
tcp,78,0,26090,0,0,71,0,tcpFlood
tcp,78,0,23867,0,0,66,0,tcpFlood
tcp,78,0,16050,0,0,80,0,tcpFlood
tcp,78,0,15046,0,0,65,0,tcpFlood
tcp,78,0,9001,0,0,70,0,tcpFlood
tcp,78,0,5570,0,0,66,0,tcpFlood
tcp,78,0,11754,0,0,74,0,tcpFlood
tcp,78,0,10309,0,0,70,0,tcpFlood
tcp,78,0,24837,0,0,71,0,tcpFlood
tcp,78,0,20644,0,0,66,0,tcpFlood
tcp,78,0,8534,0,0,68,0,tcpFlood
tcp,78,0,9505,0,0,69,0,tcpFlood
tcp,78,0,25447,0,0,68,0,tcpFlood
tcp,78,0,5642,0,0,68,0,tcpFlood
tcp,78,0,23573,0,0,72,0,tcpFlood
tcp,78,0,3599,0,0,71,0,tcpFlood
tcp,78,0,11771,0,0,68,0,tcpFlood
tcp,78,0,6511,0,0,69,0,tcpFlood
tcp,78,0,16387,0,0,73,0,tcpFlood
tcp,78,0,17567,0,0,72,0,tcpFlood
tcp,78,0,15347,0,0,66,0,tcpFlood
tcp,78,0,8616,0,0,68,0,tcpFlood
tcp,78,0,3319,0,0,67,0,tcpFlood
tcp,78,0,23505,0,0,73,0,tcpFlood
tcp,78,0,25831,0,0,66,0,tcpFlood
tcp,78,0,11376,0,0,65,0,tcpFlood
tcp,78,0,21058,0,0,72,0,tcpFlood
tcp,78,0,3682,0,0,73,0,tcpFlood
tcp,78,0,11018,0,0,74,0,tcpFlood
tcp,78,0,6519,0,0,66,0,tcpFlood
tcp,78,0,7295,0,0,66,0,tcpFlood
tcp,78,0,8024,0,0,74,0,tcpFlood
tcp,78,0,693,0,0,68,0,tcpFlood
tcp,78,0,10598,0,0,77,0,tcpFlood
tcp,78,0,11375,0,0,66,0,tcpFlood
tcp,78,0,24834,0,0,69,0,tcpFlood
tcp,162,0,7178,0,0,64,0,tcpFlood
tcp,78,0,8035,0,0,71,0,tcpFlood
tcp,78,0,5279,0,0,70,0,tcpFlood
tcp,78,0,7191,0,0,75,0,tcpFlood
tcp,78,0,10626,0,0,74,0,tcpFlood
tcp,78,0,10763,0,0,67,0,tcpFlood
tcp,78,0,9093,0,0,66,0,tcpFlood
tcp,78,0,5524,0,0,69,0,tcpFlood
tcp,78,0,16655,0,0,76,0,tcpFlood
tcp,78,0,9958,0,0,65,0,tcpFlood
tcp,78,0,20648,0,0,66,0,tcpFlood
tcp,78,0,9051,0,0,69,0,tcpFlood
tcp,78,0,8710,0,0,68,0,tcpFlood
tcp,78,0,8814,0,0,67,0,tcpFlood
tcp,78,0,26519,0,0,73,0,tcpFlood
tcp,78,0,6466,0,0,73,0,tcpFlood
tcp,78,0,11818,0,0,71,0,tcpFlood
tcp,78,0,8889,0,0,68,0,tcpFlood
tcp,78,0,14487,0,0,68,0,tcpFlood
tcp,78,0,27025,0,0,65,0,tcpFlood
tcp,78,0,12055,0,0,73,0,tcpFlood
tcp,78,0,25252,0,0,76,0,tcpFlood
tcp,78,0,7467,0,0,73,0,tcpFlood
tcp,78,0,12057,0,0,71,0,tcpFlood
tcp,78,0,943,0,0,68,0,tcpFlood
tcp,78,0,8388,0,0,72,0,tcpFlood
tcp,78,0,11880,0,0,70,0,tcpFlood
tcp,78,0,10767,0,0,70,0,tcpFlood
tcp,78,0,4654,0,0,62,0,tcpFlood
tcp,78,0,15350,0,0,66,0,tcpFlood
tcp,78,0,21008,0,0,72,0,tcpFlood
tcp,78,0,7552,0,0,61,0,tcpFlood
tcp,78,0,4767,0,0,67,0,tcpFlood
tcp,78,0,23310,0,0,79,0,tcpFlood
tcp,78,0,10638,0,0,73,0,tcpFlood
tcp,78,0,7934,0,0,67,0,tcpFlood
tcp,78,0,26884,0,0,68,0,tcpFlood
tcp,78,0,11767,0,0,70,0,tcpFlood
tcp,78,0,7096,0,0,66,0,tcpFlood
tcp,78,0,4401,0,0,67,0,tcpFlood
tcp,78,0,5838,0,0,71,0,tcpFlood
tcp,78,0,21600,0,0,65,0,tcpFlood
tcp,78,0,20698,0,0,66,0,tcpFlood
tcp,78,0,26744,0,0,66,0,tcpFlood
tcp,78,0,24528,0,0,76,0,tcpFlood
tcp,78,0,7987,0,0,69,0,tcpFlood
tcp,78,0,15668,0,0,75,0,tcpFlood
tcp,78,0,9381,0,0,72,0,tcpFlood
tcp,78,0,10418,0,0,69,0,tcpFlood
tcp,78,0,6499,0,0,69,0,tcpFlood
tcp,78,0,26836,0,0,70,0,tcpFlood
tcp,78,0,5221,0,0,68,0,tcpFlood
tcp,78,0,6539,0,0,70,0,tcpFlood
tcp,78,0,10209,0,0,70,0,tcpFlood
tcp,78,0,11059,0,0,69,0,tcpFlood
tcp,78,0,15727,0,0,73,0,tcpFlood
tcp,78,0,5468,0,0,67,0,tcpFlood
tcp,78,0,9754,0,0,72,0,tcpFlood
tcp,78,0,5224,0,0,67,0,tcpFlood
tcp,78,0,667,0,0,70,0,tcpFlood
tcp,78,0,24477,0,0,64,0,tcpFlood
tcp,78,0,24106,0,0,75,0,tcpFlood
tcp,78,0,3034,0,0,67,0,tcpFlood
tcp,78,0,17217,0,0,74,0,tcpFlood
tcp,78,0,8662,0,0,70,0,tcpFlood
tcp,78,0,10444,0,0,72,0,tcpFlood
tcp,78,0,11188,0,0,70,0,tcpFlood
tcp,78,0,8001,0,0,68,0,tcpFlood
tcp,78,0,9898,0,0,70,0,tcpFlood
tcp,78,0,13448,0,0,69,0,tcpFlood
tcp,78,0,9386,0,0,62,0,tcpFlood
tcp,78,0,11044,0,0,75,0,tcpFlood
tcp,78,0,14998,0,0,74,0,tcpFlood
tcp,78,0,6275,0,0,69,0,tcpFlood
tcp,78,0,6555,0,0,70,0,tcpFlood
tcp,78,0,7271,0,0,69,0,tcpFlood
tcp,78,0,21683,0,0,70,0,tcpFlood
tcp,78,0,9892,0,0,70,0,tcpFlood
tcp,78,0,5905,0,0,73,0,tcpFlood
tcp,78,0,26624,0,0,68,0,tcpFlood
tcp,78,0,9888,0,0,70,0,tcpFlood
tcp,78,0,9886,0,0,71,0,tcpFlood
tcp,78,0,3660,0,0,69,0,tcpFlood
tcp,78,0,12025,0,0,73,0,tcpFlood
tcp,78,0,10142,0,0,65,0,tcpFlood
tcp,78,0,25229,0,0,74,0,tcpFlood
tcp,78,0,5431,0,0,71,0,tcpFlood
tcp,78,0,8356,0,0,62,0,tcpFlood
tcp,78,0,17198,0,0,75,0,tcpFlood
tcp,78,0,6654,0,0,70,0,tcpFlood
tcp,78,0,4470,0,0,70,0,tcpFlood
tcp,78,0,1073,0,0,67,0,tcpFlood
tcp,78,0,7964,0,0,71,0,tcpFlood
tcp,78,0,8539,0,0,74,0,tcpFlood
tcp,78,0,9886,0,0,71,0,tcpFlood
tcp,78,0,10405,0,0,73,0,tcpFlood
tcp,78,0,10713,0,0,69,0,tcpFlood
tcp,78,0,9057,0,0,68,0,tcpFlood
tcp,78,0,7662,0,0,74,0,tcpFlood
tcp,78,0,12173,0,0,72,0,tcpFlood
tcp,78,0,21690,0,0,69,0,tcpFlood
tcp,78,0,6307,0,0,65,0,tcpFlood
tcp,78,0,6483,0,0,67,0,tcpFlood
tcp,78,0,7634,0,0,74,0,tcpFlood
tcp,78,0,9936,0,0,73,0,tcpFlood
tcp,78,0,11257,0,0,68,0,tcpFlood
tcp,78,0,12861,0,0,74,0,tcpFlood
tcp,78,0,6514,0,0,70,0,tcpFlood
tcp,78,0,10582,0,0,69,0,tcpFlood
tcp,78,0,5401,0,0,67,0,tcpFlood
tcp,78,0,10724,0,0,69,0,tcpFlood
tcp,78,0,26452,0,0,74,0,tcpFlood
tcp,78,0,8128,0,0,69,0,tcpFlood
tcp,78,0,3250,0,0,70,0,tcpFlood
tcp,78,0,11555,0,0,70,0,tcpFlood
tcp,78,0,5657,0,0,69,0,tcpFlood
tcp,78,0,19162,0,0,67,0,tcpFlood
tcp,78,0,7877,0,0,77,0,tcpFlood
tcp,78,0,2096,0,0,63,0,tcpFlood
tcp,78,0,9888,0,0,70,0,tcpFlood
tcp,78,0,20720,0,0,66,0,tcpFlood
tcp,78,0,12628,0,0,70,0,tcpFlood
tcp,78,0,9980,0,0,68,0,tcpFlood
tcp,78,0,9909,0,0,66,0,tcpFlood
tcp,78,0,15093,0,0,74,0,tcpFlood
tcp,78,0,19153,0,0,69,0,tcpFlood
tcp,78,0,9489,0,0,70,0,tcpFlood
tcp,78,0,22111,0,0,72,0,tcpFlood
tcp,78,0,6479,0,0,68,0,tcpFlood
tcp,78,0,20752,0,0,71,0,tcpFlood
tcp,78,0,3550,0,0,70,0,tcpFlood
tcp,78,0,8563,0,0,73,0,tcpFlood
tcp,78,0,11875,0,0,70,0,tcpFlood
tcp,78,0,3977,0,0,63,0,tcpFlood
tcp,78,0,4923,0,0,70,0,tcpFlood
tcp,78,0,8618,0,0,71,0,tcpFlood
tcp,78,0,12032,0,0,71,0,tcpFlood
tcp,78,0,7360,0,0,74,0,tcpFlood
tcp,78,0,6615,0,0,66,0,tcpFlood
tcp,78,0,20561,0,0,67,0,tcpFlood
tcp,78,0,11558,0,0,68,0,tcpFlood
tcp,78,0,22309,0,0,68,0,tcpFlood
tcp,78,0,7369,0,0,74,0,tcpFlood
tcp,78,0,24401,0,0,66,0,tcpFlood
tcp,78,0,6566,0,0,67,0,tcpFlood
tcp,78,0,10887,0,0,76,0,tcpFlood
tcp,78,0,9012,0,0,69,0,tcpFlood
tcp,78,0,13450,0,0,69,0,tcpFlood
tcp,78,0,6536,0,0,67,0,tcpFlood
tcp,78,0,14478,0,0,68,0,tcpFlood
tcp,78,0,7201,0,0,77,0,tcpFlood
tcp,78,0,14183,0,0,69,0,tcpFlood
tcp,78,0,5250,0,0,74,0,tcpFlood
tcp,78,0,7980,0,0,67,0,tcpFlood
tcp,78,0,20381,0,0,64,0,tcpFlood
tcp,78,0,1626,0,0,70,0,tcpFlood
tcp,78,0,9562,0,0,65,0,tcpFlood
tcp,78,0,8665,0,0,73,0,tcpFlood
tcp,78,0,12599,0,0,67,0,tcpFlood
tcp,78,0,26821,0,0,70,0,tcpFlood
tcp,78,0,705,0,0,69,0,tcpFlood
tcp,78,0,6530,0,0,73,0,tcpFlood
tcp,78,0,23195,0,0,69,0,tcpFlood
tcp,78,0,7905,0,0,77,0,tcpFlood
tcp,78,0,82,0,0,65,0,tcpFlood
tcp,78,0,317,0,0,71,0,tcpFlood
tcp,78,0,7262,0,0,71,0,tcpFlood
tcp,78,0,6573,0,0,71,0,tcpFlood
tcp,78,0,1455,0,0,72,0,tcpFlood
tcp,78,0,7975,0,0,67,0,tcpFlood
tcp,78,0,23767,0,0,70,0,tcpFlood
tcp,78,0,9832,0,0,76,0,tcpFlood
tcp,78,0,5458,0,0,66,0,tcpFlood
tcp,78,0,7503,0,0,67,0,tcpFlood
tcp,78,0,26102,0,0,68,0,tcpFlood
tcp,78,0,19639,0,0,53,0,tcpFlood
tcp,78,0,5988,0,0,70,0,tcpFlood
tcp,78,0,18333,0,0,75,0,tcpFlood
tcp,78,0,21515,0,0,71,0,tcpFlood
tcp,78,0,10604,0,0,70,0,tcpFlood
tcp,78,0,8043,0,0,75,0,tcpFlood
tcp,78,0,5945,0,0,63,0,tcpFlood
tcp,78,0,12696,0,0,70,0,tcpFlood
tcp,78,0,23460,0,0,63,0,tcpFlood
tcp,78,0,11084,0,0,71,0,tcpFlood
tcp,78,0,3602,0,0,72,0,tcpFlood
tcp,78,0,6556,0,0,69,0,tcpFlood
tcp,78,0,9922,0,0,66,0,tcpFlood
tcp,78,0,20618,0,0,71,0,tcpFlood
tcp,78,0,6506,0,0,71,0,tcpFlood
tcp,78,0,25379,0,0,65,0,tcpFlood
tcp,78,0,7766,0,0,71,0,tcpFlood
tcp,78,0,20693,0,0,69,0,tcpFlood
tcp,78,0,24147,0,0,77,0,tcpFlood
tcp,78,0,10351,0,0,76,0,tcpFlood
tcp,78,0,19274,0,0,66,0,tcpFlood
tcp,78,0,19473,0,0,69,0,tcpFlood
tcp,78,0,26987,0,0,66,0,tcpFlood
tcp,78,0,2592,0,0,65,0,tcpFlood
tcp,78,0,5669,0,0,71,0,tcpFlood
tcp,78,0,19402,0,0,68,0,tcpFlood
tcp,78,0,20634,0,0,75,0,tcpFlood
tcp,78,0,6032,0,0,67,0,tcpFlood
tcp,78,0,9898,0,0,68,0,tcpFlood
tcp,78,0,4677,0,0,49,0,tcpFlood
tcp,78,0,5111,0,0,69,0,tcpFlood
tcp,78,0,23038,0,0,68,0,tcpFlood
tcp,78,0,22270,0,0,67,0,tcpFlood
tcp,78,0,6531,0,0,69,0,tcpFlood
tcp,78,0,10906,0,0,73,0,tcpFlood
tcp,78,0,20315,0,0,76,0,tcpFlood
tcp,78,0,19351,0,0,65,0,tcpFlood
tcp,78,0,8046,0,0,72,0,tcpFlood
tcp,78,0,17257,0,0,79,0,tcpFlood
tcp,78,0,23660,0,0,69,0,tcpFlood
tcp,78,0,23431,0,0,65,0,tcpFlood
tcp,78,0,1229,0,0,65,0,tcpFlood
tcp,78,0,7374,0,0,70,0,tcpFlood
tcp,78,0,5583,0,0,71,0,tcpFlood
tcp,78,0,7327,0,0,70,0,tcpFlood
tcp,78,0,23595,0,0,66,0,tcpFlood
tcp,78,0,10884,0,0,71,0,tcpFlood
tcp,78,0,22477,0,0,65,0,tcpFlood
tcp,78,0,5175,0,0,69,0,tcpFlood
tcp,78,0,7699,0,0,66,0,tcpFlood
tcp,78,0,18890,0,0,70,0,tcpFlood
tcp,78,0,7081,0,0,67,0,tcpFlood
tcp,78,0,19057,0,0,70,0,tcpFlood
tcp,78,0,23224,0,0,72,0,tcpFlood
tcp,78,0,19329,0,0,66,0,tcpFlood
tcp,78,0,6226,0,0,72,0,tcpFlood
tcp,78,0,23056,0,0,66,0,tcpFlood
tcp,78,0,5491,0,0,65,0,tcpFlood
tcp,78,0,7329,0,0,70,0,tcpFlood
tcp,78,0,22013,0,0,59,0,tcpFlood
tcp,78,0,39,0,0,39,0,tcpFlood
tcp,78,0,8561,0,0,75,0,tcpFlood
tcp,78,0,7103,0,0,65,0,tcpFlood
tcp,78,0,10601,0,0,69,0,tcpFlood
tcp,78,0,8005,0,0,71,0,tcpFlood
tcp,78,0,10416,0,0,68,0,tcpFlood
tcp,78,0,10028,0,0,76,0,tcpFlood
tcp,78,0,7421,0,0,76,0,tcpFlood
tcp,78,0,6360,0,0,70,0,tcpFlood
tcp,78,0,6226,0,0,67,0,tcpFlood
tcp,78,0,6467,0,0,68,0,tcpFlood
tcp,78,0,4539,0,0,68,0,tcpFlood
tcp,78,0,10353,0,0,65,0,tcpFlood
tcp,78,0,19818,0,0,71,0,tcpFlood
tcp,78,0,21399,0,0,63,0,tcpFlood
tcp,78,0,15025,0,0,65,0,tcpFlood
tcp,78,0,6956,0,0,66,0,tcpFlood
tcp,78,0,27023,0,0,65,0,tcpFlood
tcp,78,0,9844,0,0,71,0,tcpFlood
tcp,78,0,9984,0,0,67,0,tcpFlood
tcp,78,0,6530,0,0,69,0,tcpFlood
tcp,78,0,14996,0,0,65,0,tcpFlood
tcp,78,0,9985,0,0,68,0,tcpFlood
tcp,78,0,24048,0,0,75,0,tcpFlood
tcp,78,0,16294,0,0,70,0,tcpFlood
tcp,78,0,6510,0,0,75,0,tcpFlood
tcp,78,0,10619,0,0,67,0,tcpFlood
tcp,78,0,9855,0,0,74,0,tcpFlood
tcp,78,0,4350,0,0,69,0,tcpFlood
tcp,78,0,6174,0,0,72,0,tcpFlood
tcp,78,0,16353,0,0,72,0,tcpFlood
tcp,78,0,13507,0,0,70,0,tcpFlood
tcp,78,0,8983,0,0,69,0,tcpFlood
tcp,78,0,2814,0,0,73,0,tcpFlood
tcp,78,0,1401,0,0,69,0,tcpFlood
tcp,78,0,3214,0,0,67,0,tcpFlood
tcp,78,0,26108,0,0,66,0,tcpFlood
tcp,78,0,8149,0,0,67,0,tcpFlood
tcp,78,0,9458,0,0,67,0,tcpFlood
tcp,78,0,4760,0,0,65,0,tcpFlood
tcp,78,0,9725,0,0,73,0,tcpFlood
tcp,78,0,7239,0,0,77,0,tcpFlood
tcp,78,0,20614,0,0,70,0,tcpFlood
tcp,78,0,26373,0,0,68,0,tcpFlood
tcp,78,0,12243,0,0,67,0,tcpFlood
tcp,78,0,2632,0,0,67,0,tcpFlood
tcp,78,0,15419,0,0,72,0,tcpFlood
tcp,78,0,5614,0,0,69,0,tcpFlood
tcp,78,0,7974,0,0,74,0,tcpFlood
tcp,78,0,22147,0,0,66,0,tcpFlood
tcp,78,0,4628,0,0,62,0,tcpFlood
tcp,78,0,6963,0,0,68,0,tcpFlood
tcp,78,0,14829,0,0,67,0,tcpFlood
tcp,78,0,22282,0,0,68,0,tcpFlood
tcp,78,0,10375,0,0,73,0,tcpFlood
tcp,78,0,10715,0,0,68,0,tcpFlood
tcp,78,0,9071,0,0,70,0,tcpFlood
tcp,78,0,21044,0,0,72,0,tcpFlood
tcp,78,0,7111,0,0,68,0,tcpFlood
tcp,78,0,26854,0,0,71,0,tcpFlood
tcp,78,0,24915,0,0,60,0,tcpFlood
tcp,78,0,20563,0,0,69,0,tcpFlood
tcp,78,0,16823,0,0,75,0,tcpFlood
tcp,78,0,5568,0,0,67,0,tcpFlood
tcp,78,0,23785,0,0,66,0,tcpFlood
tcp,78,0,9134,0,0,69,0,tcpFlood
tcp,78,0,5593,0,0,71,0,tcpFlood
tcp,78,0,5257,0,0,70,0,tcpFlood
tcp,78,0,26999,0,0,65,0,tcpFlood
tcp,78,0,18324,0,0,78,0,tcpFlood
tcp,78,0,9120,0,0,66,0,tcpFlood
tcp,78,0,12341,0,0,71,0,tcpFlood
tcp,78,0,20743,0,0,72,0,tcpFlood
tcp,78,0,5577,0,0,68,0,tcpFlood
tcp,78,0,6539,0,0,72,0,tcpFlood
tcp,78,0,7776,0,0,72,0,tcpFlood
tcp,78,0,3692,0,0,71,0,tcpFlood
tcp,78,0,9582,0,0,72,0,tcpFlood
tcp,78,0,8085,0,0,70,0,tcpFlood
tcp,78,0,7824,0,0,72,0,tcpFlood
tcp,78,0,20434,0,0,67,0,tcpFlood
tcp,78,0,22118,0,0,68,0,tcpFlood
tcp,78,0,5219,0,0,67,0,tcpFlood
