% isAttack HIGH_RATE:	1087
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R6-9,17,19,27,38,40'

@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute min_biat numeric
@attribute max_biat numeric
@attribute mean_idle numeric
@attribute total_fhlen numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
65,244,12,52,2,985916,1478977,23148,HIGH_RATE
65,196,11,52,31,373305,0,7756,HIGH_RATE
66,208,15,52,8,771831,2153865,25800,HIGH_RATE
40,40,0,-1,0,0,1183402,57948,HIGH_RATE
40,40,0,-1,0,0,1017371,73348,HIGH_RATE
40,40,0,-1,0,0,1348100,124368,HIGH_RATE
40,40,0,-1,0,0,0,178208,HIGH_RATE
40,40,0,-1,0,0,1310998,185748,HIGH_RATE
40,40,0,-1,0,0,0,384388,HIGH_RATE
40,40,0,-1,0,0,1079233,46088,HIGH_RATE
40,40,0,-1,0,0,1437069,32748,HIGH_RATE
40,40,0,-1,0,0,0,141148,HIGH_RATE
40,40,0,-1,0,0,0,375728,HIGH_RATE
40,40,0,-1,0,0,1089481,55588,HIGH_RATE
40,40,0,-1,0,0,1634722,57728,HIGH_RATE
40,40,0,-1,0,0,0,133448,HIGH_RATE
40,40,0,-1,0,0,0,84948,HIGH_RATE
40,40,0,-1,0,0,1237239,71808,HIGH_RATE
40,40,0,-1,0,0,0,158248,HIGH_RATE
40,40,0,-1,0,0,0,317968,HIGH_RATE
40,40,0,-1,0,0,1713964,125068,HIGH_RATE
40,40,0,-1,0,0,0,232588,HIGH_RATE
40,40,0,-1,0,0,0,149588,HIGH_RATE
40,40,0,-1,0,0,1436613,25168,HIGH_RATE
40,40,0,-1,0,0,0,76968,HIGH_RATE
40,40,0,-1,0,0,0,98188,HIGH_RATE
40,40,0,-1,0,0,0,360628,HIGH_RATE
40,40,0,-1,0,0,0,305428,HIGH_RATE
40,40,0,-1,0,0,1358278,134528,HIGH_RATE
40,40,0,-1,0,0,0,311508,HIGH_RATE
40,40,0,-1,0,0,1076904,191428,HIGH_RATE
40,40,0,-1,0,0,0,93808,HIGH_RATE
40,40,0,-1,0,0,0,159248,HIGH_RATE
40,40,0,-1,0,0,0,386568,HIGH_RATE
40,40,0,-1,0,0,1786049,109088,HIGH_RATE
40,40,0,-1,0,0,1301708,28248,HIGH_RATE
40,40,0,-1,0,0,1666646,122188,HIGH_RATE
40,40,0,-1,0,0,1370100,75588,HIGH_RATE
40,40,0,-1,0,0,1063542,187748,HIGH_RATE
40,40,0,-1,0,0,0,93568,HIGH_RATE
40,40,0,-1,0,0,1440340,51508,HIGH_RATE
40,40,0,-1,0,0,0,203568,HIGH_RATE
40,40,0,-1,0,0,1081443,48608,HIGH_RATE
40,40,0,-1,0,0,1294668,31948,HIGH_RATE
40,40,0,-1,0,0,1074026,60088,HIGH_RATE
40,40,0,-1,0,0,1386515,80248,HIGH_RATE
40,40,0,-1,0,0,1302367,61388,HIGH_RATE
40,40,0,-1,0,0,1350804,15708,HIGH_RATE
40,40,0,-1,0,0,0,384548,HIGH_RATE
40,40,0,-1,0,0,1321321,61788,HIGH_RATE
40,40,0,-1,0,0,0,118688,HIGH_RATE
40,40,0,-1,0,0,1168070,63368,HIGH_RATE
40,40,0,-1,0,0,1646149,121088,HIGH_RATE
40,40,0,-1,0,0,1339196,65228,HIGH_RATE
40,40,0,-1,0,0,0,77568,HIGH_RATE
40,40,0,-1,0,0,1014729,75388,HIGH_RATE
40,40,0,-1,0,0,0,73508,HIGH_RATE
40,40,0,-1,0,0,0,313908,HIGH_RATE
40,40,0,-1,0,0,1266768,57008,HIGH_RATE
40,40,0,-1,0,0,0,85628,HIGH_RATE
40,40,0,-1,0,0,1148209,64168,HIGH_RATE
40,40,0,-1,0,0,0,84848,HIGH_RATE
40,40,0,-1,0,0,0,196668,HIGH_RATE
40,40,0,-1,0,0,0,101648,HIGH_RATE
40,40,0,-1,0,0,1372371,138348,HIGH_RATE
40,40,0,-1,0,0,0,105928,HIGH_RATE
40,40,0,-1,0,0,0,192068,HIGH_RATE
40,40,0,-1,0,0,0,154848,HIGH_RATE
40,40,0,-1,0,0,0,97528,HIGH_RATE
40,40,0,-1,0,0,1108407,185348,HIGH_RATE
40,40,0,-1,0,0,1108665,183728,HIGH_RATE
40,40,0,-1,0,0,0,92368,HIGH_RATE
40,40,0,-1,0,0,1237281,74488,HIGH_RATE
40,40,0,-1,0,0,0,382728,HIGH_RATE
40,40,0,-1,0,0,0,76688,HIGH_RATE
40,40,0,-1,0,0,0,151168,HIGH_RATE
40,40,0,-1,0,0,1378054,67488,HIGH_RATE
40,40,0,-1,0,0,1047686,80488,HIGH_RATE
40,40,0,-1,0,0,0,125268,HIGH_RATE
40,40,0,-1,0,0,0,99728,HIGH_RATE
40,40,0,-1,0,0,0,126448,HIGH_RATE
40,40,0,-1,0,0,1240604,65268,HIGH_RATE
40,40,0,-1,0,0,0,75148,HIGH_RATE
40,40,0,-1,0,0,0,379588,HIGH_RATE
40,40,0,-1,0,0,1081308,49648,HIGH_RATE
40,40,0,-1,0,0,1487861,133768,HIGH_RATE
40,40,0,-1,0,0,1128922,65248,HIGH_RATE
40,40,0,-1,0,0,1795118,133528,HIGH_RATE
40,40,0,-1,0,0,1352117,121288,HIGH_RATE
40,40,0,-1,0,0,0,188968,HIGH_RATE
40,40,0,-1,0,0,1291208,58808,HIGH_RATE
40,40,0,-1,0,0,0,84588,HIGH_RATE
40,40,0,-1,0,0,1742104,121128,HIGH_RATE
40,40,0,-1,0,0,1362280,128208,HIGH_RATE
40,40,0,-1,0,0,0,92408,HIGH_RATE
40,40,0,-1,0,0,1642489,62048,HIGH_RATE
40,40,0,-1,0,0,0,158068,HIGH_RATE
40,40,0,-1,0,0,0,94868,HIGH_RATE
40,40,0,-1,0,0,1011639,79788,HIGH_RATE
40,40,0,-1,0,0,1437428,17308,HIGH_RATE
40,40,0,-1,0,0,0,87648,HIGH_RATE
40,40,0,-1,0,0,0,77148,HIGH_RATE
40,40,0,-1,0,0,1244349,66568,HIGH_RATE
40,40,0,-1,0,0,0,353588,HIGH_RATE
40,40,0,-1,0,0,1551920,58668,HIGH_RATE
40,40,0,-1,0,0,0,353508,HIGH_RATE
40,40,0,-1,0,0,1339177,62408,HIGH_RATE
40,40,0,-1,0,0,1245055,66948,HIGH_RATE
40,40,0,-1,0,0,0,63468,HIGH_RATE
40,40,0,-1,0,0,1347344,125688,HIGH_RATE
40,40,0,-1,0,0,1437540,19728,HIGH_RATE
40,40,0,-1,0,0,0,307508,HIGH_RATE
40,40,0,-1,0,0,1663616,116308,HIGH_RATE
40,40,0,-1,0,0,0,310528,HIGH_RATE
40,40,0,-1,0,0,1663432,124328,HIGH_RATE
40,40,0,-1,0,0,0,139208,HIGH_RATE
40,40,0,-1,0,0,0,356148,HIGH_RATE
40,40,0,-1,0,0,1195851,62148,HIGH_RATE
40,40,0,-1,0,0,0,149588,HIGH_RATE
40,40,0,-1,0,0,1255411,183188,HIGH_RATE
40,40,0,-1,0,0,0,146528,HIGH_RATE
40,40,0,-1,0,0,1355450,134088,HIGH_RATE
40,40,0,-1,0,0,1095221,56628,HIGH_RATE
40,40,0,-1,0,0,1417436,59168,HIGH_RATE
40,40,0,-1,0,0,0,103828,HIGH_RATE
40,40,0,-1,0,0,0,131368,HIGH_RATE
40,40,0,-1,0,0,1321767,13928,HIGH_RATE
40,40,0,-1,0,0,1319329,61608,HIGH_RATE
40,40,0,-1,0,0,0,96348,HIGH_RATE
40,40,0,-1,0,0,0,80068,HIGH_RATE
40,40,0,-1,0,0,0,131388,HIGH_RATE
40,40,0,-1,0,0,0,80808,HIGH_RATE
40,40,0,-1,0,0,0,143508,HIGH_RATE
40,40,0,-1,0,0,1094667,61408,HIGH_RATE
40,40,0,-1,0,0,1156802,50668,HIGH_RATE
40,40,0,-1,0,0,1421702,59728,HIGH_RATE
40,40,0,-1,0,0,1195852,60068,HIGH_RATE
40,40,0,-1,0,0,0,128548,HIGH_RATE
40,40,0,-1,0,0,0,83188,HIGH_RATE
40,40,0,-1,0,0,1679040,124148,HIGH_RATE
40,40,0,-1,0,0,0,187248,HIGH_RATE
40,40,0,-1,0,0,1356320,123528,HIGH_RATE
40,40,0,-1,0,0,0,162008,HIGH_RATE
40,40,0,-1,0,0,0,348528,HIGH_RATE
40,40,0,-1,0,0,0,87208,HIGH_RATE
40,40,0,-1,0,0,0,98648,HIGH_RATE
40,40,0,-1,0,0,1317935,30148,HIGH_RATE
40,40,0,-1,0,0,0,351228,HIGH_RATE
40,40,0,-1,0,0,1076887,180128,HIGH_RATE
40,40,0,-1,0,0,1799871,134968,HIGH_RATE
40,40,0,-1,0,0,0,99228,HIGH_RATE
40,40,0,-1,0,0,1021488,80768,HIGH_RATE
40,40,0,-1,0,0,0,144928,HIGH_RATE
40,40,0,-1,0,0,0,145908,HIGH_RATE
40,40,0,-1,0,0,0,128148,HIGH_RATE
40,40,0,-1,0,0,1244444,64728,HIGH_RATE
40,40,0,-1,0,0,0,96828,HIGH_RATE
40,40,0,-1,0,0,0,150628,HIGH_RATE
40,40,0,-1,0,0,1355775,124308,HIGH_RATE
40,40,0,-1,0,0,0,119428,HIGH_RATE
40,40,0,-1,0,0,1358521,126028,HIGH_RATE
40,40,0,-1,0,0,0,76348,HIGH_RATE
40,40,0,-1,0,0,0,128848,HIGH_RATE
40,40,0,-1,0,0,0,77148,HIGH_RATE
40,40,0,-1,0,0,1794884,134248,HIGH_RATE
40,40,0,-1,0,0,1795425,125548,HIGH_RATE
40,40,0,-1,0,0,0,146768,HIGH_RATE
40,40,0,-1,0,0,0,75108,HIGH_RATE
40,40,0,-1,0,0,0,155988,HIGH_RATE
40,40,0,-1,0,0,0,161668,HIGH_RATE
40,40,0,-1,0,0,0,97868,HIGH_RATE
40,40,0,-1,0,0,0,92028,HIGH_RATE
40,40,0,-1,0,0,0,70928,HIGH_RATE
40,40,0,-1,0,0,1299923,52568,HIGH_RATE
40,40,0,-1,0,0,0,147408,HIGH_RATE
40,40,0,-1,0,0,0,83468,HIGH_RATE
40,40,0,-1,0,0,1346250,19748,HIGH_RATE
40,40,0,-1,0,0,1085725,52948,HIGH_RATE
40,40,0,-1,0,0,1094311,58168,HIGH_RATE
40,40,0,-1,0,0,1133671,47708,HIGH_RATE
40,40,0,-1,0,0,1373965,78388,HIGH_RATE
40,40,0,-1,0,0,0,355868,HIGH_RATE
40,40,0,-1,0,0,0,360248,HIGH_RATE
40,40,0,-1,0,0,0,73648,HIGH_RATE
40,40,0,-1,0,0,0,80468,HIGH_RATE
40,40,0,-1,0,0,1096203,66288,HIGH_RATE
40,40,0,-1,0,0,0,73388,HIGH_RATE
40,40,0,-1,0,0,0,80288,HIGH_RATE
40,40,0,-1,0,0,0,99308,HIGH_RATE
40,40,0,-1,0,0,0,73548,HIGH_RATE
40,40,0,-1,0,0,1697168,132328,HIGH_RATE
40,40,0,-1,0,0,0,308308,HIGH_RATE
40,40,0,-1,0,0,1445369,28228,HIGH_RATE
40,40,0,-1,0,0,1625290,57528,HIGH_RATE
40,40,0,-1,0,0,1719692,125148,HIGH_RATE
40,40,0,-1,0,0,0,86868,HIGH_RATE
40,40,0,-1,0,0,0,78208,HIGH_RATE
40,40,0,-1,0,0,0,349428,HIGH_RATE
40,40,0,-1,0,0,0,83308,HIGH_RATE
40,40,0,-1,0,0,0,23108,HIGH_RATE
40,40,0,-1,0,0,0,155808,HIGH_RATE
40,40,0,-1,0,0,0,354408,HIGH_RATE
40,40,0,-1,0,0,0,350428,HIGH_RATE
40,40,0,-1,0,0,0,86168,HIGH_RATE
40,40,0,-1,0,0,0,133108,HIGH_RATE
40,40,0,-1,0,0,0,153188,HIGH_RATE
40,40,0,-1,0,0,0,132728,HIGH_RATE
40,40,0,-1,0,0,1317772,61948,HIGH_RATE
40,40,0,-1,0,0,0,96308,HIGH_RATE
40,40,0,-1,0,0,1364177,132748,HIGH_RATE
40,40,0,-1,0,0,1360557,135548,HIGH_RATE
40,40,0,-1,0,0,1141714,45588,HIGH_RATE
40,40,0,-1,0,0,1108978,65468,HIGH_RATE
40,40,0,-1,0,0,0,76188,HIGH_RATE
40,40,0,-1,0,0,0,88548,HIGH_RATE
40,40,0,-1,0,0,1095855,49048,HIGH_RATE
40,40,0,-1,0,0,1094870,39448,HIGH_RATE
40,40,0,-1,0,0,1114179,49708,HIGH_RATE
40,40,0,-1,0,0,0,125408,HIGH_RATE
40,40,0,-1,0,0,0,83748,HIGH_RATE
40,40,0,-1,0,0,1670466,131088,HIGH_RATE
40,40,0,-1,0,0,0,81228,HIGH_RATE
40,40,0,-1,0,0,0,125268,HIGH_RATE
40,40,0,-1,0,0,0,98388,HIGH_RATE
40,40,0,-1,0,0,0,196128,HIGH_RATE
40,40,0,-1,0,0,1128248,57748,HIGH_RATE
40,40,0,-1,0,0,0,253348,HIGH_RATE
40,40,0,-1,0,0,1259066,11948,HIGH_RATE
40,40,0,-1,0,0,0,129368,HIGH_RATE
40,40,0,-1,0,0,0,93108,HIGH_RATE
40,40,0,-1,0,0,0,118428,HIGH_RATE
40,40,0,-1,0,0,1302189,59288,HIGH_RATE
40,40,0,-1,0,0,1365986,67508,HIGH_RATE
40,40,0,-1,0,0,0,81468,HIGH_RATE
40,40,0,-1,0,0,1576203,134368,HIGH_RATE
40,40,0,-1,0,0,0,186288,HIGH_RATE
40,40,0,-1,0,0,0,74208,HIGH_RATE
40,40,0,-1,0,0,0,84508,HIGH_RATE
40,40,0,-1,0,0,1076871,189528,HIGH_RATE
40,40,0,-1,0,0,1241159,68968,HIGH_RATE
40,40,0,-1,0,0,1351773,131268,HIGH_RATE
40,40,0,-1,0,0,1275467,62308,HIGH_RATE
40,40,0,-1,0,0,0,90988,HIGH_RATE
40,40,0,-1,0,0,0,90828,HIGH_RATE
40,40,0,-1,0,0,0,89428,HIGH_RATE
40,40,0,-1,0,0,1084937,51868,HIGH_RATE
40,40,0,-1,0,0,0,317828,HIGH_RATE
40,40,0,-1,0,0,0,124768,HIGH_RATE
40,40,0,-1,0,0,0,85588,HIGH_RATE
40,40,0,-1,0,0,1336992,11368,HIGH_RATE
40,40,0,-1,0,0,0,198068,HIGH_RATE
40,40,0,-1,0,0,0,359048,HIGH_RATE
40,40,0,-1,0,0,0,147148,HIGH_RATE
40,40,0,-1,0,0,0,99408,HIGH_RATE
40,40,0,-1,0,0,0,79888,HIGH_RATE
40,40,0,-1,0,0,0,92388,HIGH_RATE
40,40,0,-1,0,0,1367823,127448,HIGH_RATE
40,40,0,-1,0,0,0,131028,HIGH_RATE
40,40,0,-1,0,0,0,76988,HIGH_RATE
40,40,0,-1,0,0,1125823,55268,HIGH_RATE
40,40,0,-1,0,0,1075028,55648,HIGH_RATE
40,40,0,-1,0,0,1437599,27148,HIGH_RATE
40,40,0,-1,0,0,0,83088,HIGH_RATE
40,40,0,-1,0,0,1271351,62008,HIGH_RATE
40,40,0,-1,0,0,1252770,184368,HIGH_RATE
40,40,0,-1,0,0,0,357468,HIGH_RATE
40,40,0,-1,0,0,1743988,112088,HIGH_RATE
40,40,0,-1,0,0,0,146488,HIGH_RATE
40,40,0,-1,0,0,0,307128,HIGH_RATE
40,40,0,-1,0,0,1646197,131308,HIGH_RATE
40,40,0,-1,0,0,0,96328,HIGH_RATE
40,40,0,-1,0,0,0,149148,HIGH_RATE
40,40,0,-1,0,0,0,201508,HIGH_RATE
40,40,0,-1,0,0,0,92808,HIGH_RATE
40,40,0,-1,0,0,0,73928,HIGH_RATE
40,40,0,-1,0,0,1362022,125228,HIGH_RATE
40,40,0,-1,0,0,1212286,52728,HIGH_RATE
40,40,0,-1,0,0,0,97088,HIGH_RATE
40,40,0,-1,0,0,0,79508,HIGH_RATE
40,40,0,-1,0,0,0,93588,HIGH_RATE
40,40,0,-1,0,0,1212325,57168,HIGH_RATE
40,40,0,-1,0,0,0,142968,HIGH_RATE
40,40,0,-1,0,0,1659251,123908,HIGH_RATE
40,40,0,-1,0,0,1493075,60928,HIGH_RATE
40,40,0,-1,0,0,0,135448,HIGH_RATE
40,40,0,-1,0,0,1327598,59148,HIGH_RATE
40,40,0,-1,0,0,1143320,67668,HIGH_RATE
40,40,0,-1,0,0,0,372008,HIGH_RATE
40,40,0,-1,0,0,0,94188,HIGH_RATE
40,40,0,-1,0,0,1359880,113488,HIGH_RATE
40,40,0,-1,0,0,0,319148,HIGH_RATE
40,40,0,-1,0,0,0,186028,HIGH_RATE
40,40,0,-1,0,0,0,179248,HIGH_RATE
40,40,0,-1,0,0,0,88008,HIGH_RATE
40,40,0,-1,0,0,1096538,50968,HIGH_RATE
195,195,0,-1,0,0,1207361,88,HIGH_RATE
40,40,0,-1,0,0,1594163,28588,HIGH_RATE
40,40,0,-1,0,0,0,27628,HIGH_RATE
40,40,0,-1,0,0,1121173,187288,HIGH_RATE
40,40,0,-1,0,0,0,93648,HIGH_RATE
40,40,0,-1,0,0,0,158628,HIGH_RATE
40,40,0,-1,0,0,1356353,58548,HIGH_RATE
40,40,0,-1,0,0,0,192548,HIGH_RATE
40,40,0,-1,0,0,0,95428,HIGH_RATE
40,40,0,-1,0,0,0,256328,HIGH_RATE
40,40,0,-1,0,0,1294807,14608,HIGH_RATE
40,40,0,-1,0,0,1081608,49768,HIGH_RATE
40,40,0,-1,0,0,0,316968,HIGH_RATE
40,40,0,-1,0,0,1287191,57548,HIGH_RATE
40,40,0,-1,0,0,0,95548,HIGH_RATE
40,40,0,-1,0,0,1444757,33108,HIGH_RATE
40,40,0,-1,0,0,0,143388,HIGH_RATE
40,40,0,-1,0,0,0,177048,HIGH_RATE
40,40,0,-1,0,0,1553149,66108,HIGH_RATE
40,40,0,-1,0,0,0,124268,HIGH_RATE
40,40,0,-1,0,0,0,302768,HIGH_RATE
40,40,0,-1,0,0,0,96528,HIGH_RATE
40,40,0,-1,0,0,0,80288,HIGH_RATE
40,40,0,-1,0,0,1119062,55948,HIGH_RATE
40,40,0,-1,0,0,0,26968,HIGH_RATE
40,40,0,-1,0,0,1299280,12668,HIGH_RATE
40,40,0,-1,0,0,1652769,120788,HIGH_RATE
40,40,0,-1,0,0,0,146888,HIGH_RATE
40,40,0,-1,0,0,1668945,122448,HIGH_RATE
40,40,0,-1,0,0,0,86228,HIGH_RATE
40,40,0,-1,0,0,0,172208,HIGH_RATE
40,40,0,-1,0,0,1692328,131668,HIGH_RATE
40,40,0,-1,0,0,0,24388,HIGH_RATE
40,40,0,-1,0,0,0,203888,HIGH_RATE
40,40,0,-1,0,0,1337275,70888,HIGH_RATE
40,40,0,-1,0,0,1104949,59588,HIGH_RATE
40,40,0,-1,0,0,0,80728,HIGH_RATE
40,40,0,-1,0,0,0,360948,HIGH_RATE
40,40,0,-1,0,0,1341735,67808,HIGH_RATE
40,40,0,-1,0,0,1389149,65308,HIGH_RATE
40,40,0,-1,0,0,0,191908,HIGH_RATE
40,40,0,-1,0,0,0,378308,HIGH_RATE
40,40,0,-1,0,0,0,79808,HIGH_RATE
40,40,0,-1,0,0,0,136428,HIGH_RATE
40,40,0,-1,0,0,1687667,115528,HIGH_RATE
40,40,0,-1,0,0,0,189688,HIGH_RATE
40,40,0,-1,0,0,0,150528,HIGH_RATE
40,40,0,-1,0,0,0,86348,HIGH_RATE
40,40,0,-1,0,0,0,193328,HIGH_RATE
40,40,0,-1,0,0,0,90488,HIGH_RATE
40,40,0,-1,0,0,0,11788,HIGH_RATE
40,40,0,-1,0,0,0,356608,HIGH_RATE
40,40,0,-1,0,0,1012956,83948,HIGH_RATE
40,40,0,-1,0,0,0,306688,HIGH_RATE
40,40,0,-1,0,0,1135391,30268,HIGH_RATE
40,40,0,-1,0,0,1354375,118868,HIGH_RATE
40,40,0,-1,0,0,1105423,52968,HIGH_RATE
40,40,0,-1,0,0,1356149,135008,HIGH_RATE
40,40,0,-1,0,0,0,33368,HIGH_RATE
40,40,0,-1,0,0,1082212,46288,HIGH_RATE
40,40,0,-1,0,0,1368444,81068,HIGH_RATE
40,40,0,-1,0,0,0,124708,HIGH_RATE
40,40,0,-1,0,0,1646807,110548,HIGH_RATE
40,40,0,-1,0,0,1693354,128088,HIGH_RATE
40,40,0,-1,0,0,0,132508,HIGH_RATE
40,40,0,-1,0,0,1296521,28788,HIGH_RATE
40,40,0,-1,0,0,1496500,123828,HIGH_RATE
40,40,0,-1,0,0,1806033,124248,HIGH_RATE
40,40,0,-1,0,0,0,84108,HIGH_RATE
40,40,0,-1,0,0,1348846,63448,HIGH_RATE
40,40,0,-1,0,0,0,104948,HIGH_RATE
40,40,0,-1,0,0,1434634,58188,HIGH_RATE
40,40,0,-1,0,0,0,188968,HIGH_RATE
40,40,0,-1,0,0,1486182,128988,HIGH_RATE
40,40,0,-1,0,0,1095017,51628,HIGH_RATE
40,40,0,-1,0,0,0,81108,HIGH_RATE
40,40,0,-1,0,0,0,238008,HIGH_RATE
40,40,0,-1,0,0,0,74528,HIGH_RATE
40,40,0,-1,0,0,1287395,65628,HIGH_RATE
40,40,0,-1,0,0,1354960,123248,HIGH_RATE
40,40,0,-1,0,0,1358168,79228,HIGH_RATE
78,78,0,-1,0,0,1729181,408,HIGH_RATE
40,40,0,-1,0,0,0,122808,HIGH_RATE
40,40,0,-1,0,0,0,100968,HIGH_RATE
40,40,0,-1,0,0,0,86368,HIGH_RATE
40,40,0,-1,0,0,0,85728,HIGH_RATE
40,40,0,-1,0,0,1078142,187628,HIGH_RATE
40,40,0,-1,0,0,0,81608,HIGH_RATE
40,40,0,-1,0,0,0,150068,HIGH_RATE
40,40,0,-1,0,0,1374932,115908,HIGH_RATE
40,40,0,-1,0,0,1257695,128148,HIGH_RATE
40,40,0,-1,0,0,0,146468,HIGH_RATE
40,40,0,-1,0,0,0,93128,HIGH_RATE
40,40,0,-1,0,0,0,104808,HIGH_RATE
40,40,0,-1,0,0,0,98528,HIGH_RATE
40,40,0,-1,0,0,1320766,63668,HIGH_RATE
40,40,0,-1,0,0,0,78048,HIGH_RATE
40,40,0,-1,0,0,1073799,60188,HIGH_RATE
40,40,0,-1,0,0,0,355668,HIGH_RATE
40,40,0,-1,0,0,0,201168,HIGH_RATE
40,40,0,-1,0,0,1856053,127848,HIGH_RATE
40,40,0,-1,0,0,1859789,129788,HIGH_RATE
40,40,0,-1,0,0,0,75188,HIGH_RATE
40,40,0,-1,0,0,0,98988,HIGH_RATE
40,40,0,-1,0,0,1270855,133128,HIGH_RATE
40,40,0,-1,0,0,1952623,72368,HIGH_RATE
40,40,0,-1,0,0,1469431,53728,HIGH_RATE
40,40,0,-1,0,0,0,95328,HIGH_RATE
40,40,0,-1,0,0,1099288,47608,HIGH_RATE
40,40,0,-1,0,0,1378278,31388,HIGH_RATE
40,40,0,-1,0,0,0,135708,HIGH_RATE
40,40,0,-1,0,0,1541753,12448,HIGH_RATE
40,40,0,-1,0,0,1107635,52648,HIGH_RATE
40,40,0,-1,0,0,1437660,55128,HIGH_RATE
40,40,0,-1,0,0,0,201088,HIGH_RATE
40,40,0,-1,0,0,1357014,137928,HIGH_RATE
40,40,0,-1,0,0,1227300,53968,HIGH_RATE
40,40,0,-1,0,0,1356798,60048,HIGH_RATE
40,40,0,-1,0,0,1080803,187448,HIGH_RATE
40,40,0,-1,0,0,0,352088,HIGH_RATE
40,40,0,-1,0,0,0,95168,HIGH_RATE
40,40,0,-1,0,0,1080222,53888,HIGH_RATE
40,40,0,-1,0,0,0,82608,HIGH_RATE
40,40,0,-1,0,0,0,129288,HIGH_RATE
40,40,0,-1,0,0,1076921,185908,HIGH_RATE
40,40,0,-1,0,0,1427270,51128,HIGH_RATE
40,40,0,-1,0,0,0,148768,HIGH_RATE
40,40,0,-1,0,0,1014161,77228,HIGH_RATE
40,40,0,-1,0,0,1961436,74208,HIGH_RATE
40,40,0,-1,0,0,0,135128,HIGH_RATE
40,40,0,-1,0,0,1145240,66228,HIGH_RATE
40,40,0,-1,0,0,3527496,118708,HIGH_RATE
40,40,0,-1,0,0,1368068,68228,HIGH_RATE
40,40,0,-1,0,0,0,98008,HIGH_RATE
40,40,0,-1,0,0,0,87248,HIGH_RATE
40,40,0,-1,0,0,1248464,64708,HIGH_RATE
40,40,0,-1,0,0,0,194388,HIGH_RATE
40,40,0,-1,0,0,1261622,183668,HIGH_RATE
40,40,0,-1,0,0,0,154568,HIGH_RATE
40,40,0,-1,0,0,0,305508,HIGH_RATE
40,40,0,-1,0,0,1587986,11288,HIGH_RATE
40,40,0,-1,0,0,1077089,182608,HIGH_RATE
40,40,0,-1,0,0,0,94948,HIGH_RATE
40,40,0,-1,0,0,0,83548,HIGH_RATE
40,40,0,-1,0,0,1437556,54488,HIGH_RATE
40,40,0,-1,0,0,0,248608,HIGH_RATE
195,195,0,-1,0,0,0,28,HIGH_RATE
40,40,0,-1,0,0,0,84368,HIGH_RATE
40,40,0,-1,0,0,1670843,122308,HIGH_RATE
40,40,0,-1,0,0,1199234,65188,HIGH_RATE
40,40,0,-1,0,0,1362023,121348,HIGH_RATE
40,40,0,-1,0,0,1148646,56188,HIGH_RATE
78,78,0,-1,0,0,0,28,HIGH_RATE
40,40,0,-1,0,0,1218722,52088,HIGH_RATE
40,40,0,-1,0,0,0,148668,HIGH_RATE
40,40,0,-1,0,0,0,92588,HIGH_RATE
40,40,0,-1,0,0,0,76788,HIGH_RATE
40,40,0,-1,0,0,1255199,184748,HIGH_RATE
40,40,0,-1,0,0,0,239248,HIGH_RATE
40,40,0,-1,0,0,1085306,180068,HIGH_RATE
40,40,0,-1,0,0,0,252008,HIGH_RATE
40,40,0,-1,0,0,1360569,130028,HIGH_RATE
40,40,0,-1,0,0,0,81368,HIGH_RATE
40,40,0,-1,0,0,0,76968,HIGH_RATE
40,40,0,-1,0,0,0,92688,HIGH_RATE
40,40,0,-1,0,0,0,301328,HIGH_RATE
40,40,0,-1,0,0,1490677,122328,HIGH_RATE
40,40,0,-1,0,0,1289121,47608,HIGH_RATE
40,40,0,-1,0,0,1647964,122668,HIGH_RATE
40,40,0,-1,0,0,0,312348,HIGH_RATE
40,40,0,-1,0,0,1437238,58048,HIGH_RATE
40,40,0,-1,0,0,1100442,62288,HIGH_RATE
40,40,0,-1,0,0,0,311788,HIGH_RATE
40,40,0,-1,0,0,0,32788,HIGH_RATE
40,40,0,-1,0,0,1288374,60648,HIGH_RATE
40,40,0,-1,0,0,0,232828,HIGH_RATE
40,40,0,-1,0,0,1463822,127448,HIGH_RATE
40,40,0,-1,0,0,0,126568,HIGH_RATE
40,40,0,-1,0,0,0,82728,HIGH_RATE
40,40,0,-1,0,0,1356064,123068,HIGH_RATE
40,40,0,-1,0,0,0,238808,HIGH_RATE
40,40,0,-1,0,0,0,383768,HIGH_RATE
40,40,0,-1,0,0,1861409,128048,HIGH_RATE
40,40,0,-1,0,0,0,81748,HIGH_RATE
40,40,0,-1,0,0,1104570,11148,HIGH_RATE
40,40,0,-1,0,0,0,356948,HIGH_RATE
40,40,0,-1,0,0,0,137668,HIGH_RATE
40,40,0,-1,0,0,0,125768,HIGH_RATE
40,40,0,-1,0,0,1317287,23208,HIGH_RATE
40,40,0,-1,0,0,0,194688,HIGH_RATE
