% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	372
% isAttack slowBody:	667
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,17,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_count numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,S1,74,387,99,slowRead
tcp,OTH,66,290,54,slowBody
tcp,S1,370,537,100,slowHeaders
tcp,OTH,126,675,91,slowRead
tcp,S1,370,313,100,slowHeaders
tcp,OTH,66,461,79,slowHeaders
tcp,OTH,60,795,34,slowRead
tcp,OTH,108,64,50,slowRead
tcp,OTH,66,385,89,slowBody
tcp,S1,370,316,100,slowHeaders
tcp,S1,296,252,100,slowRead
tcp,S1,370,431,100,slowBody
tcp,S1,768,714,100,slowHeaders
tcp,OTH,103,134,50,slowBody
tcp,S1,296,78,79,slowRead
tcp,OTH,103,159,50,slowRead
tcp,S1,370,940,100,slowRead
tcp,OTH,66,357,78,slowRead
tcp,OTH,60,30,53,slowRead
tcp,S1,370,70,100,slowBody
tcp,RSTO,975,107,100,slowRead
tcp,RSTO,3504,604,100,slowRead
tcp,S1,148,245,100,slowRead
tcp,S1,370,90,100,slowRead
tcp,S1,222,453,100,slowHeaders
tcp,S1,74,580,100,slowRead
tcp,S1,4340,200,100,slowHeaders
tcp,S1,296,744,100,slowBody
tcp,S1,370,654,100,slowHeaders
tcp,OTH,103,96,50,slowHeaders
tcp,S1,370,532,100,slowRead
tcp,OTH,60,1016,46,slowRead
tcp,OTH,60,1017,54,slowBody
tcp,RSTO,3768,213,100,slowBody
tcp,S1,296,652,100,slowRead
tcp,S1,296,602,100,slowBody
tcp,S1,296,258,100,slowRead
tcp,S1,370,420,100,slowHeaders
tcp,S1,296,475,100,slowRead
tcp,S1,2558,389,100,slowRead
tcp,RSTO,909,444,100,slowRead
tcp,S1,760,194,100,slowBody
tcp,S1,370,246,100,slowBody
tcp,S1,148,240,100,slowRead
tcp,OTH,66,598,90,slowBody
tcp,RSTO,1023,237,100,slowHeaders
tcp,OTH,100,73,50,slowBody
tcp,OTH,60,527,85,slowBody
tcp,RSTO,894,65,86,slowHeaders
tcp,S1,370,689,100,slowRead
tcp,S1,296,405,100,slowBody
tcp,S1,370,297,100,slowBody
tcp,S1,74,246,100,slowBody
tcp,OTH,106,115,50,slowHeaders
tcp,S1,74,464,98,slowRead
tcp,OTH,111,245,50,slowHeaders
tcp,S1,872,1005,96,slowRead
tcp,OTH,60,7,63,slowBody
tcp,OTH,119,235,50,slowBody
tcp,S1,74,460,98,slowRead
tcp,OTH,73,132,50,slowBody
tcp,S1,636,170,100,slowBody
tcp,S1,148,42,77,slowHeaders
tcp,S1,370,54,100,slowRead
tcp,OTH,60,566,92,slowHeaders
tcp,RSTO,877,29,66,slowBody
tcp,OTH,66,540,93,slowRead
tcp,S1,370,100,100,slowHeaders
tcp,OTH,99,112,50,slowRead
tcp,S1,296,200,100,slowRead
tcp,S1,74,404,100,slowHeaders
tcp,OTH,66,394,84,slowRead
tcp,S1,296,766,100,slowBody
tcp,S1,296,495,100,slowBody
tcp,RSTO,3430,401,100,slowRead
tcp,S1,296,693,100,slowBody
tcp,S1,296,75,100,slowBody
tcp,S1,296,447,100,slowBody
tcp,OTH,66,395,100,slowHeaders
tcp,S1,296,123,100,slowRead
tcp,RSTO,975,87,91,slowRead
tcp,OTH,93,61,50,slowRead
tcp,OTH,525,601,89,slowBody
tcp,S1,296,39,100,slowRead
tcp,OTH,100,275,50,slowBody
tcp,OTH,60,840,60,slowRead
tcp,S1,370,211,100,slowHeaders
tcp,S1,74,271,100,slowHeaders
tcp,OTH,79,258,50,slowHeaders
tcp,RSTO,2356,10,62,slowHeaders
tcp,S1,74,296,100,slowHeaders
tcp,OTH,66,510,86,slowBody
tcp,S1,296,394,100,slowRead
tcp,OTH,123,199,50,slowRead
tcp,S1,370,51,100,slowBody
tcp,S1,370,88,100,slowRead
tcp,S1,222,34,100,slowBody
tcp,RSTO,3504,605,100,slowRead
tcp,S1,74,645,100,slowRead
tcp,RSTO,1078,435,100,slowRead
tcp,S1,370,900,100,slowRead
tcp,S1,296,466,100,slowBody
tcp,RSTO,1139,514,100,slowRead
tcp,S1,370,324,99,slowHeaders
tcp,S1,370,326,100,slowHeaders
tcp,OTH,94,165,50,slowRead
tcp,OTH,60,5,64,slowHeaders
tcp,OTH,60,1010,36,slowRead
tcp,S1,222,776,100,slowRead
tcp,OTH,118,235,50,slowHeaders
tcp,S1,370,530,99,slowBody
tcp,RSTO,1000,203,100,slowHeaders
tcp,RSTO,1022,101,100,slowHeaders
tcp,S1,370,313,100,slowHeaders
tcp,OTH,66,457,87,slowRead
tcp,S1,370,206,99,slowHeaders
tcp,RSTO,1164,417,100,slowHeaders
tcp,S1,370,98,100,slowHeaders
tcp,S1,296,676,100,slowRead
tcp,S1,296,270,100,slowBody
tcp,S1,296,198,100,slowRead
tcp,S1,296,67,100,slowRead
tcp,RSTO,1144,24,28,slowRead
tcp,S1,370,497,100,slowBody
tcp,S1,370,589,100,slowBody
tcp,S1,370,432,100,slowRead
tcp,OTH,66,559,100,slowHeaders
tcp,OTH,125,212,100,slowBody
tcp,OTH,260,7,7,slowBody
tcp,S2,3294,352,100,slowHeaders
tcp,RSTO,1100,77,91,slowRead
tcp,S1,621,728,97,slowRead
tcp,OTH,60,1046,55,slowBody
tcp,OTH,60,980,47,slowBody
tcp,OTH,66,573,81,slowBody
tcp,OTH,66,328,74,slowHeaders
tcp,S1,752,377,100,slowHeaders
tcp,RSTO,1166,160,100,slowBody
tcp,S1,296,347,100,slowBody
tcp,RSTO,1131,314,100,slowRead
tcp,RSTO,1264,462,100,slowRead
tcp,S1,296,217,100,slowRead
tcp,OTH,60,749,47,slowRead
tcp,OTH,60,1167,47,slowRead
tcp,S1,148,52,80,slowRead
tcp,OTH,60,980,34,slowRead
tcp,S1,548,610,100,slowBody
tcp,RSTO,1264,491,100,slowRead
tcp,S1,222,307,99,slowHeaders
tcp,S1,296,627,100,slowBody
tcp,S1,370,418,100,slowBody
tcp,RSTO,1076,103,100,slowHeaders
tcp,S1,370,175,100,slowHeaders
tcp,S1,296,715,100,slowBody
tcp,RSTO,892,361,100,slowBody
tcp,S1,222,594,100,slowBody
tcp,OTH,60,958,44,slowBody
tcp,S1,766,98,93,slowBody
tcp,RSTO,937,374,100,slowHeaders
tcp,S1,370,559,100,slowRead
tcp,S1,370,102,100,slowHeaders
tcp,OTH,93,84,50,slowRead
tcp,S1,74,454,100,slowHeaders
tcp,OTH,104,218,50,slowBody
tcp,OTH,60,740,47,slowBody
tcp,S1,148,47,100,slowBody
tcp,OTH,115,234,50,slowBody
tcp,S1,370,96,100,slowHeaders
tcp,S1,370,560,100,slowHeaders
tcp,S1,744,139,99,slowRead
tcp,RSTO,1183,397,100,slowHeaders
tcp,S1,370,430,100,slowBody
tcp,S1,370,431,100,slowHeaders
tcp,OTH,117,97,50,slowBody
tcp,OTH,78,170,50,slowHeaders
tcp,OTH,66,455,100,slowHeaders
tcp,OTH,123,245,50,slowBody
tcp,S1,296,649,100,slowBody
tcp,RSTO,991,53,54,slowHeaders
tcp,OTH,114,234,50,slowHeaders
tcp,OTH,101,194,50,slowHeaders
tcp,S1,370,293,100,slowBody
tcp,OTH,60,332,73,slowBody
tcp,S1,296,563,100,slowBody
tcp,OTH,102,218,50,slowRead
tcp,S1,968,57,75,slowRead
tcp,S1,296,280,100,slowBody
tcp,S1,370,354,100,slowBody
tcp,S1,148,667,100,slowBody
tcp,S1,370,221,100,slowHeaders
tcp,S1,767,143,100,slowHeaders
tcp,S1,370,453,100,slowBody
tcp,RSTO,1100,56,81,slowRead
tcp,S1,296,305,100,slowRead
tcp,OTH,104,104,50,slowBody
tcp,S1,74,422,100,slowBody
tcp,S1,370,597,100,slowRead
tcp,S1,222,875,100,slowBody
tcp,S1,148,295,100,slowRead
tcp,OTH,60,914,34,slowBody
tcp,OTH,66,590,76,slowRead
tcp,OTH,60,821,51,slowHeaders
tcp,S1,148,172,100,slowHeaders
tcp,OTH,66,500,93,slowRead
tcp,S2,1614,424,100,slowBody
tcp,RSTO,939,199,100,slowHeaders
tcp,S1,296,174,100,slowRead
tcp,S1,982,8,23,slowRead
tcp,S1,621,705,96,slowRead
tcp,S1,148,70,99,slowRead
tcp,OTH,102,90,50,slowRead
tcp,S1,296,651,100,slowRead
tcp,OTH,66,500,86,slowRead
tcp,OTH,60,1008,50,slowBody
tcp,OTH,89,174,50,slowBody
tcp,OTH,66,520,82,slowRead
tcp,S1,659,140,100,slowBody
tcp,S1,74,354,100,slowHeaders
tcp,S1,296,657,100,slowBody
tcp,OTH,66,523,85,slowBody
tcp,S1,370,436,100,slowRead
tcp,OTH,104,127,50,slowRead
tcp,S1,296,656,100,slowRead
tcp,S1,370,752,100,slowBody
tcp,OTH,83,159,50,slowRead
tcp,S1,296,603,100,slowBody
tcp,S1,148,417,100,slowBody
tcp,S1,296,657,100,slowBody
tcp,OTH,526,2,21,slowBody
tcp,S1,222,485,100,slowBody
tcp,S1,370,48,100,slowHeaders
tcp,RSTO,1100,100,100,slowRead
tcp,OTH,60,768,45,slowRead
tcp,OTH,66,386,89,slowBody
tcp,S1,370,310,100,slowBody
tcp,OTH,60,707,49,slowHeaders
tcp,OTH,60,932,31,slowBody
tcp,S1,296,390,100,slowBody
tcp,S1,74,272,100,slowBody
tcp,OTH,118,205,50,slowHeaders
tcp,OTH,60,14,68,slowHeaders
tcp,S1,296,159,100,slowBody
tcp,OTH,88,182,50,slowHeaders
tcp,S1,296,599,100,slowRead
tcp,OTH,66,515,100,slowHeaders
tcp,OTH,122,51,63,slowRead
tcp,S1,296,535,100,slowRead
tcp,RSTO,2576,18,59,slowRead
tcp,S1,74,882,100,slowRead
tcp,S1,665,36,94,slowHeaders
tcp,OTH,97,250,50,slowBody
tcp,S1,370,286,100,slowBody
tcp,S1,148,174,100,slowBody
tcp,OTH,105,232,50,slowRead
tcp,S1,370,673,100,slowBody
tcp,OTH,215,608,85,slowBody
tcp,OTH,66,432,88,slowBody
tcp,OTH,60,784,33,slowBody
tcp,RSTO,2091,229,100,slowRead
tcp,RSTO,984,58,59,slowHeaders
tcp,OTH,103,73,50,slowHeaders
tcp,OTH,60,860,48,slowBody
tcp,S1,296,144,100,slowRead
tcp,RSTO,3094,891,100,slowRead
tcp,OTH,104,238,50,slowRead
tcp,RSTO,874,349,100,slowHeaders
tcp,S1,296,302,100,slowBody
tcp,S1,296,576,100,slowBody
tcp,RSTO,885,83,94,slowBody
tcp,OTH,60,607,36,slowHeaders
tcp,OTH,60,917,45,slowRead
tcp,RSTO,3430,387,100,slowRead
tcp,S1,296,454,100,slowBody
tcp,OTH,60,880,33,slowRead
tcp,OTH,60,739,54,slowHeaders
tcp,S1,956,748,100,slowRead
tcp,S1,222,729,99,slowHeaders
tcp,OTH,95,124,50,slowRead
tcp,OTH,60,971,45,slowBody
tcp,OTH,60,681,64,slowBody
tcp,RSTO,2266,574,100,slowRead
tcp,S1,370,223,100,slowHeaders
tcp,S1,370,248,100,slowHeaders
tcp,OTH,60,4,60,slowBody
tcp,RSTO,891,27,61,slowHeaders
tcp,OTH,60,630,70,slowHeaders
tcp,S1,370,239,100,slowBody
tcp,S1,296,619,100,slowRead
tcp,OTH,108,109,50,slowBody
tcp,S1,296,434,100,slowRead
tcp,OTH,170,81,89,slowBody
tcp,S1,296,415,100,slowBody
tcp,OTH,66,543,84,slowBody
tcp,S1,296,475,100,slowRead
tcp,S1,370,641,100,slowBody
tcp,S1,370,117,100,slowHeaders
tcp,S1,370,585,99,slowBody
tcp,S1,296,665,100,slowRead
tcp,OTH,110,128,50,slowBody
tcp,S1,370,263,100,slowBody
tcp,S1,370,220,100,slowBody
tcp,OTH,66,388,84,slowBody
tcp,OTH,96,139,50,slowHeaders
tcp,OTH,60,725,47,slowBody
tcp,OTH,189,5,13,slowBody
tcp,S1,296,558,100,slowRead
tcp,S1,370,443,100,slowBody
tcp,S1,148,414,100,slowRead
tcp,S1,296,313,100,slowBody
tcp,OTH,66,433,100,slowHeaders
tcp,S1,296,554,100,slowBody
tcp,OTH,114,118,50,slowHeaders
tcp,S1,370,109,100,slowHeaders
tcp,S1,370,273,100,slowRead
tcp,S1,370,146,100,slowHeaders
tcp,S1,296,473,100,slowRead
tcp,S1,74,342,100,slowBody
tcp,S1,370,246,100,slowHeaders
tcp,RSTO,2994,200,99,slowHeaders
tcp,OTH,60,809,51,slowHeaders
tcp,OTH,85,250,50,slowRead
tcp,S1,370,277,100,slowHeaders
tcp,S1,370,383,100,slowBody
tcp,S1,296,265,100,slowRead
tcp,OTH,66,336,75,slowBody
tcp,OTH,463,3,9,slowHeaders
tcp,S1,148,381,100,slowRead
tcp,OTH,84,225,50,slowBody
tcp,OTH,54,16,16,slowBody
tcp,RSTO,1100,132,100,slowRead
tcp,OTH,87,130,50,slowBody
tcp,S1,148,109,100,slowRead
tcp,OTH,60,740,50,slowRead
tcp,S1,370,994,100,slowRead
tcp,S1,773,725,100,slowHeaders
tcp,S1,148,78,94,slowBody
tcp,OTH,60,706,49,slowRead
tcp,S1,296,363,100,slowBody
tcp,S1,148,280,99,slowRead
tcp,S1,296,340,100,slowRead
tcp,OTH,66,495,86,slowRead
tcp,S1,296,637,100,slowHeaders
tcp,S1,370,211,100,slowRead
tcp,S1,370,117,100,slowBody
tcp,S1,370,805,100,slowRead
tcp,S1,74,490,99,slowHeaders
tcp,S1,370,15,100,slowHeaders
tcp,OTH,60,678,64,slowBody
tcp,S1,370,380,100,slowBody
tcp,S1,370,806,100,slowRead
tcp,OTH,60,818,24,slowBody
tcp,RSTO,1100,27,62,slowRead
tcp,S1,222,38,78,slowRead
tcp,OTH,60,7,66,slowHeaders
tcp,S1,370,185,100,slowHeaders
tcp,S1,370,174,100,slowHeaders
tcp,OTH,166,244,100,slowBody
tcp,RSTO,958,140,100,slowRead
tcp,S1,296,432,100,slowRead
tcp,S1,370,483,100,slowHeaders
tcp,RSTO,993,390,100,slowHeaders
tcp,S1,370,719,100,slowHeaders
tcp,OTH,102,179,50,slowHeaders
tcp,OTH,66,477,81,slowBody
tcp,OTH,101,221,52,slowRead
tcp,S1,370,50,100,slowHeaders
tcp,OTH,60,749,23,slowBody
tcp,S1,296,465,100,slowBody
tcp,OTH,60,888,48,slowBody
tcp,OTH,60,1096,50,slowRead
tcp,RSTO,1644,300,100,slowRead
tcp,S1,222,90,98,slowRead
tcp,S1,370,8,100,slowHeaders
tcp,S1,296,224,100,slowBody
tcp,OTH,104,61,51,slowRead
tcp,RSTO,1027,178,100,slowHeaders
tcp,RSTO,1388,203,100,slowHeaders
tcp,S1,370,255,100,slowHeaders
tcp,S1,370,656,100,slowHeaders
tcp,OTH,66,484,86,slowBody
tcp,OTH,66,559,71,slowBody
tcp,S1,148,222,100,slowRead
tcp,RSTO,1096,168,100,slowHeaders
tcp,OTH,60,827,50,slowHeaders
tcp,S1,370,505,100,slowRead
tcp,S1,296,61,100,slowBody
tcp,OTH,60,910,48,slowHeaders
tcp,OTH,99,193,50,slowHeaders
tcp,RSTO,975,8,12,slowRead
tcp,OTH,66,416,88,slowBody
tcp,OTH,110,15,18,slowRead
tcp,S1,148,139,100,slowBody
tcp,S1,370,382,100,slowBody
tcp,S1,548,626,100,slowBody
tcp,S1,296,674,100,slowBody
tcp,OTH,408,4,58,slowRead
tcp,S1,370,217,100,slowBody
tcp,S1,968,27,58,slowRead
tcp,S1,370,237,100,slowBody
tcp,S1,74,120,100,slowBody
tcp,OTH,60,1064,54,slowHeaders
tcp,OTH,99,207,50,slowBody
tcp,OTH,60,633,47,slowHeaders
tcp,S1,296,654,100,slowRead
tcp,RSTO,947,51,80,slowRead
tcp,RSTO,2321,603,100,slowRead
tcp,S1,370,40,100,slowHeaders
tcp,OTH,60,690,48,slowHeaders
tcp,S1,370,248,100,slowHeaders
tcp,S1,74,435,100,slowHeaders
tcp,OTH,106,235,50,slowHeaders
tcp,S1,148,119,100,slowRead
tcp,OTH,60,4,4,slowHeaders
tcp,S1,370,579,100,slowHeaders
tcp,S1,370,36,100,slowHeaders
tcp,S1,296,47,48,slowRead
tcp,S1,296,493,100,slowRead
tcp,S1,296,31,100,slowBody
tcp,S1,621,651,96,slowRead
tcp,OTH,86,3,55,slowHeaders
tcp,OTH,60,629,76,slowRead
tcp,S1,370,18,100,slowHeaders
tcp,RSTO,1109,107,100,slowBody
tcp,OTH,60,805,40,slowBody
tcp,S1,370,550,100,slowHeaders
tcp,OTH,60,1066,49,slowBody
tcp,OTH,66,391,83,slowBody
tcp,S1,370,289,100,slowBody
tcp,S1,370,776,100,slowRead
tcp,S1,370,423,100,slowHeaders
tcp,OTH,98,179,50,slowRead
tcp,S1,296,659,100,slowBody
tcp,OTH,112,268,50,slowBody
tcp,OTH,366,1,1,slowBody
tcp,S1,370,482,100,slowHeaders
tcp,S1,296,337,100,slowRead
tcp,OTH,60,506,84,slowRead
tcp,OTH,103,225,50,slowHeaders
tcp,S1,370,416,100,slowBody
tcp,OTH,119,139,50,slowHeaders
tcp,S1,148,516,100,slowRead
tcp,OTH,60,1038,51,slowBody
tcp,OTH,66,854,62,slowHeaders
tcp,OTH,120,152,50,slowRead
tcp,S1,370,453,100,slowRead
tcp,RSTO,1021,110,100,slowHeaders
tcp,RSTO,1103,120,99,slowHeaders
tcp,OTH,60,1112,56,slowBody
tcp,RSTO,1256,247,100,slowRead
tcp,OTH,60,1102,51,slowBody
tcp,RSTO,953,119,100,slowRead
tcp,RSTO,1025,49,50,slowHeaders
tcp,S1,296,662,100,slowBody
tcp,OTH,66,303,55,slowRead
tcp,OTH,99,219,50,slowRead
tcp,S1,296,6,7,slowRead
tcp,OTH,116,71,50,slowRead
tcp,OTH,60,876,29,slowRead
tcp,S1,296,4,100,slowRead
tcp,S1,548,464,95,slowBody
tcp,OTH,60,955,45,slowBody
tcp,S1,296,1,1,slowBody
tcp,S1,370,14,100,slowBody
tcp,RSTO,3122,372,100,slowRead
tcp,S1,296,130,100,slowBody
tcp,RSTO,1034,187,100,slowHeaders
tcp,OTH,60,1075,47,slowHeaders
tcp,OTH,60,802,50,slowHeaders
tcp,S1,370,170,100,slowHeaders
tcp,S1,370,427,100,slowBody
tcp,S1,148,48,100,slowRead
tcp,OTH,60,795,51,slowHeaders
tcp,OTH,66,512,85,slowHeaders
tcp,RSTO,1644,289,100,slowRead
tcp,S1,660,169,100,slowBody
tcp,S1,370,274,99,slowBody
tcp,S1,2834,224,100,slowRead
tcp,S1,370,795,100,slowRead
tcp,S1,296,632,100,slowBody
tcp,S1,296,105,100,slowRead
tcp,S1,148,421,100,slowRead
tcp,OTH,60,3,3,slowBody
tcp,S1,370,355,100,slowBody
tcp,S1,610,165,99,slowHeaders
tcp,S1,370,464,100,slowHeaders
tcp,S1,370,54,100,slowHeaders
tcp,OTH,525,32,68,slowRead
tcp,S1,968,42,65,slowRead
tcp,S1,148,283,100,slowBody
tcp,OTH,66,408,84,slowRead
tcp,S1,296,90,91,slowRead
tcp,S2,3777,293,100,slowHeaders
tcp,OTH,60,745,30,slowBody
tcp,S1,370,502,100,slowHeaders
tcp,S1,665,207,100,slowHeaders
tcp,OTH,106,118,50,slowRead
tcp,RSTO,909,163,100,slowRead
tcp,RSTO,2522,337,100,slowRead
tcp,S1,370,337,100,slowHeaders
tcp,S1,222,918,100,slowBody
tcp,S1,370,666,100,slowHeaders
tcp,OTH,112,132,50,slowBody
tcp,OTH,66,313,65,slowBody
tcp,S1,370,238,99,slowBody
tcp,OTH,66,404,100,slowHeaders
tcp,S1,400,58,93,slowHeaders
tcp,OTH,66,503,84,slowHeaders
tcp,S1,370,232,100,slowBody
tcp,S1,296,491,100,slowBody
tcp,RSTO,1078,198,100,slowRead
tcp,S1,3859,575,100,slowRead
tcp,S1,222,915,100,slowBody
tcp,OTH,66,360,84,slowHeaders
tcp,S1,74,419,98,slowRead
tcp,S1,3748,203,99,slowRead
tcp,OTH,129,16,16,slowRead
tcp,S1,926,334,100,slowRead
tcp,S1,370,684,100,slowHeaders
tcp,OTH,85,41,73,slowRead
tcp,RSTO,1179,145,100,slowBody
tcp,S1,148,137,100,slowRead
tcp,S1,296,94,100,slowBody
tcp,OTH,60,1135,47,slowRead
tcp,OTH,60,1083,49,slowRead
tcp,RSTO,1131,242,100,slowRead
tcp,OTH,109,76,50,slowBody
tcp,S1,296,492,100,slowBody
tcp,OTH,66,415,100,slowHeaders
tcp,S1,370,70,100,slowBody
tcp,OTH,105,180,50,slowRead
tcp,S1,296,294,100,slowBody
tcp,S1,222,644,100,slowRead
tcp,S1,296,420,100,slowBody
tcp,S1,752,185,100,slowHeaders
tcp,OTH,60,713,48,slowBody
tcp,OTH,60,737,50,slowHeaders
tcp,S1,370,210,100,slowHeaders
tcp,RSTO,1099,18,33,slowBody
tcp,S1,4053,402,100,slowHeaders
tcp,S1,370,67,100,slowHeaders
tcp,S1,370,975,100,slowRead
tcp,OTH,119,141,50,slowHeaders
tcp,OTH,86,77,50,slowHeaders
tcp,OTH,66,418,100,slowHeaders
tcp,OTH,110,249,50,slowRead
tcp,OTH,60,903,15,slowHeaders
tcp,OTH,66,491,90,slowRead
tcp,OTH,60,1108,51,slowBody
tcp,S1,296,532,100,slowBody
tcp,S1,370,186,100,slowBody
tcp,OTH,60,517,83,slowRead
tcp,OTH,66,543,100,slowHeaders
tcp,S1,296,105,100,slowRead
tcp,OTH,66,418,87,slowBody
tcp,OTH,94,223,50,slowHeaders
tcp,RSTO,1025,2,30,slowHeaders
tcp,OTH,60,918,19,slowRead
tcp,S1,370,226,100,slowHeaders
tcp,S1,296,681,100,slowBody
tcp,S1,370,737,100,slowRead
tcp,RSTO,883,67,86,slowHeaders
tcp,S1,296,567,99,slowHeaders
tcp,RSTO,994,44,45,slowHeaders
tcp,RSTO,1122,11,56,slowHeaders
tcp,S1,370,181,100,slowHeaders
tcp,S1,74,400,100,slowBody
tcp,S1,370,351,100,slowBody
tcp,S1,370,297,100,slowHeaders
tcp,OTH,93,151,50,slowHeaders
tcp,S1,370,328,100,slowBody
tcp,S1,74,271,100,slowBody
tcp,OTH,60,712,55,slowHeaders
tcp,RSTO,1149,480,100,slowBody
tcp,OTH,105,256,50,slowHeaders
tcp,RSTO,2828,1,67,slowBody
tcp,OTH,60,957,46,slowHeaders
tcp,S1,370,95,100,slowHeaders
tcp,S1,370,343,100,slowBody
tcp,OTH,60,688,57,slowBody
tcp,S1,370,498,100,slowHeaders
tcp,OTH,66,303,58,slowRead
tcp,OTH,83,103,50,slowRead
tcp,OTH,60,621,46,slowHeaders
tcp,OTH,122,64,50,slowBody
tcp,S1,296,622,100,slowBody
tcp,OTH,60,1109,50,slowHeaders
tcp,RSTO,1132,424,100,slowBody
tcp,RSTO,905,273,100,slowHeaders
tcp,S1,74,193,100,slowHeaders
tcp,S1,74,801,100,slowRead
tcp,OTH,108,262,50,slowRead
tcp,OTH,60,1075,47,slowHeaders
tcp,OTH,121,138,50,slowHeaders
tcp,OTH,60,938,46,slowRead
tcp,OTH,60,951,48,slowBody
tcp,S1,74,536,99,slowHeaders
tcp,S1,296,54,55,slowRead
tcp,S1,920,157,100,slowRead
tcp,RSTO,958,243,100,slowHeaders
tcp,RSTO,874,145,100,slowHeaders
tcp,S1,74,431,100,slowBody
tcp,OTH,66,379,89,slowBody
tcp,OTH,60,44,56,slowRead
tcp,S1,296,113,100,slowRead
tcp,OTH,66,384,100,slowHeaders
tcp,S1,148,39,79,slowRead
tcp,OTH,66,301,61,slowHeaders
tcp,S1,370,603,100,slowHeaders
tcp,S1,148,197,100,slowBody
tcp,S1,296,616,100,slowHeaders
tcp,OTH,60,11,67,slowBody
tcp,RSTO,1139,190,100,slowBody
tcp,RSTO,889,125,100,slowHeaders
tcp,S1,148,332,100,slowBody
tcp,S1,370,200,100,slowHeaders
tcp,S1,296,65,66,slowRead
tcp,RSTO,1644,304,100,slowRead
tcp,S1,370,659,100,slowRead
tcp,S1,370,554,100,slowRead
tcp,RSTO,1100,64,85,slowRead
tcp,RSTO,3430,429,100,slowRead
tcp,RSTO,1300,330,100,slowRead
tcp,OTH,92,213,50,slowBody
tcp,S1,758,196,100,slowBody
tcp,S1,762,176,100,slowHeaders
tcp,OTH,80,197,50,slowBody
tcp,OTH,60,849,51,slowBody
tcp,RSTO,1100,135,99,slowHeaders
tcp,RSTO,909,330,99,slowBody
tcp,OTH,586,3,9,slowBody
tcp,S1,148,130,100,slowRead
tcp,OTH,60,348,79,slowBody
tcp,OTH,98,176,50,slowRead
tcp,S1,74,440,100,slowBody
tcp,OTH,60,984,44,slowBody
tcp,RSTO,1100,110,100,slowRead
tcp,RSTO,1089,146,100,slowBody
tcp,OTH,66,24,63,slowHeaders
tcp,OTH,66,298,58,slowHeaders
tcp,OTH,60,877,47,slowHeaders
tcp,OTH,66,470,81,slowHeaders
tcp,OTH,66,640,79,slowRead
tcp,OTH,60,500,73,slowBody
tcp,S1,370,685,100,slowRead
tcp,S1,1362,234,100,slowHeaders
tcp,OTH,60,661,48,slowBody
tcp,S1,622,153,100,slowBody
tcp,S1,370,320,100,slowRead
tcp,S1,370,563,100,slowBody
tcp,OTH,87,79,50,slowBody
tcp,S1,296,471,100,slowHeaders
tcp,S1,296,196,100,slowBody
tcp,OTH,66,461,88,slowRead
tcp,S1,370,241,100,slowHeaders
tcp,S1,222,766,100,slowRead
tcp,OTH,66,333,73,slowHeaders
tcp,S1,296,273,100,slowBody
tcp,OTH,66,407,84,slowBody
tcp,RSTO,1104,32,33,slowHeaders
tcp,S1,370,510,99,slowBody
tcp,OTH,104,14,28,slowBody
tcp,S1,370,264,100,slowRead
tcp,S1,148,480,100,slowBody
tcp,OTH,88,272,50,slowHeaders
tcp,OTH,81,39,60,slowRead
tcp,S1,370,61,100,slowHeaders
tcp,S1,370,520,99,slowRead
tcp,S1,296,51,100,slowBody
tcp,OTH,66,582,93,slowHeaders
tcp,S1,628,145,99,slowHeaders
tcp,OTH,60,628,79,slowBody
tcp,S1,370,697,100,slowRead
tcp,OTH,104,191,50,slowRead
tcp,OTH,54,10,29,slowBody
tcp,S1,370,340,100,slowBody
tcp,OTH,96,138,50,slowHeaders
tcp,S1,370,222,100,slowHeaders
tcp,S1,296,261,100,slowBody
tcp,S1,370,275,100,slowBody
tcp,S1,296,416,100,slowBody
tcp,S2,4736,621,100,slowBody
tcp,S1,74,521,99,slowHeaders
tcp,S1,296,680,100,slowRead
tcp,S1,296,749,100,slowBody
tcp,S1,148,80,99,slowRead
tcp,S1,148,399,100,slowRead
tcp,OTH,60,808,35,slowBody
tcp,OTH,104,276,50,slowBody
tcp,S1,296,660,100,slowBody
tcp,OTH,132,150,50,slowHeaders
tcp,S1,370,196,100,slowBody
tcp,OTH,60,851,59,slowHeaders
tcp,OTH,60,675,67,slowBody
tcp,S1,296,149,100,slowBody
tcp,OTH,96,248,50,slowRead
tcp,S1,370,462,99,slowRead
tcp,OTH,633,19,60,slowRead
tcp,S1,296,194,100,slowRead
tcp,S1,622,195,100,slowBody
tcp,OTH,60,999,45,slowBody
tcp,OTH,95,161,50,slowHeaders
tcp,OTH,60,1036,50,slowHeaders
tcp,S1,222,736,99,slowHeaders
