% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	667
% isAttack slowBody:	667
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R5,7,9,11,24,30,33,40'

@attribute min_fpktl numeric
@attribute max_fpktl numeric
@attribute min_bpktl numeric
@attribute max_bpktl numeric
@attribute max_active numeric
@attribute sflow_fpackets numeric
@attribute sflow_bbytes numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
40,40,-1,-1,30166629,4345,0,udpFlood
40,40,-1,-1,24216632,7374,0,udpFlood
40,40,-1,-1,6854447,4387,0,udpFlood
40,40,-1,-1,24215420,5951,0,udpFlood
40,40,-1,-1,29746213,7143,0,udpFlood
40,40,-1,-1,39960703,26188,0,udpFlood
40,40,-1,-1,30189531,5844,0,udpFlood
40,40,-1,-1,30188169,4241,0,udpFlood
40,40,-1,-1,39541773,20360,0,udpFlood
40,40,-1,-1,29746763,11961,0,udpFlood
40,40,-1,-1,39872166,25800,0,udpFlood
40,40,-1,-1,6854868,4281,0,udpFlood
40,40,-1,-1,29747126,6968,0,udpFlood
40,40,-1,-1,3538686,2134,0,udpFlood
40,40,-1,-1,30176464,4260,0,udpFlood
40,40,-1,-1,24214079,7246,0,udpFlood
40,40,-1,-1,30172939,4272,0,udpFlood
40,40,-1,-1,39961458,26516,0,udpFlood
40,40,-1,-1,24212998,6200,0,udpFlood
40,40,-1,-1,39082060,25876,0,udpFlood
40,40,-1,-1,29738974,7373,0,udpFlood
40,40,-1,-1,24213364,7369,0,udpFlood
40,40,-1,-1,29744783,9832,0,udpFlood
40,40,-1,-1,24213686,7356,0,udpFlood
40,40,-1,-1,39872084,23078,0,udpFlood
40,40,-1,-1,39539715,19795,0,udpFlood
40,40,-1,-1,29745587,9438,0,udpFlood
40,40,-1,-1,6853323,4139,0,udpFlood
40,40,-1,-1,28738395,6571,0,udpFlood
40,40,-1,-1,39871786,26081,0,udpFlood
40,40,-1,-1,30188760,5554,0,udpFlood
40,40,-1,-1,30186816,5697,0,udpFlood
40,40,-1,-1,39539658,17985,0,udpFlood
40,40,-1,-1,39871548,24550,0,udpFlood
40,40,-1,-1,26587478,6495,0,udpFlood
40,40,-1,-1,29740551,7468,0,udpFlood
40,40,-1,-1,24216890,6026,0,udpFlood
40,40,-1,-1,30188214,5403,0,udpFlood
40,40,-1,-1,29748310,9890,0,udpFlood
40,40,-1,-1,30188571,4275,0,udpFlood
40,40,-1,-1,24212906,6201,0,udpFlood
40,40,-1,-1,30179583,4251,0,udpFlood
40,40,-1,-1,29747461,9478,0,udpFlood
40,40,-1,-1,39541715,20515,0,udpFlood
40,40,-1,-1,4229733,1480,0,udpFlood
40,40,-1,-1,29743945,7387,0,udpFlood
40,40,-1,-1,30189502,5553,0,udpFlood
40,40,-1,-1,39540856,20021,0,udpFlood
40,40,-1,-1,39541752,19545,0,udpFlood
40,40,-1,-1,29746910,9096,0,udpFlood
40,40,-1,-1,39963151,26438,0,udpFlood
40,40,-1,-1,39081901,26060,0,udpFlood
40,40,-1,-1,29747423,7469,0,udpFlood
40,40,-1,-1,6854349,4106,0,udpFlood
40,40,-1,-1,39541806,18627,0,udpFlood
40,40,-1,-1,39871765,24839,0,udpFlood
40,40,-1,-1,24217204,5893,0,udpFlood
40,40,-1,-1,30183255,4503,0,udpFlood
40,40,-1,-1,27328407,6145,0,udpFlood
40,40,-1,-1,39541708,19051,0,udpFlood
40,40,-1,-1,6854821,4526,0,udpFlood
40,40,-1,-1,18796400,6439,0,udpFlood
40,40,-1,-1,26117665,5954,0,udpFlood
40,40,-1,-1,30188653,5716,0,udpFlood
40,40,-1,-1,30187252,5749,0,udpFlood
40,40,-1,-1,24214833,7531,0,udpFlood
40,40,-1,-1,39540326,18190,0,udpFlood
40,40,-1,-1,30188793,5780,0,udpFlood
40,40,-1,-1,30186241,5607,0,udpFlood
40,40,-1,-1,39963156,26535,0,udpFlood
40,40,-1,-1,29746819,7536,0,udpFlood
40,40,-1,-1,24215889,6221,0,udpFlood
40,40,-1,-1,39871597,22875,0,udpFlood
40,40,-1,-1,29740779,9781,0,udpFlood
40,40,-1,-1,39871804,25764,0,udpFlood
40,40,-1,-1,30183398,4173,0,udpFlood
40,40,-1,-1,30188777,5724,0,udpFlood
40,40,-1,-1,24211647,5834,0,udpFlood
40,40,-1,-1,2534446,1378,0,udpFlood
40,40,-1,-1,29362059,7175,0,udpFlood
40,40,-1,-1,30186203,5606,0,udpFlood
40,40,-1,-1,30188655,5809,0,udpFlood
40,40,-1,-1,6855818,4219,0,udpFlood
40,40,-1,-1,30188541,4427,0,udpFlood
40,40,-1,-1,24215812,7408,0,udpFlood
40,40,-1,-1,30183282,5273,0,udpFlood
40,40,-1,-1,14290375,4630,0,udpFlood
40,40,-1,-1,4169867,2596,0,udpFlood
40,40,-1,-1,24216137,7299,0,udpFlood
40,40,-1,-1,4171314,2631,0,udpFlood
40,40,-1,-1,24215133,6153,0,udpFlood
40,40,-1,-1,39872304,24424,0,udpFlood
40,40,-1,-1,30177690,4443,0,udpFlood
40,40,-1,-1,39082057,25911,0,udpFlood
40,40,-1,-1,30188781,5754,0,udpFlood
40,40,-1,-1,39540642,18234,0,udpFlood
40,40,-1,-1,29748221,9695,0,udpFlood
40,40,-1,-1,39082236,25994,0,udpFlood
40,40,-1,-1,24216887,7192,0,udpFlood
40,40,-1,-1,39539686,18993,0,udpFlood
40,40,-1,-1,24216523,6299,0,udpFlood
40,40,-1,-1,24209114,7172,0,udpFlood
40,40,-1,-1,24216793,6319,0,udpFlood
40,40,-1,-1,585411,352,0,udpFlood
40,40,-1,-1,30188635,5529,0,udpFlood
40,40,-1,-1,39870623,26035,0,udpFlood
40,40,-1,-1,39081424,25888,0,udpFlood
40,40,-1,-1,30188628,5760,0,udpFlood
40,40,-1,-1,30183657,4396,0,udpFlood
40,40,-1,-1,39542705,19663,0,udpFlood
40,40,-1,-1,39541725,19985,0,udpFlood
40,40,-1,-1,2728852,771,0,udpFlood
40,40,-1,-1,4152064,2477,0,udpFlood
40,40,-1,-1,30176744,4448,0,udpFlood
40,40,-1,-1,30189102,4406,0,udpFlood
40,40,-1,-1,30186016,4300,0,udpFlood
40,40,-1,-1,39960675,26475,0,udpFlood
40,40,-1,-1,20306778,6910,0,udpFlood
40,40,-1,-1,30177393,4127,0,udpFlood
40,40,-1,-1,30189555,5318,0,udpFlood
40,40,-1,-1,6854144,4123,0,udpFlood
40,40,-1,-1,39541769,17978,0,udpFlood
40,40,-1,-1,30166636,4284,0,udpFlood
40,40,-1,-1,29749452,10428,0,udpFlood
40,40,-1,-1,39081903,25957,0,udpFlood
40,40,-1,-1,24216625,6042,0,udpFlood
40,40,-1,-1,29746801,9875,0,udpFlood
40,40,-1,-1,30183668,4120,0,udpFlood
40,40,-1,-1,29748155,9620,0,udpFlood
40,40,-1,-1,4151321,2477,0,udpFlood
40,40,-1,-1,30181739,4529,0,udpFlood
40,40,-1,-1,6854432,4728,0,udpFlood
40,40,-1,-1,30188474,5589,0,udpFlood
40,40,-1,-1,30184416,5674,0,udpFlood
40,40,-1,-1,29742681,7053,0,udpFlood
40,40,-1,-1,24215823,7289,0,udpFlood
40,40,-1,-1,30187082,5692,0,udpFlood
40,40,-1,-1,30189451,5500,0,udpFlood
40,40,-1,-1,24204533,5884,0,udpFlood
40,40,-1,-1,30186239,4310,0,udpFlood
40,40,-1,-1,30187111,4151,0,udpFlood
40,40,-1,-1,24214688,6104,0,udpFlood
40,40,-1,-1,39540679,17962,0,udpFlood
40,40,-1,-1,16777953,5734,0,udpFlood
40,40,-1,-1,24212326,7363,0,udpFlood
40,40,-1,-1,39871814,25976,0,udpFlood
40,40,-1,-1,24214421,6227,0,udpFlood
40,40,-1,-1,24214393,7416,0,udpFlood
40,40,-1,-1,39871758,26090,0,udpFlood
40,40,-1,-1,23930755,5351,0,udpFlood
40,40,-1,-1,24213359,6249,0,udpFlood
40,40,-1,-1,4732641,1363,0,udpFlood
40,40,-1,-1,24216621,5902,0,udpFlood
40,40,-1,-1,30186110,5643,0,udpFlood
40,40,-1,-1,39542671,19847,0,udpFlood
40,40,-1,-1,30182797,4508,0,udpFlood
40,40,-1,-1,24214411,7440,0,udpFlood
40,40,-1,-1,24215861,6215,0,udpFlood
40,40,-1,-1,29740485,10025,0,udpFlood
40,40,-1,-1,29744653,9449,0,udpFlood
40,40,-1,-1,39540824,19621,0,udpFlood
40,40,-1,-1,39961485,26625,0,udpFlood
40,40,-1,-1,24217594,7274,0,udpFlood
40,40,-1,-1,30174659,5719,0,udpFlood
40,40,-1,-1,2959587,1816,0,udpFlood
40,40,-1,-1,29742577,7782,0,udpFlood
40,40,-1,-1,30173492,4521,0,udpFlood
40,40,-1,-1,6854501,4099,0,udpFlood
40,40,-1,-1,39541689,19733,0,udpFlood
40,40,-1,-1,14785145,5201,0,udpFlood
40,40,-1,-1,30177100,4218,0,udpFlood
40,40,-1,-1,4170961,2367,0,udpFlood
40,40,-1,-1,23917690,4983,0,udpFlood
40,40,-1,-1,11258681,3898,0,udpFlood
40,40,-1,-1,24213536,6293,0,udpFlood
40,40,-1,-1,6855155,4161,0,udpFlood
40,40,-1,-1,29743280,11329,0,udpFlood
40,40,-1,-1,30181859,4197,0,udpFlood
40,40,-1,-1,24214791,7496,0,udpFlood
40,40,-1,-1,29748177,7168,0,udpFlood
40,40,-1,-1,39541732,19312,0,udpFlood
40,40,-1,-1,39872710,24329,0,udpFlood
40,40,-1,-1,29747590,10133,0,udpFlood
40,40,-1,-1,29746255,9939,0,udpFlood
40,40,-1,-1,23926612,5248,0,udpFlood
40,40,-1,-1,29732092,6997,0,udpFlood
40,40,-1,-1,24215801,6061,0,udpFlood
40,40,-1,-1,24814485,8808,0,udpFlood
40,40,-1,-1,29744975,11492,0,udpFlood
40,40,-1,-1,39962794,26398,0,udpFlood
40,40,-1,-1,23928314,5512,0,udpFlood
40,40,-1,-1,4169556,2227,0,udpFlood
40,40,-1,-1,30189165,5495,0,udpFlood
40,40,-1,-1,30167648,4354,0,udpFlood
40,40,-1,-1,39537737,19448,0,udpFlood
40,40,-1,-1,39871616,22610,0,udpFlood
40,40,-1,-1,30174512,4269,0,udpFlood
40,40,-1,-1,39540848,18869,0,udpFlood
40,40,-1,-1,21792758,7934,0,udpFlood
40,40,-1,-1,24213397,6244,0,udpFlood
40,40,-1,-1,29748552,9738,0,udpFlood
40,40,-1,-1,30186072,5439,0,udpFlood
40,40,-1,-1,2969744,1839,0,udpFlood
40,40,-1,-1,39538523,17677,0,udpFlood
40,40,-1,-1,30188121,4441,0,udpFlood
40,40,-1,-1,30182112,5395,0,udpFlood
40,40,-1,-1,39872366,22833,0,udpFlood
40,40,-1,-1,24210888,6243,0,udpFlood
40,40,-1,-1,24214407,6252,0,udpFlood
40,40,-1,-1,6854295,4385,0,udpFlood
40,40,-1,-1,6855419,4045,0,udpFlood
40,40,-1,-1,39872717,22849,0,udpFlood
40,40,-1,-1,24210217,7081,0,udpFlood
40,40,-1,-1,29744053,7492,0,udpFlood
40,40,-1,-1,29745976,11508,0,udpFlood
40,40,-1,-1,39540592,18628,0,udpFlood
40,40,-1,-1,24209152,7233,0,udpFlood
40,40,-1,-1,29742365,11430,0,udpFlood
40,40,-1,-1,39540872,18178,0,udpFlood
40,40,-1,-1,30188343,5805,0,udpFlood
40,40,-1,-1,3225769,1042,0,udpFlood
40,40,-1,-1,39081741,25867,0,udpFlood
40,40,-1,-1,30182927,4228,0,udpFlood
40,40,-1,-1,6854772,4313,0,udpFlood
40,40,-1,-1,30181237,4236,0,udpFlood
40,40,-1,-1,6854909,4171,0,udpFlood
40,40,-1,-1,24216814,5885,0,udpFlood
40,40,-1,-1,30179208,4224,0,udpFlood
40,40,-1,-1,39872658,24612,0,udpFlood
40,40,-1,-1,6855379,4071,0,udpFlood
40,40,-1,-1,24216128,7371,0,udpFlood
40,40,-1,-1,39538918,18426,0,udpFlood
40,40,-1,-1,39082604,26042,0,udpFlood
40,40,-1,-1,39871594,22552,0,udpFlood
40,40,-1,-1,39542647,19687,0,udpFlood
40,40,-1,-1,39539825,18300,0,udpFlood
40,40,-1,-1,39539925,20321,0,udpFlood
40,40,-1,-1,6855057,4324,0,udpFlood
40,40,-1,-1,30174563,4271,0,udpFlood
40,40,-1,-1,39542721,20153,0,udpFlood
40,40,-1,-1,29743541,7226,0,udpFlood
40,40,-1,-1,30187144,4382,0,udpFlood
40,40,-1,-1,39538918,18439,0,udpFlood
40,40,-1,-1,24217188,7275,0,udpFlood
40,40,-1,-1,29735126,7963,0,udpFlood
40,40,-1,-1,24217183,5731,0,udpFlood
40,40,-1,-1,29326270,10956,0,udpFlood
40,40,-1,-1,24216162,6164,0,udpFlood
40,40,-1,-1,30172913,4339,0,udpFlood
40,40,-1,-1,30179907,4303,0,udpFlood
40,40,-1,-1,30189124,5713,0,udpFlood
40,40,-1,-1,6855069,4134,0,udpFlood
40,40,-1,-1,30188500,5513,0,udpFlood
40,40,-1,-1,30188807,5530,0,udpFlood
40,40,-1,-1,24216653,6386,0,udpFlood
40,40,-1,-1,30176790,4260,0,udpFlood
40,40,-1,-1,29746227,11489,0,udpFlood
40,40,-1,-1,39870994,24858,0,udpFlood
40,40,-1,-1,6853848,4039,0,udpFlood
40,40,-1,-1,2959261,1805,0,udpFlood
40,40,-1,-1,29746800,7602,0,udpFlood
40,40,-1,-1,4170216,2414,0,udpFlood
40,40,-1,-1,29749120,9558,0,udpFlood
40,40,-1,-1,26581528,6419,0,udpFlood
40,40,-1,-1,24215173,7326,0,udpFlood
40,40,-1,-1,39872358,22552,0,udpFlood
40,40,-1,-1,30182280,4552,0,udpFlood
40,40,-1,-1,29741131,10029,0,udpFlood
40,40,-1,-1,29742040,9642,0,udpFlood
40,40,-1,-1,6855899,4118,0,udpFlood
40,40,-1,-1,30178267,4142,0,udpFlood
40,40,-1,-1,29744776,7004,0,udpFlood
40,40,-1,-1,30184990,4417,0,udpFlood
40,40,-1,-1,39541769,19128,0,udpFlood
40,40,-1,-1,30177909,4621,0,udpFlood
40,40,-1,-1,24215439,6258,0,udpFlood
40,40,-1,-1,39873047,24814,0,udpFlood
40,40,-1,-1,30177108,5653,0,udpFlood
40,40,-1,-1,29747459,7486,0,udpFlood
40,40,-1,-1,24216175,7298,0,udpFlood
40,40,-1,-1,23315946,8481,0,udpFlood
40,40,-1,-1,29743245,11044,0,udpFlood
40,40,-1,-1,24216532,7517,0,udpFlood
40,40,-1,-1,6853327,4332,0,udpFlood
40,40,-1,-1,39961487,26434,0,udpFlood
40,40,-1,-1,24211594,7187,0,udpFlood
40,40,-1,-1,29744175,11689,0,udpFlood
40,40,-1,-1,24216521,7120,0,udpFlood
40,40,-1,-1,2968705,1778,0,udpFlood
40,40,-1,-1,30186903,5877,0,udpFlood
40,40,-1,-1,585073,302,0,udpFlood
40,40,-1,-1,39961657,26319,0,udpFlood
40,40,-1,-1,39534791,20269,0,udpFlood
40,40,-1,-1,6853319,4377,0,udpFlood
40,40,-1,-1,23935402,5076,0,udpFlood
40,40,-1,-1,39960449,26393,0,udpFlood
40,40,-1,-1,30177476,4280,0,udpFlood
40,40,-1,-1,4170195,2266,0,udpFlood
40,40,-1,-1,24209156,7312,0,udpFlood
40,40,-1,-1,24922590,5427,0,udpFlood
40,40,-1,-1,1588005,1052,0,udpFlood
40,40,-1,-1,24214726,6141,0,udpFlood
40,40,-1,-1,2970476,1758,0,udpFlood
40,40,-1,-1,29736596,7506,0,udpFlood
40,40,-1,-1,29745400,7324,0,udpFlood
40,40,-1,-1,23887045,5179,0,udpFlood
40,40,-1,-1,30186465,4365,0,udpFlood
40,40,-1,-1,24214013,7319,0,udpFlood
40,40,-1,-1,24216819,7188,0,udpFlood
40,40,-1,-1,30187134,5575,0,udpFlood
40,40,-1,-1,29742853,9660,0,udpFlood
40,40,-1,-1,24212633,7337,0,udpFlood
40,40,-1,-1,24214544,6028,0,udpFlood
40,40,-1,-1,39537738,19823,0,udpFlood
40,40,-1,-1,29744626,11630,0,udpFlood
40,40,-1,-1,39960351,26412,0,udpFlood
40,40,-1,-1,30158982,4197,0,udpFlood
40,40,-1,-1,30183485,5688,0,udpFlood
40,40,-1,-1,9748986,3173,0,udpFlood
40,40,-1,-1,29747102,7388,0,udpFlood
40,40,-1,-1,39960463,26251,0,udpFlood
40,40,-1,-1,39541742,20433,0,udpFlood
40,40,-1,-1,39539734,20190,0,udpFlood
40,40,-1,-1,6855829,4119,0,udpFlood
40,40,-1,-1,24214814,6129,0,udpFlood
40,40,-1,-1,30181910,4313,0,udpFlood
52,88,52,535,45039,2,349,httpFlood
52,88,52,535,95487,5,699,httpFlood
52,88,52,535,48630,2,349,httpFlood
52,88,52,535,482164,5,699,httpFlood
52,88,52,535,44606,2,233,httpFlood
52,88,52,535,47261,2,349,httpFlood
52,88,52,535,46354,2,349,httpFlood
52,88,52,535,45500,2,349,httpFlood
52,88,52,535,503230,5,699,httpFlood
52,88,52,535,41840,2,349,httpFlood
52,88,52,535,134783,5,699,httpFlood
52,88,52,535,44283,2,349,httpFlood
52,88,52,535,41293,2,233,httpFlood
52,88,52,535,88362,5,699,httpFlood
52,88,52,535,42881,2,349,httpFlood
52,88,52,535,77406,5,699,httpFlood
52,88,52,60,974,3,112,httpFlood
52,88,52,535,52682,2,349,httpFlood
52,88,52,60,1112,3,112,httpFlood
52,88,52,535,43358,2,349,httpFlood
52,88,52,535,48355,2,349,httpFlood
52,88,52,535,48462,2,349,httpFlood
52,88,52,535,109823,5,699,httpFlood
52,88,52,535,44566,2,349,httpFlood
52,88,52,535,48029,2,349,httpFlood
52,88,52,535,84293,5,699,httpFlood
52,88,52,535,43429,2,349,httpFlood
52,88,52,535,487474,5,699,httpFlood
52,88,52,535,53680,5,699,httpFlood
52,88,52,535,45320,2,349,httpFlood
52,88,52,535,44731,2,349,httpFlood
52,88,52,535,41661,2,349,httpFlood
52,88,52,535,43946,2,233,httpFlood
52,88,52,535,47778,2,349,httpFlood
52,88,52,535,56964,5,699,httpFlood
52,88,52,535,84126,5,699,httpFlood
52,88,52,60,2233,3,112,httpFlood
52,88,52,535,41356,2,349,httpFlood
52,88,52,535,45487,2,349,httpFlood
52,88,52,535,489338,5,699,httpFlood
52,88,52,535,501393,5,699,httpFlood
52,88,52,535,44863,2,349,httpFlood
52,88,52,535,985059,5,699,httpFlood
52,88,52,535,96624,3,349,httpFlood
52,88,52,535,46365,2,349,httpFlood
52,88,52,535,47106,2,349,httpFlood
52,88,52,535,48622,2,349,httpFlood
52,88,52,535,43966,2,349,httpFlood
52,88,52,535,44238,2,349,httpFlood
52,88,52,535,44882,2,349,httpFlood
52,88,52,535,47707,2,349,httpFlood
52,88,52,535,41838,2,233,httpFlood
52,88,52,535,42189,2,349,httpFlood
52,88,52,535,92203,5,699,httpFlood
52,88,52,535,47448,2,349,httpFlood
52,88,52,535,42001,2,233,httpFlood
52,88,52,535,81056,5,699,httpFlood
52,88,52,535,42488,2,349,httpFlood
52,88,52,535,255461,5,699,httpFlood
52,88,52,535,81090,3,349,httpFlood
52,88,52,535,44102,2,349,httpFlood
52,88,52,535,44349,2,349,httpFlood
52,88,52,535,79192,5,699,httpFlood
52,88,52,535,48675,2,349,httpFlood
52,88,52,60,1081,3,112,httpFlood
52,88,52,535,72523,5,699,httpFlood
52,88,52,535,47913,2,349,httpFlood
52,88,52,535,44093,2,349,httpFlood
52,88,52,535,91067,5,699,httpFlood
52,88,52,535,44717,2,349,httpFlood
52,88,52,535,45195,2,349,httpFlood
52,88,52,535,42407,2,349,httpFlood
52,88,52,535,44382,2,349,httpFlood
52,88,52,535,67183,5,699,httpFlood
52,88,52,535,58906,5,699,httpFlood
52,88,52,535,42675,2,349,httpFlood
52,88,52,535,80398,5,699,httpFlood
52,88,52,535,44259,2,349,httpFlood
52,88,52,535,58754,3,349,httpFlood
52,88,52,535,42116,2,233,httpFlood
52,88,52,535,44695,2,349,httpFlood
52,88,52,535,44085,2,349,httpFlood
52,88,52,535,43213,2,233,httpFlood
52,88,52,535,45090,2,349,httpFlood
52,88,52,535,85909,5,699,httpFlood
52,88,52,535,45201,2,349,httpFlood
52,88,52,535,43799,2,233,httpFlood
52,88,52,535,47925,2,349,httpFlood
52,88,52,535,45975,2,349,httpFlood
52,88,52,535,43905,2,349,httpFlood
52,88,52,535,44576,2,349,httpFlood
52,88,52,535,45873,2,349,httpFlood
52,88,52,535,106348,5,699,httpFlood
52,88,52,535,206996,3,349,httpFlood
52,88,52,535,42396,2,349,httpFlood
52,88,52,535,754549,3,349,httpFlood
52,88,52,535,42869,2,349,httpFlood
52,88,52,535,991377,5,699,httpFlood
52,88,52,535,44457,2,349,httpFlood
52,88,52,535,504153,5,699,httpFlood
52,88,52,535,41908,2,233,httpFlood
52,88,52,535,65975,3,349,httpFlood
52,88,52,535,42188,2,349,httpFlood
52,88,52,535,49342,2,349,httpFlood
52,88,52,535,101839,5,699,httpFlood
52,88,52,535,44557,2,349,httpFlood
52,88,52,535,44273,2,233,httpFlood
52,88,52,535,44736,2,349,httpFlood
52,88,52,60,924,3,112,httpFlood
52,88,52,535,46021,2,349,httpFlood
52,88,52,535,43193,2,349,httpFlood
52,88,52,535,45559,2,233,httpFlood
52,88,52,535,45042,2,349,httpFlood
52,88,52,535,72643,5,699,httpFlood
52,88,52,535,45161,2,349,httpFlood
52,88,52,535,491685,5,699,httpFlood
52,88,52,535,41768,2,349,httpFlood
52,88,52,60,1105,3,112,httpFlood
52,88,52,535,45355,2,233,httpFlood
52,88,52,535,43618,2,349,httpFlood
52,88,52,535,43741,2,233,httpFlood
52,88,52,535,49085,2,349,httpFlood
52,88,52,535,66889,3,349,httpFlood
52,88,52,535,46252,2,349,httpFlood
52,88,52,535,48791,2,349,httpFlood
52,88,52,535,66963,5,699,httpFlood
52,88,52,535,48734,2,349,httpFlood
52,88,52,535,70713,5,699,httpFlood
52,88,52,535,499079,5,699,httpFlood
52,88,52,535,58600,5,699,httpFlood
52,88,52,535,47225,2,233,httpFlood
52,88,52,535,48039,2,233,httpFlood
52,88,52,535,43420,2,349,httpFlood
52,88,52,535,43049,2,349,httpFlood
52,88,52,535,88196,3,349,httpFlood
52,88,52,535,487267,5,699,httpFlood
52,88,52,535,120872,3,349,httpFlood
52,88,52,535,91751,5,699,httpFlood
52,88,52,535,486779,5,699,httpFlood
52,88,52,535,42953,2,349,httpFlood
52,88,52,535,83071,5,699,httpFlood
52,88,52,535,42348,2,349,httpFlood
52,88,52,535,46127,2,233,httpFlood
52,88,52,535,42069,2,349,httpFlood
52,88,52,535,43713,2,349,httpFlood
52,88,52,535,65076,5,699,httpFlood
52,88,52,535,45216,2,349,httpFlood
52,88,52,535,45024,2,349,httpFlood
52,88,52,535,45327,2,349,httpFlood
52,88,52,535,42872,2,233,httpFlood
52,88,52,535,44207,2,349,httpFlood
52,88,52,60,1084,3,112,httpFlood
52,88,52,535,49665,2,349,httpFlood
52,88,52,535,45264,2,349,httpFlood
52,88,52,535,44273,2,349,httpFlood
52,88,52,535,111905,5,699,httpFlood
52,88,52,535,43949,2,349,httpFlood
52,88,52,535,43889,2,349,httpFlood
52,88,52,535,124030,5,699,httpFlood
52,88,52,535,49807,2,349,httpFlood
52,88,52,535,44851,2,349,httpFlood
52,88,52,535,503409,5,699,httpFlood
52,88,52,535,58635,5,699,httpFlood
52,88,52,535,63989,5,699,httpFlood
52,88,52,535,48380,2,349,httpFlood
52,88,52,535,46559,2,349,httpFlood
52,88,52,535,47105,2,349,httpFlood
52,88,52,535,45350,2,349,httpFlood
52,88,52,535,43638,2,233,httpFlood
52,88,52,535,43696,2,349,httpFlood
52,88,52,535,59917,5,699,httpFlood
52,88,52,535,83030,5,699,httpFlood
52,88,52,535,44156,2,349,httpFlood
52,88,52,535,43290,2,349,httpFlood
52,88,52,535,42046,2,233,httpFlood
52,88,52,535,45194,2,233,httpFlood
52,88,52,535,481096,5,699,httpFlood
52,88,52,60,1062,3,112,httpFlood
52,88,52,535,61577,5,699,httpFlood
52,88,52,535,46836,2,349,httpFlood
52,88,52,535,471315,5,699,httpFlood
52,88,52,535,501930,5,699,httpFlood
52,88,52,535,43455,2,233,httpFlood
52,88,52,535,125105,5,699,httpFlood
52,88,52,535,989392,5,699,httpFlood
52,88,52,60,1080,3,112,httpFlood
52,88,52,535,42552,2,349,httpFlood
52,88,52,535,44948,2,349,httpFlood
52,88,52,535,44634,2,349,httpFlood
52,88,52,535,48593,2,233,httpFlood
52,88,52,535,110422,5,699,httpFlood
52,88,52,535,45695,2,233,httpFlood
52,88,52,535,75591,5,699,httpFlood
52,88,52,535,44024,2,349,httpFlood
52,88,52,535,44985,2,349,httpFlood
52,88,52,535,42061,2,349,httpFlood
52,88,52,535,67059,5,699,httpFlood
52,88,52,535,42978,2,349,httpFlood
52,88,52,535,42315,2,233,httpFlood
52,88,52,535,125591,3,349,httpFlood
52,88,52,535,48656,2,349,httpFlood
52,88,52,535,472445,5,699,httpFlood
52,88,52,535,43471,2,233,httpFlood
52,88,52,535,45223,2,233,httpFlood
52,88,52,535,45496,2,349,httpFlood
52,88,52,535,42031,2,349,httpFlood
52,88,52,535,42389,2,349,httpFlood
52,88,52,535,87160,3,349,httpFlood
52,88,52,535,43525,2,349,httpFlood
52,88,52,535,55000,5,699,httpFlood
52,88,52,535,44975,2,349,httpFlood
52,88,52,535,85829,3,349,httpFlood
52,88,52,535,45187,2,349,httpFlood
52,88,52,535,71258,5,699,httpFlood
52,88,52,535,495272,5,699,httpFlood
52,88,52,535,108438,5,699,httpFlood
52,88,52,535,54356,2,349,httpFlood
52,88,52,535,42114,2,349,httpFlood
52,88,52,535,47950,2,349,httpFlood
52,88,52,535,42068,2,349,httpFlood
52,88,52,535,73415,5,699,httpFlood
52,88,52,535,41573,2,349,httpFlood
52,88,52,535,42522,2,349,httpFlood
52,88,52,535,110370,5,699,httpFlood
52,88,52,535,59247,5,699,httpFlood
52,88,52,535,65200,2,349,httpFlood
52,88,52,535,42305,2,349,httpFlood
52,88,52,535,249421,3,349,httpFlood
52,88,52,535,82024,5,699,httpFlood
52,88,52,535,43381,2,349,httpFlood
52,88,52,535,113766,5,699,httpFlood
52,88,52,535,56036,5,699,httpFlood
52,88,52,535,109016,5,699,httpFlood
52,88,52,535,45398,2,349,httpFlood
52,88,52,535,43654,2,349,httpFlood
52,88,52,535,43206,2,233,httpFlood
52,88,52,60,2165,3,112,httpFlood
52,88,52,535,76895,5,699,httpFlood
52,88,52,535,43259,2,349,httpFlood
52,88,52,535,45517,2,349,httpFlood
52,88,52,535,495579,5,699,httpFlood
52,88,52,535,42302,2,233,httpFlood
52,88,52,535,48775,2,349,httpFlood
52,88,52,535,58942,5,699,httpFlood
52,88,52,535,45760,2,349,httpFlood
52,88,52,535,45340,2,349,httpFlood
52,88,52,535,50912,2,349,httpFlood
52,88,52,535,43748,2,349,httpFlood
52,88,52,535,129767,5,699,httpFlood
52,88,52,535,42495,2,349,httpFlood
52,88,52,535,43657,2,233,httpFlood
52,88,52,535,44769,2,233,httpFlood
52,88,52,535,84554,5,699,httpFlood
52,88,52,535,44486,2,349,httpFlood
52,88,52,535,46838,2,349,httpFlood
52,88,52,535,44567,2,349,httpFlood
52,88,52,535,45095,2,349,httpFlood
52,88,52,535,43278,2,349,httpFlood
52,88,52,535,44155,2,349,httpFlood
52,88,52,535,46111,2,349,httpFlood
