% isAttack HIGH_RATE:	2000
% isAttack LOW_RATE:	2000
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1,7-9,12,17,27,34-35,40'

@attribute total_fpackets numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute std_bpktl numeric
@attribute min_biat numeric
@attribute mean_idle numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
13,225,47,52,1545,269,0,1,1,LOW_RATE
10,384,102,52,171,117,5183722,4,1,LOW_RATE
8,406,121,52,183,21,7413260,4,1,LOW_RATE
9,467,134,52,183,92,6160963,4,1,LOW_RATE
8,406,121,52,183,88,7867802,4,1,LOW_RATE
8,467,143,52,183,12,7858512,4,1,LOW_RATE
8,554,173,52,183,139,7786584,4,1,LOW_RATE
8,406,122,52,183,212,7894556,4,1,LOW_RATE
8,406,121,52,171,59,10140133,4,1,LOW_RATE
8,384,116,52,197,3559,7846333,4,1,LOW_RATE
8,405,120,52,183,23,7801654,4,1,LOW_RATE
8,384,114,52,183,97,7868293,4,1,LOW_RATE
8,553,173,52,183,263,7761320,4,1,LOW_RATE
11,246,89,60,0,0,2952087,8,0,LOW_RATE
9,405,114,52,183,218,7540195,4,1,LOW_RATE
9,246,102,52,1492,217,0,5,1,LOW_RATE
9,554,163,52,183,216,6121328,4,1,LOW_RATE
8,406,122,52,171,57,10041222,4,1,LOW_RATE
8,406,121,52,183,96,7794195,4,1,LOW_RATE
9,467,135,52,183,119,6102724,4,1,LOW_RATE
8,405,121,52,197,3289,7926118,4,1,LOW_RATE
8,384,115,52,183,171,7897083,4,1,LOW_RATE
9,405,114,52,183,15,7539128,4,1,LOW_RATE
8,405,120,52,183,30,10212680,4,1,LOW_RATE
8,406,122,52,197,3152,7900636,4,1,LOW_RATE
8,405,122,52,183,11,7810537,4,1,LOW_RATE
8,406,121,52,183,122,7776990,4,1,LOW_RATE
8,384,113,52,183,172,7887469,4,1,LOW_RATE
8,406,122,52,183,97,7910799,4,1,LOW_RATE
16,406,173,52,215,110,3942186,10,1,LOW_RATE
12,246,93,60,0,0,2996921,8,0,LOW_RATE
8,405,120,52,183,62,7792301,4,1,LOW_RATE
10,553,155,52,183,170,5195835,4,1,LOW_RATE
8,509,158,52,183,223,7855219,4,1,LOW_RATE
8,384,113,52,183,289,7912402,4,1,LOW_RATE
8,554,172,52,171,13,7797901,4,1,LOW_RATE
8,384,115,52,197,3111,7809837,4,1,LOW_RATE
8,384,113,52,197,3155,7831751,4,1,LOW_RATE
8,385,114,52,183,257,7810473,4,1,LOW_RATE
9,385,107,52,183,41,6266810,4,1,LOW_RATE
10,384,102,52,171,135,5186748,4,1,LOW_RATE
8,385,115,52,183,112,7794006,4,1,LOW_RATE
8,509,159,52,183,156,7585443,4,1,LOW_RATE
9,466,133,52,183,103,6295660,4,1,LOW_RATE
8,554,174,52,183,16,7816960,4,1,LOW_RATE
8,405,122,52,183,12,7814925,4,1,LOW_RATE
8,554,173,52,183,13,7820286,4,1,LOW_RATE
9,465,134,52,171,113,6246078,4,1,LOW_RATE
10,553,155,52,183,78,5157909,4,1,LOW_RATE
8,465,143,52,183,252,7867765,4,1,LOW_RATE
8,406,121,52,171,57,7752011,4,1,LOW_RATE
8,406,121,52,183,130,7883386,4,1,LOW_RATE
8,554,172,52,171,15,7824648,4,1,LOW_RATE
8,406,121,52,183,96,7881744,4,1,LOW_RATE
10,554,155,52,183,73,5188202,4,1,LOW_RATE
8,405,120,52,183,11,7816394,4,1,LOW_RATE
8,406,122,52,183,95,7794972,4,1,LOW_RATE
8,554,173,52,183,213,7657900,4,1,LOW_RATE
15,405,174,60,0,0,3877406,9,0,LOW_RATE
8,406,121,52,183,57,7791691,4,1,LOW_RATE
9,405,114,52,183,223,7539605,4,1,LOW_RATE
9,554,164,52,183,216,6116677,4,1,LOW_RATE
17,405,176,52,215,232,3609936,10,1,LOW_RATE
13,246,95,60,0,0,3338389,8,0,LOW_RATE
9,385,108,52,183,190,7558793,4,1,LOW_RATE
9,467,135,52,183,113,6118788,4,1,LOW_RATE
8,554,175,52,183,95,7825867,4,1,LOW_RATE
8,405,120,52,183,44,10241556,4,1,LOW_RATE
13,225,83,52,1492,127,4985606,9,1,LOW_RATE
10,466,128,52,183,18,5238659,4,1,LOW_RATE
8,509,157,52,171,113,7804624,4,1,LOW_RATE
8,467,144,52,183,290,7796330,4,1,LOW_RATE
9,405,115,52,183,105,6230061,4,1,LOW_RATE
9,406,116,52,171,57,7538775,4,1,LOW_RATE
8,406,122,52,183,26,7868523,4,1,LOW_RATE
8,405,121,52,183,30,10247276,4,1,LOW_RATE
8,405,121,52,197,3499,7879238,4,1,LOW_RATE
14,406,158,52,215,22,5783982,11,1,LOW_RATE
12,394,168,52,1492,213,3015836,8,1,LOW_RATE
10,307,121,60,0,0,1727995,7,0,LOW_RATE
10,509,141,52,171,117,5192758,4,1,LOW_RATE
9,384,108,52,183,149,6135980,4,1,LOW_RATE
8,465,141,52,183,270,7876517,4,1,LOW_RATE
8,385,115,52,183,237,7882842,4,1,LOW_RATE
11,225,79,60,0,0,3039858,8,0,LOW_RATE
8,385,114,52,183,23,7804015,4,1,LOW_RATE
8,384,113,52,183,254,7893168,4,1,LOW_RATE
9,406,115,52,171,11,6151265,4,1,LOW_RATE
8,406,120,52,183,129,7905319,4,1,LOW_RATE
8,406,123,52,183,95,7793584,4,1,LOW_RATE
8,406,121,52,183,128,7847504,4,1,LOW_RATE
9,553,162,52,183,289,6197660,4,1,LOW_RATE
8,384,115,52,183,273,7891723,4,1,LOW_RATE
8,406,121,52,197,3293,7880243,4,1,LOW_RATE
16,509,231,52,215,157,3849092,9,1,LOW_RATE
8,406,122,52,183,25,7889242,4,1,LOW_RATE
8,509,157,52,183,206,7845705,4,1,LOW_RATE
8,554,173,52,183,92,7801811,4,1,LOW_RATE
8,466,143,52,183,213,7855240,4,1,LOW_RATE
8,554,172,52,183,244,7821737,4,1,LOW_RATE
8,406,121,52,183,63,7914456,4,1,LOW_RATE
11,394,158,60,0,0,2911854,8,0,LOW_RATE
8,384,113,52,197,3145,7798194,4,1,LOW_RATE
10,553,155,52,183,107,5154261,4,1,LOW_RATE
9,384,108,52,183,23,6129834,4,1,LOW_RATE
8,406,121,52,183,37,7772925,4,1,LOW_RATE
8,405,121,52,183,146,7866941,4,1,LOW_RATE
8,406,122,52,183,25,10172135,4,1,LOW_RATE
8,405,121,52,183,63,10258746,4,1,LOW_RATE
8,385,115,52,183,345,7809029,4,1,LOW_RATE
16,406,172,52,239,1607,4224776,10,1,LOW_RATE
9,385,107,52,183,2387,6083108,4,1,LOW_RATE
8,384,113,52,183,128,7671475,4,1,LOW_RATE
8,509,156,52,183,110,7834098,4,1,LOW_RATE
8,465,143,52,183,23,7835821,4,1,LOW_RATE
8,385,114,52,183,23,7800419,4,1,LOW_RATE
8,384,115,52,183,121,7792342,4,1,LOW_RATE
11,350,137,60,0,0,2911812,8,0,LOW_RATE
8,405,121,52,183,11,7821049,4,1,LOW_RATE
8,405,120,52,183,740,7847952,4,1,LOW_RATE
8,385,113,52,183,338,7764851,4,1,LOW_RATE
13,246,53,52,2177,269,0,1,1,LOW_RATE
9,405,115,52,183,55,6231286,4,1,LOW_RATE
8,405,121,52,183,109,7832263,4,1,LOW_RATE
16,406,174,52,215,311,4237423,10,1,LOW_RATE
10,384,102,52,183,250,5232627,4,1,LOW_RATE
8,406,121,52,183,172,7914574,4,1,LOW_RATE
13,406,161,60,0,0,4776945,10,0,LOW_RATE
8,406,121,52,183,268,7811853,4,1,LOW_RATE
8,465,142,52,183,57,7894745,4,1,LOW_RATE
8,405,121,52,183,98,7858220,4,1,LOW_RATE
8,405,121,52,183,108,7530879,4,1,LOW_RATE
8,384,114,52,183,40,7878741,4,1,LOW_RATE
8,385,114,52,183,308,7840334,4,1,LOW_RATE
14,406,157,52,215,147,5580609,11,1,LOW_RATE
8,467,142,52,183,26,7879600,4,1,LOW_RATE
8,554,173,52,183,112,7835451,4,1,LOW_RATE
8,465,141,52,183,340,7857577,4,1,LOW_RATE
8,406,121,52,183,219,7883297,4,1,LOW_RATE
8,405,121,52,197,3176,7860383,4,1,LOW_RATE
8,385,113,52,183,247,7824471,4,1,LOW_RATE
9,406,114,52,171,58,7530512,4,1,LOW_RATE
13,246,53,52,1545,123,0,1,1,LOW_RATE
8,385,115,52,183,970,7783557,4,1,LOW_RATE
8,466,142,52,183,274,7847187,4,1,LOW_RATE
8,384,114,52,197,2938,7851761,4,1,LOW_RATE
9,384,107,52,197,1645,7536724,4,1,LOW_RATE
13,307,123,52,1492,6,5004708,9,1,LOW_RATE
8,405,121,52,183,98,7532338,4,1,LOW_RATE
8,405,121,52,197,3248,7874999,4,1,LOW_RATE
8,405,121,52,183,55,7806960,4,1,LOW_RATE
8,406,122,52,183,95,7802956,4,1,LOW_RATE
8,385,114,52,183,211,7831798,4,1,LOW_RATE
8,509,158,52,183,257,7866790,4,1,LOW_RATE
8,554,173,52,183,12,7839024,4,1,LOW_RATE
8,405,121,52,183,22,7819402,4,1,LOW_RATE
3,78,0,-1,0,0,0,0,0,LOW_RATE
8,466,144,52,183,322,7864572,4,1,LOW_RATE
8,509,157,52,183,22,7836206,4,1,LOW_RATE
17,384,165,52,215,226,3715360,10,1,LOW_RATE
8,466,143,52,183,219,7906755,4,1,LOW_RATE
8,406,122,52,183,92,7883591,4,1,LOW_RATE
10,406,110,52,278,9141,6287030,1,1,LOW_RATE
8,406,121,52,183,115,7858520,4,1,LOW_RATE
10,553,156,52,183,118,5157421,4,1,LOW_RATE
8,406,121,52,197,3227,7893793,4,1,LOW_RATE
8,554,173,52,183,12,7807531,4,1,LOW_RATE
8,465,142,52,183,16,7914767,4,1,LOW_RATE
8,405,122,52,183,121,7795122,4,1,LOW_RATE
8,466,142,52,183,226,7798478,4,1,LOW_RATE
8,406,121,52,183,414,7864860,4,1,LOW_RATE
9,466,134,52,171,11,6234808,4,1,LOW_RATE
8,385,114,52,171,93,7749011,4,1,LOW_RATE
8,384,114,52,183,262,7890989,4,1,LOW_RATE
8,406,121,52,171,73,10123697,4,1,LOW_RATE
15,405,161,52,215,277,4948597,11,1,LOW_RATE
8,405,122,52,183,61,7791539,4,1,LOW_RATE
8,406,120,52,183,302,7764677,4,1,LOW_RATE
8,406,121,52,183,22,7467818,4,1,LOW_RATE
8,509,157,52,197,3177,7812847,4,1,LOW_RATE
8,466,142,52,183,213,7838998,4,1,LOW_RATE
9,554,163,52,183,259,6110263,4,1,LOW_RATE
8,467,142,52,183,123,7783833,4,1,LOW_RATE
8,406,121,52,183,28,7408856,4,1,LOW_RATE
14,405,157,52,215,12,5515133,11,1,LOW_RATE
8,466,142,52,183,87,7805545,4,1,LOW_RATE
8,554,172,52,183,94,7839618,4,1,LOW_RATE
10,384,102,52,171,22,5183094,4,1,LOW_RATE
8,466,143,52,183,223,7915651,4,1,LOW_RATE
10,385,104,52,241,236,6274744,1,1,LOW_RATE
8,384,114,52,197,3163,7859004,4,1,LOW_RATE
8,467,143,52,183,106,7910857,4,1,LOW_RATE
8,406,121,52,183,101,7865589,4,1,LOW_RATE
15,544,208,52,278,288,4740403,10,1,LOW_RATE
8,467,144,52,183,161,7874449,4,1,LOW_RATE
8,465,142,52,183,127,7837195,4,1,LOW_RATE
8,465,142,52,183,12,7869115,4,1,LOW_RATE
13,466,190,60,0,0,4963171,10,0,LOW_RATE
10,405,110,52,241,109,6284192,1,1,LOW_RATE
8,554,173,52,183,16,7821067,4,1,LOW_RATE
8,385,113,52,183,221,7806222,4,1,LOW_RATE
8,509,157,52,183,21,7835453,4,1,LOW_RATE
8,509,157,52,183,109,7822431,4,1,LOW_RATE
8,384,114,52,197,3183,7842714,4,1,LOW_RATE
8,467,143,52,183,286,7780277,4,1,LOW_RATE
8,509,158,52,183,338,7882410,4,1,LOW_RATE
8,467,142,52,183,153,7791203,4,1,LOW_RATE
8,467,142,52,183,30,7864990,4,1,LOW_RATE
8,406,121,52,183,232,7937436,4,1,LOW_RATE
13,394,172,52,1492,227,2999404,8,1,LOW_RATE
8,406,122,52,183,105,7896471,4,1,LOW_RATE
8,385,113,52,183,213,7821840,4,1,LOW_RATE
14,246,96,52,1492,217,5237530,9,1,LOW_RATE
9,246,102,52,1544,2,0,5,1,LOW_RATE
8,509,157,52,183,32,7589002,4,1,LOW_RATE
8,385,114,52,183,271,7822511,4,1,LOW_RATE
9,406,115,52,171,72,6158439,4,1,LOW_RATE
8,384,114,52,197,3050,7853912,4,1,LOW_RATE
8,405,120,52,183,104,7866283,4,1,LOW_RATE
9,225,91,60,1290,217,0,5,1,LOW_RATE
13,306,126,60,0,0,2988359,8,0,LOW_RATE
8,405,121,52,183,173,10283908,4,1,LOW_RATE
8,406,122,52,183,499,7909789,4,1,LOW_RATE
8,405,121,52,183,218,10056588,4,1,LOW_RATE
8,405,121,52,183,12,10206200,4,1,LOW_RATE
8,406,123,52,183,94,7917471,4,1,LOW_RATE
8,466,142,52,183,211,7845034,4,1,LOW_RATE
8,509,157,52,183,13,7837343,4,1,LOW_RATE
8,466,142,52,171,44,7546431,4,1,LOW_RATE
8,384,113,52,197,3085,7817174,4,1,LOW_RATE
8,553,172,52,183,340,7767251,4,1,LOW_RATE
8,385,115,52,183,254,10098273,4,1,LOW_RATE
9,405,115,52,183,65,6222076,4,1,LOW_RATE
8,466,144,52,183,88,7826757,4,1,LOW_RATE
8,384,114,52,197,2978,7838336,4,1,LOW_RATE
8,406,121,52,183,57,7788473,4,1,LOW_RATE
15,405,162,52,215,210,4913881,11,1,LOW_RATE
8,385,114,52,183,85,7793049,4,1,LOW_RATE
8,554,173,52,183,25,7793430,4,1,LOW_RATE
8,406,121,52,183,135,7336547,4,1,LOW_RATE
8,554,175,52,183,84,7658680,4,1,LOW_RATE
8,384,114,52,183,174,7788677,4,1,LOW_RATE
8,405,121,52,183,15,10209386,4,1,LOW_RATE
8,554,172,52,183,94,7817692,4,1,LOW_RATE
8,465,143,52,183,210,7861234,4,1,LOW_RATE
16,554,243,52,215,12,4771094,11,1,LOW_RATE
8,385,114,52,183,249,7827240,4,1,LOW_RATE
9,405,114,52,197,2121,6182799,4,1,LOW_RATE
9,385,107,52,183,46,7545295,4,1,LOW_RATE
8,466,144,52,171,205,7572542,4,1,LOW_RATE
16,553,243,52,215,315,4212810,11,1,LOW_RATE
9,466,135,52,171,112,6219522,4,1,LOW_RATE
10,384,103,52,241,275,6275843,1,1,LOW_RATE
8,465,143,52,183,87,7842369,4,1,LOW_RATE
9,406,115,52,183,57,6066566,4,1,LOW_RATE
8,405,121,52,183,31,10264494,4,1,LOW_RATE
8,406,122,52,183,249,7906819,4,1,LOW_RATE
8,509,157,52,183,22,7839851,4,1,LOW_RATE
9,406,115,52,171,57,7535269,4,1,LOW_RATE
8,384,114,52,183,139,7852086,4,1,LOW_RATE
8,466,142,52,183,315,7917820,4,1,LOW_RATE
10,406,110,52,241,20,6280782,1,1,LOW_RATE
8,406,122,52,183,214,7878300,4,1,LOW_RATE
8,405,122,52,197,3129,7897817,4,1,LOW_RATE
8,465,143,52,183,214,7868430,4,1,LOW_RATE
8,385,113,52,183,432,7769992,4,1,LOW_RATE
8,553,173,52,183,463,7768014,4,1,LOW_RATE
8,466,142,52,183,98,7796715,4,1,LOW_RATE
8,466,143,52,171,55,7866640,4,1,LOW_RATE
9,405,114,52,183,267,6176723,4,1,LOW_RATE
8,384,114,52,183,124,7793838,4,1,LOW_RATE
8,385,115,52,183,278,7768319,4,1,LOW_RATE
16,467,204,52,215,141,4099373,10,1,LOW_RATE
13,306,70,52,3168,416,0,1,1,LOW_RATE
8,466,144,52,183,209,7900927,4,1,LOW_RATE
8,554,173,52,183,14,7806035,4,1,LOW_RATE
9,553,162,52,197,1732,6241998,4,1,LOW_RATE
8,509,158,52,183,225,7848625,4,1,LOW_RATE
8,405,122,52,183,78,7817428,4,1,LOW_RATE
12,554,252,52,183,100,7243508,8,1,LOW_RATE
8,385,114,52,183,26,7781253,4,1,LOW_RATE
8,405,120,52,183,12,10110657,4,1,LOW_RATE
10,384,103,52,241,280,6278997,1,1,LOW_RATE
8,554,174,52,197,3006,7787363,4,1,LOW_RATE
8,384,113,52,183,103,7877844,4,1,LOW_RATE
8,384,114,52,183,670,7913820,4,1,LOW_RATE
9,406,114,52,171,11,7522376,4,1,LOW_RATE
8,406,122,52,183,21,7466222,4,1,LOW_RATE
8,466,142,52,183,128,7813579,4,1,LOW_RATE
8,384,115,52,171,138,7640090,4,1,LOW_RATE
8,554,173,52,183,284,7665379,4,1,LOW_RATE
8,467,142,52,183,133,7868658,4,1,LOW_RATE
8,465,143,52,183,81,7924668,4,1,LOW_RATE
8,385,114,52,171,237,7610819,4,1,LOW_RATE
8,467,142,52,183,152,7886853,4,1,LOW_RATE
8,406,122,52,183,153,7879500,4,1,LOW_RATE
8,554,172,52,183,13,7837113,4,1,LOW_RATE
8,509,159,52,183,109,7829665,4,1,LOW_RATE
12,554,242,52,183,15,6048823,7,1,LOW_RATE
8,466,142,52,183,375,7843749,4,1,LOW_RATE
8,406,121,52,171,72,10126634,4,1,LOW_RATE
8,385,114,52,183,20,7782003,4,1,LOW_RATE
8,384,115,52,183,96,7789429,4,1,LOW_RATE
8,406,121,52,183,21,7468485,4,1,LOW_RATE
8,465,142,52,183,35,7935030,4,1,LOW_RATE
8,465,143,52,183,16,7905070,4,1,LOW_RATE
14,466,194,60,0,0,4398617,10,0,LOW_RATE
8,466,142,52,183,86,7825348,4,1,LOW_RATE
8,465,142,52,183,12,7613473,4,1,LOW_RATE
8,406,121,52,183,87,7863438,4,1,LOW_RATE
8,405,121,52,183,11,7803223,4,1,LOW_RATE
8,406,121,52,183,156,10174898,4,1,LOW_RATE
8,466,142,52,183,299,7821240,4,1,LOW_RATE
9,553,162,52,197,1979,6198237,4,1,LOW_RATE
8,384,114,52,197,3062,7809088,4,1,LOW_RATE
8,406,121,52,183,58,7892553,4,1,LOW_RATE
8,405,122,52,183,40,10277850,4,1,LOW_RATE
8,384,115,52,197,3103,7816424,4,1,LOW_RATE
8,405,121,52,183,11,7825100,4,1,LOW_RATE
8,465,142,52,171,126,7553736,4,1,LOW_RATE
8,406,121,52,183,266,7890419,4,1,LOW_RATE
8,406,121,52,183,104,7787929,4,1,LOW_RATE
8,406,121,52,183,250,7901239,4,1,LOW_RATE
12,246,93,60,0,0,3172756,8,0,LOW_RATE
8,406,121,52,183,85,7885093,4,1,LOW_RATE
8,406,120,52,171,83,10133407,4,1,LOW_RATE
10,394,163,60,0,0,1728075,7,0,LOW_RATE
8,406,122,52,183,264,7872306,4,1,LOW_RATE
8,405,122,52,183,12,7824656,4,1,LOW_RATE
8,465,142,52,183,209,7862744,4,1,LOW_RATE
8,384,114,52,183,326,7904156,4,1,LOW_RATE
8,405,121,52,183,32,10238633,4,1,LOW_RATE
8,509,157,52,183,133,7831905,4,1,LOW_RATE
8,554,173,52,183,96,7826620,4,1,LOW_RATE
8,554,173,52,183,61,7802457,4,1,LOW_RATE
8,406,121,52,183,98,7785799,4,1,LOW_RATE
9,553,163,52,197,1604,6239325,4,1,LOW_RATE
8,405,121,52,183,40,10231247,4,1,LOW_RATE
8,384,114,52,197,3238,7855427,4,1,LOW_RATE
8,406,122,52,171,57,7693883,4,1,LOW_RATE
8,406,122,52,183,99,7875876,4,1,LOW_RATE
8,405,123,52,183,130,7814460,4,1,LOW_RATE
8,405,121,52,183,12,7817134,4,1,LOW_RATE
8,385,114,52,183,140,10095430,4,1,LOW_RATE
9,405,115,52,183,64,6223980,4,1,LOW_RATE
8,467,143,52,183,12,7856292,4,1,LOW_RATE
4,328,0,-1,0,0,12128575,0,0,LOW_RATE
8,465,142,52,183,122,7920254,4,1,LOW_RATE
8,384,115,52,183,287,7895324,4,1,LOW_RATE
8,406,121,52,183,107,7875162,4,1,LOW_RATE
8,406,122,52,183,21,7859024,4,1,LOW_RATE
10,405,110,52,241,112,6278888,1,1,LOW_RATE
16,406,174,52,215,25,4233182,10,1,LOW_RATE
8,467,144,52,183,108,7911597,4,1,LOW_RATE
8,466,142,52,183,92,7794041,4,1,LOW_RATE
8,467,143,52,183,118,7905819,4,1,LOW_RATE
8,385,113,52,171,134,7606135,4,1,LOW_RATE
17,405,175,52,215,274,3609431,10,1,LOW_RATE
8,405,121,52,183,61,7790890,4,1,LOW_RATE
14,406,159,52,215,12,5895577,11,1,LOW_RATE
16,405,171,52,215,305,4237633,11,1,LOW_RATE
8,466,142,52,183,86,7823143,4,1,LOW_RATE
8,384,113,52,183,41,7856828,4,1,LOW_RATE
8,406,122,52,171,57,10120794,4,1,LOW_RATE
8,406,121,52,171,27,10160130,4,1,LOW_RATE
8,554,174,52,183,23,7813445,4,1,LOW_RATE
8,406,122,52,183,281,7898238,4,1,LOW_RATE
8,466,143,52,183,210,7832235,4,1,LOW_RATE
9,385,108,52,183,220,7540163,4,1,LOW_RATE
8,405,120,52,171,23,7526452,4,1,LOW_RATE
8,509,157,52,171,116,7798825,4,1,LOW_RATE
8,405,121,52,183,30,10243420,4,1,LOW_RATE
8,405,121,52,183,45,10226513,4,1,LOW_RATE
9,553,163,52,183,256,6196422,4,1,LOW_RATE
8,406,122,52,183,2534,7693508,4,1,LOW_RATE
10,553,155,52,183,85,5155169,4,1,LOW_RATE
10,384,102,52,171,22,5185682,4,1,LOW_RATE
8,385,114,52,183,251,7824254,4,1,LOW_RATE
8,554,174,52,171,69,7799397,4,1,LOW_RATE
8,554,171,52,183,12,7836551,4,1,LOW_RATE
9,405,114,52,183,258,6182132,4,1,LOW_RATE
10,406,110,52,241,150,6287716,1,1,LOW_RATE
8,406,122,52,183,96,7810786,4,1,LOW_RATE
10,509,143,52,241,23,6282516,1,1,LOW_RATE
9,394,180,52,1544,79,0,5,1,LOW_RATE
8,467,142,52,183,507,7819417,4,1,LOW_RATE
8,405,122,52,197,3318,7880048,4,1,LOW_RATE
8,406,122,52,197,3171,7911538,4,1,LOW_RATE
16,554,243,52,215,12,4219635,11,1,LOW_RATE
8,406,121,52,183,28,7834498,4,1,LOW_RATE
13,406,157,60,0,0,4777162,10,0,LOW_RATE
8,509,157,52,183,23,7797167,4,1,LOW_RATE
10,384,103,52,241,236,6280253,1,1,LOW_RATE
11,246,95,60,0,0,1794035,7,0,LOW_RATE
8,465,142,52,183,55,7921741,4,1,LOW_RATE
8,553,172,52,183,266,7753194,4,1,LOW_RATE
8,406,122,52,183,105,7848714,4,1,LOW_RATE
8,384,114,52,197,3894,10060137,4,1,LOW_RATE
8,509,158,52,183,28,7840610,4,1,LOW_RATE
8,405,121,52,183,165,7808146,4,1,LOW_RATE
8,467,142,52,197,3215,7640842,4,1,LOW_RATE
14,405,155,52,215,54,5891338,11,1,LOW_RATE
15,406,164,52,215,57,4783886,11,1,LOW_RATE
8,406,121,52,183,124,7774731,4,1,LOW_RATE
11,466,189,52,183,85,6205823,6,1,LOW_RATE
15,405,173,60,0,0,3877802,9,0,LOW_RATE
8,467,145,52,183,357,7803555,4,1,LOW_RATE
8,467,143,52,183,282,7806426,4,1,LOW_RATE
13,246,93,52,1492,221,4985566,9,1,LOW_RATE
8,405,121,52,183,34,10225541,4,1,LOW_RATE
9,466,133,52,171,127,6218897,4,1,LOW_RATE
8,467,142,52,183,157,7916679,4,1,LOW_RATE
8,466,143,52,171,12,7798734,4,1,LOW_RATE
8,384,113,52,197,3086,7847770,4,1,LOW_RATE
8,509,157,52,183,217,7873357,4,1,LOW_RATE
8,509,158,52,183,216,7869707,4,1,LOW_RATE
8,509,158,52,171,147,7806769,4,1,LOW_RATE
8,406,120,52,183,55,7783794,4,1,LOW_RATE
8,509,158,52,183,305,7871229,4,1,LOW_RATE
8,406,121,52,171,163,7757643,4,1,LOW_RATE
9,554,164,52,183,93,6104924,4,1,LOW_RATE
8,406,121,52,183,93,7904964,4,1,LOW_RATE
8,466,143,52,183,238,7805068,4,1,LOW_RATE
8,466,143,52,183,213,7818284,4,1,LOW_RATE
13,246,53,52,2177,277,0,1,1,LOW_RATE
8,466,143,52,183,94,7827434,4,1,LOW_RATE
8,509,157,52,183,128,7820205,4,1,LOW_RATE
8,406,121,52,183,222,7908870,4,1,LOW_RATE
9,406,115,52,183,57,6229914,4,1,LOW_RATE
8,553,173,52,183,319,7765402,4,1,LOW_RATE
8,385,115,52,183,231,7819945,4,1,LOW_RATE
8,406,121,52,183,125,7790879,4,1,LOW_RATE
9,405,114,52,171,112,6226812,4,1,LOW_RATE
9,406,115,52,171,11,6151869,4,1,LOW_RATE
8,467,143,52,183,290,7795620,4,1,LOW_RATE
8,405,121,52,183,182,7794516,4,1,LOW_RATE
8,466,142,52,183,240,7820898,4,1,LOW_RATE
8,466,142,52,183,304,7816857,4,1,LOW_RATE
8,405,120,52,183,146,7864041,4,1,LOW_RATE
8,406,121,52,171,74,7848987,4,1,LOW_RATE
8,405,122,52,183,12,9771437,4,1,LOW_RATE
8,406,122,52,183,116,10127111,4,1,LOW_RATE
8,467,142,52,183,12,7849674,4,1,LOW_RATE
8,405,121,52,183,195,10277005,4,1,LOW_RATE
8,405,120,52,197,3230,10256105,4,1,LOW_RATE
14,406,165,60,0,0,4190184,10,0,LOW_RATE
8,405,120,52,197,3186,7918264,4,1,LOW_RATE
8,384,114,52,183,171,7895583,4,1,LOW_RATE
8,384,113,52,183,94,7786559,4,1,LOW_RATE
8,466,143,52,183,21,7888482,4,1,LOW_RATE
8,406,123,52,183,27,7833828,4,1,LOW_RATE
8,466,144,52,171,13,7566677,4,1,LOW_RATE
8,406,121,52,183,106,7782869,4,1,LOW_RATE
8,405,120,52,183,200,10281658,4,1,LOW_RATE
11,246,95,60,0,0,1802349,7,0,LOW_RATE
8,406,123,52,183,26,7891319,4,1,LOW_RATE
9,554,164,52,183,267,6113722,4,1,LOW_RATE
8,406,122,52,197,3050,7330470,4,1,LOW_RATE
8,466,143,52,183,289,7815368,4,1,LOW_RATE
8,384,113,52,183,325,7888230,4,1,LOW_RATE
8,406,122,52,183,153,10165724,4,1,LOW_RATE
8,406,122,52,183,319,7793863,4,1,LOW_RATE
8,405,121,52,183,234,7929036,4,1,LOW_RATE
8,405,121,52,197,3091,7903720,4,1,LOW_RATE
10,509,142,52,183,119,5196754,4,1,LOW_RATE
8,466,142,52,183,229,7802911,4,1,LOW_RATE
8,406,122,52,183,87,7876487,4,1,LOW_RATE
8,405,121,52,183,36,10254194,4,1,LOW_RATE
8,466,142,52,183,105,7777220,4,1,LOW_RATE
9,405,115,52,171,154,6227087,4,1,LOW_RATE
8,554,174,52,183,14,7822469,4,1,LOW_RATE
8,405,121,52,183,104,7780688,4,1,LOW_RATE
8,467,141,52,183,340,7812094,4,1,LOW_RATE
8,554,174,52,171,58,7794292,4,1,LOW_RATE
8,406,121,52,183,138,7774036,4,1,LOW_RATE
8,465,142,52,183,57,7922438,4,1,LOW_RATE
8,384,113,52,197,3094,7819324,4,1,LOW_RATE
8,554,173,52,183,97,7822935,4,1,LOW_RATE
8,405,121,52,183,30,10209847,4,1,LOW_RATE
8,406,121,52,197,3312,7940793,4,1,LOW_RATE
9,405,115,52,183,211,7540896,4,1,LOW_RATE
9,467,135,52,171,25,6100993,4,1,LOW_RATE
