% isAttack normal:	1333
% isAttack attack:	2592
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,17-18,25,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_rerror_rate numeric
@attribute isAttack {normal,attack}

@data
tcp,SF,236,1,1,255,0,normal
tcp,SF,290,34,34,255,0,normal
tcp,SF,209,19,19,255,0,normal
tcp,SF,325,24,255,253,0,normal
tcp,SF,224,4,255,255,0,normal
tcp,SF,211,27,42,255,0,normal
tcp,SF,251,5,108,255,0,normal
tcp,SF,228,21,72,255,0,normal
tcp,SF,164,13,181,255,0.08,normal
tcp,SF,215,6,6,255,0,normal
tcp,SF,189,2,255,255,0,normal
tcp,SF,218,6,255,255,0,normal
tcp,SF,238,5,255,255,0,normal
tcp,SF,209,1,41,255,0,normal
tcp,SF,259,4,66,255,0,normal
tcp,SF,359,3,150,255,0,normal
tcp,SF,205,32,198,255,0,normal
tcp,SF,350,4,255,255,0,normal
tcp,SF,297,12,91,255,0,normal
tcp,SF,200,25,65,255,0,normal
tcp,SF,198,3,9,255,0,normal
tcp,SF,311,7,255,255,0,normal
tcp,SF,206,7,255,255,0,normal
tcp,SF,299,11,67,255,0,normal
tcp,RSTO,242,7,128,255,0.03,normal
tcp,SF,223,16,255,255,0,normal
tcp,SF,328,10,255,255,0,normal
tcp,SF,250,10,213,255,0,normal
tcp,SF,202,3,195,255,0,normal
tcp,SF,349,13,13,235,0,normal
tcp,SF,413,17,255,255,0,normal
tcp,SF,205,13,255,255,0,normal
tcp,SF,308,3,255,237,0,normal
tcp,SF,237,66,234,255,0,normal
tcp,SF,166,37,255,255,0,normal
tcp,REJ,0,1,2,58,1,normal
tcp,SF,210,12,255,255,0,normal
tcp,SF,214,19,19,255,0,normal
tcp,SF,299,5,51,255,0,normal
tcp,SF,238,4,10,255,0,normal
tcp,SF,327,8,255,255,0,normal
tcp,SF,190,5,189,255,0,normal
tcp,SF,336,1,2,255,0,normal
tcp,SF,180,1,26,255,0,normal
tcp,SF,227,25,255,255,0,normal
tcp,SF,205,21,228,255,0,normal
tcp,SF,323,2,3,255,0,normal
tcp,SF,287,4,118,118,0,normal
tcp,REJ,0,1,2,242,1,normal
tcp,SF,201,8,8,255,0,normal
tcp,SF,212,15,15,255,0,normal
tcp,SF,202,23,75,255,0,normal
tcp,SF,220,4,255,255,0.01,normal
tcp,SF,241,7,255,255,0,normal
tcp,SF,261,2,3,255,0,normal
tcp,SF,234,4,150,255,0.17,normal
tcp,SF,324,11,39,255,0,normal
tcp,SF,182,2,81,255,0.21,normal
tcp,SF,212,6,46,255,0,normal
tcp,SF,208,28,71,255,0,normal
tcp,REJ,0,1,1,255,1,normal
tcp,SF,252,10,255,255,0,normal
tcp,SF,164,6,255,255,0,normal
tcp,SF,369,28,255,255,0,normal
tcp,SF,167,1,125,255,0,normal
tcp,SF,327,9,9,255,0,normal
tcp,SF,281,3,3,255,0,normal
tcp,SF,230,5,255,255,0,normal
tcp,SF,302,10,27,255,0,normal
tcp,SF,275,1,65,255,0,normal
tcp,SF,189,2,112,255,0,normal
tcp,SF,232,6,255,255,0,normal
tcp,SF,367,5,255,255,0,normal
tcp,SF,210,3,6,255,0,normal
tcp,SF,298,5,5,252,0,normal
tcp,SF,294,21,53,255,0,normal
tcp,SF,307,11,148,255,0,normal
tcp,SF,308,14,255,255,0,normal
tcp,SF,213,22,255,255,0,normal
tcp,SF,304,19,188,198,0,normal
tcp,SF,203,33,255,255,0,normal
tcp,SF,159,1,1,255,0,normal
tcp,SF,214,2,26,255,0,normal
tcp,SF,204,30,255,255,0,normal
tcp,REJ,0,1,19,19,1,normal
tcp,SF,328,1,12,255,0,normal
tcp,SF,373,2,24,255,0,normal
tcp,SF,209,2,43,255,0,normal
tcp,SF,310,2,86,255,0,normal
tcp,REJ,0,1,7,247,1,normal
tcp,SF,281,2,2,255,0,normal
tcp,SF,303,3,76,255,0,normal
tcp,SF,189,3,3,255,0,normal
tcp,SF,174,1,26,26,0,normal
tcp,SF,311,13,255,255,0.02,normal
tcp,SF,341,11,29,255,0,normal
tcp,SF,217,10,255,255,0,normal
tcp,SF,240,14,255,255,0,normal
tcp,REJ,0,1,65,133,1,normal
tcp,SF,173,1,3,255,0,normal
tcp,SF,315,19,255,255,0,normal
tcp,SF,230,1,1,255,0,normal
tcp,SF,295,1,88,255,0,normal
tcp,SF,200,10,10,255,0,normal
tcp,SF,294,7,20,255,0,normal
tcp,REJ,0,1,1,237,1,normal
tcp,SF,0,7,7,255,0,normal
udp,OTH,60,108,33,33,0,attack
udp,OTH,60,112,33,33,0,attack
udp,OTH,60,101,34,34,0,attack
udp,OTH,60,116,37,37,0,attack
udp,OTH,60,102,33,33,0,attack
udp,OTH,60,158,33,33,0,attack
udp,OTH,60,160,33,33,0,attack
udp,OTH,60,86,42,42,0,attack
udp,OTH,60,87,41,41,0,attack
udp,OTH,60,107,40,40,0,attack
udp,OTH,60,83,39,39,0,attack
udp,OTH,60,83,40,40,0,attack
udp,OTH,60,110,33,33,0,attack
udp,OTH,60,103,34,34,0,attack
udp,OTH,60,143,33,33,0,attack
udp,OTH,60,111,33,33,0,attack
udp,OTH,60,83,41,41,0,attack
udp,OTH,60,119,33,33,0,attack
udp,OTH,60,111,34,34,0,attack
udp,OTH,60,106,33,33,0,attack
udp,OTH,60,112,33,33,0,attack
udp,OTH,60,121,33,33,0,attack
udp,OTH,60,164,33,33,0,attack
udp,OTH,60,136,18,18,0,attack
udp,OTH,60,113,34,34,0,attack
udp,OTH,60,141,35,35,0,attack
udp,OTH,60,86,42,42,0,attack
udp,OTH,60,79,41,41,0,attack
udp,OTH,60,106,33,33,0,attack
udp,OTH,60,117,33,33,0,attack
udp,OTH,60,117,33,33,0,attack
udp,OTH,60,121,33,33,0,attack
udp,OTH,60,125,33,33,0,attack
udp,OTH,60,63,26,26,0,attack
udp,OTH,60,164,33,33,0,attack
udp,OTH,60,148,33,33,0,attack
udp,OTH,60,108,34,34,0,attack
udp,OTH,60,48,22,22,0,attack
udp,OTH,60,120,33,33,0,attack
udp,OTH,60,139,33,33,0,attack
udp,OTH,60,139,19,19,0,attack
udp,OTH,60,160,33,33,0,attack
udp,OTH,60,138,33,33,0,attack
udp,OTH,60,106,40,40,0,attack
udp,OTH,60,145,33,33,0,attack
udp,OTH,60,110,33,33,0,attack
udp,OTH,60,73,29,29,0,attack
udp,OTH,60,30,27,27,0,attack
udp,OTH,60,110,33,33,0,attack
udp,OTH,60,139,18,18,0,attack
udp,OTH,60,60,25,25,0,attack
udp,OTH,60,86,40,40,0,attack
udp,OTH,60,108,33,33,0,attack
udp,OTH,60,140,33,33,0,attack
udp,OTH,60,160,33,33,0,attack
udp,OTH,60,92,42,42,0,attack
udp,OTH,60,111,33,33,0,attack
udp,OTH,60,104,39,39,0,attack
udp,OTH,60,95,42,42,0,attack
udp,OTH,60,112,33,33,0,attack
udp,OTH,60,141,26,26,0,attack
udp,OTH,60,99,41,41,0,attack
udp,OTH,60,110,34,34,0,attack
udp,OTH,60,143,33,33,0,attack
udp,OTH,60,160,33,33,0,attack
udp,OTH,60,85,40,40,0,attack
udp,OTH,60,141,34,34,0,attack
udp,OTH,60,109,34,34,0,attack
udp,OTH,60,137,33,33,0,attack
udp,OTH,60,12,12,12,0,attack
udp,OTH,60,136,10,10,0,attack
udp,OTH,60,138,21,21,0,attack
udp,OTH,60,149,33,33,0,attack
udp,OTH,60,114,34,34,0,attack
udp,OTH,60,153,33,33,0,attack
udp,OTH,60,114,34,34,0,attack
udp,OTH,60,145,33,33,0,attack
udp,OTH,60,121,33,33,0,attack
udp,OTH,60,150,33,33,0,attack
udp,OTH,60,106,34,34,0,attack
udp,OTH,60,120,33,33,0,attack
udp,OTH,60,29,26,26,0,attack
udp,OTH,60,116,33,33,0,attack
udp,OTH,60,84,41,41,0,attack
udp,OTH,60,86,42,42,0,attack
udp,OTH,60,102,33,33,0,attack
udp,OTH,60,78,34,34,0,attack
udp,OTH,60,69,27,27,0,attack
udp,OTH,60,3,3,3,0,attack
udp,OTH,60,14,14,14,0,attack
udp,OTH,60,107,33,33,0,attack
udp,OTH,60,165,33,33,0,attack
udp,OTH,60,112,34,34,0,attack
udp,OTH,60,106,34,34,0,attack
udp,OTH,60,110,34,34,0,attack
udp,OTH,60,23,23,23,0,attack
udp,OTH,60,102,33,33,0,attack
udp,OTH,60,131,33,33,0,attack
udp,OTH,60,125,33,33,0,attack
udp,OTH,60,26,26,26,0,attack
udp,OTH,60,77,33,33,0,attack
udp,OTH,60,109,33,33,0,attack
udp,OTH,60,118,33,33,0,attack
udp,OTH,60,100,34,34,0,attack
udp,OTH,60,117,33,33,0,attack
udp,OTH,60,138,12,12,0,attack
udp,OTH,60,160,33,33,0,attack
udp,OTH,60,121,33,33,0,attack
udp,OTH,60,55,24,24,0,attack
udp,OTH,60,125,33,33,0,attack
udp,OTH,60,46,21,21,0,attack
udp,OTH,60,107,38,38,0,attack
udp,OTH,60,108,34,34,0,attack
udp,OTH,60,21,21,21,0,attack
udp,OTH,60,114,33,33,0,attack
udp,OTH,60,143,33,33,0,attack
udp,OTH,60,112,34,34,0,attack
udp,OTH,60,159,33,33,0,attack
udp,OTH,60,145,33,33,0,attack
udp,OTH,60,85,40,40,0,attack
udp,OTH,60,5,5,5,0,attack
udp,OTH,60,121,33,33,0,attack
udp,OTH,60,141,33,33,0,attack
udp,OTH,60,109,33,33,0,attack
udp,OTH,60,156,33,33,0,attack
udp,OTH,60,159,33,33,0,attack
udp,OTH,60,114,33,33,0,attack
udp,OTH,60,84,40,40,0,attack
udp,OTH,60,121,33,33,0,attack
udp,OTH,60,153,33,33,0,attack
udp,OTH,60,85,42,42,0,attack
udp,OTH,60,153,33,33,0,attack
udp,OTH,60,103,34,34,0,attack
udp,OTH,60,164,33,33,0,attack
udp,OTH,60,139,20,20,0,attack
udp,OTH,60,1,1,1,0,attack
udp,OTH,60,104,34,34,0,attack
udp,OTH,60,141,34,34,0,attack
udp,OTH,60,138,16,16,0,attack
udp,OTH,60,141,21,21,0,attack
udp,OTH,60,141,33,33,0,attack
udp,OTH,60,144,33,33,0,attack
udp,OTH,60,112,33,33,0,attack
udp,OTH,60,138,12,12,0,attack
udp,OTH,60,111,34,34,0,attack
udp,OTH,60,114,33,33,0,attack
udp,OTH,60,123,33,33,0,attack
udp,OTH,60,130,33,33,0,attack
udp,OTH,60,114,33,33,0,attack
udp,OTH,60,90,42,42,0,attack
udp,OTH,60,137,20,20,0,attack
udp,OTH,60,105,33,33,0,attack
udp,OTH,60,92,42,42,0,attack
udp,OTH,60,107,33,33,0,attack
udp,OTH,60,113,34,34,0,attack
udp,OTH,60,117,33,33,0,attack
udp,OTH,60,112,34,34,0,attack
udp,OTH,60,111,34,34,0,attack
udp,OTH,60,145,33,33,0,attack
udp,OTH,60,91,42,42,0,attack
udp,OTH,60,141,23,23,0,attack
udp,OTH,60,99,42,42,0,attack
udp,OTH,60,109,33,33,0,attack
udp,OTH,60,108,33,33,0,attack
udp,OTH,60,100,42,42,0,attack
udp,OTH,60,78,43,43,0,attack
udp,OTH,60,103,33,33,0,attack
udp,OTH,60,108,40,40,0,attack
udp,OTH,60,135,18,18,0,attack
udp,OTH,60,125,33,33,0,attack
udp,OTH,60,82,40,40,0,attack
udp,OTH,60,108,33,33,0,attack
udp,OTH,60,52,24,24,0,attack
udp,OTH,60,142,33,33,0,attack
udp,OTH,60,33,30,30,0,attack
udp,OTH,60,27,27,27,0,attack
udp,OTH,60,161,33,33,0,attack
udp,OTH,60,162,33,33,0,attack
udp,OTH,60,110,33,33,0,attack
udp,OTH,60,108,34,34,0,attack
udp,OTH,60,139,17,17,0,attack
udp,OTH,60,119,35,35,0,attack
udp,OTH,60,108,34,34,0,attack
udp,OTH,60,151,33,33,0,attack
udp,OTH,60,102,33,33,0,attack
udp,OTH,60,106,34,34,0,attack
udp,OTH,60,82,42,42,0,attack
udp,OTH,60,153,33,33,0,attack
udp,OTH,60,142,33,33,0,attack
udp,OTH,60,108,33,33,0,attack
udp,OTH,60,101,34,34,0,attack
udp,OTH,60,118,34,34,0,attack
udp,OTH,60,103,33,33,0,attack
udp,OTH,60,105,33,33,0,attack
udp,OTH,60,18,18,18,0,attack
udp,OTH,60,109,40,40,0,attack
udp,OTH,60,151,33,33,0,attack
udp,OTH,60,114,33,33,0,attack
udp,OTH,60,113,33,33,0,attack
udp,OTH,60,106,39,39,0,attack
udp,OTH,60,121,33,33,0,attack
udp,OTH,60,117,33,33,0,attack
udp,OTH,60,105,33,33,0,attack
udp,OTH,60,111,34,34,0,attack
udp,OTH,60,41,36,36,0,attack
udp,OTH,60,86,40,40,0,attack
udp,OTH,60,66,26,26,0,attack
udp,OTH,60,116,33,33,0,attack
udp,OTH,60,6,6,6,0,attack
udp,OTH,60,138,15,15,0,attack
udp,OTH,60,112,33,33,0,attack
udp,OTH,60,96,43,43,0,attack
udp,OTH,60,128,33,33,0,attack
udp,OTH,60,116,34,34,0,attack
udp,OTH,60,136,33,33,0,attack
udp,OTH,60,160,33,33,0,attack
udp,OTH,60,141,34,34,0,attack
udp,OTH,60,131,33,33,0,attack
udp,OTH,60,130,33,33,0,attack
udp,OTH,60,115,34,34,0,attack
udp,OTH,60,105,33,33,0,attack
udp,OTH,60,130,33,33,0,attack
udp,OTH,60,97,43,43,0,attack
udp,OTH,60,142,33,33,0,attack
udp,OTH,60,2,2,2,0,attack
udp,OTH,60,125,33,33,0,attack
udp,OTH,60,153,33,33,0,attack
udp,OTH,60,137,11,11,0,attack
udp,OTH,60,120,33,33,0,attack
udp,OTH,60,141,25,25,0,attack
udp,OTH,60,37,34,34,0,attack
udp,OTH,60,72,28,28,0,attack
udp,OTH,60,61,25,25,0,attack
udp,OTH,60,104,34,34,0,attack
udp,OTH,60,108,33,33,0,attack
udp,OTH,60,101,40,40,0,attack
udp,OTH,60,110,33,33,0,attack
udp,OTH,60,34,31,31,0,attack
udp,OTH,60,135,33,33,0,attack
udp,OTH,60,105,40,40,0,attack
udp,OTH,60,142,33,33,0,attack
udp,OTH,60,159,33,33,0,attack
udp,OTH,60,153,33,33,0,attack
udp,OTH,60,115,33,33,0,attack
udp,OTH,60,141,27,27,0,attack
udp,OTH,60,38,35,35,0,attack
udp,OTH,60,15,15,15,0,attack
udp,OTH,60,35,32,32,0,attack
udp,OTH,60,113,33,33,0,attack
udp,OTH,60,112,33,33,0,attack
udp,OTH,60,142,33,33,0,attack
udp,OTH,60,114,33,33,0,attack
udp,OTH,60,162,33,33,0,attack
udp,OTH,60,0,0,0,0,attack
udp,OTH,60,115,37,37,0,attack
udp,OTH,60,153,33,33,0,attack
udp,OTH,60,146,33,33,0,attack
udp,OTH,60,43,32,32,0,attack
udp,OTH,60,108,33,33,0,attack
udp,OTH,60,112,33,33,0,attack
udp,OTH,60,108,33,33,0,attack
udp,OTH,60,82,38,38,0,attack
udp,OTH,60,105,34,34,0,attack
udp,OTH,60,158,33,33,0,attack
udp,OTH,60,125,33,33,0,attack
udp,OTH,60,110,33,33,0,attack
udp,OTH,60,84,40,40,0,attack
udp,OTH,60,108,33,33,0,attack
udp,OTH,60,140,33,33,0,attack
udp,OTH,60,119,33,33,0,attack
udp,OTH,60,45,22,22,0,attack
udp,OTH,60,93,42,42,0,attack
udp,OTH,60,47,22,22,0,attack
udp,OTH,60,113,34,34,0,attack
udp,OTH,60,118,33,33,0,attack
udp,OTH,60,142,33,33,0,attack
udp,OTH,60,146,33,33,0,attack
udp,OTH,60,143,33,33,0,attack
udp,OTH,60,113,33,33,0,attack
udp,OTH,60,131,33,33,0,attack
udp,OTH,60,145,33,33,0,attack
udp,OTH,60,152,33,33,0,attack
udp,OTH,60,7,7,7,0,attack
udp,OTH,60,117,34,34,0,attack
udp,OTH,60,80,41,41,0,attack
udp,OTH,60,125,33,33,0,attack
udp,OTH,60,20,20,20,0,attack
udp,OTH,60,138,19,19,0,attack
udp,OTH,60,141,25,25,0,attack
udp,OTH,60,103,34,34,0,attack
udp,OTH,60,138,33,33,0,attack
udp,OTH,60,109,33,33,0,attack
udp,OTH,60,16,16,16,0,attack
udp,OTH,60,102,34,34,0,attack
udp,OTH,60,81,41,41,0,attack
udp,OTH,60,153,33,33,0,attack
udp,OTH,60,40,37,37,0,attack
udp,OTH,60,140,21,21,0,attack
udp,OTH,60,87,41,41,0,attack
udp,OTH,60,145,33,33,0,attack
udp,OTH,60,80,42,42,0,attack
udp,OTH,60,70,28,28,0,attack
udp,OTH,60,134,33,33,0,attack
udp,OTH,60,129,33,33,0,attack
udp,OTH,60,126,33,33,0,attack
udp,OTH,60,103,40,40,0,attack
udp,OTH,60,142,33,33,0,attack
udp,OTH,60,141,33,33,0,attack
udp,OTH,60,141,30,30,0,attack
udp,OTH,60,65,26,26,0,attack
udp,OTH,60,131,33,33,0,attack
udp,OTH,60,112,33,33,0,attack
udp,OTH,60,153,33,33,0,attack
udp,OTH,60,137,11,11,0,attack
udp,OTH,60,64,26,26,0,attack
udp,OTH,60,42,34,34,0,attack
udp,OTH,60,141,31,31,0,attack
udp,OTH,60,32,29,29,0,attack
udp,OTH,60,24,24,24,0,attack
udp,OTH,60,143,33,33,0,attack
udp,OTH,60,114,33,33,0,attack
udp,OTH,60,151,33,33,0,attack
udp,OTH,60,54,23,23,0,attack
udp,OTH,60,49,21,21,0,attack
udp,OTH,60,146,33,33,0,attack
udp,OTH,60,117,34,34,0,attack
udp,OTH,60,110,34,34,0,attack
udp,OTH,60,108,33,33,0,attack
udp,OTH,60,142,33,33,0,attack
udp,OTH,60,142,33,33,0,attack
udp,OTH,60,133,33,33,0,attack
udp,OTH,60,110,33,33,0,attack
udp,OTH,60,8,8,8,0,attack
udp,OTH,60,142,33,33,0,attack
udp,OTH,60,79,41,41,0,attack
udp,OTH,60,125,33,33,0,attack
udp,OTH,60,125,33,33,0,attack
udp,OTH,60,154,33,33,0,attack
udp,OTH,60,107,34,34,0,attack
udp,OTH,60,106,33,33,0,attack
udp,OTH,60,98,41,41,0,attack
udp,OTH,60,114,33,33,0,attack
udp,OTH,60,109,34,34,0,attack
udp,OTH,60,93,42,42,0,attack
udp,OTH,60,138,11,11,0,attack
udp,OTH,60,131,33,33,0,attack
udp,OTH,60,148,33,33,0,attack
udp,OTH,60,108,33,33,0,attack
udp,OTH,60,142,33,33,0,attack
udp,OTH,60,13,13,13,0,attack
udp,OTH,60,113,33,33,0,attack
udp,OTH,60,109,33,33,0,attack
udp,OTH,60,141,22,22,0,attack
udp,OTH,60,102,40,40,0,attack
udp,OTH,60,138,33,33,0,attack
udp,OTH,60,166,33,33,0,attack
udp,OTH,60,10,10,10,0,attack
udp,OTH,60,138,13,13,0,attack
udp,OTH,60,87,42,42,0,attack
udp,OTH,60,87,42,42,0,attack
udp,OTH,60,104,40,40,0,attack
udp,OTH,60,117,33,33,0,attack
udp,OTH,60,86,43,43,0,attack
udp,OTH,60,86,41,41,0,attack
udp,OTH,60,91,42,42,0,attack
udp,OTH,60,137,33,33,0,attack
udp,OTH,60,82,42,42,0,attack
udp,OTH,60,108,38,38,0,attack
udp,OTH,60,109,33,33,0,attack
udp,OTH,60,136,33,33,0,attack
udp,OTH,60,121,33,33,0,attack
udp,OTH,60,44,33,33,0,attack
udp,OTH,60,153,33,33,0,attack
udp,OTH,60,71,29,29,0,attack
udp,OTH,60,145,33,33,0,attack
udp,OTH,60,76,32,32,0,attack
udp,OTH,60,114,33,33,0,attack
udp,OTH,60,114,33,33,0,attack
udp,OTH,60,110,37,37,0,attack
udp,OTH,60,81,37,37,0,attack
udp,OTH,60,143,30,30,0,attack
udp,OTH,60,141,28,28,0,attack
udp,OTH,60,117,33,33,0,attack
udp,OTH,60,145,33,33,0,attack
udp,OTH,60,142,33,33,0,attack
udp,OTH,60,141,32,32,0,attack
udp,OTH,60,70,28,28,0,attack
udp,OTH,60,86,42,42,0,attack
udp,OTH,60,117,36,36,0,attack
udp,OTH,60,110,33,33,0,attack
udp,OTH,60,107,34,34,0,attack
udp,OTH,60,128,33,33,0,attack
udp,OTH,60,145,33,33,0,attack
udp,OTH,60,131,33,33,0,attack
udp,OTH,60,110,33,33,0,attack
udp,OTH,60,137,33,33,0,attack
udp,OTH,60,112,33,33,0,attack
udp,OTH,60,145,33,33,0,attack
udp,OTH,60,160,33,33,0,attack
udp,OTH,60,138,33,33,0,attack
udp,OTH,60,153,33,33,0,attack
udp,OTH,60,104,34,34,0,attack
udp,OTH,60,113,34,34,0,attack
udp,OTH,60,124,33,33,0,attack
udp,OTH,60,85,41,41,0,attack
udp,OTH,60,131,33,33,0,attack
udp,OTH,60,142,33,33,0,attack
udp,OTH,60,117,33,33,0,attack
udp,OTH,60,87,40,40,0,attack
udp,OTH,60,155,33,33,0,attack
udp,OTH,60,17,17,17,0,attack
udp,OTH,60,141,24,24,0,attack
udp,OTH,60,112,33,33,0,attack
udp,OTH,60,141,33,33,0,attack
udp,OTH,60,109,38,38,0,attack
udp,OTH,60,83,42,42,0,attack
udp,OTH,60,138,14,14,0,attack
udp,OTH,60,88,40,40,0,attack
udp,OTH,60,114,37,37,0,attack
udp,OTH,60,75,31,31,0,attack
udp,OTH,60,109,33,33,0,attack
udp,OTH,60,112,33,33,0,attack
udp,OTH,60,57,24,24,0,attack
udp,OTH,60,138,21,21,0,attack
udp,OTH,60,128,33,33,0,attack
udp,OTH,60,101,34,34,0,attack
udp,OTH,60,138,33,33,0,attack
udp,OTH,60,137,33,33,0,attack
udp,OTH,60,53,23,23,0,attack
udp,OTH,60,107,33,33,0,attack
udp,OTH,60,153,33,33,0,attack
udp,OTH,60,62,25,25,0,attack
udp,OTH,60,85,42,42,0,attack
udp,OTH,60,127,33,33,0,attack
udp,OTH,60,132,33,33,0,attack
udp,OTH,60,160,33,33,0,attack
udp,OTH,60,160,33,33,0,attack
udp,OTH,60,89,41,41,0,attack
udp,OTH,60,163,33,33,0,attack
udp,OTH,60,107,33,33,0,attack
udp,OTH,60,108,33,33,0,attack
udp,OTH,60,80,36,36,0,attack
udp,OTH,60,131,33,33,0,attack
udp,OTH,60,108,34,34,0,attack
udp,OTH,60,101,34,34,0,attack
udp,OTH,60,117,33,33,0,attack
udp,OTH,60,11,11,11,0,attack
udp,OTH,60,135,33,33,0,attack
udp,OTH,60,25,25,25,0,attack
udp,OTH,60,114,33,33,0,attack
udp,OTH,60,109,33,33,0,attack
udp,OTH,60,102,34,34,0,attack
udp,OTH,60,87,42,42,0,attack
udp,OTH,60,121,33,33,0,attack
udp,OTH,60,95,42,42,0,attack
udp,OTH,60,141,24,24,0,attack
udp,OTH,60,147,33,33,0,attack
udp,OTH,60,74,30,30,0,attack
udp,OTH,60,142,33,33,0,attack
udp,OTH,60,50,22,22,0,attack
udp,OTH,60,141,24,24,0,attack
udp,OTH,60,130,33,33,0,attack
udp,OTH,60,56,24,24,0,attack
udp,OTH,60,160,33,33,0,attack
udp,OTH,60,105,33,33,0,attack
udp,OTH,60,117,33,33,0,attack
udp,OTH,60,98,42,42,0,attack
udp,OTH,60,109,33,33,0,attack
udp,OTH,60,117,33,33,0,attack
udp,OTH,60,113,38,38,0,attack
udp,OTH,60,110,34,34,0,attack
udp,OTH,60,153,33,33,0,attack
udp,OTH,60,104,34,34,0,attack
udp,OTH,60,100,40,40,0,attack
udp,OTH,60,112,38,38,0,attack
udp,OTH,60,89,41,41,0,attack
udp,OTH,60,107,33,33,0,attack
udp,OTH,60,111,33,33,0,attack
udp,OTH,60,111,38,38,0,attack
udp,OTH,60,51,23,23,0,attack
udp,OTH,60,122,33,33,0,attack
udp,OTH,60,125,33,33,0,attack
udp,OTH,60,104,33,33,0,attack
udp,OTH,60,160,33,33,0,attack
tcp,S3,374,242,100,100,0,attack
tcp,S3,374,137,100,100,0,attack
tcp,S1,242,175,100,100,0,attack
tcp,S3,374,129,100,100,0,attack
tcp,S3,377,555,100,100,0,attack
tcp,S3,380,756,100,100,0,attack
tcp,S3,386,370,100,100,0,attack
tcp,OTH,60,136,33,33,0,attack
tcp,S3,392,749,100,100,0,attack
tcp,S3,374,84,84,84,0,attack
tcp,S3,377,786,99,99,0,attack
tcp,OTH,66,62,42,42,0,attack
tcp,S3,374,21,98,98,0,attack
udp,OTH,60,19,19,19,0,attack
tcp,S3,374,214,100,100,0,attack
tcp,S3,374,247,100,100,0,attack
tcp,RSTO,446,804,100,100,0,attack
tcp,S3,374,159,100,100,0,attack
tcp,OTH,66,46,39,39,0,attack
udp,OTH,60,122,33,33,0,attack
tcp,S3,380,135,100,100,0,attack
tcp,S3,374,152,100,100,0,attack
tcp,S3,377,305,68,33,0,attack
tcp,OTH,60,180,33,33,0,attack
tcp,S3,374,164,100,100,0,attack
tcp,S3,464,121,100,100,0,attack
tcp,S3,374,115,100,100,0,attack
tcp,OTH,66,275,99,99,0,attack
tcp,OTH,66,274,99,99,0,attack
tcp,RSTO,446,539,100,100,0,attack
tcp,S3,374,161,100,100,0,attack
tcp,S3,374,134,100,100,0,attack
tcp,OTH,60,174,33,33,0,attack
tcp,RSTO,446,529,100,100,0,attack
tcp,S3,377,843,99,99,0,attack
tcp,RSTO,446,510,100,100,0,attack
tcp,S3,374,133,100,100,0,attack
tcp,S3,386,201,100,100,0,attack
tcp,S3,377,395,97,94,0,attack
tcp,S3,374,373,100,100,0,attack
tcp,S3,386,123,100,100,0,attack
tcp,OTH,66,111,100,100,0,attack
tcp,S3,374,174,100,100,0,attack
tcp,RSTO,446,542,100,100,0,attack
tcp,S3,374,119,100,100,0,attack
tcp,S3,377,913,100,100,0,attack
tcp,OTH,66,110,58,33,0,attack
tcp,OTH,60,180,33,33,0,attack
tcp,OTH,60,171,33,33,0,attack
tcp,S3,374,150,100,100,0,attack
tcp,S3,374,133,100,100,0,attack
udp,OTH,60,110,33,33,0,attack
tcp,S3,377,989,100,100,0,attack
tcp,RSTO,446,708,100,100,0,attack
tcp,RSTO,446,630,100,100,0,attack
tcp,S3,374,106,100,100,0,attack
tcp,RSTO,446,416,100,100,0,attack
tcp,S3,374,118,100,100,0,attack
tcp,S3,377,568,100,100,0,attack
tcp,S3,374,233,100,100,0,attack
tcp,S3,374,142,100,100,0,attack
tcp,S3,380,728,100,100,0,attack
tcp,OTH,60,180,33,33,0,attack
tcp,S3,374,58,98,98,0,attack
tcp,OTH,66,118,46,29,0,attack
tcp,OTH,66,56,46,46,0,attack
tcp,RSTO,446,624,100,100,0,attack
tcp,OTH,60,137,33,33,0,attack
tcp,S3,374,160,100,100,0,attack
tcp,S3,374,67,67,67,0,attack
udp,OTH,60,110,40,40,0,attack
tcp,OTH,60,170,33,33,0,attack
udp,OTH,60,94,42,42,0,attack
tcp,S1,242,171,100,100,0,attack
tcp,S3,374,33,33,33,0,attack
tcp,OTH,60,179,33,33,0,attack
tcp,S3,374,139,100,100,0,attack
tcp,RSTO,446,545,100,100,0,attack
tcp,S1,245,1044,100,100,0,attack
tcp,RSTO,446,457,100,100,0,attack
tcp,OTH,60,117,33,33,0,attack
tcp,S3,374,154,100,100,0,attack
tcp,OTH,66,135,50,38,0,attack
tcp,S3,374,151,100,100,0,attack
tcp,RSTO,446,341,100,100,0,attack
tcp,RSTO,446,626,100,100,0,attack
