% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	667
% isAttack slowBody:	667
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R7,11-12,18,21,26,30,32,40'

@attribute max_fpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute mean_biat numeric
@attribute duration numeric
@attribute min_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_bpackets numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
223,535,170,61913,31237836,1001575,1,1,slowHeaders
349,535,182,1220,30560116,1010560,1,1,slowHeaders
393,535,182,1628,31403476,1001983,1,1,slowHeaders
306,2948,1492,306,27449278,1013690,2,1,slowHeaders
304,535,182,1512,31302797,1016129,1,1,slowHeaders
349,535,213,1605,30596143,1034603,2,0,slowHeaders
305,535,170,1148,31218592,1007704,1,1,slowHeaders
349,535,182,1651,31312927,1003750,1,1,slowHeaders
246,2948,1492,310,13887967,1601194,2,1,slowHeaders
348,535,182,1662,31317657,1005232,1,1,slowHeaders
349,535,170,2438,30217548,1005016,1,1,slowHeaders
466,538,171,25886,31337374,1007879,1,1,slowHeaders
349,535,182,824,30757990,1003292,1,1,slowHeaders
349,60,0,0,31559271,1696446,2,0,slowHeaders
466,538,183,1529,30933012,1006027,1,1,slowHeaders
306,535,170,2170,31226494,1000851,1,1,slowHeaders
393,535,182,1762,31654974,1006485,1,1,slowHeaders
304,535,182,1653,30969938,1004332,1,1,slowHeaders
405,538,183,1625,31680757,1008274,1,1,slowHeaders
245,535,182,1052,31148728,1003549,1,1,slowHeaders
223,535,182,1793,31273510,1004159,1,1,slowHeaders
348,535,182,1682,30809870,1007492,1,1,slowHeaders
305,535,182,1500,31244479,1008511,1,1,slowHeaders
304,535,182,1465,31343669,1009660,1,1,slowHeaders
392,535,182,1614,31533136,1008534,1,1,slowHeaders
349,535,182,1726,31943629,1011492,1,1,slowHeaders
304,535,182,1801,31353936,1009020,1,1,slowHeaders
348,535,182,1717,31334595,1005482,1,1,slowHeaders
223,535,170,57050,31200012,1003907,1,1,slowHeaders
304,535,182,1687,31576440,1006961,1,1,slowHeaders
244,535,182,1705,31135872,1007504,1,1,slowHeaders
466,538,183,1231,30633735,1002018,1,1,slowHeaders
306,535,182,1664,31355135,1006002,1,1,slowHeaders
466,538,183,1136,30186928,1005158,1,1,slowHeaders
304,535,182,855,31284882,1004352,1,1,slowHeaders
223,535,182,1345,31319869,1005278,1,1,slowHeaders
466,538,183,837,30640795,1011382,1,1,slowHeaders
466,538,183,1577,31440987,1014235,1,1,slowHeaders
305,535,182,1628,31392854,1010053,1,1,slowHeaders
466,538,183,1675,31198176,1006154,1,1,slowHeaders
246,4396,2177,1288,30837906,5199333,1,2,slowHeaders
223,535,182,1670,31654917,1009273,1,1,slowHeaders
466,538,241,9772,31401373,1003048,1,0,slowHeaders
466,538,183,878,31201800,1006588,1,1,slowHeaders
393,535,170,76285,31205774,1002643,1,1,slowHeaders
223,535,182,854,31482880,1003564,1,1,slowHeaders
466,538,171,29026,31359086,1008018,1,1,slowHeaders
306,535,182,337868,31199704,10027391,2,1,slowHeaders
392,535,213,6415,31381776,1005372,2,0,slowHeaders
393,535,240,8496,31401937,1006250,1,0,slowHeaders
349,60,0,0,31553243,1664156,1,0,slowHeaders
393,535,182,229181,30863576,10045828,2,1,slowHeaders
349,535,182,1642,31567280,1005223,1,1,slowHeaders
305,535,182,1598,31229662,1007560,1,1,slowHeaders
349,535,213,3520,30085488,1006065,2,0,slowHeaders
223,535,182,1396,31052176,1004534,1,1,slowHeaders
466,538,183,258109,30918583,10042707,2,1,slowHeaders
223,535,182,1788,31817313,1012451,1,1,slowHeaders
466,538,183,1685,31028528,1010050,1,1,slowHeaders
348,535,182,2351,31367067,1006943,1,1,slowHeaders
349,535,182,1517,31200087,1004078,1,1,slowHeaders
306,535,170,6974,31452556,1007809,1,1,slowHeaders
393,535,182,577,31401432,1003017,1,1,slowHeaders
394,2948,1545,151993,912356,0,7,7,slowHeaders
466,538,183,1696,31525324,1008024,1,1,slowHeaders
393,535,170,1410,31277982,1000366,1,1,slowHeaders
349,535,182,1261,31251703,1004327,1,1,slowHeaders
244,535,182,2687,31331486,1017918,1,1,slowHeaders
348,535,182,1004,31204707,1001855,1,1,slowHeaders
349,535,182,280091,31381623,10036562,2,1,slowHeaders
405,538,183,1807,31807487,1008675,1,1,slowHeaders
349,535,182,281640,31281217,10036564,2,1,slowHeaders
349,535,182,1591,31552534,1004880,1,1,slowHeaders
304,535,182,1571,30901464,1002548,1,1,slowHeaders
349,535,182,1699,31549536,1004271,1,1,slowHeaders
405,538,197,3445,31789552,1008212,1,1,slowHeaders
304,535,182,2019,31012190,1006048,1,1,slowHeaders
349,535,170,2261,31489075,1004257,1,1,slowHeaders
349,535,182,750,30542815,1000790,1,1,slowHeaders
349,535,182,1693,31176622,1001116,1,1,slowHeaders
466,538,183,1630,31185794,1005885,1,1,slowHeaders
244,535,213,2694,30870070,1696035,2,0,slowHeaders
348,535,182,1317,31383156,1007198,1,1,slowHeaders
304,535,182,1717,29370664,1001010,1,1,slowHeaders
304,535,182,1962,31393574,1008001,1,1,slowHeaders
466,538,197,4099,31518815,1013453,1,1,slowHeaders
304,535,182,1644,31609632,1007266,1,1,slowHeaders
393,535,182,1687,31267831,1000664,1,1,slowHeaders
349,535,182,2036,31356099,1006877,1,1,slowHeaders
223,535,182,1667,31703078,1009655,1,1,slowHeaders
349,535,170,40584,31475490,1009040,1,1,slowHeaders
392,535,182,1605,31172243,1003848,1,1,slowHeaders
306,2948,1545,1691,10852,0,13,7,slowHeaders
349,535,182,648,30763014,1003482,1,1,slowHeaders
304,535,170,2090,30847820,1001193,1,1,slowHeaders
349,535,182,1614,31275279,1003075,1,1,slowHeaders
304,535,182,1443,31327347,1009663,1,1,slowHeaders
349,535,170,42576,31223061,1009511,1,1,slowHeaders
393,535,182,1725,31606445,1005278,1,1,slowHeaders
349,535,182,1803,31301826,1005195,1,1,slowHeaders
466,538,183,1474,30389960,1007250,1,1,slowHeaders
348,535,182,105769,31239084,1002638,1,1,slowHeaders
393,535,170,1158,31214962,1000315,1,1,slowHeaders
223,535,182,952,31463179,1002851,1,1,slowHeaders
405,538,183,1769,31769912,1007989,1,1,slowHeaders
304,535,182,1691,31485125,1008648,1,1,slowHeaders
349,535,182,736,30528739,1000598,1,1,slowHeaders
304,535,182,1822,31677607,1008379,1,1,slowHeaders
392,535,213,7749,30261401,1007007,2,0,slowHeaders
392,535,182,427561,31402960,1009318,2,1,slowHeaders
393,535,170,1785,31259894,1000230,1,1,slowHeaders
348,535,182,1202,31364047,1006835,1,1,slowHeaders
405,538,171,7118,31618855,1004780,1,1,slowHeaders
306,535,182,1597,31345255,1006538,1,1,slowHeaders
307,4396,2193,86296,347087,0,11,5,slowHeaders
392,535,182,1589,31451833,1007381,1,1,slowHeaders
349,535,182,283610,30615478,9530874,2,1,slowHeaders
393,535,182,233930,30866069,1015244,1,1,slowHeaders
392,535,182,1615,31151204,1003400,1,1,slowHeaders
246,60,0,0,14378416,1001848,2,0,slowHeaders
349,535,182,280660,31255197,10036559,2,1,slowHeaders
349,535,182,1635,31564727,1005111,1,1,slowHeaders
393,535,182,1624,31523296,1003178,1,1,slowHeaders
306,535,196,510257,31175740,10030076,2,1,slowHeaders
466,538,215,5036,30370930,1004141,2,0,slowHeaders
244,535,182,2018,29861831,1029338,1,1,slowHeaders
349,535,182,1615,31817609,1008015,1,1,slowHeaders
223,535,182,1697,31652936,1009169,1,1,slowHeaders
405,538,171,41090,30336036,1004161,1,1,slowHeaders
348,535,196,3373,31546227,1004430,1,1,slowHeaders
245,535,182,1570,31351650,1005553,1,1,slowHeaders
350,60,0,0,7757912,1005572,2,0,slowHeaders
304,535,182,1834,31378854,1008796,1,1,slowHeaders
405,538,183,1483,31791607,1008319,1,1,slowHeaders
305,535,182,2065,30410612,1007749,1,1,slowHeaders
349,535,182,283506,30565813,1002570,1,1,slowHeaders
305,535,182,1518,31256055,1021083,1,1,slowHeaders
223,535,182,1669,31714050,1010121,1,1,slowHeaders
304,535,182,3501,30820191,1001034,1,1,slowHeaders
348,535,182,1765,31089971,1006939,1,1,slowHeaders
349,535,182,1711,31385983,1005449,1,1,slowHeaders
304,535,182,1558,31317679,1016236,1,1,slowHeaders
223,535,196,3268,31279296,1004005,1,1,slowHeaders
348,535,182,1707,31181785,1001798,1,1,slowHeaders
349,535,170,3126,31211995,1004218,1,1,slowHeaders
223,535,182,1822,31646963,1008925,1,1,slowHeaders
349,535,182,1787,31339882,1004244,1,1,slowHeaders
304,535,170,1348,29363324,1000685,1,1,slowHeaders
349,535,182,1546,31256544,1002666,1,1,slowHeaders
393,535,182,1633,31363097,1001357,1,1,slowHeaders
244,535,182,7957,30121354,9152362,2,1,slowHeaders
405,538,183,1791,31564809,1007364,1,1,slowHeaders
223,535,182,1599,31052574,1002298,1,1,slowHeaders
304,535,182,1842,31050281,1007960,1,1,slowHeaders
466,538,183,1840,31143104,1005686,1,1,slowHeaders
349,535,182,1714,31534666,1004055,1,1,slowHeaders
393,535,182,1742,31499601,1002879,1,1,slowHeaders
348,535,182,851,30804084,1007913,1,1,slowHeaders
349,535,182,280474,31310997,10036568,2,1,slowHeaders
244,535,182,1708,31076053,1006642,1,1,slowHeaders
466,538,183,1569,31418974,1014931,1,1,slowHeaders
305,535,182,1756,31396152,1010185,1,1,slowHeaders
349,535,182,1618,31786267,1007180,1,1,slowHeaders
393,535,182,1692,31366083,1000993,1,1,slowHeaders
405,538,171,5729,31639087,1004970,1,1,slowHeaders
405,538,183,1604,31690060,1005988,1,1,slowHeaders
306,535,170,2105,31369255,1003002,1,1,slowHeaders
393,535,182,1557,31526681,1003279,1,1,slowHeaders
349,535,182,1422,31292237,1003333,1,1,slowHeaders
405,538,183,2009,31813420,1009070,1,1,slowHeaders
304,535,213,10657,29949172,1024997,2,0,slowHeaders
466,60,0,0,31447167,1664096,2,0,slowHeaders
393,535,182,1572,31310526,1000672,1,1,slowHeaders
349,535,182,1438,31740764,1006851,1,1,slowHeaders
349,535,196,3308,31563636,1004204,1,1,slowHeaders
304,535,182,1620,31345864,1008471,1,1,slowHeaders
71,-1,0,0,10327980,1869142,1,0,slowHeaders
306,2948,1492,129,16391971,1025267,2,1,slowHeaders
405,538,183,1414,31336072,1006593,1,1,slowHeaders
394,4396,2177,1970,12274,0,13,6,slowHeaders
393,535,196,3278,31397851,1001776,1,1,slowHeaders
245,535,196,2389,31320005,1005685,1,1,slowHeaders
304,535,182,1730,30375827,1000933,1,1,slowHeaders
405,538,183,1470,31571487,1004971,1,1,slowHeaders
349,535,182,1772,31369759,1005143,1,1,slowHeaders
348,535,182,1658,31296582,1004308,1,1,slowHeaders
466,538,171,61375,30396653,1005206,1,1,slowHeaders
466,538,183,256438,31661538,10042776,2,1,slowHeaders
349,535,182,1747,31478978,1008074,1,1,slowHeaders
466,538,241,8941,31421313,1024205,1,0,slowHeaders
306,5844,3168,2373,10575,0,13,5,slowHeaders
466,538,183,1619,31206932,1006237,1,1,slowHeaders
306,535,182,347146,31199006,10030294,2,1,slowHeaders
306,535,170,262982,31298451,10027221,2,2,slowHeaders
304,535,182,1708,31355224,1009057,1,1,slowHeaders
349,535,182,1637,31732507,1007045,1,1,slowHeaders
306,4396,2193,1159,5541,0,6,5,slowHeaders
349,535,182,1649,31689891,1006181,1,1,slowHeaders
349,535,170,3251,30184096,1004449,1,1,slowHeaders
348,535,182,1817,31377240,1007026,1,1,slowHeaders
349,535,182,1795,31461835,1008015,1,1,slowHeaders
306,535,182,335541,31210247,10027394,2,1,slowHeaders
466,538,197,3662,31101334,1011996,1,1,slowHeaders
466,538,241,8438,31432200,1004282,1,0,slowHeaders
348,535,182,1674,31268007,1003800,1,1,slowHeaders
244,535,182,1668,31255782,1009720,1,1,slowHeaders
306,4396,2177,1344,7901,0,13,6,slowHeaders
405,538,183,1524,31744178,1007319,1,1,slowHeaders
306,535,182,1596,31337320,1006162,1,1,slowHeaders
244,535,182,1962,29873081,1028726,1,1,slowHeaders
349,535,182,1661,31345236,1004584,1,1,slowHeaders
244,535,182,1722,31228726,1009480,1,1,slowHeaders
223,535,182,1605,31330950,1005685,1,1,slowHeaders
348,535,170,4161,31364538,1005445,1,1,slowHeaders
223,535,182,1467,31636394,1008448,1,1,slowHeaders
349,535,182,1370,31484518,1008437,1,1,slowHeaders
304,535,182,1625,30967362,1004224,1,1,slowHeaders
223,535,213,12120,31400416,1003959,2,0,slowHeaders
304,535,182,1616,30888070,1002184,1,1,slowHeaders
393,535,182,1683,31657373,1006557,1,1,slowHeaders
466,538,183,1711,31138715,1005648,1,1,slowHeaders
306,535,170,1113,31283134,1003709,1,1,slowHeaders
244,535,213,444,28080995,1696183,2,1,slowHeaders
223,535,182,1642,31286232,1004353,1,1,slowHeaders
394,2948,1543,169935,1020989,0,9,7,slowHeaders
466,538,183,253734,31729773,10042778,2,1,slowHeaders
405,538,183,1605,31640000,1005526,1,1,slowHeaders
405,538,171,40157,30310566,1003386,1,1,slowHeaders
245,535,182,1611,31361056,1005373,1,1,slowHeaders
223,535,182,1670,31769588,1010728,1,1,slowHeaders
349,535,213,5666,31335615,1000999,2,0,slowHeaders
307,2948,1492,343441,1717609,0,9,6,slowHeaders
304,535,182,1495,31410681,1004328,1,1,slowHeaders
349,535,182,1765,31936012,1011086,1,1,slowHeaders
392,535,182,1953,31442046,1007330,1,1,slowHeaders
349,535,170,1004,31156499,1002677,1,1,slowHeaders
393,535,182,1786,31487161,1002674,1,1,slowHeaders
244,535,213,494,28852970,1571502,2,0,slowHeaders
223,535,170,56176,31218371,1003920,1,1,slowHeaders
305,535,182,1594,31290366,1014691,1,1,slowHeaders
244,535,182,1706,31042089,1006479,1,1,slowHeaders
305,535,182,1479,31251850,1021074,1,1,slowHeaders
349,535,170,2082,31472080,1003771,1,1,slowHeaders
244,535,182,1794,31285757,1010505,1,1,slowHeaders
306,535,170,2211,31363821,1003125,1,1,slowHeaders
349,535,182,1608,31834794,1008421,1,1,slowHeaders
466,538,183,1843,31556214,1013133,1,1,slowHeaders
349,535,213,786,31223537,1026127,1,0,slowHeaders
466,538,183,1547,30968936,1007129,1,1,slowHeaders
306,2948,1492,306,28344448,1013715,2,1,slowHeaders
223,535,170,63347,31253993,1001845,1,1,slowHeaders
349,535,196,1207,30531063,1000703,1,1,slowHeaders
304,535,182,1571,30836694,1001846,1,1,slowHeaders
466,538,183,1816,31192958,1006389,1,1,slowHeaders
393,535,182,2310,31242752,1000022,1,1,slowHeaders
348,535,196,3303,31265262,1004171,1,1,slowHeaders
306,535,170,262316,31215806,10030449,2,2,slowHeaders
393,535,182,1632,31532286,1003494,1,1,slowHeaders
304,535,182,1660,31318808,1009604,1,1,slowHeaders
349,535,182,1530,31310086,1003648,1,1,slowHeaders
405,538,171,1405,31623094,1007667,1,1,slowHeaders
304,535,170,5064,31158770,1005261,1,1,slowHeaders
305,535,182,896,31371288,1010009,1,1,slowHeaders
223,535,213,13159,31188388,1019024,2,0,slowHeaders
304,535,213,3777,31342130,1664052,2,0,slowHeaders
348,535,182,1866,31217179,1002299,1,1,slowHeaders
223,535,182,1418,31805661,1011713,1,1,slowHeaders
245,535,182,1576,31507808,1007162,1,1,slowHeaders
405,538,171,40226,31327643,1003072,1,1,slowHeaders
466,538,183,1666,30360327,1002127,1,1,slowHeaders
223,535,182,1610,31671945,1009286,1,1,slowHeaders
304,535,196,3119,31534555,1006617,1,1,slowHeaders
405,538,183,1695,31715106,1006756,1,1,slowHeaders
245,535,182,1755,31251552,1004644,1,1,slowHeaders
306,535,170,2322,31357781,1002664,1,1,slowHeaders
348,535,182,1677,31088673,1007080,1,1,slowHeaders
348,535,182,1815,31326619,1003490,1,1,slowHeaders
223,535,170,55770,31226595,1004301,1,1,slowHeaders
405,538,183,1705,31760634,1007541,1,1,slowHeaders
348,535,182,1771,31374829,1006887,1,1,slowHeaders
349,535,182,1025,31177370,1003096,1,1,slowHeaders
392,535,213,7528,30386618,1028273,2,0,slowHeaders
306,535,182,1599,31347519,1006646,1,1,slowHeaders
305,535,182,1808,31365018,1010850,1,1,slowHeaders
245,535,182,1681,31408024,1006593,1,1,slowHeaders
223,535,182,1668,31752927,1010691,1,1,slowHeaders
244,535,196,3264,31307283,1011431,1,1,slowHeaders
304,535,182,1838,31378390,1008386,1,1,slowHeaders
466,538,183,1656,30685176,1018721,1,1,slowHeaders
349,535,170,713,31164945,1002694,1,1,slowHeaders
394,628,330,170,30685252,1027616,1,0,slowRead
394,60,14,0,28991417,1004138,1,0,slowRead
394,60,14,0,28779252,1003197,1,0,slowRead
225,628,314,92,30466464,1386147,2,0,slowRead
394,60,14,0,28977075,1021216,1,0,slowRead
225,628,330,235,30753591,1013081,1,0,slowRead
394,60,14,0,28515869,1030035,1,0,slowRead
394,60,14,0,30324587,1011137,1,0,slowRead
225,628,253,325865,30214571,1001132,1,1,slowRead
350,628,232,395596,30786513,1694909,2,1,slowRead
246,60,14,0,28723111,1005549,1,0,slowRead
225,2948,1545,166765,3481826,1002851,3,2,slowRead
350,628,242,308809,30907766,1694029,1,1,slowRead
246,60,14,0,28245625,1034146,1,0,slowRead
394,60,14,0,29186339,1032715,1,0,slowRead
225,628,232,262526,30921049,1726961,2,1,slowRead
394,628,232,274685,30724659,1694370,2,1,slowRead
246,628,232,314752,30924860,1401442,1,1,slowRead
225,628,232,318408,30695338,1160600,1,1,slowRead
350,628,242,312784,30823282,1004600,1,1,slowRead
246,60,14,0,29631357,1027204,1,0,slowRead
350,628,242,322189,30144542,1019977,1,1,slowRead
246,628,253,323992,30636573,1013119,1,1,slowRead
394,628,242,324374,30839143,1018046,1,1,slowRead
394,628,330,179,30699724,1010038,1,0,slowRead
246,628,242,311853,30822294,1024497,1,1,slowRead
394,60,14,0,29115575,1003979,1,0,slowRead
225,7292,3543,943,4308,0,7,4,slowRead
225,628,242,309858,30146837,1695113,1,1,slowRead
225,628,242,311401,30465815,1694677,1,1,slowRead
225,628,232,303124,30783994,1726832,2,1,slowRead
350,628,242,309307,30861448,1693541,1,1,slowRead
394,60,14,0,28249658,1012140,1,0,slowRead
350,628,242,308837,30971057,1023230,1,1,slowRead
394,60,14,0,30378547,1004126,1,0,slowRead
394,60,14,0,29382611,1006931,1,0,slowRead
394,60,14,0,28162545,1007420,1,0,slowRead
246,60,14,0,28813219,1034576,1,0,slowRead
394,628,242,316250,31003343,1727725,1,1,slowRead
394,628,232,279385,30783983,1694956,2,1,slowRead
394,60,14,0,28687313,1012060,1,0,slowRead
394,628,242,309323,30147599,1033027,1,1,slowRead
246,2948,1545,313,9952094,1632113,2,2,slowRead
394,628,330,194557,30589690,1028475,2,0,slowRead
394,60,14,0,28290952,1022653,1,0,slowRead
246,7292,3543,881,4134,0,7,4,slowRead
394,628,232,258015,30999938,1694430,2,1,slowRead
394,60,14,0,29169506,1028072,1,0,slowRead
246,628,253,316657,30689341,1028231,1,1,slowRead
225,628,253,325852,30351333,1011030,1,1,slowRead
394,628,242,312940,30295230,1013215,1,1,slowRead
246,60,14,0,29521169,1012623,1,0,slowRead
394,60,14,0,28544233,1007011,1,0,slowRead
394,60,14,0,29005578,1023197,1,0,slowRead
394,60,14,0,28975679,1025135,1,0,slowRead
225,628,232,314200,30607557,1093557,1,1,slowRead
225,628,232,263193,30831192,1726818,2,1,slowRead
350,628,232,313623,30749715,1568006,1,1,slowRead
246,628,330,193,29182646,1021563,1,0,slowRead
350,628,330,187328,30489133,1015617,2,0,slowRead
246,7292,3330,301881,5968906,5020153,2,2,slowRead
225,628,232,296672,30745539,1726621,2,1,slowRead
246,628,242,313204,30944138,1005152,1,1,slowRead
246,628,330,351700,30291305,1023052,2,0,slowRead
225,628,242,315115,30516535,1727575,1,1,slowRead
394,60,14,0,28368810,1004052,1,0,slowRead
246,60,14,0,29836035,1010662,1,0,slowRead
394,60,14,0,28205268,1032960,1,0,slowRead
246,60,14,0,29881645,1023869,1,0,slowRead
246,628,253,321416,30794869,1017150,1,1,slowRead
394,628,242,212485,30927444,1022046,1,1,slowRead
225,628,242,312221,30518438,1004036,1,1,slowRead
225,7292,3125,212087,6011323,5121096,2,3,slowRead
394,628,242,313342,30463953,1726815,1,1,slowRead
350,628,232,261246,30999945,1696680,2,1,slowRead
394,60,14,0,29808586,1030746,1,0,slowRead
394,60,14,0,29710882,1028986,1,0,slowRead
350,628,232,260414,30930946,1694372,2,1,slowRead
246,60,14,0,28216737,1003935,1,0,slowRead
394,628,242,312461,30259280,1725137,1,1,slowRead
246,628,253,324128,30809430,1032342,1,1,slowRead
225,628,330,5991,30800548,1024158,2,0,slowRead
225,628,242,315846,30965053,1032448,1,1,slowRead
225,628,311,2332,29772970,1015202,2,0,slowRead
394,628,232,262904,31029387,1728063,2,1,slowRead
350,628,242,313037,30772351,1029261,1,1,slowRead
350,628,232,257041,30973083,1693405,2,1,slowRead
394,628,314,353936,29834931,1019027,2,0,slowRead
225,628,242,315963,30968149,1003101,1,1,slowRead
225,628,253,311799,30621716,1005966,1,1,slowRead
225,628,232,314281,30932448,1573547,1,1,slowRead
246,60,14,0,27835485,1003017,1,0,slowRead
225,628,232,316646,30950045,1578493,1,1,slowRead
350,628,242,309459,30908665,1694488,1,1,slowRead
225,628,330,183,30630647,1015044,1,0,slowRead
246,628,232,310482,30916710,1694066,1,1,slowRead
394,628,330,473024,29760330,1015209,2,0,slowRead
246,7292,3543,895,4988239,4984808,4,2,slowRead
246,628,330,185,30651763,1021076,1,0,slowRead
394,60,14,0,28602421,1022180,1,0,slowRead
394,60,14,0,28166745,1028424,1,0,slowRead
225,628,232,258258,30957389,1693604,2,1,slowRead
246,60,14,0,28164467,1015474,1,0,slowRead
246,60,14,0,29488002,1010655,1,0,slowRead
394,60,14,0,29440544,1001890,1,0,slowRead
394,60,14,0,28568824,1015142,1,0,slowRead
225,628,242,313089,30542914,1694937,1,1,slowRead
246,628,242,316901,30895838,1727853,1,1,slowRead
394,60,14,0,29184482,1011122,1,0,slowRead
394,628,311,19885,30333510,1021264,2,0,slowRead
225,628,253,261749,29595552,1032312,1,1,slowRead
246,628,242,312163,30717475,1030145,1,1,slowRead
394,60,14,0,28769878,1010140,1,0,slowRead
394,628,232,260043,30857529,1726538,2,1,slowRead
246,628,242,262268,30723218,1018211,1,1,slowRead
394,60,14,0,28787735,1028327,1,0,slowRead
225,628,242,312970,30875215,1726532,1,1,slowRead
394,628,232,396226,30903804,1727568,2,1,slowRead
225,628,232,292671,30721865,1726292,2,1,slowRead
246,628,232,314554,30921979,1401437,1,1,slowRead
246,628,330,184,28140541,1023747,2,0,slowRead
246,628,232,260998,30814215,1694132,2,1,slowRead
394,60,14,0,28778765,1019106,1,0,slowRead
394,60,14,0,28501255,1015135,1,0,slowRead
394,628,232,424557,30601803,1693778,2,1,slowRead
394,628,253,322595,30897443,1032060,1,1,slowRead
394,628,242,313566,30279691,1725946,1,1,slowRead
246,628,296,428018,30883994,1023279,1,0,slowRead
225,628,242,310036,29512269,1694518,1,1,slowRead
394,60,14,0,28020289,1004376,1,0,slowRead
394,60,14,0,28904031,1009013,1,0,slowRead
246,60,14,0,28927760,1020451,1,0,slowRead
394,628,314,355255,29870567,1026262,2,0,slowRead
246,60,14,0,28888022,1012134,1,0,slowRead
225,628,311,4387,29748763,1015157,2,0,slowRead
350,628,296,863988,30796233,1003069,1,0,slowRead
246,60,14,0,28876024,1033489,1,0,slowRead
246,628,232,258965,30979803,1726454,2,1,slowRead
246,628,253,324700,30676224,1023152,1,1,slowRead
350,628,232,364232,30790714,1726802,2,1,slowRead
246,628,232,260222,30998253,1695322,2,1,slowRead
394,628,242,315273,30301352,1009099,1,1,slowRead
394,628,330,112,28758015,1020056,1,0,slowRead
225,628,242,311924,30468882,1726383,1,1,slowRead
246,628,330,205,30908090,1000976,1,0,slowRead
246,628,330,21,30498443,1029377,1,0,slowRead
246,60,14,0,28903851,1029347,1,0,slowRead
394,60,14,0,29259104,1022090,1,0,slowRead
394,60,14,0,29322600,1010143,1,0,slowRead
394,60,14,0,29598737,1012219,1,0,slowRead
350,628,253,314190,30590274,1021228,1,1,slowRead
225,628,232,256914,30992259,1694291,2,1,slowRead
394,628,232,257182,30931315,1693247,2,1,slowRead
350,628,242,312295,30784879,1028996,1,1,slowRead
225,7292,3543,884,4377,0,10,4,slowRead
394,60,14,0,29246225,1029816,1,0,slowRead
246,60,14,0,28288307,1012143,1,0,slowRead
394,60,14,0,28207383,1020435,1,0,slowRead
225,628,253,324923,30189376,1007849,1,1,slowRead
246,628,296,429291,30869326,1008258,1,0,slowRead
394,628,242,314360,30569555,1727800,1,1,slowRead
394,628,242,311106,30514589,1693574,1,1,slowRead
394,628,330,109,28684292,1008987,1,0,slowRead
328,-1,0,0,30932288,15031702,1,0,slowRead
225,628,330,520,30742163,1028367,1,0,slowRead
246,60,14,0,28238652,1026780,1,0,slowRead
225,628,242,312932,30338499,1005111,1,1,slowRead
394,60,14,0,28568085,1031390,1,0,slowRead
394,60,14,0,28309358,1008310,1,0,slowRead
394,60,14,0,28119465,1012361,1,0,slowRead
394,628,232,263881,30881051,1727326,2,1,slowRead
246,628,330,16,30182300,1664161,2,0,slowRead
394,60,14,0,28825775,1025088,1,0,slowRead
394,628,311,2254,30925977,1004574,2,0,slowRead
394,628,242,314118,30091561,1007343,1,1,slowRead
394,628,330,104,28678386,1003024,1,0,slowRead
246,628,253,324737,30774534,1028246,1,1,slowRead
225,628,232,314151,30929748,1571772,1,1,slowRead
394,60,14,0,28319785,1023405,1,0,slowRead
394,60,14,0,29189277,1001956,1,0,slowRead
225,628,242,310298,30149817,1695343,1,1,slowRead
246,628,253,323258,30699737,1015128,1,1,slowRead
394,60,14,0,29795110,1014762,1,0,slowRead
394,60,14,0,28222994,1021144,1,0,slowRead
246,628,296,861050,30901122,1021654,2,0,slowRead
225,628,242,310835,30377681,1726358,1,1,slowRead
246,628,242,312481,30994149,1727345,1,1,slowRead
246,60,14,0,28897039,1021544,1,0,slowRead
394,628,330,160,29211391,1006027,1,0,slowRead
394,60,14,0,27977430,1026395,1,0,slowRead
394,60,14,0,29467286,1030672,1,0,slowRead
246,60,14,0,28326860,1019585,1,0,slowRead
394,628,330,316,29309907,1008974,1,0,slowRead
246,628,242,315531,31000605,1727921,1,1,slowRead
394,60,14,0,28499487,1026139,1,0,slowRead
246,60,14,0,29336829,1017323,1,0,slowRead
394,60,14,0,29340341,1029797,1,0,slowRead
246,60,14,0,29221334,1028416,1,0,slowRead
246,60,14,0,28924737,1017360,1,0,slowRead
246,628,330,138,30475474,1001115,1,0,slowRead
246,60,14,0,29473882,1028956,1,0,slowRead
225,628,242,311226,30963687,1694289,1,1,slowRead
394,60,14,0,28263634,1030531,1,0,slowRead
394,628,242,313481,30564210,1727306,1,1,slowRead
394,628,242,308743,29615048,1691958,1,1,slowRead
246,628,232,258108,30890634,1694538,2,1,slowRead
394,628,242,325399,30625230,1032127,1,1,slowRead
225,628,266,297779,29578678,1015211,1,0,slowRead
225,628,232,362651,30987117,1694877,2,1,slowRead
225,628,253,322386,30871048,1032450,1,1,slowRead
246,628,242,314234,30805138,1026215,1,1,slowRead
394,628,232,258302,30910452,1694847,2,1,slowRead
394,60,14,0,29247161,1010030,1,0,slowRead
394,628,330,318,29133889,1010694,1,0,slowRead
394,628,330,184,30430153,1016033,1,0,slowRead
