% isAttack normal:	2000
% isAttack attack:	1866
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1,6,9,17,19,21,40'

@attribute total_fpackets numeric
@attribute mean_fpktl numeric
@attribute min_bpktl numeric
@attribute min_biat numeric
@attribute max_biat numeric
@attribute duration numeric
@attribute isAttack {normal,attack}

@data
1,165,-1,0,0,0,normal
1,177,-1,0,0,0,normal
1,62,-1,0,0,0,normal
2,153,-1,0,0,7475339,normal
1,76,-1,0,0,0,normal
1,44,-1,0,0,0,normal
1,100,-1,0,0,0,normal
1,129,-1,0,0,0,normal
1,296,-1,0,0,0,normal
2,177,-1,0,0,97007,normal
1,126,-1,0,0,0,normal
1,131,-1,0,0,0,normal
1,147,-1,0,0,0,normal
1,44,-1,0,0,0,normal
2,572,-1,0,0,1035567,normal
1,147,-1,0,0,0,normal
1,131,-1,0,0,0,normal
3,44,-1,0,0,961557,normal
1,305,-1,0,0,0,normal
1,300,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,74,-1,0,0,0,normal
1,130,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,73,-1,0,0,0,normal
1,65,-1,0,0,0,normal
1,116,-1,0,0,0,normal
1,111,-1,0,0,0,normal
1,100,-1,0,0,0,normal
2,44,-1,0,0,1205989,normal
1,51,-1,0,0,0,normal
1,258,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,90,-1,0,0,0,normal
1,1060,-1,0,0,0,normal
1,106,-1,0,0,0,normal
1,123,-1,0,0,0,normal
1,92,-1,0,0,0,normal
3,51,-1,0,0,619281,normal
3,53,-1,0,0,199165,normal
1,172,-1,0,0,0,normal
1,84,-1,0,0,0,normal
1,99,-1,0,0,0,normal
1,116,-1,0,0,0,normal
1,129,-1,0,0,0,normal
2,44,-1,0,0,1099042,normal
1,76,-1,0,0,0,normal
2,48,-1,0,0,105003,normal
1,129,-1,0,0,0,normal
3,74,-1,0,0,503689,normal
1,129,-1,0,0,0,normal
1,67,-1,0,0,0,normal
1,44,-1,0,0,0,normal
3,44,-1,0,0,69092,normal
2,59,-1,0,0,3001414,normal
1,367,-1,0,0,0,normal
2,126,-1,0,0,5890086,normal
1,146,-1,0,0,0,normal
1,95,-1,0,0,0,normal
1,126,-1,0,0,0,normal
4,44,-1,0,0,24796,normal
1,83,-1,0,0,0,normal
1,116,-1,0,0,0,normal
1,71,-1,0,0,0,normal
1,129,-1,0,0,0,normal
1,116,-1,0,0,0,normal
4,89,-1,0,0,1116633,normal
1,1108,-1,0,0,0,normal
1,76,-1,0,0,0,normal
1,84,-1,0,0,0,normal
1,88,-1,0,0,0,normal
1,62,-1,0,0,0,normal
1,129,-1,0,0,0,normal
1,634,-1,0,0,0,normal
2,44,-1,0,0,949621,normal
1,131,-1,0,0,0,normal
1,89,-1,0,0,0,normal
2,136,-1,0,0,1291320,normal
1,142,-1,0,0,0,normal
1,74,-1,0,0,0,normal
2,131,-1,0,0,4510543,normal
8,1452,-1,0,0,4721,normal
1,126,-1,0,0,0,normal
1,48,-1,0,0,0,normal
1,107,-1,0,0,0,normal
1,90,-1,0,0,0,normal
2,44,-1,0,0,38571,normal
62,56,-1,0,0,8592605,normal
7,58,-1,0,0,6805398,normal
1,64,-1,0,0,0,normal
1,352,-1,0,0,0,normal
1,74,-1,0,0,0,normal
1,145,-1,0,0,0,normal
1,78,-1,0,0,0,normal
1,76,-1,0,0,0,normal
1,44,-1,0,0,0,normal
1,72,-1,0,0,0,normal
1,200,-1,0,0,0,normal
2,129,-1,0,0,6895971,normal
10,129,-1,0,0,6907426,normal
1,1160,-1,0,0,0,normal
1,129,-1,0,0,0,normal
1,74,-1,0,0,0,normal
1,669,-1,0,0,0,normal
1,698,-1,0,0,0,normal
1,73,-1,0,0,0,normal
1,51,-1,0,0,0,normal
1,97,-1,0,0,0,normal
1,145,-1,0,0,0,normal
1,77,-1,0,0,0,normal
6,281,-1,0,0,4397774,normal
1,180,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,62,-1,0,0,0,normal
1,515,-1,0,0,0,normal
1,475,-1,0,0,0,normal
1,110,-1,0,0,0,normal
2,48,-1,0,0,47927,normal
1,129,-1,0,0,0,normal
1,643,-1,0,0,0,normal
1,77,-1,0,0,0,normal
1,48,-1,0,0,0,normal
1,723,-1,0,0,0,normal
1,158,-1,0,0,0,normal
1,305,-1,0,0,0,normal
1,77,-1,0,0,0,normal
3,44,-1,0,0,7039730,normal
8,87,-1,0,0,4209841,normal
2,44,-1,0,0,3515,normal
1,73,-1,0,0,0,normal
1,46,-1,0,0,0,normal
1,95,-1,0,0,0,normal
1,30,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,112,-1,0,0,0,normal
4,44,-1,0,0,47568,normal
1,131,-1,0,0,0,normal
1,96,-1,0,0,0,normal
1,95,-1,0,0,0,normal
1,86,-1,0,0,0,normal
1,116,-1,0,0,0,normal
1,44,-1,0,0,0,normal
1,129,-1,0,0,0,normal
1,273,-1,0,0,0,normal
1,163,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,131,-1,0,0,0,normal
80,647,-1,0,0,6175964,normal
1,596,-1,0,0,0,normal
2,44,-1,0,0,1097169,normal
3,44,-1,0,0,43534,normal
1,81,-1,0,0,0,normal
1,30,-1,0,0,0,normal
1,635,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,95,-1,0,0,0,normal
1,69,-1,0,0,0,normal
1,129,-1,0,0,0,normal
1,134,-1,0,0,0,normal
1,90,-1,0,0,0,normal
1,90,-1,0,0,0,normal
1,97,-1,0,0,0,normal
1,1108,-1,0,0,0,normal
1,58,-1,0,0,0,normal
1,82,-1,0,0,0,normal
2,129,-1,0,0,6704364,normal
1,126,-1,0,0,0,normal
1,93,-1,0,0,0,normal
1,275,-1,0,0,0,normal
1,311,-1,0,0,0,normal
1,142,-1,0,0,0,normal
2,129,-1,0,0,3640462,normal
1,58,-1,0,0,0,normal
1,90,-1,0,0,0,normal
1,611,-1,0,0,0,normal
1,58,-1,0,0,0,normal
1,44,-1,0,0,0,normal
10,206,-1,0,0,1994801,normal
1,164,-1,0,0,0,normal
1,129,-1,0,0,0,normal
1,596,-1,0,0,0,normal
1,69,-1,0,0,0,normal
2,749,-1,0,0,4106718,normal
5,88,-1,0,0,4333755,normal
1,90,-1,0,0,0,normal
1,76,-1,0,0,0,normal
50,49,-1,0,0,10525674,normal
1,126,-1,0,0,0,normal
1,48,-1,0,0,0,normal
1,856,-1,0,0,0,normal
2,32,-1,0,0,5022699,normal
1,44,-1,0,0,0,normal
1,90,-1,0,0,0,normal
1,1108,-1,0,0,0,normal
2,98,-1,0,0,4137288,normal
1,147,-1,0,0,0,normal
1,749,-1,0,0,0,normal
1,71,-1,0,0,0,normal
1,124,-1,0,0,0,normal
3,80,-1,0,0,3996427,normal
1,131,-1,0,0,0,normal
20,741,-1,0,0,10342458,normal
1,129,-1,0,0,0,normal
1,126,-1,0,0,0,normal
75,87,-1,0,0,8061071,normal
1,130,-1,0,0,0,normal
1,300,-1,0,0,0,normal
2,58,-1,0,0,3055410,normal
1,44,-1,0,0,0,normal
1,152,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,85,-1,0,0,0,normal
1,126,-1,0,0,0,normal
2,48,-1,0,0,1220422,normal
1,66,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,252,-1,0,0,0,normal
1,53,-1,0,0,0,normal
1,655,-1,0,0,0,normal
3,44,-1,0,0,30175,normal
1,268,-1,0,0,0,normal
1,634,-1,0,0,0,normal
1,116,-1,0,0,0,normal
1,73,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,58,-1,0,0,0,normal
2,129,-1,0,0,1800054,normal
1,92,-1,0,0,0,normal
1,119,-1,0,0,0,normal
1,122,-1,0,0,0,normal
3,497,-1,0,0,6155526,normal
1,129,-1,0,0,0,normal
1,190,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,75,-1,0,0,0,normal
1,67,-1,0,0,0,normal
1,221,-1,0,0,0,normal
1,131,-1,0,0,0,normal
1,126,-1,0,0,0,normal
283,50,-1,0,0,10349571,normal
2,44,-1,0,0,20064,normal
1,48,-1,0,0,0,normal
2,58,-1,0,0,6168110,normal
5,48,-1,0,0,6549614,normal
1,99,-1,0,0,0,normal
6,56,-1,0,0,6279952,normal
6,396,-1,0,0,2176624,normal
1,30,-1,0,0,0,normal
1,66,-1,0,0,0,normal
1,95,-1,0,0,0,normal
1,124,-1,0,0,0,normal
21,71,-1,0,0,9997334,normal
1,126,-1,0,0,0,normal
1,123,-1,0,0,0,normal
1,51,-1,0,0,0,normal
1,98,-1,0,0,0,normal
1,70,-1,0,0,0,normal
1,102,-1,0,0,0,normal
1,44,-1,0,0,0,normal
1,299,-1,0,0,0,normal
1,84,-1,0,0,0,normal
1,116,-1,0,0,0,normal
1,174,-1,0,0,0,normal
1,46,-1,0,0,0,normal
8,1452,-1,0,0,5045,normal
1,330,-1,0,0,0,normal
1,69,-1,0,0,0,normal
1,92,-1,0,0,0,normal
2,48,-1,0,0,6124771,normal
1,129,-1,0,0,0,normal
1,140,-1,0,0,0,normal
1,117,-1,0,0,0,normal
1,140,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,145,-1,0,0,0,normal
1,72,-1,0,0,0,normal
5,565,-1,0,0,6454571,normal
1,296,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,93,-1,0,0,0,normal
1,58,-1,0,0,0,normal
7,57,-1,0,0,9432276,normal
1,46,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,126,-1,0,0,0,normal
4,44,-1,0,0,3414622,normal
1,97,-1,0,0,0,normal
2,131,-1,0,0,9679887,normal
1,84,-1,0,0,0,normal
1,74,-1,0,0,0,normal
1,30,-1,0,0,0,normal
1,131,-1,0,0,0,normal
1,144,-1,0,0,0,normal
1,305,-1,0,0,0,normal
1,44,-1,0,0,0,normal
1,48,-1,0,0,0,normal
1,324,-1,0,0,0,normal
1,73,-1,0,0,0,normal
1,129,-1,0,0,0,normal
1,81,-1,0,0,0,normal
2,86,-1,0,0,3329456,normal
2,596,-1,0,0,519,normal
1,303,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,630,-1,0,0,0,normal
1,623,-1,0,0,0,normal
1,129,-1,0,0,0,normal
1,30,-1,0,0,0,normal
1,377,-1,0,0,0,normal
2,58,-1,0,0,6154744,normal
1,126,-1,0,0,0,normal
1,92,-1,0,0,0,normal
1,67,-1,0,0,0,normal
1,79,-1,0,0,0,normal
1,296,-1,0,0,0,normal
1,80,-1,0,0,0,normal
1,92,-1,0,0,0,normal
1,84,-1,0,0,0,normal
1,64,-1,0,0,0,normal
1,116,-1,0,0,0,normal
1,44,-1,0,0,0,normal
1,78,-1,0,0,0,normal
1,474,-1,0,0,0,normal
1,97,-1,0,0,0,normal
1,131,-1,0,0,0,normal
1,315,-1,0,0,0,normal
1,73,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,93,-1,0,0,0,normal
4,183,-1,0,0,1461284,normal
1,1108,-1,0,0,0,normal
1,80,-1,0,0,0,normal
1,116,-1,0,0,0,normal
3,107,-1,0,0,2000178,normal
1,44,-1,0,0,0,normal
1,121,-1,0,0,0,normal
1,73,-1,0,0,0,normal
2,44,-1,0,0,162977,normal
1,131,-1,0,0,0,normal
1,92,-1,0,0,0,normal
1,73,-1,0,0,0,normal
1,62,-1,0,0,0,normal
1,596,-1,0,0,0,normal
1,30,-1,0,0,0,normal
1,44,-1,0,0,0,normal
1,122,-1,0,0,0,normal
1,1060,-1,0,0,0,normal
1,178,-1,0,0,0,normal
4,129,-1,0,0,6461016,normal
1,94,-1,0,0,0,normal
1,138,-1,0,0,0,normal
1,129,-1,0,0,0,normal
5,54,-1,0,0,1304823,normal
1,126,-1,0,0,0,normal
1,129,-1,0,0,0,normal
1,76,-1,0,0,0,normal
1,315,-1,0,0,0,normal
1,75,-1,0,0,0,normal
1,76,-1,0,0,0,normal
1,30,-1,0,0,0,normal
1,92,-1,0,0,0,normal
6,44,-1,0,0,3069741,normal
1,1060,-1,0,0,0,normal
1,158,-1,0,0,0,normal
1,65,-1,0,0,0,normal
1,691,-1,0,0,0,normal
1,151,-1,0,0,0,normal
1,635,-1,0,0,0,normal
15,59,-1,0,0,8983138,normal
1,63,-1,0,0,0,normal
4,44,-1,0,0,66486,normal
1,129,-1,0,0,0,normal
1,160,-1,0,0,0,normal
1,197,-1,0,0,0,normal
1,92,-1,0,0,0,normal
1,94,-1,0,0,0,normal
1,64,-1,0,0,0,normal
1,800,-1,0,0,0,normal
1,44,-1,0,0,0,normal
1,77,-1,0,0,0,normal
1,250,-1,0,0,0,normal
1,153,-1,0,0,0,normal
1,124,-1,0,0,0,normal
1,86,-1,0,0,0,normal
2,44,-1,0,0,23379,normal
1,326,-1,0,0,0,normal
1,371,-1,0,0,0,normal
1,131,-1,0,0,0,normal
1,126,-1,0,0,0,normal
1,126,-1,0,0,0,normal
4,76,-1,0,0,249471,normal
1,29,-1,0,0,0,normal
3,939,-1,0,0,191368,normal
1,126,-1,0,0,0,normal
2,1108,-1,0,0,1444428,normal
1,56,-1,0,0,0,normal
4,317,-1,0,0,8827730,normal
2,1108,-1,0,0,5386854,normal
1,116,-1,0,0,0,normal
1,133,-1,0,0,0,normal
1,63,-1,0,0,0,normal
1,90,-1,0,0,0,normal
6,91,-1,0,0,9239522,normal
1,44,-1,0,0,0,normal
4,48,-1,0,0,7329432,normal
1,90,-1,0,0,0,normal
1,100,-1,0,0,0,normal
1,131,-1,0,0,0,normal
1,30,-1,0,0,0,normal
1,44,-1,0,0,0,normal
1,296,-1,0,0,0,normal
1,72,-1,0,0,0,normal
240,64,52,581,325157,2093595,attack
1064,66,52,2,556885,5882521,attack
434,64,52,2051,343968,5111883,attack
117,63,52,1264,44213,413847,attack
135,65,52,22,366115,1957208,attack
625,67,52,24,1093637,23924324,attack
566,65,52,95,956965,13654923,attack
137,64,52,29,377246,1945248,attack
2532,64,52,1,238623,6839571,attack
4907,64,52,3,377211,16182816,attack
529,64,52,7,1037713,13863327,attack
811,71,52,3,1341808,23618540,attack
1292,66,52,4,1338547,27660389,attack
332,65,52,5,1004529,12313899,attack
438,64,52,2,1393551,13650948,attack
913,65,52,2,1001850,24096334,attack
117,64,52,12,416686,1815886,attack
349,67,52,463,1501315,12332060,attack
352,64,52,4,1088115,13645963,attack
6363,64,52,3,889212,22536417,attack
499,66,52,13,1342948,11136134,attack
5335,64,52,2,313487,18997623,attack
434,65,52,7,961618,13635442,attack
109,64,52,32,442896,2216858,attack
1782,65,52,5,603188,8182388,attack
5296,64,52,3,382712,15851578,attack
1503,65,52,5,542213,7361356,attack
4964,64,52,2,380220,16508207,attack
155,65,52,45,479054,2192291,attack
4884,64,52,2,380235,16112854,attack
1457,67,52,4,540643,7871635,attack
4377,65,52,2,1559605,16820328,attack
7093,65,52,2,1134194,24074301,attack
4677,64,52,2,58133,8228226,attack
161,65,52,4,433915,1957728,attack
8051,64,52,2,624598,26107335,attack
160,64,52,4,31637,307594,attack
2934,64,52,3,245362,7742362,attack
6798,65,52,3,695474,23063967,attack
4800,64,52,3,377943,16185177,attack
4230,64,52,3,323201,16008049,attack
2395,64,52,10,51119,5978164,attack
4898,64,52,3,381413,16160387,attack
1681,65,52,3,69360,3163117,attack
196,64,52,31577,296947,1436020,attack
906,64,52,537,375898,7214803,attack
1375,68,52,3,546920,7526107,attack
80,66,52,205,46419,231246,attack
295,63,52,24,31209,589402,attack
1599,66,52,2,539385,8598202,attack
367,65,52,9,1001620,11513864,attack
544,65,52,3,993896,11503336,attack
662,70,52,2,985067,13354835,attack
1068,66,52,3,512105,5882485,attack
9105,64,52,2,345822,27652818,attack
465,64,52,4,749368,13011565,attack
1460,65,52,2,547080,7681749,attack
441,66,52,3,1327540,11505934,attack
150,64,52,32,361547,1898651,attack
838,67,52,7,511165,6445218,attack
1509,67,52,2,541393,7821773,attack
259,67,52,9,1170214,10908228,attack
2053,66,52,4,555541,8351802,attack
250,64,52,982,293753,1440708,attack
6282,64,52,3,1363839,22034403,attack
273,65,52,3,716064,5058117,attack
2754,64,52,3,256023,7355223,attack
834,64,52,4,44599,2432506,attack
1551,67,52,4,537998,7173703,attack
959,65,52,1,1342169,25894177,attack
1734,65,52,2,557752,8326135,attack
9760,64,52,2,1173013,29197627,attack
119,65,52,21,433989,1825733,attack
834,66,52,5,520439,5923039,attack
153,66,52,16,373454,2291371,attack
1110,66,52,4,515430,5874498,attack
484,66,52,3,679911,13588126,attack
1997,65,52,3,539877,8838725,attack
37,64,52,432,83835,591557,attack
209,64,52,703,103550,824703,attack
1720,66,52,12,543194,8189455,attack
2027,65,52,6,56095,3664777,attack
1974,65,52,3,540631,8579313,attack
1799,66,52,2,548032,8165853,attack
1420,66,52,3,550164,7972294,attack
487,76,52,2,1069521,11510505,attack
2275,64,52,6,56271,4167245,attack
338,65,52,4,1024860,12247271,attack
286,64,52,219,643425,3924175,attack
1016,66,52,3,514886,5734251,attack
5074,64,52,3,381475,16632967,attack
1440,67,52,4,536912,7799519,attack
1843,65,52,5,550411,8853896,attack
484,66,52,9,1335526,11071430,attack
382,66,52,9,1788328,12190797,attack
5053,64,52,2,381443,16182011,attack
1442,67,52,3,538785,7684647,attack
5052,64,52,3,384204,15993545,attack
2406,64,52,4,234909,6448968,attack
1344,64,52,4,54082,3383150,attack
96,64,52,3,536802,1958485,attack
117,63,52,1264,44213,413847,attack
1642,66,52,7,542239,7995801,attack
482,66,52,9,945125,11645938,attack
5439,64,52,2,382040,16159029,attack
494,65,52,5,1003944,12180134,attack
196,64,52,31577,296947,1436020,attack
113,65,52,15,601885,1951024,attack
1118,66,52,4,520151,5897193,attack
232,67,52,5,961456,9868103,attack
257,66,52,10,948722,10827964,attack
411,65,52,116,1084946,13005954,attack
3,195,-1,0,0,2002583,attack
5167,64,52,2,379091,16181963,attack
452,66,52,2,955993,12997393,attack
5026,64,52,2,378971,16612904,attack
205,64,52,786,1251786,10823361,attack
5238,64,52,3,378980,16179850,attack
374,70,52,1,887888,13667862,attack
131,64,52,31,377138,1397410,attack
4773,64,52,3,55661,8730964,attack
4072,64,52,5,376594,14987282,attack
769,64,52,4,40353,1966647,attack
3039,64,52,3,60466,5683563,attack
609,66,52,9,1350298,12489582,attack
5475,64,52,3,387644,15970123,attack
2763,64,52,4,52044,5173174,attack
1542,65,52,2,552351,7997045,attack
4131,64,52,2,56347,7719712,attack
446,64,52,6,31561,900080,attack
9189,64,52,3,353209,28675716,attack
107,66,52,9,416279,1687830,attack
487,72,52,1,1327151,11957947,attack
510,65,52,350,1694228,11967357,attack
398,65,52,20,972403,11134237,attack
4739,64,52,3,377292,16157041,attack
346,64,52,752,322989,3265078,attack
4785,64,52,3,377880,16182972,attack
400,68,52,2,927383,12021649,attack
390,64,52,253,1116722,13509528,attack
572,65,52,7,1170838,12999422,attack
561,65,52,33,1243838,13723228,attack
1640,66,52,4,537024,7820115,attack
466,74,52,1,1323026,12059682,attack
1618,65,52,3,536071,8175000,attack
1394,68,52,3,565947,7565917,attack
4860,64,52,3,377843,15871975,attack
1023,65,52,3,512443,5812846,attack
411,65,52,93,956691,13723134,attack
229,67,52,10,999928,5453505,attack
1792,65,52,5,539725,7796312,attack
1865,66,52,3,541231,7998953,attack
1821,66,52,4,600159,8428284,attack
1484,68,52,4,665777,7828778,attack
6768,64,52,2,445260,23577892,attack
208,64,52,30677,256356,1467912,attack
1638,66,52,3,557039,7736741,attack
1321,65,52,11,92735,2656591,attack
133,65,52,12,436559,2260309,attack
3666,64,52,3,56534,6708903,attack
1702,65,52,3,564525,7873382,attack
1460,66,52,4,562145,7477826,attack
1545,66,52,4,545115,8165918,attack
340,74,52,2,1214596,10973826,attack
7587,64,52,2,503305,25090943,attack
2033,64,52,6,85109,5444001,attack
3692,64,52,3,439920,16879127,attack
4588,64,52,1,389170,15814670,attack
5543,64,52,2,598673,19994708,attack
58,63,52,1118,275698,1132639,attack
984,66,52,4,512155,5881225,attack
1731,65,52,6,542737,8835339,attack
8450,64,52,3,347408,26608160,attack
144,64,52,12,410371,2187107,attack
5081,64,52,2,388726,16183560,attack
73,64,52,6522,429266,1314095,attack
163,64,52,2,752578,3728310,attack
624,64,52,3,50732,1120441,attack
1587,66,52,3,542123,7775259,attack
543,65,52,14,717441,22835317,attack
3254,65,52,3,418143,16850449,attack
269,64,52,30769,264247,1432874,attack
157,65,52,7,362715,1842086,attack
1902,65,52,3,549998,8274562,attack
138,65,52,8,368377,2217095,attack
1637,66,52,3,551614,8000897,attack
5153,64,52,2,377910,16121778,attack
209,64,52,703,103550,824703,attack
380,77,52,2,707907,10747730,attack
2,78,-1,0,0,751980,attack
5270,64,52,5,57406,9233697,attack
906,64,52,537,375898,7214803,attack
4933,64,52,3,382778,16670439,attack
672,64,52,400,332788,6564503,attack
403,64,52,4,1009446,12333618,attack
3895,64,52,4,56487,7207879,attack
5064,64,52,3,383253,15949805,attack
3328,64,52,3,55245,6188208,attack
1096,64,52,502,323880,7783813,attack
1706,67,52,3,539784,7954262,attack
1603,65,52,3,552481,7996291,attack
1878,65,52,4,575204,7833492,attack
4345,64,52,2,858856,15487830,attack
5020,64,52,2,382066,16445336,attack
1889,67,52,3,558442,8350799,attack
1631,65,52,3,555543,7473566,attack
1796,65,52,3,542225,7832915,attack
872,66,52,3,512718,5963040,attack
922,64,52,2,52202,1616654,attack
7792,64,52,2,330822,25605200,attack
1598,66,52,2,548105,7222416,attack
5289,64,52,2,428333,16182419,attack
269,64,52,30769,264247,1432874,attack
5153,64,52,2,372865,18495153,attack
191,65,52,33,432697,2217855,attack
376,64,52,14,28012,724648,attack
70,63,52,426,293775,1075129,attack
1228,64,52,16,62276,2147409,attack
20,63,52,332,8690,80255,attack
5056,64,52,2,390194,16419403,attack
1082,66,52,2,541736,5890774,attack
114,64,52,47,466241,1897633,attack
531,68,52,1,1350791,12749488,attack
3887,64,52,3,444734,16871462,attack
5552,65,52,2,1004901,20507867,attack
5775,65,52,2,1420189,21536270,attack
1595,65,52,4,542234,7798263,attack
2033,66,52,3,540646,8633964,attack
1644,65,52,10,546072,7821216,attack
1636,64,52,4,53552,4503144,attack
518,65,52,18,971648,11433566,attack
400,67,52,31,1334925,11338360,attack
453,65,52,6,1004054,12308037,attack
240,64,52,581,325157,2093595,attack
3686,65,52,3,413398,16435340,attack
7601,64,52,2,352418,24584444,attack
2321,65,52,3,73031,4668885,attack
123,65,52,7,498847,1816991,attack
1096,64,52,502,323880,7783813,attack
5192,64,52,3,378960,15685502,attack
1642,65,52,3,540713,7995952,attack
1840,66,52,2,558884,8541847,attack
440,67,52,867,987486,10731338,attack
1559,66,52,4,550651,8269364,attack
1691,65,52,3,602847,7996117,attack
369,65,52,517,691007,12300302,attack
2056,66,52,3,549213,8331015,attack
3268,65,52,2,411483,16454704,attack
972,65,52,2,513958,5704094,attack
411,65,52,254,1237433,13619847,attack
672,64,52,400,332788,6564503,attack
1778,67,52,3,535592,8409015,attack
452,65,52,4,1008530,13661462,attack
208,64,52,30677,256356,1467912,attack
5156,64,52,2,381446,16158994,attack
1548,67,52,3,560515,8640017,attack
473,65,52,3,1006919,12726531,attack
990,66,52,9,541267,6423493,attack
5084,64,52,3,384289,15769692,attack
1680,66,52,3,548104,7940608,attack
1492,67,52,3,560064,8564335,attack
5560,64,52,2,331258,19498765,attack
5534,64,52,4,57431,9742240,attack
1646,67,52,2,539822,8248111,attack
6009,64,52,3,321184,21030029,attack
80,66,52,205,46419,231246,attack
1390,66,52,3,539438,7708071,attack
346,64,52,752,322989,3265078,attack
579,64,52,22,1232579,13723791,attack
1908,65,52,4,547222,8653799,attack
1057,65,52,3,515104,5899016,attack
3141,64,52,2,270779,8767608,attack
666,64,52,3,1000852,13948544,attack
4753,64,52,3,395838,16568620,attack
530,66,52,22,1327548,12461365,attack
376,65,52,12,1005149,13208023,attack
2026,64,52,3,49408,4986050,attack
5085,64,52,2,379126,16147025,attack
4623,64,52,2,438547,16561972,attack
1186,65,52,3,511486,5882234,attack
996,66,52,3,516433,5738651,attack
154,65,52,4,390048,1831128,attack
4665,64,52,2,383882,16163554,attack
250,64,52,982,293753,1440708,attack
1829,66,52,3,542386,8187266,attack
1583,66,52,3,549355,8372991,attack
1124,72,52,2,995687,28290361,attack
454,66,52,2,1352680,11145093,attack
966,66,52,4,511486,5773500,attack
8403,64,52,2,475584,27136495,attack
131,64,52,8,419245,1944587,attack
420,80,52,1,984766,11431325,attack
523,65,52,3,986815,12095382,attack
434,64,52,2051,343968,5111883,attack
9073,64,52,2,343594,28168652,attack
1043,73,52,1,752353,25361213,attack
445,65,52,2,985916,13016870,attack
149,65,52,31,373305,1907273,attack
496,66,52,8,771831,23356492,attack
8083,40,-1,0,0,29365499,attack
4893,40,-1,0,0,29344376,attack
4601,40,-1,0,0,9652493,attack
3546,40,-1,0,0,29313588,attack
2628,40,-1,0,0,28357554,attack
7370,40,-1,0,0,29366557,attack
4173,40,-1,0,0,28689989,attack
987,40,-1,0,0,18701593,attack
2647,40,-1,0,0,27056554,attack
2908,40,-1,0,0,27109609,attack
2385,40,-1,0,0,27116895,attack
3919,40,-1,0,0,29304271,attack
17793,40,-1,0,0,29964774,attack
18012,40,-1,0,0,29957054,attack
3682,40,-1,0,0,29313541,attack
4023,40,-1,0,0,29348538,attack
3314,40,-1,0,0,27101518,attack
3669,40,-1,0,0,29313348,attack
4014,40,-1,0,0,28690830,attack
4965,40,-1,0,0,29369990,attack
3677,40,-1,0,0,29310653,attack
6616,40,-1,0,0,29118582,attack
15415,40,-1,0,0,29672507,attack
1411,40,-1,0,0,20941714,attack
2876,40,-1,0,0,28413909,attack
6257,40,-1,0,0,29106819,attack
4343,40,-1,0,0,29270592,attack
3910,40,-1,0,0,29310764,attack
17471,40,-1,0,0,29947131,attack
4165,40,-1,0,0,29353111,attack
1155,40,-1,0,0,11188368,attack
7790,40,-1,0,0,29369230,attack
17720,40,-1,0,0,29953024,attack
17521,40,-1,0,0,29955170,attack
4308,40,-1,0,0,28663685,attack
6655,40,-1,0,0,29867507,attack
7659,40,-1,0,0,29367904,attack
6636,40,-1,0,0,29868199,attack
3097,40,-1,0,0,23934255,attack
4815,40,-1,0,0,29343370,attack
6637,40,-1,0,0,28822884,attack
6777,40,-1,0,0,28600553,attack
2279,40,-1,0,0,27108110,attack
3273,40,-1,0,0,27112239,attack
3809,40,-1,0,0,29293900,attack
4427,40,-1,0,0,28690467,attack
2452,40,-1,0,0,24598576,attack
1972,40,-1,0,0,21948197,attack
2485,40,-1,0,0,27114265,attack
6270,40,-1,0,0,9757339,attack
4187,40,-1,0,0,28664402,attack
6554,40,-1,0,0,29119959,attack
4061,40,-1,0,0,28664646,attack
6263,40,-1,0,0,29866543,attack
4919,40,-1,0,0,9653720,attack
9806,40,-1,0,0,29365172,attack
2887,40,-1,0,0,27092369,attack
12667,40,-1,0,0,30086197,attack
597,40,-1,0,0,9782091,attack
6468,40,-1,0,0,29865382,attack
4655,40,-1,0,0,9652499,attack
5921,40,-1,0,0,29868394,attack
2964,40,-1,0,0,28341477,attack
3375,40,-1,0,0,28425824,attack
4073,40,-1,0,0,28690939,attack
6718,40,-1,0,0,29126217,attack
9314,40,-1,0,0,29351860,attack
3710,40,-1,0,0,29313642,attack
4225,40,-1,0,0,29353438,attack
