% isAttack highrate:	1705
% isAttack lowrate:	2000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8-9,16-18,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {highrate,lowrate}

@data
tcp,OTH,78,15347,15347,0,66,66,highrate
tcp,OTH,78,8616,8616,0,68,68,highrate
tcp,OTH,78,3319,3319,0,67,67,highrate
tcp,OTH,78,23505,23505,0,73,73,highrate
tcp,OTH,78,25831,25831,0,66,66,highrate
tcp,OTH,78,11376,11376,0,65,65,highrate
tcp,OTH,78,21058,21058,0,72,72,highrate
tcp,OTH,78,3682,3682,0,73,73,highrate
tcp,S3,374,151,151,0,100,100,highrate
tcp,OTH,78,11018,11018,0,74,74,highrate
tcp,OTH,78,6519,6519,0,66,66,highrate
tcp,OTH,78,7295,7295,0,66,66,highrate
tcp,OTH,78,8024,8024,0,74,74,highrate
tcp,OTH,78,693,693,0,68,68,highrate
tcp,OTH,78,10598,10598,0,77,77,highrate
tcp,OTH,78,11375,11375,0,66,66,highrate
tcp,S3,377,775,615,0.23,99,99,highrate
tcp,OTH,78,24834,24834,0,69,69,highrate
tcp,OTH,162,7178,7178,0,64,64,highrate
tcp,OTH,78,8035,8035,0,71,71,highrate
tcp,OTH,78,5279,5279,0,70,70,highrate
tcp,OTH,78,7191,7191,0,75,75,highrate
tcp,OTH,78,10626,10626,0,74,74,highrate
tcp,OTH,78,10763,10763,0,67,67,highrate
tcp,OTH,78,9093,9093,0,66,66,highrate
tcp,OTH,78,5524,5524,0,69,69,highrate
tcp,OTH,78,16655,16655,0,76,76,highrate
tcp,OTH,78,9958,9958,0,65,65,highrate
tcp,OTH,78,20648,20648,0,66,66,highrate
tcp,OTH,78,9051,9051,0,69,69,highrate
tcp,OTH,78,8710,8710,0,68,68,highrate
tcp,OTH,78,8814,8814,0,67,67,highrate
tcp,OTH,78,26519,26519,0,73,73,highrate
tcp,OTH,78,6466,6466,0,73,73,highrate
tcp,OTH,78,11818,11818,0,71,71,highrate
tcp,OTH,78,8889,8889,0,68,68,highrate
tcp,OTH,78,14487,14487,0,68,68,highrate
tcp,OTH,78,27025,27025,0,65,65,highrate
tcp,OTH,78,12055,12055,0,73,73,highrate
tcp,OTH,78,25252,25252,0,76,76,highrate
tcp,OTH,78,7467,7467,0,73,73,highrate
tcp,OTH,78,12057,12057,0,71,71,highrate
tcp,OTH,78,943,943,0,68,68,highrate
tcp,OTH,78,8388,8388,0,72,72,highrate
tcp,OTH,78,11880,11880,0,70,70,highrate
tcp,OTH,78,10767,10767,0,70,70,highrate
tcp,OTH,78,4654,4654,0,62,62,highrate
tcp,OTH,78,15350,15350,0,66,66,highrate
tcp,OTH,60,993,993,0,46,46,lowrate
tcp,RSTO,1024,102,102,0,100,100,lowrate
tcp,S1,370,258,258,0,100,100,lowrate
tcp,OTH,102,55,55,0,57,57,lowrate
tcp,OTH,60,1076,1076,0,48,48,lowrate
tcp,OTH,105,150,150,0,50,50,lowrate
tcp,S1,370,436,435,0,100,100,lowrate
tcp,S1,370,153,153,0,100,100,lowrate
tcp,OTH,60,943,943,0,50,50,lowrate
tcp,S1,296,542,541,0,99,99,lowrate
tcp,S1,370,59,59,0,100,100,lowrate
tcp,S1,370,239,238,0,100,100,lowrate
tcp,OTH,60,806,806,0,50,50,lowrate
tcp,OTH,95,256,256,0,50,50,lowrate
tcp,S2,3725,263,263,0,100,100,lowrate
tcp,OTH,116,197,197,0,50,50,lowrate
tcp,S1,148,91,91,0,94,94,lowrate
tcp,S1,665,178,177,0,100,100,lowrate
tcp,OTH,66,414,414,0,85,85,lowrate
tcp,OTH,60,696,696,0,50,50,lowrate
tcp,S1,370,47,47,0,100,100,lowrate
tcp,S1,296,501,500,0,99,99,lowrate
tcp,RSTO,976,180,180,0,100,100,lowrate
tcp,OTH,60,872,872,0,50,50,lowrate
tcp,OTH,100,98,98,0,50,50,lowrate
tcp,S1,74,463,463,0,100,100,lowrate
tcp,OTH,80,172,172,0,50,50,lowrate
tcp,S1,400,101,100,0,100,100,lowrate
tcp,OTH,66,342,342,0,81,81,lowrate
tcp,RSTO,924,136,136,0,100,100,lowrate
tcp,S1,370,225,224,0,100,100,lowrate
tcp,OTH,80,238,238,0,50,50,lowrate
tcp,OTH,113,10,10,0,53,53,lowrate
tcp,S1,370,16,16,0,100,100,lowrate
tcp,OTH,96,162,162,0,50,50,lowrate
tcp,OTH,117,180,180,0,50,50,lowrate
tcp,RSTO,967,177,177,0,100,100,lowrate
tcp,OTH,60,638,638,0,47,47,lowrate
tcp,S1,370,448,447,0,100,100,lowrate
tcp,OTH,60,885,885,0,45,45,lowrate
tcp,S1,370,347,347,0,100,100,lowrate
tcp,OTH,60,946,946,0,53,53,lowrate
tcp,OTH,85,202,202,0,50,50,lowrate
tcp,OTH,108,51,51,0,59,59,lowrate
tcp,OTH,60,754,754,0,52,52,lowrate
tcp,S1,370,210,209,0,99,99,lowrate
tcp,OTH,66,525,525,0,100,100,lowrate
tcp,OTH,96,157,157,0,50,50,lowrate
tcp,S1,370,507,506,0,100,100,lowrate
tcp,OTH,90,18,18,0,56,56,lowrate
tcp,OTH,112,184,184,0,50,50,lowrate
tcp,S1,370,361,361,0,100,100,lowrate
tcp,OTH,87,206,206,0,50,50,lowrate
tcp,OTH,66,378,378,0,99,99,lowrate
tcp,S1,370,263,263,0,100,100,lowrate
tcp,OTH,122,49,49,0,52,52,lowrate
tcp,OTH,60,637,637,0,60,60,lowrate
tcp,S1,370,269,269,0,100,100,lowrate
tcp,OTH,408,6,6,0,12,12,lowrate
tcp,S1,370,544,544,0,100,100,lowrate
tcp,RSTO,905,80,80,0,92,92,lowrate
tcp,S1,370,211,211,0,100,100,lowrate
tcp,OTH,97,43,43,0,43,43,lowrate
tcp,OTH,83,119,119,0,50,50,lowrate
tcp,RSTO,1057,59,59,0,60,60,lowrate
tcp,OTH,106,143,143,0,50,50,lowrate
tcp,S1,370,401,401,0,100,100,lowrate
tcp,OTH,66,433,433,0,100,100,lowrate
tcp,S1,625,98,97,0,97,96,lowrate
tcp,RSTO,1001,55,55,0,56,56,lowrate
tcp,S1,618,146,145,0,99,99,lowrate
tcp,S1,370,76,76,0,100,100,lowrate
tcp,S1,370,788,788,0,100,100,lowrate
tcp,S1,400,12,11,0,93,92,lowrate
tcp,OTH,108,117,117,0,50,50,lowrate
tcp,S1,74,137,137,0,100,100,lowrate
tcp,OTH,60,759,759,0,47,47,lowrate
tcp,S1,370,225,224,0,100,100,lowrate
tcp,OTH,72,78,78,0,50,50,lowrate
tcp,S1,635,170,169,0,99,99,lowrate
tcp,OTH,60,6,6,0,63,63,lowrate
tcp,S1,370,336,336,0,100,100,lowrate
tcp,S1,296,426,425,0,100,100,lowrate
tcp,S1,370,608,608,0,100,100,lowrate
tcp,S1,222,448,447,0,100,100,lowrate
tcp,S1,222,643,642,0,100,100,lowrate
tcp,S1,74,341,341,0,100,100,lowrate
tcp,OTH,102,243,243,0,50,50,lowrate
tcp,S1,370,111,111,0,100,100,lowrate
tcp,OTH,96,224,224,0,50,50,lowrate
tcp,S1,665,172,171,0,100,100,lowrate
tcp,S1,370,204,204,0,100,100,lowrate
tcp,RSTO,1042,109,109,0,100,100,lowrate
tcp,OTH,106,79,79,0,50,50,lowrate
tcp,S1,370,388,388,0,100,100,lowrate
tcp,RSTO,995,13,13,0,14,14,lowrate
tcp,OTH,88,23,23,0,56,56,lowrate
tcp,OTH,86,63,63,0,50,50,lowrate
tcp,OTH,60,809,809,0,47,47,lowrate
tcp,S1,370,626,626,0,100,100,lowrate
tcp,OTH,66,316,316,0,66,66,lowrate
tcp,OTH,60,1003,1003,0,50,50,lowrate
tcp,RSTO,1084,30,30,0,73,72,lowrate
tcp,OTH,60,920,920,0,20,20,lowrate
tcp,OTH,76,9,9,0,17,17,lowrate
tcp,OTH,85,135,135,0,50,50,lowrate
tcp,S1,370,318,318,0,100,100,lowrate
tcp,OTH,408,4,4,0,54,54,lowrate
tcp,S1,665,163,162,0,100,100,lowrate
tcp,S1,74,151,151,0,100,100,lowrate
tcp,S1,370,282,282,0,100,100,lowrate
tcp,OTH,66,397,397,0,100,100,lowrate
tcp,OTH,95,184,184,0,50,50,lowrate
tcp,S1,370,473,473,0,100,100,lowrate
tcp,OTH,109,266,266,0,50,50,lowrate
tcp,RSTO,920,153,153,0,100,100,lowrate
tcp,S1,400,681,680,0,99,99,lowrate
tcp,RSTO,981,42,42,0,43,43,lowrate
tcp,S1,74,510,510,0,99,99,lowrate
tcp,RSTO,914,35,35,0,60,60,lowrate
tcp,OTH,114,180,180,0,50,50,lowrate
tcp,RSTO,988,161,161,0,100,100,lowrate
tcp,OTH,66,307,307,0,64,64,lowrate
tcp,OTH,60,897,897,0,45,45,lowrate
tcp,OTH,66,385,385,0,85,85,lowrate
tcp,S1,400,363,362,0,100,100,lowrate
tcp,S1,370,249,249,0,100,100,lowrate
tcp,S1,370,312,311,0,100,100,lowrate
tcp,S1,370,544,544,0,100,100,lowrate
tcp,OTH,95,154,154,0,50,50,lowrate
tcp,S1,370,43,43,0,100,100,lowrate
tcp,OTH,120,195,195,0,50,50,lowrate
tcp,OTH,66,444,444,0,80,80,lowrate
tcp,S1,400,30,29,0,93,92,lowrate
tcp,S1,370,275,275,0,100,100,lowrate
tcp,OTH,81,10,10,0,56,56,lowrate
tcp,RSTO,946,191,191,0,100,100,lowrate
tcp,S1,618,688,687,0,99,99,lowrate
tcp,S1,74,23,23,0,75,75,lowrate
tcp,OTH,60,1024,1024,0,44,44,lowrate
tcp,OTH,98,18,18,0,53,53,lowrate
tcp,S1,370,737,737,0,100,100,lowrate
tcp,OTH,60,777,777,0,49,49,lowrate
tcp,OTH,60,786,786,0,49,49,lowrate
tcp,S1,370,344,344,0,100,100,lowrate
tcp,RSTO,921,426,426,0,100,100,lowrate
tcp,RSTO,931,221,221,0,100,100,lowrate
tcp,OTH,66,468,468,0,81,81,lowrate
tcp,S1,148,156,156,0,100,100,lowrate
tcp,S1,370,307,307,0,100,100,lowrate
tcp,OTH,95,37,37,0,53,53,lowrate
tcp,OTH,66,9,9,0,62,62,lowrate
tcp,OTH,81,214,214,0,50,50,lowrate
tcp,S1,296,527,526,0,99,99,lowrate
tcp,OTH,112,178,178,0,50,50,lowrate
tcp,S1,370,210,210,0,100,100,lowrate
tcp,OTH,107,70,70,0,50,50,lowrate
tcp,OTH,89,88,88,0,50,50,lowrate
tcp,OTH,60,799,799,0,47,47,lowrate
tcp,OTH,85,24,24,0,32,32,lowrate
tcp,S1,74,26,25,0,98,97,lowrate
tcp,OTH,117,124,124,0,50,50,lowrate
tcp,S1,370,133,133,0,100,100,lowrate
tcp,OTH,60,703,703,0,51,51,lowrate
tcp,S1,665,208,207,0,100,100,lowrate
tcp,RSTO,1188,409,409,0,100,100,lowrate
tcp,RSTO,1062,191,191,0,100,100,lowrate
tcp,S1,370,214,214,0,100,100,lowrate
tcp,S1,370,408,407,0,100,100,lowrate
tcp,S1,370,272,272,0,100,100,lowrate
tcp,S2,1926,753,752,0,93,93,lowrate
tcp,S1,665,140,139,0,100,100,lowrate
tcp,S1,744,78,77,0,91,90,lowrate
tcp,S1,370,662,661,0,100,100,lowrate
tcp,RSTO,840,147,147,0,100,100,lowrate
tcp,S1,370,565,564,0,100,100,lowrate
tcp,OTH,60,953,953,0,41,41,lowrate
tcp,S1,370,256,255,0,99,99,lowrate
tcp,OTH,66,299,299,0,60,60,lowrate
tcp,S1,370,257,257,0,100,100,lowrate
tcp,OTH,60,771,771,0,49,49,lowrate
tcp,OTH,112,18,18,0,26,26,lowrate
tcp,RSTO,944,434,434,0,100,100,lowrate
tcp,OTH,66,525,525,0,100,100,lowrate
tcp,S1,370,489,489,0,100,100,lowrate
tcp,RSTO,970,242,242,0,100,100,lowrate
tcp,S1,962,147,146,0,100,100,lowrate
tcp,OTH,173,120,120,0,100,100,lowrate
tcp,OTH,79,121,121,0,50,50,lowrate
tcp,S1,370,230,230,0,100,100,lowrate
tcp,OTH,102,114,114,0,50,50,lowrate
tcp,OTH,66,363,363,0,92,92,lowrate
tcp,OTH,109,258,258,0,50,50,lowrate
tcp,RSTO,942,151,151,0,100,100,lowrate
tcp,RSTO,1061,113,113,0,100,100,lowrate
tcp,S1,370,637,637,0,100,100,lowrate
tcp,OTH,60,892,892,0,44,44,lowrate
tcp,S1,296,114,114,0,100,100,lowrate
tcp,OTH,60,710,710,0,45,45,lowrate
tcp,RSTO,1144,56,56,0,60,60,lowrate
tcp,S1,296,158,158,0,100,100,lowrate
tcp,RSTO,3208,577,577,0,100,100,lowrate
tcp,S1,74,387,386,0,99,99,lowrate
tcp,OTH,66,290,290,0,54,54,lowrate
tcp,S1,370,537,537,0,100,100,lowrate
tcp,OTH,126,675,675,0,91,91,lowrate
tcp,S1,370,313,313,0,100,100,lowrate
tcp,OTH,66,461,461,0,79,79,lowrate
tcp,OTH,60,795,795,0,34,34,lowrate
tcp,OTH,108,64,64,0,50,50,lowrate
tcp,OTH,66,385,385,0,89,89,lowrate
tcp,S1,370,316,316,0,100,100,lowrate
tcp,S1,296,252,252,0,100,100,lowrate
tcp,S1,370,431,431,0,100,100,lowrate
tcp,S1,768,714,713,0,100,100,lowrate
tcp,OTH,103,134,134,0,50,50,lowrate
tcp,S1,296,78,78,0,79,79,lowrate
tcp,OTH,103,159,159,0,50,50,lowrate
tcp,S1,370,940,939,0,100,100,lowrate
tcp,OTH,66,357,357,0,78,78,lowrate
tcp,OTH,60,30,30,0,53,53,lowrate
tcp,S1,370,70,70,0,100,100,lowrate
tcp,RSTO,975,107,107,0,100,100,lowrate
tcp,RSTO,3504,604,604,0,100,100,lowrate
tcp,S1,148,245,244,0,100,100,lowrate
tcp,S1,370,90,90,0,100,100,lowrate
tcp,S1,222,453,452,0,100,100,lowrate
tcp,S1,74,580,579,0,100,100,lowrate
tcp,S1,4340,200,199,0,100,100,lowrate
tcp,S1,296,744,744,0,100,100,lowrate
tcp,S1,370,654,654,0,100,100,lowrate
tcp,OTH,103,96,96,0,50,50,lowrate
tcp,S1,370,532,531,0,100,100,lowrate
tcp,OTH,60,1016,1016,0,46,46,lowrate
tcp,OTH,60,1017,1017,0,54,54,lowrate
tcp,RSTO,3768,213,213,0,100,100,lowrate
tcp,S1,296,652,652,0,100,100,lowrate
tcp,S1,296,602,602,0,100,100,lowrate
tcp,S1,296,258,258,0,100,100,lowrate
tcp,S1,370,420,420,0,100,100,lowrate
tcp,S1,296,475,475,0,100,100,lowrate
tcp,S1,2558,389,388,0,100,100,lowrate
tcp,RSTO,909,444,444,0,100,100,lowrate
tcp,S1,760,194,194,0,100,100,lowrate
tcp,S1,370,246,246,0,100,100,lowrate
tcp,S1,148,240,239,0,100,100,lowrate
tcp,OTH,66,598,598,0,90,90,lowrate
tcp,RSTO,1023,237,237,0,100,100,lowrate
tcp,OTH,100,73,73,0,50,50,lowrate
tcp,OTH,60,527,527,0,85,85,lowrate
tcp,RSTO,894,65,65,0,86,86,lowrate
tcp,S1,370,689,689,0,100,100,lowrate
tcp,S1,296,405,405,0,100,100,lowrate
tcp,S1,370,297,297,0,100,100,lowrate
tcp,S1,74,246,245,0,100,100,lowrate
tcp,OTH,106,115,115,0,50,50,lowrate
tcp,S1,74,464,463,0,98,98,lowrate
tcp,OTH,111,245,245,0,50,50,lowrate
tcp,S1,872,1005,1004,0,96,96,lowrate
tcp,OTH,60,7,7,0,63,63,lowrate
tcp,OTH,119,235,235,0,50,50,lowrate
tcp,S1,74,460,459,0,98,98,lowrate
tcp,OTH,73,132,132,0,50,50,lowrate
tcp,S1,636,170,170,0,100,100,lowrate
tcp,S1,148,42,42,0,77,77,lowrate
tcp,S1,370,54,54,0,100,100,lowrate
tcp,OTH,60,566,566,0,92,92,lowrate
tcp,RSTO,877,29,28,0,66,65,lowrate
tcp,OTH,66,540,540,0,93,93,lowrate
tcp,S1,370,100,100,0,100,100,lowrate
tcp,OTH,99,112,112,0,50,50,lowrate
tcp,S1,296,200,200,0,100,100,lowrate
tcp,S1,74,404,404,0,100,100,lowrate
tcp,OTH,66,394,394,0,84,84,lowrate
tcp,S1,296,766,766,0,100,100,lowrate
tcp,S1,296,495,495,0,100,100,lowrate
tcp,RSTO,3430,401,401,0,100,100,lowrate
tcp,S1,296,693,693,0,100,100,lowrate
tcp,S1,296,75,75,0,100,100,lowrate
tcp,S1,296,447,447,0,100,100,lowrate
tcp,OTH,66,395,395,0,100,100,lowrate
tcp,S1,296,123,123,0,100,100,lowrate
tcp,RSTO,975,87,87,0,91,91,lowrate
tcp,OTH,93,61,61,0,50,50,lowrate
tcp,OTH,525,601,601,0,89,89,lowrate
tcp,S1,296,39,39,0,100,100,lowrate
tcp,OTH,100,275,275,0,50,50,lowrate
tcp,OTH,60,840,840,0,60,60,lowrate
tcp,S1,370,211,211,0,100,100,lowrate
tcp,S1,74,271,271,0,100,100,lowrate
tcp,OTH,79,258,258,0,50,50,lowrate
tcp,RSTO,2356,10,10,0,62,62,lowrate
tcp,S1,74,296,296,0,100,100,lowrate
tcp,OTH,66,510,510,0,86,86,lowrate
tcp,S1,296,394,394,0,100,100,lowrate
tcp,OTH,123,199,199,0,50,50,lowrate
tcp,S1,370,51,51,0,100,100,lowrate
tcp,S1,370,88,88,0,100,100,lowrate
tcp,S1,222,34,34,0,100,100,lowrate
tcp,RSTO,3504,605,605,0,100,100,lowrate
tcp,S1,74,645,644,0,100,100,lowrate
tcp,RSTO,1078,435,435,0,100,100,lowrate
tcp,S1,370,900,900,0,100,100,lowrate
tcp,S1,296,466,466,0,100,100,lowrate
tcp,RSTO,1139,514,514,0,100,100,lowrate
tcp,S1,370,324,323,0,99,99,lowrate
tcp,S1,370,326,325,0,100,100,lowrate
tcp,OTH,94,165,165,0,50,50,lowrate
tcp,OTH,60,5,5,0,64,64,lowrate
tcp,OTH,60,1010,1010,0,36,36,lowrate
tcp,S1,222,776,776,0,100,100,lowrate
tcp,OTH,118,235,235,0,50,50,lowrate
tcp,S1,370,530,529,0,99,99,lowrate
tcp,RSTO,1000,203,203,0,100,100,lowrate
tcp,RSTO,1022,101,101,0,100,100,lowrate
tcp,S1,370,313,313,0,100,100,lowrate
tcp,OTH,66,457,457,0,87,87,lowrate
tcp,S1,370,206,206,0,99,99,lowrate
tcp,RSTO,1164,417,417,0,100,100,lowrate
tcp,S1,370,98,98,0,100,100,lowrate
tcp,S1,296,676,676,0,100,100,lowrate
tcp,S1,296,270,270,0,100,100,lowrate
tcp,S1,296,198,198,0,100,100,lowrate
tcp,S1,296,67,67,0,100,100,lowrate
tcp,RSTO,1144,24,24,0,28,28,lowrate
tcp,S1,370,497,497,0,100,100,lowrate
tcp,S1,370,589,588,0,100,100,lowrate
tcp,S1,370,432,431,0,100,100,lowrate
tcp,OTH,66,559,559,0,100,100,lowrate
tcp,OTH,125,212,212,0,100,100,lowrate
tcp,OTH,260,7,7,0,7,7,lowrate
tcp,S2,3294,352,352,0,100,100,lowrate
tcp,RSTO,1100,77,77,0,91,91,lowrate
tcp,S1,621,728,727,0,97,97,lowrate
tcp,OTH,60,1046,1046,0,55,55,lowrate
tcp,OTH,60,980,980,0,47,47,lowrate
tcp,OTH,66,573,573,0,81,81,lowrate
tcp,OTH,66,328,328,0,74,74,lowrate
tcp,S1,752,377,376,0,100,100,lowrate
tcp,RSTO,1166,160,160,0,100,100,lowrate
tcp,S1,296,347,347,0,100,100,lowrate
tcp,RSTO,1131,314,314,0,100,100,lowrate
tcp,RSTO,1264,462,462,0,100,100,lowrate
tcp,S1,296,217,217,0,100,100,lowrate
tcp,OTH,60,749,749,0,47,47,lowrate
tcp,OTH,60,1167,1167,0,47,47,lowrate
tcp,S1,148,52,52,0,80,80,lowrate
tcp,OTH,60,980,980,0,34,34,lowrate
tcp,S1,548,610,609,0,100,100,lowrate
tcp,RSTO,1264,491,491,0,100,100,lowrate
tcp,S1,222,307,306,0,99,99,lowrate
tcp,S1,296,627,627,0,100,100,lowrate
tcp,S1,370,418,418,0,100,100,lowrate
tcp,RSTO,1076,103,103,0,100,100,lowrate
tcp,S1,370,175,175,0,100,100,lowrate
tcp,S1,296,715,715,0,100,100,lowrate
tcp,RSTO,892,361,360,0,100,100,lowrate
tcp,S1,222,594,594,0,100,100,lowrate
tcp,OTH,60,958,958,0,44,44,lowrate
tcp,S1,766,98,97,0,93,92,lowrate
tcp,RSTO,937,374,374,0,100,100,lowrate
tcp,S1,370,559,558,0,100,100,lowrate
tcp,S1,370,102,102,0,100,100,lowrate
tcp,OTH,93,84,84,0,50,50,lowrate
tcp,S1,74,454,454,0,100,100,lowrate
tcp,OTH,104,218,218,0,50,50,lowrate
tcp,OTH,60,740,740,0,47,47,lowrate
tcp,S1,148,47,47,0,100,100,lowrate
tcp,OTH,115,234,234,0,50,50,lowrate
tcp,S1,370,96,96,0,100,100,lowrate
tcp,S1,370,560,559,0,100,100,lowrate
tcp,S1,744,139,138,0,99,99,lowrate
tcp,RSTO,1183,397,397,0,100,100,lowrate
tcp,S1,370,430,429,0,100,100,lowrate
tcp,S1,370,431,430,0,100,100,lowrate
tcp,OTH,117,97,97,0,50,50,lowrate
tcp,OTH,78,170,170,0,50,50,lowrate
tcp,OTH,66,455,455,0,100,100,lowrate
tcp,OTH,123,245,245,0,50,50,lowrate
tcp,S1,296,649,649,0,100,100,lowrate
tcp,RSTO,991,53,53,0,54,54,lowrate
tcp,OTH,114,234,234,0,50,50,lowrate
tcp,OTH,101,194,194,0,50,50,lowrate
tcp,S1,370,293,293,0,100,100,lowrate
tcp,OTH,60,332,332,0,73,73,lowrate
tcp,S1,296,563,563,0,100,100,lowrate
tcp,OTH,102,218,218,0,50,50,lowrate
tcp,S1,968,57,56,0,75,74,lowrate
tcp,S1,296,280,280,0,100,100,lowrate
tcp,S1,370,354,354,0,100,100,lowrate
tcp,S1,148,667,667,0,100,100,lowrate
tcp,S1,370,221,221,0,100,100,lowrate
tcp,S1,767,143,142,0,100,100,lowrate
tcp,S1,370,453,453,0,100,100,lowrate
tcp,RSTO,1100,56,56,0,81,81,lowrate
tcp,S1,296,305,305,0,100,100,lowrate
tcp,OTH,104,104,104,0,50,50,lowrate
tcp,S1,74,422,421,0,100,100,lowrate
tcp,S1,370,597,596,0,100,100,lowrate
tcp,S1,222,875,875,0,100,100,lowrate
tcp,S1,148,295,294,0,100,100,lowrate
tcp,OTH,60,914,914,0,34,34,lowrate
tcp,OTH,66,590,590,0,76,76,lowrate
tcp,OTH,60,821,821,0,51,51,lowrate
tcp,S1,148,172,172,0,100,100,lowrate
tcp,OTH,66,500,500,0,93,93,lowrate
tcp,S2,1614,424,424,0,100,100,lowrate
tcp,RSTO,939,199,199,0,100,100,lowrate
tcp,S1,296,174,174,0,100,100,lowrate
tcp,S1,982,8,7,0,23,22,lowrate
tcp,S1,621,705,704,0,96,96,lowrate
tcp,S1,148,70,69,0,99,98,lowrate
tcp,OTH,102,90,90,0,50,50,lowrate
tcp,S1,296,651,651,0,100,100,lowrate
tcp,OTH,66,500,500,0,86,86,lowrate
tcp,OTH,60,1008,1008,0,50,50,lowrate
tcp,OTH,89,174,174,0,50,50,lowrate
tcp,OTH,66,520,520,0,82,82,lowrate
tcp,S1,659,140,139,0,100,100,lowrate
tcp,S1,74,354,354,0,100,100,lowrate
tcp,S1,296,657,657,0,100,100,lowrate
tcp,OTH,66,523,523,0,85,85,lowrate
tcp,S1,370,436,435,0,100,100,lowrate
tcp,OTH,104,127,127,0,50,50,lowrate
tcp,S1,296,656,656,0,100,100,lowrate
tcp,S1,370,752,752,0,100,100,lowrate
tcp,OTH,83,159,159,0,50,50,lowrate
tcp,S1,296,603,603,0,100,100,lowrate
tcp,S1,148,417,416,0,100,100,lowrate
tcp,S1,296,657,657,0,100,100,lowrate
tcp,OTH,526,2,2,0,21,21,lowrate
tcp,S1,222,485,485,0,100,100,lowrate
tcp,S1,370,48,48,0,100,100,lowrate
tcp,RSTO,1100,100,100,0,100,100,lowrate
tcp,OTH,60,768,768,0,45,45,lowrate
tcp,OTH,66,386,386,0,89,89,lowrate
tcp,S1,370,310,310,0,100,100,lowrate
tcp,OTH,60,707,707,0,49,49,lowrate
tcp,OTH,60,932,932,0,31,31,lowrate
tcp,S1,296,390,390,0,100,100,lowrate
tcp,S1,74,272,271,0,100,100,lowrate
tcp,OTH,118,205,205,0,50,50,lowrate
tcp,OTH,60,14,14,0,68,68,lowrate
tcp,S1,296,159,159,0,100,100,lowrate
tcp,OTH,88,182,182,0,50,50,lowrate
tcp,S1,296,599,599,0,100,100,lowrate
tcp,OTH,66,515,515,0,100,100,lowrate
tcp,OTH,122,51,51,0,63,63,lowrate
tcp,S1,296,535,535,0,100,100,lowrate
tcp,RSTO,2576,18,18,0,59,59,lowrate
tcp,S1,74,882,881,0,100,100,lowrate
tcp,S1,665,36,35,0,94,93,lowrate
tcp,OTH,97,250,250,0,50,50,lowrate
tcp,S1,370,286,286,0,100,100,lowrate
tcp,S1,148,174,173,0,100,100,lowrate
tcp,OTH,105,232,232,0,50,50,lowrate
tcp,S1,370,673,673,0,100,100,lowrate
tcp,OTH,215,608,608,0,85,85,lowrate
tcp,OTH,66,432,432,0,88,88,lowrate
tcp,OTH,60,784,784,0,33,33,lowrate
tcp,RSTO,2091,229,229,0,100,100,lowrate
tcp,RSTO,984,58,58,0,59,59,lowrate
tcp,OTH,103,73,73,0,50,50,lowrate
tcp,OTH,60,860,860,0,48,48,lowrate
tcp,S1,296,144,144,0,100,100,lowrate
tcp,RSTO,3094,891,891,0,100,100,lowrate
tcp,OTH,104,238,238,0,50,50,lowrate
tcp,RSTO,874,349,349,0,100,100,lowrate
tcp,S1,296,302,302,0,100,100,lowrate
tcp,S1,296,576,576,0,100,100,lowrate
tcp,RSTO,885,83,82,0,94,93,lowrate
tcp,OTH,60,607,607,0,36,36,lowrate
tcp,OTH,60,917,917,0,45,45,lowrate
tcp,RSTO,3430,387,387,0,100,100,lowrate
tcp,S1,296,454,454,0,100,100,lowrate
tcp,OTH,60,880,880,0,33,33,lowrate
tcp,OTH,60,739,739,0,54,54,lowrate
tcp,S1,956,748,747,0,100,100,lowrate
tcp,S1,222,729,728,0,99,99,lowrate
tcp,OTH,95,124,124,0,50,50,lowrate
tcp,OTH,60,971,971,0,45,45,lowrate
tcp,OTH,60,681,681,0,64,64,lowrate
tcp,RSTO,2266,574,574,0,100,100,lowrate
tcp,S1,370,223,223,0,100,100,lowrate
tcp,S1,370,248,247,0,100,100,lowrate
tcp,OTH,60,4,4,0,60,60,lowrate
tcp,RSTO,891,27,27,0,61,61,lowrate
tcp,OTH,60,630,630,0,70,70,lowrate
tcp,S1,370,239,239,0,100,100,lowrate
tcp,S1,296,619,619,0,100,100,lowrate
tcp,OTH,108,109,109,0,50,50,lowrate
tcp,S1,296,434,434,0,100,100,lowrate
tcp,OTH,170,81,81,0,89,89,lowrate
tcp,S1,296,415,415,0,100,100,lowrate
tcp,OTH,66,543,543,0,84,84,lowrate
tcp,S1,296,475,475,0,100,100,lowrate
tcp,S1,370,641,640,0,100,100,lowrate
tcp,S1,370,117,117,0,100,100,lowrate
