% isAttack normal:	2000
% isAttack attack:	2000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,16,18,20-22,27-weka.filters.unsupervised.attribute.Remove'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
tcp,OTH,146,3312,0,47,0,0.02,0,normal
tcp,SF,946,3347,0,96,0,0,0,normal
tcp,OTH,78,5385,0,98,0,0,0,normal
tcp,OTH,66,5181,0,22,0,0,0,normal
tcp,SF,946,2524,0,99,0,0,0,normal
tcp,SF,946,3367,0,100,0,0,0,normal
tcp,SF,946,2067,0,100,0,0,0,normal
tcp,OTH,66,2857,0,37,0,0.18,0,normal
tcp,SF,946,2206,0,100,0,0,0,normal
tcp,SF,1042,1953,0,93,0,0,0,normal
tcp,OTH,66,5234,0,65,0,0.03,0,normal
tcp,OTH,78,5744,0,59,0,0.12,0,normal
tcp,SF,946,2008,0,100,0,0,0,normal
tcp,SF,219,17,0.16,255,0,0,0,normal
tcp,SF,264,1,0,241,0.02,0,0,normal
tcp,SF,222,7,0,255,0,0.01,0,normal
tcp,SF,233,16,0,255,0,0,0,normal
tcp,SF,257,6,0,255,0,0,0,normal
tcp,SF,199,13,0.13,255,0,0.01,0,normal
tcp,SF,332,7,0.18,255,0,0.14,0.05,normal
tcp,SF,316,1,0,255,0,0,0,normal
tcp,SF,244,9,0,255,0,0.01,0.02,normal
tcp,SF,242,4,0.4,255,0,0.06,0.03,normal
tcp,SF,343,19,0,255,0,0.01,0.01,normal
tcp,SF,390,6,0.29,255,0,0.04,0.01,normal
tcp,SF,225,22,0.12,255,0,0.02,0.02,normal
tcp,SF,272,21,0.1,255,0,0,0,normal
tcp,SF,192,13,0,239,0,0.08,0.03,normal
tcp,SF,296,6,0,255,0,0.01,0,normal
tcp,SF,238,8,0,255,0,0.07,0.05,normal
tcp,SF,329,38,0.05,255,0,0,0,normal
tcp,SF,219,4,0,255,0,0.01,0.02,normal
tcp,SF,227,3,0,255,0,0.01,0.04,normal
tcp,SF,194,14,0,255,0,0,0.02,normal
tcp,SF,301,2,0.67,25,0.08,0.04,0,normal
tcp,SF,303,6,0,246,0.01,0,0,normal
tcp,SF,214,3,0,255,0,0.01,0.01,normal
tcp,SF,228,1,0,255,0,0.06,0.07,normal
tcp,SF,228,1,0,255,0,0,0,normal
tcp,SF,247,4,0,255,0,0,0,normal
tcp,SF,293,11,0,255,0,0.03,0.06,normal
tcp,SF,229,19,0,255,0,0,0,normal
tcp,SF,329,15,0,255,0,0,0,normal
tcp,SF,226,10,0.18,255,0,0,0,normal
tcp,SF,289,10,0,255,0,0,0.01,normal
tcp,SF,220,4,0,83,0,0.03,0.05,normal
tcp,REJ,0,1,0,249,0,0.06,0.01,normal
tcp,S0,0,2,0,255,0,0.01,0.01,normal
tcp,REJ,0,1,0,60,0,0.12,0.03,normal
tcp,SF,209,5,0,255,0,0.2,0.04,normal
tcp,SF,323,10,0,255,0,0.01,0.03,normal
tcp,SF,215,3,0,255,0,0.02,0.01,normal
tcp,REJ,0,1,0,195,0,0.06,0.15,normal
tcp,SF,305,3,0,255,0,0.01,0.05,normal
tcp,REJ,0,1,1,243,0,0.02,0.18,normal
tcp,SF,214,4,0,255,0,0.01,0.02,normal
tcp,SF,298,17,0,255,0,0.03,0.03,normal
tcp,SF,300,2,0,180,0.02,0.01,0,normal
tcp,SF,337,23,0.08,109,0.02,0.01,0,normal
tcp,SF,308,7,0,237,0.02,0,0,normal
tcp,SF,268,1,0.67,255,0,0.1,0.05,normal
tcp,SF,213,1,0,209,0,0.05,0.21,normal
tcp,SF,323,12,0.25,255,0,0.02,0.07,normal
tcp,SF,307,8,0,255,0,0,0.01,normal
tcp,SF,260,6,0,255,0,0,0,normal
tcp,SF,237,1,0.09,255,0,0.02,0.04,normal
tcp,SF,338,2,0,255,0,0.5,0.04,normal
tcp,SF,171,1,0.19,255,0,0.04,0.01,normal
tcp,SF,222,10,0.25,255,0,0,0,normal
tcp,SF,256,1,0,255,0,0.03,0.04,normal
tcp,SF,293,24,0.08,255,0,0.01,0.05,normal
tcp,SF,302,3,0,225,0.01,0,0,normal
tcp,SF,204,4,0,255,0,0.04,0.01,normal
tcp,SF,238,1,0.38,255,0,0.01,0.01,normal
tcp,SF,168,1,0,255,0,0.03,0.02,normal
tcp,SF,323,2,0,139,0,0.01,0,normal
tcp,SF,345,20,0,255,0,0.01,0.04,normal
tcp,REJ,0,1,0,222,0,1,0.11,normal
tcp,SF,197,2,0,255,0,0.5,0.05,normal
tcp,REJ,0,1,0,255,0,0.17,0.14,normal
tcp,SF,299,7,0,255,0,0.14,0.02,normal
tcp,SF,243,5,0.33,255,0,0.06,0.02,normal
tcp,SF,185,5,0,255,0,0.04,0.01,normal
tcp,SF,401,4,0.5,255,0,0,0,normal
tcp,SF,297,5,0.07,255,0,0,0,normal
tcp,SF,216,38,0,255,0,0.01,0.03,normal
tcp,SF,221,1,1,255,0,0.01,0.05,normal
tcp,REJ,0,1,0,204,0,0.02,0.01,normal
tcp,SF,143,1,0.15,255,0,1,0.03,normal
tcp,SF,327,4,0,255,0,0.03,0.03,normal
tcp,SF,239,11,0.15,255,0,0.01,0.02,normal
tcp,SF,394,8,0,255,0,0,0,normal
tcp,SF,302,2,0.4,255,0,0.08,0.03,normal
tcp,SF,200,3,0.5,255,0,0.01,0.04,normal
tcp,SF,237,21,0.11,255,0,0.01,0.02,normal
tcp,SF,233,7,0,255,0,0,0.04,normal
tcp,SF,337,6,0.2,255,0,0.1,0.02,normal
tcp,SF,279,1,0.67,255,0,0.04,0.05,normal
tcp,SF,223,8,0.3,255,0,0,0,normal
tcp,REJ,0,1,0,255,0,0.01,0.15,normal
tcp,SF,359,17,0.11,255,0,0,0,normal
tcp,SF,242,2,0.67,255,0,0.01,0.07,normal
tcp,SF,296,24,0,255,0,0,0,normal
tcp,SF,272,12,0,255,0,0,0,normal
tcp,SF,236,13,0,255,0,0,0,normal
tcp,SF,283,7,0,255,0,0.01,0.03,normal
tcp,SF,255,4,0.29,255,0,0.01,0.04,normal
tcp,SF,298,6,0.2,255,0,0.01,0.04,normal
tcp,SF,243,7,0,255,0,0.03,0.05,normal
tcp,REJ,0,1,0,212,0,0.14,0.11,normal
tcp,SF,251,6,0,255,0,0.17,0.02,normal
tcp,SF,285,9,0,255,0,0.11,0.02,normal
tcp,SF,251,10,0,255,0,0.1,0.02,normal
tcp,SF,299,2,0,255,0,0.03,0.02,normal
tcp,SF,311,20,0.08,255,0,0,0,normal
tcp,SF,186,1,0,255,0,0.1,0.07,normal
tcp,SF,295,11,0.15,255,0,0.04,0.02,normal
tcp,SF,212,10,0,255,0,0,0,normal
tcp,S1,170,4,0,255,0,0.02,0.02,normal
tcp,SF,251,11,0,255,0,0.01,0.03,normal
tcp,SF,201,14,0,255,0,0.01,0.02,normal
tcp,SF,269,3,0,255,0,0.01,0.07,normal
tcp,SF,246,1,0,255,0,0.03,0.04,normal
tcp,SF,202,6,0.18,255,0,0,0.02,normal
tcp,SF,269,20,0,255,0,0.02,0.02,normal
tcp,REJ,0,1,0,255,0,0.25,0.31,normal
tcp,SF,295,8,0,255,0,0.11,0.03,normal
tcp,SF,352,9,0,255,0,0.05,0.03,normal
tcp,SF,214,5,0.33,255,0,0.02,0.03,normal
tcp,SF,239,29,0,255,0,0.03,0.02,normal
tcp,SF,168,15,0,255,0,0,0,normal
tcp,SF,228,16,0,255,0,0,0,normal
tcp,SF,202,2,0,255,0,0.07,0.04,normal
tcp,SF,215,7,0,255,0,0.03,0.05,normal
tcp,SF,307,15,0,255,0,0.03,0.06,normal
tcp,SF,198,19,0,255,0,0.01,0.01,normal
tcp,SF,275,2,0.5,255,0,0.04,0.09,normal
tcp,SF,277,4,0.4,255,0,0,0,normal
tcp,SF,236,9,0,255,0,0,0,normal
tcp,SF,250,1,0,255,0,0,0,normal
tcp,SF,285,1,1,255,0,0.01,0.04,normal
tcp,SF,320,10,0,255,0,0,0,normal
tcp,SF,338,15,0,255,0,0,0,normal
tcp,SF,264,10,0,255,0,0,0,normal
tcp,SF,273,1,0,255,0,0,0,normal
tcp,REJ,0,1,1,9,0.21,0.04,0,normal
tcp,SF,212,9,0,255,0,0.11,0.06,normal
tcp,SF,305,13,0.12,255,0,0.01,0.02,normal
tcp,SF,252,10,0,255,0,0,0,normal
tcp,SF,306,1,0,46,0.05,0.02,0,normal
tcp,SF,237,11,0.24,255,0,0,0,normal
tcp,SF,219,1,0.11,255,0,0.25,0.01,normal
tcp,SF,375,3,0,255,0,0,0.01,normal
tcp,SF,344,17,0,255,0,0,0,normal
tcp,SF,229,8,0,255,0,0.01,0.01,normal
tcp,SF,229,8,0,255,0,0,0,normal
tcp,SF,346,7,0.25,255,0,0.06,0.06,normal
tcp,SF,210,7,0,255,0,0.14,0.02,normal
tcp,SF,306,1,0.29,243,0.01,0,0,normal
tcp,SF,240,3,0,255,0,0,0,normal
tcp,SF,216,12,0,255,0,0.02,0.05,normal
tcp,SF,216,13,0,255,0,0.02,0.02,normal
tcp,SF,293,10,0,255,0,0.02,0.03,normal
tcp,SF,296,20,0,255,0,0,0,normal
tcp,SF,309,13,0,255,0,0,0,normal
tcp,SF,308,6,0.2,67,0.03,0.01,0,normal
tcp,SF,330,9,0.2,255,0,0.01,0.04,normal
tcp,SF,305,6,0.27,255,0,0.08,0.03,normal
tcp,SF,303,4,0,247,0.01,0,0,normal
tcp,SF,294,9,0,255,0,0.01,0.02,normal
tcp,SF,226,3,0,255,0,0.01,0.04,normal
tcp,SF,229,10,0.17,255,0,0,0,normal
tcp,SF,300,4,0,255,0,0.01,0.02,normal
tcp,SF,222,5,0,255,0,0.02,0.02,normal
tcp,REJ,0,1,0,250,0,0.5,0.27,normal
tcp,SF,243,14,0,255,0,0.01,0,normal
tcp,SF,315,22,0.09,255,0,0,0,normal
tcp,REJ,0,1,0,255,0,0.01,0.06,normal
tcp,REJ,0,1,1,255,0,0.01,0.15,normal
tcp,SF,240,16,0.12,255,0,0,0,normal
tcp,SF,220,25,0.08,255,0,0,0,normal
tcp,SF,361,18,0,255,0,0.01,0.01,normal
tcp,REJ,0,1,0,11,0,1,0.73,normal
tcp,SF,211,10,0.24,255,0,0.04,0.04,normal
tcp,SF,351,7,0,255,0,0.03,0.05,normal
tcp,SF,301,4,0.25,255,0,0.01,0.02,normal
tcp,SF,331,4,0.5,255,0,0,0,normal
tcp,SF,206,8,0,255,0,0.12,0.04,normal
tcp,SF,233,17,0.11,255,0,0.01,0.02,normal
tcp,SF,184,1,0,249,0.01,0,0,normal
tcp,SF,310,2,0.18,255,0,0,0,normal
tcp,SF,303,5,0,255,0,0.01,0.01,normal
tcp,SF,326,4,0,255,0,0,0,normal
tcp,SF,208,1,1,255,0,0.03,0.07,normal
tcp,SF,287,9,0.13,255,0,0.02,0.02,normal
tcp,SF,216,2,0,255,0,0,0,normal
tcp,SF,327,22,0,255,0,0,0,normal
tcp,SF,230,37,0,255,0,0,0.01,normal
tcp,SF,248,3,0.17,255,0,0,0,normal
tcp,REJ,0,1,0,250,0,0.02,0.14,normal
tcp,SF,309,3,0.22,255,0,0.01,0.01,normal
tcp,SF,214,4,0.4,255,0,0.02,0.02,normal
tcp,SF,218,4,0,255,0,0.02,0.04,normal
tcp,SF,211,2,0.67,255,0,0.01,0.04,normal
tcp,SF,156,5,0,255,0,0,0,normal
tcp,SF,264,1,0.75,255,0,1,0.07,normal
tcp,SF,315,1,0,255,0,0.02,0.04,normal
tcp,SF,216,14,0.21,255,0,0.07,0.06,normal
tcp,SF,293,3,0,255,0,0.01,0.05,normal
tcp,SF,220,9,0.16,255,0,0.11,0.03,normal
tcp,SF,344,1,0,255,0,1,0.04,normal
tcp,SF,224,16,0,255,0,0,0,normal
tcp,SF,163,1,0.4,255,0,0,0,normal
tcp,SF,331,13,0.06,255,0,0.02,0.02,normal
tcp,SF,213,10,0,255,0,0,0,normal
tcp,SF,197,3,0,255,0,0.33,0.02,normal
tcp,SF,299,7,0,250,0.01,0,0,normal
tcp,SF,228,1,0,255,0,0,0.01,normal
tcp,SF,229,6,0,255,0,0,0,normal
tcp,REJ,0,1,0,255,0,0.14,0.07,normal
tcp,SF,309,5,0.33,255,0,0,0,normal
tcp,SF,249,29,0.14,255,0,0,0,normal
tcp,SF,317,19,0.06,255,0,0,0,normal
tcp,SF,230,10,0,255,0,0.02,0.03,normal
tcp,SF,326,8,0,255,0,0.12,0.01,normal
tcp,SF,293,13,0,204,0,0.08,0.02,normal
tcp,SF,350,12,0.12,255,0,0,0,normal
tcp,SF,229,3,0,255,0,0.03,0.05,normal
tcp,SF,314,18,0.15,255,0,0,0,normal
tcp,SF,303,16,0,255,0,0,0,normal
tcp,SF,224,7,0.2,255,0,0,0,normal
tcp,SF,244,1,0.18,255,0,0.14,0.07,normal
tcp,REJ,0,1,1,255,0,1,0.18,normal
tcp,SF,328,6,0.3,255,0,0,0,normal
tcp,SF,219,51,0,255,0,0.02,0.04,normal
tcp,SF,304,9,0,255,0,0,0,normal
tcp,SF,386,12,0,255,0,0,0,normal
tcp,SF,327,5,0.33,255,0,0,0,normal
tcp,SF,209,1,1,255,0,0.03,0.04,normal
tcp,SF,236,1,0,255,0,1,0.02,normal
tcp,SF,290,34,0,255,0,0.03,0.04,normal
tcp,SF,209,19,0,255,0,0.05,0.02,normal
tcp,SF,325,24,0,253,0.01,0,0,normal
tcp,SF,224,4,0,255,0,0,0,normal
tcp,SF,211,27,0,255,0,0.02,0.04,normal
tcp,SF,251,5,0.33,255,0,0.01,0.01,normal
tcp,SF,228,21,0,255,0,0.01,0.04,normal
tcp,SF,164,13,0,255,0,0.01,0.01,normal
tcp,SF,215,6,0.29,255,0,0.17,0.05,normal
tcp,SF,189,2,0,255,0,0,0,normal
tcp,SF,218,6,0,255,0,0,0,normal
tcp,SF,238,5,0,255,0,0,0,normal
tcp,SF,209,1,0,255,0,0.02,0.01,normal
tcp,SF,259,4,0,255,0,0.02,0.04,normal
tcp,SF,359,3,0.27,255,0,0.01,0.01,normal
tcp,SF,205,32,0.06,255,0,0.01,0.04,normal
tcp,SF,350,4,0.14,255,0,0,0,normal
tcp,SF,297,12,0,255,0,0.01,0.05,normal
tcp,SF,200,25,0.11,255,0,0.02,0.02,normal
tcp,SF,198,3,0,255,0,0.11,0.03,normal
tcp,SF,311,7,0,255,0,0,0,normal
tcp,SF,206,7,0.12,255,0,0,0,normal
tcp,SF,299,11,0.15,255,0,0.01,0.02,normal
tcp,RSTO,242,7,0,255,0,0.01,0.01,normal
tcp,SF,223,16,0.12,255,0,0,0,normal
tcp,SF,328,10,0,255,0,0,0,normal
tcp,SF,250,10,0,255,0,0.01,0.01,normal
tcp,SF,202,3,0.5,255,0,0.01,0.03,normal
tcp,SF,349,13,0,235,0,0.08,0.17,normal
tcp,SF,413,17,0,255,0,0,0,normal
tcp,SF,205,13,0,255,0,0,0,normal
tcp,SF,308,3,0,237,0.01,0,0,normal
tcp,SF,237,66,0,255,0,0,0.01,normal
tcp,SF,166,37,0,255,0,0,0,normal
tcp,REJ,0,1,1,58,0,0.5,0.24,normal
tcp,SF,210,12,0.19,255,0,0,0,normal
tcp,SF,214,19,0,255,0,0.05,0.04,normal
tcp,SF,299,5,0,255,0,0.02,0.03,normal
tcp,SF,238,4,0,255,0,0.1,0.04,normal
tcp,SF,327,8,0.12,255,0,0,0,normal
tcp,SF,190,5,0.33,255,0,0.01,0.04,normal
tcp,SF,336,1,0,255,0,0.5,0.02,normal
tcp,SF,180,1,0,255,0,0.04,0.06,normal
tcp,SF,227,25,0,255,0,0,0,normal
tcp,SF,205,21,0,255,0,0,0.02,normal
tcp,SF,323,2,0,255,0,0.33,0.05,normal
tcp,SF,287,4,0,118,0,0.01,0,normal
tcp,REJ,0,1,0,242,0,0.5,0.12,normal
tcp,SF,201,8,0.11,255,0,0.12,0.03,normal
tcp,SF,212,15,0,255,0,0.07,0.06,normal
tcp,SF,202,23,0.15,255,0,0.01,0.05,normal
tcp,SF,220,4,0.5,255,0,0,0,normal
tcp,SF,241,7,0,255,0,0,0,normal
tcp,SF,261,2,0,255,0,0.33,0.04,normal
tcp,SF,234,4,0,255,0,0.01,0.02,normal
tcp,SF,324,11,0,255,0,0.03,0.04,normal
tcp,SF,182,2,0,255,0,0.01,0.02,normal
tcp,SF,212,6,0.1,255,0,0.02,0.04,normal
tcp,SF,208,28,0,255,0,0.01,0.03,normal
tcp,REJ,0,1,1,255,0,1,0.19,normal
tcp,SF,252,10,0.23,255,0,0,0,normal
tcp,SF,164,6,0,255,0,0,0,normal
tcp,SF,369,28,0,255,0,0,0,normal
tcp,SF,167,1,1,255,0,0.01,0.01,normal
tcp,SF,327,9,0,255,0,0.11,0.08,normal
tcp,SF,281,3,0,255,0,0.33,0.02,normal
tcp,SF,230,5,0,255,0,0,0,normal
tcp,SF,302,10,0.09,255,0,0.04,0.06,normal
tcp,SF,275,1,0,255,0,0.02,0.05,normal
tcp,SF,189,2,0.4,255,0,0.01,0.03,normal
tcp,SF,232,6,0,255,0,0,0,normal
tcp,SF,367,5,0,255,0,0,0,normal
tcp,SF,210,3,0,255,0,0.17,0.05,normal
tcp,SF,298,5,0.43,252,0,0.2,0.08,normal
tcp,SF,294,21,0.21,255,0,0.02,0.01,normal
tcp,SF,307,11,0,255,0,0.01,0.02,normal
tcp,SF,308,14,0,255,0,0,0,normal
tcp,SF,213,22,0.16,255,0,0,0,normal
tcp,SF,304,19,0.09,198,0,0.01,0.02,normal
tcp,SF,203,33,0.04,255,0,0,0,normal
tcp,SF,159,1,0,255,0,1,0.03,normal
tcp,SF,214,2,0,255,0,0.04,0.05,normal
tcp,SF,204,30,0.06,255,0,0,0,normal
tcp,REJ,0,1,0,19,0,0.05,0,normal
tcp,SF,328,1,0.24,255,0,0.08,0.04,normal
tcp,SF,373,2,0.75,255,0,0.04,0.05,normal
tcp,SF,209,2,0,255,0,0.02,0.05,normal
tcp,SF,310,2,0,255,0,0.01,0.01,normal
tcp,REJ,0,1,1,247,0,0.14,0.13,normal
tcp,SF,281,2,0,255,0,0.5,0.04,normal
tcp,SF,303,3,0.5,255,0,0.01,0.03,normal
tcp,SF,189,3,0.5,255,0,0.33,0.04,normal
tcp,SF,174,1,0,26,0,0.04,0,normal
tcp,SF,311,13,0,255,0,0,0,normal
tcp,SF,341,11,0.14,255,0,0.03,0.03,normal
tcp,SF,217,10,0.14,255,0,0,0,normal
tcp,SF,240,14,0.13,255,0,0,0,normal
tcp,REJ,0,1,1,133,0,0.02,0.14,normal
tcp,SF,173,1,0,255,0,0.33,0.02,normal
tcp,SF,315,19,0,255,0,0,0,normal
tcp,SF,230,1,0.4,255,0,1,0.06,normal
tcp,SF,295,1,0.25,255,0,0.01,0.02,normal
tcp,SF,200,10,0.18,255,0,0.1,0.02,normal
tcp,SF,294,7,0,255,0,0.05,0.03,normal
tcp,REJ,0,1,1,237,0,1,0.19,normal
tcp,SF,0,7,0,255,0,0.14,0.05,normal
tcp,SF,330,17,0.11,255,0,0,0,normal
tcp,SF,292,21,0.09,255,0,0.01,0.05,normal
tcp,REJ,0,1,0,33,0,1,0.39,normal
tcp,SF,230,5,0,255,0,0,0,normal
tcp,SF,211,5,0.31,42,0,0.05,0,normal
tcp,REJ,0,1,1,19,0,0.11,0.26,normal
tcp,REJ,0,1,0,245,0,0.01,0.16,normal
tcp,SF,300,2,0,255,0,0,0,normal
tcp,REJ,0,1,1,247,0,0.08,0.06,normal
tcp,SF,260,18,0,255,0,0,0,normal
tcp,SF,287,32,0.12,219,0,0,0.01,normal
tcp,SF,193,1,0.67,255,0,0.01,0.02,normal
tcp,SF,305,2,0.14,255,0,0.02,0.09,normal
tcp,SF,288,14,0.13,255,0,0.05,0.02,normal
tcp,SF,315,11,0,168,0,0.01,0,normal
tcp,SF,340,35,0,255,0,0.01,0.02,normal
tcp,SF,248,2,0.17,255,0,0.02,0.04,normal
tcp,SF,320,30,0.08,255,0,0.01,0.02,normal
tcp,SF,211,30,0,255,0,0.03,0.03,normal
tcp,SF,222,1,0,255,0,1,0.01,normal
tcp,SF,324,7,0.08,255,0,0,0,normal
tcp,SF,232,11,0.15,255,0,0.04,0.01,normal
tcp,SF,224,15,0.12,255,0,0.02,0.01,normal
tcp,SF,223,2,0.67,255,0,0.14,0.11,normal
tcp,SF,221,30,0.06,252,0,0.01,0.06,normal
tcp,SF,145,1,0,255,0,0,0.01,normal
tcp,SF,249,1,0,255,0,0.09,0.02,normal
tcp,SF,274,1,0,255,0,0.01,0.02,normal
tcp,SF,355,3,0,255,0,0.33,0.04,normal
tcp,SF,215,4,0,255,0,0.06,0.04,normal
tcp,SF,304,7,0.33,247,0.01,0,0,normal
tcp,SF,236,3,0.22,255,0,0.02,0.06,normal
tcp,S0,0,2,0,255,0,1,0.04,normal
tcp,SF,245,1,0,255,0,0.01,0.03,normal
tcp,SF,236,5,0.38,255,0,0,0,normal
tcp,SF,229,3,0,255,0,0.2,0.05,normal
tcp,SF,215,4,0,255,0,0.01,0.05,normal
tcp,SF,253,2,0.27,255,0,0,0.01,normal
tcp,SF,327,21,0,255,0,0,0,normal
tcp,SF,204,3,0,255,0,0.33,0.05,normal
tcp,SF,313,20,0.09,255,0,0.03,0.03,normal
tcp,SF,224,8,0.08,255,0,0,0,normal
tcp,SF,223,8,0,255,0,0.12,0.04,normal
tcp,SF,283,2,0,255,0,0.01,0.05,normal
tcp,SF,309,11,0.21,255,0,0.03,0.04,normal
tcp,REJ,0,1,1,255,0,0.11,0.18,normal
tcp,SF,368,8,0.27,231,0,0.04,0.21,normal
tcp,SF,243,4,0,255,0,0.01,0,normal
tcp,SF,212,13,0,255,0,0,0,normal
tcp,SF,300,12,0.13,255,0,0.02,0.05,normal
tcp,SF,219,11,0,255,0,0,0,normal
tcp,SF,293,6,0.22,255,0,0,0,normal
tcp,SF,270,14,0,255,0,0,0,normal
tcp,REJ,0,1,0,255,0,0.2,0.16,normal
tcp,SF,336,3,0,255,0,0,0,normal
tcp,SF,272,35,0.06,255,0,0.01,0.03,normal
tcp,SF,147,2,0.15,255,0,0.03,0.08,normal
tcp,SF,186,1,0.1,255,0,0,0.02,normal
tcp,SF,245,3,0.5,255,0,0.01,0.04,normal
tcp,SF,314,20,0,255,0,0.05,0.04,normal
tcp,SF,235,22,0.05,255,0,0,0,normal
tcp,SF,291,2,0,255,0,0,0,normal
tcp,SF,335,19,0,255,0,0.01,0.02,normal
tcp,SF,274,25,0,255,0,0.04,0.06,normal
tcp,SF,230,6,0.29,249,0.01,0,0,normal
tcp,SF,350,17,0,255,0,0.06,0.04,normal
tcp,SF,205,22,0.14,255,0,0.05,0.03,normal
tcp,SF,230,13,0,255,0,0.08,0.02,normal
tcp,SF,333,20,0.17,255,0,0,0,normal
tcp,SF,194,18,0,255,0,0,0,normal
tcp,SF,200,7,0.12,255,0,0.14,0.03,normal
tcp,SF,325,5,0.29,255,0,0,0,normal
tcp,SF,251,10,0.11,255,0,0.03,0.07,normal
tcp,SF,235,9,0.14,255,0,0.04,0.01,normal
tcp,SF,210,7,0.06,255,0,0.14,0.05,normal
tcp,SF,266,6,0,255,0,0.04,0.04,normal
tcp,SF,247,3,0,255,0,0,0,normal
tcp,SF,280,2,0.4,255,0,0.01,0.02,normal
tcp,SF,309,6,0,255,0,0.12,0.05,normal
tcp,SF,221,3,0.29,255,0,0,0,normal
tcp,REJ,0,1,0,254,0,0.05,0.17,normal
tcp,REJ,0,1,1,195,0,0.5,0.07,normal
tcp,REJ,0,1,0,253,0,0.33,0.16,normal
tcp,SF,225,4,0.14,255,0,0.25,0.03,normal
tcp,SF,246,7,0,255,0,0,0.01,normal
tcp,SF,319,4,0,255,0,0.25,0.04,normal
tcp,SF,328,9,0.2,255,0,0,0.04,normal
tcp,SF,226,14,0.13,255,0,0.01,0.05,normal
tcp,SF,195,4,0.4,255,0,0.07,0.03,normal
tcp,SF,306,7,0,251,0.01,0,0,normal
tcp,SF,193,26,0,255,0,0,0,normal
tcp,SF,301,25,0.12,255,0,0.01,0.03,normal
tcp,SF,224,16,0,255,0,0.03,0.03,normal
tcp,SF,244,9,0,255,0,0.03,0.07,normal
tcp,SF,233,10,0,255,0,0.1,0.01,normal
tcp,SF,164,1,0.6,255,0,1,0.01,normal
tcp,SF,329,17,0,255,0,0.01,0.01,normal
tcp,SF,183,6,0.12,255,0,0.04,0.03,normal
tcp,SF,207,10,0,255,0,0.1,0.02,normal
tcp,SF,208,6,0,85,0,0.01,0,normal
tcp,SF,217,5,0.33,10,0,0.1,0,normal
tcp,SF,299,35,0,255,0,0.03,0.07,normal
tcp,SF,321,5,0.24,255,0,0,0,normal
tcp,SF,477,1,0,255,0,0,0,normal
tcp,SF,215,7,0.25,255,0,0.14,0.07,normal
tcp,SF,336,35,0.05,255,0,0,0,normal
tcp,SF,333,5,0,255,0,0,0.02,normal
tcp,SF,247,1,0.4,255,0,0,0,normal
tcp,SF,333,15,0.08,255,0,0.01,0.02,normal
tcp,SF,297,9,0.17,255,0,0,0,normal
tcp,SF,331,10,0,255,0,0,0,normal
tcp,SF,230,8,0,255,0,0.12,0.02,normal
tcp,SF,217,7,0,255,0,0.01,0.02,normal
tcp,SF,224,2,0.09,255,0,0.06,0.01,normal
tcp,SF,231,13,0.14,255,0,0,0,normal
tcp,SF,149,1,0.23,255,0,0.33,0.05,normal
tcp,SF,203,20,0,255,0,0.05,0.03,normal
tcp,SF,289,1,1,255,0,0.11,0.06,normal
tcp,REJ,0,1,0,151,0,0.06,0.03,normal
tcp,SF,262,2,0,255,0,0,0.01,normal
tcp,SF,211,11,0,255,0,0,0,normal
tcp,SF,258,20,0.09,255,0,0.01,0.02,normal
tcp,SF,265,1,0,255,0,0.01,0.03,normal
tcp,SF,218,4,0,255,0,0.06,0.01,normal
tcp,SF,323,7,0,255,0,0,0,normal
tcp,SF,327,13,0,255,0,0,0,normal
tcp,SF,209,2,0.09,255,0,0.01,0.02,normal
tcp,SF,376,3,0.1,255,0,0.02,0.06,normal
tcp,SF,208,45,0.04,255,0,0.01,0.01,normal
tcp,SF,224,14,0.13,255,0,0.02,0.02,normal
tcp,SF,254,1,1,255,0,0.03,0.07,normal
tcp,SF,191,4,0,255,0,0.01,0.01,normal
tcp,SF,217,2,0,255,0,0.02,0.03,normal
tcp,SF,213,10,0,255,0,0,0,normal
tcp,SF,304,13,0.18,255,0,0.01,0.02,normal
tcp,SF,156,1,1,255,0,1,0.03,normal
tcp,SF,224,9,0,255,0,0.02,0.02,normal
tcp,SF,229,1,0,255,0,0.01,0.01,normal
tcp,REJ,0,1,1,46,0,0.11,0.24,normal
tcp,SF,236,2,0.67,255,0,0,0,normal
tcp,REJ,0,1,0,247,0,0.02,0.06,normal
tcp,SF,241,4,0.33,255,0,0.01,0.02,normal
tcp,SF,246,5,0.22,255,0,0,0,normal
tcp,SF,220,10,0,255,0,0,0,normal
tcp,SF,204,24,0,255,0,0.02,0.04,normal
tcp,REJ,0,1,0,255,0,0.01,0.07,normal
tcp,SF,331,18,0,255,0,0.06,0.04,normal
tcp,REJ,0,1,0,255,0,0.01,0.08,normal
