% isAttack normal:	2000
% isAttack highrate:	1000
% isAttack lowrate:	1000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-V-R1,3,8,21,27-weka.filters.unsupervised.attribute.Remove'

@attribute duration numeric
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {normal,highrate,lowrate}

@data
28,RSTO,712,0,lowrate
15,S1,364,0,lowrate
0,S1,615,0,lowrate
30,RSTO,50,0,lowrate
0,OTH,201,0,lowrate
0,OTH,826,0.02,lowrate
0,OTH,736,0,lowrate
15,S1,626,0,lowrate
0,OTH,39,0,lowrate
7,S1,55,0,lowrate
7,S1,236,0,lowrate
15,S1,351,0,lowrate
7,S1,569,0,lowrate
7,S1,448,0,lowrate
15,S1,265,0,lowrate
8,S1,210,0,lowrate
15,S1,418,0,lowrate
3,S1,704,0,lowrate
15,S1,398,0,lowrate
15,S1,138,0,lowrate
0,OTH,836,0.02,lowrate
10,S1,136,0,lowrate
0,OTH,809,0.02,lowrate
0,OTH,148,0,lowrate
7,S1,639,0,lowrate
15,S1,72,0,lowrate
0,S1,77,0,lowrate
0,OTH,977,0,lowrate
0,OTH,38,0,lowrate
0,OTH,598,0,lowrate
0,OTH,982,0,lowrate
0,OTH,786,0,lowrate
7,S1,665,0,lowrate
29,RSTO,710,0,lowrate
0,OTH,107,0,lowrate
0,OTH,863,0.02,lowrate
0,OTH,25,0,lowrate
0,OTH,29,0,lowrate
15,S1,576,0,lowrate
15,S1,641,0,lowrate
7,S1,248,0,lowrate
0,OTH,67,0,lowrate
0,OTH,321,0,lowrate
31,S2,164,0,lowrate
8,S1,269,0,lowrate
30,RSTO,173,0,lowrate
31,RSTO,11,0,lowrate
7,S1,409,0,lowrate
29,RSTO,162,0,lowrate
30,RSTO,174,0,lowrate
8,S1,53,0,lowrate
8,S1,34,0,lowrate
0,OTH,351,0,lowrate
15,S1,349,0,lowrate
0,OTH,1110,0.02,lowrate
0,OTH,0,0,lowrate
8,S1,49,0,lowrate
0,S1,44,0,lowrate
3,S1,493,0,lowrate
0,OTH,108,0,lowrate
0,S1,762,0,lowrate
15,S1,277,0,lowrate
15,S1,381,0,lowrate
7,S1,301,0,lowrate
30,RSTO,123,0,lowrate
0,OTH,10,0.09,lowrate
0,OTH,851,0,lowrate
15,S1,430,0,lowrate
0,OTH,594,0,lowrate
30,RSTO,177,0,lowrate
0,S1,613,0,lowrate
10,S1,27,0,lowrate
7,S1,203,0,lowrate
0,OTH,405,0,lowrate
15,S1,357,0,lowrate
0,OTH,517,0,lowrate
15,S1,394,0,lowrate
0,OTH,1030,0.02,lowrate
15,S1,45,0,lowrate
15,S1,584,0,lowrate
29,RSTO,471,0,lowrate
1,S1,704,0,lowrate
0,OTH,786,0.03,lowrate
15,S1,288,0,lowrate
0,OTH,469,0,lowrate
8,S1,301,0,lowrate
7,S1,37,0,lowrate
3,S1,785,0,lowrate
15,S1,208,0,lowrate
15,S1,113,0,lowrate
15,S1,220,0,lowrate
29,RSTO,591,0,lowrate
7,S1,253,0,lowrate
0,S1,261,0,lowrate
0,OTH,674,0,lowrate
0,OTH,152,0,lowrate
15,S1,238,0,lowrate
0,OTH,123,0,lowrate
15,S1,678,0,lowrate
0,OTH,2,0,lowrate
0,OTH,473,0,lowrate
15,S1,719,0,lowrate
15,S1,176,0,lowrate
15,S1,315,0,lowrate
15,S1,214,0,lowrate
0,OTH,207,0,lowrate
0,OTH,274,0,lowrate
0,RSTO,474,0,lowrate
7,S1,73,0,lowrate
15,S1,650,0,lowrate
0,OTH,200,0,lowrate
7,S1,155,0,lowrate
0,OTH,519,0,lowrate
0,OTH,557,0,lowrate
0,OTH,605,0,lowrate
15,S1,464,0,lowrate
0,S1,696,0,lowrate
30,RSTO,172,0,lowrate
7,S1,189,0,lowrate
3,S1,635,0,lowrate
30,RSTO,46,0,lowrate
30,RSTO,148,0,lowrate
0,OTH,837,0.02,lowrate
7,S1,635,0,lowrate
7,S1,237,0,lowrate
0,OTH,239,0,lowrate
0,OTH,7,0,lowrate
0,S1,708,0,lowrate
15,S1,138,0,lowrate
0,OTH,580,0,lowrate
15,S1,658,0,lowrate
7,S1,372,0,lowrate
0,OTH,442,0,lowrate
0,OTH,765,0.03,lowrate
0,OTH,419,0,lowrate
0,OTH,12,0,lowrate
10,S1,111,0,lowrate
0,OTH,1092,0,lowrate
15,S1,227,0,lowrate
7,S1,132,0,lowrate
7,S1,505,0,lowrate
7,S1,683,0,lowrate
15,S1,407,0,lowrate
15,S1,252,0,lowrate
0,OTH,10,0,lowrate
0,OTH,891,0,lowrate
7,S1,282,0,lowrate
15,S1,229,0,lowrate
7,S1,367,0,lowrate
0,OTH,706,0.02,lowrate
15,S1,681,0,lowrate
15,S1,313,0,lowrate
15,S1,813,0,lowrate
0,OTH,248,0,lowrate
0,OTH,712,0.02,lowrate
0,OTH,23,0,lowrate
7,S1,507,0,lowrate
0,OTH,428,0.01,lowrate
7,S1,182,0,lowrate
0,OTH,1079,0,lowrate
0,S1,732,0,lowrate
29,S1,36,0,lowrate
0,OTH,98,0,lowrate
0,OTH,605,0.03,lowrate
7,S1,112,0,lowrate
7,S1,215,0,lowrate
10,S1,105,0,lowrate
10,S1,54,0,lowrate
0,OTH,1080,0.02,lowrate
0,OTH,188,0,lowrate
15,S1,273,0,lowrate
0,OTH,628,0,lowrate
15,S1,330,0,lowrate
0,OTH,38,0,lowrate
3,S1,769,0,lowrate
0,OTH,42,0,lowrate
7,S1,733,0,lowrate
0,OTH,984,0.02,lowrate
15,S1,591,0,lowrate
7,S1,672,0,lowrate
0,S1,259,0,lowrate
30,RSTO,250,0,lowrate
0,OTH,260,0,lowrate
0,OTH,197,0,lowrate
15,S1,231,0,lowrate
0,OTH,6,0,lowrate
10,S1,60,0,lowrate
7,S1,457,0,lowrate
0,OTH,203,0,lowrate
0,OTH,960,0,lowrate
30,RSTO,83,0,lowrate
7,S1,895,0,lowrate
7,S1,230,0,lowrate
7,S1,642,0,lowrate
15,S1,75,0,lowrate
7,S1,598,0,lowrate
7,S1,133,0,lowrate
0,OTH,203,0,lowrate
0,OTH,370,0,lowrate
0,OTH,521,0,lowrate
0,OTH,223,0,lowrate
30,RSTO,156,0,lowrate
0,OTH,1078,0.02,lowrate
0,OTH,501,0,lowrate
7,S1,623,0,lowrate
0,S1,770,0,lowrate
29,S1,97,0,lowrate
0,OTH,366,0,lowrate
7,S1,359,0,lowrate
29,RSTO,499,0,lowrate
0,OTH,42,0,lowrate
0,OTH,1049,0,lowrate
30,RSTO,135,0,lowrate
0,OTH,104,0,lowrate
15,S1,271,0,lowrate
15,S1,800,0,lowrate
7,S1,16,0,lowrate
0,OTH,331,0,lowrate
7,S1,259,0,lowrate
0,OTH,87,0,lowrate
0,OTH,609,0,lowrate
7,S1,105,0,lowrate
7,S1,686,0,lowrate
0,OTH,170,0,lowrate
7,S1,217,0,lowrate
0,OTH,871,0.02,lowrate
0,S1,484,0,lowrate
0,OTH,620,0,lowrate
10,S1,113,0,lowrate
8,S1,224,0,lowrate
7,S1,343,0,lowrate
0,OTH,938,0.03,lowrate
7,S1,546,0,lowrate
0,OTH,4,0,lowrate
15,S1,563,0,lowrate
0,OTH,597,0.05,lowrate
0,OTH,851,0,lowrate
15,S1,60,0,lowrate
15,S1,776,0,lowrate
15,S1,481,0,lowrate
0,S1,781,0,lowrate
0,OTH,424,0,lowrate
0,OTH,161,0,lowrate
8,S1,68,0,lowrate
15,S1,228,0,lowrate
0,OTH,764,0,lowrate
0,OTH,844,0,lowrate
7,S1,476,0,lowrate
0,S1,333,0,lowrate
7,S1,389,0,lowrate
0,S1,51,0,lowrate
0,OTH,178,0,lowrate
0,OTH,604,0,lowrate
15,S1,197,0,lowrate
15,S1,34,0,lowrate
7,S1,300,0,lowrate
3,S1,613,0,lowrate
0,OTH,230,0,lowrate
0,OTH,1050,0,lowrate
0,OTH,45,0,lowrate
0,OTH,719,0.02,lowrate
0,OTH,54,0,lowrate
0,OTH,282,0,lowrate
8,S1,498,0,lowrate
30,RSTO,97,0,lowrate
0,S1,503,0,lowrate
0,S1,101,0,lowrate
0,OTH,25,0,lowrate
7,S1,480,0,lowrate
9,S1,190,0,lowrate
8,S1,398,0,lowrate
0,OTH,596,0,lowrate
7,S1,227,0,lowrate
0,OTH,501,0,lowrate
0,OTH,269,0,lowrate
15,S1,250,0,lowrate
7,S1,234,0,lowrate
31,RSTO,9,0,lowrate
7,S1,376,0,lowrate
15,S1,306,0,lowrate
30,RSTO,279,0,lowrate
0,OTH,340,0,lowrate
0,OTH,955,0.03,lowrate
7,S1,773,0,lowrate
29,RSTO,707,0,lowrate
30,RSTO,160,0,lowrate
15,S1,444,0,lowrate
3,S1,886,0,lowrate
0,OTH,522,0,lowrate
15,S1,234,0,lowrate
15,S1,568,0,lowrate
29,RSTO,359,0,lowrate
0,OTH,541,0,lowrate
30,RSTO,192,0,lowrate
0,OTH,382,0,lowrate
15,S1,566,0,lowrate
0,OTH,254,0,lowrate
7,S1,547,0,lowrate
3,S1,947,0,lowrate
3,S1,668,0,lowrate
12,S1,134,0,lowrate
10,S1,182,0,lowrate
0,OTH,970,0,lowrate
29,RSTO,510,0,lowrate
0,OTH,913,0,lowrate
3,S1,880,0,lowrate
0,OTH,945,0,lowrate
0,OTH,668,0.01,lowrate
0,OTH,640,0,lowrate
3,S1,396,0,lowrate
15,S1,465,0,lowrate
0,OTH,266,0,lowrate
10,S1,102,0,lowrate
0,OTH,750,0,lowrate
8,S1,162,0,lowrate
7,S1,164,0,lowrate
0,OTH,178,0,lowrate
3,S1,661,0,lowrate
15,S1,912,0,lowrate
10,S1,76,0,lowrate
0,OTH,350,0.01,lowrate
7,S1,510,0,lowrate
1,S1,235,0,lowrate
7,S1,127,0,lowrate
7,S1,244,0,lowrate
0,OTH,19,0,lowrate
15,S1,282,0,lowrate
8,S1,173,0,lowrate
7,S1,307,0,lowrate
7,S1,657,0,lowrate
0,OTH,952,0.02,lowrate
7,S1,562,0,lowrate
30,RSTO,168,0,lowrate
7,S1,84,0,lowrate
0,OTH,603,0,lowrate
7,S1,611,0,lowrate
