% isAttack tcpFlood:	199
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	571
% isAttack slowBody:	571
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R7-10,13,21,24,26,38,40'

@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute min_fiat numeric
@attribute duration numeric
@attribute max_active numeric
@attribute min_idle numeric
@attribute total_fhlen numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
511,262,52,56,1479,3404,3404,0,164,slowBody
60,0,-1,-1,279,14014139,298,14013562,88,slowBody
246,67,52,113,1485,30762843,53958,1007778,412,slowBody
67,0,-1,-1,298,298,298,0,48,slowBody
511,223,52,54,1549,10494948,3493,10491449,216,slowBody
394,195,52,56,1469,3345,3345,0,164,slowBody
246,67,52,113,1503,30757396,54265,1007543,412,slowBody
246,66,52,122,1455,30570912,33586,1005881,412,slowBody
511,262,52,56,1293,3342,3342,0,164,slowBody
511,158,52,134,1454,30544496,27423,1008511,412,slowBody
511,159,52,122,1429,30680468,61001,1003062,412,slowBody
394,195,52,56,1528,3174,3174,0,164,slowBody
387,145,60,60,363,30474820,1728037,1003000,692,slowBody
387,90,52,56,1460,31675387,1683955,1667471,632,slowBody
511,222,52,54,1463,9695835,3374,9692455,216,slowBody
394,163,52,54,1565,10506098,3420,10502664,216,slowBody
394,195,52,56,1520,3350,3350,0,164,slowBody
394,165,52,54,1536,10583487,3437,10580037,216,slowBody
511,157,52,122,1599,31030932,5789,1011260,412,slowBody
511,262,52,56,1526,3411,3411,0,164,slowBody
246,67,52,113,1500,30752144,54914,1007284,412,slowBody
467,142,52,134,1524,30628103,21953,1013746,412,slowBody
511,159,52,122,1387,30554561,28419,1009715,412,slowBody
387,85,52,56,1441,30620959,1676357,1660114,632,slowBody
394,162,52,54,1299,10625596,3235,10622345,216,slowBody
511,262,52,56,1474,3421,3421,0,164,slowBody
394,169,60,60,294,9928577,1728243,1032402,596,slowBody
511,157,52,122,1515,30577030,1073329,9032169,412,slowBody
394,195,52,56,1526,3325,3325,0,164,slowBody
467,198,60,60,898,32593257,1728212,1015178,744,slowBody
511,236,60,60,37,10666300,1723664,1000937,604,slowBody
511,236,60,60,3,10713569,1722448,1016917,604,slowBody
511,157,52,134,1404,30881418,34093,1005533,412,slowBody
387,94,52,56,1539,31403339,1680154,1663957,632,slowBody
511,159,52,114,1479,30796513,51728,1004267,412,slowBody
511,223,52,54,1502,9678106,3236,9674864,216,slowBody
246,66,52,122,1481,30614110,30229,1005742,412,slowBody
394,195,52,56,1524,3389,3389,0,164,slowBody
387,87,52,56,1519,31338713,1679258,1663025,632,slowBody
394,195,52,56,1333,3130,3130,0,164,slowBody
511,226,52,54,1338,8613689,3251,8610432,216,slowBody
246,66,52,113,1457,30058947,60071,1004794,412,slowBody
511,158,52,134,1516,30983599,17423,1008704,412,slowBody
511,158,52,122,1572,28989645,50774,1005812,412,slowBody
511,222,52,54,1298,8640323,3237,8637080,216,slowBody
387,90,52,56,1535,30528519,1675066,1658627,632,slowBody
387,91,52,56,1527,31415104,1680361,1664092,632,slowBody
394,162,52,54,1231,10434322,2822,10431486,216,slowBody
511,221,52,54,1507,10618567,3227,10615334,216,slowBody
511,159,52,122,1353,30937496,40681,1008631,412,slowBody
467,135,52,122,411,30043032,55916,1011323,472,slowBody
511,157,52,122,1379,30587744,22959,1010511,412,slowBody
511,158,52,122,1472,30595010,1079481,9032337,412,slowBody
246,66,52,113,1511,30736620,56271,1006801,412,slowBody
511,149,52,114,933,29932889,60187,1007407,472,slowBody
387,90,52,56,1558,31590350,1682753,1666482,632,slowBody
352,155,52,416,279,20341526,250482,4783820,308,slowBody
394,162,52,54,1273,10631234,3240,10627977,216,slowBody
246,66,52,122,1501,30562291,33947,1005692,412,slowBody
394,195,52,56,1523,3351,3351,0,164,slowBody
511,159,52,114,1385,28940321,54619,1006089,412,slowBody
511,159,52,122,1510,30885744,47685,1006142,412,slowBody
511,236,60,60,105,10646531,1723742,1012180,604,slowBody
394,147,52,54,805,9762117,2899,1021388,276,slowBody
394,195,52,56,1231,2822,2822,0,164,slowBody
246,66,52,113,1485,30851149,47887,1010383,412,slowBody
55,0,-1,-1,316,316,316,0,48,slowBody
387,89,52,56,1512,31695989,1684249,1667727,632,slowBody
246,66,52,122,1486,30987326,19040,1015147,412,slowBody
511,159,52,122,1535,30777097,51553,1004275,412,slowBody
394,195,52,56,1550,3355,3355,0,164,slowBody
394,195,52,56,1525,3333,3333,0,164,slowBody
387,88,52,56,1481,31710633,1684500,1667817,632,slowBody
511,157,52,134,1461,30575141,25311,1009335,412,slowBody
246,63,52,113,1182,30132855,63660,1005006,472,slowBody
394,163,52,54,1520,9677334,3350,9673978,216,slowBody
394,195,52,56,1494,3311,3311,0,164,slowBody
387,87,52,56,1527,31412123,1680283,1664058,632,slowBody
394,162,52,54,1528,10636785,3174,10633598,216,slowBody
394,195,52,56,1527,3357,3357,0,164,slowBody
511,159,52,134,1466,30889018,33066,1005593,412,slowBody
511,158,52,134,1434,30962954,22405,1007085,412,slowBody
467,186,60,60,1508,31442074,1720023,1531369,684,slowBody
511,262,52,56,1455,3512,3512,0,164,slowBody
394,161,52,54,1444,10554781,3365,10551401,216,slowBody
511,157,52,134,1478,30943954,26693,1006376,412,slowBody
511,262,52,56,1278,3316,3316,0,164,slowBody
511,198,52,54,565,9604151,2640,1031726,276,slowBody
511,158,52,122,1420,30882984,47855,1006822,412,slowBody
246,67,52,122,1490,31017042,13173,1016353,412,slowBody
467,142,52,134,1509,30950977,34500,1017750,412,slowBody
394,195,52,56,1299,3235,3235,0,164,slowBody
60,0,-1,-1,309,14013802,326,14013167,88,slowBody
387,91,52,56,1497,31719433,1684578,1668003,632,slowBody
467,144,52,134,1518,30759411,41528,1013994,412,slowBody
387,87,52,56,1516,31619648,1683206,1666844,632,slowBody
511,158,52,122,1272,30532759,1075739,9030522,412,slowBody
511,158,52,122,1342,30611523,18314,1003911,412,slowBody
394,195,52,56,1378,3220,3220,0,164,slowBody
511,160,52,134,1444,30550213,27136,1008861,412,slowBody
511,224,52,54,1488,10436081,3404,10432671,216,slowBody
511,157,52,114,1451,30835549,50040,1004758,412,slowBody
246,66,52,113,1495,30831384,48803,1009645,412,slowBody
387,85,52,56,1544,31329920,1679136,1662871,632,slowBody
511,223,52,54,1577,10565672,3371,10562296,216,slowBody
511,159,52,114,1395,30533503,61005,1008550,412,slowBody
511,158,52,134,1536,30980958,17727,1008763,412,slowBody
387,87,52,56,1571,30534530,1675149,1658701,632,slowBody
246,66,52,113,1528,30798063,50616,1008849,412,slowBody
467,143,52,134,1511,30838679,38965,1015739,412,slowBody
511,157,52,114,1387,30891966,48192,1006848,412,slowBody
511,160,52,122,1437,30972167,26314,1009153,412,slowBody
511,159,52,122,1401,29982980,54556,1006715,412,slowBody
511,262,52,56,1408,3378,3378,0,164,slowBody
467,143,52,134,1088,31040214,7408,1020257,412,slowBody
467,142,52,122,1537,30600461,59750,1012620,412,slowBody
387,89,52,56,1467,31449295,1680784,1664638,632,slowBody
246,62,52,113,1609,30123868,63465,1004891,472,slowBody
511,159,52,114,1347,30908454,47027,1007392,412,slowBody
467,142,52,122,1481,30025020,64696,1010808,412,slowBody
511,225,52,54,1533,9636578,3111,9633461,216,slowBody
467,195,60,60,350,32602062,1727783,1024280,744,slowBody
511,221,52,54,1542,10536228,3402,10532820,216,slowBody
467,144,52,134,1540,30736842,41312,1014551,412,slowBody
511,262,52,56,1555,3328,3328,0,164,slowBody
511,158,52,134,1513,30708600,40167,1001812,412,slowBody
394,168,52,56,1163,1029966,2359,1027607,224,slowBody
511,262,52,56,1487,3367,3367,0,164,slowBody
511,157,52,122,1482,30562774,1074059,9031002,412,slowBody
467,141,52,122,2080,30691655,41803,1014444,412,slowBody
511,227,52,179,1448,29659019,1727899,1029997,852,slowBody
394,195,52,56,1482,3431,3431,0,164,slowBody
511,156,52,134,1391,31040603,4729,1009529,412,slowBody
246,66,52,122,283,31033201,8872,1016628,412,slowBody
246,66,52,122,1482,30535109,36483,1005091,412,slowBody
246,66,52,113,1490,30102754,59868,1004851,412,slowBody
387,88,52,56,1217,31780794,1685204,1669016,632,slowBody
511,219,52,54,1400,10265152,3318,10261828,216,slowBody
511,159,52,134,1340,30934696,41115,1007570,412,slowBody
246,66,52,122,1488,30956110,29163,1013816,412,slowBody
394,166,52,54,1316,10281145,3228,10277912,216,slowBody
246,66,52,122,1484,31007463,15545,1015788,412,slowBody
246,66,52,113,1495,30096992,60198,1004695,412,slowBody
246,66,52,113,1491,30879291,46382,1011346,412,slowBody
511,222,52,54,1484,8625585,3359,8622219,216,slowBody
246,66,52,122,1474,30551412,34858,1005615,412,slowBody
394,195,52,56,1347,3270,3270,0,164,slowBody
387,87,52,56,1278,30588224,1675908,1659687,632,slowBody
246,80,52,113,692,30430028,424264,1001857,696,slowBody
467,144,52,134,1451,30959982,31745,1018451,412,slowBody
394,195,52,56,1524,3360,3360,0,164,slowBody
511,159,52,114,1242,30684594,58997,1004113,412,slowBody
511,159,52,114,1310,28997644,49388,1007554,412,slowBody
387,85,52,56,1274,30600134,1676029,1659877,632,slowBody
467,134,52,122,634,29957125,55433,1007086,472,slowBody
511,150,52,114,145,30032511,56008,1009017,472,slowBody
511,159,52,122,1598,28975261,51387,1005161,412,slowBody
467,142,52,134,1512,30611802,23510,1013522,412,slowBody
467,144,52,134,1521,31023870,11036,1020070,412,slowBody
467,142,52,122,1532,30566110,64196,1011425,412,slowBody
387,88,52,56,1516,31748809,1685005,1668364,632,slowBody
511,159,52,114,1407,30693549,59303,1004135,412,slowBody
511,157,52,122,1397,30970567,27362,1009358,412,slowBody
394,164,52,54,1342,10295117,3385,10291727,216,slowBody
511,158,52,134,1496,30604621,1032518,9033428,412,slowBody
467,142,52,122,1319,30036483,64341,1011003,412,slowBody
394,195,52,56,1525,3318,3318,0,164,slowBody
511,224,52,114,460,30428149,1727819,1004187,852,slowBody
511,159,52,134,1450,30802981,37476,1004026,412,slowBody
511,157,52,114,1425,30704369,55675,1004168,412,slowBody
511,262,52,56,1524,3305,3305,0,164,slowBody
246,66,52,113,1154,29055433,54486,1003666,412,slowBody
511,157,52,134,1495,30851730,36657,1004839,412,slowBody
394,167,52,54,1336,10263710,3202,10260503,216,slowBody
246,67,52,122,1476,30557456,34872,1005758,412,slowBody
394,166,52,54,1486,9718090,3288,9714797,216,slowBody
394,195,52,56,189,3582,3582,0,164,slowBody
394,165,52,54,1514,8666240,3385,8662850,216,slowBody
394,195,52,56,1518,3306,3306,0,164,slowBody
511,148,52,122,680,30023955,56806,1007337,472,slowBody
511,158,52,122,1508,30894049,47183,1006113,412,slowBody
246,66,52,122,1525,30999843,16981,1015423,412,slowBody
467,135,52,122,736,29890928,66593,1007993,472,slowBody
511,158,52,114,1388,30899719,47023,1007232,412,slowBody
511,158,52,134,1478,30990769,15761,1008849,412,slowBody
511,191,60,60,1345,13723593,1723132,1696187,528,slowBody
246,66,52,122,1472,31018394,11576,1016474,412,slowBody
394,142,60,60,1478,13797687,1733129,1696192,528,slowBody
511,159,52,134,1361,30937338,40812,1007512,412,slowBody
467,143,52,134,1044,31041919,6727,1020544,412,slowBody
246,66,52,113,256,29094297,53876,1004153,412,slowBody
511,262,52,56,1548,3440,3440,0,164,slowBody
511,222,52,54,1414,10236773,3734,10233033,216,slowBody
511,159,52,122,1346,30614556,15352,1004052,412,slowBody
467,144,52,134,1048,31056966,4345,1020770,412,slowBody
394,166,52,54,1505,10402601,3877,10398710,216,slowBody
511,227,52,122,342,28886617,1728058,1004434,844,slowBody
511,158,52,122,1482,30899722,47014,1005942,412,slowBody
511,219,60,60,1465,32394563,1724656,1013049,744,slowBody
511,236,60,60,204,10623118,1725411,1021082,604,slowBody
467,143,52,134,1530,30624880,15720,1013744,412,slowBody
387,85,52,56,1537,31359300,1679511,1663308,632,slowBody
511,231,52,114,540,23385679,1728193,1009310,672,slowBody
511,159,52,114,1383,30568862,60377,1009550,412,slowBody
511,159,52,122,1440,30671555,60885,1002891,412,slowBody
511,158,52,114,1436,30838558,50339,1004569,412,slowBody
511,157,52,122,1403,29974385,54937,1006709,412,slowBody
394,164,52,54,1406,10734451,3245,10731191,216,slowBody
394,166,52,54,1412,9738750,3402,9735334,216,slowBody
511,224,52,54,1375,10471239,2936,10468298,216,slowBody
511,157,52,122,1429,29954042,55466,1006207,412,slowBody
246,66,52,113,1581,30803653,50293,1009119,412,slowBody
511,158,52,114,1341,30545457,61008,1008863,412,slowBody
394,165,52,54,1939,8743272,4114,8739144,216,slowBody
387,89,52,56,1481,31230070,1677715,1661458,632,slowBody
511,158,52,122,1365,30629631,1078309,9032848,412,slowBody
511,158,52,122,1534,28993225,1071436,8694121,412,slowBody
511,157,52,134,1470,30722844,39507,1002455,412,slowBody
511,222,52,54,1370,8684699,3197,8681496,216,slowBody
511,236,60,60,1135,10476494,1728626,1003096,604,slowBody
511,262,52,56,1502,3386,3386,0,164,slowBody
511,262,52,56,1483,3430,3430,0,164,slowBody
511,262,52,56,1543,3340,3340,0,164,slowBody
387,90,52,56,1562,30504641,1674716,1658304,632,slowBody
467,142,52,134,1494,30833060,39196,1015468,412,slowBody
387,87,52,56,1445,31731169,1684726,1668189,632,slowBody
511,159,52,114,1457,29971544,54765,1007569,412,slowBody
511,158,52,122,1499,28951197,1065128,8658424,412,slowBody
246,66,52,122,1098,31057700,3638,1017729,412,slowBody
394,195,52,56,1467,3460,3460,0,164,slowBody
394,163,52,54,1540,10465876,3323,10462540,216,slowBody
246,66,52,113,1290,29080776,54170,1004054,412,slowBody
511,159,52,122,1231,31026534,7372,1011031,412,slowBody
467,134,52,122,229,29880958,65620,1007997,472,slowBody
511,219,60,60,269,32421919,1727974,1004070,744,slowBody
511,226,52,54,1305,8678887,3331,8675550,216,slowBody
387,93,52,56,1470,31763503,1684923,1668847,632,slowBody
394,195,52,56,1514,3385,3385,0,164,slowBody
394,195,52,56,1317,3209,3209,0,164,slowBody
467,143,52,122,1411,30697180,41733,1014574,412,slowBody
511,157,52,114,1500,30807833,51406,1004420,412,slowBody
511,158,52,134,1532,30763138,38250,1003859,412,slowBody
394,164,52,54,1543,10708537,3303,10705220,216,slowBody
511,158,52,122,1317,30954661,34497,1009082,412,slowBody
387,95,52,56,1517,31563874,1682440,1666160,632,slowBody
394,163,52,54,1214,8736301,3386,8732910,216,slowBody
511,159,52,122,1472,30993290,15192,1009930,412,slowBody
67,0,-1,-1,298,14014300,306,14013696,88,slowBody
55,0,-1,-1,359,359,359,0,48,slowBody
394,164,52,54,1465,9680270,3288,9676968,216,slowBody
227,66,52,922,31,6504,6504,0,360,slowBody
511,221,52,54,1441,10333089,3357,10329726,216,slowBody
511,222,52,54,1085,8696256,3215,8693036,216,slowBody
387,90,52,56,1443,31778220,1685143,1668996,632,slowBody
511,158,52,134,1330,30946962,38664,1007880,412,slowBody
511,159,52,134,1277,31026384,7373,1009946,412,slowBody
387,89,52,56,1479,31657747,1683754,1667236,632,slowBody
394,162,52,54,1468,10745915,3220,10742682,216,slowBody
394,195,52,56,1939,4114,4114,0,164,slowBody
511,223,52,114,540,30434986,1728193,1001052,852,slowBody
511,262,52,56,1311,3346,3346,0,164,slowBody
394,166,52,54,1308,10252064,3167,10248892,216,slowBody
394,166,52,54,1464,8710058,3341,8706704,216,slowBody
511,158,52,122,1470,29947772,1070605,9029623,412,slowBody
511,228,60,60,417,28528556,1725883,1022294,760,slowBody
511,262,52,56,1416,3394,3394,0,164,slowBody
511,226,52,54,1269,8619607,3176,8616426,216,slowBody
511,159,52,134,1506,31007972,12423,1009430,412,slowBody
387,88,52,56,1516,31318151,1678926,1662735,632,slowBody
511,157,52,122,1479,30905405,46867,1005763,412,slowBody
511,236,60,60,18,10681338,1723314,1016378,604,slowBody
511,218,60,60,1385,32403075,1724429,1022105,744,slowBody
394,195,52,56,1525,3329,3329,0,164,slowBody
511,157,52,134,1343,31051970,4765,1009985,412,slowBody
467,143,52,122,1464,30010522,64999,1010580,412,slowBody
511,159,52,114,1466,30762877,51810,1004974,412,slowBody
511,160,52,122,1506,30902729,47162,1005782,412,slowBody
511,220,52,54,1432,10297634,3360,10294268,216,slowBody
511,159,52,114,1378,30562889,60379,1009391,412,slowBody
511,149,52,122,1036,29933104,61245,1005773,472,slowBody
467,142,52,134,1526,30620695,23418,1013517,412,slowBody
511,157,52,122,1426,30844249,49989,1004133,412,slowBody
394,195,52,56,1047,2599,2599,0,164,slowBody
394,195,52,56,1342,3184,3184,0,164,slowBody
467,135,52,122,817,29887980,66636,1007994,472,slowBody
467,142,52,134,1516,30762371,41572,1014152,412,slowBody
387,89,52,56,1545,31197737,1677247,1661043,632,slowBody
246,66,52,113,148,29028539,55498,1002740,412,slowBody
511,160,52,134,1477,30760147,38135,1003611,412,slowBody
511,157,52,134,1334,30688348,40825,1001175,412,slowBody
467,142,52,134,1490,30861426,38347,1016207,412,slowBody
511,262,52,56,1484,3207,3207,0,164,slowBody
511,158,52,134,1316,30949251,38191,1007663,412,slowBody
511,157,52,134,1511,30959794,31112,1008395,412,slowBody
246,66,52,122,1505,30957818,24967,1014053,412,slowBody
394,195,52,56,1543,3368,3368,0,164,slowBody
246,66,52,122,1535,30600110,31094,1005551,412,slowBody
387,91,52,56,1532,31379816,1679860,1663576,632,slowBody
467,208,52,179,397,29672219,1792067,1027237,860,slowBody
511,159,52,122,1492,29936671,1071480,9028656,412,slowBody
511,159,52,122,1334,30940139,40678,1008413,412,slowBody
511,228,60,60,813,28461119,1726205,1018198,760,slowBody
511,223,52,54,1443,10324219,3354,10320860,216,slowBody
511,262,52,56,1322,3372,3372,0,164,slowBody
467,142,52,134,1465,30923109,35894,1017577,412,slowBody
394,163,52,54,1482,10786942,3406,10783522,216,slowBody
394,195,52,56,1541,3394,3394,0,164,slowBody
387,89,52,56,1593,31238885,1677842,1661596,632,slowBody
246,66,52,113,1505,30067503,59764,1004941,412,slowBody
511,158,52,122,1457,29956141,1069968,9029618,412,slowBody
511,262,52,56,1428,3382,3382,0,164,slowBody
394,195,52,56,1411,3418,3418,0,164,slowBody
394,165,52,54,1467,10428621,3587,10425021,216,slowBody
394,195,52,56,1315,3200,3200,0,164,slowBody
49,0,-1,-1,0,0,0,0,28,slowBody
511,159,52,122,1291,30690017,58889,1003096,412,slowBody
246,66,52,113,270,30741450,55350,1007031,412,slowBody
511,159,52,122,1566,29998068,1076123,9030135,412,slowBody
511,229,60,60,1119,30457903,1727554,1003081,820,slowBody
511,262,52,56,1433,3391,3391,0,164,slowBody
72,0,-1,-1,266,14013302,308,14012728,88,slowBody
394,195,52,56,1489,3213,3213,0,164,slowBody
511,158,52,122,1266,30943865,38808,1008681,412,slowBody
511,206,52,179,1332,30521747,1705114,1695967,724,slowBody
511,222,52,54,1459,10383219,3409,10379804,216,slowBody
511,158,52,122,1379,30947252,38793,1008789,412,slowBody
511,222,52,54,1338,9660412,3536,9656870,216,slowBody
394,195,52,56,1351,3157,3157,0,164,slowBody
394,164,52,54,1525,10711400,3329,10708057,216,slowBody
511,219,52,54,1392,10630471,3496,10626969,216,slowBody
511,262,52,56,1399,3521,3521,0,164,slowBody
394,195,52,56,1308,3190,3190,0,164,slowBody
246,66,52,113,1491,30865566,47281,1010982,412,slowBody
511,159,52,122,1477,28936896,1065610,8643641,412,slowBody
511,159,52,134,1402,30614322,15255,1002923,412,slowBody
511,225,52,54,1566,10665760,3357,10662398,216,slowBody
511,262,52,56,1427,3299,3299,0,164,slowBody
246,66,52,122,1486,30638314,19248,1005983,412,slowBody
387,87,52,56,1535,31247650,1677922,1661795,632,slowBody
394,195,52,56,1476,3257,3257,0,164,slowBody
511,159,52,122,1533,30855597,49534,1004229,412,slowBody
511,223,52,54,1310,10701272,3345,10697921,216,slowBody
467,143,52,122,1485,30577778,63866,1011777,412,slowBody
467,142,52,134,1499,30784663,40546,1014826,412,slowBody
467,135,52,134,576,29814131,40558,1006073,472,slowBody
511,159,52,134,1516,30975414,20884,1008302,412,slowBody
246,66,52,122,1518,30994880,17938,1015165,412,slowBody
511,222,52,54,1514,10562730,3391,10559333,216,slowBody
394,161,52,54,1512,8663388,3373,8660002,216,slowBody
394,195,52,56,1567,3858,3858,0,164,slowBody
467,142,52,122,1535,30554724,64800,1011051,412,slowBody
511,159,52,122,1300,28959534,1064533,8667616,412,slowBody
467,142,52,134,1520,30980868,29411,1018814,412,slowBody
511,158,52,114,1473,30827447,50408,1004937,412,slowBody
511,262,52,56,1313,3251,3251,0,164,slowBody
511,219,52,54,1258,8663845,3147,8660692,216,slowBody
511,158,52,122,1524,30819304,51346,1003709,412,slowBody
511,221,52,54,1481,10568652,3406,10565240,216,slowBody
387,92,52,56,1507,31549170,1682191,1666002,632,slowBody
511,158,52,134,1518,30808943,37578,1004270,412,slowBody
511,224,60,60,258,28495811,1724783,1021230,760,slowBody
511,158,52,134,1387,31016368,9891,1009881,412,slowBody
394,168,60,60,289,1004873,1755,1003118,224,slowBody
394,166,52,54,1317,10309894,3209,10306671,216,slowBody
511,232,52,54,845,10479691,1727908,1006116,656,slowBody
246,67,52,113,170,30698427,58849,1006160,412,slowBody
394,195,52,56,1487,3426,3426,0,164,slowBody
394,195,52,56,1536,3342,3342,0,164,slowBody
246,66,52,113,1483,30845492,47985,1010357,412,slowBody
387,89,52,56,1507,31522717,1681863,1665652,632,slowBody
511,159,52,114,1370,30680356,60842,1003968,412,slowBody
394,164,52,54,1339,10321519,3183,10318323,216,slowBody
467,144,52,134,1509,30793439,40448,1014997,412,slowBody
511,158,52,122,1510,28916976,1066473,8622808,412,slowBody
394,195,52,56,1336,3291,3291,0,164,slowBody
246,66,52,122,1543,30585671,31460,1005379,412,slowBody
467,142,52,122,1514,30546080,64992,1011203,412,slowBody
467,144,52,134,1536,30739485,41025,1014706,412,slowBody
467,144,52,134,1466,30627288,12142,1014048,412,slowBody
246,66,52,122,1504,30969691,22131,1014476,412,slowBody
511,159,52,134,1456,30593868,26978,1003070,412,slowBody
394,195,52,56,1510,3366,3366,0,164,slowBody
511,159,52,134,1343,30940274,40819,1007723,412,slowBody
511,157,52,122,1436,29976146,1069141,9029411,412,slowBody
511,157,52,114,1430,30905451,47032,1007275,412,slowBody
387,93,52,56,1516,31654832,1683713,1667218,632,slowBody
511,159,52,122,1329,30934863,41029,1008474,412,slowBody
467,142,52,134,578,31038546,8053,1020313,412,slowBody
246,63,52,113,580,30140688,63043,1004686,472,slowBody
511,222,52,54,1140,8699174,3184,8695984,216,slowBody
246,66,52,122,1242,31047211,5150,1017236,412,slowBody
246,66,52,122,1477,30992337,18082,1015360,412,slowBody
511,159,52,122,1430,29965632,55074,1006510,412,slowBody
387,89,52,56,1496,31209501,1677374,1661221,632,slowBody
511,158,52,134,1443,30765736,37877,1003859,412,slowBody
511,157,52,122,1526,30926378,41597,1007329,412,slowBody
511,157,52,122,1407,30600876,25382,1003756,412,slowBody
394,195,52,56,1491,3350,3350,0,164,slowBody
511,262,52,56,1576,3400,3400,0,164,slowBody
511,159,52,134,1349,31005375,12737,1009130,412,slowBody
387,89,52,56,1569,30540516,1675235,1659046,632,slowBody
511,158,52,122,1363,30555600,26493,1009873,412,slowBody
511,158,52,122,1394,30961859,30267,1009245,412,slowBody
467,143,52,134,1529,30605856,23448,1013308,412,slowBody
394,164,52,54,1518,10676960,3306,10673641,216,slowBody
352,155,52,1500,2899,20321541,229284,4785305,308,slowBody
246,66,52,113,1497,30709771,58584,1006270,412,slowBody
328,0,-1,-1,0,29935034,0,11279433,68,slowBody
387,85,52,56,1534,31552129,1682232,1666050,632,slowBody
511,157,52,122,1268,30529784,1075748,9030129,412,slowBody
246,66,52,113,1110,29058370,54484,1003676,412,slowBody
394,164,52,54,1180,10413545,3150,10410381,216,slowBody
511,158,52,114,1325,31128990,85932,1012094,412,slowBody
394,164,52,54,1356,10388321,3040,10385266,216,slowBody
72,0,-1,-1,289,14013730,365,14013076,88,slowBody
511,158,52,134,1507,30964970,30440,1008611,412,slowBody
246,66,52,113,1465,30873316,46374,1011027,412,slowBody
511,219,60,60,865,7802495,1723864,1022591,536,slowBody
55,0,-1,-1,286,14012620,359,14011975,88,slowBody
511,157,52,122,1370,31022541,8612,1010950,412,slowBody
511,149,52,122,936,29935717,57899,1005772,472,slowBody
467,142,52,134,1525,30855694,38517,1015978,412,slowBody
511,262,52,56,1469,3473,3473,0,164,slowBody
511,158,52,122,238,28895549,1077759,8590477,412,slowBody
246,66,52,122,1473,30625904,24658,1005629,412,slowBody
387,89,52,56,1495,31543303,1682108,1665965,632,slowBody
246,67,52,122,1481,30964929,23291,1014224,412,slowBody
394,165,52,54,1319,9689056,3261,9685789,216,slowBody
467,142,52,134,1472,31017000,13031,1019582,412,slowBody
511,159,52,134,1464,30860364,36594,1004860,412,slowBody
467,143,52,122,1532,30597453,59761,1012620,412,slowBody
328,0,-1,-1,0,27475061,0,11996454,68,slowBody
387,92,52,56,1516,31194808,1677208,1661000,632,slowBody
246,66,52,122,1493,30943118,33736,1013466,412,slowBody
511,159,52,122,1564,28986649,50775,1005813,412,slowBody
511,149,52,114,856,29935780,60190,1007556,472,slowBody
511,159,52,134,1478,30737092,38894,1003055,412,slowBody
511,223,60,60,1451,29349403,1728043,1001987,760,slowBody
511,158,52,134,1477,30623639,15948,1000053,412,slowBody
246,66,52,113,1500,30765889,53959,1007902,412,slowBody
511,229,52,153,719,30522869,1791854,1031138,912,slowBody
467,143,52,134,1536,30900937,36949,1016881,412,slowBody
511,156,52,134,1490,30965537,22172,1006901,412,slowBody
511,228,60,60,154,28534525,1725686,1028364,760,slowBody
394,195,52,56,1467,3587,3587,0,164,slowBody
511,157,52,134,1512,30970507,27498,1008472,412,slowBody
511,158,52,122,1500,30922653,46534,1007115,412,slowBody
394,195,52,56,1494,3324,3324,0,164,slowBody
511,223,60,60,250,28525561,1725665,1019257,760,slowBody
511,262,52,56,1479,3351,3351,0,164,slowBody
511,158,52,122,1445,28945576,1065281,8652502,412,slowBody
511,158,52,114,1364,28966526,51013,1006726,412,slowBody
394,162,52,54,1310,10333120,3178,10329929,216,slowBody
511,225,60,60,162,28513810,1724971,1007118,760,slowBody
394,195,52,56,1345,3153,3153,0,164,slowBody
394,164,52,54,1218,10292071,2490,10289567,216,slowBody
511,159,52,134,1479,30918182,30139,1005930,412,slowBody
394,195,52,56,1606,3374,3374,0,164,slowBody
394,195,52,56,1202,2737,2737,0,164,slowBody
394,164,52,54,1506,10540443,3915,10536514,216,slowBody
246,84,60,60,1523,31520471,1733926,1535335,684,slowBody
394,195,52,56,1482,3406,3406,0,164,slowBody
467,135,52,122,901,29931017,55869,1009353,472,slowBody
511,158,52,134,1448,30699989,40537,1001439,412,slowBody
387,90,52,56,1497,31713569,1684537,1667919,632,slowBody
467,135,52,122,386,29902699,45531,1008857,472,slowBody
511,225,52,54,1479,10515589,3404,10512179,216,slowBody
394,147,52,54,1163,9767907,2359,1027607,276,slowBody
511,157,52,122,1512,30835644,50164,1003940,412,slowBody
387,87,52,56,1521,31475744,1681201,1664986,632,slowBody
467,144,52,134,1522,30776366,40997,1013711,412,slowBody
394,195,52,56,1515,3517,3517,0,164,slowBody
467,142,52,122,1162,29969539,47180,1010018,412,slowBody
511,158,52,114,1451,29977099,54383,1007719,412,slowBody
394,195,52,56,1399,3224,3224,0,164,slowBody
