% isAttack tcpFlood:	1333
% isAttack httpFlood:	1333
% isAttack udpFlood:	372
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2,4,8,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute count numeric
@attribute isAttack {tcpFlood,httpFlood,udpFlood}

@data
tcp,78,17669,tcpFlood
tcp,78,3905,tcpFlood
tcp,78,7563,tcpFlood
tcp,78,7421,tcpFlood
tcp,78,5532,tcpFlood
tcp,78,26825,tcpFlood
tcp,78,5394,tcpFlood
tcp,78,6467,tcpFlood
tcp,78,5741,tcpFlood
tcp,78,2482,tcpFlood
tcp,78,5458,tcpFlood
tcp,78,6837,tcpFlood
tcp,78,24913,tcpFlood
tcp,78,6798,tcpFlood
tcp,78,7074,tcpFlood
tcp,78,16993,tcpFlood
tcp,78,20622,tcpFlood
tcp,78,23901,tcpFlood
tcp,78,23171,tcpFlood
tcp,78,5512,tcpFlood
tcp,78,11243,tcpFlood
tcp,78,15190,tcpFlood
tcp,78,7474,tcpFlood
tcp,78,1875,tcpFlood
tcp,78,12705,tcpFlood
tcp,78,9888,tcpFlood
tcp,78,17221,tcpFlood
tcp,78,5442,tcpFlood
tcp,78,8379,tcpFlood
tcp,78,16673,tcpFlood
tcp,78,5856,tcpFlood
tcp,78,5133,tcpFlood
tcp,78,6542,tcpFlood
tcp,78,21879,tcpFlood
tcp,78,9521,tcpFlood
tcp,78,20537,tcpFlood
tcp,78,11908,tcpFlood
tcp,78,9946,tcpFlood
tcp,78,13986,tcpFlood
tcp,78,9934,tcpFlood
tcp,78,9405,tcpFlood
tcp,78,9912,tcpFlood
tcp,78,11221,tcpFlood
tcp,78,10168,tcpFlood
tcp,78,27018,tcpFlood
tcp,78,10015,tcpFlood
tcp,78,6456,tcpFlood
tcp,78,24782,tcpFlood
tcp,78,5455,tcpFlood
tcp,78,6136,tcpFlood
tcp,78,20723,tcpFlood
tcp,78,20213,tcpFlood
tcp,78,26868,tcpFlood
tcp,78,125,tcpFlood
tcp,78,11690,tcpFlood
tcp,78,20011,tcpFlood
tcp,78,15586,tcpFlood
tcp,78,25165,tcpFlood
tcp,78,13971,tcpFlood
tcp,78,18289,tcpFlood
tcp,78,21661,tcpFlood
tcp,78,6493,tcpFlood
tcp,78,8266,tcpFlood
tcp,78,5567,tcpFlood
tcp,78,26722,tcpFlood
tcp,78,9586,tcpFlood
tcp,78,7973,tcpFlood
tcp,78,8682,tcpFlood
tcp,78,25405,tcpFlood
tcp,78,18461,tcpFlood
tcp,78,26667,tcpFlood
tcp,78,4206,tcpFlood
tcp,78,25882,tcpFlood
tcp,78,13597,tcpFlood
tcp,78,9866,tcpFlood
tcp,78,15655,tcpFlood
tcp,78,23654,tcpFlood
tcp,78,6262,tcpFlood
tcp,78,5668,tcpFlood
tcp,78,7539,tcpFlood
tcp,78,24604,tcpFlood
tcp,78,9851,tcpFlood
tcp,78,5988,tcpFlood
tcp,78,6263,tcpFlood
tcp,78,8880,tcpFlood
tcp,78,10453,tcpFlood
tcp,78,23585,tcpFlood
tcp,78,6571,tcpFlood
tcp,78,20511,tcpFlood
tcp,78,25842,tcpFlood
tcp,78,6519,tcpFlood
tcp,78,11822,tcpFlood
tcp,78,4748,tcpFlood
tcp,78,6524,tcpFlood
tcp,78,2750,tcpFlood
tcp,78,15490,tcpFlood
tcp,78,23619,tcpFlood
tcp,78,5456,tcpFlood
tcp,78,16003,tcpFlood
tcp,78,5650,tcpFlood
tcp,78,11718,tcpFlood
tcp,78,2934,tcpFlood
tcp,78,5787,tcpFlood
tcp,78,16903,tcpFlood
tcp,78,26459,tcpFlood
tcp,78,23067,tcpFlood
tcp,78,18957,tcpFlood
tcp,78,23834,tcpFlood
tcp,78,9986,tcpFlood
tcp,78,27125,tcpFlood
tcp,78,7925,tcpFlood
tcp,78,7832,tcpFlood
tcp,78,2185,tcpFlood
tcp,78,5591,tcpFlood
tcp,78,19568,tcpFlood
tcp,78,6572,tcpFlood
tcp,78,10523,tcpFlood
tcp,78,10163,tcpFlood
tcp,78,8292,tcpFlood
tcp,78,20628,tcpFlood
tcp,78,6456,tcpFlood
tcp,78,26067,tcpFlood
tcp,78,12003,tcpFlood
tcp,78,10596,tcpFlood
tcp,78,19377,tcpFlood
tcp,78,23013,tcpFlood
tcp,78,13168,tcpFlood
tcp,78,22020,tcpFlood
tcp,78,15006,tcpFlood
tcp,78,22635,tcpFlood
tcp,78,26642,tcpFlood
tcp,78,4703,tcpFlood
tcp,78,23681,tcpFlood
tcp,78,7940,tcpFlood
tcp,78,17179,tcpFlood
tcp,78,9222,tcpFlood
tcp,78,8669,tcpFlood
tcp,78,9995,tcpFlood
tcp,78,2392,tcpFlood
tcp,78,5316,tcpFlood
tcp,78,4834,tcpFlood
tcp,78,8539,tcpFlood
tcp,78,23841,tcpFlood
tcp,78,7281,tcpFlood
tcp,78,6530,tcpFlood
tcp,78,5567,tcpFlood
tcp,78,9525,tcpFlood
tcp,78,10596,tcpFlood
tcp,78,9167,tcpFlood
tcp,78,9783,tcpFlood
tcp,78,25194,tcpFlood
tcp,78,11101,tcpFlood
tcp,78,18177,tcpFlood
tcp,78,12143,tcpFlood
tcp,78,23094,tcpFlood
tcp,78,8000,tcpFlood
tcp,78,14333,tcpFlood
tcp,78,6981,tcpFlood
tcp,78,15379,tcpFlood
tcp,78,9925,tcpFlood
tcp,78,2136,tcpFlood
tcp,78,19603,tcpFlood
tcp,78,3007,tcpFlood
tcp,78,15578,tcpFlood
tcp,78,13305,tcpFlood
tcp,78,3185,tcpFlood
tcp,78,17952,tcpFlood
tcp,78,11793,tcpFlood
tcp,78,27016,tcpFlood
tcp,78,21453,tcpFlood
tcp,78,9446,tcpFlood
tcp,78,3709,tcpFlood
tcp,78,13606,tcpFlood
tcp,78,8599,tcpFlood
tcp,78,5513,tcpFlood
tcp,78,19511,tcpFlood
tcp,78,7135,tcpFlood
tcp,78,8891,tcpFlood
tcp,78,10737,tcpFlood
tcp,78,18163,tcpFlood
tcp,78,20381,tcpFlood
tcp,78,10233,tcpFlood
tcp,78,5627,tcpFlood
tcp,78,225,tcpFlood
tcp,78,26087,tcpFlood
tcp,78,5181,tcpFlood
tcp,78,20622,tcpFlood
tcp,78,25466,tcpFlood
tcp,78,10619,tcpFlood
tcp,78,10549,tcpFlood
tcp,78,7935,tcpFlood
tcp,78,17374,tcpFlood
tcp,78,10715,tcpFlood
tcp,78,9259,tcpFlood
tcp,78,5356,tcpFlood
tcp,78,5534,tcpFlood
tcp,78,22143,tcpFlood
tcp,78,20848,tcpFlood
tcp,78,10359,tcpFlood
tcp,78,11285,tcpFlood
tcp,78,10763,tcpFlood
tcp,78,17253,tcpFlood
tcp,78,20626,tcpFlood
tcp,78,7297,tcpFlood
tcp,78,22141,tcpFlood
tcp,78,15809,tcpFlood
tcp,78,23458,tcpFlood
tcp,78,20131,tcpFlood
tcp,78,9886,tcpFlood
tcp,78,15040,tcpFlood
tcp,78,6961,tcpFlood
tcp,78,9555,tcpFlood
tcp,78,20568,tcpFlood
tcp,78,18241,tcpFlood
tcp,78,4812,tcpFlood
tcp,78,8270,tcpFlood
tcp,78,8441,tcpFlood
tcp,78,15475,tcpFlood
tcp,78,21352,tcpFlood
tcp,78,23700,tcpFlood
tcp,78,11776,tcpFlood
tcp,78,12384,tcpFlood
tcp,78,9887,tcpFlood
tcp,78,25037,tcpFlood
tcp,78,6454,tcpFlood
tcp,78,9979,tcpFlood
tcp,78,6406,tcpFlood
tcp,78,10089,tcpFlood
tcp,78,6258,tcpFlood
tcp,78,15004,tcpFlood
tcp,78,25302,tcpFlood
tcp,78,5316,tcpFlood
tcp,78,2074,tcpFlood
tcp,78,7618,tcpFlood
tcp,78,4797,tcpFlood
tcp,78,9890,tcpFlood
tcp,78,15310,tcpFlood
tcp,78,4462,tcpFlood
tcp,78,4905,tcpFlood
tcp,78,1898,tcpFlood
tcp,78,8384,tcpFlood
tcp,78,9628,tcpFlood
tcp,78,22141,tcpFlood
tcp,78,11504,tcpFlood
tcp,78,4596,tcpFlood
tcp,78,27095,tcpFlood
tcp,78,8080,tcpFlood
tcp,78,10775,tcpFlood
tcp,78,21481,tcpFlood
tcp,78,19283,tcpFlood
tcp,78,6331,tcpFlood
tcp,78,15156,tcpFlood
tcp,78,8859,tcpFlood
tcp,78,12960,tcpFlood
tcp,78,6629,tcpFlood
tcp,78,7110,tcpFlood
tcp,78,5578,tcpFlood
tcp,78,20260,tcpFlood
tcp,78,12030,tcpFlood
tcp,78,26464,tcpFlood
tcp,78,17411,tcpFlood
tcp,78,7661,tcpFlood
tcp,78,25298,tcpFlood
tcp,78,4234,tcpFlood
tcp,78,10558,tcpFlood
tcp,78,3710,tcpFlood
tcp,78,16671,tcpFlood
tcp,78,7748,tcpFlood
tcp,78,25856,tcpFlood
tcp,78,4612,tcpFlood
tcp,78,8904,tcpFlood
tcp,78,6467,tcpFlood
tcp,78,10546,tcpFlood
tcp,78,9957,tcpFlood
tcp,78,9927,tcpFlood
tcp,78,18433,tcpFlood
tcp,78,9908,tcpFlood
tcp,78,6931,tcpFlood
tcp,78,4305,tcpFlood
tcp,78,26551,tcpFlood
tcp,78,4385,tcpFlood
tcp,78,13373,tcpFlood
tcp,78,5892,tcpFlood
tcp,78,3941,tcpFlood
tcp,78,25168,tcpFlood
tcp,78,22119,tcpFlood
tcp,78,8415,tcpFlood
tcp,78,20750,tcpFlood
tcp,78,12317,tcpFlood
tcp,78,11146,tcpFlood
tcp,78,20791,tcpFlood
tcp,78,10946,tcpFlood
tcp,78,6765,tcpFlood
tcp,78,27013,tcpFlood
tcp,78,5526,tcpFlood
tcp,78,1306,tcpFlood
tcp,78,4425,tcpFlood
tcp,78,57,tcpFlood
tcp,78,25841,tcpFlood
tcp,78,11089,tcpFlood
tcp,78,9944,tcpFlood
tcp,78,10765,tcpFlood
tcp,78,13295,tcpFlood
tcp,78,3271,tcpFlood
tcp,78,8533,tcpFlood
tcp,78,18406,tcpFlood
tcp,78,6201,tcpFlood
tcp,78,25890,tcpFlood
tcp,78,20507,tcpFlood
tcp,78,7203,tcpFlood
tcp,78,22503,tcpFlood
tcp,78,1391,tcpFlood
tcp,78,14721,tcpFlood
tcp,78,21459,tcpFlood
tcp,78,14268,tcpFlood
tcp,78,292,tcpFlood
tcp,78,15535,tcpFlood
tcp,78,7800,tcpFlood
tcp,78,21888,tcpFlood
tcp,78,9445,tcpFlood
tcp,78,2435,tcpFlood
tcp,78,7665,tcpFlood
tcp,78,11610,tcpFlood
tcp,78,11122,tcpFlood
tcp,78,9085,tcpFlood
tcp,78,10926,tcpFlood
tcp,78,9343,tcpFlood
tcp,78,12586,tcpFlood
tcp,78,20639,tcpFlood
tcp,78,4498,tcpFlood
tcp,78,11816,tcpFlood
tcp,78,27046,tcpFlood
tcp,78,22140,tcpFlood
tcp,78,1818,tcpFlood
tcp,78,5583,tcpFlood
tcp,78,5455,tcpFlood
tcp,78,7607,tcpFlood
tcp,78,4889,tcpFlood
tcp,78,14824,tcpFlood
tcp,78,957,tcpFlood
tcp,78,9969,tcpFlood
tcp,78,17414,tcpFlood
tcp,78,13653,tcpFlood
tcp,78,16769,tcpFlood
tcp,78,7610,tcpFlood
tcp,78,8510,tcpFlood
tcp,78,11900,tcpFlood
tcp,78,15833,tcpFlood
tcp,78,10263,tcpFlood
tcp,78,439,tcpFlood
tcp,78,23587,tcpFlood
tcp,78,8272,tcpFlood
tcp,78,1685,tcpFlood
tcp,78,598,tcpFlood
tcp,78,5877,tcpFlood
tcp,78,27172,tcpFlood
tcp,78,11815,tcpFlood
tcp,78,7935,tcpFlood
tcp,78,26749,tcpFlood
tcp,78,7404,tcpFlood
tcp,78,5456,tcpFlood
tcp,78,1604,tcpFlood
tcp,78,595,tcpFlood
tcp,78,25125,tcpFlood
tcp,78,8116,tcpFlood
tcp,78,20711,tcpFlood
tcp,78,26608,tcpFlood
tcp,78,6478,tcpFlood
tcp,78,10675,tcpFlood
tcp,78,4773,tcpFlood
tcp,78,10112,tcpFlood
tcp,78,20594,tcpFlood
tcp,78,8748,tcpFlood
tcp,78,1839,tcpFlood
tcp,78,17988,tcpFlood
tcp,78,24718,tcpFlood
tcp,78,7756,tcpFlood
tcp,78,13861,tcpFlood
tcp,78,2999,tcpFlood
tcp,78,13571,tcpFlood
tcp,78,9031,tcpFlood
tcp,78,22466,tcpFlood
tcp,78,1294,tcpFlood
tcp,78,4257,tcpFlood
tcp,78,23012,tcpFlood
tcp,78,10618,tcpFlood
tcp,78,7792,tcpFlood
tcp,78,6673,tcpFlood
tcp,78,2863,tcpFlood
tcp,78,14689,tcpFlood
tcp,78,5077,tcpFlood
tcp,78,22014,tcpFlood
tcp,78,6553,tcpFlood
tcp,78,759,tcpFlood
tcp,78,15099,tcpFlood
tcp,78,8084,tcpFlood
tcp,78,20380,tcpFlood
tcp,78,10783,tcpFlood
tcp,78,816,tcpFlood
tcp,78,23607,tcpFlood
tcp,78,11001,tcpFlood
tcp,78,8451,tcpFlood
tcp,78,8065,tcpFlood
tcp,78,10998,tcpFlood
tcp,78,26124,tcpFlood
tcp,78,4503,tcpFlood
tcp,78,6486,tcpFlood
tcp,78,5450,tcpFlood
tcp,78,10603,tcpFlood
tcp,78,21887,tcpFlood
tcp,78,11559,tcpFlood
tcp,78,10606,tcpFlood
tcp,78,16757,tcpFlood
tcp,78,16813,tcpFlood
tcp,78,6463,tcpFlood
tcp,78,4416,tcpFlood
tcp,78,16364,tcpFlood
tcp,78,10597,tcpFlood
tcp,78,20379,tcpFlood
tcp,78,9117,tcpFlood
tcp,78,11225,tcpFlood
tcp,78,5718,tcpFlood
tcp,78,4177,tcpFlood
tcp,78,9859,tcpFlood
tcp,78,22119,tcpFlood
tcp,78,15789,tcpFlood
tcp,78,19255,tcpFlood
tcp,78,6578,tcpFlood
tcp,78,9822,tcpFlood
tcp,78,3519,tcpFlood
tcp,78,25435,tcpFlood
tcp,78,8828,tcpFlood
tcp,78,6570,tcpFlood
tcp,78,20537,tcpFlood
tcp,78,14424,tcpFlood
tcp,78,12912,tcpFlood
tcp,78,20643,tcpFlood
tcp,78,10612,tcpFlood
tcp,78,9904,tcpFlood
tcp,78,7347,tcpFlood
tcp,78,732,tcpFlood
tcp,78,1838,tcpFlood
tcp,78,9862,tcpFlood
tcp,78,26348,tcpFlood
tcp,78,212,tcpFlood
tcp,78,8112,tcpFlood
tcp,78,9917,tcpFlood
tcp,78,13962,tcpFlood
tcp,78,1145,tcpFlood
tcp,78,7947,tcpFlood
tcp,78,22649,tcpFlood
tcp,78,5434,tcpFlood
tcp,78,23768,tcpFlood
tcp,78,21843,tcpFlood
tcp,78,9988,tcpFlood
tcp,78,5996,tcpFlood
tcp,78,6468,tcpFlood
tcp,78,25552,tcpFlood
tcp,78,11822,tcpFlood
tcp,78,26612,tcpFlood
tcp,78,8001,tcpFlood
tcp,78,23416,tcpFlood
tcp,78,9373,tcpFlood
tcp,78,11792,tcpFlood
tcp,78,22026,tcpFlood
tcp,78,7842,tcpFlood
tcp,78,7171,tcpFlood
tcp,78,20607,tcpFlood
tcp,78,20815,tcpFlood
tcp,78,6508,tcpFlood
tcp,78,10754,tcpFlood
tcp,78,19737,tcpFlood
tcp,78,22082,tcpFlood
tcp,78,23822,tcpFlood
tcp,78,21216,tcpFlood
tcp,78,6156,tcpFlood
tcp,78,11205,tcpFlood
tcp,78,6534,tcpFlood
tcp,78,11093,tcpFlood
tcp,78,6642,tcpFlood
tcp,78,17004,tcpFlood
tcp,78,6457,tcpFlood
tcp,78,17852,tcpFlood
tcp,78,10618,tcpFlood
tcp,78,20467,tcpFlood
tcp,78,18291,tcpFlood
tcp,78,5455,tcpFlood
tcp,78,9860,tcpFlood
tcp,78,22726,tcpFlood
tcp,78,8187,tcpFlood
tcp,78,9965,tcpFlood
tcp,78,20537,tcpFlood
tcp,78,13014,tcpFlood
tcp,78,10963,tcpFlood
tcp,78,11824,tcpFlood
tcp,78,8958,tcpFlood
tcp,78,27009,tcpFlood
tcp,78,15641,tcpFlood
tcp,78,1536,tcpFlood
tcp,78,4768,tcpFlood
tcp,78,10328,tcpFlood
tcp,78,9259,tcpFlood
tcp,78,23389,tcpFlood
tcp,78,5813,tcpFlood
tcp,78,26885,tcpFlood
tcp,78,10840,tcpFlood
tcp,78,10597,tcpFlood
tcp,78,11148,tcpFlood
tcp,78,10760,tcpFlood
tcp,78,18981,tcpFlood
tcp,78,11663,tcpFlood
tcp,78,9889,tcpFlood
tcp,78,17427,tcpFlood
tcp,78,11495,tcpFlood
tcp,78,11088,tcpFlood
tcp,78,9523,tcpFlood
tcp,78,4641,tcpFlood
tcp,78,7366,tcpFlood
tcp,78,15007,tcpFlood
tcp,78,6464,tcpFlood
tcp,78,9988,tcpFlood
tcp,78,7954,tcpFlood
tcp,78,9747,tcpFlood
tcp,78,8913,tcpFlood
tcp,78,6219,tcpFlood
tcp,78,26768,tcpFlood
tcp,78,8908,tcpFlood
tcp,78,7002,tcpFlood
tcp,78,9887,tcpFlood
tcp,78,9984,tcpFlood
tcp,78,20377,tcpFlood
tcp,78,9894,tcpFlood
tcp,78,5580,tcpFlood
tcp,78,7996,tcpFlood
tcp,78,25239,tcpFlood
tcp,78,9865,tcpFlood
tcp,78,24008,tcpFlood
tcp,78,8737,tcpFlood
tcp,78,8127,tcpFlood
tcp,78,22492,tcpFlood
tcp,78,10624,tcpFlood
tcp,78,7175,tcpFlood
tcp,78,8366,tcpFlood
tcp,78,5453,tcpFlood
tcp,78,9880,tcpFlood
tcp,78,15528,tcpFlood
tcp,78,9976,tcpFlood
tcp,78,20756,tcpFlood
tcp,78,24332,tcpFlood
tcp,78,22499,tcpFlood
tcp,78,22440,tcpFlood
tcp,78,5523,tcpFlood
tcp,78,24803,tcpFlood
tcp,78,3331,tcpFlood
tcp,78,12128,tcpFlood
tcp,78,24161,tcpFlood
tcp,78,18632,tcpFlood
tcp,78,6397,tcpFlood
tcp,78,10753,tcpFlood
tcp,78,7766,tcpFlood
tcp,78,10068,tcpFlood
tcp,78,10620,tcpFlood
tcp,78,19685,tcpFlood
tcp,78,22280,tcpFlood
tcp,78,26703,tcpFlood
tcp,78,15865,tcpFlood
tcp,78,14598,tcpFlood
tcp,78,3492,tcpFlood
tcp,78,11712,tcpFlood
tcp,78,6074,tcpFlood
tcp,78,9864,tcpFlood
tcp,78,25076,tcpFlood
tcp,78,6604,tcpFlood
tcp,78,22082,tcpFlood
tcp,78,25607,tcpFlood
tcp,78,22231,tcpFlood
tcp,78,24233,tcpFlood
tcp,78,6361,tcpFlood
tcp,78,7480,tcpFlood
tcp,78,5154,tcpFlood
tcp,9110,12361,tcpFlood
tcp,78,5571,tcpFlood
tcp,78,20634,tcpFlood
tcp,78,6535,tcpFlood
tcp,78,22088,tcpFlood
tcp,78,16597,tcpFlood
tcp,78,13996,tcpFlood
tcp,78,8092,tcpFlood
tcp,78,11836,tcpFlood
tcp,78,19631,tcpFlood
tcp,78,7390,tcpFlood
tcp,78,9984,tcpFlood
tcp,78,23133,tcpFlood
tcp,78,7598,tcpFlood
tcp,78,11799,tcpFlood
tcp,78,11225,tcpFlood
tcp,78,10602,tcpFlood
tcp,78,22744,tcpFlood
tcp,78,6984,tcpFlood
tcp,78,26697,tcpFlood
tcp,78,21904,tcpFlood
tcp,78,13822,tcpFlood
tcp,78,6642,tcpFlood
tcp,78,11685,tcpFlood
tcp,78,14617,tcpFlood
tcp,78,1187,tcpFlood
tcp,78,7186,tcpFlood
tcp,78,10205,tcpFlood
tcp,78,7751,tcpFlood
tcp,78,20575,tcpFlood
tcp,78,9683,tcpFlood
tcp,78,4795,tcpFlood
tcp,78,15758,tcpFlood
tcp,78,2695,tcpFlood
tcp,78,1613,tcpFlood
tcp,78,10774,tcpFlood
tcp,78,8777,tcpFlood
tcp,78,9581,tcpFlood
tcp,78,27154,tcpFlood
tcp,78,15442,tcpFlood
tcp,78,4932,tcpFlood
tcp,78,15208,tcpFlood
tcp,78,23477,tcpFlood
tcp,78,24461,tcpFlood
tcp,78,10617,tcpFlood
tcp,78,12308,tcpFlood
tcp,78,20264,tcpFlood
tcp,78,23750,tcpFlood
tcp,78,7502,tcpFlood
tcp,78,11633,tcpFlood
tcp,78,8522,tcpFlood
tcp,78,8007,tcpFlood
tcp,78,3886,tcpFlood
tcp,78,7758,tcpFlood
tcp,78,22341,tcpFlood
tcp,78,22094,tcpFlood
tcp,78,10611,tcpFlood
tcp,78,13712,tcpFlood
tcp,78,9044,tcpFlood
tcp,78,26853,tcpFlood
tcp,78,23572,tcpFlood
tcp,78,11897,tcpFlood
tcp,78,7586,tcpFlood
tcp,78,9057,tcpFlood
tcp,78,8206,tcpFlood
tcp,78,8516,tcpFlood
tcp,78,10179,tcpFlood
tcp,78,16855,tcpFlood
tcp,78,8425,tcpFlood
tcp,78,7302,tcpFlood
tcp,78,9012,tcpFlood
tcp,78,11910,tcpFlood
tcp,78,11616,tcpFlood
tcp,78,22680,tcpFlood
tcp,78,18142,tcpFlood
tcp,78,6561,tcpFlood
tcp,78,23667,tcpFlood
tcp,78,14361,tcpFlood
tcp,78,2172,tcpFlood
tcp,78,971,tcpFlood
tcp,78,18753,tcpFlood
tcp,78,13059,tcpFlood
tcp,78,4489,tcpFlood
tcp,78,10626,tcpFlood
tcp,78,10744,tcpFlood
tcp,78,8192,tcpFlood
tcp,78,23759,tcpFlood
tcp,78,4214,tcpFlood
tcp,78,26819,tcpFlood
tcp,78,11752,tcpFlood
tcp,78,6778,tcpFlood
tcp,78,11017,tcpFlood
tcp,78,20728,tcpFlood
tcp,78,11787,tcpFlood
tcp,78,15445,tcpFlood
tcp,78,6690,tcpFlood
tcp,78,23725,tcpFlood
tcp,78,20642,tcpFlood
tcp,78,22789,tcpFlood
tcp,78,17842,tcpFlood
tcp,78,8047,tcpFlood
tcp,78,20053,tcpFlood
tcp,78,20249,tcpFlood
tcp,78,19966,tcpFlood
tcp,78,9869,tcpFlood
tcp,78,9063,tcpFlood
tcp,78,6743,tcpFlood
tcp,78,26989,tcpFlood
tcp,78,10140,tcpFlood
tcp,78,6682,tcpFlood
tcp,78,4656,tcpFlood
tcp,78,10687,tcpFlood
tcp,78,5815,tcpFlood
tcp,78,7052,tcpFlood
tcp,78,52,tcpFlood
tcp,78,1224,tcpFlood
tcp,78,12073,tcpFlood
tcp,78,8358,tcpFlood
tcp,78,9901,tcpFlood
tcp,78,11835,tcpFlood
tcp,78,4548,tcpFlood
tcp,78,9963,tcpFlood
tcp,78,16858,tcpFlood
tcp,78,9854,tcpFlood
tcp,78,20622,tcpFlood
tcp,78,26820,tcpFlood
tcp,78,26793,tcpFlood
tcp,78,6757,tcpFlood
tcp,78,21201,tcpFlood
tcp,78,11799,tcpFlood
tcp,78,8652,tcpFlood
tcp,78,9207,tcpFlood
tcp,78,27021,tcpFlood
tcp,78,9144,tcpFlood
tcp,78,26440,tcpFlood
tcp,78,22422,tcpFlood
tcp,78,22247,tcpFlood
tcp,78,5525,tcpFlood
tcp,78,15210,tcpFlood
tcp,78,25310,tcpFlood
tcp,78,18732,tcpFlood
tcp,78,20672,tcpFlood
tcp,78,21696,tcpFlood
tcp,78,7934,tcpFlood
tcp,78,480,tcpFlood
tcp,78,12298,tcpFlood
tcp,78,6021,tcpFlood
tcp,78,7638,tcpFlood
tcp,78,9,tcpFlood
tcp,21074,12359,tcpFlood
tcp,78,11480,tcpFlood
tcp,78,11828,tcpFlood
tcp,78,7780,tcpFlood
tcp,78,9204,tcpFlood
tcp,78,7942,tcpFlood
tcp,78,20668,tcpFlood
tcp,78,23581,tcpFlood
tcp,78,19626,tcpFlood
tcp,78,22631,tcpFlood
tcp,78,22516,tcpFlood
tcp,78,2668,tcpFlood
tcp,78,3182,tcpFlood
tcp,78,26797,tcpFlood
tcp,78,3019,tcpFlood
tcp,78,5562,tcpFlood
tcp,78,6548,tcpFlood
tcp,78,26675,tcpFlood
tcp,78,25666,tcpFlood
tcp,78,11689,tcpFlood
tcp,78,9893,tcpFlood
tcp,78,8307,tcpFlood
tcp,78,10731,tcpFlood
tcp,78,4121,tcpFlood
tcp,78,21407,tcpFlood
tcp,78,14637,tcpFlood
tcp,78,23316,tcpFlood
tcp,78,27041,tcpFlood
tcp,78,9694,tcpFlood
tcp,78,5628,tcpFlood
tcp,78,291,tcpFlood
tcp,78,11787,tcpFlood
tcp,78,26869,tcpFlood
tcp,78,23702,tcpFlood
tcp,78,26462,tcpFlood
tcp,78,8171,tcpFlood
tcp,78,6677,tcpFlood
tcp,78,7129,tcpFlood
tcp,78,11550,tcpFlood
tcp,78,10053,tcpFlood
tcp,78,20758,tcpFlood
tcp,78,13261,tcpFlood
tcp,78,20613,tcpFlood
tcp,78,22201,tcpFlood
tcp,78,20686,tcpFlood
tcp,78,6680,tcpFlood
tcp,78,9131,tcpFlood
tcp,78,20711,tcpFlood
tcp,78,8768,tcpFlood
tcp,78,5569,tcpFlood
tcp,78,8187,tcpFlood
tcp,78,10225,tcpFlood
tcp,78,9802,tcpFlood
tcp,78,25219,tcpFlood
tcp,78,25311,tcpFlood
tcp,78,11980,tcpFlood
tcp,78,9972,tcpFlood
tcp,78,11916,tcpFlood
tcp,78,5404,tcpFlood
tcp,78,14354,tcpFlood
tcp,78,20623,tcpFlood
tcp,78,9891,tcpFlood
tcp,78,6531,tcpFlood
tcp,78,20644,tcpFlood
tcp,78,23737,tcpFlood
tcp,78,11930,tcpFlood
tcp,78,10619,tcpFlood
tcp,78,4575,tcpFlood
tcp,78,6447,tcpFlood
tcp,78,8276,tcpFlood
tcp,78,20623,tcpFlood
tcp,78,23577,tcpFlood
tcp,78,20759,tcpFlood
tcp,78,20638,tcpFlood
tcp,78,22329,tcpFlood
tcp,78,23619,tcpFlood
tcp,78,11668,tcpFlood
tcp,78,4900,tcpFlood
tcp,78,5525,tcpFlood
tcp,78,7108,tcpFlood
tcp,78,10700,tcpFlood
tcp,78,23502,tcpFlood
tcp,78,14265,tcpFlood
tcp,78,6652,tcpFlood
tcp,78,1887,tcpFlood
tcp,78,24118,tcpFlood
tcp,78,15669,tcpFlood
tcp,78,19997,tcpFlood
tcp,78,6832,tcpFlood
tcp,78,21943,tcpFlood
tcp,78,5425,tcpFlood
tcp,78,10737,tcpFlood
tcp,78,11819,tcpFlood
tcp,78,20461,tcpFlood
tcp,78,16404,tcpFlood
tcp,78,5974,tcpFlood
tcp,78,14787,tcpFlood
tcp,78,11417,tcpFlood
tcp,78,9919,tcpFlood
tcp,78,27013,tcpFlood
tcp,78,7469,tcpFlood
tcp,78,1581,tcpFlood
tcp,78,18350,tcpFlood
tcp,78,23126,tcpFlood
tcp,78,13182,tcpFlood
tcp,78,20950,tcpFlood
tcp,78,8863,tcpFlood
tcp,78,6568,tcpFlood
tcp,78,6911,tcpFlood
tcp,78,11407,tcpFlood
tcp,78,18150,tcpFlood
tcp,78,5228,tcpFlood
tcp,78,394,tcpFlood
tcp,78,14256,tcpFlood
tcp,78,5708,tcpFlood
tcp,78,6509,tcpFlood
tcp,78,8471,tcpFlood
tcp,78,9916,tcpFlood
tcp,78,27022,tcpFlood
tcp,78,14593,tcpFlood
tcp,78,23771,tcpFlood
tcp,78,25340,tcpFlood
tcp,78,2403,tcpFlood
tcp,78,6470,tcpFlood
tcp,78,9134,tcpFlood
tcp,78,6471,tcpFlood
tcp,78,9959,tcpFlood
tcp,78,9864,tcpFlood
tcp,78,8813,tcpFlood
tcp,78,25793,tcpFlood
