% isAttack HIGH_RATE:	1333
% isAttack LOW_RATE:	2000
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R3-5,8,27'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
S1,370,0,955,LOW_RATE
S1,370,0,271,LOW_RATE
RSTO,984,956,116,LOW_RATE
S1,370,0,1435,LOW_RATE
RSTO,1107,1022,477,LOW_RATE
S1,370,0,2111,LOW_RATE
S1,370,0,278,LOW_RATE
S1,370,0,438,LOW_RATE
RSTO,1046,956,217,LOW_RATE
RSTO,1226,956,194,LOW_RATE
S1,370,0,1566,LOW_RATE
S1,370,0,2405,LOW_RATE
S1,370,0,498,LOW_RATE
S1,370,0,2256,LOW_RATE
S1,370,0,811,LOW_RATE
S1,370,0,867,LOW_RATE
S1,370,0,964,LOW_RATE
S1,370,0,146,LOW_RATE
S1,370,0,1420,LOW_RATE
RSTO,1118,956,71,LOW_RATE
S1,370,0,7,LOW_RATE
S1,370,0,1174,LOW_RATE
S1,370,0,3352,LOW_RATE
RSTO,996,956,133,LOW_RATE
S1,370,0,1333,LOW_RATE
S1,370,0,2237,LOW_RATE
S1,370,0,1216,LOW_RATE
RSTO,1075,956,76,LOW_RATE
S1,370,0,1626,LOW_RATE
S1,370,0,757,LOW_RATE
S1,370,0,1723,LOW_RATE
S1,370,0,1034,LOW_RATE
S1,370,0,1422,LOW_RATE
RSTO,1134,1022,493,LOW_RATE
S1,370,0,1913,LOW_RATE
RSTO,1035,956,61,LOW_RATE
S1,370,0,2960,LOW_RATE
RSTO,1025,956,75,LOW_RATE
S2,2360,74,807,LOW_RATE
S1,370,0,1947,LOW_RATE
S1,370,0,3287,LOW_RATE
RSTO,1174,956,46,LOW_RATE
S1,370,0,3447,LOW_RATE
S1,370,0,1571,LOW_RATE
S2,4181,74,1201,LOW_RATE
RSTO,1056,956,1,LOW_RATE
S2,2100,74,810,LOW_RATE
RSTO,1079,956,220,LOW_RATE
RSTO,1020,956,171,LOW_RATE
RSTO,1052,956,191,LOW_RATE
S1,370,0,1313,LOW_RATE
S1,370,0,1440,LOW_RATE
S1,370,0,1065,LOW_RATE
RSTO,1156,956,111,LOW_RATE
S1,370,0,779,LOW_RATE
S1,370,0,888,LOW_RATE
S1,370,0,406,LOW_RATE
S1,370,0,338,LOW_RATE
S1,370,0,1701,LOW_RATE
S1,370,0,3036,LOW_RATE
RSTO,1126,956,76,LOW_RATE
S1,370,0,852,LOW_RATE
S1,370,0,3934,LOW_RATE
S1,370,0,2101,LOW_RATE
S1,370,0,3140,LOW_RATE
S1,370,0,2750,LOW_RATE
S1,370,0,355,LOW_RATE
S1,370,0,2802,LOW_RATE
S1,370,0,1425,LOW_RATE
S1,370,0,141,LOW_RATE
S1,370,0,3183,LOW_RATE
S1,370,0,2866,LOW_RATE
S1,370,0,32,LOW_RATE
RSTO,1112,956,66,LOW_RATE
S1,370,0,1369,LOW_RATE
S1,370,0,720,LOW_RATE
S1,370,0,293,LOW_RATE
S1,370,0,1735,LOW_RATE
S1,370,0,675,LOW_RATE
S1,370,0,494,LOW_RATE
S1,370,0,217,LOW_RATE
S1,370,0,830,LOW_RATE
S1,370,0,474,LOW_RATE
RSTO,1029,956,1171,LOW_RATE
S1,370,0,1208,LOW_RATE
S1,370,0,2653,LOW_RATE
S1,370,0,149,LOW_RATE
S1,370,0,3061,LOW_RATE
S1,370,0,1112,LOW_RATE
S1,370,0,488,LOW_RATE
RSTO,989,956,216,LOW_RATE
S1,370,0,1583,LOW_RATE
S1,370,0,187,LOW_RATE
S1,370,0,781,LOW_RATE
S1,370,0,1010,LOW_RATE
S1,370,0,2378,LOW_RATE
S1,370,0,2203,LOW_RATE
S1,370,0,313,LOW_RATE
S1,370,0,1014,LOW_RATE
S1,370,0,416,LOW_RATE
S1,370,0,669,LOW_RATE
S1,370,0,1155,LOW_RATE
S1,370,0,433,LOW_RATE
S1,370,0,3096,LOW_RATE
S1,370,0,412,LOW_RATE
RSTO,1080,956,147,LOW_RATE
S1,370,0,2043,LOW_RATE
S1,370,0,1337,LOW_RATE
S1,370,0,2692,LOW_RATE
S1,370,0,1263,LOW_RATE
RSTO,1045,956,252,LOW_RATE
S1,370,0,768,LOW_RATE
S1,370,0,1157,LOW_RATE
S1,370,0,1439,LOW_RATE
S1,370,0,489,LOW_RATE
S1,370,0,771,LOW_RATE
RSTO,1172,956,207,LOW_RATE
S1,370,0,771,LOW_RATE
S1,370,0,3169,LOW_RATE
S1,370,0,1455,LOW_RATE
RSTO,1250,956,263,LOW_RATE
S1,370,0,3032,LOW_RATE
RSTO,1065,956,142,LOW_RATE
S1,370,0,633,LOW_RATE
RSTO,1034,956,100,LOW_RATE
S1,370,0,1149,LOW_RATE
S1,370,0,322,LOW_RATE
S1,370,0,578,LOW_RATE
S1,370,0,800,LOW_RATE
S1,370,0,1792,LOW_RATE
S1,370,0,2701,LOW_RATE
RSTO,1167,956,150,LOW_RATE
S1,370,0,435,LOW_RATE
S1,370,0,1914,LOW_RATE
S1,370,0,726,LOW_RATE
S1,370,0,1266,LOW_RATE
S1,370,0,724,LOW_RATE
S1,370,0,2786,LOW_RATE
S1,370,0,3120,LOW_RATE
RSTO,1012,956,182,LOW_RATE
S1,370,0,3261,LOW_RATE
RSTO,1060,956,64,LOW_RATE
S1,370,0,909,LOW_RATE
S1,370,0,1091,LOW_RATE
S1,370,0,796,LOW_RATE
S1,370,0,498,LOW_RATE
RSTO,1168,956,165,LOW_RATE
S1,370,0,594,LOW_RATE
S1,370,0,1118,LOW_RATE
S1,370,0,1115,LOW_RATE
S1,370,0,2114,LOW_RATE
RSTO,1103,1022,240,LOW_RATE
S1,370,0,2778,LOW_RATE
S1,370,0,69,LOW_RATE
S1,370,0,569,LOW_RATE
S1,370,0,393,LOW_RATE
S1,370,0,876,LOW_RATE
S1,370,0,1579,LOW_RATE
RSTO,1116,758,455,LOW_RATE
RSTO,1204,956,77,LOW_RATE
S1,370,0,2819,LOW_RATE
S1,370,0,968,LOW_RATE
RSTO,1106,1022,1497,LOW_RATE
RSTO,1026,956,75,LOW_RATE
S1,370,0,1024,LOW_RATE
S1,370,0,2766,LOW_RATE
S1,370,0,677,LOW_RATE
S1,370,0,248,LOW_RATE
S1,370,0,1550,LOW_RATE
S1,370,0,1485,LOW_RATE
S1,370,0,685,LOW_RATE
S1,370,0,644,LOW_RATE
S1,370,0,628,LOW_RATE
RSTO,1033,956,164,LOW_RATE
S1,370,0,3007,LOW_RATE
S1,370,0,585,LOW_RATE
S1,370,0,720,LOW_RATE
S1,370,0,1068,LOW_RATE
S1,370,0,2781,LOW_RATE
S1,370,0,267,LOW_RATE
S1,370,0,2222,LOW_RATE
S1,370,0,45,LOW_RATE
RSTO,983,956,20,LOW_RATE
S1,370,0,792,LOW_RATE
S1,370,0,317,LOW_RATE
S1,370,0,1150,LOW_RATE
S1,370,0,274,LOW_RATE
S1,370,0,1140,LOW_RATE
S1,370,0,121,LOW_RATE
RSTO,1086,956,29,LOW_RATE
S1,370,0,3055,LOW_RATE
S1,370,0,336,LOW_RATE
RSTO,1044,956,127,LOW_RATE
S1,370,0,477,LOW_RATE
S1,370,0,309,LOW_RATE
S1,370,0,1977,LOW_RATE
S1,370,0,2339,LOW_RATE
S1,370,0,989,LOW_RATE
S1,370,0,390,LOW_RATE
RSTO,5636,770,1820,LOW_RATE
RSTO,1043,956,68,LOW_RATE
S1,370,0,349,LOW_RATE
S1,370,0,1076,LOW_RATE
S1,370,0,776,LOW_RATE
S1,370,0,2042,LOW_RATE
S1,370,0,1671,LOW_RATE
S1,370,0,1019,LOW_RATE
RSTO,1039,1022,199,LOW_RATE
S1,370,0,302,LOW_RATE
S1,370,0,1004,LOW_RATE
S1,370,0,446,LOW_RATE
S1,370,0,2309,LOW_RATE
S1,370,0,1661,LOW_RATE
S1,370,0,1985,LOW_RATE
S1,370,0,1866,LOW_RATE
S1,370,0,470,LOW_RATE
S1,370,0,1660,LOW_RATE
S1,370,0,837,LOW_RATE
S1,370,0,637,LOW_RATE
S1,370,0,2793,LOW_RATE
S1,370,0,3014,LOW_RATE
S1,370,0,1364,LOW_RATE
S1,370,0,794,LOW_RATE
S1,370,0,448,LOW_RATE
S1,370,0,517,LOW_RATE
SF,642,206,14,LOW_RATE
S1,370,0,487,LOW_RATE
S1,370,0,34,LOW_RATE
S1,370,0,824,LOW_RATE
SF,642,206,2,LOW_RATE
S1,370,0,780,LOW_RATE
S1,370,0,587,LOW_RATE
S1,370,0,900,LOW_RATE
RSTO,1113,956,52,LOW_RATE
S1,370,0,2041,LOW_RATE
SF,642,206,51,LOW_RATE
S1,370,0,486,LOW_RATE
S1,370,0,288,LOW_RATE
S1,370,0,2097,LOW_RATE
S1,370,0,1109,LOW_RATE
S1,370,0,3504,LOW_RATE
S1,370,0,300,LOW_RATE
S1,370,0,1246,LOW_RATE
SF,642,206,33,LOW_RATE
S1,370,0,515,LOW_RATE
S1,370,0,1281,LOW_RATE
S1,370,0,1125,LOW_RATE
S1,370,0,251,LOW_RATE
S1,370,0,2600,LOW_RATE
S1,370,0,3469,LOW_RATE
RSTO,1168,956,73,LOW_RATE
S1,370,0,2448,LOW_RATE
RSTO,984,956,103,LOW_RATE
S1,370,0,2218,LOW_RATE
S1,370,0,675,LOW_RATE
S1,370,0,2046,LOW_RATE
S1,370,0,629,LOW_RATE
S1,370,0,1308,LOW_RATE
SF,642,206,8,LOW_RATE
S1,370,0,789,LOW_RATE
S1,370,0,801,LOW_RATE
S1,370,0,823,LOW_RATE
S1,370,0,266,LOW_RATE
S1,370,0,607,LOW_RATE
S1,370,0,1007,LOW_RATE
S1,370,0,155,LOW_RATE
RSTO,1048,956,50,LOW_RATE
S1,370,0,1358,LOW_RATE
S1,370,0,1246,LOW_RATE
S1,370,0,969,LOW_RATE
S1,370,0,1542,LOW_RATE
S1,370,0,1722,LOW_RATE
S1,370,0,382,LOW_RATE
RSTO,1144,956,267,LOW_RATE
S1,370,0,21,LOW_RATE
S1,370,0,1042,LOW_RATE
S1,370,0,3425,LOW_RATE
S1,370,0,901,LOW_RATE
RSTO,1089,956,48,LOW_RATE
S1,370,0,1394,LOW_RATE
S1,370,0,786,LOW_RATE
S1,370,0,3213,LOW_RATE
S1,370,0,602,LOW_RATE
RSTO,1054,956,157,LOW_RATE
S1,370,0,1855,LOW_RATE
S1,370,0,443,LOW_RATE
S1,370,0,674,LOW_RATE
S1,370,0,418,LOW_RATE
RSTO,1110,956,15,LOW_RATE
RSTO,1116,956,81,LOW_RATE
S1,370,0,1444,LOW_RATE
S1,222,0,248,LOW_RATE
S1,370,0,2291,LOW_RATE
S1,370,0,1528,LOW_RATE
S1,370,0,1531,LOW_RATE
S1,370,0,2127,LOW_RATE
S1,370,0,768,LOW_RATE
S1,370,0,940,LOW_RATE
S1,370,0,367,LOW_RATE
S1,370,0,782,LOW_RATE
S1,370,0,1559,LOW_RATE
S1,370,0,915,LOW_RATE
S1,370,0,1634,LOW_RATE
S1,370,0,464,LOW_RATE
S1,370,0,366,LOW_RATE
RSTO,1145,956,137,LOW_RATE
S1,370,0,997,LOW_RATE
S1,370,0,1251,LOW_RATE
S1,370,0,1360,LOW_RATE
S1,370,0,2638,LOW_RATE
S1,370,0,1339,LOW_RATE
S1,370,0,349,LOW_RATE
RSTO,1043,956,27,LOW_RATE
S1,370,0,1234,LOW_RATE
S1,370,0,793,LOW_RATE
S1,370,0,839,LOW_RATE
S1,370,0,421,LOW_RATE
S1,370,0,2383,LOW_RATE
S1,370,0,738,LOW_RATE
S1,370,0,2058,LOW_RATE
S1,370,0,153,LOW_RATE
S1,370,0,863,LOW_RATE
RSTO,1067,956,100,LOW_RATE
S1,370,0,1456,LOW_RATE
S1,370,0,3906,LOW_RATE
RSTO,1198,956,185,LOW_RATE
S1,370,0,271,LOW_RATE
S1,370,0,3730,LOW_RATE
S1,370,0,1866,LOW_RATE
RSTO,986,890,200,LOW_RATE
S1,370,0,1082,LOW_RATE
S1,370,0,139,LOW_RATE
S1,370,0,1278,LOW_RATE
S1,370,0,573,LOW_RATE
RSTO,1190,956,1163,LOW_RATE
S1,370,0,3924,LOW_RATE
S1,370,0,269,LOW_RATE
RSTO,1028,956,211,LOW_RATE
S1,370,0,598,LOW_RATE
S1,370,0,524,LOW_RATE
S1,370,0,603,LOW_RATE
SF,642,206,5,LOW_RATE
S1,370,0,520,LOW_RATE
S1,370,0,1180,LOW_RATE
S1,370,0,698,LOW_RATE
S1,370,0,1375,LOW_RATE
S1,370,0,905,LOW_RATE
S1,370,0,708,LOW_RATE
S1,370,0,1842,LOW_RATE
S1,370,0,334,LOW_RATE
S1,370,0,751,LOW_RATE
S2,4706,148,205,LOW_RATE
S1,370,0,2027,LOW_RATE
S1,370,0,860,LOW_RATE
S1,370,0,2177,LOW_RATE
RSTO,1114,956,34,LOW_RATE
S1,370,0,320,LOW_RATE
S1,370,0,2074,LOW_RATE
S1,370,0,1413,LOW_RATE
S1,370,0,213,LOW_RATE
S1,370,0,2526,LOW_RATE
S1,370,0,331,LOW_RATE
S1,370,0,1500,LOW_RATE
S1,370,0,2695,LOW_RATE
S1,370,0,1857,LOW_RATE
RSTO,1168,1022,131,LOW_RATE
RSTO,999,956,89,LOW_RATE
S1,370,0,762,LOW_RATE
S1,370,0,3436,LOW_RATE
S1,370,0,740,LOW_RATE
S1,370,0,1248,LOW_RATE
S1,370,0,606,LOW_RATE
S1,370,0,305,LOW_RATE
RSTO,1169,1022,201,LOW_RATE
RSTO,1072,1022,148,LOW_RATE
S1,370,0,403,LOW_RATE
S1,370,0,427,LOW_RATE
S1,370,0,1740,LOW_RATE
S1,370,0,2896,LOW_RATE
S1,370,0,661,LOW_RATE
S1,370,0,2898,LOW_RATE
S1,370,0,2764,LOW_RATE
S1,370,0,191,LOW_RATE
S1,370,0,522,LOW_RATE
RSTO,1120,956,579,LOW_RATE
RSTO,1003,956,514,LOW_RATE
S1,370,0,2698,LOW_RATE
S1,370,0,1697,LOW_RATE
S1,370,0,991,LOW_RATE
S1,370,0,3137,LOW_RATE
S1,370,0,779,LOW_RATE
S1,370,0,965,LOW_RATE
S1,370,0,3126,LOW_RATE
RSTO,1046,1022,27,LOW_RATE
S1,370,0,566,LOW_RATE
S1,370,0,181,LOW_RATE
S1,370,0,767,LOW_RATE
S1,370,0,514,LOW_RATE
S1,370,0,1363,LOW_RATE
S1,370,0,3978,LOW_RATE
S1,370,0,2388,LOW_RATE
S1,370,0,712,LOW_RATE
S1,370,0,1760,LOW_RATE
S1,370,0,624,LOW_RATE
S1,370,0,341,LOW_RATE
S1,370,0,967,LOW_RATE
RSTO,975,890,25,LOW_RATE
S1,370,0,813,LOW_RATE
S1,370,0,1604,LOW_RATE
S1,370,0,413,LOW_RATE
S1,370,0,1530,LOW_RATE
S1,370,0,494,LOW_RATE
S1,370,0,3526,LOW_RATE
S1,370,0,862,LOW_RATE
RSTO,991,956,91,LOW_RATE
S1,370,0,2418,LOW_RATE
S1,370,0,1265,LOW_RATE
S1,370,0,274,LOW_RATE
S1,370,0,663,LOW_RATE
S1,370,0,914,LOW_RATE
RSTO,4640,836,1177,LOW_RATE
S1,370,0,2249,LOW_RATE
S1,370,0,1701,LOW_RATE
S1,370,0,274,LOW_RATE
RSTO,1153,956,41,LOW_RATE
S1,370,0,1248,LOW_RATE
S1,370,0,886,LOW_RATE
S1,370,0,943,LOW_RATE
S1,370,0,864,LOW_RATE
RSTO,1021,1022,145,LOW_RATE
S1,370,0,1722,LOW_RATE
S1,370,0,252,LOW_RATE
S1,370,0,655,LOW_RATE
S1,370,0,1450,LOW_RATE
S1,370,0,1081,LOW_RATE
S1,370,0,656,LOW_RATE
S1,370,0,1319,LOW_RATE
S1,370,0,1001,LOW_RATE
S1,370,0,624,LOW_RATE
S1,370,0,3641,LOW_RATE
S1,370,0,584,LOW_RATE
S1,370,0,851,LOW_RATE
RSTO,1029,956,244,LOW_RATE
RSTO,1048,956,166,LOW_RATE
RSTO,1097,956,201,LOW_RATE
RSTO,1181,956,212,LOW_RATE
S1,370,0,595,LOW_RATE
RSTO,1028,956,137,LOW_RATE
S1,370,0,736,LOW_RATE
S1,370,0,2140,LOW_RATE
S1,370,0,2809,LOW_RATE
S1,370,0,396,LOW_RATE
S1,370,0,644,LOW_RATE
S1,370,0,663,LOW_RATE
RSTO,1227,956,1194,LOW_RATE
RSTO,978,890,91,LOW_RATE
S1,370,0,380,LOW_RATE
RSTO,1188,1022,128,LOW_RATE
S1,370,0,3843,LOW_RATE
S1,370,0,1134,LOW_RATE
S1,370,0,242,LOW_RATE
S1,370,0,1660,LOW_RATE
S1,370,0,2402,LOW_RATE
S1,370,0,1229,LOW_RATE
S1,370,0,737,LOW_RATE
S1,370,0,506,LOW_RATE
S1,370,0,1870,LOW_RATE
S1,370,0,647,LOW_RATE
S1,370,0,1383,LOW_RATE
S1,370,0,430,LOW_RATE
S1,370,0,3209,LOW_RATE
S1,370,0,1107,LOW_RATE
S1,370,0,1359,LOW_RATE
S1,370,0,1007,LOW_RATE
S1,370,0,3211,LOW_RATE
S1,370,0,2897,LOW_RATE
S1,370,0,1586,LOW_RATE
S1,370,0,610,LOW_RATE
S1,370,0,2073,LOW_RATE
S1,370,0,1292,LOW_RATE
S1,370,0,250,LOW_RATE
RSTO,1022,956,124,LOW_RATE
S1,370,0,445,LOW_RATE
S1,370,0,29,LOW_RATE
S1,370,0,451,LOW_RATE
RSTO,1098,956,64,LOW_RATE
RSTO,5746,836,1394,LOW_RATE
S1,370,0,2411,LOW_RATE
S1,370,0,402,LOW_RATE
S1,370,0,412,LOW_RATE
S1,370,0,2585,LOW_RATE
S1,370,0,762,LOW_RATE
S1,370,0,1568,LOW_RATE
S1,370,0,168,LOW_RATE
S1,370,0,666,LOW_RATE
RSTO,1077,956,73,LOW_RATE
S1,370,0,1397,LOW_RATE
S1,370,0,1385,LOW_RATE
S1,370,0,767,LOW_RATE
S1,370,0,1666,LOW_RATE
S1,370,0,2090,LOW_RATE
S1,370,0,1325,LOW_RATE
RSTO,1084,956,234,LOW_RATE
S1,370,0,1100,LOW_RATE
S1,370,0,174,LOW_RATE
S1,370,0,212,LOW_RATE
S1,370,0,2813,LOW_RATE
S1,370,0,656,LOW_RATE
S1,370,0,3334,LOW_RATE
S1,370,0,317,LOW_RATE
S1,370,0,176,LOW_RATE
S1,370,0,1051,LOW_RATE
S1,370,0,1432,LOW_RATE
RSTO,1165,956,107,LOW_RATE
RSTO,1020,956,85,LOW_RATE
S1,370,0,116,LOW_RATE
RSTO,1134,956,381,LOW_RATE
S1,370,0,3415,LOW_RATE
S1,370,0,562,LOW_RATE
S1,370,0,775,LOW_RATE
S1,370,0,3905,LOW_RATE
S1,370,0,3181,LOW_RATE
S1,370,0,767,LOW_RATE
S1,370,0,1568,LOW_RATE
RSTO,1152,1022,203,LOW_RATE
RSTO,1115,758,19,LOW_RATE
RSTO,1080,956,131,LOW_RATE
RSTO,943,890,96,LOW_RATE
S1,370,0,462,LOW_RATE
S1,370,0,692,LOW_RATE
S1,370,0,432,LOW_RATE
S1,370,0,112,LOW_RATE
S1,370,0,1836,LOW_RATE
S1,370,0,1438,LOW_RATE
S1,370,0,280,LOW_RATE
S1,370,0,122,LOW_RATE
RSTO,1053,890,56,LOW_RATE
S1,370,0,1669,LOW_RATE
S1,370,0,354,LOW_RATE
S1,370,0,1163,LOW_RATE
S1,370,0,433,LOW_RATE
S1,370,0,1986,LOW_RATE
S1,370,0,901,LOW_RATE
S1,370,0,11,LOW_RATE
RSTO,1020,956,94,LOW_RATE
S1,370,0,249,LOW_RATE
RSTO,1084,956,53,LOW_RATE
RSTO,1111,956,298,LOW_RATE
S1,370,0,3411,LOW_RATE
S1,370,0,2126,LOW_RATE
S2,3470,74,1204,LOW_RATE
S1,370,0,1615,LOW_RATE
S1,370,0,1224,LOW_RATE
S1,370,0,477,LOW_RATE
S1,370,0,2463,LOW_RATE
S1,370,0,2964,LOW_RATE
S1,370,0,495,LOW_RATE
S1,370,0,1844,LOW_RATE
S1,370,0,2180,LOW_RATE
RSTO,956,890,48,LOW_RATE
S1,370,0,434,LOW_RATE
RSTO,1171,956,1146,LOW_RATE
S1,370,0,224,LOW_RATE
S1,370,0,895,LOW_RATE
S1,370,0,504,LOW_RATE
S1,370,0,3368,LOW_RATE
S1,370,0,987,LOW_RATE
S1,370,0,1141,LOW_RATE
S1,370,0,1393,LOW_RATE
S1,370,0,3941,LOW_RATE
RSTO,1085,956,189,LOW_RATE
S1,370,0,1383,LOW_RATE
S1,370,0,1557,LOW_RATE
RSTO,1140,956,67,LOW_RATE
S1,370,0,2102,LOW_RATE
S1,370,0,960,LOW_RATE
RSTO,1028,956,180,LOW_RATE
S1,370,0,282,LOW_RATE
S1,370,0,602,LOW_RATE
S1,370,0,3059,LOW_RATE
S1,370,0,1184,LOW_RATE
S1,370,0,422,LOW_RATE
RSTO,1075,956,179,LOW_RATE
RSTO,1081,956,104,LOW_RATE
S1,74,0,415,LOW_RATE
S1,370,0,3627,LOW_RATE
S1,370,0,349,LOW_RATE
S1,370,0,659,LOW_RATE
S1,370,0,446,LOW_RATE
S1,370,0,1354,LOW_RATE
S1,370,0,97,LOW_RATE
S1,370,0,872,LOW_RATE
S1,370,0,317,LOW_RATE
S1,370,0,1757,LOW_RATE
S1,370,0,164,LOW_RATE
S1,370,0,3404,LOW_RATE
RSTO,1094,1022,30,LOW_RATE
S1,370,0,1369,LOW_RATE
S1,370,0,2464,LOW_RATE
S1,370,0,373,LOW_RATE
S1,370,0,229,LOW_RATE
S1,370,0,981,LOW_RATE
RSTO,1005,956,93,LOW_RATE
S1,370,0,1648,LOW_RATE
S1,370,0,1209,LOW_RATE
S1,370,0,1057,LOW_RATE
S1,370,0,2407,LOW_RATE
RSTO,947,890,157,LOW_RATE
S1,370,0,2804,LOW_RATE
S1,370,0,1152,LOW_RATE
S2,2360,74,1607,LOW_RATE
S1,370,0,1040,LOW_RATE
S1,370,0,3451,LOW_RATE
S1,370,0,1305,LOW_RATE
S1,370,0,257,LOW_RATE
S1,370,0,658,LOW_RATE
S1,370,0,469,LOW_RATE
S1,370,0,997,LOW_RATE
S1,370,0,1028,LOW_RATE
S1,370,0,577,LOW_RATE
S1,370,0,2061,LOW_RATE
S1,370,0,882,LOW_RATE
RSTO,1022,956,98,LOW_RATE
S1,370,0,1890,LOW_RATE
S1,370,0,335,LOW_RATE
S1,370,0,250,LOW_RATE
S1,370,0,952,LOW_RATE
RSTO,504,74,308,LOW_RATE
S1,370,0,1893,LOW_RATE
RSTO,6271,836,229,LOW_RATE
S1,370,0,598,LOW_RATE
S1,370,0,1709,LOW_RATE
RSTO,1060,956,241,LOW_RATE
S1,370,0,1040,LOW_RATE
S1,370,0,858,LOW_RATE
S1,370,0,2681,LOW_RATE
S1,370,0,507,LOW_RATE
S1,370,0,1206,LOW_RATE
S1,370,0,2829,LOW_RATE
S1,370,0,323,LOW_RATE
RSTO,1172,956,1150,LOW_RATE
S1,370,0,2631,LOW_RATE
S1,370,0,3605,LOW_RATE
RSTO,1196,956,79,LOW_RATE
RSTO,1103,956,98,LOW_RATE
S1,370,0,1539,LOW_RATE
S1,370,0,1046,LOW_RATE
RSTO,1111,1022,190,LOW_RATE
S1,370,0,1338,LOW_RATE
S1,370,0,939,LOW_RATE
RSTO,1058,956,105,LOW_RATE
S1,370,0,619,LOW_RATE
S1,370,0,422,LOW_RATE
RSTO,1106,1022,237,LOW_RATE
S1,370,0,224,LOW_RATE
S1,370,0,1369,LOW_RATE
S1,370,0,305,LOW_RATE
S1,370,0,346,LOW_RATE
RSTO,1080,956,276,LOW_RATE
S1,370,0,2897,LOW_RATE
S1,370,0,1298,LOW_RATE
S1,370,0,834,LOW_RATE
S1,370,0,1660,LOW_RATE
S1,370,0,383,LOW_RATE
S1,370,0,280,LOW_RATE
S1,370,0,2568,LOW_RATE
S1,370,0,1747,LOW_RATE
S1,370,0,699,LOW_RATE
S1,370,0,666,LOW_RATE
S1,370,0,897,LOW_RATE
RSTO,1046,956,2514,LOW_RATE
S1,370,0,1008,LOW_RATE
S1,370,0,920,LOW_RATE
S1,370,0,241,LOW_RATE
S1,370,0,2462,LOW_RATE
S1,370,0,1461,LOW_RATE
RSTO,2612,956,529,LOW_RATE
S1,370,0,1384,LOW_RATE
RSTO,1113,956,82,LOW_RATE
S1,370,0,261,LOW_RATE
S1,370,0,911,LOW_RATE
S1,370,0,655,LOW_RATE
S1,370,0,535,LOW_RATE
S1,370,0,2315,LOW_RATE
S1,370,0,995,LOW_RATE
S1,370,0,176,LOW_RATE
S1,370,0,968,LOW_RATE
S1,370,0,715,LOW_RATE
S1,370,0,1696,LOW_RATE
S1,370,0,1354,LOW_RATE
RSTO,976,956,151,LOW_RATE
S1,370,0,3870,LOW_RATE
S1,370,0,359,LOW_RATE
S1,370,0,2696,LOW_RATE
S1,370,0,797,LOW_RATE
RSTO,998,890,70,LOW_RATE
S1,370,0,303,LOW_RATE
S1,370,0,3688,LOW_RATE
S1,370,0,249,LOW_RATE
S1,370,0,1091,LOW_RATE
S1,370,0,887,LOW_RATE
S1,370,0,2080,LOW_RATE
RSTO,1063,956,224,LOW_RATE
S1,370,0,1329,LOW_RATE
S1,370,0,569,LOW_RATE
S1,370,0,2599,LOW_RATE
S1,370,0,416,LOW_RATE
S1,370,0,1350,LOW_RATE
S1,370,0,317,LOW_RATE
S1,370,0,953,LOW_RATE
RSTO,1201,956,11,LOW_RATE
S1,370,0,432,LOW_RATE
S1,370,0,720,LOW_RATE
RSTO,1020,956,209,LOW_RATE
S1,370,0,2690,LOW_RATE
S1,370,0,574,LOW_RATE
S1,370,0,332,LOW_RATE
S1,370,0,271,LOW_RATE
S1,370,0,215,LOW_RATE
S1,370,0,1560,LOW_RATE
S1,370,0,300,LOW_RATE
S1,370,0,1538,LOW_RATE
S1,370,0,733,LOW_RATE
RSTO,997,890,153,LOW_RATE
S1,370,0,401,LOW_RATE
S1,370,0,379,LOW_RATE
S1,370,0,1262,LOW_RATE
S1,370,0,674,LOW_RATE
RSTO,1031,956,360,LOW_RATE
S1,370,0,1035,LOW_RATE
S1,370,0,657,LOW_RATE
S1,370,0,3009,LOW_RATE
RSTO,1203,956,162,LOW_RATE
RSTO,1201,956,29,LOW_RATE
S1,370,0,3008,LOW_RATE
S1,370,0,740,LOW_RATE
S1,370,0,2668,LOW_RATE
S1,370,0,496,LOW_RATE
S1,370,0,3155,LOW_RATE
S1,370,0,1424,LOW_RATE
S1,370,0,1369,LOW_RATE
S1,370,0,928,LOW_RATE
S1,370,0,1950,LOW_RATE
S1,370,0,3367,LOW_RATE
S1,370,0,1432,LOW_RATE
S1,370,0,996,LOW_RATE
S1,370,0,709,LOW_RATE
RSTO,1044,956,2480,LOW_RATE
S1,370,0,3497,LOW_RATE
S1,370,0,2746,LOW_RATE
S1,370,0,1140,LOW_RATE
S1,370,0,1352,LOW_RATE
S1,370,0,407,LOW_RATE
S1,370,0,1190,LOW_RATE
S1,370,0,411,LOW_RATE
S1,370,0,1507,LOW_RATE
RSTO,1063,956,185,LOW_RATE
S1,370,0,1272,LOW_RATE
