% isAttack highrate:	1705
% isAttack lowrate:	2000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R3-4,8,21,27'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {highrate,lowrate}

@data
RSTO,1131,518,0,lowrate
OTH,60,949,0.03,lowrate
OTH,81,100,0,lowrate
S1,296,166,0,lowrate
S1,370,594,0,lowrate
RSTO,1139,2,0,lowrate
S1,222,455,0,lowrate
S1,370,156,0,lowrate
OTH,60,1108,0.02,lowrate
S1,370,969,0,lowrate
RSTO,2356,501,0,lowrate
OTH,60,756,0,lowrate
OTH,60,932,0.02,lowrate
OTH,75,217,0,lowrate
RSTO,1034,411,0,lowrate
OTH,114,178,0,lowrate
OTH,66,592,0,lowrate
S1,148,296,0,lowrate
S1,296,259,0,lowrate
RSTO,2321,598,0,lowrate
OTH,120,240,0,lowrate
S1,370,336,0,lowrate
S1,370,747,0,lowrate
S1,296,653,0,lowrate
S1,296,589,0,lowrate
RSTO,1078,214,0,lowrate
S1,296,483,0,lowrate
OTH,60,637,0,lowrate
S1,722,24,0,lowrate
S1,296,744,0,lowrate
S1,370,233,0,lowrate
S1,296,201,0,lowrate
S1,370,250,0,lowrate
OTH,66,380,0,lowrate
S1,370,64,0,lowrate
S1,296,151,0,lowrate
OTH,102,42,0,lowrate
S2,1424,438,0,lowrate
S1,148,132,0,lowrate
OTH,66,298,0,lowrate
S1,296,486,0,lowrate
S2,3760,576,0,lowrate
S1,370,497,0,lowrate
RSTO,919,53,0,lowrate
OTH,88,130,0,lowrate
OTH,525,8,0,lowrate
S1,74,424,0,lowrate
S1,370,304,0,lowrate
S1,296,159,0,lowrate
OTH,66,356,0,lowrate
OTH,628,15,0.02,lowrate
RSTO,1157,124,0,lowrate
S1,74,68,0,lowrate
OTH,81,87,0,lowrate
S1,930,78,0,lowrate
OTH,60,770,0.04,lowrate
OTH,60,78,0.02,lowrate
OTH,60,421,0.01,lowrate
OTH,102,38,0,lowrate
S1,370,709,0,lowrate
S1,628,64,0,lowrate
OTH,60,996,0.02,lowrate
OTH,60,887,0.05,lowrate
S1,400,695,0,lowrate
OTH,66,467,0,lowrate
S1,148,211,0,lowrate
S1,370,548,0,lowrate
RSTO,1039,40,0,lowrate
OTH,74,65,0,lowrate
OTH,108,278,0,lowrate
OTH,111,82,0,lowrate
OTH,107,179,0,lowrate
S1,296,72,0,lowrate
S1,296,554,0,lowrate
S1,370,532,0,lowrate
RSTO,909,221,0,lowrate
S1,653,183,0,lowrate
OTH,60,789,0,lowrate
S1,370,126,0,lowrate
OTH,126,105,0,lowrate
OTH,103,241,0,lowrate
S1,296,987,0,lowrate
S1,296,304,0,lowrate
OTH,112,271,0,lowrate
OTH,66,335,0,lowrate
RSTO,1151,142,0,lowrate
OTH,80,111,0,lowrate
S1,222,850,0,lowrate
S1,370,140,0,lowrate
S1,296,421,0,lowrate
OTH,60,21,0.05,lowrate
OTH,112,212,0,lowrate
S1,222,526,0,lowrate
OTH,66,287,0,lowrate
OTH,66,284,0,lowrate
OTH,125,7,0,lowrate
OTH,60,873,0.02,lowrate
RSTO,1066,450,0,lowrate
OTH,66,532,0,lowrate
S1,370,158,0,lowrate
S1,370,295,0,lowrate
S1,370,58,0,lowrate
OTH,66,314,0,lowrate
OTH,151,126,0,lowrate
S1,296,188,0,lowrate
S1,74,419,0,lowrate
S1,370,592,0,lowrate
S1,370,718,0,lowrate
S1,370,607,0,lowrate
RSTO,847,78,0,lowrate
S1,148,25,0,lowrate
S1,728,58,0,lowrate
OTH,87,126,0,lowrate
S1,370,114,0,lowrate
OTH,60,990,0.02,lowrate
S1,296,531,0,lowrate
S1,222,488,0,lowrate
OTH,108,81,0,lowrate
OTH,66,521,0,lowrate
OTH,94,132,0,lowrate
S1,370,344,0,lowrate
S1,296,118,0,lowrate
OTH,60,822,0,lowrate
RSTO,1178,151,0,lowrate
S1,148,184,0,lowrate
S1,370,602,0,lowrate
S1,370,511,0,lowrate
S1,222,541,0,lowrate
OTH,66,532,0,lowrate
S1,148,370,0,lowrate
OTH,60,959,0,lowrate
S1,296,381,0,lowrate
S1,296,657,0,lowrate
S1,370,231,0,lowrate
RSTO,3430,406,0,lowrate
SF,1062,12,0,lowrate
S1,665,119,0,lowrate
S1,370,316,0,lowrate
S1,296,203,0,lowrate
OTH,612,11,0,lowrate
S1,370,259,0,lowrate
OTH,60,953,0,lowrate
S1,148,321,0,lowrate
S1,370,248,0,lowrate
OTH,167,104,0,lowrate
OTH,60,807,0.03,lowrate
S1,222,574,0,lowrate
OTH,60,623,0.01,lowrate
S1,370,268,0,lowrate
S1,370,511,0,lowrate
S1,296,603,0,lowrate
S1,296,606,0,lowrate
OTH,117,257,0,lowrate
S1,370,738,0,lowrate
S1,370,295,0,lowrate
OTH,66,583,0,lowrate
S1,370,91,0,lowrate
S1,296,613,0,lowrate
OTH,467,7,0,lowrate
S1,296,667,0,lowrate
S1,296,29,0,lowrate
S1,222,100,0,lowrate
RSTO,866,146,0,lowrate
S1,74,535,0,lowrate
S1,775,190,0,lowrate
RSTO,1078,184,0,lowrate
S1,370,234,0,lowrate
S1,296,724,0,lowrate
OTH,60,672,0.02,lowrate
S1,370,232,0,lowrate
S1,370,499,0,lowrate
OTH,60,696,0.02,lowrate
S1,74,187,0,lowrate
S1,296,443,0,lowrate
OTH,60,600,0,lowrate
S1,148,185,0,lowrate
S1,296,340,0,lowrate
RSTO,1131,63,0,lowrate
S1,74,499,0,lowrate
S1,222,643,0,lowrate
OTH,60,774,0,lowrate
RSTO,1036,25,0,lowrate
S1,296,670,0,lowrate
S1,148,237,0,lowrate
RSTO,975,48,0,lowrate
RSTO,1162,113,0,lowrate
S1,370,329,0,lowrate
S1,296,48,0,lowrate
RSTO,1100,51,0,lowrate
S1,370,103,0,lowrate
OTH,66,392,0,lowrate
S1,600,14,0,lowrate
RSTO,1105,69,0,lowrate
S1,296,122,0,lowrate
OTH,66,549,0,lowrate
OTH,481,2,0,lowrate
S1,370,415,0,lowrate
RSTO,934,22,0,lowrate
S1,296,430,0,lowrate
OTH,99,120,0,lowrate
OTH,66,446,0,lowrate
RSTO,926,140,0,lowrate
OTH,66,397,0,lowrate
OTH,94,205,0,lowrate
OTH,80,232,0,lowrate
RSTO,900,27,0,lowrate
OTH,102,66,0,lowrate
S1,370,828,0,lowrate
S1,296,296,0,lowrate
OTH,111,159,0,lowrate
S1,296,667,0,lowrate
OTH,113,49,0,lowrate
S1,148,185,0,lowrate
S1,222,450,0,lowrate
RSTO,1068,36,0,lowrate
S1,370,134,0,lowrate
S1,370,272,0,lowrate
RSTO,856,170,0,lowrate
S1,548,167,0,lowrate
S1,148,338,0,lowrate
OTH,66,296,0,lowrate
S1,296,146,0,lowrate
S1,222,941,0,lowrate
S1,222,94,0,lowrate
S1,296,642,0,lowrate
S1,370,244,0,lowrate
RSTO,2076,522,0,lowrate
OTH,60,1021,0,lowrate
OTH,60,1001,0.02,lowrate
RSTO,1039,132,0,lowrate
OTH,60,923,0,lowrate
OTH,122,261,0,lowrate
OTH,66,623,0,lowrate
OTH,60,842,0,lowrate
RSTO,1151,376,0,lowrate
S1,296,265,0,lowrate
S1,370,575,0,lowrate
S1,74,719,0,lowrate
S1,222,226,0,lowrate
S1,370,227,0,lowrate
OTH,60,857,0,lowrate
S1,728,399,0,lowrate
S1,296,1016,0,lowrate
S1,370,596,0,lowrate
OTH,95,132,0,lowrate
S1,370,254,0,lowrate
OTH,60,890,0.02,lowrate
OTH,125,101,0,lowrate
S1,296,28,0,lowrate
OTH,111,173,0,lowrate
S1,370,786,0,lowrate
RSTO,1144,76,0,lowrate
S1,74,516,0,lowrate
OTH,60,1062,0.02,lowrate
S1,148,242,0,lowrate
S1,296,480,0,lowrate
S1,148,376,0,lowrate
RSTO,1140,14,0,lowrate
OTH,107,258,0,lowrate
S1,296,23,0,lowrate
S1,296,525,0,lowrate
S1,400,364,0,lowrate
OTH,101,260,0,lowrate
S1,296,365,0,lowrate
S1,370,465,0,lowrate
RSTO,1256,229,0,lowrate
S1,222,469,0,lowrate
S1,370,348,0,lowrate
OTH,105,267,0,lowrate
RSTO,1034,75,0,lowrate
OTH,60,399,0,lowrate
S1,296,502,0,lowrate
OTH,525,629,0.01,lowrate
S1,74,616,0,lowrate
OTH,60,957,0,lowrate
OTH,60,592,0,lowrate
S1,222,700,0,lowrate
S1,610,163,0,lowrate
S1,370,333,0,lowrate
S1,296,794,0,lowrate
RSTO,1012,102,0,lowrate
OTH,60,1070,0.02,lowrate
OTH,117,198,0,lowrate
S1,74,721,0,lowrate
S1,370,265,0,lowrate
S1,370,84,0,lowrate
OTH,60,983,0.03,lowrate
OTH,66,422,0,lowrate
RSTO,975,34,0,lowrate
OTH,121,274,0,lowrate
S1,636,163,0,lowrate
S1,296,361,0,lowrate
S1,370,19,0,lowrate
OTH,107,79,0,lowrate
RSTO,975,59,0,lowrate
S1,296,493,0,lowrate
S1,370,690,0,lowrate
S1,370,380,0,lowrate
RSTO,975,33,0,lowrate
RSTO,1153,87,0,lowrate
OTH,60,1077,0.02,lowrate
OTH,101,244,0,lowrate
RSTO,1300,262,0,lowrate
RSTO,948,132,0,lowrate
S1,784,96,0,lowrate
S1,370,782,0,lowrate
S1,370,255,0,lowrate
S1,370,384,0,lowrate
S1,296,521,0,lowrate
RSTO,946,40,0,lowrate
OTH,66,333,0,lowrate
S1,296,595,0,lowrate
OTH,110,159,0,lowrate
OTH,60,747,0.02,lowrate
OTH,66,393,0,lowrate
RSTO,953,67,0,lowrate
S1,296,323,0,lowrate
RSTO,975,89,0,lowrate
S1,296,210,0,lowrate
OTH,60,658,0,lowrate
OTH,66,19,0,lowrate
S1,148,178,0,lowrate
OTH,60,1043,0,lowrate
OTH,60,551,0,lowrate
OTH,116,52,0,lowrate
S1,370,284,0,lowrate
OTH,66,484,0,lowrate
S1,635,519,0,lowrate
OTH,79,34,0,lowrate
S1,296,583,0,lowrate
OTH,100,16,0,lowrate
OTH,54,9,0.2,lowrate
S1,370,262,0,lowrate
OTH,60,425,0,lowrate
S1,1226,285,0,lowrate
S1,296,96,0,lowrate
S1,370,688,0,lowrate
S1,74,794,0,lowrate
S1,370,79,0,lowrate
OTH,60,797,0,lowrate
OTH,66,575,0,lowrate
S1,370,996,0,lowrate
S2,1501,193,0,lowrate
OTH,66,553,0,lowrate
OTH,60,3,0.03,lowrate
OTH,60,748,0,lowrate
S1,670,29,0,lowrate
S1,296,70,0,lowrate
OTH,66,371,0,lowrate
S1,622,94,0,lowrate
S1,296,102,0,lowrate
S2,4132,183,0,lowrate
OTH,60,908,0,lowrate
OTH,66,302,0,lowrate
S1,370,132,0,lowrate
S1,754,175,0,lowrate
RSTO,878,165,0,lowrate
S1,296,712,0,lowrate
S1,296,679,0,lowrate
S1,74,524,0,lowrate
RSTO,908,125,0,lowrate
S1,370,607,0,lowrate
OTH,124,70,0,lowrate
S1,296,438,0,lowrate
S1,148,660,0,lowrate
S1,691,184,0,lowrate
S1,370,285,0,lowrate
OTH,525,9,0,lowrate
S1,902,104,0,lowrate
OTH,107,128,0,lowrate
OTH,89,194,0,lowrate
OTH,86,81,0,lowrate
RSTO,1078,147,0,lowrate
S1,296,176,0,lowrate
S1,370,108,0,lowrate
S1,1996,493,0,lowrate
S1,370,245,0,lowrate
OTH,60,730,0.02,lowrate
RSTO,1424,212,0,lowrate
S1,222,764,0,lowrate
OTH,66,310,0,lowrate
S1,665,149,0,lowrate
OTH,80,88,0,lowrate
OTH,66,308,0,lowrate
OTH,60,887,0.02,lowrate
S1,296,678,0,lowrate
OTH,60,513,0,lowrate
S1,370,618,0,lowrate
S1,370,476,0,lowrate
RSTO,2321,589,0,lowrate
S1,296,222,0,lowrate
OTH,99,175,0,lowrate
OTH,60,831,0.02,lowrate
OTH,60,1071,0,lowrate
OTH,117,149,0,lowrate
S1,370,308,0,lowrate
OTH,60,764,0,lowrate
S1,370,43,0,lowrate
S1,370,424,0,lowrate
OTH,129,41,0,lowrate
S1,222,255,0,lowrate
OTH,60,669,0,lowrate
OTH,94,214,0,lowrate
S1,222,808,0,lowrate
OTH,87,35,0,lowrate
S1,370,115,0,lowrate
S1,370,237,0,lowrate
OTH,60,505,0,lowrate
S1,370,396,0,lowrate
OTH,60,807,0.03,lowrate
S1,296,62,0,lowrate
OTH,60,899,0.02,lowrate
S1,222,660,0,lowrate
OTH,93,60,0,lowrate
OTH,114,244,0,lowrate
S1,370,90,0,lowrate
RSTO,1134,138,0,lowrate
OTH,96,205,0,lowrate
OTH,94,52,0,lowrate
S1,296,817,0,lowrate
OTH,189,73,0,lowrate
OTH,60,695,0,lowrate
S1,964,715,0,lowrate
S1,296,592,0,lowrate
S1,370,253,0,lowrate
OTH,116,49,0,lowrate
RSTO,972,56,0,lowrate
OTH,60,691,0.02,lowrate
OTH,260,285,0,lowrate
S1,773,108,0,lowrate
OTH,60,585,0.07,lowrate
S1,296,176,0,lowrate
S1,74,463,0,lowrate
RSTO,995,392,0,lowrate
S1,370,284,0,lowrate
S1,148,120,0,lowrate
RSTO,910,344,0,lowrate
RSTO,1644,284,0,lowrate
S1,370,331,0,lowrate
OTH,60,926,0.02,lowrate
S1,370,633,0,lowrate
S1,583,77,0,lowrate
S1,370,250,0,lowrate
OTH,95,194,0,lowrate
OTH,66,295,0,lowrate
S2,5053,520,0,lowrate
OTH,525,6,0,lowrate
S1,296,135,0,lowrate
S1,296,683,0,lowrate
RSTO,906,82,0,lowrate
S1,222,905,0,lowrate
OTH,102,79,0,lowrate
S1,400,124,0,lowrate
S1,370,141,0,lowrate
OTH,82,205,0,lowrate
OTH,525,5,0,lowrate
S1,370,539,0,lowrate
S1,370,294,0,lowrate
OTH,86,157,0,lowrate
OTH,66,455,0,lowrate
S1,370,631,0,lowrate
S1,148,320,0,lowrate
OTH,66,605,0,lowrate
S1,222,924,0,lowrate
OTH,96,162,0,lowrate
OTH,170,87,0,lowrate
S1,665,194,0,lowrate
S1,370,43,0,lowrate
OTH,60,894,0.02,lowrate
S1,370,32,0,lowrate
OTH,60,730,0,lowrate
S1,148,172,0,lowrate
OTH,60,990,0.02,lowrate
S1,621,595,0,lowrate
OTH,106,270,0,lowrate
S1,296,4,0,lowrate
RSTO,1139,534,0,lowrate
S1,370,968,0,lowrate
RSTO,1028,121,0,lowrate
OTH,60,8,0.07,lowrate
OTH,60,482,0,lowrate
S1,370,302,0,lowrate
S1,296,623,0,lowrate
S1,370,338,0,lowrate
OTH,60,1028,0.02,lowrate
OTH,60,386,0,lowrate
S1,774,124,0,lowrate
OTH,461,3,0,lowrate
S1,370,239,0,lowrate
OTH,60,741,0.02,lowrate
S1,400,144,0,lowrate
S1,74,767,0,lowrate
OTH,60,921,0,lowrate
OTH,60,860,0.02,lowrate
OTH,60,951,0.03,lowrate
OTH,107,31,0,lowrate
S1,665,379,0,lowrate
OTH,410,25,0,lowrate
RSTO,1051,56,0,lowrate
OTH,66,409,0,lowrate
OTH,66,422,0,lowrate
OTH,60,738,0,lowrate
OTH,353,7,0,lowrate
RSTO,3430,409,0,lowrate
OTH,119,64,0,lowrate
OTH,54,31,0.04,lowrate
S1,836,428,0,lowrate
OTH,80,53,0,lowrate
S1,296,651,0,lowrate
OTH,113,128,0,lowrate
OTH,66,342,0,lowrate
S1,370,230,0,lowrate
S1,370,184,0,lowrate
OTH,116,275,0,lowrate
S1,296,540,0,lowrate
OTH,102,89,0,lowrate
S1,296,679,0,lowrate
OTH,54,3,0.5,lowrate
RSTO,911,68,0,lowrate
RSTO,1069,1,0,lowrate
S1,296,618,0,lowrate
RSTO,909,422,0,lowrate
OTH,60,922,0.02,lowrate
OTH,114,66,0,lowrate
OTH,525,280,0,lowrate
S1,796,222,0,lowrate
OTH,66,454,0,lowrate
OTH,60,1187,0.02,lowrate
S1,148,14,0,lowrate
RSTO,1131,337,0,lowrate
S1,370,568,0,lowrate
S1,370,927,0,lowrate
S1,370,532,0,lowrate
S1,665,197,0,lowrate
RSTO,932,163,0,lowrate
S1,370,127,0,lowrate
S1,74,427,0,lowrate
S1,148,238,0,lowrate
OTH,66,301,0,lowrate
S1,148,342,0,lowrate
S1,74,281,0,lowrate
S1,370,430,0,lowrate
OTH,66,466,0,lowrate
RSTO,940,138,0,lowrate
OTH,94,125,0,lowrate
OTH,89,7,0,lowrate
OTH,117,65,0,lowrate
OTH,105,264,0,lowrate
RSTO,1308,544,0,lowrate
RSTO,1131,294,0,lowrate
S1,296,414,0,lowrate
OTH,60,904,0,lowrate
S1,74,169,0,lowrate
OTH,60,658,0.02,lowrate
S1,296,418,0,lowrate
OTH,60,1026,0,lowrate
RSTO,1095,128,0,lowrate
S1,370,224,0,lowrate
RSTO,1132,146,0,lowrate
S1,148,655,0,lowrate
OTH,66,445,0,lowrate
OTH,108,82,0,lowrate
S1,370,6,0,lowrate
S1,370,593,0,lowrate
RSTO,1131,246,0,lowrate
S1,296,472,0,lowrate
OTH,60,608,0,lowrate
S1,370,22,0,lowrate
RSTO,1120,137,0,lowrate
S1,74,548,0,lowrate
S1,296,476,0,lowrate
S1,296,341,0,lowrate
RSTO,1300,361,0,lowrate
S1,296,28,0,lowrate
S1,757,149,0,lowrate
S1,296,358,0,lowrate
S1,148,215,0,lowrate
OTH,66,384,0,lowrate
RSTO,896,298,0,lowrate
S1,296,311,0,lowrate
OTH,60,742,0,lowrate
RSTO,1055,93,0,lowrate
S1,74,68,0,lowrate
S1,578,123,0,lowrate
S1,370,305,0,lowrate
RSTO,1011,6,0,lowrate
OTH,60,612,0,lowrate
OTH,60,1057,0.02,lowrate
S1,370,235,0,lowrate
S1,370,348,0,lowrate
OTH,87,139,0,lowrate
OTH,60,595,0.05,lowrate
OTH,104,286,0,lowrate
OTH,88,245,0,lowrate
OTH,100,136,0,lowrate
OTH,60,901,0.03,lowrate
S1,148,363,0,lowrate
OTH,66,286,0,lowrate
RSTO,1139,529,0,lowrate
RSTO,1076,7,0,lowrate
S1,74,86,0,lowrate
S1,296,80,0,lowrate
OTH,60,1139,0,lowrate
S1,296,89,0,lowrate
S1,370,489,0,lowrate
S1,370,771,0,lowrate
OTH,54,4,0.2,lowrate
S1,296,731,0,lowrate
OTH,95,143,0,lowrate
S1,370,699,0,lowrate
OTH,104,59,0,lowrate
S1,296,409,0,lowrate
S1,621,781,0,lowrate
S1,773,176,0,lowrate
RSTO,1131,249,0,lowrate
OTH,89,18,0,lowrate
S1,296,658,0,lowrate
OTH,94,110,0,lowrate
S1,74,434,0,lowrate
S1,370,253,0,lowrate
OTH,111,51,0,lowrate
RSTO,1078,170,0,lowrate
S1,370,666,0,lowrate
OTH,112,166,0,lowrate
S1,370,23,0,lowrate
S1,148,206,0,lowrate
RSTO,874,130,0,lowrate
OTH,83,76,0,lowrate
S1,296,187,0,lowrate
S1,296,39,0,lowrate
RSTO,882,166,0,lowrate
OTH,60,1094,0.02,lowrate
S1,296,173,0,lowrate
OTH,60,864,0,lowrate
S1,370,327,0,lowrate
S1,370,397,0,lowrate
OTH,96,50,0,lowrate
OTH,101,27,0,lowrate
S1,296,411,0,lowrate
S1,296,49,0,lowrate
S1,296,677,0,lowrate
S1,74,118,0,lowrate
S1,296,151,0,lowrate
OTH,60,25,0.1,lowrate
S1,296,91,0,lowrate
S1,968,21,0,lowrate
S1,370,851,0,lowrate
S1,370,226,0,lowrate
OTH,60,857,0,lowrate
S1,296,331,0,lowrate
S1,296,348,0,lowrate
S1,222,979,0,lowrate
S1,74,719,0,lowrate
OTH,60,589,0.08,lowrate
OTH,119,594,0,lowrate
S1,74,26,0,lowrate
OTH,108,283,0,lowrate
OTH,60,665,0,lowrate
S1,222,79,0,lowrate
S1,370,259,0,lowrate
OTH,66,409,0,lowrate
S1,370,354,0,lowrate
RSTO,886,129,0,lowrate
OTH,94,220,0,lowrate
S1,296,209,0,lowrate
OTH,60,792,0,lowrate
OTH,60,888,0,lowrate
S1,296,665,0,lowrate
S1,148,440,0,lowrate
OTH,60,865,0.02,lowrate
OTH,95,276,0,lowrate
S1,296,615,0,lowrate
S1,370,372,0,lowrate
S1,1127,203,0,lowrate
OTH,60,1120,0,lowrate
OTH,104,123,0,lowrate
OTH,97,38,0,lowrate
OTH,66,454,0,lowrate
S1,148,97,0,lowrate
S1,370,729,0,lowrate
RSTO,909,447,0,lowrate
OTH,66,553,0,lowrate
OTH,113,151,0,lowrate
OTH,105,136,0,lowrate
S1,370,422,0,lowrate
S1,649,144,0,lowrate
OTH,66,475,0,lowrate
S2,2695,363,0,lowrate
OTH,66,440,0,lowrate
OTH,104,223,0,lowrate
OTH,89,71,0,lowrate
OTH,60,5,0.08,lowrate
OTH,114,259,0,lowrate
S1,222,655,0,lowrate
S1,148,18,0,lowrate
OTH,54,7,0.04,lowrate
OTH,60,545,0,lowrate
S1,148,101,0,lowrate
S1,140,132,0,lowrate
RSTO,985,335,0,lowrate
S1,74,219,0,lowrate
S1,370,265,0,lowrate
OTH,60,4,0.03,lowrate
S1,370,635,0,lowrate
S1,953,732,0,lowrate
S1,296,536,0,lowrate
S1,296,291,0,lowrate
RSTO,1024,100,0,lowrate
OTH,110,76,0,lowrate
S1,296,618,0,lowrate
OTH,82,114,0,lowrate
OTH,60,1026,0,lowrate
S2,1519,437,0,lowrate
S1,370,307,0,lowrate
S1,296,663,0,lowrate
S1,148,593,0,lowrate
S1,74,664,0,lowrate
S1,370,457,0,lowrate
S1,370,658,0,lowrate
OTH,66,476,0,lowrate
OTH,60,951,0.02,lowrate
OTH,60,968,0,lowrate
S1,296,742,0,lowrate
OTH,60,795,0.03,lowrate
OTH,98,251,0,lowrate
S1,370,8,0,lowrate
OTH,86,228,0,lowrate
RSTO,1100,80,0,lowrate
S1,296,231,0,lowrate
S1,296,353,0,lowrate
S1,296,956,0,lowrate
S1,370,264,0,lowrate
OTH,626,6,0,lowrate
S1,148,90,0,lowrate
OTH,103,228,0,lowrate
S1,370,455,0,lowrate
S1,296,224,0,lowrate
OTH,173,196,0,lowrate
S1,148,414,0,lowrate
S1,370,349,0,lowrate
RSTO,964,55,0,lowrate
S1,2220,711,0,lowrate
OTH,60,677,0,lowrate
OTH,112,120,0,lowrate
OTH,60,840,0,lowrate
OTH,132,10,0,lowrate
S1,296,72,0,lowrate
OTH,60,958,0.02,lowrate
OTH,167,71,0,lowrate
S1,370,247,0,lowrate
RSTO,1644,288,0,lowrate
S1,296,420,0,lowrate
S1,296,151,0,lowrate
S1,148,705,0,lowrate
S1,370,465,0,lowrate
OTH,60,676,0,lowrate
OTH,66,347,0,lowrate
S1,148,412,0,lowrate
OTH,60,773,0.03,lowrate
RSTO,1151,396,0,lowrate
OTH,60,1127,0,lowrate
RSTO,1183,8,0,lowrate
S1,296,391,0,lowrate
S1,370,314,0,lowrate
S2,4034,200,0,lowrate
OTH,83,15,0,lowrate
S1,296,471,0,lowrate
S1,222,650,0,lowrate
S1,296,276,0,lowrate
S1,370,213,0,lowrate
S1,370,394,0,lowrate
S1,370,336,0,lowrate
S1,370,420,0,lowrate
OTH,60,777,0.02,lowrate
S1,370,978,0,lowrate
S1,296,561,0,lowrate
OTH,106,204,0,lowrate
OTH,114,278,0,lowrate
S1,222,831,0,lowrate
S1,370,272,0,lowrate
OTH,99,190,0,lowrate
OTH,66,349,0,lowrate
OTH,66,430,0,lowrate
S1,370,547,0,lowrate
RSTO,924,123,0,lowrate
S1,370,669,0,lowrate
OTH,60,12,0.02,lowrate
OTH,66,464,0,lowrate
S1,222,988,0,lowrate
S1,296,232,0,lowrate
OTH,66,430,0,lowrate
OTH,66,477,0,lowrate
S1,665,115,0,lowrate
S1,370,424,0,lowrate
S1,370,482,0,lowrate
RSTO,2567,318,0,lowrate
S1,296,397,0,lowrate
OTH,66,340,0,lowrate
OTH,525,298,0,lowrate
S1,296,789,0,lowrate
S1,548,562,0,lowrate
S1,370,685,0,lowrate
OTH,60,1099,0,lowrate
S1,74,239,0,lowrate
OTH,60,898,0,lowrate
S1,148,133,0,lowrate
OTH,66,594,0,lowrate
OTH,113,183,0,lowrate
S1,296,152,0,lowrate
OTH,66,538,0,lowrate
S1,370,556,0,lowrate
S1,763,104,0,lowrate
RSTO,1078,473,0,lowrate
S1,296,554,0,lowrate
S1,370,304,0,lowrate
RSTO,3430,391,0,lowrate
RSTO,1332,635,0,lowrate
S1,370,475,0,lowrate
S1,370,524,0,lowrate
S1,370,788,0,lowrate
S1,902,150,0,lowrate
S1,148,249,0,lowrate
OTH,105,230,0,lowrate
S1,370,155,0,lowrate
S1,296,466,0,lowrate
S1,296,458,0,lowrate
OTH,519,1,0,lowrate
RSTO,802,126,0,lowrate
OTH,110,190,0,lowrate
S1,370,821,0,lowrate
S1,370,615,0,lowrate
S1,370,330,0,lowrate
S1,296,149,0,lowrate
S1,296,543,0,lowrate
OTH,112,231,0,lowrate
OTH,114,24,0,lowrate
S1,296,672,0,lowrate
S1,296,164,0,lowrate
OTH,101,25,0,lowrate
OTH,481,5,0,lowrate
S1,968,87,0,lowrate
OTH,66,378,0,lowrate
OTH,481,4,0,lowrate
RSTO,1131,252,0,lowrate
RSTO,1129,372,0,lowrate
S1,74,157,0,lowrate
S1,370,602,0,lowrate
S1,74,354,0,lowrate
S1,296,308,0,lowrate
S1,370,485,0,lowrate
S1,370,748,0,lowrate
S1,370,329,0,lowrate
S1,955,93,0,lowrate
S1,296,326,0,lowrate
S1,296,110,0,lowrate
S1,400,193,0,lowrate
S1,370,627,0,lowrate
S1,296,443,0,lowrate
S1,370,687,0,lowrate
OTH,66,620,0,lowrate
S1,370,317,0,lowrate
S1,370,343,0,lowrate
S1,74,634,0,lowrate
S1,296,102,0,lowrate
OTH,66,520,0,lowrate
OTH,66,298,0,lowrate
S1,296,407,0,lowrate
S1,986,716,0,lowrate
S1,296,614,0,lowrate
OTH,106,225,0,lowrate
S1,148,180,0,lowrate
OTH,117,213,0,lowrate
S1,74,571,0,lowrate
OTH,98,206,0,lowrate
S1,74,132,0,lowrate
OTH,66,621,0,lowrate
OTH,124,217,0,lowrate
OTH,66,290,0,lowrate
OTH,66,498,0,lowrate
S1,370,655,0,lowrate
OTH,66,384,0,lowrate
S1,74,165,0,lowrate
S1,296,464,0,lowrate
S1,370,435,0,lowrate
OTH,145,487,0,lowrate
S1,74,73,0,lowrate
S2,4760,217,0,lowrate
OTH,60,1073,0,lowrate
S1,296,637,0,lowrate
S1,370,423,0,lowrate
RSTO,973,433,0,lowrate
OTH,60,793,0.03,lowrate
S1,370,156,0,lowrate
RSTO,914,153,0,lowrate
S1,370,860,0,lowrate
S1,665,109,0,lowrate
S1,74,299,0,lowrate
S1,370,434,0,lowrate
OTH,96,200,0,lowrate
S1,296,24,0,lowrate
OTH,66,531,0,lowrate
S2,1595,159,0,lowrate
OTH,66,12,0,lowrate
S1,296,46,0,lowrate
OTH,156,511,0,lowrate
RSTO,2247,354,0,lowrate
OTH,60,523,0,lowrate
OTH,60,739,0.02,lowrate
OTH,98,30,0,lowrate
S1,222,764,0,lowrate
RSTO,1121,69,0,lowrate
OTH,60,872,0.02,lowrate
S1,296,257,0,lowrate
S1,370,430,0,lowrate
S1,370,257,0,lowrate
S1,296,695,0,lowrate
OTH,66,476,0,lowrate
S1,74,184,0,lowrate
S1,296,646,0,lowrate
