% isAttack normal:	2000
% isAttack attack:	1866
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,5-6,21,27-28,40'

@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute duration numeric
@attribute mean_idle numeric
@attribute max_idle numeric
@attribute isAttack {normal,attack}

@data
362,4,52,60,4215564,3310263,3310263,attack
304,4,52,60,49995,0,0,attack
304,4,52,60,61418,0,0,attack
304,4,52,60,43587,0,0,attack
304,4,52,60,1103770,1058530,1058530,attack
307,4,52,61,53733,0,0,attack
307,4,52,61,51082,0,0,attack
304,4,52,60,53177,0,0,attack
316,5,52,63,23215,0,0,attack
307,4,52,61,56314,0,0,attack
206,2,52,68,1606,0,0,attack
304,4,52,60,43879,0,0,attack
362,4,52,60,2311967,2075102,2075102,attack
304,4,52,60,737299,0,0,attack
304,4,52,60,47735,0,0,attack
304,4,52,60,730621,0,0,attack
362,4,52,60,545007,0,0,attack
316,5,52,63,80422,0,0,attack
304,4,52,60,1309573,1260489,1260489,attack
304,4,52,60,47521,0,0,attack
304,4,52,60,244299,0,0,attack
362,4,52,60,6310061,6096528,6096528,attack
304,4,52,60,53037,0,0,attack
304,4,52,60,51462,0,0,attack
304,4,52,60,1131142,1064084,1064084,attack
362,4,52,60,5266813,4265960,4265960,attack
307,4,52,61,55162,0,0,attack
304,4,52,60,1016620,0,0,attack
200,2,52,66,1663,0,0,attack
304,4,52,60,862463,0,0,attack
362,4,52,60,5232315,4295253,4295253,attack
307,4,52,61,1035498,0,0,attack
304,4,52,60,360124,0,0,attack
304,4,52,60,46858,0,0,attack
304,4,52,60,1349984,1293585,1293585,attack
304,4,52,60,77461,0,0,attack
307,4,52,61,322979,0,0,attack
304,4,52,60,44429,0,0,attack
304,4,52,60,51648,0,0,attack
307,4,52,61,715284,0,0,attack
310,4,52,62,1992161,1946363,1946363,attack
362,4,52,60,4134148,2043925,2366819,attack
304,4,52,60,732941,0,0,attack
362,4,52,60,6386403,6257331,6257331,attack
362,4,52,60,3330738,2310073,2310073,attack
362,4,52,60,2078853,1738883,1738883,attack
310,4,52,62,77615,0,0,attack
304,4,52,60,730409,0,0,attack
304,4,52,60,44400,0,0,attack
362,4,52,60,4366056,4238787,4238787,attack
362,4,52,60,6295872,6069528,6069528,attack
200,2,52,66,2807,0,0,attack
304,4,52,60,62889,0,0,attack
304,4,52,60,46528,0,0,attack
307,4,52,61,52004,0,0,attack
310,4,52,62,74021,0,0,attack
304,4,52,60,720702,0,0,attack
307,4,52,61,304376,0,0,attack
304,4,52,60,54392,0,0,attack
304,4,52,60,63617,0,0,attack
307,4,52,61,51488,0,0,attack
307,4,52,61,46438,0,0,attack
304,4,52,60,47881,0,0,attack
304,4,52,60,55088,0,0,attack
362,4,52,60,6346038,6132436,6132436,attack
200,2,52,66,4004,0,0,attack
304,4,52,60,57254,0,0,attack
304,4,52,60,1712077,1662973,1662973,attack
310,4,52,62,79092,0,0,attack
310,4,52,62,1987543,1938943,1938943,attack
304,4,52,60,1121667,1072054,1072054,attack
362,4,52,60,373111,0,0,attack
304,4,52,60,53586,0,0,attack
304,4,52,60,45078,0,0,attack
304,4,52,60,1354718,1305550,1305550,attack
304,4,52,60,1336981,1278938,1278938,attack
310,4,52,62,71634,0,0,attack
362,4,52,60,366921,0,0,attack
304,4,52,60,64778,0,0,attack
304,4,52,60,50126,0,0,attack
310,4,52,62,208973,0,0,attack
307,4,52,61,45545,0,0,attack
304,4,52,60,1126433,1067927,1067927,attack
200,2,52,66,3683,0,0,attack
304,4,52,60,46662,0,0,attack
307,4,52,61,52435,0,0,attack
304,4,52,60,68190,0,0,attack
304,4,52,60,45575,0,0,attack
307,4,52,61,51167,0,0,attack
304,4,52,60,46523,0,0,attack
304,4,52,60,44912,0,0,attack
307,4,52,61,58566,0,0,attack
316,5,52,63,71555,0,0,attack
307,4,52,61,50267,0,0,attack
362,4,52,60,2113664,1730786,1730786,attack
304,4,52,60,1713569,1668238,1668238,attack
304,4,52,60,54172,0,0,attack
310,4,52,62,58502,0,0,attack
362,4,52,60,5225306,4270105,4270105,attack
307,4,52,61,54388,0,0,attack
307,4,52,61,55001,0,0,attack
310,4,52,62,72788,0,0,attack
304,4,52,60,247214,0,0,attack
304,4,52,60,51299,0,0,attack
307,4,52,61,46331,0,0,attack
304,4,52,60,74897,0,0,attack
304,4,52,60,345903,0,0,attack
310,4,52,62,1997394,1945990,1945990,attack
304,4,52,60,735740,0,0,attack
307,4,52,61,723191,0,0,attack
304,4,52,60,1059035,1003751,1003751,attack
362,4,52,60,2240577,2007458,2007458,attack
362,4,52,60,6316375,6077574,6077574,attack
304,4,52,60,369019,0,0,attack
307,4,52,61,307451,0,0,attack
304,4,52,60,1331162,1285461,1285461,attack
307,4,52,61,44153,0,0,attack
307,4,52,61,51311,0,0,attack
304,4,52,60,43937,0,0,attack
316,5,52,63,66023,0,0,attack
304,4,52,60,60390,0,0,attack
304,4,52,60,58684,0,0,attack
304,4,52,60,1715238,1663516,1663516,attack
310,4,52,62,68907,0,0,attack
316,5,52,63,68705,0,0,attack
304,4,52,60,1334596,1284114,1284114,attack
304,4,52,60,733689,0,0,attack
304,4,52,60,60725,0,0,attack
362,4,52,60,2172815,1249482,1249482,attack
304,4,52,60,61240,0,0,attack
307,4,52,61,54739,0,0,attack
304,4,52,60,46231,0,0,attack
304,4,52,60,1119995,1065344,1065344,attack
304,4,52,60,45883,0,0,attack
307,4,52,61,47255,0,0,attack
307,4,52,61,47063,0,0,attack
310,4,52,62,58805,0,0,attack
304,4,52,60,78097,0,0,attack
362,4,52,60,4271617,4047344,4047344,attack
362,4,52,60,6066056,3009369,4295585,attack
304,4,52,60,478233,0,0,attack
362,4,52,60,3310104,2304858,2304858,attack
304,4,52,60,44682,0,0,attack
304,4,52,60,46579,0,0,attack
362,4,52,60,2274356,2054104,2054104,attack
304,4,52,60,51935,0,0,attack
304,4,52,60,43638,0,0,attack
362,4,52,60,370313,0,0,attack
304,4,52,60,1348299,1299795,1299795,attack
304,4,52,60,1111957,1063482,1063482,attack
362,4,52,60,2126426,1141342,1141342,attack
307,4,52,61,69686,0,0,attack
304,4,52,60,53072,0,0,attack
307,4,52,61,54692,0,0,attack
307,4,52,61,45291,0,0,attack
307,4,52,61,51922,0,0,attack
304,4,52,60,58951,0,0,attack
362,4,52,60,1290672,0,0,attack
304,4,52,60,1110636,1065340,1065340,attack
310,4,52,62,81501,0,0,attack
307,4,52,61,51628,0,0,attack
362,4,52,60,6054832,3004235,4290520,attack
304,4,52,60,1114571,1065837,1065837,attack
304,4,52,60,70656,0,0,attack
304,4,52,60,246999,0,0,attack
304,4,52,60,69524,0,0,attack
362,4,52,60,6390187,6265519,6265519,attack
310,4,52,62,68951,0,0,attack
310,4,52,62,1990499,1938925,1938925,attack
304,4,52,60,863581,0,0,attack
304,4,52,60,55721,0,0,attack
310,4,52,62,73272,0,0,attack
304,4,52,60,45706,0,0,attack
304,4,52,60,718135,0,0,attack
310,4,52,62,124205,0,0,attack
307,4,52,61,51424,0,0,attack
304,4,52,60,713837,0,0,attack
200,2,52,66,5633,0,0,attack
362,4,52,60,3186966,2245481,2245481,attack
310,4,52,62,140592,0,0,attack
307,4,52,61,58286,0,0,attack
307,4,52,61,56406,0,0,attack
362,4,52,60,6126081,3040559,4362760,attack
307,4,52,61,51118,0,0,attack
304,4,52,60,372228,0,0,attack
304,4,52,60,45750,0,0,attack
304,4,52,60,1307369,1263637,1263637,attack
304,4,52,60,1716346,1670423,1670423,attack
304,4,52,60,252488,0,0,attack
304,4,52,60,246793,0,0,attack
304,4,52,60,715424,0,0,attack
307,4,52,61,715127,0,0,attack
304,4,52,60,711212,0,0,attack
304,4,52,60,44888,0,0,attack
304,4,52,60,64179,0,0,attack
304,4,52,60,45564,0,0,attack
310,4,52,62,277337,0,0,attack
362,4,52,60,6122518,5221488,5221488,attack
316,5,52,63,1532804,1523653,1523653,attack
362,4,52,60,1246497,0,0,attack
304,4,52,60,60186,0,0,attack
304,4,52,60,1719314,1669455,1669455,attack
310,4,52,62,158254,0,0,attack
362,4,52,60,2331746,2134514,2134514,attack
307,4,52,61,723160,0,0,attack
310,4,52,62,61139,0,0,attack
307,4,52,61,711365,0,0,attack
307,4,52,61,307076,0,0,attack
304,4,52,60,723978,0,0,attack
304,4,52,60,44305,0,0,attack
307,4,52,61,54973,0,0,attack
304,4,52,60,66272,0,0,attack
362,4,52,60,298407,0,0,attack
362,4,52,60,4110821,2033135,2340229,attack
304,4,52,60,74807,0,0,attack
304,4,52,60,43687,0,0,attack
362,4,52,60,2360499,2117243,2117243,attack
304,4,52,60,1723255,1669574,1669574,attack
310,4,52,62,69239,0,0,attack
304,4,52,60,52903,0,0,attack
362,4,52,60,2335546,2141051,2141051,attack
304,4,52,60,490206,0,0,attack
307,4,52,61,48958,0,0,attack
304,4,52,60,69970,0,0,attack
362,4,52,60,4414215,4285476,4285476,attack
304,4,52,60,485855,0,0,attack
307,4,52,61,54457,0,0,attack
304,4,52,60,368413,0,0,attack
304,4,52,60,77869,0,0,attack
362,4,52,60,6293808,6067623,6067623,attack
316,5,52,63,1539089,1529650,1529650,attack
304,4,52,60,45156,0,0,attack
307,4,52,61,1038342,0,0,attack
304,4,52,60,1113740,1070280,1070280,attack
307,4,52,61,716333,0,0,attack
304,4,52,60,64380,0,0,attack
362,4,52,60,2363804,2240876,2240876,attack
304,4,52,60,48613,0,0,attack
362,4,52,60,2378857,2254107,2254107,attack
307,4,52,61,53484,0,0,attack
304,4,52,60,117363,0,0,attack
307,4,52,61,60065,0,0,attack
310,4,52,62,118392,0,0,attack
362,4,52,60,4252070,4090109,4090109,attack
304,4,52,60,85447,0,0,attack
362,4,52,60,4307306,4074191,4074191,attack
307,4,52,61,59593,0,0,attack
304,4,52,60,49319,0,0,attack
200,2,52,66,1534,0,0,attack
307,4,52,61,1036257,0,0,attack
310,4,52,62,122874,0,0,attack
304,4,52,60,45936,0,0,attack
307,4,52,61,52396,0,0,attack
304,4,52,60,371765,0,0,attack
304,4,52,60,344510,0,0,attack
304,4,52,60,1113679,1065839,1065839,attack
304,4,52,60,373794,0,0,attack
307,4,52,61,49505,0,0,attack
304,4,52,60,721005,0,0,attack
304,4,52,60,46590,0,0,attack
304,4,52,60,249108,0,0,attack
304,4,52,60,55615,0,0,attack
304,4,52,60,62042,0,0,attack
322,5,52,64,1981968,1943084,1943084,attack
304,4,52,60,96977,0,0,attack
304,4,52,60,1569771,1520096,1520096,attack
307,4,52,61,1043806,0,0,attack
307,4,52,61,308436,0,0,attack
307,4,52,61,722297,0,0,attack
316,5,52,63,79997,0,0,attack
304,4,52,60,47975,0,0,attack
307,4,52,61,48549,0,0,attack
310,4,52,62,78631,0,0,attack
304,4,52,60,1114057,1068580,1068580,attack
307,4,52,61,45822,0,0,attack
304,4,52,60,47901,0,0,attack
304,4,52,60,1004109,0,0,attack
304,4,52,60,53112,0,0,attack
304,4,52,60,113265,0,0,attack
304,4,52,60,1116275,1067142,1067142,attack
304,4,52,60,360594,0,0,attack
304,4,52,60,1717620,1671873,1671873,attack
304,4,52,60,243562,0,0,attack
362,4,52,60,2307984,2070204,2070204,attack
316,5,52,63,1540081,1531046,1531046,attack
304,4,52,60,57129,0,0,attack
310,4,52,62,65571,0,0,attack
304,4,52,60,64305,0,0,attack
200,2,52,66,3794,0,0,attack
304,4,52,60,1719486,1667487,1667487,attack
307,4,52,61,47270,0,0,attack
206,2,52,68,1505,0,0,attack
307,4,52,61,51530,0,0,attack
206,2,52,68,2622,0,0,attack
304,4,52,60,592496,0,0,attack
310,4,52,62,66208,0,0,attack
362,4,52,60,2095661,1733726,1733726,attack
304,4,52,60,58532,0,0,attack
304,4,52,60,47566,0,0,attack
304,4,52,60,46747,0,0,attack
304,4,52,60,47585,0,0,attack
362,4,52,60,2485628,2219811,2219811,attack
304,4,52,60,53529,0,0,attack
200,2,52,66,3940,0,0,attack
304,4,52,60,79362,0,0,attack
307,4,52,61,722590,0,0,attack
304,4,52,60,76424,0,0,attack
304,4,52,60,54510,0,0,attack
307,4,52,61,1038655,0,0,attack
304,4,52,60,359176,0,0,attack
310,4,52,62,68770,0,0,attack
304,4,52,60,54528,0,0,attack
304,4,52,60,721886,0,0,attack
304,4,52,60,596318,0,0,attack
304,4,52,60,54577,0,0,attack
304,4,52,60,1129864,1069109,1069109,attack
307,4,52,61,46266,0,0,attack
362,4,52,60,6559152,6294616,6294616,attack
307,4,52,61,1038164,0,0,attack
307,4,52,61,305817,0,0,attack
307,4,52,61,718574,0,0,attack
310,4,52,62,132293,0,0,attack
310,4,52,62,60920,0,0,attack
304,4,52,60,45718,0,0,attack
304,4,52,60,45900,0,0,attack
310,4,52,62,65353,0,0,attack
206,2,52,68,2727,0,0,attack
304,4,52,60,49768,0,0,attack
304,4,52,60,343640,0,0,attack
310,4,52,62,219312,0,0,attack
304,4,52,60,871993,0,0,attack
304,4,52,60,1072927,1012996,1012996,attack
304,4,52,60,56734,0,0,attack
307,4,52,61,48715,0,0,attack
307,4,52,61,50251,0,0,attack
307,4,52,61,53395,0,0,attack
310,4,52,62,1990551,1944905,1944905,attack
362,4,52,60,4380973,4186959,4186959,attack
304,4,52,60,58187,0,0,attack
307,4,52,61,56952,0,0,attack
307,4,52,61,56926,0,0,attack
304,4,52,60,52392,0,0,attack
304,4,52,60,240476,0,0,attack
304,4,52,60,244508,0,0,attack
307,4,52,61,1040012,0,0,attack
307,4,52,61,50797,0,0,attack
307,4,52,61,307317,0,0,attack
304,4,52,60,55016,0,0,attack
304,4,52,60,1132677,1066410,1066410,attack
304,4,52,60,43183,0,0,attack
362,4,52,60,2323342,2097924,2097924,attack
304,4,52,60,751139,0,0,attack
316,5,52,63,979237,0,0,attack
307,4,52,61,45581,0,0,attack
304,4,52,60,736011,0,0,attack
304,4,52,60,730402,0,0,attack
304,4,52,60,54824,0,0,attack
304,4,52,60,52370,0,0,attack
310,4,52,62,52352,0,0,attack
200,2,52,66,6424,0,0,attack
304,4,52,60,64322,0,0,attack
304,4,52,60,1128583,1066416,1066416,attack
310,4,52,62,1991244,1942126,1942126,attack
304,4,52,60,43765,0,0,attack
304,4,52,60,53140,0,0,attack
304,4,52,60,486011,0,0,attack
362,4,52,60,2089926,1119138,1119138,attack
307,4,52,61,48537,0,0,attack
307,4,52,61,69271,0,0,attack
362,4,52,60,352070,0,0,attack
307,4,52,61,719691,0,0,attack
304,4,52,60,49935,0,0,attack
304,4,52,60,1720365,1673397,1673397,attack
307,4,52,61,52729,0,0,attack
310,4,52,62,65071,0,0,attack
310,4,52,62,78789,0,0,attack
304,4,52,60,1057556,1004914,1004914,attack
304,4,52,60,241888,0,0,attack
307,4,52,61,55398,0,0,attack
304,4,52,60,1724192,1674217,1674217,attack
307,4,52,61,56392,0,0,attack
307,4,52,61,61576,0,0,attack
362,4,52,60,2398590,2265747,2265747,attack
307,4,52,61,50758,0,0,attack
307,4,52,61,47184,0,0,attack
362,4,52,60,978942,0,0,attack
310,4,52,62,1990879,1941582,1941582,attack
316,5,52,63,69441,0,0,attack
304,4,52,60,69091,0,0,attack
304,4,52,60,94799,0,0,attack
304,4,52,60,51553,0,0,attack
307,4,52,61,45334,0,0,attack
304,4,52,60,47513,0,0,attack
362,4,52,60,5345096,4339472,4339472,attack
362,4,52,60,6335683,6221114,6221114,attack
304,4,52,60,852011,0,0,attack
304,4,52,60,1356487,1299594,1299594,attack
304,4,52,60,730736,0,0,attack
304,4,52,60,1311156,1260766,1260766,attack
304,4,52,60,1348103,1300734,1300734,attack
307,4,52,61,711139,0,0,attack
307,4,52,61,49788,0,0,attack
307,4,52,61,50663,0,0,attack
310,4,52,62,66278,0,0,attack
307,4,52,61,53906,0,0,attack
304,4,52,60,44874,0,0,attack
304,4,52,60,743336,0,0,attack
310,4,52,62,163173,0,0,attack
304,4,52,60,713516,0,0,attack
307,4,52,61,50036,0,0,attack
362,4,52,60,6296933,6066447,6066447,attack
307,4,52,61,49306,0,0,attack
304,4,52,60,370787,0,0,attack
362,4,52,60,2312426,2090666,2090666,attack
362,4,52,60,2353838,2232166,2232166,attack
362,4,52,60,6133971,3043698,4367324,attack
362,4,52,60,312124,0,0,attack
307,4,52,61,49545,0,0,attack
304,4,52,60,47296,0,0,attack
362,4,52,60,6339918,6160975,6160975,attack
304,4,52,60,58945,0,0,attack
304,4,52,60,713528,0,0,attack
304,4,52,60,43801,0,0,attack
304,4,52,60,67176,0,0,attack
362,4,52,60,4394689,4213452,4213452,attack
310,4,52,62,68929,0,0,attack
307,4,52,61,51729,0,0,attack
362,4,52,60,6041490,2996937,4341127,attack
307,4,52,61,1041515,0,0,attack
304,4,52,60,49054,0,0,attack
310,4,52,62,82639,0,0,attack
307,4,52,61,47911,0,0,attack
362,4,52,60,6322057,6095843,6095843,attack
304,4,52,60,52582,0,0,attack
362,4,52,60,6174015,5272697,5272697,attack
304,4,52,60,1309489,1263583,1263583,attack
307,4,52,61,52992,0,0,attack
307,4,52,61,51936,0,0,attack
362,4,52,60,296418,0,0,attack
362,4,52,60,313208,0,0,attack
200,2,52,66,6341,0,0,attack
304,4,52,60,50751,0,0,attack
362,4,52,60,4292435,4069205,4069205,attack
304,4,52,60,362999,0,0,attack
304,4,52,60,719460,0,0,attack
307,4,52,61,306837,0,0,attack
304,4,52,60,1010119,0,0,attack
206,2,52,68,20209,0,0,attack
362,4,52,60,5361721,4356558,4356558,attack
307,4,52,61,53161,0,0,attack
316,5,52,63,75845,0,0,attack
307,4,52,61,721618,0,0,attack
307,4,52,61,722889,0,0,attack
304,4,52,60,375488,0,0,attack
362,4,52,60,404182,0,0,attack
206,2,52,68,1758,0,0,attack
304,4,52,60,1357555,1309537,1309537,attack
307,4,52,61,50806,0,0,attack
307,4,52,61,710207,0,0,attack
200,2,52,66,2810,0,0,attack
304,4,52,60,1060796,1003590,1003590,attack
304,4,52,60,713931,0,0,attack
362,4,52,60,4133129,3185385,3185385,attack
304,4,52,60,244469,0,0,attack
304,4,52,60,65405,0,0,attack
307,4,52,61,708699,0,0,attack
307,4,52,61,50977,0,0,attack
304,4,52,60,723850,0,0,attack
310,4,52,62,52260,0,0,attack
304,4,52,60,479686,0,0,attack
362,4,52,60,2044878,1732696,1732696,attack
304,4,52,60,991154,0,0,attack
304,4,52,60,47643,0,0,attack
307,4,52,61,47260,0,0,attack
362,4,52,60,4332796,4095265,4095265,attack
304,4,52,60,49955,0,0,attack
310,4,52,62,1988245,1939695,1939695,attack
304,4,52,60,751105,0,0,attack
304,4,52,60,52453,0,0,attack
316,5,52,63,1532906,1523658,1523658,attack
362,4,52,60,4324570,4082506,4082506,attack
362,4,52,60,4358490,4179244,4179244,attack
304,4,52,60,46088,0,0,attack
304,4,52,60,48087,0,0,attack
304,4,52,60,103401,0,0,attack
304,4,52,60,46096,0,0,attack
307,4,52,61,303791,0,0,attack
322,5,52,64,1988530,1942252,1942252,attack
304,4,52,60,1349435,1293634,1293634,attack
304,4,52,60,1354584,1309041,1309041,attack
307,4,52,61,46410,0,0,attack
304,4,52,60,53983,0,0,attack
993,6,40,124,31051970,7760606,10806120,attack
929,7,40,116,30010522,7477710,10194546,attack
960,8,40,120,30762877,7676912,10446517,attack
919,7,40,114,30902729,7707939,10582709,attack
730,3,52,182,10297634,10294268,10294268,attack
954,8,40,119,30562889,7624789,10234035,attack
1051,7,40,116,29933104,5964870,10199730,attack
963,6,40,120,30620695,7640602,10311933,attack
987,7,40,123,30844249,7691398,10520842,attack
506,2,52,168,2599,0,0,attack
506,2,52,168,3184,0,0,attack
1004,7,40,111,29887980,5957292,10197068,attack
934,6,40,116,30762371,7672672,10435542,attack
1286,2,52,107,31197737,5903179,10132161,attack
714,8,40,89,29028539,7242482,10695016,attack
934,6,40,116,30760147,7675632,10474861,attack
987,6,40,123,30688348,7656580,10401890,attack
950,6,40,118,30861426,7699702,10538127,attack
623,2,52,207,3207,0,0,attack
968,6,40,121,30949251,7723128,10638937,attack
998,6,40,124,30959794,7728042,10656549,attack
727,7,40,90,30957818,7732353,10697214,attack
506,2,52,168,3368,0,0,attack
698,7,40,87,30600110,7641416,10697185,attack
1248,2,52,104,31379816,5939077,10314300,attack
4249,4,40,265,29672219,3972983,8191109,attack
941,7,40,117,29936671,9618433,10188779,attack
953,7,40,119,30940139,7724052,10633314,attack
4492,1,52,320,28461119,3819273,7441848,attack
704,3,52,176,10324219,10320860,10320860,attack
623,2,52,207,3372,0,0,attack
965,6,40,120,30923109,7716866,10602589,attack
602,3,52,150,10786942,10783522,10783522,attack
506,2,52,168,3394,0,0,attack
1361,2,52,113,31238885,5911272,10173194,attack
681,8,40,85,30067503,7501158,10696962,attack
969,7,40,121,29956141,9626132,10189969,attack
623,2,52,207,3382,0,0,attack
506,2,52,168,3418,0,0,attack
587,3,52,146,10428621,10425021,10425021,attack
506,2,52,168,3200,0,0,attack
49,0,49,49,0,0,0,attack
956,7,40,119,30690017,7647311,10354005,attack
757,8,40,94,30741450,7670781,10696436,attack
952,7,40,119,29998068,9637584,10190411,attack
4556,1,52,303,30457903,3591293,8191269,attack
623,2,52,207,3391,0,0,attack
288,0,72,72,14013302,14012728,14012728,attack
506,2,52,168,3213,0,0,attack
975,7,40,121,30943865,7725534,10638973,attack
5400,4,40,385,30521747,5752276,13568514,attack
715,3,52,178,10383219,10379804,10379804,attack
976,7,40,122,30947252,7726194,10641499,attack
712,3,52,178,9660412,9656870,9656870,attack
506,2,52,168,3157,0,0,attack
592,3,52,148,10711400,10708057,10708057,attack
737,3,52,184,10630471,10626969,10626969,attack
623,2,52,207,3521,0,0,attack
506,2,52,168,3190,0,0,attack
680,8,40,85,30865566,7703728,10696276,attack
935,7,40,116,28936896,9287225,10189256,attack
944,6,40,118,30614322,7638756,10321126,attack
693,3,52,173,10665760,10662398,10662398,attack
623,2,52,207,3299,0,0,attack
714,7,40,89,30638314,7653931,10696928,attack
1348,2,52,112,31247650,5913030,10182128,attack
506,2,52,168,3257,0,0,attack
949,7,40,118,30855597,7694502,10532633,attack
705,3,52,176,10701272,10697921,10697921,attack
929,7,40,116,30577778,7619992,10230761,attack
936,6,40,117,30784663,7678868,10458972,attack
977,6,40,108,29814131,5947717,10197418,attack
953,6,40,119,30975414,7734874,10683102,attack
695,7,40,86,30994880,7743359,10697300,attack
710,3,52,177,10562730,10559333,10559333,attack
617,3,52,154,8663388,8660002,8660002,attack
506,2,52,168,3858,0,0,attack
940,7,40,117,30554724,7613872,10207262,attack
955,7,40,119,28959534,9295377,10189469,attack
944,6,40,118,30980868,7733992,10667001,attack
974,8,40,121,30827447,7693426,10512669,attack
623,2,52,207,3251,0,0,attack
734,3,52,183,8663845,8660692,8660692,attack
989,7,40,123,30819304,7684312,10494187,attack
724,3,52,181,10568652,10565240,10565240,attack
1159,2,52,96,31549170,5972487,10483781,attack
987,6,40,123,30808943,7688381,10524833,attack
4545,1,52,324,28495811,3824432,7440756,attack
974,6,40,121,31016368,7747989,10731621,attack
566,1,52,141,1004873,1003118,1003118,attack
575,3,52,143,10309894,10306671,10306671,attack
3464,3,52,288,10479691,2187549,4032412,attack
770,8,40,96,30698427,7659073,10696848,attack
506,2,52,168,3426,0,0,attack
506,2,52,168,3342,0,0,attack
692,8,40,86,30845492,7698530,10696255,attack
1331,2,52,110,31522717,5967264,10457324,attack
955,8,40,119,30680356,7654041,10356426,attack
597,3,52,149,10321519,10318323,10318323,attack
888,6,40,111,30793439,7681174,10467775,attack
972,7,40,121,28916976,9280166,10189068,attack
506,2,52,168,3291,0,0,attack
678,7,40,84,30585671,7637747,10697086,attack
954,7,40,119,30546080,7611743,10198541,attack
877,6,40,109,30739485,7666762,10412323,attack
905,6,40,113,30627288,7645195,10329482,attack
708,7,40,88,30969691,7736061,10697186,attack
940,6,40,117,30593868,7630314,10288479,attack
506,2,52,168,3366,0,0,attack
953,6,40,119,30940274,7719988,10627099,attack
996,7,40,124,29976146,9632334,10190235,attack
1004,8,40,125,30905451,7713762,10593153,attack
1084,2,52,90,31654832,5993307,10589516,attack
953,7,40,119,30934863,7722635,10627591,attack
944,6,40,118,31038546,7754985,10745747,attack
717,8,40,79,30140688,6015185,10696821,attack
712,3,52,178,8699174,8695984,8695984,attack
686,7,40,85,31047211,7759846,10697417,attack
722,7,40,90,30992337,7742715,10697269,attack
948,7,40,118,29965632,7465789,10200030,attack
1306,2,52,108,31209501,5905510,10143949,attack
966,6,40,120,30765736,7677258,10480918,attack
1013,7,40,126,30926378,7716060,10612158,attack
1002,7,40,125,30600876,7643043,10312716,attack
506,2,52,168,3350,0,0,attack
623,2,52,207,3400,0,0,attack
959,6,40,119,31005375,7745143,10721586,attack
1309,2,52,109,30540516,5772128,9475128,attack
970,7,40,121,30555600,7631467,10260369,attack
975,7,40,121,30961859,7732066,10664517,attack
925,6,40,115,30605856,7636872,10297534,attack
590,3,52,147,10676960,10673641,10673641,attack
908,8,40,151,20321541,10024496,15263688,attack
729,8,40,91,30709771,7661962,10696673,attack
984,0,328,328,29935034,14967517,18655601,attack
1519,2,52,126,31552129,5973064,10486708,attack
1011,7,40,126,30529784,9815043,10224599,attack
710,8,40,88,29058370,7250212,10695667,attack
593,3,52,148,10413545,10410381,10410381,attack
994,8,40,124,31128990,7760001,10773118,attack
591,3,52,147,10388321,10385266,10385266,attack
288,0,72,72,14013730,14013076,14013076,attack
978,6,40,122,30964970,7729477,10662438,attack
708,8,40,88,30873316,7705896,10696278,attack
3749,1,52,374,7802495,2026210,3360400,attack
220,0,55,55,14012620,14011975,14011975,attack
1006,7,40,125,31022541,7752494,10744351,attack
1034,7,40,114,29935717,5966095,10199975,attack
934,6,40,116,30855694,7698059,10532179,attack
623,2,52,207,3473,0,0,attack
968,7,40,121,28895549,9269214,10188583,attack
736,7,40,92,30625904,7649475,10696975,attack
1260,2,52,105,31543303,5971330,10477909,attack
702,7,40,87,30964929,7734563,10697195,attack
587,3,52,146,9689056,9685789,9685789,attack
933,6,40,116,31017000,7747967,10719775,attack
948,6,40,118,30860364,7701886,10577788,attack
916,7,40,114,30597453,7625968,10253550,attack
984,0,328,328,27475061,13737530,15478607,attack
1248,2,52,104,31194808,5902598,10129201,attack
734,7,40,91,30943118,7726511,10697211,attack
948,7,40,118,28986649,7221382,10199158,attack
1040,8,40,115,29935780,5974601,10204076,attack
940,6,40,117,30737092,7669594,10451569,attack
4581,1,52,327,29349403,3945908,8474850,attack
966,6,40,120,30623639,7646894,10365989,attack
715,8,40,89,30765889,7677152,10696305,attack
5142,5,40,302,30522869,3982774,8192013,attack
928,6,40,116,30900937,7710591,10579072,attack
1030,6,40,128,30965537,7732930,10698723,attack
4489,1,52,320,28534525,3829834,7442180,attack
506,2,52,168,3587,0,0,attack
1012,6,40,126,30970507,7731833,10671316,attack
969,7,40,121,30922653,7713657,10603323,attack
506,2,52,168,3324,0,0,attack
4566,1,52,326,28525561,3828556,7441981,attack
623,2,52,207,3351,0,0,attack
981,7,40,122,28945576,9290318,10189241,attack
985,8,40,123,28966526,7228035,10203596,attack
608,3,52,152,10333120,10329929,10329929,attack
4540,1,52,324,28513810,3826977,7441271,attack
506,2,52,168,3153,0,0,attack
597,3,52,149,10292071,10289567,10289567,attack
950,6,40,118,30918182,7718556,10642505,attack
506,2,52,168,3374,0,0,attack
506,2,52,168,2737,0,0,attack
