% isAttack normal:	1332
% isAttack attack:	2592
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-5,8,11,15-17,21,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_serror_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {normal,attack}

@data
0,tcp,OTH,60,0,310,0,0,0.01,31,0.97,normal
0,tcp,OTH,60,0,439,0,0,0.01,48,0.98,normal
0,tcp,OTH,66,0,2,0,0,0.92,2,0.04,normal
0,tcp,OTH,60,0,209,0,0,0,31,0.97,normal
0,tcp,OTH,60,0,159,0,0,0,15,0.94,normal
0,tcp,OTH,66,0,310,0,0,0.01,31,0.97,normal
8,tcp,SF,272,140,0,0,0,1,9,0,normal
0,tcp,OTH,66,0,1,0,0,0,11,0.13,normal
0,tcp,OTH,60,0,217,0,0,0,41,0.98,normal
0,tcp,OTH,60,0,47,0,0,0.23,35,0.85,normal
0,tcp,OTH,60,0,40,0,0,0,28,0.97,normal
0,tcp,OTH,60,0,109,0,0,0,12,0.92,normal
0,tcp,OTH,66,0,9,0,0,0.18,9,0.22,normal
0,tcp,OTH,60,0,176,0,0,0.03,30,0.83,normal
0,tcp,OTH,138,0,6,0,0,0.81,8,0.17,normal
0,tcp,OTH,60,0,311,0,0,0.01,35,0.97,normal
184,tcp,SF,4091,4916,0,0,0,1,1,0,normal
0,tcp,OTH,60,0,160,0,0,0.01,41,0.98,normal
0,tcp,OTH,66,0,1,0,0,0,1,0.03,normal
0,tcp,OTH,60,0,422,0,0,0.01,47,0.98,normal
0,tcp,OTH,66,0,105,0,0,0.24,21,0.95,normal
0,tcp,OTH,60,0,27,0,0,0.18,32,0.82,normal
0,tcp,OTH,66,0,302,0,0,0.01,38,0.93,normal
0,tcp,OTH,60,0,86,0,0,0.01,45,0.96,normal
65,tcp,SF,1994,6792,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,461,0,0,0.01,50,0.98,normal
0,tcp,OTH,60,0,320,0,0,0.01,39,0.97,normal
6,tcp,SF,764,634,0,0,0,1,2,0,normal
0,tcp,OTH,60,0,3,0,0,0.92,5,0.09,normal
5,tcp,RSTO,1519,4565,13,0.26,0,0.62,13,0,normal
0,tcp,OTH,60,0,51,0,0,0.19,39,0.97,normal
0,tcp,OTH,66,0,2,0,0,0.99,2,0.05,normal
0,tcp,OTH,66,0,18,0,0,0.18,18,0.78,normal
0,tcp,OTH,60,0,30,0,0,0,30,0.68,normal
0,tcp,OTH,66,0,2,0,0,0.5,12,0.8,normal
0,tcp,OTH,60,0,287,0,0,0,29,0.97,normal
0,tcp,OTH,66,0,171,0,0,0.01,26,0.96,normal
0,tcp,OTH,60,0,37,0,0,0.38,36,0.92,normal
0,tcp,OTH,201,0,5,0,0,0.91,5,0.11,normal
0,tcp,OTH,60,0,313,0,0,0.02,50,0.98,normal
0,tcp,OTH,66,0,7,0,0,0.12,37,0.71,normal
0,tcp,OTH,60,0,102,0,0,0.01,44,0.98,normal
0,tcp,OTH,60,0,136,0,0,0.02,34,0.97,normal
0,tcp,OTH,60,0,184,0,0,0.01,40,0.98,normal
0,tcp,OTH,60,0,5,0,0,0,7,0.17,normal
45,tcp,S1,1846,6695,0,0.45,0,1,0,0,normal
23,tcp,SF,15459,8057,0,0,0,1,4,0,normal
0,tcp,OTH,60,0,142,0,0,0.04,33,0.97,normal
0,tcp,OTH,66,0,88,0,0,0,15,0.94,normal
0,tcp,OTH,60,0,207,0,0,0,32,0.97,normal
0,tcp,OTH,60,0,72,0,0,0.01,38,0.97,normal
0,tcp,OTH,545,0,5,0,0,0,7,0.35,normal
0,tcp,OTH,60,0,54,0,0,0.02,33,0.97,normal
0,tcp,OTH,60,0,108,0,0,0,22,0.96,normal
0,tcp,OTH,60,0,47,0,0,0,37,0.97,normal
7,tcp,SF,1527,6192,0,0,0,1,0,0,normal
0,tcp,OTH,66,0,491,0,0,0.01,43,0.98,normal
0,tcp,OTH,60,0,153,0,0,0.02,34,0.97,normal
0,tcp,OTH,60,0,80,0,0,0.19,38,0.95,normal
44,tcp,S1,2196,4375,1,0.44,0,0.99,1,0,normal
0,tcp,OTH,60,0,443,0,0,0.01,48,0.98,normal
0,tcp,OTH,60,0,168,0,0,0.01,33,0.97,normal
0,tcp,OTH,366,0,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,128,0,0,0.02,33,0.97,normal
1,tcp,SF,4311,123602,1,0,0,0,1,0,normal
0,tcp,OTH,66,0,13,0,0,0.71,19,0.36,normal
0,tcp,OTH,60,0,125,0,0,0.02,9,0.9,normal
18,tcp,SF,1787,6962,0,0,0,1,0,0,normal
0,tcp,OTH,138,0,58,0,0,0.03,36,0.97,normal
0,tcp,OTH,60,0,148,0,0,0.12,29,0.85,normal
0,tcp,OTH,60,0,203,0,0,0,36,0.97,normal
69,tcp,SF,3680,6488,0,0,0,1,5,0,normal
0,tcp,OTH,60,0,213,0,0,0,32,0.97,normal
0,tcp,OTH,60,0,239,0,0,0.02,48,0.98,normal
0,tcp,OTH,66,0,316,0,0,0.01,38,0.97,normal
64,tcp,SF,2403,1042,2,0,0,0.5,3,0,normal
10,tcp,SF,2410,1658,0,0,0,1,13,0,normal
0,tcp,OTH,60,0,98,0,0,0.03,30,0.91,normal
0,tcp,OTH,60,0,38,0,0,0.12,38,0.95,normal
0,tcp,OTH,60,0,35,0,0,0.77,7,0.19,normal
0,tcp,OTH,66,0,1,0,0,0.8,1,0.03,normal
43,tcp,RSTO,2368,7650,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,147,0,0,0.16,34,0.97,normal
0,tcp,OTH,66,0,6,0,0.17,0.97,6,0.14,normal
0,tcp,OTH,60,0,53,0,0,0.02,38,0.97,normal
0,tcp,OTH,66,0,2,0,0,0.99,2,0.06,normal
0,tcp,OTH,60,0,156,0,0,0.03,38,0.93,normal
0,tcp,OTH,60,0,236,0,0,0.02,48,0.98,normal
46,tcp,SF,4530,8059,0,0,0,0,0,0,normal
0,tcp,OTH,112,0,14,0,0,0.07,38,0.69,normal
0,tcp,OTH,60,0,93,0,0,0.24,17,0.89,normal
0,tcp,OTH,60,0,131,0,0,0.01,37,0.97,normal
0,tcp,OTH,60,0,117,0,0,0.01,8,0.89,normal
7,tcp,RSTO,2004,8492,0,0.22,0,1,0,0,normal
0,tcp,OTH,60,0,307,0,0,0.01,32,0.97,normal
0,tcp,OTH,60,0,82,0,0,0.05,34,0.97,normal
182,tcp,S1,10692,7012,0,0.23,0,1,0,0,normal
0,tcp,OTH,60,0,309,0,0,0.01,33,0.97,normal
0,tcp,OTH,112,0,6,0,0,0.82,6,0.12,normal
117,tcp,SF,2706,16342,0,0,0,1,0,0,normal
8,tcp,SF,272,140,4,0,0,0.2,9,0,normal
0,tcp,OTH,60,0,19,0,0,0.58,19,0.38,normal
0,tcp,OTH,60,0,20,0,0,0.23,22,0.49,normal
74,tcp,RSTR,56924,1066221,0,0,0,1,2,0,normal
0,tcp,OTH,60,0,146,0,0,0.13,30,0.86,normal
0,tcp,OTH,60,0,73,0,0,0.01,33,0.97,normal
0,tcp,OTH,60,0,217,0,0,0,41,0.98,normal
0,tcp,OTH,60,0,294,0,0,0,33,0.97,normal
0,tcp,OTH,66,0,1,0,0,0.86,1,0.02,normal
0,tcp,OTH,60,0,41,0,0,0.13,39,0.95,normal
0,tcp,OTH,171,0,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,2,0,0,0.85,24,0.57,normal
0,tcp,OTH,60,0,3,0,0,0.7,5,0.1,normal
0,tcp,OTH,66,0,11,0,0,0.08,11,0.23,normal
0,tcp,OTH,60,0,170,0,0,0.01,34,0.97,normal
0,tcp,OTH,60,0,197,0,0,0.01,35,0.97,normal
0,tcp,OTH,60,0,89,0,0,0.27,28,0.97,normal
6,tcp,SF,1567,5376,0,0,0,1,0,0,normal
0,tcp,OTH,66,0,16,0,0,0.84,16,0.38,normal
2,tcp,RSTO,2042,5040,6,0.3,0,0.78,6,0,normal
0,tcp,OTH,60,0,31,0,0,0.3,31,0.66,normal
6,tcp,SF,272,140,2,0,0,0,2,0,normal
0,tcp,OTH,60,0,23,0,0,0.21,35,0.81,normal
14,tcp,SF,1955,7769,0,0,0,1,0,0,normal
19,tcp,SF,7253,9103,2,0,0,0.93,2,0,normal
0,tcp,OTH,60,0,145,0,0,0.01,37,0.97,normal
0,tcp,OTH,60,0,8,0,0,0.86,8,0.15,normal
0,tcp,OTH,66,0,259,0,0,0,35,0.97,normal
0,tcp,OTH,60,0,213,0,0,0,32,0.97,normal
0,tcp,OTH,60,0,291,0,0,0,38,0.97,normal
0,tcp,OTH,60,0,81,0,0,0,18,0.95,normal
0,tcp,OTH,66,0,166,0,0,0.01,35,0.97,normal
0,tcp,OTH,60,0,88,0,0,0.27,28,0.97,normal
0,tcp,OTH,60,0,312,0,0,0.01,42,0.93,normal
0,tcp,OTH,74,0,166,0,0,0.02,37,0.97,normal
0,tcp,OTH,78,0,2,0,0,0.83,2,0.04,normal
0,tcp,OTH,60,0,46,0,0,0.04,35,0.97,normal
8,tcp,RSTO,1278,6134,1,0.22,0,0.99,1,0,normal
8,tcp,SF,272,140,0,0,0,1,5,0,normal
0,tcp,OTH,66,0,2,0,0,0,2,0.06,normal
10,tcp,SF,1334,4349,3,0,0,0.25,19,0,normal
0,tcp,OTH,66,0,74,0,0,0.01,40,0.95,normal
0,tcp,OTH,60,0,132,0,0,0.01,38,0.97,normal
0,tcp,OTH,60,0,7,0,0,0.9,7,0.16,normal
0,tcp,OTH,60,0,65,0,0,0,37,0.97,normal
7,tcp,SF,254,126,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,41,0,0,0.38,39,0.95,normal
0,tcp,OTH,82,0,376,0,0,0.01,50,0.98,normal
0,tcp,OTH,60,0,224,0,0,0,33,0.97,normal
7,tcp,SF,1109,4259,0,0,0,1,0,0,normal
0,tcp,OTH,66,0,1,0,0,0.91,1,0.02,normal
0,tcp,OTH,74,0,238,0,0,0.11,24,0.56,normal
0,tcp,OTH,60,0,433,0,0,0.01,48,0.98,normal
2,tcp,RSTO,1874,8144,1,0.2,0,0.99,1,0,normal
0,tcp,OTH,60,0,97,0,0,0.03,32,0.91,normal
0,tcp,OTH,60,0,349,0,0,0.01,49,0.98,normal
0,tcp,OTH,66,0,167,0,0,0.01,22,0.96,normal
3,tcp,SF,338,280,2,0,0,0,4,0,normal
1,tcp,SF,2848,10263,0,0,0,1,0,0,normal
0,tcp,OTH,100,0,0,0,0,1,0,0,normal
7,tcp,SF,272,140,0,0,0,0,1,0,normal
0,tcp,OTH,60,0,121,0,0,0.02,9,0.82,normal
2,tcp,SF,843,1196,2,0,0,0.33,3,0,normal
2,tcp,SF,2774,20809,2,0,0,0,2,0,normal
0,tcp,OTH,60,0,311,0,0,0.01,39,0.97,normal
0,tcp,OTH,60,0,59,0,0,0.25,36,0.95,normal
0,tcp,OTH,60,0,98,0,0,0.23,18,0.9,normal
0,tcp,OTH,60,0,206,0,0,0,30,0.97,normal
0,tcp,OTH,60,0,10,0,0,0.33,34,0.83,normal
0,tcp,OTH,60,0,43,0,0,0,27,0.96,normal
0,tcp,OTH,112,0,9,0,0,0.1,38,0.7,normal
0,tcp,OTH,60,0,52,0,0,0.4,34,0.97,normal
0,tcp,OTH,60,0,12,0,0,0.66,12,0.22,normal
180,tcp,S1,22396,135832,0,0.24,0,1,0,0,normal
0,tcp,OTH,66,0,90,0,0,0.14,39,0.95,normal
0,tcp,OTH,66,0,9,0,0,0.96,9,0.12,normal
18,tcp,SF,3023,1568,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,166,0,0,0.01,34,0.97,normal
0,tcp,OTH,60,0,463,0,0,0.01,50,0.98,normal
0,tcp,OTH,60,0,487,0,0,0.01,49,0.98,normal
0,tcp,OTH,66,0,7,0,0,0.12,7,0.15,normal
0,tcp,OTH,60,0,350,0,0,0.01,49,0.98,normal
0,tcp,OTH,66,0,4,0,0,0.98,4,0.1,normal
0,tcp,OTH,66,0,8,0,0,0.11,24,0.49,normal
0,tcp,OTH,112,0,6,0,0,0.83,6,0.12,normal
0,tcp,OTH,60,0,114,0,0,0.31,37,0.9,normal
0,tcp,OTH,60,0,277,0,0,0.02,49,0.98,normal
0,tcp,OTH,60,0,53,0,0,0.12,36,0.84,normal
0,tcp,OTH,60,0,7,0,0,0.87,7,0.13,normal
0,tcp,OTH,60,0,308,0,0,0.02,49,0.98,normal
0,tcp,OTH,60,0,110,0,0,0.08,26,0.96,normal
0,tcp,OTH,66,0,188,0,0,0.01,33,0.97,normal
0,tcp,OTH,60,0,87,0,0,0.04,34,0.97,normal
0,tcp,OTH,60,0,70,0,0,0,25,0.96,normal
0,tcp,OTH,66,0,8,0,0,0.5,8,0.29,normal
11,tcp,RSTO,1522,6441,7,0,0,0.56,7,0,normal
0,tcp,OTH,66,0,44,0,0,0.27,36,0.72,normal
25,tcp,SF,2142,8815,0,0,0,1,0,0,normal
0,tcp,OTH,66,0,242,0,0,0.11,27,0.6,normal
0,tcp,OTH,60,0,56,0,0,0.02,33,0.94,normal
0,tcp,OTH,60,0,31,0,0,0.03,37,0.95,normal
0,tcp,OTH,60,0,47,0,0,0.33,32,0.97,normal
0,tcp,OTH,60,0,130,0,0,0.02,34,0.97,normal
0,tcp,OTH,60,0,3,0,0,0.79,24,0.57,normal
0,tcp,OTH,112,0,5,0,0,0.55,5,0.11,normal
0,tcp,OTH,60,0,2,0,0,0.33,9,0.56,normal
0,tcp,OTH,66,0,93,0,0,0.12,38,0.95,normal
0,tcp,OTH,60,0,53,0,0,0.02,15,0.88,normal
0,tcp,OTH,60,0,323,0,0,0.01,40,0.98,normal
0,tcp,OTH,272,0,0,0,0,1,23,0.57,normal
43,tcp,S1,2184,4444,3,0.47,0,0.97,3,0,normal
6,tcp,SF,1135,607,0,0,0,1,0,0,normal
0,tcp,OTH,66,0,2,0,0,0.9,2,0.04,normal
0,tcp,OTH,60,0,53,0,0,0.18,38,0.97,normal
0,tcp,OTH,60,0,46,0,0,0.42,36,0.97,normal
0,tcp,OTH,60,0,113,0,0,0,17,0.94,normal
0,tcp,OTH,60,0,95,0,0,0.01,42,0.98,normal
0,tcp,OTH,66,0,3,0,0,0.67,12,0.15,normal
0,tcp,OTH,155,0,98,0,0,0.28,29,0.72,normal
0,tcp,OTH,66,0,2,0,0,0,12,0.15,normal
0,tcp,OTH,66,0,170,0,0,0.01,24,0.96,normal
2,tcp,S1,3036,2960,4,0.29,0,0.98,3,0,normal
0,tcp,OTH,60,0,59,0,0,0.24,38,0.97,normal
0,tcp,OTH,60,0,93,0,0,0.03,32,0.91,normal
0,tcp,OTH,60,0,41,0,0,0.09,41,0.91,normal
0,tcp,OTH,60,0,312,0,0,0.01,32,0.97,normal
6,tcp,SF,1335,1681,2,0,0,0.5,2,0,normal
0,tcp,OTH,60,0,57,0,0,0.14,34,0.97,normal
0,tcp,OTH,74,0,173,0,0,0.02,39,0.97,normal
0,tcp,OTH,60,0,310,0,0,0.01,33,0.97,normal
0,tcp,OTH,60,0,225,0,0,0,27,0.96,normal
0,tcp,OTH,66,0,1,0,0,0,1,0.03,normal
0,tcp,OTH,108,0,4,0,0,0,37,0.67,normal
0,tcp,OTH,60,0,38,0,0,0.03,38,0.95,normal
0,tcp,OTH,60,0,35,0,0,0.03,35,0.95,normal
0,tcp,OTH,60,0,305,0,0,0.02,49,0.98,normal
0,tcp,OTH,74,0,112,0,0,0.01,29,0.97,normal
0,tcp,OTH,112,0,4,0,0,0,4,0.8,normal
0,tcp,OTH,60,0,131,0,0,0.12,33,0.97,normal
0,tcp,OTH,156,0,24,0,0,0.14,24,0.51,normal
0,tcp,OTH,60,0,97,0,0,0.01,42,0.98,normal
0,tcp,OTH,60,0,39,0,0,0.05,39,0.81,normal
0,tcp,OTH,60,0,32,0,0,0.52,32,0.71,normal
0,tcp,OTH,60,0,18,0,0,0.1,34,0.69,normal
0,tcp,OTH,60,0,118,0,0,0.02,34,0.97,normal
0,tcp,OTH,66,0,481,0,0,0.01,49,0.98,normal
5,tcp,SF,272,140,1,0,0,0.5,3,0,normal
0,tcp,OTH,66,0,76,0,0,0.08,39,0.95,normal
0,tcp,OTH,60,0,162,0,0,0,19,0.95,normal
0,tcp,OTH,60,0,127,0,0,0.02,33,0.97,normal
10,tcp,SF,3320,1723,2,0,0,0.78,2,0,normal
0,tcp,OTH,60,0,101,0,0,0,12,0.92,normal
0,tcp,OTH,60,0,114,0,0,0.25,12,0.92,normal
0,tcp,OTH,60,0,22,0,0,0.76,22,0.45,normal
6,tcp,SF,1135,541,0,0,0,1,1,0,normal
0,tcp,OTH,60,0,6,0,0,0.91,6,0.13,normal
0,tcp,OTH,60,0,324,0,0,0.01,42,0.98,normal
0,tcp,SF,272,140,0,0,0,1,0,0,normal
11,tcp,SF,2421,1722,1,0,0,0.67,6,0,normal
0,tcp,OTH,60,0,320,0,0,0.01,37,0.97,normal
0,tcp,OTH,60,0,2,0,0,0.5,6,0.14,normal
0,tcp,OTH,744,0,17,0,0,0.67,16,0.22,normal
0,tcp,OTH,60,0,8,0,0,0.33,20,0.37,normal
0,tcp,OTH,60,0,309,0,0,0.01,30,0.97,normal
0,tcp,OTH,60,0,31,0,0,0.16,31,0.72,normal
0,tcp,OTH,60,0,419,0,0,0.01,47,0.98,normal
0,tcp,OTH,60,0,127,0,0,0.12,33,0.97,normal
0,tcp,OTH,112,0,16,0,0,0.67,17,0.18,normal
0,tcp,OTH,60,0,226,0,0,0,28,0.97,normal
0,tcp,OTH,66,0,84,0,0,0.38,17,0.61,normal
0,tcp,OTH,66,0,316,0,0,0.01,37,0.97,normal
0,tcp,OTH,60,0,173,0,0,0.01,18,0.95,normal
0,tcp,OTH,66,0,4,0,0,0,4,0.11,normal
0,tcp,OTH,66,0,11,0,0,0,11,0.28,normal
5,tcp,SF,900,2670,0,0,0,0,1,0,normal
0,tcp,OTH,60,0,432,0,0,0.01,48,0.98,normal
0,tcp,OTH,60,0,53,0,0,0.39,33,0.97,normal
0,tcp,OTH,60,0,109,0,0,0.06,43,0.93,normal
0,tcp,OTH,60,0,145,0,0,0.03,35,0.97,normal
12,tcp,SF,5361,4414,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,34,0,0,0.08,34,0.72,normal
0,tcp,OTH,66,0,2,0,0,0,1,0.5,normal
0,tcp,OTH,60,0,6,0,0,0.14,12,0.63,normal
0,tcp,OTH,66,0,3,0,0,0.67,3,0.07,normal
0,tcp,OTH,66,0,317,0,0,0.01,38,0.97,normal
0,tcp,OTH,60,0,7,0,0,0.74,24,0.48,normal
6,tcp,RSTO,2051,7957,4,0,0,0.67,4,0,normal
0,tcp,OTH,60,0,123,0,0,0.02,37,0.97,normal
1,tcp,SF,2037,836,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,11,0,0,0.86,11,0.24,normal
0,tcp,OTH,60,0,1,0,0,0.92,1,0.02,normal
0,tcp,OTH,60,0,137,0,0,0.13,30,0.86,normal
0,tcp,OTH,60,0,3,0,0,0.5,15,0.34,normal
0,tcp,OTH,66,0,3,0,0,0.73,3,0.07,normal
0,tcp,OTH,66,0,168,0,0,0.01,36,0.97,normal
0,tcp,OTH,60,0,42,0,0,0.11,41,0.98,normal
11,tcp,RSTR,2094,4118,2,0,0,0.89,2,0,normal
0,tcp,OTH,60,0,148,0,0,0.03,32,0.97,normal
0,tcp,OTH,60,0,39,0,0,0.34,21,0.81,normal
0,tcp,OTH,66,0,12,0,0,0.95,2,0.08,normal
7,tcp,SF,838,2175,2,0,0,0.5,2,0,normal
0,tcp,OTH,60,0,110,0,0,0.15,38,0.97,normal
0,tcp,OTH,141,0,17,0,0,0.26,25,0.51,normal
7,tcp,SF,1135,626,1,0,0,0.75,4,0,normal
0,tcp,OTH,60,0,78,0,0,0.04,32,0.91,normal
0,tcp,OTH,60,0,121,0,0,0.13,31,0.97,normal
1,tcp,SF,844,1197,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,267,0,0,0,23,0.96,normal
7,tcp,RSTO,966,712,0,0.23,0,1,0,0,normal
0,tcp,OTH,60,0,217,0,0,0,41,0.98,normal
0,tcp,OTH,140,0,99,0,0,0.23,19,0.9,normal
0,tcp,OTH,60,0,69,0,0,0,25,0.96,normal
0,tcp,OTH,112,0,8,0,0,0.11,38,0.72,normal
0,tcp,OTH,60,0,250,0,0,0,33,0.97,normal
0,tcp,OTH,60,0,131,0,0,0.2,33,0.94,normal
10,tcp,SF,2402,1657,0,0,0,1,11,0,normal
279,tcp,S1,29832,233300,0,0,0,1,0,0,normal
193,tcp,S1,6168,5193,1,0.22,0,0.99,1,0,normal
11,tcp,RSTR,1028,3768,0,0.42,0,1,0,0,normal
0,tcp,OTH,60,0,172,0,0,0.01,19,0.95,normal
0,tcp,OTH,60,0,52,0,0,0.07,34,0.97,normal
0,tcp,OTH,60,0,95,0,0,0.03,32,0.91,normal
0,tcp,OTH,74,0,372,0,0,0.01,49,0.98,normal
0,tcp,OTH,155,0,161,0,0,0.01,42,0.98,normal
0,tcp,OTH,60,0,138,0,0,0.05,33,0.97,normal
0,tcp,OTH,60,0,13,0,0,0.79,13,0.24,normal
0,tcp,OTH,60,0,321,0,0,0.01,33,0.97,normal
249,tcp,SF,8440,123495,1,0,0,0.95,1,0,normal
7,tcp,SF,1516,4760,1,0,0,0.86,1,0,normal
0,tcp,OTH,60,0,81,0,0,0.34,25,0.62,normal
0,tcp,OTH,60,0,110,0,0,0.04,14,0.93,normal
0,tcp,OTH,60,0,85,0,0,0.01,34,0.94,normal
0,tcp,OTH,60,0,1,0,0,0.96,1,0.02,normal
0,tcp,OTH,66,0,168,0,0,0.01,36,0.97,normal
0,tcp,OTH,60,0,282,0,0,0.02,49,0.98,normal
0,tcp,OTH,66,0,55,0,0,0.08,36,0.95,normal
0,tcp,OTH,60,0,321,0,0,0.01,40,0.98,normal
0,tcp,OTH,60,0,56,0,0,0.02,33,0.94,normal
0,tcp,OTH,60,0,284,0,0,0,40,0.98,normal
0,tcp,OTH,60,0,326,0,0,0.01,43,0.98,normal
38,tcp,S1,2022,4869,0,0.47,0,1,0,0,normal
4,tcp,RSTO,1577,4439,14,0.22,0,0.84,4,0,normal
0,tcp,OTH,112,0,12,0,0,0.54,24,0.41,normal
0,tcp,OTH,60,0,323,0,0,0.01,37,0.97,normal
0,tcp,OTH,66,0,2,0,0,0.99,2,0.05,normal
12,tcp,SF,2541,6183,1,0,0,0.99,1,0,normal
5,tcp,RSTO,1210,5735,0,0.24,0,1,0,0,normal
0,tcp,OTH,66,0,4,0,0,0.98,4,0.11,normal
0,tcp,OTH,60,0,38,0,0,0.47,38,0.9,normal
0,tcp,OTH,60,0,39,0,0,0.13,37,0.95,normal
0,tcp,OTH,66,0,7,0,0,0,7,0.19,normal
8,tcp,SF,272,140,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,357,0,0,0.01,49,0.98,normal
0,tcp,OTH,60,0,19,0,0,0.78,19,0.4,normal
0,tcp,OTH,60,0,285,0,0,0,27,0.96,normal
0,tcp,OTH,78,0,9,0,0,0.8,9,0.2,normal
0,tcp,OTH,60,0,335,0,0,0.02,49,0.98,normal
0,tcp,OTH,66,0,75,0,0,0.09,38,0.95,normal
0,tcp,OTH,66,0,168,0,0,0.01,23,0.96,normal
0,tcp,OTH,66,0,1,0,0,0.95,1,0.02,normal
0,tcp,OTH,154,0,58,0,0,0.17,38,0.97,normal
0,tcp,OTH,60,0,208,0,0,0,33,0.97,normal
0,tcp,OTH,66,0,309,0,0,0.01,33,0.97,normal
0,tcp,OTH,159,0,0,0,0,1,0,0,normal
112,tcp,SF,6374,20970,0,0,0,1,0,0,normal
0,tcp,OTH,66,0,0,0,0,1,0,0,normal
0,tcp,OTH,60,0,312,0,0,0.01,33,0.97,normal
0,tcp,OTH,100,0,0,0,0,1,0,0,normal
6,tcp,RSTO,1249,854,8,0.23,0,0.96,6,0,normal
0,tcp,OTH,60,0,105,0,0,0.24,28,0.93,normal
0,tcp,OTH,60,0,300,0,0,0,32,0.97,normal
0,tcp,OTH,60,0,298,0,0,0,32,0.97,normal
4,tcp,SF,2699,5988,4,0,0,0.98,4,0,normal
0,tcp,OTH,60,0,306,0,0,0.01,32,0.97,normal
0,tcp,OTH,60,0,25,0,0,0.78,18,0.42,normal
0,tcp,OTH,60,0,181,0,0,0.01,38,0.97,normal
0,tcp,OTH,66,0,2,0,0,0.78,2,0.04,normal
0,tcp,OTH,224,0,4,0,0,0,15,0.3,normal
0,tcp,OTH,60,0,50,0,0,0.07,37,0.97,normal
6,tcp,SF,272,140,0,0,0,1,3,0,normal
35,tcp,SF,1747,6510,1,0,0,0.83,1,0,normal
5,tcp,RSTO,1142,4639,2,0.31,0,0.85,2,0,normal
0,tcp,OTH,60,0,73,0,0,0.43,34,0.76,normal
0,tcp,OTH,66,0,4,0,0,0.6,4,0.09,normal
0,tcp,OTH,60,0,287,0,0,0,38,0.97,normal
0,tcp,OTH,60,0,45,0,0,0,40,0.98,normal
0,tcp,OTH,60,0,120,0,0,0.06,41,0.95,normal
43,tcp,SF,2494,2767,0,0,0,1,5,0,normal
0,tcp,OTH,60,0,307,0,0,0.01,30,0.97,normal
223,tcp,SF,7112,123470,0,0,0,1,0,0,normal
6,tcp,RSTO,1309,920,0,0,0,1,0,0,normal
0,tcp,OTH,66,0,298,0,0,0.01,36,0.92,normal
0,tcp,OTH,66,0,266,0,0,0,38,0.97,normal
0,tcp,OTH,60,0,139,0,0,0.05,33,0.97,normal
0,tcp,OTH,60,0,41,0,0,0.25,31,0.76,normal
33,tcp,SF,1624,4470,1,0,0,0,1,0,normal
0,tcp,OTH,60,0,66,0,0,0.03,20,0.95,normal
0,tcp,OTH,60,0,290,0,0,0,36,0.97,normal
0,tcp,OTH,60,0,15,0,0,0.21,21,0.38,normal
119,tcp,RSTO,2530,7213,0,0.21,0,1,0,0,normal
198,tcp,SF,4307,24236,0,0,0,1,0,0,normal
0,tcp,OTH,66,0,2,0,0,0,4,0.08,normal
0,tcp,OTH,66,0,6,0,0,0.57,6,0.23,normal
0,tcp,OTH,60,0,315,0,0,0.01,34,0.97,normal
10,tcp,SF,272,140,1,0,0,0,6,0,normal
60,tcp,S1,3177,5408,0,0.42,0,1,0,0,normal
8,tcp,RSTO,1249,719,6,0.39,0,0.9,6,0,normal
0,tcp,OTH,60,0,7,0,0,0,9,0.21,normal
0,tcp,OTH,60,0,43,0,0,0.44,37,0.97,normal
0,tcp,OTH,60,0,58,0,0,0.28,33,0.97,normal
0,tcp,OTH,60,0,74,0,0,0.31,32,0.97,normal
0,tcp,OTH,60,0,193,0,0,0.01,45,0.98,normal
0,tcp,OTH,66,0,309,0,0,0.01,34,0.97,normal
0,tcp,OTH,60,0,202,0,0,0.03,41,0.93,normal
0,tcp,OTH,60,0,17,0,0,0.15,18,0.33,normal
0,tcp,OTH,60,0,159,0,0,0.01,41,0.98,normal
2,tcp,SF,844,1197,2,0,0,0.33,2,0,normal
0,tcp,OTH,66,0,87,0,0,0.18,39,0.95,normal
0,tcp,OTH,60,0,75,0,0,0.21,34,0.97,normal
