% isAttack normal:	1000
% isAttack attack:	1000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-V-R2-4,8-10,16,18,21-22,27-weka.filters.unsupervised.attribute.Remove'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
tcp,OTH,66,14,14,0,0,71,0.03,0,attack
udp,OTH,60,117,117,0,0,33,0.97,0,attack
udp,OTH,60,36,36,0,0,33,0.97,0,attack
tcp,S3,374,132,132,1,0,100,0,0,attack
tcp,OTH,60,114,114,0,0,32,0.97,0,attack
udp,OTH,60,143,143,0,0,33,0.97,0,attack
udp,OTH,60,138,138,0,0,33,0.97,0,attack
tcp,OTH,60,174,174,0,0,33,0.97,0,attack
tcp,OTH,60,163,163,0,0,33,0.97,0,attack
tcp,S3,374,142,142,1,0,100,0,0,attack
tcp,S3,374,159,159,1,0,100,0,0,attack
tcp,S3,377,840,680,0.64,0.21,99,0,0,attack
tcp,RSTO,446,354,354,0,0,100,0,0,attack
tcp,S3,377,632,472,0.52,0.31,100,0,0,attack
udp,OTH,60,109,109,0,0,33,0.97,0,attack
tcp,OTH,66,258,258,0,0,98,0,0,attack
tcp,OTH,60,180,180,0,0,33,0.97,0,attack
tcp,S3,374,147,147,1,0,100,0,0,attack
tcp,S3,380,919,919,0.07,0,100,0,0,attack
tcp,S3,377,787,627,0.61,0.23,99,0,0,attack
tcp,OTH,66,40,40,0,0,33,0,0,attack
tcp,S3,380,144,144,1,0,100,0,0,attack
tcp,S3,374,279,279,1,0,100,0,0,attack
tcp,RSTO,446,381,381,0,0,100,0,0,attack
tcp,S3,374,126,126,1,0,100,0,0,attack
udp,OTH,60,131,131,0,0,33,0.97,0,attack
tcp,OTH,66,71,71,0,0,94,0,0,attack
udp,OTH,60,58,58,0,0,25,0.96,0,attack
tcp,OTH,60,64,102,0,0.37,30,0.35,0.63,attack
tcp,S3,374,363,363,1,0,100,0,0,attack
tcp,S3,374,149,149,0.72,0,100,0,0,attack
tcp,S3,377,803,643,0.62,0.22,99,0,0,attack
tcp,OTH,60,73,111,0,0.34,21,0.86,0.1,attack
tcp,OTH,60,177,177,0,0,33,0.97,0,attack
tcp,S3,374,169,169,1,0,100,0,0,attack
tcp,S3,377,403,243,0.25,0.59,100,0,0.01,attack
tcp,OTH,60,14,14,0,0,14,0.93,0,attack
udp,OTH,60,109,109,0,0,34,0.97,0,attack
tcp,S3,377,769,609,0.6,0.24,99,0,0,attack
tcp,S3,377,387,227,0.21,0.63,89,0,0.07,attack
tcp,S3,374,145,145,1,0,100,0,0,attack
tcp,S3,377,488,328,0.38,0.44,100,0,0,attack
tcp,S3,374,144,144,1,0,100,0,0,attack
tcp,S3,377,339,179,0.1,0.8,57,0,0.39,attack
tcp,S3,380,163,163,1,0,100,0,0,attack
tcp,S3,377,601,441,0.49,0.33,100,0,0,attack
udp,OTH,60,141,141,0,0,29,0.97,0,attack
udp,OTH,60,141,141,0,0,30,0.97,0,attack
tcp,OTH,60,129,129,0,0,32,0.97,0,attack
tcp,S3,380,851,851,0,0,100,0,0,attack
tcp,S3,374,355,355,1,0,100,0,0,attack
tcp,OTH,66,82,82,0,0,94,0,0,attack
tcp,S3,377,454,294,0.33,0.49,100,0,0,attack
tcp,S3,377,452,292,0.33,0.49,100,0,0,attack
udp,OTH,60,154,154,0,0,33,0.97,0,attack
tcp,RSTO,446,361,361,0,0,100,0,0,attack
tcp,S3,374,149,149,1,0,100,0,0,attack
tcp,S1,248,203,203,1,0,100,0,0,attack
tcp,S3,380,161,161,1,0,100,0,0,attack
tcp,S3,374,215,215,1,0,100,0,0,attack
tcp,S3,374,153,153,1,0,100,0,0,attack
tcp,S3,374,147,147,1,0,100,0,0,attack
tcp,S3,377,620,460,0.51,0.31,100,0,0,attack
tcp,OTH,60,178,178,0,0,33,0.97,0,attack
tcp,OTH,60,117,117,0,0,32,0.97,0,attack
tcp,OTH,60,136,174,0,0.22,33,0.97,0,attack
tcp,S3,374,161,161,1,0,100,0,0,attack
tcp,OTH,60,167,167,0,0,33,0.97,0,attack
tcp,OTH,66,16,16,0,0,16,0,0,attack
tcp,RSTO,446,576,576,0,0,100,0,0,attack
tcp,S3,377,905,745,0.66,0.19,100,0,0,attack
udp,OTH,60,140,140,0,0,21,0.95,0,attack
tcp,S3,374,172,172,1,0,100,0,0,attack
tcp,S3,374,105,105,0.05,0,71,0,0,attack
tcp,S3,380,142,142,1,0,100,0,0,attack
tcp,OTH,66,240,240,0,0,98,0,0,attack
tcp,S3,374,5,5,1,0,98,0,0,attack
udp,OTH,60,112,112,0,0,33,0.97,0,attack
tcp,S3,377,607,447,0.5,0.32,100,0,0,attack
tcp,OTH,60,168,168,0,0,33,0.97,0,attack
udp,OTH,60,120,120,0,0,35,0.97,0,attack
tcp,OTH,60,45,45,0,0,33,0.97,0,attack
tcp,OTH,60,133,133,0,0,33,0.97,0,attack
tcp,OTH,60,164,164,0,0,33,0.97,0,attack
tcp,S3,374,169,169,1,0,100,0,0,attack
tcp,S3,377,378,218,0.2,0.66,83,0,0.11,attack
udp,OTH,60,139,139,0,0,20,0.95,0,attack
tcp,OTH,60,177,177,0,0,33,0.97,0,attack
tcp,S3,377,410,250,0.26,0.58,100,0,0,attack
tcp,S3,374,80,80,1,0,80,0,0,attack
tcp,S3,464,112,112,1,0,100,0,0,attack
tcp,OTH,66,162,162,0,0,100,0,0,attack
tcp,S3,380,762,762,0.3,0,100,0,0,attack
tcp,S3,377,999,839,0.7,0.17,100,0,0,attack
tcp,OTH,60,143,143,0,0,31,0.97,0,attack
tcp,S3,377,801,641,0.62,0.22,99,0,0,attack
tcp,RSTO,446,791,791,0,0,100,0,0,attack
tcp,OTH,66,111,59,0,0.88,33,0,0.79,attack
tcp,S3,374,136,136,1,0,100,0,0,attack
tcp,S3,386,203,203,1,0,100,0,0,attack
tcp,S3,374,144,144,1,0,100,0,0,attack
tcp,S3,374,176,176,1,0,100,0,0,attack
tcp,S3,374,150,150,1,0,100,0,0,attack
tcp,S3,377,587,427,0.48,0.34,100,0,0,attack
tcp,S3,374,289,289,1,0,100,0,0,attack
tcp,S3,374,113,113,0.12,0,76,0,0,attack
tcp,OTH,60,20,20,0,0,20,0.95,0,attack
tcp,S3,374,151,151,1,0,100,0,0,attack
tcp,S3,377,775,615,0.61,0.23,99,0,0,attack
tcp,OTH,60,138,138,0,0,13,0.93,0,attack
tcp,OTH,66,56,56,0,0,38,0,0,attack
udp,OTH,60,138,138,0,0,33,0.97,0,attack
udp,OTH,60,123,123,0,0,33,0.97,0,attack
tcp,OTH,60,179,179,0,0,33,0.97,0,attack
udp,OTH,60,39,39,0,0,36,0.97,0,attack
tcp,S3,374,303,303,1,0,100,0,0,attack
tcp,S3,377,332,172,0.08,0.84,52,0,0.46,attack
tcp,S3,374,358,358,1,0,100,0,0,attack
tcp,RSTO,446,385,385,0,0,100,0,0,attack
tcp,S3,374,45,45,1,0,45,0,0,attack
tcp,OTH,66,290,290,0,0,100,0,0,attack
tcp,S3,377,355,195,0.14,0.74,67,0,0.24,attack
udp,OTH,60,116,116,0,0,33,0.97,0,attack
tcp,OTH,60,46,46,0,0,33,0.97,0,attack
tcp,S3,377,334,174,0.09,0.83,54,0,0.44,attack
tcp,S1,248,208,208,1,0,100,0,0,attack
tcp,S3,377,367,207,0.17,0.7,76,0,0.17,attack
tcp,RSTO,446,744,744,0,0,100,0,0,attack
tcp,OTH,66,11,11,0,0,11,0,0,attack
tcp,S3,377,859,699,0.65,0.21,100,0,0,attack
tcp,S3,377,600,440,0.49,0.33,100,0,0,attack
tcp,S3,374,157,157,0.36,0,100,0,0,attack
tcp,S3,374,74,74,1,0,98,0,0,attack
udp,OTH,60,79,79,0,0,35,0.97,0,attack
tcp,S3,374,165,165,1,0,100,0,0,attack
tcp,OTH,66,176,176,0,0,99,0,0,attack
udp,OTH,60,68,68,0,0,27,0.96,0,attack
tcp,S3,374,169,169,1,0,100,0,0,attack
tcp,S3,377,366,206,0.17,0.7,75,0,0.17,attack
udp,OTH,60,109,109,0,0,33,0.97,0,attack
tcp,S3,374,284,284,1,0,100,0,0,attack
tcp,S3,374,159,159,1,0,100,0,0,attack
tcp,S3,374,98,98,1,0,100,0,0,attack
tcp,S3,377,995,835,0.69,0.17,100,0,0,attack
tcp,S3,374,180,180,1,0,100,0,0,attack
tcp,S3,374,25,25,1,0,25,0,0,attack
tcp,OTH,66,83,83,0,0,56,0.02,0,attack
tcp,S3,374,119,119,1,0,100,0,0,attack
tcp,OTH,60,177,177,0,0,33,0.97,0,attack
tcp,OTH,60,138,176,0,0.22,33,0.97,0,attack
tcp,S3,374,51,51,1,0,51,0,0,attack
tcp,S3,374,149,149,1,0,100,0,0,attack
udp,OTH,60,129,129,0,0,33,0.97,0,attack
tcp,S3,374,75,75,1,0,75,0,0,attack
tcp,OTH,66,302,302,0,0,100,0,0,attack
tcp,S3,374,148,148,0.94,0,100,0,0,attack
tcp,S3,377,943,783,0.68,0.18,100,0,0,attack
tcp,S3,377,490,330,0.38,0.44,100,0,0,attack
tcp,S3,374,127,127,1,0,100,0,0,attack
tcp,RSTO,446,391,391,0,0,100,0,0,attack
tcp,S3,374,27,27,1,0,98,0,0,attack
tcp,OTH,66,66,66,0,0,44,0,0,attack
tcp,S3,377,927,767,0.67,0.19,100,0,0,attack
tcp,OTH,60,135,135,0,0,25,0.96,0,attack
udp,OTH,60,114,114,0,0,33,0.97,0,attack
tcp,OTH,78,17007,17007,0,0,70,0.03,0,attack
tcp,OTH,78,3663,3663,0,0,65,0.02,0,attack
tcp,OTH,78,11613,11613,0,0,68,0.03,0,attack
tcp,OTH,78,6156,6156,0,0,68,0.03,0,attack
tcp,OTH,78,5214,5214,0,0,71,0.01,0,attack
tcp,OTH,78,4320,4320,0,0,69,0.01,0,attack
tcp,OTH,78,10000,10000,0,0,72,0.01,0,attack
tcp,OTH,78,18425,18425,0,0,68,0.03,0,attack
tcp,OTH,78,20717,20717,0,0,65,0,0,attack
tcp,OTH,78,24762,24762,0,0,75,0.01,0,attack
tcp,RSTO,446,601,601,0,0,100,0,0,attack
tcp,OTH,78,9671,9671,0,0,70,0.03,0,attack
tcp,OTH,78,9098,9098,0,0,69,0.01,0,attack
tcp,OTH,78,25246,25246,0,0,75,0.04,0,attack
tcp,OTH,78,15815,15815,0,0,73,0.03,0,attack
tcp,OTH,78,22637,22637,0,0,68,0.01,0,attack
tcp,OTH,78,9869,9869,0,0,68,0,0,attack
tcp,OTH,78,10618,10618,0,0,70,0.01,0,attack
tcp,OTH,306,4669,4669,0,0,53,0,0,attack
tcp,S3,374,134,134,1,0,100,0,0,attack
tcp,OTH,78,20626,20626,0,0,65,0.03,0,attack
tcp,OTH,78,8132,8132,0,0,69,0.07,0,attack
tcp,OTH,78,9329,9329,0,0,63,0.02,0,attack
tcp,OTH,78,11705,11705,0,0,66,0.01,0,attack
tcp,OTH,78,6153,6153,0,0,67,0.01,0,attack
tcp,OTH,78,22734,22734,0,0,74,0.01,0,attack
tcp,OTH,78,7975,7975,0,0,77,0,0,attack
tcp,OTH,78,7838,7838,0,0,75,0.07,0,attack
tcp,OTH,78,16794,16794,0,0,75,0.04,0,attack
udp,OTH,60,157,157,0,0,33,0.97,0,attack
tcp,OTH,78,3296,3296,0,0,68,0.03,0,attack
tcp,OTH,78,6495,6495,0,0,68,0.01,0,attack
tcp,OTH,78,12183,12183,0,0,71,0.01,0,attack
tcp,OTH,78,23247,23247,0,0,72,0.03,0,attack
tcp,OTH,78,9986,9986,0,0,68,0.01,0,attack
tcp,OTH,78,12059,12059,0,0,71,0.01,0,attack
tcp,OTH,78,23687,23687,0,0,74,0.01,0,attack
tcp,OTH,78,27078,27078,0,0,68,0,0,attack
tcp,OTH,78,15688,15688,0,0,72,0.01,0,attack
udp,OTH,60,118,118,0,0,36,0.97,0,attack
tcp,OTH,78,10036,10036,0,0,70,0.03,0,attack
tcp,OTH,78,7358,7358,0,0,61,0,0,attack
tcp,OTH,78,5480,5480,0,0,70,0,0,attack
tcp,OTH,78,24465,24465,0,0,64,0.03,0,attack
tcp,OTH,78,20869,20869,0,0,71,0,0,attack
tcp,OTH,78,22892,22892,0,0,69,0.01,0,attack
tcp,OTH,78,25893,25893,0,0,70,0.01,0,attack
tcp,OTH,78,8175,8175,0,0,71,0.01,0,attack
tcp,OTH,78,11825,11825,0,0,72,0.05,0,attack
tcp,OTH,78,20785,20785,0,0,64,0.03,0,attack
tcp,OTH,60,178,178,0,0,33,0.97,0,attack
tcp,OTH,78,9997,9997,0,0,72,0.01,0,attack
tcp,OTH,78,11047,11047,0,0,74,0.03,0,attack
tcp,OTH,78,10625,10625,0,0,73,0.01,0,attack
tcp,OTH,78,6158,6158,0,0,71,0.03,0,attack
udp,OTH,60,142,142,0,0,33,0.97,0,attack
tcp,OTH,78,9901,9901,0,0,68,0.01,0,attack
tcp,OTH,78,22032,22032,0,0,64,0.02,0,attack
tcp,OTH,78,19528,19528,0,0,68,0,0,attack
tcp,OTH,78,23835,23835,0,0,56,0.02,0,attack
tcp,OTH,78,6092,6092,0,0,70,0.01,0,attack
tcp,OTH,78,19539,19539,0,0,71,0.01,0,attack
tcp,OTH,78,18114,18114,0,0,73,0.01,0,attack
tcp,OTH,78,22473,22473,0,0,69,0.01,0,attack
tcp,OTH,60,58,96,0,0.4,35,0.17,0.83,attack
tcp,OTH,78,22140,22140,0,0,69,0.03,0,attack
tcp,OTH,78,2571,2571,0,0,61,0,0,attack
tcp,OTH,78,7679,7679,0,0,76,0.03,0,attack
tcp,OTH,78,7625,7625,0,0,72,0.01,0,attack
tcp,OTH,78,8459,8459,0,0,68,0.01,0,attack
tcp,OTH,78,22393,22393,0,0,67,0.03,0,attack
tcp,OTH,78,11148,11148,0,0,71,0.03,0,attack
tcp,OTH,78,20617,20617,0,0,71,0.01,0,attack
tcp,OTH,78,16144,16144,0,0,76,0.01,0,attack
tcp,OTH,78,2217,2217,0,0,72,0,0,attack
tcp,OTH,78,6069,6069,0,0,76,0.01,0,attack
tcp,OTH,78,7335,7335,0,0,71,0.01,0,attack
tcp,OTH,78,2221,2221,0,0,67,0.03,0,attack
tcp,OTH,78,8697,8697,0,0,72,0.07,0,attack
tcp,OTH,60,179,179,0,0,33,0.97,0,attack
tcp,OTH,78,9904,9904,0,0,71,0.01,0,attack
tcp,OTH,78,23493,23493,0,0,69,0.01,0,attack
tcp,OTH,78,15105,15105,0,0,75,0.01,0,attack
tcp,OTH,78,6574,6574,0,0,68,0,0,attack
tcp,OTH,78,17068,17068,0,0,73,0.03,0,attack
tcp,OTH,78,1923,1923,0,0,71,0.01,0,attack
tcp,OTH,78,17787,17787,0,0,70,0.01,0,attack
tcp,OTH,78,6671,6671,0,0,66,0.03,0,attack
tcp,OTH,78,9357,9357,0,0,65,0.05,0,attack
tcp,OTH,78,20333,20333,0,0,75,0.03,0,attack
tcp,OTH,78,10946,10946,0,0,68,0.01,0,attack
tcp,OTH,78,8615,8615,0,0,71,0.03,0,attack
tcp,OTH,78,7598,7598,0,0,66,0.01,0,attack
tcp,OTH,78,26346,26346,0,0,72,0,0,attack
tcp,OTH,78,8034,8034,0,0,71,0.06,0,attack
tcp,OTH,78,12887,12887,0,0,80,0.02,0,attack
tcp,OTH,78,15107,15107,0,0,76,0.03,0,attack
tcp,OTH,78,20406,20406,0,0,68,0.03,0,attack
tcp,OTH,78,7465,7465,0,0,75,0.01,0,attack
tcp,OTH,78,7172,7172,0,0,68,0.01,0,attack
tcp,OTH,78,20389,20389,0,0,67,0.01,0,attack
tcp,OTH,78,10183,10183,0,0,68,0.01,0,attack
tcp,OTH,78,7715,7715,0,0,64,0.03,0,attack
tcp,OTH,78,7917,7917,0,0,80,0.02,0,attack
tcp,OTH,78,23486,23486,0,0,68,0.03,0,attack
tcp,OTH,78,7589,7589,0,0,68,0.01,0,attack
tcp,OTH,78,6531,6531,0,0,72,0.03,0,attack
tcp,OTH,78,14777,14777,0,0,81,0.04,0,attack
tcp,OTH,78,23563,23563,0,0,68,0.01,0,attack
tcp,OTH,60,116,116,0,0,32,0.97,0,attack
tcp,OTH,78,4537,4537,0,0,74,0.05,0,attack
tcp,OTH,78,3676,3676,0,0,67,0.01,0,attack
tcp,OTH,78,8609,8609,0,0,68,0.03,0,attack
tcp,OTH,60,145,145,0,0,31,0.97,0,attack
tcp,OTH,78,10540,10540,0,0,69,0.03,0,attack
udp,OTH,60,28,28,0,0,25,0.96,0,attack
tcp,OTH,78,912,912,0,0,64,0.02,0,attack
tcp,OTH,78,889,889,0,0,64,0.02,0,attack
tcp,OTH,78,15185,15185,0,0,71,0.01,0,attack
tcp,OTH,78,20716,20716,0,0,69,0.03,0,attack
tcp,OTH,78,10228,10228,0,0,72,0.01,0,attack
tcp,OTH,78,6478,6478,0,0,74,0.01,0,attack
tcp,OTH,78,22171,22171,0,0,67,0.03,0,attack
tcp,OTH,78,8721,8721,0,0,75,0.03,0,attack
tcp,OTH,78,12553,12553,0,0,69,0.03,0,attack
tcp,OTH,78,6898,6898,0,0,67,0.01,0,attack
tcp,OTH,78,8330,8330,0,0,68,0.03,0,attack
tcp,OTH,78,4084,4084,0,0,60,0.02,0,attack
tcp,S3,374,162,162,1,0,100,0,0,attack
tcp,OTH,78,1265,1265,0,0,67,0.03,0,attack
tcp,OTH,78,6965,6965,0,0,69,0.01,0,attack
tcp,OTH,78,11343,11343,0,0,66,0,0,attack
tcp,OTH,78,5990,5990,0,0,70,0.03,0,attack
tcp,OTH,78,9970,9970,0,0,68,0.01,0,attack
tcp,RSTO,446,771,771,0,0,100,0,0,attack
tcp,OTH,78,21628,21628,0,0,71,0.01,0,attack
tcp,OTH,78,14904,14904,0,0,70,0.03,0,attack
tcp,OTH,78,25054,25054,0,0,71,0.03,0,attack
tcp,OTH,78,20637,20637,0,0,73,0.04,0,attack
tcp,OTH,78,4071,4071,0,0,65,0.03,0,attack
tcp,OTH,78,17552,17552,0,0,71,0.04,0,attack
tcp,OTH,78,23874,23874,0,0,68,0.01,0,attack
tcp,OTH,78,8973,8973,0,0,71,0,0,attack
tcp,OTH,78,5459,5459,0,0,67,0.01,0,attack
tcp,OTH,78,1121,1121,0,0,66,0.03,0,attack
tcp,OTH,78,12341,12341,0,0,66,0.03,0,attack
tcp,OTH,78,15475,15475,0,0,66,0.01,0,attack
tcp,OTH,78,1617,1617,0,0,70,0.03,0,attack
tcp,OTH,78,12276,12276,0,0,70,0,0,attack
tcp,OTH,78,27147,27147,0,0,65,0.02,0,attack
tcp,OTH,78,9396,9396,0,0,64,0,0,attack
tcp,OTH,78,23333,23333,0,0,75,0.01,0,attack
tcp,OTH,162,7184,7184,0,0,64,0.02,0,attack
tcp,OTH,78,17661,17661,0,0,73,0.05,0,attack
tcp,OTH,78,6548,6548,0,0,68,0.03,0,attack
tcp,OTH,78,23582,23582,0,0,72,0.01,0,attack
tcp,OTH,78,8066,8066,0,0,71,0.03,0,attack
tcp,OTH,78,9894,9894,0,0,71,0.01,0,attack
tcp,S3,374,133,133,1,0,100,0,0,attack
tcp,OTH,78,26691,26691,0,0,73,0.01,0,attack
tcp,OTH,78,4713,4713,0,0,64,0.05,0,attack
tcp,OTH,78,6277,6277,0,0,71,0.01,0,attack
tcp,OTH,78,6547,6547,0,0,68,0.01,0,attack
tcp,OTH,78,9995,9995,0,0,69,0.03,0,attack
tcp,OTH,78,22090,22090,0,0,67,0.03,0,attack
tcp,OTH,78,18871,18871,0,0,69,0.01,0,attack
tcp,OTH,78,22207,22207,0,0,69,0,0,attack
tcp,OTH,78,14982,14982,0,0,78,0.04,0,attack
tcp,OTH,78,23757,23757,0,0,71,0.01,0,attack
tcp,OTH,78,7747,7747,0,0,71,0.01,0,attack
tcp,OTH,78,6063,6063,0,0,68,0.01,0,attack
tcp,OTH,78,9974,9974,0,0,70,0.04,0,attack
tcp,OTH,78,20539,20539,0,0,71,0.01,0,attack
tcp,OTH,78,15679,15679,0,0,71,0.01,0,attack
tcp,OTH,78,6322,6322,0,0,68,0.01,0,attack
tcp,S3,374,142,142,1,0,100,0,0,attack
tcp,OTH,60,180,180,0,0,33,0.97,0,attack
tcp,OTH,78,83,83,0,0,64,0.02,0,attack
tcp,OTH,78,11011,11011,0,0,68,0.01,0,attack
tcp,OTH,78,17291,17291,0,0,77,0.05,0,attack
tcp,OTH,78,17190,17190,0,0,73,0.03,0,attack
tcp,OTH,78,26685,26685,0,0,68,0.01,0,attack
tcp,OTH,78,11762,11762,0,0,75,0.01,0,attack
tcp,OTH,78,5558,5558,0,0,71,0.03,0,attack
tcp,OTH,78,20437,20437,0,0,66,0.01,0,attack
tcp,S3,374,100,100,1,0,100,0,0,attack
tcp,OTH,78,25554,25554,0,0,68,0.01,0,attack
tcp,OTH,78,22440,22440,0,0,58,0.02,0,attack
tcp,OTH,78,20618,20618,0,0,69,0.01,0,attack
tcp,OTH,78,6070,6070,0,0,76,0.03,0,attack
tcp,OTH,78,7566,7566,0,0,71,0.01,0,attack
tcp,OTH,78,3407,3407,0,0,74,0.01,0,attack
tcp,OTH,78,3587,3587,0,0,72,0.01,0,attack
tcp,OTH,78,5321,5321,0,0,65,0,0,attack
tcp,OTH,78,1911,1911,0,0,68,0.01,0,attack
tcp,OTH,78,15867,15867,0,0,73,0.04,0,attack
tcp,OTH,78,15251,15251,0,0,71,0.01,0,attack
tcp,OTH,78,6294,6294,0,0,66,0.03,0,attack
tcp,OTH,78,10593,10593,0,0,69,0.03,0,attack
tcp,OTH,78,20818,20818,0,0,73,0.04,0,attack
tcp,OTH,78,10247,10247,0,0,67,0.01,0,attack
tcp,OTH,78,24756,24756,0,0,75,0.04,0,attack
tcp,OTH,78,23521,23521,0,0,70,0.04,0,attack
tcp,OTH,78,21722,21722,0,0,72,0.01,0,attack
tcp,OTH,78,20630,20630,0,0,68,0.01,0,attack
tcp,OTH,78,12657,12657,0,0,70,0.04,0,attack
tcp,S3,374,169,169,1,0,100,0,0,attack
tcp,OTH,78,26275,26275,0,0,66,0.01,0,attack
tcp,OTH,78,14436,14436,0,0,76,0,0,attack
tcp,OTH,78,11801,11801,0,0,68,0.03,0,attack
tcp,OTH,78,20715,20715,0,0,67,0.03,0,attack
tcp,OTH,78,6598,6598,0,0,73,0.01,0,attack
tcp,OTH,78,5577,5577,0,0,67,0.01,0,attack
tcp,OTH,78,6468,6468,0,0,69,0,0,attack
tcp,OTH,78,6490,6490,0,0,71,0.01,0,attack
tcp,OTH,78,11079,11079,0,0,70,0.01,0,attack
tcp,OTH,78,7940,7940,0,0,69,0.01,0,attack
tcp,OTH,78,5788,5788,0,0,71,0,0,attack
tcp,OTH,78,16699,16699,0,0,75,0.03,0,attack
tcp,OTH,78,15327,15327,0,0,73,0.03,0,attack
tcp,OTH,78,171,171,0,0,69,0.04,0,attack
tcp,OTH,78,23768,23768,0,0,74,0.01,0,attack
tcp,OTH,78,11648,11648,0,0,69,0.03,0,attack
tcp,OTH,78,11446,11446,0,0,66,0,0,attack
tcp,OTH,78,13501,13501,0,0,71,0.03,0,attack
tcp,OTH,78,11994,11994,0,0,76,0.03,0,attack
tcp,OTH,78,7176,7176,0,0,69,0.01,0,attack
tcp,OTH,78,6550,6550,0,0,69,0.01,0,attack
tcp,OTH,78,22165,22165,0,0,69,0.03,0,attack
tcp,OTH,78,23264,23264,0,0,70,0.03,0,attack
tcp,OTH,78,6483,6483,0,0,70,0.03,0,attack
tcp,OTH,78,22467,22467,0,0,64,0,0,attack
tcp,OTH,78,2690,2690,0,0,73,0.03,0,attack
tcp,OTH,78,12583,12583,0,0,67,0.03,0,attack
tcp,OTH,78,26838,26838,0,0,70,0.03,0,attack
tcp,OTH,78,10262,10262,0,0,69,0.01,0,attack
tcp,RSTO,446,468,468,0,0,100,0,0,attack
tcp,OTH,78,6141,6141,0,0,73,0.01,0,attack
tcp,OTH,78,9055,9055,0,0,71,0,0,attack
tcp,S3,374,149,149,1,0,100,0,0,attack
tcp,OTH,78,8921,8921,0,0,73,0.01,0,attack
tcp,OTH,78,10606,10606,0,0,69,0.01,0,attack
tcp,OTH,78,24579,24579,0,0,72,0.03,0,attack
tcp,OTH,78,7969,7969,0,0,71,0,0,attack
tcp,OTH,78,11341,11341,0,0,66,0.01,0,attack
tcp,OTH,78,6540,6540,0,0,68,0.01,0,attack
tcp,OTH,78,18435,18435,0,0,68,0.03,0,attack
tcp,OTH,78,11820,11820,0,0,68,0.03,0,attack
tcp,OTH,78,18776,18776,0,0,67,0.01,0,attack
tcp,OTH,78,1760,1760,0,0,69,0.03,0,attack
tcp,OTH,78,17814,17814,0,0,73,0.01,0,attack
tcp,OTH,78,8804,8804,0,0,65,0,0,attack
tcp,OTH,78,9686,9686,0,0,69,0.01,0,attack
tcp,OTH,78,7405,7405,0,0,69,0.03,0,attack
tcp,OTH,78,9370,9370,0,0,68,0.06,0,attack
udp,OTH,60,108,108,0,0,34,0.97,0,attack
tcp,OTH,78,9210,9210,0,0,72,0.03,0,attack
tcp,OTH,78,19051,19051,0,0,72,0.01,0,attack
tcp,OTH,78,23174,23174,0,0,70,0.01,0,attack
tcp,S3,374,71,71,1,0,71,0,0,attack
tcp,OTH,78,7474,7474,0,0,71,0.08,0,attack
tcp,OTH,78,22781,22781,0,0,78,0.03,0,attack
tcp,OTH,78,24457,24457,0,0,64,0.03,0,attack
tcp,OTH,78,6543,6543,0,0,70,0.03,0,attack
tcp,OTH,78,2396,2396,0,0,67,0,0,attack
tcp,OTH,78,10803,10803,0,0,74,0.03,0,attack
tcp,OTH,78,5671,5671,0,0,68,0.04,0,attack
tcp,S3,377,385,225,0.21,0.64,88,0,0.08,attack
tcp,S3,374,154,154,1,0,100,0,0,attack
tcp,OTH,78,8002,8002,0,0,65,0,0,attack
tcp,OTH,78,7244,7244,0,0,73,0.01,0,attack
tcp,OTH,78,8618,8618,0,0,63,0.02,0,attack
udp,OTH,60,84,84,0,0,42,0.98,0,attack
tcp,OTH,78,10286,10286,0,0,68,0.01,0,attack
tcp,OTH,78,5141,5141,0,0,65,0,0,attack
tcp,RSTO,937,30,30,0,0,61,0,0,attack
tcp,RSTO,1022,192,192,0,0,100,0,0,attack
tcp,OTH,109,36,36,0,0,53,0,0,attack
tcp,S1,370,151,151,0.97,0,100,0,0,attack
tcp,S1,370,308,308,0.88,0,100,0,0,attack
tcp,S1,770,161,160,0.99,0,100,0,0,attack
tcp,OTH,60,914,914,0,0,50,0.02,0,attack
tcp,S1,370,190,190,0.59,0,100,0,0,attack
tcp,S1,370,387,387,0.38,0,100,0,0,attack
tcp,OTH,60,754,754,0,0,47,0,0,attack
tcp,S1,370,635,634,1,0,100,0,0,attack
tcp,RSTO,935,50,50,0,0,75,0,0,attack
tcp,OTH,60,826,826,0,0,49,0.02,0,attack
tcp,OTH,60,736,736,0,0,51,0,0,attack
tcp,OTH,101,39,39,0,0,54,0,0,attack
tcp,S1,370,398,398,0.4,0,100,0,0,attack
tcp,S1,370,138,138,0.97,0,100,0,0,attack
tcp,OTH,60,836,836,0,0,48,0.02,0,attack
tcp,S1,741,136,135,0.99,0,100,0,0,attack
