% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	571
% isAttack slowBody:	571
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R4,7,9,11-12,23,27,30,33,38,40'

@attribute total_bvolume numeric
@attribute max_fpktl numeric
@attribute min_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute mean_active numeric
@attribute mean_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_bbytes numeric
@attribute total_fhlen numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
699,88,52,535,240,22164,1542522,2,349,268,httpFlood
699,88,52,535,240,23425,1539298,2,349,268,httpFlood
699,88,52,535,240,45440,11494458,3,349,320,httpFlood
699,88,52,535,240,29444,1953722,2,349,268,httpFlood
699,88,52,535,240,21501,1948349,2,349,268,httpFlood
699,88,52,535,240,22564,1546769,2,349,268,httpFlood
699,88,52,535,240,22623,1966015,2,349,268,httpFlood
699,88,52,535,240,22252,1994625,2,349,268,httpFlood
699,88,52,535,240,15308,1737546,2,233,320,httpFlood
699,88,52,535,240,53701,0,5,699,268,httpFlood
699,88,52,535,240,22890,1548915,2,349,268,httpFlood
699,88,52,535,240,72193,0,5,699,268,httpFlood
699,88,52,535,240,24627,1548406,2,349,268,httpFlood
699,88,52,535,240,60542,0,5,699,268,httpFlood
699,88,52,535,240,23583,1526990,2,349,268,httpFlood
699,88,52,535,240,23575,1994176,2,349,268,httpFlood
699,88,52,535,240,22673,1983322,2,349,268,httpFlood
699,88,52,535,240,24025,1986679,2,349,268,httpFlood
699,88,52,535,240,22164,1983897,2,349,268,httpFlood
699,88,52,535,240,15236,4758644,2,233,320,httpFlood
699,88,52,535,240,21973,1564648,2,349,268,httpFlood
699,88,52,535,240,92396,0,5,699,268,httpFlood
699,88,52,535,240,493691,0,5,699,268,httpFlood
699,88,52,535,240,992631,0,5,699,268,httpFlood
699,88,52,535,240,67237,1471328,3,349,320,httpFlood
699,88,52,535,240,15981,5759106,2,233,320,httpFlood
699,88,52,535,240,488895,0,5,699,268,httpFlood
699,88,52,535,240,105980,0,5,699,268,httpFlood
699,88,52,535,240,21259,1994766,2,349,268,httpFlood
699,88,52,535,240,21665,1544931,2,349,268,httpFlood
699,88,52,535,240,23297,1930062,2,349,268,httpFlood
699,88,52,535,240,485205,0,5,699,268,httpFlood
699,88,52,535,240,43336,1987806,2,349,268,httpFlood
699,88,52,535,240,134340,0,5,699,268,httpFlood
699,88,52,535,240,112320,0,5,699,268,httpFlood
699,88,52,535,240,124535,0,5,699,268,httpFlood
699,88,52,535,240,14667,3753000,2,233,320,httpFlood
699,88,52,535,240,24411,1996488,2,349,268,httpFlood
699,88,52,535,240,85862,0,5,699,268,httpFlood
699,88,52,535,240,71406,0,5,699,268,httpFlood
699,88,52,535,240,22666,1992484,2,349,268,httpFlood
699,88,52,535,240,21628,1995441,2,349,268,httpFlood
699,88,52,535,240,21905,1985694,2,349,268,httpFlood
699,88,52,535,240,22662,1988288,2,349,268,httpFlood
699,88,52,535,240,24176,1999045,2,349,268,httpFlood
699,88,52,535,240,501437,0,5,699,268,httpFlood
699,88,52,535,240,71032,0,5,699,268,httpFlood
699,88,52,535,240,22572,1962606,2,349,268,httpFlood
699,88,52,535,240,22898,1996892,2,349,268,httpFlood
699,88,52,535,240,22876,1980006,2,349,268,httpFlood
699,88,52,535,240,98604,0,5,699,268,httpFlood
699,88,52,535,240,23173,1962954,2,349,268,httpFlood
699,88,52,535,240,507141,0,5,699,268,httpFlood
699,88,52,535,240,490310,0,5,699,268,httpFlood
699,88,52,535,240,95078,0,5,699,268,httpFlood
699,88,52,535,240,24238,1527293,2,349,268,httpFlood
699,88,52,535,240,15162,6757132,2,233,320,httpFlood
699,88,52,535,240,21829,1984324,2,349,268,httpFlood
699,88,52,535,240,23287,1544516,2,349,268,httpFlood
699,88,52,535,240,85871,0,5,699,268,httpFlood
699,88,52,535,240,973594,0,5,699,268,httpFlood
699,88,52,535,240,25394,1964815,2,349,268,httpFlood
699,88,52,535,240,985352,0,5,699,268,httpFlood
699,88,52,535,240,23590,1967700,2,349,268,httpFlood
699,88,52,535,240,21637,1980007,2,349,268,httpFlood
699,88,52,535,240,60210,1483368,3,349,320,httpFlood
699,88,52,535,240,59759,0,5,699,268,httpFlood
699,88,52,535,240,24301,1949691,2,349,268,httpFlood
699,88,52,535,240,22742,1963063,2,349,268,httpFlood
699,88,52,535,240,14767,6755623,2,233,320,httpFlood
699,88,52,535,240,500852,0,5,699,268,httpFlood
699,88,52,535,240,65785,0,5,699,268,httpFlood
699,88,52,535,240,87064,0,5,699,268,httpFlood
699,88,52,535,240,127113,0,5,699,268,httpFlood
699,88,52,535,240,22255,1993117,2,349,268,httpFlood
699,88,52,535,240,22917,1976042,2,349,268,httpFlood
699,88,52,535,240,32233,13501251,3,349,320,httpFlood
699,88,52,535,240,23806,1557391,2,349,268,httpFlood
699,88,52,535,240,80863,0,5,699,268,httpFlood
699,88,52,535,240,21817,1982500,2,349,268,httpFlood
699,88,52,535,240,70089,0,5,699,268,httpFlood
699,88,52,535,240,23197,1949845,2,349,268,httpFlood
699,88,52,535,240,14648,5757974,2,233,320,httpFlood
699,88,52,535,240,489932,0,5,699,268,httpFlood
699,88,52,535,240,491024,0,5,699,268,httpFlood
699,88,52,535,240,22811,1558479,2,349,268,httpFlood
699,88,52,535,240,21255,1988647,2,349,268,httpFlood
699,88,52,535,240,101133,0,5,699,268,httpFlood
699,88,52,535,240,61919,0,5,699,268,httpFlood
699,88,52,535,240,23952,1994878,2,349,268,httpFlood
699,88,52,535,240,716417,0,5,699,268,httpFlood
699,88,52,535,240,24843,1968929,2,349,268,httpFlood
699,88,52,535,240,48380,3486553,3,349,320,httpFlood
699,88,52,535,240,37797,1544963,2,349,268,httpFlood
699,88,52,535,240,63312,0,5,699,268,httpFlood
699,88,52,535,240,125950,0,5,699,268,httpFlood
699,88,52,535,240,129268,0,5,699,268,httpFlood
699,88,52,535,240,22709,1548426,2,349,268,httpFlood
699,88,52,535,240,21839,1558309,2,349,268,httpFlood
699,88,52,535,240,977034,0,5,699,268,httpFlood
699,88,52,535,240,15032,1756133,2,233,320,httpFlood
699,88,52,535,240,24888,1982580,2,349,268,httpFlood
699,88,52,535,240,25807,1986394,2,349,268,httpFlood
699,88,52,535,240,22723,1945368,2,349,268,httpFlood
112,88,52,60,5,1233,0,3,112,164,httpFlood
699,88,52,535,240,58494,0,5,699,268,httpFlood
699,88,52,535,240,16819,3745563,2,233,320,httpFlood
699,88,52,535,240,15163,5755306,2,233,320,httpFlood
699,88,52,535,240,122720,15529137,3,349,320,httpFlood
699,88,52,535,240,57414,0,5,699,268,httpFlood
699,88,52,535,240,23595,1190438,2,349,268,httpFlood
699,88,52,535,240,23072,1553199,2,349,268,httpFlood
699,88,52,535,240,25411,1943840,2,349,268,httpFlood
699,88,52,535,240,90552,0,5,699,268,httpFlood
699,88,52,535,240,22993,1961168,2,349,268,httpFlood
699,88,52,535,240,124773,0,5,699,268,httpFlood
699,88,52,535,240,431579,1350835,2,174,588,httpFlood
699,88,52,535,240,85900,0,5,699,268,httpFlood
699,88,52,535,240,489376,0,5,699,268,httpFlood
699,88,52,535,240,21426,1979511,2,349,268,httpFlood
699,88,52,535,240,22844,1533960,2,349,268,httpFlood
699,88,52,535,240,15878,4753972,2,233,320,httpFlood
699,88,52,535,240,22951,1980529,2,349,268,httpFlood
699,88,52,535,240,495499,0,5,699,268,httpFlood
699,88,52,535,240,23778,1563415,2,349,268,httpFlood
699,88,52,535,240,23293,1526441,2,349,268,httpFlood
699,88,52,535,240,15366,6758189,2,233,320,httpFlood
699,88,52,535,240,485997,0,5,699,268,httpFlood
699,88,52,535,240,490073,0,5,699,268,httpFlood
699,88,52,535,240,23582,1998108,2,349,268,httpFlood
699,88,52,535,240,135908,0,5,699,268,httpFlood
699,88,52,535,240,341726,2138598,2,139,648,httpFlood
699,88,52,535,240,23261,1972759,2,349,268,httpFlood
699,88,52,535,240,490838,0,5,699,268,httpFlood
699,88,52,535,240,59633,0,5,699,268,httpFlood
699,88,52,535,240,23397,1951556,2,349,268,httpFlood
699,88,52,535,240,21464,1980073,2,349,268,httpFlood
699,88,52,535,240,22893,1993640,2,349,268,httpFlood
699,88,52,535,240,14761,6754159,2,233,320,httpFlood
699,88,52,535,240,22933,1994227,2,349,268,httpFlood
699,88,52,535,240,67363,1475773,3,349,320,httpFlood
699,88,52,535,240,15575,1764321,2,233,320,httpFlood
699,88,52,535,240,22281,1980595,2,349,268,httpFlood
699,88,52,535,240,62070,0,5,699,268,httpFlood
699,88,52,535,240,107922,0,5,699,268,httpFlood
699,88,52,535,240,86910,0,5,699,268,httpFlood
699,88,52,535,240,25633,1996949,2,349,268,httpFlood
699,88,52,535,240,23489,1990012,2,349,268,httpFlood
699,88,52,535,240,15535,3752913,2,233,320,httpFlood
699,88,52,535,240,22822,1952105,2,349,268,httpFlood
699,88,52,535,240,22973,1955820,2,349,268,httpFlood
699,88,52,535,240,50587,9499096,3,349,320,httpFlood
699,88,52,535,240,31114,15515367,3,349,320,httpFlood
699,88,52,535,240,81458,0,5,699,268,httpFlood
699,88,52,535,240,23363,1957903,2,349,268,httpFlood
699,88,52,535,240,507380,0,5,699,268,httpFlood
112,88,52,60,5,2643,0,3,112,164,httpFlood
699,88,52,535,240,86625,0,5,699,268,httpFlood
699,88,52,535,240,90398,0,5,699,268,httpFlood
699,88,52,535,240,60401,0,5,699,268,httpFlood
699,88,52,535,240,22334,1985520,2,349,268,httpFlood
699,88,52,535,240,22793,1990921,2,349,268,httpFlood
699,88,52,535,240,15803,1759064,2,233,320,httpFlood
112,88,52,60,5,1016,0,3,112,164,httpFlood
699,88,52,535,240,105930,0,5,699,268,httpFlood
699,88,52,535,240,22535,1535675,2,349,268,httpFlood
699,88,52,535,240,22524,1959506,2,349,268,httpFlood
699,88,52,535,240,21256,1996949,2,349,268,httpFlood
699,88,52,535,240,21763,1993775,2,349,268,httpFlood
699,88,52,535,240,115081,0,5,699,268,httpFlood
699,88,52,535,240,493510,0,5,699,268,httpFlood
699,88,52,535,240,22513,1997007,2,349,268,httpFlood
699,88,52,535,240,59384,0,5,699,268,httpFlood
699,88,52,535,240,488150,0,5,699,268,httpFlood
699,88,52,535,240,15380,1763331,2,233,320,httpFlood
699,88,52,535,240,22806,1522622,2,349,268,httpFlood
699,88,52,535,240,129488,0,5,699,268,httpFlood
699,88,52,535,240,24813,1536913,2,349,268,httpFlood
699,88,52,535,240,17533,2738487,2,233,320,httpFlood
699,88,52,535,240,23929,1969840,2,349,268,httpFlood
699,88,52,535,240,22775,1537648,2,349,268,httpFlood
699,88,52,535,240,23571,1956890,2,349,268,httpFlood
699,88,52,535,240,25034,1949654,2,349,268,httpFlood
699,88,52,535,240,25002,1531315,2,349,268,httpFlood
699,88,52,535,240,59145,0,5,699,268,httpFlood
699,88,52,535,240,23329,1994333,2,349,268,httpFlood
699,88,52,535,240,24544,1994163,2,349,268,httpFlood
112,88,52,60,5,1443,0,3,112,164,httpFlood
699,88,52,535,240,29758,1556078,2,349,268,httpFlood
699,88,52,535,240,52897,0,5,699,268,httpFlood
699,88,52,535,240,22996,1998972,2,349,268,httpFlood
699,88,52,535,240,71135,0,5,699,268,httpFlood
699,88,52,535,240,15660,5353157,2,233,320,httpFlood
699,88,52,535,240,22478,1987768,2,349,268,httpFlood
699,88,52,535,240,23841,1694812,2,349,268,httpFlood
699,88,52,535,240,22887,1960632,2,349,268,httpFlood
699,88,52,535,240,69922,0,5,699,268,httpFlood
699,88,52,535,240,16989,2741993,2,233,320,httpFlood
699,88,52,535,240,59266,0,5,699,268,httpFlood
699,88,52,535,240,33053,13502443,3,349,320,httpFlood
699,88,52,535,240,22035,1547040,2,349,268,httpFlood
699,88,52,535,240,69427,0,5,699,268,httpFlood
699,88,52,535,240,61387,0,5,699,268,httpFlood
699,88,52,535,240,22546,1980278,2,349,268,httpFlood
699,88,52,535,240,42165,15529738,3,349,320,httpFlood
699,88,52,535,240,23305,1956219,2,349,268,httpFlood
112,88,52,60,5,1276,0,3,112,164,httpFlood
699,88,52,535,240,15151,7609616,2,233,320,httpFlood
699,88,52,535,240,23108,1529947,2,349,268,httpFlood
699,88,52,535,240,487259,0,5,699,268,httpFlood
699,88,52,535,240,76851,0,5,699,268,httpFlood
858,405,52,538,183,243383,10214609,2,214,412,slowBody
806,384,52,538,197,3549,7830262,1,161,412,slowBody
858,385,52,538,183,2438,7835989,1,171,412,slowBody
858,385,52,538,183,2273,7836739,1,171,412,slowBody
766,406,52,538,215,196242,3608073,1,85,912,slowBody
826,465,52,538,196,289458,5962500,2,137,776,slowBody
858,554,52,538,183,2387,7804650,1,171,412,slowBody
858,467,52,538,183,4750,6162837,1,143,472,slowBody
858,405,52,538,183,8699,7530126,1,171,412,slowBody
11896,350,52,2948,1492,1676304,0,9,11896,464,slowBody
858,405,52,538,183,180325,7538351,1,171,472,slowBody
858,406,52,538,183,8137,7869284,1,171,412,slowBody
60,466,60,60,0,330755,4636015,2,8,752,slowBody
910,384,52,538,171,18438,7635016,1,182,412,slowBody
806,405,52,538,197,9048,7850942,1,161,412,slowBody
806,384,52,538,197,4023,7825117,1,161,412,slowBody
858,554,52,538,183,7163,7792160,1,171,412,slowBody
858,405,52,538,183,2845,7810376,1,171,412,slowBody
910,406,52,538,171,263167,10042998,2,227,412,slowBody
858,405,52,538,183,3622,7811803,1,171,412,slowBody
858,385,52,538,183,2375,5186956,1,122,532,slowBody
858,466,52,538,183,8033,7792628,1,171,412,slowBody
858,405,52,538,183,4909,7822318,1,171,412,slowBody
11948,225,52,4396,2117,16939,15529659,1,3982,256,slowBody
766,467,52,538,215,187318,3714706,1,85,912,slowBody
858,509,52,538,183,1830,7879730,1,171,412,slowBody
858,406,52,538,183,5644,7900517,1,171,412,slowBody
766,467,52,538,215,280909,5831833,2,127,724,slowBody
910,466,52,538,171,34234,6232712,1,151,472,slowBody
910,406,52,538,171,77895,7756927,1,182,412,slowBody
60,225,60,60,0,343350,3039884,2,12,580,slowBody
858,384,52,538,183,2834,7903664,1,171,412,slowBody
858,384,52,538,183,3846,7891213,1,171,412,slowBody
858,384,52,538,183,7001,7864851,1,171,412,slowBody
858,405,52,538,183,242645,10237672,2,214,412,slowBody
858,406,52,538,183,5344,6293491,1,143,472,slowBody
858,405,52,538,183,4161,7818783,1,171,412,slowBody
11896,246,52,4396,2177,12797,0,13,11896,684,slowBody
858,509,52,538,183,1152,7838088,1,171,412,slowBody
858,466,52,538,183,7188,7810612,1,171,412,slowBody
858,467,52,538,183,4350,7885993,1,171,412,slowBody
858,467,52,538,183,6919,7637996,1,171,412,slowBody
11896,225,52,2948,1492,279259,4991957,2,1982,672,slowBody
858,553,52,538,183,2995,5162411,1,122,532,slowBody
858,465,52,538,183,7989,7829163,1,171,412,slowBody
806,405,52,538,197,2876,7911044,1,161,412,slowBody
858,406,52,538,183,5958,6066468,1,143,472,slowBody
910,466,52,538,171,18526,7568214,1,182,412,slowBody
858,466,52,538,183,5049,5245044,1,122,532,slowBody
11948,225,52,2948,1545,13586,0,13,11948,684,slowBody
910,384,52,538,171,13633,5183722,1,130,532,slowBody
858,406,52,538,183,7515,7413260,1,171,412,slowBody
858,467,52,538,183,5030,6160963,1,143,472,slowBody
858,406,52,538,183,7636,7867802,1,171,412,slowBody
858,467,52,538,183,7305,7858512,1,171,412,slowBody
858,554,52,538,183,7689,7786584,1,171,412,slowBody
858,406,52,538,183,6574,7894556,1,171,412,slowBody
910,406,52,538,171,261375,10140133,2,227,412,slowBody
806,384,52,538,197,2436,7846333,1,161,412,slowBody
858,405,52,538,183,4384,7801654,1,171,412,slowBody
858,384,52,538,183,5818,7868293,1,171,412,slowBody
858,553,52,538,183,3293,7761320,1,171,412,slowBody
60,246,60,60,0,332290,2952087,2,12,580,slowBody
858,405,52,538,183,201307,7540195,1,171,472,slowBody
11896,246,52,2948,1492,1674422,0,9,11896,464,slowBody
858,554,52,538,183,2627,6121328,1,143,472,slowBody
910,406,52,538,171,264413,10041222,2,227,412,slowBody
858,406,52,538,183,2691,7794195,1,171,412,slowBody
858,467,52,538,183,7670,6102724,1,143,472,slowBody
806,405,52,538,197,1484,7926118,1,161,412,slowBody
858,384,52,538,183,3477,7897083,1,171,412,slowBody
858,405,52,538,183,180312,7539128,1,171,472,slowBody
858,405,52,538,183,243573,10212680,2,214,412,slowBody
806,406,52,538,197,2808,7900636,1,161,412,slowBody
858,405,52,538,183,1480,7810537,1,171,412,slowBody
858,406,52,538,183,4909,7776990,1,171,412,slowBody
858,384,52,538,183,4251,7887469,1,171,412,slowBody
858,406,52,538,183,6348,7910799,1,171,412,slowBody
766,406,52,538,215,220060,3942186,2,95,852,slowBody
60,246,60,60,0,469202,2996921,2,12,640,slowBody
858,405,52,538,183,1009,7792301,1,171,412,slowBody
858,553,52,538,183,1884,5195835,1,122,532,slowBody
858,509,52,538,183,6128,7855219,1,171,412,slowBody
858,384,52,538,183,1621,7912402,1,171,412,slowBody
910,554,52,538,171,10777,7797901,1,182,412,slowBody
806,384,52,538,197,5212,7809837,1,161,412,slowBody
806,384,52,538,197,3393,7831751,1,161,412,slowBody
858,385,52,538,183,4954,7810473,1,171,412,slowBody
858,385,52,538,183,3898,6266810,1,143,472,slowBody
910,384,52,538,171,12476,5186748,1,130,532,slowBody
858,385,52,538,183,5702,7794006,1,171,412,slowBody
858,509,52,538,183,1513,7585443,1,171,412,slowBody
858,466,52,538,183,5997,6295660,1,143,472,slowBody
858,554,52,538,183,894,7816960,1,171,412,slowBody
858,405,52,538,183,1222,7814925,1,171,412,slowBody
858,554,52,538,183,869,7820286,1,171,412,slowBody
910,465,52,538,171,7551,6246078,1,151,472,slowBody
858,553,52,538,183,3250,5157909,1,122,532,slowBody
858,465,52,538,183,3266,7867765,1,171,412,slowBody
910,406,52,538,171,84051,7752011,1,182,412,slowBody
858,406,52,538,183,8572,7883386,1,171,412,slowBody
910,554,52,538,171,10990,7824648,1,182,412,slowBody
858,406,52,538,183,7632,7881744,1,171,412,slowBody
858,554,52,538,183,4934,5188202,1,122,532,slowBody
858,405,52,538,183,1384,7816394,1,171,412,slowBody
858,406,52,538,183,2671,7794972,1,171,412,slowBody
858,554,52,538,183,4178,7657900,1,171,412,slowBody
60,405,60,60,0,304253,3877406,1,7,820,slowBody
858,406,52,538,183,3300,7791691,1,171,412,slowBody
858,405,52,538,183,201253,7539605,1,171,472,slowBody
858,554,52,538,183,3545,6116677,1,143,472,slowBody
766,405,52,538,215,186712,3609936,1,85,912,slowBody
60,246,60,60,0,599516,3338389,2,12,700,slowBody
858,385,52,538,183,205794,7558793,1,171,472,slowBody
858,467,52,538,183,6547,6118788,1,143,472,slowBody
858,554,52,538,183,2559,7825867,1,171,412,slowBody
858,405,52,538,183,242385,10241556,2,214,412,slowBody
11896,225,52,2948,1492,281687,4985606,2,1982,672,slowBody
858,466,52,538,183,5568,5238659,1,122,532,slowBody
910,509,52,538,171,11294,7804624,1,182,412,slowBody
858,467,52,538,183,4557,7796330,1,171,412,slowBody
858,405,52,538,183,548,6230061,1,143,472,slowBody
910,406,52,538,171,211958,7538775,1,182,472,slowBody
858,406,52,538,183,8203,7868523,1,171,412,slowBody
858,405,52,538,183,242255,10247276,2,214,412,slowBody
806,405,52,538,197,5350,7879238,1,161,412,slowBody
766,406,52,538,215,294294,5783982,2,127,724,slowBody
11896,394,52,2948,1492,347857,3015836,2,2379,620,slowBody
60,307,60,60,0,417042,1727995,2,15,528,slowBody
910,509,52,538,171,6682,5192758,1,130,532,slowBody
858,384,52,538,183,5167,6135980,1,143,472,slowBody
858,465,52,538,183,2031,7876517,1,171,412,slowBody
858,385,52,538,183,1458,7882842,1,171,412,slowBody
60,225,60,60,0,342054,3039858,2,12,580,slowBody
858,385,52,538,183,5100,7804015,1,171,412,slowBody
858,384,52,538,183,4306,7893168,1,171,412,slowBody
910,406,52,538,171,68718,6151265,1,151,472,slowBody
858,406,52,538,183,7392,7905319,1,171,412,slowBody
858,406,52,538,183,2661,7793584,1,171,412,slowBody
858,406,52,538,183,5796,7847504,1,171,412,slowBody
858,553,52,538,183,1123,6197660,1,143,472,slowBody
858,384,52,538,183,4554,7891723,1,171,412,slowBody
806,406,52,538,197,7752,7880243,1,161,412,slowBody
766,509,52,538,215,208466,3849092,2,95,860,slowBody
858,406,52,538,183,8357,7889242,1,171,412,slowBody
858,509,52,538,183,7979,7845705,1,171,412,slowBody
858,554,52,538,183,7838,7801811,1,171,412,slowBody
858,466,52,538,183,2740,7855240,1,171,412,slowBody
858,554,52,538,183,3484,7821737,1,171,412,slowBody
858,406,52,538,183,942,7914456,1,171,412,slowBody
60,394,60,60,0,333858,2911854,2,12,580,slowBody
806,384,52,538,197,5528,7798194,1,161,412,slowBody
858,553,52,538,183,2297,5154261,1,122,532,slowBody
858,384,52,538,183,6089,6129834,1,143,472,slowBody
858,406,52,538,183,5378,7772925,1,171,412,slowBody
858,405,52,538,183,7866,7866941,1,171,412,slowBody
858,406,52,538,183,260788,10172135,2,214,412,slowBody
858,405,52,538,183,241830,10258746,2,214,412,slowBody
858,385,52,538,183,4998,7809029,1,171,412,slowBody
714,406,52,538,239,223291,4224776,2,89,852,slowBody
858,385,52,538,183,28802,6083108,1,143,472,slowBody
858,384,52,538,183,7555,7671475,1,171,412,slowBody
858,509,52,538,183,8477,7834098,1,171,412,slowBody
858,465,52,538,183,8390,7835821,1,171,412,slowBody
858,385,52,538,183,6573,7800419,1,171,412,slowBody
858,384,52,538,183,6290,7792342,1,171,412,slowBody
60,350,60,60,0,330615,2911812,2,12,580,slowBody
858,405,52,538,183,1615,7821049,1,171,412,slowBody
858,405,52,538,183,1614,7847952,1,171,412,slowBody
858,385,52,538,183,1871,7764851,1,171,412,slowBody
11896,246,52,4396,2177,11329,0,13,11896,684,slowBody
858,405,52,538,183,474,6231286,1,143,472,slowBody
858,405,52,538,183,6086,7832263,1,171,412,slowBody
766,406,52,538,215,209830,4237423,2,95,852,slowBody
858,384,52,538,183,4293,5232627,1,122,532,slowBody
858,406,52,538,183,5892,7914574,1,171,412,slowBody
60,406,60,60,0,237794,4776945,1,8,692,slowBody
858,406,52,538,183,1309,7811853,1,171,412,slowBody
858,465,52,538,183,970,7894745,1,171,412,slowBody
858,405,52,538,183,8494,7858220,1,171,412,slowBody
858,405,52,538,183,8556,7530879,1,171,412,slowBody
858,384,52,538,183,4966,7878741,1,171,412,slowBody
858,385,52,538,183,1531,7840334,1,171,412,slowBody
766,406,52,538,215,293826,5580609,2,127,724,slowBody
858,467,52,538,183,4466,7879600,1,171,412,slowBody
858,554,52,538,183,3850,7835451,1,171,412,slowBody
858,465,52,538,183,4635,7857577,1,171,412,slowBody
858,406,52,538,183,2884,7883297,1,171,412,slowBody
806,405,52,538,197,8514,7860383,1,161,412,slowBody
858,385,52,538,183,2330,7824471,1,171,412,slowBody
910,406,52,538,171,208961,7530512,1,182,472,slowBody
11948,246,52,2948,1545,18380,0,13,11948,684,slowBody
858,385,52,538,183,2602,7783557,1,171,412,slowBody
858,466,52,538,183,3656,7847187,1,171,412,slowBody
806,384,52,538,197,1839,7851761,1,161,412,slowBody
806,384,52,538,197,180354,7536724,1,161,472,slowBody
11896,307,52,2948,1492,284654,5004708,2,1982,672,slowBody
858,405,52,538,183,6914,7532338,1,171,412,slowBody
806,405,52,538,197,5545,7874999,1,161,412,slowBody
858,405,52,538,183,1206,7806960,1,171,412,slowBody
858,406,52,538,183,5224,7802956,1,171,412,slowBody
858,385,52,538,183,2691,7831798,1,171,412,slowBody
858,509,52,538,183,3879,7866790,1,171,412,slowBody
858,554,52,538,183,942,7839024,1,171,412,slowBody
858,405,52,538,183,4105,7819402,1,171,412,slowBody
0,78,-1,-1,0,1499072,0,3,0,68,slowBody
858,466,52,538,183,1221,7864572,1,171,412,slowBody
858,509,52,538,183,8518,7836206,1,171,412,slowBody
766,384,52,538,215,187565,3715360,1,85,912,slowBody
858,466,52,538,183,3453,7906755,1,171,412,slowBody
858,406,52,538,183,6987,7883591,1,171,412,slowBody
650,406,52,538,278,4762,6287030,1,108,556,slowBody
858,406,52,538,183,7019,7858520,1,171,412,slowBody
858,553,52,538,183,3581,5157421,1,122,532,slowBody
806,406,52,538,197,6856,7893793,1,161,412,slowBody
858,554,52,538,183,1270,7807531,1,171,412,slowBody
858,465,52,538,183,1065,7914767,1,171,412,slowBody
858,405,52,538,183,3734,7795122,1,171,412,slowBody
858,466,52,538,183,7398,7798478,1,171,412,slowBody
858,406,52,538,183,950,7864860,1,171,412,slowBody
910,466,52,538,171,34633,6234808,1,151,472,slowBody
910,385,52,538,171,32679,7749011,1,182,412,slowBody
858,384,52,538,183,4630,7890989,1,171,412,slowBody
910,406,52,538,171,263033,10123697,2,227,412,slowBody
766,405,52,538,215,239449,4948597,2,109,784,slowBody
858,405,52,538,183,1005,7791539,1,171,412,slowBody
858,406,52,538,183,1428,7764677,1,171,412,slowBody
858,406,52,538,183,2133,7467818,1,171,412,slowBody
806,509,52,538,197,4905,7812847,1,161,412,slowBody
858,466,52,538,183,1932,7838998,1,171,412,slowBody
858,554,52,538,183,4228,6110263,1,143,472,slowBody
858,467,52,538,183,8855,7783833,1,171,412,slowBody
858,406,52,538,183,7701,7408856,1,171,412,slowBody
766,405,52,538,215,279356,5515133,2,127,724,slowBody
858,466,52,538,183,7378,7805545,1,171,412,slowBody
858,554,52,538,183,3846,7839618,1,171,412,slowBody
910,384,52,538,171,13703,5183094,1,130,532,slowBody
858,466,52,538,183,2183,7915651,1,171,412,slowBody
702,385,52,538,241,3679,6274744,1,117,556,slowBody
806,384,52,538,197,6111,7859004,1,161,412,slowBody
858,467,52,538,183,3039,7910857,1,171,412,slowBody
858,406,52,538,183,7767,7865589,1,171,412,slowBody
650,544,52,538,278,289878,4740403,2,92,792,slowBody
858,467,52,538,183,4732,7874449,1,171,412,slowBody
858,465,52,538,183,9052,7837195,1,171,412,slowBody
858,465,52,538,183,966,7869115,1,171,412,slowBody
120,466,60,60,0,237847,4963171,1,17,684,slowBody
702,405,52,538,241,7406,6284192,1,117,556,slowBody
858,554,52,538,183,846,7821067,1,171,412,slowBody
858,385,52,538,183,6550,7806222,1,171,412,slowBody
858,509,52,538,183,8524,7835453,1,171,412,slowBody
858,509,52,538,183,8754,7822431,1,171,412,slowBody
806,384,52,538,197,944,7842714,1,161,412,slowBody
858,467,52,538,183,5977,7780277,1,171,412,slowBody
858,509,52,538,183,1302,7882410,1,171,412,slowBody
858,467,52,538,183,8531,7791203,1,171,412,slowBody
858,467,52,538,183,4965,7864990,1,171,412,slowBody
858,406,52,538,183,2962,7937436,1,171,412,slowBody
11896,394,52,2948,1492,469240,2999404,2,2379,680,slowBody
858,406,52,538,183,8017,7896471,1,171,412,slowBody
858,385,52,538,183,3735,7821840,1,171,412,slowBody
11896,246,52,2948,1492,385944,5237530,2,1982,732,slowBody
12012,246,52,2948,1544,1044167,0,9,12012,464,slowBody
858,509,52,538,183,1332,7589002,1,171,412,slowBody
858,385,52,538,183,3707,7822511,1,171,412,slowBody
910,406,52,538,171,68585,6158439,1,151,472,slowBody
806,384,52,538,197,1571,7853912,1,161,412,slowBody
858,405,52,538,183,7938,7866283,1,171,412,slowBody
11844,225,60,2948,1290,1667124,0,9,11844,464,slowBody
