% isAttack HIGH_RATE:	2000
% isAttack LOW_RATE:	2000
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R8,17,34,40'

@attribute std_fpktl numeric
@attribute min_biat numeric
@attribute fpsh_cnt numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
142,57,4,LOW_RATE
113,3094,4,LOW_RATE
173,97,4,LOW_RATE
121,30,4,LOW_RATE
121,3312,4,LOW_RATE
115,211,4,LOW_RATE
135,25,4,LOW_RATE
121,152,4,LOW_RATE
121,84,4,LOW_RATE
143,13,4,LOW_RATE
155,84,4,LOW_RATE
114,251,4,LOW_RATE
122,57,4,LOW_RATE
155,78,4,LOW_RATE
114,14,4,LOW_RATE
113,273,4,LOW_RATE
243,57,11,LOW_RATE
123,62,4,LOW_RATE
108,131,4,LOW_RATE
115,248,4,LOW_RATE
142,19,4,LOW_RATE
114,257,4,LOW_RATE
142,296,4,LOW_RATE
121,2729,4,LOW_RATE
113,42,4,LOW_RATE
122,245,4,LOW_RATE
121,37,4,LOW_RATE
113,2935,4,LOW_RATE
113,423,4,LOW_RATE
114,94,4,LOW_RATE
113,323,4,LOW_RATE
143,56,4,LOW_RATE
156,337,4,LOW_RATE
134,72,4,LOW_RATE
110,72,1,LOW_RATE
121,31,4,LOW_RATE
162,22,11,LOW_RATE
103,315,1,LOW_RATE
120,3405,4,LOW_RATE
121,154,4,LOW_RATE
157,260,4,LOW_RATE
115,5169,4,LOW_RATE
143,77,4,LOW_RATE
121,48,4,LOW_RATE
122,167,4,LOW_RATE
114,21,4,LOW_RATE
107,34,4,LOW_RATE
172,266,4,LOW_RATE
114,292,4,LOW_RATE
208,113,10,LOW_RATE
142,149,4,LOW_RATE
206,13,10,LOW_RATE
95,0,8,LOW_RATE
125,260,8,LOW_RATE
121,174,4,LOW_RATE
115,26,4,LOW_RATE
142,113,4,LOW_RATE
212,174,11,LOW_RATE
142,26,4,LOW_RATE
142,279,4,LOW_RATE
155,55,11,LOW_RATE
142,17,4,LOW_RATE
143,280,4,LOW_RATE
114,108,4,LOW_RATE
186,0,10,LOW_RATE
114,213,4,LOW_RATE
94,549,1,LOW_RATE
121,15,4,LOW_RATE
108,173,4,LOW_RATE
121,458,4,LOW_RATE
166,130,10,LOW_RATE
110,21,1,LOW_RATE
121,86,4,LOW_RATE
108,242,4,LOW_RATE
142,3085,4,LOW_RATE
155,111,4,LOW_RATE
121,133,4,LOW_RATE
143,29,4,LOW_RATE
166,0,8,LOW_RATE
93,0,8,LOW_RATE
126,215,8,LOW_RATE
160,0,10,LOW_RATE
115,21,4,LOW_RATE
162,266,4,LOW_RATE
114,127,4,LOW_RATE
141,311,4,LOW_RATE
113,122,4,LOW_RATE
186,103,6,LOW_RATE
143,223,4,LOW_RATE
122,170,4,LOW_RATE
122,12,4,LOW_RATE
143,128,4,LOW_RATE
120,13,4,LOW_RATE
142,12,4,LOW_RATE
114,142,4,LOW_RATE
142,291,4,LOW_RATE
121,10,4,LOW_RATE
121,32,4,LOW_RATE
107,162,4,LOW_RATE
121,32,4,LOW_RATE
114,22,4,LOW_RATE
142,217,4,LOW_RATE
163,251,4,LOW_RATE
142,233,4,LOW_RATE
114,3239,4,LOW_RATE
121,3153,4,LOW_RATE
110,70,1,LOW_RATE
241,71,11,LOW_RATE
157,2818,4,LOW_RATE
122,60,4,LOW_RATE
158,52,4,LOW_RATE
142,12,4,LOW_RATE
143,246,4,LOW_RATE
244,14,11,LOW_RATE
93,0,8,LOW_RATE
121,3269,4,LOW_RATE
135,27,4,LOW_RATE
143,101,4,LOW_RATE
95,0,7,LOW_RATE
85,224,8,LOW_RATE
175,0,9,LOW_RATE
121,107,4,LOW_RATE
121,3218,4,LOW_RATE
122,3272,4,LOW_RATE
143,85,4,LOW_RATE
157,149,4,LOW_RATE
121,14,4,LOW_RATE
113,125,4,LOW_RATE
173,102,4,LOW_RATE
142,262,4,LOW_RATE
157,138,4,LOW_RATE
142,229,4,LOW_RATE
113,279,4,LOW_RATE
114,128,4,LOW_RATE
121,143,4,LOW_RATE
142,109,4,LOW_RATE
143,823,4,LOW_RATE
114,115,4,LOW_RATE
142,112,4,LOW_RATE
143,71,4,LOW_RATE
108,122,4,LOW_RATE
142,132,4,LOW_RATE
121,264,4,LOW_RATE
122,252,4,LOW_RATE
102,143,4,LOW_RATE
121,14,4,LOW_RATE
122,124,4,LOW_RATE
185,0,10,LOW_RATE
142,89,4,LOW_RATE
113,351,4,LOW_RATE
135,122,4,LOW_RATE
122,87,4,LOW_RATE
143,98,4,LOW_RATE
172,105,4,LOW_RATE
142,288,4,LOW_RATE
121,105,4,LOW_RATE
142,131,4,LOW_RATE
143,3182,4,LOW_RATE
142,312,4,LOW_RATE
142,217,4,LOW_RATE
113,3203,4,LOW_RATE
173,100,4,LOW_RATE
122,120,4,LOW_RATE
120,34,4,LOW_RATE
174,14,4,LOW_RATE
172,137,4,LOW_RATE
122,121,4,LOW_RATE
114,209,4,LOW_RATE
122,3153,4,LOW_RATE
143,108,4,LOW_RATE
114,242,4,LOW_RATE
175,256,10,LOW_RATE
121,253,4,LOW_RATE
114,263,4,LOW_RATE
142,55,4,LOW_RATE
142,245,4,LOW_RATE
135,131,4,LOW_RATE
199,146,11,LOW_RATE
122,217,4,LOW_RATE
123,109,4,LOW_RATE
113,54,4,LOW_RATE
122,377,4,LOW_RATE
134,11,4,LOW_RATE
157,22,4,LOW_RATE
141,147,4,LOW_RATE
157,148,4,LOW_RATE
143,111,4,LOW_RATE
154,231,4,LOW_RATE
122,226,4,LOW_RATE
121,22,4,LOW_RATE
121,3258,4,LOW_RATE
122,25,4,LOW_RATE
121,94,4,LOW_RATE
114,114,4,LOW_RATE
121,150,4,LOW_RATE
143,137,4,LOW_RATE
110,20,1,LOW_RATE
121,27,4,LOW_RATE
122,130,4,LOW_RATE
121,25,4,LOW_RATE
123,11,4,LOW_RATE
165,25,11,LOW_RATE
174,96,4,LOW_RATE
142,143,4,LOW_RATE
121,2354,4,LOW_RATE
173,417,4,LOW_RATE
114,3218,4,LOW_RATE
122,241,4,LOW_RATE
142,211,4,LOW_RATE
115,12,4,LOW_RATE
135,139,4,LOW_RATE
115,338,4,LOW_RATE
114,40,4,LOW_RATE
163,1346,4,LOW_RATE
122,96,4,LOW_RATE
143,263,4,LOW_RATE
135,23,4,LOW_RATE
120,3139,4,LOW_RATE
143,3067,4,LOW_RATE
158,651,4,LOW_RATE
70,267,1,LOW_RATE
122,353,4,LOW_RATE
174,150,4,LOW_RATE
121,15,4,LOW_RATE
121,2622,4,LOW_RATE
114,3188,4,LOW_RATE
156,21,4,LOW_RATE
113,34,4,LOW_RATE
121,22,4,LOW_RATE
141,3304,4,LOW_RATE
164,305,4,LOW_RATE
142,152,4,LOW_RATE
107,128,4,LOW_RATE
114,23,4,LOW_RATE
121,94,4,LOW_RATE
121,31,4,LOW_RATE
114,434,4,LOW_RATE
166,0,10,LOW_RATE
141,210,4,LOW_RATE
115,92,4,LOW_RATE
142,315,4,LOW_RATE
229,121,8,LOW_RATE
174,12,4,LOW_RATE
93,0,8,LOW_RATE
121,3103,4,LOW_RATE
123,84,4,LOW_RATE
123,220,4,LOW_RATE
113,3138,4,LOW_RATE
73,294,1,LOW_RATE
121,3213,4,LOW_RATE
89,0,8,LOW_RATE
142,157,4,LOW_RATE
121,97,4,LOW_RATE
134,22,4,LOW_RATE
121,105,4,LOW_RATE
142,24,4,LOW_RATE
157,108,4,LOW_RATE
121,26,4,LOW_RATE
241,59,11,LOW_RATE
144,147,4,LOW_RATE
134,85,4,LOW_RATE
122,3280,4,LOW_RATE
142,148,4,LOW_RATE
121,12,4,LOW_RATE
156,13,11,LOW_RATE
173,783,4,LOW_RATE
144,12,4,LOW_RATE
166,130,10,LOW_RATE
155,68,4,LOW_RATE
114,334,4,LOW_RATE
114,213,4,LOW_RATE
162,222,10,LOW_RATE
158,274,4,LOW_RATE
113,3341,4,LOW_RATE
115,111,4,LOW_RATE
120,160,4,LOW_RATE
114,875,4,LOW_RATE
114,116,4,LOW_RATE
141,138,4,LOW_RATE
123,71,4,LOW_RATE
172,125,4,LOW_RATE
122,12,4,LOW_RATE
163,195,4,LOW_RATE
121,124,4,LOW_RATE
115,40,4,LOW_RATE
110,77,1,LOW_RATE
163,79,4,LOW_RATE
164,316,4,LOW_RATE
89,0,8,LOW_RATE
114,259,4,LOW_RATE
164,241,4,LOW_RATE
122,124,4,LOW_RATE
122,54,4,LOW_RATE
113,3113,4,LOW_RATE
174,338,4,LOW_RATE
142,96,4,LOW_RATE
108,33,4,LOW_RATE
157,21,4,LOW_RATE
113,3158,4,LOW_RATE
143,12,4,LOW_RATE
174,78,4,LOW_RATE
226,195,10,LOW_RATE
142,15,4,LOW_RATE
174,3162,4,LOW_RATE
121,33,4,LOW_RATE
120,91,4,LOW_RATE
171,299,4,LOW_RATE
142,210,4,LOW_RATE
113,173,4,LOW_RATE
114,299,4,LOW_RATE
122,94,4,LOW_RATE
121,225,4,LOW_RATE
142,328,4,LOW_RATE
114,200,4,LOW_RATE
122,20,4,LOW_RATE
114,261,4,LOW_RATE
122,2835,4,LOW_RATE
115,262,4,LOW_RATE
174,124,4,LOW_RATE
122,22,4,LOW_RATE
172,3226,4,LOW_RATE
120,30,4,LOW_RATE
143,16,1,LOW_RATE
113,110,4,LOW_RATE
121,24,4,LOW_RATE
142,3341,4,LOW_RATE
173,109,4,LOW_RATE
121,12,4,LOW_RATE
115,216,4,LOW_RATE
68,258,1,LOW_RATE
122,14,4,LOW_RATE
155,1052,4,LOW_RATE
113,27,4,LOW_RATE
117,249,4,LOW_RATE
65,10,4,LOW_RATE
86,208,4,LOW_RATE
120,207,4,LOW_RATE
141,217,4,LOW_RATE
86,245,4,LOW_RATE
143,76,4,LOW_RATE
86,90,4,LOW_RATE
86,9,4,LOW_RATE
121,37,4,LOW_RATE
66,8,4,LOW_RATE
113,272,1,LOW_RATE
111,237,4,LOW_RATE
110,89,4,LOW_RATE
87,5,4,LOW_RATE
129,116,1,LOW_RATE
86,90,4,LOW_RATE
58,174,4,LOW_RATE
100,96,4,LOW_RATE
117,13,4,LOW_RATE
110,235,4,LOW_RATE
103,80,4,LOW_RATE
101,93,4,LOW_RATE
121,423,4,LOW_RATE
66,334,4,LOW_RATE
65,6863,4,LOW_RATE
120,83,4,LOW_RATE
121,54,4,LOW_RATE
101,172,4,LOW_RATE
93,256,1,LOW_RATE
117,202,4,LOW_RATE
135,231,4,LOW_RATE
121,312,4,LOW_RATE
86,79,4,LOW_RATE
66,8,4,LOW_RATE
102,145,4,LOW_RATE
142,245,4,LOW_RATE
170,1120,10,LOW_RATE
96,148,4,LOW_RATE
117,390,4,LOW_RATE
101,180,4,LOW_RATE
118,259,11,LOW_RATE
66,100,4,LOW_RATE
101,19,4,LOW_RATE
59,80,4,LOW_RATE
101,144,4,LOW_RATE
101,224,4,LOW_RATE
65,104,4,LOW_RATE
89,0,8,LOW_RATE
116,114,4,LOW_RATE
86,70,4,LOW_RATE
86,89,4,LOW_RATE
116,185,4,LOW_RATE
85,2908,4,LOW_RATE
110,7,4,LOW_RATE
102,9,4,LOW_RATE
65,71,4,LOW_RATE
82,7,4,LOW_RATE
81,8,4,LOW_RATE
91,1526,4,LOW_RATE
120,134,4,LOW_RATE
101,8,4,LOW_RATE
86,80,4,LOW_RATE
86,8,4,LOW_RATE
122,27,4,LOW_RATE
117,3412,4,LOW_RATE
86,69,4,LOW_RATE
101,8,4,LOW_RATE
102,293,4,LOW_RATE
142,548,4,LOW_RATE
117,16,4,LOW_RATE
143,85,4,LOW_RATE
142,12,4,LOW_RATE
110,8,4,LOW_RATE
142,221,4,LOW_RATE
86,193,4,LOW_RATE
140,71,11,LOW_RATE
85,91,4,LOW_RATE
0,0,0,LOW_RATE
122,12,4,LOW_RATE
177,865,10,LOW_RATE
116,203,4,LOW_RATE
129,136,1,LOW_RATE
102,178,4,LOW_RATE
122,87,10,LOW_RATE
91,252,4,LOW_RATE
86,7,4,LOW_RATE
117,349,4,LOW_RATE
134,96,4,LOW_RATE
58,83,4,LOW_RATE
142,342,4,LOW_RATE
142,176,4,LOW_RATE
121,58,4,LOW_RATE
117,204,4,LOW_RATE
135,78,4,LOW_RATE
101,109,4,LOW_RATE
101,178,4,LOW_RATE
55,1422,4,LOW_RATE
122,4,7,LOW_RATE
87,70,4,LOW_RATE
96,100,4,LOW_RATE
199,75,11,LOW_RATE
66,108,4,LOW_RATE
126,219,8,LOW_RATE
62,206,4,LOW_RATE
66,134,4,LOW_RATE
101,217,4,LOW_RATE
86,173,4,LOW_RATE
87,275,4,LOW_RATE
117,229,4,LOW_RATE
142,222,4,LOW_RATE
86,86,4,LOW_RATE
102,69,4,LOW_RATE
65,173,4,LOW_RATE
142,298,4,LOW_RATE
65,214,4,LOW_RATE
101,224,4,LOW_RATE
101,216,4,LOW_RATE
111,182,4,LOW_RATE
123,0,8,LOW_RATE
102,71,4,LOW_RATE
65,246,4,LOW_RATE
101,209,4,LOW_RATE
83,0,8,LOW_RATE
101,174,4,LOW_RATE
86,65,4,LOW_RATE
85,298,4,LOW_RATE
121,89,10,LOW_RATE
87,178,4,LOW_RATE
116,19,4,LOW_RATE
102,170,4,LOW_RATE
102,3247,4,LOW_RATE
81,8,4,LOW_RATE
142,196,4,LOW_RATE
102,86,4,LOW_RATE
101,4,4,LOW_RATE
156,112,11,LOW_RATE
117,177,4,LOW_RATE
86,72,4,LOW_RATE
116,99,4,LOW_RATE
122,166,4,LOW_RATE
101,111,4,LOW_RATE
111,169,4,LOW_RATE
82,270,1,LOW_RATE
122,255,4,LOW_RATE
101,88,4,LOW_RATE
116,171,4,LOW_RATE
87,72,4,LOW_RATE
157,4,5,LOW_RATE
91,169,4,LOW_RATE
87,230,4,LOW_RATE
66,72,4,LOW_RATE
86,5,4,LOW_RATE
86,92,4,LOW_RATE
72,846,11,LOW_RATE
86,179,4,LOW_RATE
134,203,4,LOW_RATE
142,64,4,LOW_RATE
86,7,4,LOW_RATE
121,27,4,LOW_RATE
116,244,4,LOW_RATE
101,265,4,LOW_RATE
101,118,4,LOW_RATE
120,11,4,LOW_RATE
86,272,4,LOW_RATE
102,88,4,LOW_RATE
161,186,11,LOW_RATE
59,83,4,LOW_RATE
142,134,4,LOW_RATE
169,215,9,LOW_RATE
81,7,4,LOW_RATE
116,13,4,LOW_RATE
101,260,4,LOW_RATE
131,0,10,LOW_RATE
101,222,4,LOW_RATE
101,481,4,LOW_RATE
77,5,4,LOW_RATE
86,89,4,LOW_RATE
101,7,4,LOW_RATE
117,89,4,LOW_RATE
101,151,4,LOW_RATE
106,100,1,LOW_RATE
102,90,4,LOW_RATE
85,86,4,LOW_RATE
101,91,4,LOW_RATE
59,233,4,LOW_RATE
86,70,4,LOW_RATE
87,92,4,LOW_RATE
101,117,4,LOW_RATE
85,17,4,LOW_RATE
101,72,4,LOW_RATE
194,135,11,LOW_RATE
86,7,4,LOW_RATE
116,70,4,LOW_RATE
86,184,4,LOW_RATE
116,284,4,LOW_RATE
81,87,4,LOW_RATE
62,11,4,LOW_RATE
101,210,4,LOW_RATE
86,83,4,LOW_RATE
65,412,4,LOW_RATE
101,8,4,LOW_RATE
86,118,4,LOW_RATE
142,176,4,LOW_RATE
58,116,4,LOW_RATE
101,92,4,LOW_RATE
101,104,4,LOW_RATE
77,4,4,LOW_RATE
110,0,10,LOW_RATE
59,83,4,LOW_RATE
86,71,4,LOW_RATE
55,101,4,LOW_RATE
86,80,4,LOW_RATE
101,266,4,LOW_RATE
96,126,4,LOW_RATE
110,89,4,LOW_RATE
122,29,4,LOW_RATE
58,167,4,LOW_RATE
102,263,4,LOW_RATE
101,7,4,LOW_RATE
58,217,4,LOW_RATE
134,28,4,LOW_RATE
81,109,4,LOW_RATE
78,9,4,LOW_RATE
102,7,4,LOW_RATE
101,4734,4,LOW_RATE
117,20,4,LOW_RATE
81,50,4,LOW_RATE
101,70,4,LOW_RATE
59,107,4,LOW_RATE
86,167,4,LOW_RATE
59,132,4,LOW_RATE
101,328,4,LOW_RATE
102,113,4,LOW_RATE
86,88,4,LOW_RATE
91,122,4,LOW_RATE
87,226,4,LOW_RATE
86,246,4,LOW_RATE
102,114,4,LOW_RATE
164,88,7,LOW_RATE
86,88,4,LOW_RATE
117,69,4,LOW_RATE
56,119,4,LOW_RATE
101,79,4,LOW_RATE
86,218,4,LOW_RATE
142,3314,4,LOW_RATE
100,15,4,LOW_RATE
167,111,7,LOW_RATE
121,11,4,LOW_RATE
142,254,4,LOW_RATE
100,336,4,LOW_RATE
116,15,4,LOW_RATE
143,238,4,LOW_RATE
86,95,4,LOW_RATE
66,198,4,LOW_RATE
86,201,4,LOW_RATE
144,22,4,LOW_RATE
102,8,4,LOW_RATE
86,113,4,LOW_RATE
102,267,4,LOW_RATE
86,16,4,LOW_RATE
120,55,4,LOW_RATE
93,0,8,LOW_RATE
102,27,4,LOW_RATE
100,217,4,LOW_RATE
86,4,4,LOW_RATE
101,232,4,LOW_RATE
143,262,4,LOW_RATE
142,228,10,LOW_RATE
62,199,4,LOW_RATE
86,101,4,LOW_RATE
67,6815,4,LOW_RATE
65,304,4,LOW_RATE
59,133,4,LOW_RATE
86,238,4,LOW_RATE
56,98,4,LOW_RATE
95,88,4,LOW_RATE
59,83,4,LOW_RATE
87,217,4,LOW_RATE
86,131,4,LOW_RATE
150,203,9,LOW_RATE
86,91,4,LOW_RATE
86,92,4,LOW_RATE
143,1184,10,LOW_RATE
85,173,4,LOW_RATE
110,54,11,LOW_RATE
101,88,4,LOW_RATE
101,80,4,LOW_RATE
135,186,4,LOW_RATE
101,83,4,LOW_RATE
121,77,4,LOW_RATE
102,211,4,LOW_RATE
86,101,4,LOW_RATE
63,212,4,LOW_RATE
101,8,4,LOW_RATE
86,218,4,LOW_RATE
65,109,4,LOW_RATE
101,196,4,LOW_RATE
86,7,4,LOW_RATE
86,99,4,LOW_RATE
101,6,4,LOW_RATE
86,111,4,LOW_RATE
116,208,4,LOW_RATE
148,0,8,LOW_RATE
102,80,4,LOW_RATE
102,8,4,LOW_RATE
86,174,4,LOW_RATE
86,175,4,LOW_RATE
102,244,4,LOW_RATE
108,7,11,LOW_RATE
87,87,4,LOW_RATE
157,214,5,LOW_RATE
101,74,4,LOW_RATE
143,245,4,LOW_RATE
117,144,4,LOW_RATE
102,180,4,LOW_RATE
116,263,4,LOW_RATE
58,84,4,LOW_RATE
121,16,4,LOW_RATE
116,71,4,LOW_RATE
143,3443,4,LOW_RATE
87,182,4,LOW_RATE
96,7,4,LOW_RATE
58,83,4,LOW_RATE
101,441,4,LOW_RATE
101,69,4,LOW_RATE
102,79,4,LOW_RATE
135,222,4,LOW_RATE
86,4871,4,LOW_RATE
65,71,4,LOW_RATE
86,175,4,LOW_RATE
87,183,11,LOW_RATE
102,91,4,LOW_RATE
102,217,4,LOW_RATE
87,111,4,LOW_RATE
142,169,4,LOW_RATE
65,177,4,LOW_RATE
85,69,4,LOW_RATE
110,113,4,LOW_RATE
81,16,4,LOW_RATE
117,68,4,LOW_RATE
101,278,4,LOW_RATE
86,24,4,LOW_RATE
111,90,4,LOW_RATE
86,106,4,LOW_RATE
86,217,4,LOW_RATE
116,70,4,LOW_RATE
123,3284,4,LOW_RATE
101,7,4,LOW_RATE
87,97,4,LOW_RATE
65,216,4,LOW_RATE
58,178,4,LOW_RATE
116,14,4,LOW_RATE
86,71,4,LOW_RATE
143,337,4,LOW_RATE
142,57,4,LOW_RATE
142,273,4,LOW_RATE
141,289,4,LOW_RATE
117,226,4,LOW_RATE
116,178,4,LOW_RATE
66,1588,4,LOW_RATE
116,70,4,LOW_RATE
100,17,4,LOW_RATE
142,2806,4,LOW_RATE
86,4,4,LOW_RATE
117,0,8,LOW_RATE
123,0,8,LOW_RATE
91,87,4,LOW_RATE
101,254,4,LOW_RATE
101,3279,4,LOW_RATE
70,302,1,LOW_RATE
135,106,4,LOW_RATE
91,3597,4,LOW_RATE
114,81,4,LOW_RATE
102,213,4,LOW_RATE
87,181,4,LOW_RATE
86,79,4,LOW_RATE
58,80,4,LOW_RATE
102,275,4,LOW_RATE
117,209,4,LOW_RATE
125,213,9,LOW_RATE
86,8,4,LOW_RATE
137,8,11,LOW_RATE
86,11,4,LOW_RATE
102,10,4,LOW_RATE
96,213,8,LOW_RATE
101,91,4,LOW_RATE
101,7,4,LOW_RATE
142,39,4,LOW_RATE
95,122,4,LOW_RATE
130,0,10,LOW_RATE
142,39,4,LOW_RATE
87,84,4,LOW_RATE
118,332,4,LOW_RATE
85,223,4,LOW_RATE
121,55,4,LOW_RATE
62,172,4,LOW_RATE
58,180,4,LOW_RATE
102,103,4,LOW_RATE
86,316,4,LOW_RATE
86,278,4,LOW_RATE
116,191,4,LOW_RATE
101,243,4,LOW_RATE
85,536,4,LOW_RATE
100,84,4,LOW_RATE
55,100,4,LOW_RATE
86,70,4,LOW_RATE
66,71,4,LOW_RATE
136,21,4,LOW_RATE
86,282,4,LOW_RATE
143,198,4,LOW_RATE
81,132,4,LOW_RATE
58,158,4,LOW_RATE
134,22,4,LOW_RATE
142,103,4,LOW_RATE
86,4,4,LOW_RATE
142,170,4,LOW_RATE
87,307,1,LOW_RATE
59,83,4,LOW_RATE
129,100,1,LOW_RATE
143,235,4,LOW_RATE
110,7,4,LOW_RATE
55,148,4,LOW_RATE
134,63,4,LOW_RATE
87,250,4,LOW_RATE
167,250,10,LOW_RATE
106,401,1,LOW_RATE
131,0,10,LOW_RATE
116,220,4,LOW_RATE
100,184,4,LOW_RATE
86,95,4,LOW_RATE
144,223,10,LOW_RATE
58,215,4,LOW_RATE
142,19,4,LOW_RATE
58,295,4,LOW_RATE
141,147,4,LOW_RATE
100,178,4,LOW_RATE
102,103,4,LOW_RATE
86,108,4,LOW_RATE
110,11,4,LOW_RATE
129,172,1,LOW_RATE
142,257,4,LOW_RATE
117,7,4,LOW_RATE
101,81,4,LOW_RATE
66,227,4,LOW_RATE
90,70,4,LOW_RATE
101,7,4,LOW_RATE
122,312,4,LOW_RATE
102,88,4,LOW_RATE
103,219,4,LOW_RATE
85,91,4,LOW_RATE
102,69,4,LOW_RATE
121,3445,4,LOW_RATE
86,175,4,LOW_RATE
101,7,4,LOW_RATE
96,91,4,LOW_RATE
101,111,4,LOW_RATE
143,69,4,LOW_RATE
82,210,11,LOW_RATE
102,176,4,LOW_RATE
85,111,4,LOW_RATE
87,435,4,LOW_RATE
143,4099,4,LOW_RATE
85,214,4,LOW_RATE
117,257,4,LOW_RATE
101,144,4,LOW_RATE
58,83,4,LOW_RATE
102,87,4,LOW_RATE
117,250,4,LOW_RATE
70,207,1,LOW_RATE
96,100,4,LOW_RATE
86,113,4,LOW_RATE
101,213,4,LOW_RATE
86,186,4,LOW_RATE
101,4,4,LOW_RATE
117,154,4,LOW_RATE
102,75,4,LOW_RATE
143,198,4,LOW_RATE
126,71,5,LOW_RATE
110,8,4,LOW_RATE
55,110,4,LOW_RATE
119,287,4,LOW_RATE
85,71,4,LOW_RATE
96,8,4,LOW_RATE
86,170,4,LOW_RATE
156,8,11,LOW_RATE
166,69,7,LOW_RATE
116,7,4,LOW_RATE
101,214,4,LOW_RATE
121,87,4,LOW_RATE
86,70,4,LOW_RATE
77,746,1,LOW_RATE
117,70,4,LOW_RATE
101,88,4,LOW_RATE
110,88,4,LOW_RATE
117,89,4,LOW_RATE
93,0,8,LOW_RATE
101,142,4,LOW_RATE
102,180,4,LOW_RATE
117,143,4,LOW_RATE
86,3241,4,LOW_RATE
204,94,10,LOW_RATE
65,199,4,LOW_RATE
101,85,4,LOW_RATE
58,129,4,LOW_RATE
120,18,4,LOW_RATE
101,3373,4,LOW_RATE
65,9,4,LOW_RATE
148,0,7,LOW_RATE
85,576,4,LOW_RATE
120,238,4,LOW_RATE
87,9,4,LOW_RATE
96,88,4,LOW_RATE
86,4,4,LOW_RATE
59,83,4,LOW_RATE
86,3113,4,LOW_RATE
102,105,4,LOW_RATE
102,172,4,LOW_RATE
87,72,4,LOW_RATE
59,3268,4,LOW_RATE
101,10,4,LOW_RATE
101,51,4,LOW_RATE
59,318,4,LOW_RATE
101,267,4,LOW_RATE
86,7,4,LOW_RATE
101,13,4,LOW_RATE
117,167,4,LOW_RATE
66,8,4,LOW_RATE
121,235,4,LOW_RATE
59,206,4,LOW_RATE
85,267,4,LOW_RATE
142,212,4,LOW_RATE
102,70,4,LOW_RATE
116,174,4,LOW_RATE
102,130,4,LOW_RATE
102,129,4,LOW_RATE
65,75,4,LOW_RATE
143,87,4,LOW_RATE
86,4,4,LOW_RATE
101,7,4,LOW_RATE
116,220,4,LOW_RATE
122,12,4,LOW_RATE
122,30,4,LOW_RATE
86,88,4,LOW_RATE
117,11,4,LOW_RATE
102,175,4,LOW_RATE
121,221,4,LOW_RATE
122,7,10,LOW_RATE
187,0,10,LOW_RATE
116,90,4,LOW_RATE
102,11,4,LOW_RATE
100,3308,4,LOW_RATE
85,139,4,LOW_RATE
0,0,0,LOW_RATE
129,4,8,LOW_RATE
121,28,4,LOW_RATE
94,269,1,LOW_RATE
117,3278,4,LOW_RATE
63,2389,4,LOW_RATE
87,136,4,LOW_RATE
121,32,4,LOW_RATE
102,258,4,LOW_RATE
101,87,4,LOW_RATE
135,243,4,LOW_RATE
142,19,4,LOW_RATE
101,283,4,LOW_RATE
129,112,1,LOW_RATE
70,375,1,LOW_RATE
143,222,4,LOW_RATE
86,90,4,LOW_RATE
87,7,4,LOW_RATE
86,257,4,LOW_RATE
101,126,4,LOW_RATE
103,326,1,LOW_RATE
102,90,4,LOW_RATE
101,47,4,LOW_RATE
101,440,4,LOW_RATE
102,264,4,LOW_RATE
87,200,4,LOW_RATE
142,3662,4,LOW_RATE
129,302,1,LOW_RATE
101,209,4,LOW_RATE
65,172,4,LOW_RATE
70,144,1,LOW_RATE
120,246,4,LOW_RATE
87,67,4,LOW_RATE
65,214,4,LOW_RATE
101,255,4,LOW_RATE
66,202,4,LOW_RATE
58,218,4,LOW_RATE
101,93,4,LOW_RATE
59,83,4,LOW_RATE
101,273,4,LOW_RATE
85,173,4,LOW_RATE
82,105,10,LOW_RATE
86,22,4,LOW_RATE
116,211,4,LOW_RATE
143,195,4,LOW_RATE
87,7,4,LOW_RATE
82,77,11,LOW_RATE
58,219,4,LOW_RATE
180,221,5,LOW_RATE
142,262,4,LOW_RATE
120,133,4,LOW_RATE
122,80,4,LOW_RATE
65,109,4,LOW_RATE
58,107,4,LOW_RATE
146,106,10,LOW_RATE
135,211,5,LOW_RATE
86,7,4,LOW_RATE
101,232,4,LOW_RATE
116,827,4,LOW_RATE
91,10,4,LOW_RATE
116,172,4,LOW_RATE
81,193,11,LOW_RATE
59,113,4,LOW_RATE
86,4,4,LOW_RATE
65,233,4,LOW_RATE
86,5,4,LOW_RATE
101,7,4,LOW_RATE
65,273,4,LOW_RATE
87,113,4,LOW_RATE
101,69,4,LOW_RATE
142,346,4,LOW_RATE
147,61,10,LOW_RATE
143,154,4,LOW_RATE
125,213,9,LOW_RATE
58,78,4,LOW_RATE
96,1207,4,LOW_RATE
86,206,4,LOW_RATE
142,222,4,LOW_RATE
117,216,4,LOW_RATE
101,3303,4,LOW_RATE
87,7,4,LOW_RATE
116,147,4,LOW_RATE
86,182,4,LOW_RATE
101,9,4,LOW_RATE
