% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	372
% isAttack slowBody:	667
@relation 'TCP Flood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-5,9,11,14-15,18-19,23-24,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute srv_count numeric
@attribute srv_serror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_serror_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
0,tcp,OTH,78,0,6997,0,1,0,72,1,0,0,tcpFlood
0,tcp,OTH,78,0,27108,0,1,0,62,1,0,0,tcpFlood
0,tcp,OTH,78,0,9988,0,1,0,69,1,0,0,tcpFlood
0,tcp,OTH,78,0,20440,0,1,0,66,1,0,0,tcpFlood
0,tcp,OTH,78,0,6602,0,1,0,67,1,0,0,tcpFlood
0,tcp,OTH,78,0,17615,0,1,0,72,1,0,0,tcpFlood
0,tcp,OTH,78,0,16347,0,1,0,71,1,0,0,tcpFlood
0,tcp,OTH,78,0,9861,0,1,0,75,1,0,0,tcpFlood
0,tcp,OTH,78,0,11390,0,1,0,67,1,0,0,tcpFlood
0,tcp,OTH,78,0,9936,0,1,0,76,1,0,0,tcpFlood
0,tcp,OTH,78,0,10610,0,1,0,67,1,0,0,tcpFlood
0,tcp,OTH,78,0,7581,0,1,0,72,1,0,0,tcpFlood
0,tcp,OTH,78,0,9897,0,1,0,69,1,0,0,tcpFlood
0,tcp,OTH,78,0,19670,0,1,0,70,1,0,0,tcpFlood
0,tcp,OTH,78,0,645,0,1,0,71,1,0,0,tcpFlood
0,tcp,OTH,78,0,6555,0,1,0,69,1,0,0,tcpFlood
0,tcp,OTH,78,0,24711,0,1,0,71,1,0,0,tcpFlood
0,tcp,OTH,78,0,8609,0,1,0,65,1,0,0,tcpFlood
0,tcp,OTH,78,0,9905,0,1,0,66,1,0,0,tcpFlood
0,tcp,OTH,78,0,20337,0,1,0,78,1,0,0,tcpFlood
0,tcp,OTH,78,0,18558,0,1,0,69,1,0,0,tcpFlood
0,tcp,OTH,78,0,1064,0,1,0,65,1,0,0,tcpFlood
0,tcp,OTH,78,0,26695,0,1,0,71,1,0,0,tcpFlood
0,tcp,OTH,78,0,23658,0,1,0,69,1,0,0,tcpFlood
0,tcp,OTH,78,0,7335,0,1,0,71,1,0,0,tcpFlood
0,tcp,OTH,78,0,11323,0,1,0,67,1,0,0,tcpFlood
0,tcp,OTH,78,0,5594,0,1,0,68,1,0,0,tcpFlood
0,tcp,OTH,78,0,11528,0,1,0,66,1,0,0,tcpFlood
0,tcp,OTH,78,0,5699,0,1,0,70,1,0,0,tcpFlood
0,tcp,OTH,78,0,6493,0,1,0,68,1,0,0,tcpFlood
0,tcp,OTH,78,0,13012,0,1,0,78,1,0,0,tcpFlood
0,tcp,OTH,78,0,10879,0,1,0,70,1,0,0,tcpFlood
0,tcp,OTH,78,0,9798,0,1,0,74,1,0,0,tcpFlood
0,tcp,OTH,78,0,1556,0,1,0,70,1,0,0,tcpFlood
0,tcp,OTH,78,0,9563,0,1,0,73,1,0,0,tcpFlood
0,tcp,OTH,78,0,4772,0,1,0,65,1,0,0,tcpFlood
0,tcp,OTH,78,0,20621,0,1,0,66,1,0,0,tcpFlood
0,tcp,OTH,78,0,23735,0,1,0,66,1,0,0,tcpFlood
0,tcp,OTH,78,0,10618,0,1,0,68,1,0,0,tcpFlood
0,tcp,OTH,78,0,23763,0,1,0,72,1,0,0,tcpFlood
0,tcp,OTH,78,0,19743,0,1,0,73,1,0,0,tcpFlood
0,tcp,OTH,78,0,11716,0,1,0,69,1,0,0,tcpFlood
0,tcp,OTH,78,0,4380,0,1,0,67,1,0,0,tcpFlood
0,tcp,OTH,78,0,8459,0,1,0,68,1,0,0,tcpFlood
0,tcp,OTH,78,0,2766,0,1,0,70,1,0,0,tcpFlood
0,tcp,OTH,78,0,5560,0,1,0,62,1,0,0,tcpFlood
0,tcp,OTH,78,0,9868,0,1,0,71,1,0,0,tcpFlood
0,tcp,OTH,78,0,22032,0,1,0,65,1,0,0,tcpFlood
0,tcp,OTH,78,0,15539,0,1,0,71,1,0,0,tcpFlood
0,tcp,OTH,78,0,21533,0,1,0,77,1,0,0,tcpFlood
0,tcp,OTH,78,0,332,0,1,0,72,1,0,0,tcpFlood
0,tcp,OTH,78,0,9080,0,1,0,71,1,0,0,tcpFlood
0,udp,OTH,60,0,105,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,108,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,124,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,81,0,1,0,41,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,35,1,0,0,udpFlood
0,udp,OTH,60,0,96,0,1,0,43,1,0,0,udpFlood
0,udp,OTH,60,0,112,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,107,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,30,1,0,0,udpFlood
0,udp,OTH,60,0,113,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,136,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,105,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,108,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,76,0,1,0,32,1,0,0,udpFlood
0,udp,OTH,60,0,125,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,142,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,137,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,100,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,108,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,112,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,160,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,116,0,1,0,37,1,0,0,udpFlood
0,udp,OTH,60,0,122,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,80,0,1,0,36,1,0,0,udpFlood
0,udp,OTH,60,0,108,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,131,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,164,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,21,1,0,0,udpFlood
0,udp,OTH,60,0,106,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,111,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,108,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,48,0,1,0,22,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,23,1,0,0,udpFlood
0,udp,OTH,60,0,34,0,1,0,31,1,0,0,udpFlood
0,udp,OTH,60,0,65,0,1,0,26,1,0,0,udpFlood
0,udp,OTH,60,0,103,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,83,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,116,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,110,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,142,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,138,0,1,0,12,1,0,0,udpFlood
0,udp,OTH,60,0,94,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,106,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,108,0,1,0,38,1,0,0,udpFlood
0,udp,OTH,60,0,114,0,1,0,37,1,0,0,udpFlood
0,udp,OTH,60,0,165,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,111,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,153,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,159,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,114,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,139,0,1,0,18,1,0,0,udpFlood
0,udp,OTH,60,0,146,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,104,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,140,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,31,0,1,0,28,1,0,0,udpFlood
0,udp,OTH,60,0,142,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,105,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,109,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,22,1,0,0,udpFlood
0,udp,OTH,60,0,26,0,1,0,26,1,0,0,udpFlood
0,udp,OTH,60,0,107,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,115,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,113,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,140,0,1,0,21,1,0,0,udpFlood
0,udp,OTH,60,0,138,0,1,0,13,1,0,0,udpFlood
0,udp,OTH,60,0,117,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,87,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,29,1,0,0,udpFlood
0,udp,OTH,60,0,160,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,138,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,110,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,143,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,125,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,137,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,33,0,1,0,30,1,0,0,udpFlood
0,udp,OTH,60,0,103,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,113,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,92,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,159,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,114,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,160,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,138,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,78,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,114,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,80,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,71,0,1,0,29,1,0,0,udpFlood
0,udp,OTH,60,0,159,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,112,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,107,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,138,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,109,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,110,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,153,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,113,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,108,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,121,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,108,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,52,0,1,0,24,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,31,1,0,0,udpFlood
0,udp,OTH,60,0,142,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,100,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,157,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,128,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,164,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,47,0,1,0,22,1,0,0,udpFlood
0,udp,OTH,60,0,104,0,1,0,39,1,0,0,udpFlood
0,udp,OTH,60,0,130,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,108,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,108,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,110,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,102,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,120,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,85,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,29,0,1,0,26,1,0,0,udpFlood
0,udp,OTH,60,0,142,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,120,0,1,0,35,1,0,0,udpFlood
0,udp,OTH,60,0,74,0,1,0,30,1,0,0,udpFlood
0,udp,OTH,60,0,111,0,1,0,38,1,0,0,udpFlood
0,udp,OTH,60,0,17,0,1,0,17,1,0,0,udpFlood
0,udp,OTH,60,0,138,0,1,0,19,1,0,0,udpFlood
0,udp,OTH,60,0,110,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,121,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,56,0,1,0,24,1,0,0,udpFlood
0,udp,OTH,60,0,23,0,1,0,23,1,0,0,udpFlood
0,udp,OTH,60,0,139,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,129,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,105,0,1,0,39,1,0,0,udpFlood
0,udp,OTH,60,0,101,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,77,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,119,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,113,0,1,0,38,1,0,0,udpFlood
0,udp,OTH,60,0,109,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,138,0,1,0,11,1,0,0,udpFlood
0,udp,OTH,60,0,114,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,105,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,145,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,0,0,0,0,0,0,0,0,udpFlood
0,udp,OTH,60,0,101,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,88,0,1,0,41,1,0,0,udpFlood
0,udp,OTH,60,0,102,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,30,0,1,0,27,1,0,0,udpFlood
0,udp,OTH,60,0,138,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,121,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,88,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,108,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,111,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,112,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,24,0,1,0,24,1,0,0,udpFlood
0,udp,OTH,60,0,117,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,143,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,109,0,1,0,38,1,0,0,udpFlood
0,udp,OTH,60,0,108,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,115,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,118,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,121,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,139,0,1,0,20,1,0,0,udpFlood
0,udp,OTH,60,0,60,0,1,0,25,1,0,0,udpFlood
0,udp,OTH,60,0,112,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,69,0,1,0,27,1,0,0,udpFlood
0,udp,OTH,60,0,160,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,95,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,128,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,102,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,155,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,108,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,87,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,145,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,125,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,86,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,94,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,113,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,57,0,1,0,24,1,0,0,udpFlood
0,udp,OTH,60,0,140,0,1,0,21,1,0,0,udpFlood
0,udp,OTH,60,0,117,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,112,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,110,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,45,0,1,0,22,1,0,0,udpFlood
0,udp,OTH,60,0,137,0,1,0,11,1,0,0,udpFlood
0,udp,OTH,60,0,119,0,1,0,35,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,29,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,27,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,30,1,0,0,udpFlood
0,udp,OTH,60,0,154,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,128,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,106,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,101,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,109,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,137,0,1,0,20,1,0,0,udpFlood
0,udp,OTH,60,0,86,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,138,0,1,0,15,1,0,0,udpFlood
0,udp,OTH,60,0,102,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,120,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,116,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,145,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,117,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,85,0,1,0,41,1,0,0,udpFlood
0,udp,OTH,60,0,101,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,142,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,103,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,93,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,93,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,132,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,110,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,135,0,1,0,18,1,0,0,udpFlood
0,udp,OTH,60,0,116,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,87,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,103,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,143,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,24,1,0,0,udpFlood
0,udp,OTH,60,0,145,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,151,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,15,0,1,0,15,1,0,0,udpFlood
0,udp,OTH,60,0,86,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,106,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,114,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,8,0,1,0,8,1,0,0,udpFlood
0,udp,OTH,60,0,108,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,138,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,164,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,49,0,1,0,21,1,0,0,udpFlood
0,udp,OTH,60,0,123,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,151,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,64,0,1,0,26,1,0,0,udpFlood
0,udp,OTH,60,0,125,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,110,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,160,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,119,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,142,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,84,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,7,0,1,0,7,1,0,0,udpFlood
0,udp,OTH,60,0,125,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,86,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,14,0,1,0,14,1,0,0,udpFlood
0,udp,OTH,60,0,81,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,138,0,1,0,14,1,0,0,udpFlood
0,udp,OTH,60,0,91,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,112,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,123,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,131,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,114,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,62,0,1,0,25,1,0,0,udpFlood
0,udp,OTH,60,0,121,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,112,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,114,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,131,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,11,0,1,0,11,1,0,0,udpFlood
0,udp,OTH,60,0,145,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,129,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,109,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,54,0,1,0,23,1,0,0,udpFlood
0,udp,OTH,60,0,136,0,1,0,18,1,0,0,udpFlood
0,udp,OTH,60,0,4,0,1,0,4,1,0,0,udpFlood
0,udp,OTH,60,0,148,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,87,0,1,0,41,1,0,0,udpFlood
0,udp,OTH,60,0,142,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,142,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,117,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,153,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,117,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,121,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,28,0,1,0,25,1,0,0,udpFlood
0,udp,OTH,60,0,160,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,143,0,1,0,30,1,0,0,udpFlood
0,udp,OTH,60,0,5,0,1,0,5,1,0,0,udpFlood
0,udp,OTH,60,0,130,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,142,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,105,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,116,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,121,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,80,0,1,0,41,1,0,0,udpFlood
0,udp,OTH,60,0,131,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,104,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,138,0,1,0,21,1,0,0,udpFlood
0,udp,OTH,60,0,89,0,1,0,41,1,0,0,udpFlood
0,udp,OTH,60,0,112,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,42,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,118,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,108,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,86,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,125,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,113,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,110,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,55,0,1,0,24,1,0,0,udpFlood
0,udp,OTH,60,0,112,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,25,0,1,0,25,1,0,0,udpFlood
0,udp,OTH,60,0,113,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,121,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,98,0,1,0,41,1,0,0,udpFlood
0,udp,OTH,60,0,61,0,1,0,25,1,0,0,udpFlood
0,udp,OTH,60,0,161,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,147,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,136,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,104,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,112,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,90,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,117,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,153,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,103,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,104,0,1,0,40,1,0,0,udpFlood
0,udp,OTH,60,0,145,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,112,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,121,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,19,0,1,0,19,1,0,0,udpFlood
0,udp,OTH,60,0,3,0,1,0,3,1,0,0,udpFlood
0,udp,OTH,60,0,109,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,161,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,32,1,0,0,udpFlood
0,udp,OTH,60,0,118,0,1,0,36,1,0,0,udpFlood
0,udp,OTH,60,0,114,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,153,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,112,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,107,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,156,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,105,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,97,0,1,0,43,1,0,0,udpFlood
0,udp,OTH,60,0,117,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,145,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,141,0,1,0,24,1,0,0,udpFlood
0,udp,OTH,60,0,109,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,114,0,1,0,33,1,0,0,udpFlood
0,udp,OTH,60,0,84,0,1,0,42,1,0,0,udpFlood
0,udp,OTH,60,0,40,0,1,0,37,1,0,0,udpFlood
0,udp,OTH,60,0,102,0,1,0,34,1,0,0,udpFlood
0,udp,OTH,60,0,139,0,1,0,17,1,0,0,udpFlood
