@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-V-R3-4,8,18,21,27'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {highrate,lowrate}

@data
RSTO,1105,172,100,0,lowrate
S1,296,189,100,0,lowrate
S1,222,635,100,0,lowrate
RSTO,1109,46,71,0,lowrate
RSTO,1024,148,100,0,lowrate
OTH,60,837,50,0.02,lowrate
S1,296,635,100,0,lowrate
S1,296,237,100,0,lowrate
OTH,85,239,50,0,lowrate
OTH,481,7,64,0,lowrate
S1,400,708,99,0,lowrate
S1,370,138,100,0,lowrate
OTH,66,580,93,0,lowrate
S1,370,658,100,0,lowrate
S1,296,372,100,0,lowrate
OTH,66,442,100,0,lowrate
OTH,60,765,31,0.03,lowrate
OTH,66,419,83,0,lowrate
OTH,462,12,31,0,lowrate
S1,739,111,97,0,lowrate
OTH,60,1092,49,0,lowrate
S1,370,227,100,0,lowrate
S1,902,132,100,0,lowrate
S1,296,505,100,0,lowrate
S1,296,683,100,0,lowrate
S1,370,407,100,0,lowrate
S1,370,252,100,0,lowrate
OTH,95,10,56,0,lowrate
OTH,60,891,24,0,lowrate
S1,296,282,100,0,lowrate
S1,370,229,100,0,lowrate
S1,296,367,100,0,lowrate
OTH,60,706,48,0.02,lowrate
S1,370,681,100,0,lowrate
S1,370,313,100,0,lowrate
S1,370,813,100,0,lowrate
OTH,105,248,50,0,lowrate
OTH,60,712,48,0.02,lowrate
OTH,97,23,37,0,lowrate
S1,296,507,100,0,lowrate
OTH,60,428,89,0.01,lowrate
S1,296,182,100,0,lowrate
OTH,60,1079,50,0,lowrate
S1,74,732,100,0,lowrate
S1,971,36,50,0,lowrate
OTH,81,98,50,0,lowrate
OTH,60,605,28,0.03,lowrate
S1,296,112,100,0,lowrate
S1,3889,215,100,0,lowrate
S1,661,105,100,0,lowrate
S1,774,54,73,0,lowrate
OTH,60,1080,51,0.02,lowrate
OTH,112,188,50,0,lowrate
S1,370,273,99,0,lowrate
OTH,66,628,74,0,lowrate
S1,370,330,100,0,lowrate
OTH,111,38,53,0,lowrate
S1,222,769,100,0,lowrate
OTH,84,42,53,0,lowrate
S1,296,733,100,0,lowrate
OTH,60,984,48,0.02,lowrate
S1,370,591,100,0,lowrate
S1,296,672,100,0,lowrate
S1,74,259,100,0,lowrate
RSTO,1300,250,100,0,lowrate
OTH,83,260,50,0,lowrate
OTH,194,197,100,0,lowrate
S1,370,231,100,0,lowrate
OTH,91,6,20,0,lowrate
S1,787,60,75,0,lowrate
S1,296,457,100,0,lowrate
OTH,75,203,50,0,lowrate
OTH,60,960,32,0,lowrate
RSTO,890,83,93,0,lowrate
S1,296,895,100,0,lowrate
S1,296,230,100,0,lowrate
S1,296,642,100,0,lowrate
S1,370,75,100,0,lowrate
S1,296,598,100,0,lowrate
S1,296,133,100,0,lowrate
OTH,109,203,50,0,lowrate
OTH,66,370,89,0,lowrate
OTH,66,521,83,0,lowrate
OTH,127,223,100,0,lowrate
RSTO,1127,156,99,0,lowrate
OTH,60,1078,53,0.02,lowrate
OTH,66,501,84,0,lowrate
S1,296,623,100,0,lowrate
S1,74,770,100,0,lowrate
S1,979,97,96,0,lowrate
OTH,66,366,88,0,lowrate
S1,296,359,100,0,lowrate
RSTO,1308,499,100,0,lowrate
OTH,94,42,50,0,lowrate
OTH,60,1049,51,0,lowrate
RSTO,1034,135,100,0,lowrate
OTH,75,104,50,0,lowrate
S1,370,271,100,0,lowrate
S1,370,800,100,0,lowrate
S1,296,16,17,0,lowrate
OTH,66,331,73,0,lowrate
S1,296,259,100,0,lowrate
OTH,103,87,50,0,lowrate
OTH,66,609,90,0,lowrate
S1,296,105,100,0,lowrate
S1,296,686,100,0,lowrate
OTH,80,170,50,0,lowrate
S1,296,217,100,0,lowrate
OTH,60,871,51,0.02,lowrate
S1,665,484,94,0,lowrate
OTH,60,620,89,0,lowrate
S1,710,113,99,0,lowrate
S1,148,224,100,0,lowrate
S1,296,343,100,0,lowrate
OTH,60,938,29,0.03,lowrate
S1,296,546,100,0,lowrate
OTH,650,4,29,0,lowrate
S1,370,563,100,0,lowrate
OTH,60,597,20,0.05,lowrate
OTH,60,851,47,0,lowrate
S1,370,60,100,0,lowrate
S1,370,776,100,0,lowrate
S1,370,481,100,0,lowrate
S1,621,781,99,0,lowrate
OTH,66,424,85,0,lowrate
OTH,116,161,50,0,lowrate
S1,148,68,89,0,lowrate
S1,370,228,100,0,lowrate
OTH,60,764,38,0,lowrate
OTH,60,844,49,0,lowrate
S1,296,476,100,0,lowrate
S1,74,333,100,0,lowrate
S1,296,389,100,0,lowrate
S1,74,51,81,0,lowrate
OTH,117,178,50,0,lowrate
OTH,66,604,89,0,lowrate
S1,370,197,100,0,lowrate
S1,370,34,100,0,lowrate
S1,296,300,100,0,lowrate
S1,222,613,100,0,lowrate
OTH,99,230,50,0,lowrate
OTH,60,1050,49,0,lowrate
OTH,85,45,69,0,lowrate
OTH,60,719,51,0.02,lowrate
OTH,85,54,50,0,lowrate
OTH,100,282,50,0,lowrate
S1,148,498,100,0,lowrate
RSTO,1105,97,98,0,lowrate
S1,74,503,100,0,lowrate
S1,665,101,97,0,lowrate
OTH,95,25,85,0,lowrate
S1,296,480,100,0,lowrate
S1,707,190,100,0,lowrate
S1,148,398,100,0,lowrate
OTH,66,596,90,0,lowrate
S1,296,227,100,0,lowrate
OTH,60,501,87,0,lowrate
OTH,117,269,50,0,lowrate
S1,370,250,100,0,lowrate
S1,296,234,100,0,lowrate
RSTO,1020,9,10,0,lowrate
S1,296,376,100,0,lowrate
S1,370,306,100,0,lowrate
RSTO,1306,279,100,0,lowrate
OTH,66,340,75,0,lowrate
OTH,60,955,34,0.03,lowrate
S1,296,773,100,0,lowrate
RSTO,912,707,100,0,lowrate
RSTO,1137,160,100,0,lowrate
S1,370,444,100,0,lowrate
S1,222,886,100,0,lowrate
OTH,66,522,83,0,lowrate
S1,370,234,100,0,lowrate
S1,370,568,100,0,lowrate
RSTO,2822,359,100,0,lowrate
OTH,66,541,100,0,lowrate
RSTO,1034,192,100,0,lowrate
OTH,66,382,85,0,lowrate
S1,370,566,100,0,lowrate
OTH,97,254,50,0,lowrate
S1,296,547,100,0,lowrate
S1,222,947,100,0,lowrate
S1,222,668,100,0,lowrate
S1,222,134,100,0,lowrate
S1,770,182,100,0,lowrate
OTH,60,970,29,0,lowrate
RSTO,1308,510,100,0,lowrate
OTH,60,913,40,0,lowrate
S1,222,880,100,0,lowrate
OTH,60,945,37,0,lowrate
OTH,60,668,70,0.01,lowrate
OTH,60,640,48,0,lowrate
S1,222,396,100,0,lowrate
S1,370,465,100,0,lowrate
OTH,85,266,50,0,lowrate
S1,761,102,99,0,lowrate
OTH,60,750,51,0,lowrate
S1,148,162,100,0,lowrate
S1,296,164,100,0,lowrate
OTH,112,178,50,0,lowrate
S1,222,661,100,0,lowrate
S1,370,912,100,0,lowrate
S1,718,76,84,0,lowrate
OTH,60,350,75,0.01,lowrate
S1,296,510,100,0,lowrate
S1,148,235,100,0,lowrate
S1,296,127,100,0,lowrate
S1,296,244,100,0,lowrate
OTH,107,19,61,0,lowrate
S1,370,282,100,0,lowrate
S1,148,173,100,0,lowrate
S1,296,307,100,0,lowrate
S1,296,657,100,0,lowrate
OTH,60,952,53,0.02,lowrate
S1,296,562,100,0,lowrate
RSTO,1002,168,100,0,lowrate
S1,296,84,100,0,lowrate
OTH,183,603,93,0,lowrate
S1,296,611,100,0,lowrate
S1,222,102,100,0,lowrate
OTH,408,300,50,0,lowrate
S1,296,380,100,0,lowrate
RSTO,2321,592,100,0,lowrate
S1,148,122,100,0,lowrate
S1,296,635,100,0,lowrate
S1,296,109,100,0,lowrate
RSTO,946,58,84,0,lowrate
OTH,66,536,71,0,lowrate
RSTO,3504,586,100,0,lowrate
RSTO,1087,113,100,0,lowrate
OTH,66,290,53,0,lowrate
S1,296,343,100,0,lowrate
OTH,66,338,75,0,lowrate
S1,370,239,100,0,lowrate
S1,296,398,100,0,lowrate
OTH,92,98,50,0,lowrate
RSTO,1123,60,75,0,lowrate
OTH,60,869,47,0.02,lowrate
S1,296,627,100,0,lowrate
S1,370,278,100,0,lowrate
OTH,125,201,50,0,lowrate
S1,296,855,100,0,lowrate
RSTO,1145,165,99,0,lowrate
RSTO,1256,233,100,0,lowrate
S1,74,731,100,0,lowrate
RSTO,1144,134,100,0,lowrate
OTH,60,837,49,0,lowrate
S1,296,89,100,0,lowrate
RSTO,1069,368,100,0,lowrate
OTH,93,163,50,0,lowrate
OTH,60,646,55,0.02,lowrate
S1,74,143,100,0,lowrate
S2,1379,48,60,0,lowrate
S1,548,524,89,0,lowrate
S1,734,26,67,0,lowrate
OTH,115,238,50,0,lowrate
OTH,60,956,46,0.02,lowrate
OTH,60,629,47,0.02,lowrate
S1,74,521,100,0,lowrate
OTH,60,1121,55,0,lowrate
OTH,66,420,89,0,lowrate
S1,370,316,100,0,lowrate
S2,3954,894,100,0,lowrate
S1,370,177,100,0,lowrate
RSTO,919,75,90,0,lowrate
OTH,60,783,44,0.02,lowrate
RSTO,1131,250,100,0,lowrate
RSTO,1169,71,84,0,lowrate
OTH,60,1117,54,0,lowrate
S1,370,314,100,0,lowrate
OTH,408,0,0,0,lowrate
OTH,102,73,50,0,lowrate
S1,222,85,98,0,lowrate
S1,296,428,100,0,lowrate
S1,370,318,100,0,lowrate
RSTO,1011,83,84,0,lowrate
S1,296,436,100,0,lowrate
S1,370,225,100,0,lowrate
OTH,60,672,91,0.01,lowrate
OTH,85,263,50,0,lowrate
OTH,60,642,66,0,lowrate
OTH,60,911,31,0.03,lowrate
S1,296,433,100,0,lowrate
S1,548,505,100,0,lowrate
S1,222,853,100,0,lowrate
OTH,60,905,46,0.02,lowrate
OTH,60,1035,53,0,lowrate
S1,665,89,94,0,lowrate
OTH,486,1,5,0,lowrate
S1,370,313,100,0,lowrate
OTH,180,202,100,0,lowrate
S1,1129,204,99,0,lowrate
OTH,132,604,93,0,lowrate
OTH,66,573,72,0,lowrate
RSTO,1019,46,47,0,lowrate
S1,370,332,100,0,lowrate
OTH,66,368,82,0,lowrate
OTH,109,169,50,0,lowrate
S1,370,237,100,0,lowrate
S1,296,185,100,0,lowrate
S1,148,143,100,0,lowrate
RSTO,966,194,100,0,lowrate
S1,222,582,100,0,lowrate
OTH,60,917,17,0.06,lowrate
S1,370,327,100,0,lowrate
S1,74,175,100,0,lowrate
RSTO,1157,70,88,0,lowrate
OTH,78,188,50,0,lowrate
OTH,54,17,17,0.06,lowrate
RSTO,975,106,100,0,lowrate
S1,370,290,100,0,lowrate
RSTO,945,420,100,0,lowrate
S1,296,350,100,0,lowrate
OTH,66,581,81,0,lowrate
S1,370,299,100,0,lowrate
S1,370,233,100,0,lowrate
OTH,60,649,53,0,lowrate
S1,296,326,100,0,lowrate
OTH,60,938,37,0,lowrate
RSTO,1041,419,100,0,lowrate
S1,370,298,100,0,lowrate
OTH,115,523,89,0,lowrate
RSTO,934,705,100,0,lowrate
S1,296,606,100,0,lowrate
S1,148,134,100,0,lowrate
OTH,60,1080,48,0.02,lowrate
OTH,113,16,30,0,lowrate
S1,222,397,100,0,lowrate
S1,296,327,100,0,lowrate
OTH,60,914,47,0,lowrate
OTH,106,182,50,0,lowrate
S1,370,265,100,0,lowrate
S1,370,820,100,0,lowrate
S1,370,681,100,0,lowrate
S1,296,41,100,0,lowrate
S1,760,179,100,0,lowrate
OTH,66,293,56,0,lowrate
OTH,60,1064,50,0.02,lowrate
OTH,643,1,20,0,lowrate
S1,370,225,100,0,lowrate
S1,148,82,94,0,lowrate
S1,296,634,100,0,lowrate
OTH,60,682,49,0,lowrate
S1,370,250,100,0,lowrate
S1,370,723,100,0,lowrate
S1,296,645,100,0,lowrate
OTH,60,765,39,0.03,lowrate
OTH,96,128,50,0,lowrate
S1,370,260,100,0,lowrate
OTH,60,3,54,0.04,lowrate
S1,665,496,94,0,lowrate
OTH,60,936,35,0,lowrate
OTH,120,193,50,0,lowrate
OTH,100,102,50,0,lowrate
OTH,66,577,83,0,lowrate
OTH,83,242,50,0,lowrate
S1,370,350,100,0,lowrate
S1,296,283,100,0,lowrate
OTH,158,227,100,0,lowrate
OTH,66,337,79,0,lowrate
S1,771,515,100,0,lowrate
S1,222,626,100,0,lowrate
OTH,637,7,32,0,lowrate
OTH,66,370,95,0,lowrate
S1,148,114,100,0,lowrate
S1,772,368,100,0,lowrate
OTH,60,788,37,0.03,lowrate
S1,222,566,100,0,lowrate
OTH,88,520,83,0,lowrate
RSTO,1168,362,100,0,lowrate
OTH,60,347,79,0.01,lowrate
RSTO,947,220,100,0,lowrate
OTH,97,193,50,0,lowrate
OTH,60,1046,49,0.02,lowrate
S1,611,116,100,0,lowrate
RSTO,1114,143,100,0,lowrate
S1,720,183,99,0,lowrate
OTH,54,5,18,0.11,lowrate
OTH,66,504,84,0,lowrate
OTH,112,144,50,0,lowrate
OTH,103,220,50,0,lowrate
OTH,60,881,34,0.03,lowrate
S1,296,496,100,0,lowrate
S1,74,231,100,0,lowrate
OTH,66,120,59,0,lowrate
S2,1393,431,100,0,lowrate
S1,222,730,100,0,lowrate
S1,370,465,100,0,lowrate
OTH,66,536,80,0,lowrate
OTH,60,800,47,0.02,lowrate
S1,296,663,100,0,lowrate
OTH,97,187,50,0,lowrate
OTH,94,120,50,0,lowrate
OTH,66,492,91,0,lowrate
S1,370,264,100,0,lowrate
OTH,60,981,45,0,lowrate
OTH,108,71,50,0,lowrate
S1,222,520,100,0,lowrate
OTH,107,73,50,0,lowrate
S1,74,459,100,0,lowrate
S1,222,693,100,0,lowrate
S1,370,668,100,0,lowrate
OTH,66,600,74,0,lowrate
S1,296,199,100,0,lowrate
S1,934,741,100,0,lowrate
OTH,89,132,50,0,lowrate
S1,548,473,89,0,lowrate
S1,296,81,82,0,lowrate
RSTO,1078,459,100,0,lowrate
RSTO,873,44,78,0,lowrate
S1,222,837,100,0,lowrate
S1,370,246,100,0,lowrate
S2,1268,47,59,0,lowrate
RSTO,1006,226,100,0,lowrate
S1,617,135,99,0,lowrate
RSTO,1148,62,77,0,lowrate
RSTO,1141,705,100,0,lowrate
S1,370,357,100,0,lowrate
S1,649,57,78,0,lowrate
OTH,60,884,47,0.02,lowrate
S1,222,801,100,0,lowrate
S1,548,594,100,0,lowrate
S1,370,435,100,0,lowrate
OTH,60,7,29,0.07,lowrate
OTH,106,246,50,0,lowrate
OTH,60,860,41,0.02,lowrate
S1,296,612,100,0,lowrate
OTH,121,92,50,0,lowrate
OTH,66,443,88,0,lowrate
S1,617,96,94,0,lowrate
S1,74,367,100,0,lowrate
OTH,66,591,86,0,lowrate
OTH,60,786,50,0,lowrate
RSTO,5275,12,65,0,lowrate
OTH,97,247,50,0,lowrate
S1,74,253,100,0,lowrate
RSTO,896,57,83,0,lowrate
RSTO,1144,116,100,0,lowrate
S1,296,824,100,0,lowrate
S2,1578,429,100,0,lowrate
S2,4735,619,100,0,lowrate
OTH,60,339,72,0.03,lowrate
S1,148,292,98,0,lowrate
S1,296,391,100,0,lowrate
S1,222,726,99,0,lowrate
OTH,60,656,42,0,lowrate
RSTO,923,156,99,0,lowrate
RSTO,1300,362,100,0,lowrate
S1,74,281,100,0,lowrate
S1,148,318,100,0,lowrate
S1,370,679,100,0,lowrate
OTH,85,182,50,0,lowrate
OTH,60,841,57,0.02,lowrate
OTH,60,1086,51,0.02,lowrate
RSTO,1100,44,75,0,lowrate
S1,665,462,97,0,lowrate
RSTO,3611,573,100,0,lowrate
OTH,85,67,50,0,lowrate
OTH,60,909,29,0.03,lowrate
S1,370,632,100,0,lowrate
S1,370,271,100,0,lowrate
S1,370,630,100,0,lowrate
S1,222,718,100,0,lowrate
OTH,66,293,55,0,lowrate
S1,148,163,100,0,lowrate
OTH,60,699,50,0,lowrate
RSTO,986,129,100,0,lowrate
S1,296,326,100,0,lowrate
S1,548,488,89,0,lowrate
OTH,123,198,50,0,lowrate
OTH,60,491,78,0,lowrate
S1,296,651,100,0,lowrate
S1,370,29,100,0,lowrate
S1,296,621,100,0,lowrate
OTH,79,44,55,0,lowrate
OTH,410,85,60,0,lowrate
OTH,79,119,50,0,lowrate
OTH,75,63,50,0,lowrate
S1,548,510,89,0,lowrate
S1,296,135,100,0,lowrate
S1,148,95,98,0,lowrate
OTH,484,280,52,0,lowrate
OTH,60,880,19,0.05,lowrate
RSTO,898,30,55,0,lowrate
RSTO,975,96,100,0,lowrate
S1,370,228,100,0,lowrate
RSTO,877,196,99,0,lowrate
OTH,96,244,50,0,lowrate
RSTO,894,113,100,0,lowrate
S1,370,400,100,0,lowrate
RSTO,878,8,42,0,lowrate
RSTO,1058,126,100,0,lowrate
OTH,60,1024,49,0,lowrate
OTH,66,529,94,0,lowrate
RSTO,1081,176,100,0,lowrate
S1,370,244,100,0,lowrate
RSTO,1103,168,100,0,lowrate
S1,296,750,100,0,lowrate
S1,296,509,100,0,lowrate
S1,74,351,100,0,lowrate
S1,148,243,100,0,lowrate
S1,296,387,100,0,lowrate
S1,370,258,100,0,lowrate
OTH,106,96,50,0,lowrate
S1,148,438,100,0,lowrate
S1,296,322,100,0,lowrate
S1,296,116,100,0,lowrate
S1,296,53,100,0,lowrate
S1,296,456,100,0,lowrate
S1,370,314,100,0,lowrate
S1,370,31,100,0,lowrate
RSTO,1078,448,100,0,lowrate
OTH,60,14,57,0.02,lowrate
S1,370,289,100,0,lowrate
OTH,60,973,31,0.03,lowrate
OTH,89,198,50,0,lowrate
S1,681,341,100,0,lowrate
S1,370,260,100,0,lowrate
S1,296,399,100,0,lowrate
OTH,60,575,72,0,lowrate
OTH,60,1084,50,0.02,lowrate
S1,222,329,99,0,lowrate
S1,370,766,100,0,lowrate
S1,370,235,100,0,lowrate
OTH,60,659,58,0,lowrate
S1,148,72,91,0,lowrate
S1,370,663,100,0,lowrate
S1,222,920,100,0,lowrate
OTH,100,224,50,0,lowrate
S1,616,57,78,0,lowrate
OTH,102,23,85,0,lowrate
RSTO,2321,586,100,0,lowrate
S1,296,79,100,0,lowrate
S1,222,780,100,0,lowrate
S1,296,910,100,0,lowrate
OTH,118,272,50,0,lowrate
OTH,95,157,50,0,lowrate
S1,370,627,100,0,lowrate
OTH,120,19,85,0,lowrate
S1,148,166,100,0,lowrate
S1,222,724,100,0,lowrate
OTH,60,694,55,0,lowrate
S1,370,211,100,0,lowrate
S1,370,255,99,0,lowrate
OTH,105,287,50,0,lowrate
S1,296,62,100,0,lowrate
S1,370,115,100,0,lowrate
S1,296,344,100,0,lowrate
RSTO,1044,447,100,0,lowrate
OTH,60,724,47,0,lowrate
S1,370,384,100,0,lowrate
S1,370,17,100,0,lowrate
S1,74,757,100,0,lowrate
S1,370,246,100,0,lowrate
RSTO,1100,40,72,0,lowrate
S1,296,416,100,0,lowrate
OTH,84,231,50,0,lowrate
S1,370,509,100,0,lowrate
S1,370,733,100,0,lowrate
S1,296,86,100,0,lowrate
OTH,91,238,50,0,lowrate
S1,370,726,100,0,lowrate
S1,148,37,79,0,lowrate
RSTO,986,13,41,0,lowrate
OTH,410,6,6,0,lowrate
S1,148,146,100,0,lowrate
S1,370,701,100,0,lowrate
RSTO,969,1,3,0,lowrate
S1,222,798,100,0,lowrate
S1,296,383,100,0,lowrate
OTH,66,490,90,0,lowrate
S1,370,423,100,0,lowrate
S1,296,663,100,0,lowrate
S1,74,668,100,0,lowrate
OTH,97,47,53,0,lowrate
S1,370,83,100,0,lowrate
OTH,366,6,11,0.08,lowrate
OTH,66,336,75,0,lowrate
OTH,60,942,50,0.02,lowrate
RSTO,1075,155,100,0,lowrate
RSTO,1136,101,100,0,lowrate
S1,370,872,100,0,lowrate
S1,296,308,100,0,lowrate
OTH,60,61,52,0.02,lowrate
S1,902,179,100,0,lowrate
OTH,106,39,53,0,lowrate
S1,370,344,100,0,lowrate
OTH,60,707,51,0,lowrate
S1,296,52,53,0,lowrate
OTH,88,239,50,0,lowrate
S1,705,81,88,0,lowrate
OTH,60,1108,54,0,lowrate
S1,980,389,100,0,lowrate
OTH,98,8,40,0,lowrate
S1,296,417,100,0,lowrate
RSTO,1045,43,44,0,lowrate
S1,370,119,100,0,lowrate
S1,296,606,100,0,lowrate
S1,370,82,100,0,lowrate
S1,296,16,100,0,lowrate
S1,370,939,100,0,lowrate
RSTO,2822,362,100,0,lowrate
RSTO,1034,163,100,0,lowrate
S1,296,389,100,0,lowrate
OTH,66,450,80,0,lowrate
S1,296,733,100,0,lowrate
S1,370,558,100,0,lowrate
OTH,103,248,50,0,lowrate
S1,4062,227,100,0,lowrate
OTH,82,68,50,0,lowrate
OTH,60,753,52,0.02,lowrate
S1,148,156,100,0,lowrate
S1,370,422,100,0,lowrate
RSTO,1016,23,24,0,lowrate
OTH,575,4,71,0.01,lowrate
OTH,177,99,100,0,lowrate
OTH,201,79,87,0,lowrate
OTH,125,119,50,0,lowrate
OTH,66,450,100,0,lowrate
RSTO,1059,56,82,0,lowrate
OTH,60,703,49,0.02,lowrate
S1,296,181,100,0,lowrate
OTH,96,205,50,0,lowrate
OTH,70,251,50,0,lowrate
RSTO,1100,105,100,0,lowrate
OTH,60,286,48,0.04,lowrate
S1,74,46,78,0,lowrate
S1,148,402,100,0,lowrate
S1,997,67,81,0,lowrate
OTH,60,665,49,0.02,lowrate
OTH,60,1109,56,0.02,lowrate
S1,370,10,100,0,lowrate
S1,370,288,100,0,lowrate
OTH,94,93,50,0,lowrate
OTH,112,159,50,0,lowrate
OTH,60,1121,51,0.02,lowrate
S1,296,112,100,0,lowrate
S1,296,27,100,0,lowrate
S1,296,185,100,0,lowrate
S1,296,490,100,0,lowrate
OTH,60,687,59,0.02,lowrate
S1,370,27,100,0,lowrate
S1,370,564,100,0,lowrate
OTH,66,570,77,0,lowrate
OTH,60,887,47,0,lowrate
OTH,66,347,80,0,lowrate
OTH,102,109,50,0,lowrate
OTH,86,175,50,0,lowrate
OTH,60,803,46,0,lowrate
OTH,119,80,50,0,lowrate
OTH,60,615,90,0.01,lowrate
OTH,102,90,50,0,lowrate
S1,296,309,100,0,lowrate
OTH,115,49,55,0,lowrate
S1,370,820,100,0,lowrate
OTH,66,591,90,0,lowrate
RSTO,1107,105,100,0,lowrate
S1,148,300,98,0,lowrate
RSTO,935,125,99,0,lowrate
S1,148,415,100,0,lowrate
S1,74,501,99,0,lowrate
RSTO,1087,139,100,0,lowrate
OTH,99,256,50,0,lowrate
OTH,99,283,50,0,lowrate
OTH,66,559,94,0,lowrate
S1,665,77,93,0,lowrate
OTH,113,277,50,0,lowrate
S1,296,87,100,0,lowrate
OTH,98,214,50,0,lowrate
OTH,66,214,59,0,lowrate
OTH,60,5,65,0.03,lowrate
OTH,525,5,5,0,lowrate
S1,768,126,100,0,lowrate
S1,400,135,99,0,lowrate
S1,370,635,100,0,lowrate
RSTO,1056,167,100,0,lowrate
RSTO,1147,483,100,0,lowrate
S1,296,491,100,0,lowrate
S1,74,487,99,0,lowrate
OTH,60,923,29,0.03,lowrate
OTH,126,237,50,0,lowrate
S1,296,659,100,0,lowrate
S1,222,772,100,0,lowrate
S1,296,49,100,0,lowrate
OTH,60,1103,51,0,lowrate
OTH,60,808,36,0.03,lowrate
OTH,60,692,85,0.01,lowrate
S1,370,231,100,0,lowrate
S1,296,643,100,0,lowrate
S1,777,42,76,0,lowrate
S1,370,318,100,0,lowrate
OTH,60,437,88,0,lowrate
OTH,66,512,86,0,lowrate
S1,735,130,100,0,lowrate
OTH,107,189,50,0,lowrate
OTH,60,688,48,0,lowrate
OTH,60,953,45,0.02,lowrate
S1,296,679,100,0,lowrate
S1,370,167,100,0,lowrate
OTH,60,476,82,0,lowrate
S1,222,710,100,0,lowrate
S1,370,478,100,0,lowrate
S1,222,622,100,0,lowrate
OTH,60,848,50,0,lowrate
OTH,66,328,72,0,lowrate
OTH,60,1122,48,0,lowrate
RSTO,1256,289,100,0,lowrate
S1,222,725,100,0,lowrate
S1,370,248,100,0,lowrate
OTH,66,379,86,0,lowrate
S1,296,464,100,0,lowrate
S1,296,82,100,0,lowrate
RSTO,867,90,96,0,lowrate
S1,370,581,100,0,lowrate
OTH,66,375,98,0,lowrate
S1,296,414,100,0,lowrate
S1,3889,210,100,0,lowrate
S1,370,432,100,0,lowrate
RSTO,940,369,100,0,lowrate
