% isAttack HIGH_RATE:	1533
% isAttack LOW_RATE:	2000
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R6,15,21,40'

@attribute mean_fpktl numeric
@attribute max_fiat numeric
@attribute duration numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
111,833551,31303456,LOW_RATE
118,14164,31000977,LOW_RATE
119,55671,30701465,LOW_RATE
91,49732,30823760,LOW_RATE
177,1914,9684138,LOW_RATE
117,36604,30863332,LOW_RATE
110,3028,7393,LOW_RATE
322,864224,13963854,LOW_RATE
114,29369,30977858,LOW_RATE
168,1750,3330,LOW_RATE
108,66022,29866566,LOW_RATE
117,31975,30957881,LOW_RATE
151,1769,9721070,LOW_RATE
207,2016,3492,LOW_RATE
113,829883,31566781,LOW_RATE
177,1898,10592193,LOW_RATE
174,1716,10583347,LOW_RATE
109,835227,31186018,LOW_RATE
126,1015693,30537908,LOW_RATE
120,59296,30687545,LOW_RATE
124,11916,30613756,LOW_RATE
148,1861,10278285,LOW_RATE
117,38725,30745823,LOW_RATE
348,864129,30312080,LOW_RATE
176,1865,10288833,LOW_RATE
168,1876,3228,LOW_RATE
120,54383,29983119,LOW_RATE
122,1015815,30606340,LOW_RATE
207,1543,3133,LOW_RATE
120,49320,30864051,LOW_RATE
207,1862,3436,LOW_RATE
144,1608,10563184,LOW_RATE
110,827909,31707697,LOW_RATE
107,40229,29819804,LOW_RATE
176,1861,8590211,LOW_RATE
123,50765,30833318,LOW_RATE
168,2213,3568,LOW_RATE
119,12067,31007859,LOW_RATE
179,1799,10441909,LOW_RATE
168,1960,3377,LOW_RATE
117,41352,30722485,LOW_RATE
92,55496,29025686,LOW_RATE
127,51014,28960503,LOW_RATE
207,1919,3388,LOW_RATE
116,1016595,29904551,LOW_RATE
109,55459,29954411,LOW_RATE
145,1752,10520384,LOW_RATE
168,1977,3330,LOW_RATE
120,52186,30730183,LOW_RATE
120,54928,28931832,LOW_RATE
170,2027,10459648,LOW_RATE
118,51706,28946229,LOW_RATE
120,47632,30882771,LOW_RATE
100,830584,31516872,LOW_RATE
90,54171,29072277,LOW_RATE
121,1017131,28889570,LOW_RATE
123,1016690,29939126,LOW_RATE
144,1710,10439956,LOW_RATE
172,1764,8660934,LOW_RATE
123,28173,30965565,LOW_RATE
305,866778,10719426,LOW_RATE
124,52110,30785188,LOW_RATE
121,829351,31602080,LOW_RATE
152,1732,10437172,LOW_RATE
96,834153,31259390,LOW_RATE
374,864505,7793579,LOW_RATE
118,41584,30923418,LOW_RATE
177,1947,10774922,LOW_RATE
90,17459,30997402,LOW_RATE
122,36313,30865969,LOW_RATE
149,1760,10353373,LOW_RATE
168,1764,3372,LOW_RATE
174,2004,10427262,LOW_RATE
88,31425,30591454,LOW_RATE
122,1015978,30556862,LOW_RATE
146,1737,10600672,LOW_RATE
90,55160,29033363,LOW_RATE
214,864039,25484863,LOW_RATE
207,1782,3382,LOW_RATE
121,2360,31050054,LOW_RATE
150,1935,10356417,LOW_RATE
148,2653,10396955,LOW_RATE
102,827152,31757629,LOW_RATE
177,1874,10392038,LOW_RATE
90,54474,29067072,LOW_RATE
120,1016690,29944791,LOW_RATE
124,37078,30837457,LOW_RATE
55,411,411,LOW_RATE
111,834409,31241766,LOW_RATE
120,22747,30960370,LOW_RATE
114,56657,30029690,LOW_RATE
151,1815,10266686,LOW_RATE
193,896132,20345711,LOW_RATE
120,51372,30813494,LOW_RATE
324,864077,9830198,LOW_RATE
149,1747,10662621,LOW_RATE
104,834593,31233012,LOW_RATE
102,836716,30564338,LOW_RATE
218,700450,1714717,LOW_RATE
207,1933,3442,LOW_RATE
145,1744,10457244,LOW_RATE
85,25206,30960792,LOW_RATE
207,2711,3172,LOW_RATE
105,66012,29869557,LOW_RATE
118,51679,30768456,LOW_RATE
124,19568,30980034,LOW_RATE
119,11652,31013332,LOW_RATE
122,50765,28992646,LOW_RATE
120,1015815,30612299,LOW_RATE
142,1771,10284076,LOW_RATE
207,1868,3406,LOW_RATE
91,33588,30567832,LOW_RATE
123,25712,30569727,LOW_RATE
111,40355,29811208,LOW_RATE
146,1816,8689586,LOW_RATE
147,1718,10694202,LOW_RATE
118,32019,30896696,LOW_RATE
174,1853,8631384,LOW_RATE
121,60234,30021478,LOW_RATE
116,15996,30988426,LOW_RATE
178,3901,10780940,LOW_RATE
111,829215,31613788,LOW_RATE
122,9460,31018223,LOW_RATE
120,60768,30560009,LOW_RATE
207,1728,3359,LOW_RATE
174,2984,10262226,LOW_RATE
149,1718,10497292,LOW_RATE
168,1723,3323,LOW_RATE
120,54886,29977321,LOW_RATE
117,52099,30796756,LOW_RATE
118,23437,30614715,LOW_RATE
117,50699,30824847,LOW_RATE
120,33460,30886478,LOW_RATE
87,3180,31055100,LOW_RATE
211,863522,17065808,LOW_RATE
96,833985,31274097,LOW_RATE
119,55691,29951280,LOW_RATE
324,862563,28469010,LOW_RATE
124,1016613,29984701,LOW_RATE
124,49393,29004743,LOW_RATE
123,49478,30861259,LOW_RATE
60,600,14018170,LOW_RATE
122,37513,30788644,LOW_RATE
152,2122,9624973,LOW_RATE
114,41737,30745084,LOW_RATE
106,835565,31159860,LOW_RATE
121,50659,30827457,LOW_RATE
90,36165,30543790,LOW_RATE
120,39597,30824753,LOW_RATE
207,1812,3352,LOW_RATE
101,834829,31212433,LOW_RATE
122,54617,28937329,LOW_RATE
120,833283,31324050,LOW_RATE
324,865108,28504807,LOW_RATE
98,834896,31206552,LOW_RATE
90,828179,31684208,LOW_RATE
176,1788,10648061,LOW_RATE
122,16776,30985905,LOW_RATE
179,1735,10509652,LOW_RATE
148,1694,10616900,LOW_RATE
103,828077,31693040,LOW_RATE
122,50017,30847164,LOW_RATE
119,47415,30888409,LOW_RATE
386,862939,30524690,LOW_RATE
101,832072,31409194,LOW_RATE
110,42568,30672488,LOW_RATE
90,10243,31026005,LOW_RATE
168,2145,3295,LOW_RATE
328,0,28180086,LOW_RATE
151,1763,10477368,LOW_RATE
120,55681,30707342,LOW_RATE
376,864105,28841084,LOW_RATE
177,1787,10748204,LOW_RATE
89,59469,30681564,LOW_RATE
168,1832,3359,LOW_RATE
207,1909,3454,LOW_RATE
72,289,289,LOW_RATE
182,1801,10765914,LOW_RATE
305,864079,10616848,LOW_RATE
121,38934,30944268,LOW_RATE
92,61926,29109619,LOW_RATE
116,29952,30966880,LOW_RATE
117,50725,30830451,LOW_RATE
253,864682,14844502,LOW_RATE
125,41034,30931853,LOW_RATE
86,29165,30953045,LOW_RATE
118,35625,30871165,LOW_RATE
224,472031,1012486,LOW_RATE
114,38573,30850037,LOW_RATE
124,29077,30925947,LOW_RATE
126,55331,30704042,LOW_RATE
207,1691,3357,LOW_RATE
140,3050,5057307,LOW_RATE
89,30506,30611367,LOW_RATE
89,35268,30938716,LOW_RATE
152,3205,10803762,LOW_RATE
123,51043,30819187,LOW_RATE
114,18710,30999334,LOW_RATE
81,2368,6707,LOW_RATE
114,834795,31215380,LOW_RATE
125,7165,30614947,LOW_RATE
297,864015,1711062,LOW_RATE
81,2368,6707,LOW_RATE
114,831354,31458127,LOW_RATE
177,2674,8601980,LOW_RATE
86,61020,30542024,LOW_RATE
168,1743,3286,LOW_RATE
150,1778,10645386,LOW_RATE
168,1956,3266,LOW_RATE
120,50729,28972207,LOW_RATE
120,51816,30762847,LOW_RATE
88,58506,30718413,LOW_RATE
143,1869,10720112,LOW_RATE
118,832983,31341644,LOW_RATE
92,830753,31502179,LOW_RATE
122,1016900,28856806,LOW_RATE
126,1017383,28953872,LOW_RATE
168,1929,3150,LOW_RATE
295,864918,29198039,LOW_RATE
92,831864,31426821,LOW_RATE
117,65288,30001804,LOW_RATE
168,2144,3578,LOW_RATE
72,365,14013730,LOW_RATE
124,86772,31129198,LOW_RATE
118,51450,30768151,LOW_RATE
305,866278,10686552,LOW_RATE
122,37186,30831799,LOW_RATE
170,1981,8634418,LOW_RATE
95,9548,31029957,LOW_RATE
123,50437,30832955,LOW_RATE
110,56919,30026958,LOW_RATE
107,828211,31681279,LOW_RATE
98,826533,31785076,LOW_RATE
176,1878,8649154,LOW_RATE
146,1887,10330165,LOW_RATE
177,1836,10633677,LOW_RATE
108,1012718,30701175,LOW_RATE
115,41531,30753484,LOW_RATE
106,86769,31067055,LOW_RATE
373,864202,29910636,LOW_RATE
108,1018315,30164561,LOW_RATE
104,20966,31092118,LOW_RATE
207,1518,2810,LOW_RATE
111,22145,31028699,LOW_RATE
242,863970,29538603,LOW_RATE
109,66370,30721480,LOW_RATE
106,1838,20968567,LOW_RATE
108,1018333,30023925,LOW_RATE
116,58909,30617826,LOW_RATE
106,66267,30683556,LOW_RATE
92,60553,29113819,LOW_RATE
98,53116,30534986,LOW_RATE
174,863914,28845275,LOW_RATE
86,36570,30532277,LOW_RATE
110,84028,30924202,LOW_RATE
103,1018356,30096801,LOW_RATE
207,1780,3259,LOW_RATE
207,1902,3404,LOW_RATE
108,54120,30796295,LOW_RATE
109,79934,30999367,LOW_RATE
105,1016423,29838945,LOW_RATE
179,1782,9656734,LOW_RATE
112,28449,29948374,LOW_RATE
118,16011,30625121,LOW_RATE
107,69522,30789719,LOW_RATE
95,16205,31035607,LOW_RATE
207,1887,3380,LOW_RATE
93,45421,30878093,LOW_RATE
207,1777,3213,LOW_RATE
101,28583,31013537,LOW_RATE
109,55312,30726684,LOW_RATE
118,38276,30861401,LOW_RATE
111,68615,30758981,LOW_RATE
106,2068,20956187,LOW_RATE
207,1895,3362,LOW_RATE
107,998680,30576656,LOW_RATE
207,1754,3222,LOW_RATE
114,42202,30742555,LOW_RATE
107,68828,30803880,LOW_RATE
102,38790,29828018,LOW_RATE
104,88898,31040631,LOW_RATE
111,1012882,30691004,LOW_RATE
157,863914,29419342,LOW_RATE
106,56172,30780614,LOW_RATE
207,1779,3294,LOW_RATE
106,62184,30542854,LOW_RATE
119,1607,3126,LOW_RATE
103,38053,30815778,LOW_RATE
173,1764,10307209,LOW_RATE
111,1013034,30681578,LOW_RATE
116,36676,30900727,LOW_RATE
207,1989,3538,LOW_RATE
97,46764,30734749,LOW_RATE
112,35069,29988263,LOW_RATE
101,1018499,30047283,LOW_RATE
101,1018356,30074304,LOW_RATE
207,1877,3388,LOW_RATE
119,1806,3343,LOW_RATE
96,12210,31048056,LOW_RATE
101,209584,28389382,LOW_RATE
105,65891,30782667,LOW_RATE
90,8404,31037468,LOW_RATE
108,209752,28392419,LOW_RATE
105,107110,30988457,LOW_RATE
106,1018369,30202363,LOW_RATE
105,38134,29877968,LOW_RATE
174,1777,10251928,LOW_RATE
203,896069,10237570,LOW_RATE
105,1733,20453645,LOW_RATE
104,1014834,30509021,LOW_RATE
105,65694,30782825,LOW_RATE
110,94808,30802795,LOW_RATE
99,38334,30813118,LOW_RATE
107,55341,30717851,LOW_RATE
110,9272,30659935,LOW_RATE
119,1765,3327,LOW_RATE
102,70879,30737727,LOW_RATE
200,864473,29645569,LOW_RATE
90,51614,30775352,LOW_RATE
108,49025,28958241,LOW_RATE
99,53325,29935293,LOW_RATE
91,51236,30789697,LOW_RATE
97,53362,29926357,LOW_RATE
99,995829,30013741,LOW_RATE
100,53097,30555307,LOW_RATE
110,39412,30549294,LOW_RATE
328,0,22535526,LOW_RATE
88,54605,29070260,LOW_RATE
113,61186,30565694,LOW_RATE
103,36356,30872636,LOW_RATE
109,98753,30989086,LOW_RATE
108,1016306,29893992,LOW_RATE
242,831944,30402454,LOW_RATE
102,70779,30737766,LOW_RATE
106,39048,30560650,LOW_RATE
420,864041,13799702,LOW_RATE
86,48299,30845646,LOW_RATE
93,60022,30108509,LOW_RATE
111,1862,20712327,LOW_RATE
120,22971,30620416,LOW_RATE
102,2806,20982868,LOW_RATE
119,1925,3341,LOW_RATE
229,864119,29313496,LOW_RATE
207,1869,3409,LOW_RATE
99,53316,30549649,LOW_RATE
107,17292,30973557,LOW_RATE
299,832058,26626250,LOW_RATE
109,66497,30660654,LOW_RATE
115,59497,30609302,LOW_RATE
108,1738,20511875,LOW_RATE
112,53279,30754524,LOW_RATE
180,1886,10607816,LOW_RATE
101,996641,30045399,LOW_RATE
103,7252,31072397,LOW_RATE
110,1895,20815398,LOW_RATE
105,18241,30968591,LOW_RATE
90,58464,30721330,LOW_RATE
112,998860,30585345,LOW_RATE
116,22985,30623408,LOW_RATE
261,831899,33865349,LOW_RATE
92,40212,30913932,LOW_RATE
207,1914,3340,LOW_RATE
100,43897,29805162,LOW_RATE
102,37609,30572803,LOW_RATE
119,1878,3315,LOW_RATE
107,1762,20804158,LOW_RATE
107,999736,30699031,LOW_RATE
116,63788,30572000,LOW_RATE
103,1800,20869851,LOW_RATE
94,2879,6297,LOW_RATE
96,41456,30873907,LOW_RATE
107,1790,18970652,LOW_RATE
100,42395,30687825,LOW_RATE
112,65294,29880898,LOW_RATE
100,1018261,29994972,LOW_RATE
111,49067,30873637,LOW_RATE
175,1783,10353877,LOW_RATE
102,1013382,30649642,LOW_RATE
174,864245,16915510,LOW_RATE
109,998889,30134606,LOW_RATE
181,2014,10396789,LOW_RATE
265,896049,29675254,LOW_RATE
112,54083,30793277,LOW_RATE
119,2806,4254,LOW_RATE
116,63883,30036568,LOW_RATE
106,43005,30928196,LOW_RATE
119,1872,3434,LOW_RATE
207,2699,3169,LOW_RATE
94,2472,6214,LOW_RATE
171,1737,10547617,LOW_RATE
108,39386,30785025,LOW_RATE
100,9443,31059887,LOW_RATE
115,24389,30600912,LOW_RATE
95,2145,20006565,LOW_RATE
113,48178,30904264,LOW_RATE
175,1872,10464233,LOW_RATE
114,56062,30786426,LOW_RATE
113,1014326,30618252,LOW_RATE
177,1817,10524629,LOW_RATE
114,58120,30682378,LOW_RATE
110,1938,20778523,LOW_RATE
106,20919,31089792,LOW_RATE
110,5766,31039743,LOW_RATE
109,33527,28989881,LOW_RATE
88,36423,30540996,LOW_RATE
119,1681,3218,LOW_RATE
95,25918,30649766,LOW_RATE
92,60214,29122474,LOW_RATE
176,2054,8670792,LOW_RATE
110,72850,30827818,LOW_RATE
120,39594,30824823,LOW_RATE
119,1790,3314,LOW_RATE
86,54624,29061350,LOW_RATE
111,91980,31070020,LOW_RATE
176,1948,10573549,LOW_RATE
119,1765,3294,LOW_RATE
108,1706,20663405,LOW_RATE
253,864135,29348457,LOW_RATE
116,41406,30731098,LOW_RATE
179,1772,10269449,LOW_RATE
111,50672,30819322,LOW_RATE
97,30618,31014954,LOW_RATE
107,51724,30788713,LOW_RATE
349,864043,29785922,LOW_RATE
110,53908,30746178,LOW_RATE
107,65287,30723362,LOW_RATE
107,29781,30935900,LOW_RATE
109,67222,30664955,LOW_RATE
110,998712,30117645,LOW_RATE
180,1900,10550546,LOW_RATE
112,1872,20637720,LOW_RATE
106,63541,29919980,LOW_RATE
106,63708,30508598,LOW_RATE
103,52719,29963955,LOW_RATE
176,1720,10275239,LOW_RATE
120,38947,30835859,LOW_RATE
160,724612,1745364,LOW_RATE
107,64679,29916287,LOW_RATE
194,863591,31520243,LOW_RATE
91,54288,30763283,LOW_RATE
119,1884,3413,LOW_RATE
111,19419,30960878,LOW_RATE
117,3045,20581535,LOW_RATE
96,48074,29832095,LOW_RATE
106,42708,30939563,LOW_RATE
98,47917,29837805,LOW_RATE
96,41210,30879598,LOW_RATE
106,2053,19962818,LOW_RATE
102,997329,30071366,LOW_RATE
108,5354,31075333,LOW_RATE
108,81783,31042411,LOW_RATE
119,1816,3347,LOW_RATE
107,999710,30640930,LOW_RATE
114,1013440,30651572,LOW_RATE
101,1587,20497130,LOW_RATE
112,32053,30965934,LOW_RATE
105,85827,31017562,LOW_RATE
109,1749,20523508,LOW_RATE
207,1948,3432,LOW_RATE
102,53145,30558307,LOW_RATE
166,440022,21074053,LOW_RATE
101,39544,30933284,LOW_RATE
108,73598,30834454,LOW_RATE
108,109580,31104485,LOW_RATE
89,30987,30605714,LOW_RATE
106,38270,30911934,LOW_RATE
111,71868,30768086,LOW_RATE
180,1756,8659091,LOW_RATE
87,18847,30989831,LOW_RATE
106,38859,30802016,LOW_RATE
113,41514,30756480,LOW_RATE
101,45302,29749963,LOW_RATE
207,1724,3234,LOW_RATE
105,34824,30911721,LOW_RATE
119,1716,3271,LOW_RATE
179,1877,10507414,LOW_RATE
112,20123,31032460,LOW_RATE
93,50127,30820996,LOW_RATE
111,1322,18927782,LOW_RATE
103,34494,30914313,LOW_RATE
119,1938,3223,LOW_RATE
176,863347,18878546,LOW_RATE
110,65017,29904602,LOW_RATE
91,50965,30795345,LOW_RATE
115,86035,30987921,LOW_RATE
100,11788,30713674,LOW_RATE
119,1795,3335,LOW_RATE
111,69107,30832886,LOW_RATE
109,7610,31032762,LOW_RATE
100,34778,30908705,LOW_RATE
289,832027,26638277,LOW_RATE
207,1761,3185,LOW_RATE
112,1771,19992170,LOW_RATE
207,1868,3203,LOW_RATE
119,1960,3466,LOW_RATE
108,1750,20844077,LOW_RATE
104,44418,30886039,LOW_RATE
97,53622,30511662,LOW_RATE
88,2869,6303,LOW_RATE
207,1858,3301,LOW_RATE
111,27588,30984978,LOW_RATE
106,1014543,30550986,LOW_RATE
207,1896,3335,LOW_RATE
99,2886,18925533,LOW_RATE
108,1013710,30655084,LOW_RATE
107,42993,30643803,LOW_RATE
109,83003,31086712,LOW_RATE
115,29711,30969608,LOW_RATE
117,62480,30594370,LOW_RATE
207,1886,3297,LOW_RATE
108,68718,30844894,LOW_RATE
100,1018263,29992273,LOW_RATE
119,1838,3412,LOW_RATE
119,10441,31026088,LOW_RATE
115,41210,30767821,LOW_RATE
112,34996,29985267,LOW_RATE
101,94390,30195077,LOW_RATE
111,26906,31018923,LOW_RATE
174,1765,10659473,LOW_RATE
113,70095,30840285,LOW_RATE
114,20977,30606768,LOW_RATE
99,11744,30658944,LOW_RATE
118,40682,30787774,LOW_RATE
111,1014360,30618366,LOW_RATE
110,51095,30807968,LOW_RATE
176,1941,10223278,LOW_RATE
119,1738,3327,LOW_RATE
180,1825,10761912,LOW_RATE
91,32299,30577587,LOW_RATE
108,1014604,30588228,LOW_RATE
178,1729,10402755,LOW_RATE
110,1016381,29815871,LOW_RATE
93,53637,29923647,LOW_RATE
83,54778,30754907,LOW_RATE
86,77701,31138221,LOW_RATE
94,48988,30828690,LOW_RATE
119,1826,3377,LOW_RATE
109,999181,30612533,LOW_RATE
92,40355,29788582,LOW_RATE
101,11433,30722000,LOW_RATE
106,45125,29764606,LOW_RATE
207,2216,3638,LOW_RATE
110,63540,29922986,LOW_RATE
104,70432,30843605,LOW_RATE
86,34593,30551080,LOW_RATE
100,3832,31158849,LOW_RATE
111,79381,30884460,LOW_RATE
119,1846,3363,LOW_RATE
108,50088,30842265,LOW_RATE
106,3092,20412907,LOW_RATE
110,45318,29902891,LOW_RATE
178,1914,10266516,LOW_RATE
109,42276,30949830,LOW_RATE
177,1871,10470017,LOW_RATE
98,43285,30811471,LOW_RATE
112,43807,30920333,LOW_RATE
107,49195,30879630,LOW_RATE
106,997831,30551004,LOW_RATE
109,1018353,30114431,LOW_RATE
88,45165,30883807,LOW_RATE
90,55305,29033405,LOW_RATE
119,1698,3283,LOW_RATE
119,1929,3469,LOW_RATE
109,34915,29982382,LOW_RATE
119,1790,3276,LOW_RATE
207,1789,3317,LOW_RATE
193,707591,1732290,LOW_RATE
119,1688,3322,LOW_RATE
207,2055,3545,LOW_RATE
108,58156,30685319,LOW_RATE
207,1872,3338,LOW_RATE
181,1821,9627345,LOW_RATE
346,896072,28418755,LOW_RATE
104,70820,30850017,LOW_RATE
261,831909,33678201,LOW_RATE
102,39135,30790648,LOW_RATE
109,44005,30914668,LOW_RATE
111,57210,30725655,LOW_RATE
115,53358,30757528,LOW_RATE
86,54562,29064297,LOW_RATE
116,63789,30566024,LOW_RATE
110,81611,30989295,LOW_RATE
112,73024,30857374,LOW_RATE
107,68118,30575582,LOW_RATE
101,42138,30690579,LOW_RATE
103,66814,30636966,LOW_RATE
109,1013941,30643527,LOW_RATE
207,1758,3327,LOW_RATE
112,1827,18914659,LOW_RATE
107,1432,18934861,LOW_RATE
115,40203,30801769,LOW_RATE
101,1455,20629083,LOW_RATE
109,63658,29914265,LOW_RATE
99,52933,30563973,LOW_RATE
102,1783,20910118,LOW_RATE
88,55028,29047846,LOW_RATE
96,38286,30981794,LOW_RATE
110,998077,30094038,LOW_RATE
110,997396,30537400,LOW_RATE
119,1836,3395,LOW_RATE
239,863930,30463590,LOW_RATE
112,57436,30722924,LOW_RATE
119,1764,3328,LOW_RATE
281,832119,32422812,LOW_RATE
85,34317,30556761,LOW_RATE
119,1731,3291,LOW_RATE
152,864036,18918885,LOW_RATE
182,1694,10759135,LOW_RATE
112,28921,30625931,LOW_RATE
119,1788,3318,LOW_RATE
112,26766,30597842,LOW_RATE
116,52273,29020367,LOW_RATE
117,59495,30612331,LOW_RATE
98,40865,30890951,LOW_RATE
115,2219,18919679,LOW_RATE
108,1704,20732399,LOW_RATE
107,39374,30782089,LOW_RATE
109,35345,30510674,LOW_RATE
90,34939,30545446,LOW_RATE
99,58849,30587382,LOW_RATE
108,997977,30554032,LOW_RATE
345,864086,29782941,LOW_RATE
90,22666,30626856,LOW_RATE
215,864014,29932267,LOW_RATE
102,1018498,30094177,LOW_RATE
109,998359,30568369,LOW_RATE
106,16009,30984111,LOW_RATE
119,1800,3345,LOW_RATE
107,1567,20621463,LOW_RATE
119,1859,3335,LOW_RATE
254,864128,28327722,LOW_RATE
89,60307,30099915,LOW_RATE
93,1017051,29385258,LOW_RATE
207,1924,3322,LOW_RATE
118,39600,30813160,LOW_RATE
99,997450,30085372,LOW_RATE
207,1791,3269,LOW_RATE
109,42123,30705452,LOW_RATE
105,35261,30900550,LOW_RATE
105,16624,31037674,LOW_RATE
130,439801,18786329,LOW_RATE
106,78534,31024574,LOW_RATE
253,863895,29633341,LOW_RATE
105,89029,30914498,LOW_RATE
112,57863,30702683,LOW_RATE
110,12662,30651308,LOW_RATE
89,40264,30902421,LOW_RATE
100,2846,6260,LOW_RATE
106,44235,30883081,LOW_RATE
105,68316,30826511,LOW_RATE
104,71005,30843589,LOW_RATE
89,44928,30886504,LOW_RATE
119,1668,3303,LOW_RATE
119,2625,3153,LOW_RATE
119,1741,3266,LOW_RATE
207,1828,3286,LOW_RATE
176,1880,10707774,LOW_RATE
110,998421,30131031,LOW_RATE
207,1809,3231,LOW_RATE
89,48554,30840036,LOW_RATE
103,1831,20861311,LOW_RATE
103,26135,31043069,LOW_RATE
109,45038,29908496,LOW_RATE
242,711593,1728386,LOW_RATE
114,1786,20535181,LOW_RATE
110,48365,30893607,LOW_RATE
94,39099,30927665,LOW_RATE
207,1812,3342,LOW_RATE
119,1688,3258,LOW_RATE
119,1634,3216,LOW_RATE
111,53919,30743194,LOW_RATE
207,1737,3258,LOW_RATE
112,997101,30526061,LOW_RATE
328,0,25026974,LOW_RATE
207,1772,3310,LOW_RATE
97,53116,30531994,LOW_RATE
87,40531,30899718,LOW_RATE
100,37541,30581737,LOW_RATE
118,64448,30548699,LOW_RATE
110,87197,31021249,LOW_RATE
207,1771,3289,LOW_RATE
109,44722,30871909,LOW_RATE
105,1014547,30621369,LOW_RATE
119,1760,3317,LOW_RATE
108,61196,30562726,LOW_RATE
92,5856,31045453,LOW_RATE
107,34751,30005512,LOW_RATE
107,51853,29037267,LOW_RATE
109,39208,30551995,LOW_RATE
154,1150,9618504,LOW_RATE
101,44048,29802520,LOW_RATE
92,54526,30760297,LOW_RATE
113,44466,30889030,LOW_RATE
177,1899,10365623,LOW_RATE
106,78190,31015263,LOW_RATE
101,1018478,30015308,LOW_RATE
91,12974,31013501,LOW_RATE
119,1786,3331,LOW_RATE
106,62942,31231609,LOW_RATE
91,60739,30085477,LOW_RATE
108,94881,30990856,LOW_RATE
119,1821,3321,LOW_RATE
110,62577,30747485,LOW_RATE
108,33139,30027512,LOW_RATE
107,1016307,29885080,LOW_RATE
207,1580,3024,LOW_RATE
102,1018357,30071365,LOW_RATE
111,39298,30546291,LOW_RATE
88,54349,29080882,LOW_RATE
103,1757,20421583,LOW_RATE
78,0,0,LOW_RATE
113,55679,29925122,LOW_RATE
100,1809,20875684,LOW_RATE
100,8779,30736944,LOW_RATE
107,38197,30983709,LOW_RATE
117,64455,30554711,LOW_RATE
119,1970,3255,LOW_RATE
109,13390,31005141,LOW_RATE
113,37980,30914625,LOW_RATE
108,996016,30023752,LOW_RATE
109,2494,20985959,LOW_RATE
117,30152,30972702,LOW_RATE
113,49171,30867924,LOW_RATE
117,41208,30764798,LOW_RATE
103,1016559,29830238,LOW_RATE
110,52098,29029032,LOW_RATE
150,1956,9603979,LOW_RATE
101,31635,30967032,LOW_RATE
97,29709,31016929,LOW_RATE
107,50800,30816882,LOW_RATE
111,54101,30790381,LOW_RATE
108,49258,28955534,LOW_RATE
99,21589,31082082,LOW_RATE
119,1814,3359,LOW_RATE
119,1325,2666,LOW_RATE
107,41931,30964101,LOW_RATE
108,50883,30810681,LOW_RATE
119,1855,3332,LOW_RATE
179,1946,10599343,LOW_RATE
108,998835,30594011,LOW_RATE
97,53371,30526318,LOW_RATE
86,7087,31041020,LOW_RATE
84,61242,30536240,LOW_RATE
243,864112,29535840,LOW_RATE
227,864485,30450304,LOW_RATE
113,1014269,30620948,LOW_RATE
119,1797,3346,LOW_RATE
121,211226,30527596,LOW_RATE
86,29072,30952926,LOW_RATE
97,5314,31078311,LOW_RATE
115,4428,31080298,LOW_RATE
109,1014606,30579649,LOW_RATE
351,895978,28418322,LOW_RATE
93,60523,30544425,LOW_RATE
113,56105,30774635,LOW_RATE
112,31575,30928856,LOW_RATE
104,1014151,30626603,LOW_RATE
193,864147,29619292,LOW_RATE
103,1831,31167369,LOW_RATE
188,864142,29318088,LOW_RATE
102,997621,30093826,LOW_RATE
108,998853,30597047,LOW_RATE
113,63790,30569032,LOW_RATE
154,864109,29416308,LOW_RATE
207,1920,3320,LOW_RATE
143,864118,28984303,LOW_RATE
110,79069,31106000,LOW_RATE
109,1698,20575763,LOW_RATE
89,40017,30919668,LOW_RATE
102,1710,20852675,LOW_RATE
104,63977,29905628,LOW_RATE
92,47184,29846062,LOW_RATE
114,1018100,28898276,LOW_RATE
109,998575,30114494,LOW_RATE
109,85002,30728941,LOW_RATE
93,53362,29938027,LOW_RATE
115,79682,31002047,LOW_RATE
95,44600,30892058,LOW_RATE
180,1786,8667589,LOW_RATE
207,1871,3358,LOW_RATE
100,24806,31076481,LOW_RATE
207,1828,3335,LOW_RATE
110,81221,30909632,LOW_RATE
107,996954,30512072,LOW_RATE
105,38146,29874969,LOW_RATE
108,88252,31051922,LOW_RATE
115,41160,30711163,LOW_RATE
114,34673,29999607,LOW_RATE
112,1884,20787095,LOW_RATE
104,998403,30102495,LOW_RATE
111,39285,30543335,LOW_RATE
101,7624,31143128,LOW_RATE
104,28129,31024694,LOW_RATE
93,29277,31019427,LOW_RATE
103,66868,30631015,LOW_RATE
119,1937,3469,LOW_RATE
106,997813,30548378,LOW_RATE
181,1790,10472901,LOW_RATE
119,1730,3388,LOW_RATE
105,68337,30689357,LOW_RATE
105,65492,30794018,LOW_RATE
176,1891,10493013,LOW_RATE
214,864000,25484781,LOW_RATE
111,41823,30683833,LOW_RATE
100,35602,30894992,LOW_RATE
105,86937,31062550,LOW_RATE
207,1927,3413,LOW_RATE
119,1753,3289,LOW_RATE
