% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	372
% isAttack slowBody:	667
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-2,4-5,8,11,14-15,17-18,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_serror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
0,tcp,374,755,346,1,1,0,100,100,httpFlood
0,tcp,66,0,103,0,1,0,100,100,httpFlood
3,tcp,446,755,632,0,1,0,100,100,httpFlood
0,tcp,60,0,134,0,1,0,9,9,httpFlood
0,tcp,374,755,404,1,1,0,100,100,httpFlood
0,tcp,377,755,946,0.82,0.68,0.32,100,100,httpFlood
0,tcp,374,755,41,1,1,0,98,98,httpFlood
2,tcp,446,755,666,0,1,0,100,100,httpFlood
1,tcp,374,755,148,1,1,0,100,100,httpFlood
0,tcp,66,0,55,0,1,0,45,45,httpFlood
0,tcp,386,821,0,0,0,0,0,0,httpFlood
0,tcp,374,755,280,1,1,0,100,100,httpFlood
0,tcp,60,0,129,0,1,0,33,33,httpFlood
0,tcp,380,755,957,0.11,1,0,100,100,httpFlood
0,tcp,242,140,179,1,1,0,100,100,httpFlood
1,tcp,374,755,144,1,1,0,100,100,httpFlood
1,tcp,377,755,443,0.49,0.31,0.69,100,100,httpFlood
1,tcp,452,821,163,1,1,0,100,100,httpFlood
1,tcp,377,755,444,0.49,0.32,0.68,100,100,httpFlood
0,tcp,374,755,16,1,1,0,98,98,httpFlood
0,tcp,377,755,559,0.64,0.46,0.54,100,100,httpFlood
0,tcp,66,0,55,0,1,0,37,37,httpFlood
0,tcp,60,0,134,0,1,0,33,33,httpFlood
0,tcp,374,755,435,1,1,0,100,100,httpFlood
0,tcp,377,755,766,0.76,0.6,0.4,99,99,httpFlood
0,tcp,60,0,174,0,1,0,33,33,httpFlood
0,tcp,380,755,142,1,1,0,100,100,httpFlood
1,tcp,392,821,754,0.23,1,0,100,100,httpFlood
0,tcp,374,755,147,1,1,0,100,100,httpFlood
0,tcp,377,755,412,0.43,0.26,0.74,100,100,httpFlood
0,tcp,374,755,400,1,1,0,100,100,httpFlood
0,tcp,380,755,938,0.09,1,0,100,100,httpFlood
4,tcp,446,755,517,0,1,0,100,100,httpFlood
0,tcp,374,755,152,1,1,0,100,100,httpFlood
0,tcp,374,755,131,1,1,0,100,100,httpFlood
4,tcp,446,755,524,0,1,0,100,100,httpFlood
4,tcp,446,755,481,0,1,0,100,100,httpFlood
0,tcp,60,0,9,0,1,0,9,9,httpFlood
0,tcp,380,755,912,0.07,1,0,100,100,httpFlood
0,tcp,66,0,115,0,1,0,100,100,httpFlood
0,tcp,60,0,178,0,1,0,33,33,httpFlood
0,tcp,60,0,144,0,1,0,33,33,httpFlood
1,tcp,374,755,150,1,1,0,100,100,httpFlood
0,tcp,66,0,222,0,1,0,98,98,httpFlood
1,tcp,374,755,161,1,1,0,100,100,httpFlood
0,tcp,377,755,774,0.77,0.61,0.39,99,99,httpFlood
0,tcp,377,755,851,0.79,0.64,0.36,99,99,httpFlood
1,tcp,374,755,145,1,1,0,100,100,httpFlood
0,tcp,374,755,312,1,1,0,100,100,httpFlood
0,tcp,380,755,915,0.07,1,0,100,100,httpFlood
0,tcp,374,755,229,1,1,0,100,100,httpFlood
0,tcp,377,755,778,0.77,0.61,0.39,99,99,httpFlood
0,tcp,377,755,309,0.03,0.02,0.98,69,36,httpFlood
0,tcp,377,755,630,0.69,0.52,0.48,100,100,httpFlood
0,tcp,377,755,798,0.77,0.62,0.38,99,99,httpFlood
0,tcp,374,755,87,1,1,0,98,98,httpFlood
0,tcp,377,755,306,0.01,0.01,0.99,68,34,httpFlood
0,tcp,60,0,180,0,1,0,33,33,httpFlood
0,tcp,374,755,91,1,1,0,91,91,httpFlood
0,tcp,60,0,6,0,1,0,6,6,httpFlood
1,tcp,386,821,129,1,1,0,100,100,httpFlood
0,tcp,377,755,585,0.66,0.48,0.52,100,100,httpFlood
0,tcp,374,755,184,1,1,0,100,100,httpFlood
0,tcp,248,140,169,1,1,0,100,100,httpFlood
0,tcp,377,755,1008,0.83,0.7,0.3,100,100,httpFlood
5,tcp,446,755,480,0,1,0,100,100,httpFlood
0,tcp,66,0,0,0,0,0,0,0,httpFlood
0,tcp,66,0,27,0,1,0,27,27,httpFlood
0,tcp,60,0,79,0,1,0,23,23,httpFlood
0,tcp,374,755,96,1,1,0,100,100,httpFlood
4,tcp,446,755,530,0,1,0,100,100,httpFlood
0,tcp,66,0,261,0,1,0,98,98,httpFlood
0,tcp,374,755,3,1,1,0,98,98,httpFlood
6,tcp,446,755,401,0,1,0,100,100,httpFlood
0,tcp,60,0,147,0,1,0,33,33,httpFlood
0,tcp,60,0,178,0,1,0,33,33,httpFlood
0,tcp,374,755,6,1,1,0,6,6,httpFlood
0,tcp,66,0,117,0,1,0,100,100,httpFlood
0,tcp,248,140,152,1,1,0,100,100,httpFlood
0,tcp,374,755,152,1,1,0,100,100,httpFlood
0,tcp,60,0,162,0,1,0,33,33,httpFlood
0,tcp,242,140,457,1,1,0,100,100,httpFlood
6,tcp,446,755,352,0,1,0,100,100,httpFlood
0,tcp,377,755,628,0.69,0.52,0.48,100,100,httpFlood
1,tcp,374,755,131,1,1,0,100,100,httpFlood
0,tcp,377,755,509,0.59,0.4,0.6,100,100,httpFlood
2,tcp,446,755,706,0,1,0,100,100,httpFlood
1,tcp,380,755,770,0.26,1,0,100,100,httpFlood
0,tcp,374,755,9,1,1,0,9,9,httpFlood
0,tcp,374,755,351,1,1,0,100,100,httpFlood
0,tcp,377,755,825,0.78,0.63,0.37,99,99,httpFlood
0,tcp,374,755,149,1,1,0,100,100,httpFlood
0,tcp,60,0,169,0,1,0,33,33,httpFlood
0,tcp,377,755,850,0.79,0.64,0.36,99,99,httpFlood
0,tcp,242,140,171,1,1,0,100,100,httpFlood
0,tcp,66,0,59,0,1,0,94,94,httpFlood
0,tcp,377,755,636,0.7,0.52,0.48,100,100,httpFlood
0,tcp,374,755,30,1,1,0,30,30,httpFlood
0,tcp,374,755,134,1,1,0,100,100,httpFlood
0,tcp,374,755,152,1,1,0,100,100,httpFlood
0,tcp,374,755,120,1,1,0,100,100,httpFlood
0,tcp,60,0,177,0,1,0,33,33,httpFlood
0,tcp,374,755,179,1,1,0,100,100,httpFlood
0,tcp,374,755,166,1,1,0,100,100,httpFlood
1,tcp,374,755,165,1,1,0,100,100,httpFlood
1,tcp,374,755,152,1,1,0,100,100,httpFlood
5,tcp,446,755,461,0,1,0,100,100,httpFlood
0,tcp,60,0,137,0,1,0,20,20,httpFlood
0,tcp,60,0,144,0,1,0,31,31,httpFlood
0,tcp,374,755,175,1,1,0,100,100,httpFlood
1,tcp,377,755,897,0.8,0.66,0.34,100,100,httpFlood
1,tcp,380,755,771,0.25,1,0,100,100,httpFlood
0,tcp,377,755,853,0.79,0.64,0.36,99,99,httpFlood
4,tcp,446,755,486,0,1,0,100,100,httpFlood
0,tcp,446,755,843,0,1,0,100,100,httpFlood
2,tcp,446,755,689,0,1,0,100,100,httpFlood
0,tcp,380,755,145,1,1,0,100,100,httpFlood
0,tcp,377,755,928,0.81,0.67,0.33,100,100,httpFlood
0,tcp,245,140,1034,0.84,0.71,0.29,100,100,httpFlood
0,tcp,60,0,177,0,1,0,33,33,httpFlood
1,tcp,374,755,150,0.73,1,0,100,100,httpFlood
0,tcp,248,140,200,1,1,0,100,100,httpFlood
0,tcp,60,0,179,0,1,0,33,33,httpFlood
0,tcp,374,755,133,1,1,0,100,100,httpFlood
1,tcp,464,1370,107,1,1,0,100,100,httpFlood
0,tcp,374,755,142,1,1,0,100,100,httpFlood
0,tcp,66,0,85,0,1,0,57,57,httpFlood
0,tcp,377,755,1028,0.83,0.7,0.3,100,100,httpFlood
0,tcp,66,0,99,0,1,0,100,100,httpFlood
0,tcp,374,755,137,0.27,1,0,94,94,httpFlood
0,tcp,374,755,170,1,1,0,100,100,httpFlood
0,tcp,374,755,150,1,1,0,100,100,httpFlood
1,tcp,374,755,196,0.49,1,0,100,100,httpFlood
0,tcp,374,755,398,1,1,0,100,100,httpFlood
2,tcp,446,755,729,0,1,0,100,100,httpFlood
0,tcp,60,0,137,0,1,0,11,11,httpFlood
0,tcp,66,0,7,0,1,0,7,7,httpFlood
0,tcp,380,755,874,0.03,1,0,100,100,httpFlood
0,tcp,374,755,294,1,1,0,100,100,httpFlood
0,tcp,60,0,141,0,1,0,31,31,httpFlood
0,tcp,60,0,119,0,1,0,31,31,httpFlood
2,tcp,446,755,692,0,1,0,100,100,httpFlood
0,tcp,60,0,178,0,1,0,33,33,httpFlood
0,tcp,377,755,821,0.78,0.63,0.37,99,99,httpFlood
0,tcp,374,755,50,1,1,0,50,50,httpFlood
0,tcp,66,0,311,0,1,0,100,100,httpFlood
6,tcp,446,755,423,0,1,0,100,100,httpFlood
0,tcp,374,755,151,1,1,0,100,100,httpFlood
0,tcp,374,755,296,1,1,0,100,100,httpFlood
3,tcp,446,755,610,0,1,0,100,100,httpFlood
1,tcp,374,755,170,0.41,1,0,100,100,httpFlood
0,tcp,374,755,149,1,1,0,100,100,httpFlood
0,tcp,60,0,177,0,1,0,33,33,httpFlood
0,tcp,66,0,35,0,1,0,88,88,httpFlood
0,tcp,377,755,643,0.7,0.53,0.47,100,100,httpFlood
0,tcp,60,0,136,0,1,0,33,33,httpFlood
0,tcp,66,0,60,0,1,0,41,41,httpFlood
0,tcp,374,755,157,1,1,0,100,100,httpFlood
0,tcp,60,0,95,0,1,0,37,37,httpFlood
0,tcp,66,0,31,0,1,0,85,85,httpFlood
0,tcp,374,755,133,1,1,0,100,100,httpFlood
0,tcp,66,0,72,0,1,0,56,56,httpFlood
0,tcp,66,0,86,0,1,0,96,96,httpFlood
0,tcp,446,755,848,0,1,0,100,100,httpFlood
0,tcp,380,755,162,1,1,0,100,100,httpFlood
0,tcp,374,755,121,1,1,0,100,100,httpFlood
0,tcp,374,755,444,1,1,0,100,100,httpFlood
0,tcp,60,0,126,0,1,0,33,33,httpFlood
0,tcp,60,0,178,0,1,0,33,33,httpFlood
6,tcp,446,755,363,0,1,0,100,100,httpFlood
0,tcp,374,755,154,1,1,0,100,100,httpFlood
4,tcp,446,755,538,0,1,0,100,100,httpFlood
0,tcp,377,755,713,0.74,0.57,0.43,100,100,httpFlood
0,tcp,377,755,819,0.78,0.63,0.37,99,99,httpFlood
0,tcp,374,755,438,1,1,0,100,100,httpFlood
0,tcp,60,0,177,0,1,0,33,33,httpFlood
0,tcp,66,0,289,0,1,0,100,100,httpFlood
0,tcp,248,140,192,1,1,0,100,100,httpFlood
0,tcp,380,755,906,0.06,1,0,100,100,httpFlood
0,tcp,374,755,54,1,1,0,98,98,httpFlood
0,tcp,242,140,182,1,1,0,100,100,httpFlood
0,tcp,374,755,135,1,1,0,100,100,httpFlood
0,tcp,60,0,114,0,1,0,32,32,httpFlood
0,tcp,374,755,150,0.77,1,0,100,100,httpFlood
0,tcp,377,755,987,0.83,0.69,0.31,100,100,httpFlood
0,tcp,374,755,145,1,1,0,100,100,httpFlood
0,tcp,374,755,146,0.94,1,0,100,100,httpFlood
0,tcp,60,0,135,0,1,0,26,26,httpFlood
0,tcp,60,0,169,0,1,0,33,33,httpFlood
0,tcp,66,0,64,0,1,0,50,50,httpFlood
0,tcp,374,755,110,1,1,0,100,100,httpFlood
0,tcp,374,755,148,1,1,0,100,100,httpFlood
0,tcp,374,755,39,1,1,0,39,39,httpFlood
0,tcp,377,755,541,0.62,0.44,0.56,100,100,httpFlood
0,tcp,374,755,93,1,1,0,98,98,httpFlood
0,tcp,374,755,150,1,1,0,100,100,httpFlood
0,tcp,377,755,384,0.36,0.21,0.79,93,87,httpFlood
0,tcp,66,0,42,0,1,0,38,38,httpFlood
0,tcp,66,0,265,0,1,0,98,98,httpFlood
0,tcp,66,0,105,0,0.01,0.99,57,30,httpFlood
0,tcp,386,821,314,1,1,0,100,100,httpFlood
6,tcp,446,755,428,0,1,0,100,100,httpFlood
0,tcp,374,755,148,1,1,0,100,100,httpFlood
0,tcp,66,0,60,0,1,0,48,48,httpFlood
0,tcp,60,0,174,0,1,0,33,33,httpFlood
0,tcp,374,755,156,1,1,0,100,100,httpFlood
0,tcp,66,0,142,0,0.23,0.77,52,43,httpFlood
0,tcp,66,0,81,0,1,0,94,94,httpFlood
0,tcp,377,755,858,0.79,0.65,0.35,100,100,httpFlood
0,tcp,66,0,135,0,1,0,100,100,httpFlood
0,tcp,377,755,694,0.73,0.56,0.44,100,100,httpFlood
0,tcp,374,755,141,1,1,0,100,100,httpFlood
2,tcp,446,755,671,0,1,0,100,100,httpFlood
0,tcp,380,755,888,0.04,1,0,100,100,httpFlood
1,tcp,392,821,777,0.25,1,0,100,100,httpFlood
0,tcp,374,755,139,1,1,0,100,100,httpFlood
0,tcp,377,755,828,0.78,0.63,0.37,99,99,httpFlood
0,tcp,374,755,144,1,1,0,100,100,httpFlood
0,tcp,377,755,569,0.65,0.47,0.53,100,100,httpFlood
0,tcp,377,755,796,0.77,0.62,0.38,99,99,httpFlood
0,tcp,374,755,149,1,1,0,100,100,httpFlood
0,tcp,374,755,143,1,1,0,100,100,httpFlood
0,tcp,374,755,141,1,1,0,100,100,httpFlood
0,tcp,377,755,512,0.59,0.41,0.59,100,100,httpFlood
1,tcp,464,1370,104,1,1,0,100,100,httpFlood
1,tcp,374,755,149,1,1,0,100,100,httpFlood
0,tcp,380,755,730,0.2,1,0,100,100,httpFlood
0,tcp,374,755,167,1,1,0,100,100,httpFlood
0,tcp,60,0,132,0,1,0,36,36,httpFlood
0,tcp,374,755,242,1,1,0,100,100,httpFlood
0,tcp,374,755,137,1,1,0,100,100,httpFlood
0,tcp,242,140,175,1,1,0,100,100,httpFlood
0,tcp,374,755,129,1,1,0,100,100,httpFlood
0,tcp,377,755,555,0.64,0.45,0.55,100,100,httpFlood
1,tcp,380,755,756,0.23,1,0,100,100,httpFlood
0,tcp,386,821,370,1,1,0,100,100,httpFlood
0,tcp,60,0,136,0,1,0,33,33,httpFlood
1,tcp,392,821,749,0.22,1,0,100,100,httpFlood
0,tcp,374,755,84,1,1,0,84,84,httpFlood
0,tcp,377,755,786,0.77,0.61,0.39,99,99,httpFlood
0,tcp,66,0,62,0,1,0,42,42,httpFlood
1,tcp,374,755,21,1,1,0,98,98,httpFlood
0,tcp,374,755,214,1,1,0,100,100,httpFlood
0,tcp,374,755,247,1,1,0,100,100,httpFlood
0,tcp,446,755,804,0,1,0,100,100,httpFlood
0,tcp,374,755,159,1,1,0,100,100,httpFlood
0,tcp,66,0,46,0,1,0,39,39,httpFlood
0,tcp,380,755,135,1,1,0,100,100,httpFlood
0,tcp,374,755,152,1,1,0,100,100,httpFlood
0,tcp,377,755,305,0.01,0,1,68,33,httpFlood
0,tcp,60,0,180,0,1,0,33,33,httpFlood
1,tcp,374,755,164,1,1,0,100,100,httpFlood
1,tcp,464,1370,121,1,1,0,100,100,httpFlood
0,tcp,374,755,115,1,1,0,100,100,httpFlood
0,tcp,66,0,275,0,1,0,99,99,httpFlood
0,tcp,66,0,274,0,1,0,99,99,httpFlood
4,tcp,446,755,539,0,1,0,100,100,httpFlood
1,tcp,374,755,161,1,1,0,100,100,httpFlood
0,tcp,374,755,134,1,1,0,100,100,httpFlood
0,tcp,60,0,174,0,1,0,33,33,httpFlood
4,tcp,446,755,529,0,1,0,100,100,httpFlood
0,tcp,377,755,843,0.79,0.64,0.36,99,99,httpFlood
4,tcp,446,755,510,0,1,0,100,100,httpFlood
0,tcp,374,755,133,1,1,0,100,100,httpFlood
0,tcp,386,821,201,1,1,0,100,100,httpFlood
0,tcp,377,755,395,0.39,0.23,0.77,97,94,httpFlood
0,tcp,374,755,373,1,1,0,100,100,httpFlood
1,tcp,386,821,123,1,1,0,100,100,httpFlood
0,tcp,66,0,111,0,1,0,100,100,httpFlood
1,tcp,374,755,174,0.43,1,0,100,100,httpFlood
4,tcp,446,755,542,0,1,0,100,100,httpFlood
0,tcp,374,755,119,1,1,0,100,100,httpFlood
0,tcp,377,755,913,0.81,0.67,0.33,100,100,httpFlood
0,tcp,66,0,110,0,0.05,0.95,58,33,httpFlood
0,tcp,60,0,180,0,1,0,33,33,httpFlood
0,tcp,60,0,171,0,1,0,33,33,httpFlood
1,tcp,374,755,150,1,1,0,100,100,httpFlood
0,tcp,374,755,133,1,1,0,100,100,httpFlood
0,tcp,377,755,989,0.83,0.69,0.31,100,100,httpFlood
2,tcp,446,755,708,0,1,0,100,100,httpFlood
3,tcp,446,755,630,0,1,0,100,100,httpFlood
0,tcp,374,755,106,1,1,0,100,100,httpFlood
6,tcp,446,755,416,0,1,0,100,100,httpFlood
0,tcp,374,755,118,1,1,0,100,100,httpFlood
0,tcp,377,755,568,0.65,0.46,0.54,100,100,httpFlood
0,tcp,374,755,233,1,1,0,100,100,httpFlood
0,tcp,374,755,142,1,1,0,100,100,httpFlood
1,tcp,380,755,728,0.2,1,0,100,100,httpFlood
0,tcp,60,0,180,0,1,0,33,33,httpFlood
0,tcp,374,755,58,1,1,0,98,98,httpFlood
0,tcp,66,0,118,0,0.11,0.89,46,29,httpFlood
0,tcp,66,0,56,0,1,0,46,46,httpFlood
3,tcp,446,755,624,0,1,0,100,100,httpFlood
0,tcp,60,0,137,0,1,0,33,33,httpFlood
0,tcp,374,755,160,1,1,0,100,100,httpFlood
0,tcp,374,755,67,1,1,0,67,67,httpFlood
0,tcp,60,0,170,0,1,0,33,33,httpFlood
0,tcp,242,140,171,1,1,0,100,100,httpFlood
0,tcp,374,755,33,1,1,0,33,33,httpFlood
0,tcp,60,0,179,0,1,0,33,33,httpFlood
0,tcp,374,755,139,1,1,0,100,100,httpFlood
4,tcp,446,755,545,0,1,0,100,100,httpFlood
0,tcp,245,140,1044,0.84,0.71,0.29,100,100,httpFlood
5,tcp,446,755,457,0,1,0,100,100,httpFlood
0,tcp,60,0,117,0,1,0,33,33,httpFlood
1,tcp,374,755,154,1,1,0,100,100,httpFlood
0,tcp,66,0,135,0,0.19,0.81,50,38,httpFlood
0,tcp,374,755,151,1,1,0,100,100,httpFlood
6,tcp,446,755,341,0,1,0,100,100,httpFlood
3,tcp,446,755,626,0,1,0,100,100,httpFlood
6,tcp,446,755,390,0,1,0,100,100,httpFlood
0,tcp,374,755,81,1,1,0,81,81,httpFlood
5,tcp,446,755,473,0,1,0,100,100,httpFlood
0,tcp,66,0,151,0,1,0,100,100,httpFlood
0,tcp,374,755,161,1,1,0,100,100,httpFlood
0,tcp,380,755,869,0.02,1,0,100,100,httpFlood
2,tcp,446,755,699,0,1,0,100,100,httpFlood
0,tcp,374,755,417,1,1,0,100,100,httpFlood
0,tcp,66,0,41,0,1,0,92,92,httpFlood
0,tcp,60,0,179,0,1,0,33,33,httpFlood
0,tcp,380,755,157,1,1,0,100,100,httpFlood
0,tcp,374,755,269,1,1,0,100,100,httpFlood
0,tcp,374,755,270,1,1,0,100,100,httpFlood
0,tcp,242,140,172,1,1,0,100,100,httpFlood
0,tcp,374,755,150,1,1,0,100,100,httpFlood
0,tcp,377,755,869,0.8,0.65,0.35,100,100,httpFlood
0,tcp,374,755,7,1,1,0,7,7,httpFlood
0,tcp,386,821,315,1,1,0,100,100,httpFlood
1,tcp,374,755,148,0.69,1,0,100,100,httpFlood
0,tcp,374,755,153,1,1,0,100,100,httpFlood
0,tcp,60,0,138,0,1,0,33,33,httpFlood
0,tcp,66,0,146,0,0.25,0.75,54,45,httpFlood
0,tcp,374,755,352,1,1,0,100,100,httpFlood
4,tcp,446,755,587,0,1,0,100,100,httpFlood
1,tcp,392,821,761,0.24,1,0,100,100,httpFlood
0,tcp,374,755,18,1,1,0,18,18,httpFlood
0,tcp,60,0,41,0,1,0,33,33,httpFlood
0,tcp,374,755,101,1,1,0,100,100,httpFlood
0,tcp,60,0,165,0,1,0,33,33,httpFlood
0,tcp,377,755,909,0.81,0.67,0.33,100,100,httpFlood
0,tcp,60,0,140,0,1,0,31,31,httpFlood
0,tcp,66,0,48,0,1,0,40,40,httpFlood
0,tcp,377,755,951,0.82,0.68,0.32,100,100,httpFlood
0,tcp,60,0,179,0,1,0,33,33,httpFlood
0,tcp,66,0,50,0,1,0,34,34,httpFlood
0,tcp,380,755,145,1,1,0,100,100,httpFlood
0,tcp,374,755,165,1,1,0,100,100,httpFlood
0,tcp,380,755,864,0.01,1,0,100,100,httpFlood
1,tcp,374,755,102,1,1,0,100,100,httpFlood
4,tcp,446,755,571,0,1,0,100,100,httpFlood
0,tcp,374,755,295,1,1,0,100,100,httpFlood
0,tcp,446,755,819,0,1,0,100,100,httpFlood
0,tcp,380,755,759,0.29,1,0,100,100,httpFlood
0,tcp,374,755,150,1,1,0,100,100,httpFlood
0,tcp,374,755,68,1,1,0,98,98,httpFlood
0,tcp,377,755,910,0.81,0.67,0.33,100,100,httpFlood
0,tcp,374,755,126,1,1,0,100,100,httpFlood
0,tcp,374,755,128,1,1,0,100,100,httpFlood
0,tcp,60,0,179,0,1,0,33,33,httpFlood
0,tcp,66,0,134,0,1,0,100,100,httpFlood
0,tcp,374,755,244,1,1,0,100,100,httpFlood
0,tcp,374,755,159,1,1,0,100,100,httpFlood
1,tcp,380,755,731,0.21,1,0,100,100,httpFlood
2,tcp,446,755,655,0,1,0,100,100,httpFlood
0,tcp,60,0,164,0,1,0,33,33,httpFlood
0,tcp,380,755,960,0.11,1,0,100,100,httpFlood
1,tcp,374,755,151,1,1,0,100,100,httpFlood
0,tcp,374,755,182,1,1,0,100,100,httpFlood
0,tcp,66,0,11,0,1,0,69,69,httpFlood
0,tcp,66,0,38,0,1,0,35,35,httpFlood
1,tcp,374,755,175,0.43,1,0,100,100,httpFlood
2,tcp,446,755,693,0,1,0,100,100,httpFlood
1,tcp,374,755,167,1,1,0,100,100,httpFlood
1,tcp,374,755,169,1,1,0,100,100,httpFlood
0,tcp,374,755,109,1,1,0,100,100,httpFlood
0,tcp,60,0,135,0,1,0,29,29,httpFlood
0,tcp,66,0,122,0,1,0,100,100,httpFlood
0,tcp,66,0,180,0,1,0,99,99,httpFlood
1,tcp,374,755,160,1,1,0,100,100,httpFlood
0,tcp,386,821,317,1,1,0,100,100,httpFlood
0,tcp,66,0,98,0,1,0,100,100,httpFlood
0,tcp,66,0,40,0,1,0,92,92,httpFlood
0,tcp,374,755,96,1,1,0,98,98,httpFlood
0,tcp,377,755,1010,0.83,0.7,0.3,100,100,httpFlood
4,tcp,446,755,564,0,1,0,100,100,httpFlood
2,tcp,446,755,688,0,1,0,100,100,httpFlood
0,tcp,374,755,139,1,1,0,100,100,httpFlood
0,tcp,66,0,37,0,1,0,31,31,httpFlood
0,tcp,380,755,871,0.02,1,0,100,100,httpFlood
0,tcp,66,0,23,0,1,0,23,23,httpFlood
0,tcp,377,755,915,0.81,0.67,0.33,100,100,httpFlood
0,tcp,60,0,143,0,1,0,31,31,httpFlood
0,tcp,377,755,464,0.53,0.34,0.66,100,100,httpFlood
0,tcp,242,140,177,1,1,0,100,100,httpFlood
0,tcp,60,0,180,0,1,0,33,33,httpFlood
0,tcp,374,755,114,1,1,0,100,100,httpFlood
0,tcp,60,0,143,0,1,0,31,31,httpFlood
0,tcp,66,0,133,0,0.18,0.82,49,37,httpFlood
0,tcp,380,755,959,0.11,1,0,100,100,httpFlood
6,tcp,446,755,448,0,1,0,100,100,httpFlood
1,tcp,377,755,597,0.67,0.49,0.51,100,100,httpFlood
0,tcp,374,755,13,1,1,0,13,13,httpFlood
0,tcp,248,140,177,1,1,0,100,100,httpFlood
1,tcp,386,821,136,1,1,0,100,100,httpFlood
0,tcp,242,140,174,1,1,0,100,100,httpFlood
0,tcp,374,755,123,1,1,0,100,100,httpFlood
0,tcp,377,755,728,0.75,0.58,0.42,100,100,httpFlood
0,tcp,377,755,563,0.64,0.46,0.54,100,100,httpFlood
1,tcp,386,821,143,1,1,0,100,100,httpFlood
0,tcp,374,755,149,1,1,0,100,100,httpFlood
0,tcp,374,755,132,1,1,0,100,100,httpFlood
0,tcp,374,755,228,1,1,0,100,100,httpFlood
0,tcp,374,755,152,1,1,0,100,100,httpFlood
2,tcp,446,755,652,0,1,0,100,100,httpFlood
0,tcp,377,755,933,0.81,0.67,0.33,100,100,httpFlood
0,tcp,66,0,5,0,1,0,5,5,httpFlood
0,tcp,374,755,83,1,1,0,83,83,httpFlood
0,tcp,60,0,180,0,1,0,33,33,httpFlood
0,tcp,66,0,319,0,1,0,100,100,httpFlood
0,tcp,374,755,145,1,1,0,100,100,httpFlood
0,tcp,374,755,100,1,1,0,100,100,httpFlood
3,tcp,446,755,627,0,1,0,100,100,httpFlood
0,tcp,377,755,646,0.7,0.53,0.47,100,100,httpFlood
0,tcp,60,0,174,0,1,0,33,33,httpFlood
0,tcp,374,755,146,0.8,1,0,100,100,httpFlood
0,tcp,374,755,157,1,1,0,100,100,httpFlood
0,tcp,377,755,388,0.37,0.22,0.78,94,90,httpFlood
0,tcp,374,755,79,1,1,0,79,79,httpFlood
1,tcp,374,755,134,1,1,0,100,100,httpFlood
0,tcp,380,755,895,0.05,1,0,100,100,httpFlood
0,tcp,374,755,147,1,1,0,100,100,httpFlood
1,tcp,374,755,158,0.37,1,0,100,100,httpFlood
0,tcp,374,755,181,1,1,0,100,100,httpFlood
0,tcp,386,821,335,1,1,0,100,100,httpFlood
0,tcp,377,755,476,0.54,0.36,0.64,100,100,httpFlood
0,tcp,374,755,134,1,1,0,100,100,httpFlood
0,tcp,374,755,156,1,1,0,100,100,httpFlood
1,tcp,377,755,901,0.81,0.66,0.34,100,100,httpFlood
0,tcp,374,755,94,1,1,0,94,94,httpFlood
1,tcp,374,755,171,1,1,0,100,100,httpFlood
0,tcp,374,755,55,1,1,0,98,98,httpFlood
0,tcp,60,0,177,0,1,0,33,33,httpFlood
1,tcp,380,755,773,0.25,1,0,100,100,httpFlood
0,tcp,66,0,29,0,1,0,29,29,httpFlood
1,tcp,374,755,154,1,1,0,100,100,httpFlood
0,tcp,374,755,145,0.77,1,0,100,100,httpFlood
0,tcp,66,0,203,0,1,0,98,98,httpFlood
0,tcp,60,0,163,0,1,0,33,33,httpFlood
0,tcp,374,755,176,1,1,0,100,100,httpFlood
1,tcp,377,755,903,0.81,0.66,0.34,100,100,httpFlood
0,tcp,60,0,177,0,1,0,33,33,httpFlood
1,tcp,374,755,164,1,1,0,100,100,httpFlood
0,tcp,60,0,170,0,1,0,33,33,httpFlood
0,tcp,60,0,136,0,1,0,33,33,httpFlood
0,tcp,374,755,137,1,1,0,100,100,httpFlood
0,tcp,377,755,918,0.81,0.67,0.33,100,100,httpFlood
0,tcp,380,755,146,1,1,0,100,100,httpFlood
0,tcp,374,755,151,1,1,0,100,100,httpFlood
0,tcp,66,0,36,0,1,0,88,88,httpFlood
1,tcp,374,755,162,1,1,0,100,100,httpFlood
1,tcp,374,755,152,1,1,0,100,100,httpFlood
6,tcp,446,755,340,0,1,0,100,100,httpFlood
0,tcp,242,140,454,1,1,0,100,100,httpFlood
0,tcp,374,755,306,1,1,0,100,100,httpFlood
0,tcp,380,755,992,0.14,1,0,100,100,httpFlood
0,tcp,374,755,15,1,1,0,98,98,httpFlood
