@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,3,5,2,4-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, normal:normal, normal:normal, normal:normal, normal:normal, normal:normal, normal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowHeaders:attack, slowRead:attack'

@attribute duration numeric
@attribute cof {N/A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127}
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {normal,attack,slowRead,tcpFlood,udpFlood,httpFlood}

@data
0.009476,27,13,6,800,11915,1375.216323,639.830774,84628.696815,1270597.278552,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000788,0.003733,0.001052,0.000458,0.001875,0.004325,0.001325,1,0,1,0,normal
0.016569,27,12,8,748,12019,727.493647,484.058224,45347.104025,727236.973644,1.5,0.062235,52,62.333333,168,31.935699,52,1502.375,2948,1445.629096,0.000025,0.0015,0.006416,0.001954,0.00025,0.002361,0.008775,0.003186,1,0,1,0,normal
0.005599,27,13,6,800,11915,2337.160394,1083.986216,143825.255036,2152615.961406,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000464,0.002996,0.000896,0.000409,0.001107,0.001884,0.000608,1,0,1,0,normal
0.008092,27,13,6,800,11915,1629.099253,751.487817,100252.261727,1492329.555662,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000026,0.000665,0.003532,0.001043,0.000388,0.001597,0.003979,0.001344,1,0,1,0,normal
0.007919,27,13,6,800,11915,1656.165963,763.804298,101917.905416,1516788.034479,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000004,0.000654,0.003497,0.001035,0.000443,0.001571,0.00368,0.001176,1,0,1,0,normal
0.008213,27,13,7,800,11967,1595.539065,855.905548,98187.019371,1463231.669766,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,5844,2614.845303,0.000005,0.000679,0.003297,0.000959,0.000286,0.001363,0.00299,0.001074,1,0,1,0,normal
0.010046,27,13,7,800,11967,1303.855951,701.338366,80237.28927,1198988.031627,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,5844,2614.845303,0.000024,0.000831,0.003837,0.001059,0.000202,0.001663,0.00551,0.001896,1,0,1,0,normal
0.00806,27,13,6,800,11915,1625.311554,749.027442,100019.172529,1487443.662123,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.00002,0.000667,0.003147,0.000917,0.000349,0.001602,0.00418,0.001455,1,0,1,0,normal
0.007938,27,13,6,800,11915,1652.101321,761.700536,101667.773603,1512610.313871,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000017,0.000656,0.00359,0.001042,0.000563,0.001575,0.003554,0.001131,1,0,1,0,normal
0.008712,27,13,6,800,11915,1504.164193,693.655568,92563.950345,1377484.348401,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000025,0.00072,0.003676,0.00108,0.000474,0.00173,0.004521,0.00153,1,0,1,0,normal
