@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,3,5,2,4-weka.filters.unsupervised.instance.Randomize-S22-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack'

@attribute duration numeric
@attribute cof {N/A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127}
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {normal,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}

@data
0.004663,27,13,6,800,11915,2806.420917,1290.290402,172702.825673,2562301.68991,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000002,0.000386,0.002324,0.000658,0.000145,0.00093,0.002824,0.001006,1,0,1,0,normal
0.005945,27,13,6,800,11915,2232.474288,1012.790728,137383.033082,2011233.586607,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000003,0.000485,0.002739,0.000814,0.000507,0.001185,0.002224,0.00065,1,0,1,0,normal
0.008347,27,13,6,800,11915,1569.814936,723.654934,96603.996085,1437058.090637,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000017,0.00069,0.003198,0.000872,0.000422,0.001658,0.004255,0.001441,1,0,1,0,normal
0.007921,27,13,6,800,11915,1664.152358,763.54938,102409.375858,1516281.809521,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000006,0.000651,0.003298,0.000945,0.000541,0.001572,0.003723,0.00118,1,0,1,0,normal
0.008423,27,13,7,800,11967,1590.837403,833.289663,97897.68636,1424568.200261,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,5844,2614.845303,0.000014,0.000681,0.002797,0.000915,0.000225,0.0014,0.004495,0.001575,1,0,1,0,normal
0.006732,27,12,6,748,11915,1791.034375,892.880043,111641.142694,1773110.951215,2,0.062778,52,62.333333,168,31.935699,52,1985.833333,4396,1989.68661,0.000002,0.000609,0.002704,0.000984,0.000006,0.001344,0.003117,0.001344,1,0,1,0,normal
8.632097,27,11,9,935,13492,1.274315,1.042627,108.316792,1563.014457,1.222222,0.0693,52,85,395,98.108474,52,1499.111111,2948,1363.308104,0.000003,0.863209,5.023142,1.596417,0.000003,1.079005,4.985695,1.707452,1,0,2,0,normal
0.010164,27,13,7,800,11967,1283.9303,693.568175,79011.095413,1185704.336389,1.857143,0.066851,52,61.538462,168,30.806132,52,1709.571429,4396,1962.454138,0.000011,0.000844,0.003376,0.001091,0.000335,0.001682,0.00304,0.001033,1,0,1,0,normal
0.004947,27,13,6,800,11915,2643.682521,1215.094587,162688.155152,2412975.334846,2.166667,0.067142,52,61.538462,168,30.806132,52,1985.833333,7292,2856.146029,0.000002,0.00041,0.002545,0.000728,0.000053,0.000988,0.002874,0.001142,1,0,1,0,normal
12.385123,27,11,9,847,13492,0.888164,0.72668,68.388592,1089.374601,1.222222,0.062778,52,77,307,72.837303,52,1499.111111,2948,1363.308104,0.000002,1.238511,7.096668,2.457062,0.000001,1.548136,7.141996,2.66319,1,0,2,0,normal
