% isAttack highrate:	1705
% isAttack lowrate:	2000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R4-5,8-9,17,27'

@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute dst_host_count numeric
@attribute isAttack {highrate,lowrate}

@data
370,0,43,43,100,lowrate
120,0,195,195,50,lowrate
66,0,444,444,80,lowrate
400,140,30,29,93,lowrate
370,0,275,275,100,lowrate
81,0,10,10,56,lowrate
946,953,191,191,100,lowrate
618,272,688,687,99,lowrate
74,0,23,23,75,lowrate
60,0,1024,1024,44,lowrate
98,0,18,18,53,lowrate
370,0,737,737,100,lowrate
60,0,777,777,49,lowrate
60,0,786,786,49,lowrate
370,0,344,344,100,lowrate
921,1019,426,426,100,lowrate
931,1019,221,221,100,lowrate
66,0,468,468,81,lowrate
148,0,156,156,100,lowrate
370,0,307,307,100,lowrate
95,0,37,37,53,lowrate
66,0,9,9,62,lowrate
81,0,214,214,50,lowrate
296,0,527,526,99,lowrate
112,0,178,178,50,lowrate
370,0,210,210,100,lowrate
107,0,70,70,50,lowrate
89,0,88,88,50,lowrate
60,0,799,799,47,lowrate
85,0,24,24,32,lowrate
74,0,26,25,98,lowrate
117,0,124,124,50,lowrate
370,0,133,133,100,lowrate
60,0,703,703,51,lowrate
665,140,208,207,100,lowrate
1188,1024,409,409,100,lowrate
1062,1019,191,191,100,lowrate
370,0,214,214,100,lowrate
370,0,408,407,100,lowrate
370,0,272,272,100,lowrate
1926,74,753,752,93,lowrate
665,140,140,139,100,lowrate
744,206,78,77,91,lowrate
370,0,662,661,100,lowrate
840,1019,147,147,100,lowrate
370,0,565,564,100,lowrate
60,0,953,953,41,lowrate
370,0,256,255,99,lowrate
66,0,299,299,60,lowrate
370,0,257,257,100,lowrate
60,0,771,771,49,lowrate
112,0,18,18,26,lowrate
944,1019,434,434,100,lowrate
66,0,525,525,100,lowrate
370,0,489,489,100,lowrate
970,1019,242,242,100,lowrate
962,338,147,146,100,lowrate
173,0,120,120,100,lowrate
79,0,121,121,50,lowrate
370,0,230,230,100,lowrate
102,0,114,114,50,lowrate
66,0,363,363,92,lowrate
109,0,258,258,50,lowrate
942,887,151,151,100,lowrate
1061,1019,113,113,100,lowrate
370,0,637,637,100,lowrate
60,0,892,892,44,lowrate
296,0,114,114,100,lowrate
60,0,710,710,45,lowrate
1144,1886,56,56,60,lowrate
296,0,158,158,100,lowrate
3208,1424,577,577,100,lowrate
74,0,387,386,99,lowrate
66,0,290,290,54,lowrate
370,0,537,537,100,lowrate
126,0,675,675,91,lowrate
370,0,313,313,100,lowrate
66,0,461,461,79,lowrate
60,0,795,795,34,lowrate
108,0,64,64,50,lowrate
66,0,385,385,89,lowrate
370,0,316,316,100,lowrate
296,0,252,252,100,lowrate
370,0,431,431,100,lowrate
768,206,714,713,100,lowrate
103,0,134,134,50,lowrate
296,0,78,78,79,lowrate
103,0,159,159,50,lowrate
370,0,940,939,100,lowrate
66,0,357,357,78,lowrate
60,0,30,30,53,lowrate
370,0,70,70,100,lowrate
975,1886,107,107,100,lowrate
3504,1424,604,604,100,lowrate
148,0,245,244,100,lowrate
370,0,90,90,100,lowrate
222,0,453,452,100,lowrate
74,0,580,579,100,lowrate
4340,74,200,199,100,lowrate
296,0,744,744,100,lowrate
370,0,654,654,100,lowrate
103,0,96,96,50,lowrate
370,0,532,531,100,lowrate
60,0,1016,1016,46,lowrate
60,0,1017,1017,54,lowrate
3768,12244,213,213,100,lowrate
296,0,652,652,100,lowrate
296,0,602,602,100,lowrate
296,0,258,258,100,lowrate
370,0,420,420,100,lowrate
296,0,475,475,100,lowrate
2558,74,389,388,100,lowrate
909,1820,444,444,100,lowrate
760,206,194,194,100,lowrate
370,0,246,246,100,lowrate
148,0,240,239,100,lowrate
66,0,598,598,90,lowrate
1023,1019,237,237,100,lowrate
100,0,73,73,50,lowrate
60,0,527,527,85,lowrate
894,953,65,65,86,lowrate
370,0,689,689,100,lowrate
296,0,405,405,100,lowrate
370,0,297,297,100,lowrate
74,0,246,245,100,lowrate
106,0,115,115,50,lowrate
74,0,464,463,98,lowrate
111,0,245,245,50,lowrate
872,74,1005,1004,96,lowrate
60,0,7,7,63,lowrate
119,0,235,235,50,lowrate
74,0,460,459,98,lowrate
73,0,132,132,50,lowrate
636,206,170,170,100,lowrate
148,0,42,42,77,lowrate
370,0,54,54,100,lowrate
60,0,566,566,92,lowrate
877,953,29,28,66,lowrate
66,0,540,540,93,lowrate
370,0,100,100,100,lowrate
99,0,112,112,50,lowrate
296,0,200,200,100,lowrate
74,0,404,404,100,lowrate
66,0,394,394,84,lowrate
296,0,766,766,100,lowrate
296,0,495,495,100,lowrate
3430,1424,401,401,100,lowrate
296,0,693,693,100,lowrate
296,0,75,75,100,lowrate
296,0,447,447,100,lowrate
66,0,395,395,100,lowrate
296,0,123,123,100,lowrate
975,1886,87,87,91,lowrate
93,0,61,61,50,lowrate
525,0,601,601,89,lowrate
296,0,39,39,100,lowrate
100,0,275,275,50,lowrate
60,0,840,840,60,lowrate
370,0,211,211,100,lowrate
74,0,271,271,100,lowrate
79,0,258,258,50,lowrate
2356,12112,10,10,62,lowrate
74,0,296,296,100,lowrate
66,0,510,510,86,lowrate
296,0,394,394,100,lowrate
123,0,199,199,50,lowrate
370,0,51,51,100,lowrate
370,0,88,88,100,lowrate
222,0,34,34,100,lowrate
3504,1424,605,605,100,lowrate
74,0,645,644,100,lowrate
1078,1820,435,435,100,lowrate
370,0,900,900,100,lowrate
296,0,466,466,100,lowrate
1139,1754,514,514,100,lowrate
370,0,324,323,99,lowrate
370,0,326,325,100,lowrate
94,0,165,165,50,lowrate
60,0,5,5,64,lowrate
60,0,1010,1010,36,lowrate
222,0,776,776,100,lowrate
118,0,235,235,50,lowrate
370,0,530,529,99,lowrate
1000,1019,203,203,100,lowrate
1022,1019,101,101,100,lowrate
370,0,313,313,100,lowrate
66,0,457,457,87,lowrate
370,0,206,206,99,lowrate
1164,1024,417,417,100,lowrate
370,0,98,98,100,lowrate
296,0,676,676,100,lowrate
296,0,270,270,100,lowrate
296,0,198,198,100,lowrate
296,0,67,67,100,lowrate
1144,1886,24,24,28,lowrate
370,0,497,497,100,lowrate
370,0,589,588,100,lowrate
370,0,432,431,100,lowrate
66,0,559,559,100,lowrate
125,0,212,212,100,lowrate
260,0,7,7,7,lowrate
3294,74,352,352,100,lowrate
1100,1886,77,77,91,lowrate
621,140,728,727,97,lowrate
60,0,1046,1046,55,lowrate
60,0,980,980,47,lowrate
66,0,573,573,81,lowrate
66,0,328,328,74,lowrate
752,206,377,376,100,lowrate
1166,958,160,160,100,lowrate
296,0,347,347,100,lowrate
1131,1820,314,314,100,lowrate
1264,1754,462,462,100,lowrate
296,0,217,217,100,lowrate
60,0,749,749,47,lowrate
60,0,1167,1167,47,lowrate
148,0,52,52,80,lowrate
60,0,980,980,34,lowrate
548,140,610,609,100,lowrate
1264,1754,491,491,100,lowrate
222,0,307,306,99,lowrate
296,0,627,627,100,lowrate
370,0,418,418,100,lowrate
1076,1019,103,103,100,lowrate
370,0,175,175,100,lowrate
296,0,715,715,100,lowrate
892,1019,361,360,100,lowrate
222,0,594,594,100,lowrate
60,0,958,958,44,lowrate
766,206,98,97,93,lowrate
937,887,374,374,100,lowrate
370,0,559,558,100,lowrate
370,0,102,102,100,lowrate
93,0,84,84,50,lowrate
74,0,454,454,100,lowrate
104,0,218,218,50,lowrate
60,0,740,740,47,lowrate
148,0,47,47,100,lowrate
115,0,234,234,50,lowrate
370,0,96,96,100,lowrate
370,0,560,559,100,lowrate
744,206,139,138,99,lowrate
1183,1024,397,397,100,lowrate
370,0,430,429,100,lowrate
370,0,431,430,100,lowrate
117,0,97,97,50,lowrate
78,0,170,170,50,lowrate
66,0,455,455,100,lowrate
123,0,245,245,50,lowrate
296,0,649,649,100,lowrate
991,1019,53,53,54,lowrate
114,0,234,234,50,lowrate
101,0,194,194,50,lowrate
370,0,293,293,100,lowrate
60,0,332,332,73,lowrate
296,0,563,563,100,lowrate
102,0,218,218,50,lowrate
968,1820,57,56,75,lowrate
296,0,280,280,100,lowrate
370,0,354,354,100,lowrate
148,0,667,667,100,lowrate
370,0,221,221,100,lowrate
767,206,143,142,100,lowrate
370,0,453,453,100,lowrate
1100,1886,56,56,81,lowrate
296,0,305,305,100,lowrate
104,0,104,104,50,lowrate
74,0,422,421,100,lowrate
370,0,597,596,100,lowrate
222,0,875,875,100,lowrate
148,0,295,294,100,lowrate
60,0,914,914,34,lowrate
66,0,590,590,76,lowrate
60,0,821,821,51,lowrate
148,0,172,172,100,lowrate
66,0,500,500,93,lowrate
1614,140,424,424,100,lowrate
939,887,199,199,100,lowrate
296,0,174,174,100,lowrate
982,338,8,7,23,lowrate
621,140,705,704,96,lowrate
148,0,70,69,99,lowrate
102,0,90,90,50,lowrate
296,0,651,651,100,lowrate
66,0,500,500,86,lowrate
60,0,1008,1008,50,lowrate
89,0,174,174,50,lowrate
66,0,520,520,82,lowrate
659,206,140,139,100,lowrate
74,0,354,354,100,lowrate
296,0,657,657,100,lowrate
66,0,523,523,85,lowrate
370,0,436,435,100,lowrate
104,0,127,127,50,lowrate
296,0,656,656,100,lowrate
370,0,752,752,100,lowrate
83,0,159,159,50,lowrate
296,0,603,603,100,lowrate
148,0,417,416,100,lowrate
296,0,657,657,100,lowrate
526,0,2,2,21,lowrate
222,0,485,485,100,lowrate
370,0,48,48,100,lowrate
1100,1886,100,100,100,lowrate
60,0,768,768,45,lowrate
66,0,386,386,89,lowrate
370,0,310,310,100,lowrate
60,0,707,707,49,lowrate
60,0,932,932,31,lowrate
296,0,390,390,100,lowrate
74,0,272,271,100,lowrate
118,0,205,205,50,lowrate
60,0,14,14,68,lowrate
296,0,159,159,100,lowrate
88,0,182,182,50,lowrate
296,0,599,599,100,lowrate
66,0,515,515,100,lowrate
122,0,51,51,63,lowrate
296,0,535,535,100,lowrate
2576,11980,18,18,59,lowrate
74,0,882,881,100,lowrate
665,140,36,35,94,lowrate
97,0,250,250,50,lowrate
370,0,286,286,100,lowrate
148,0,174,173,100,lowrate
105,0,232,232,50,lowrate
370,0,673,673,100,lowrate
215,0,608,608,85,lowrate
66,0,432,432,88,lowrate
60,0,784,784,33,lowrate
2091,1490,229,229,100,lowrate
984,953,58,58,59,lowrate
103,0,73,73,50,lowrate
60,0,860,860,48,lowrate
296,0,144,144,100,lowrate
3094,1424,891,891,100,lowrate
104,0,238,238,50,lowrate
874,1019,349,349,100,lowrate
296,0,302,302,100,lowrate
296,0,576,576,100,lowrate
885,1019,83,82,94,lowrate
60,0,607,607,36,lowrate
60,0,917,917,45,lowrate
3430,1424,387,387,100,lowrate
296,0,454,454,100,lowrate
60,0,880,880,33,lowrate
60,0,739,739,54,lowrate
956,338,748,747,100,lowrate
222,0,729,728,99,lowrate
95,0,124,124,50,lowrate
60,0,971,971,45,lowrate
60,0,681,681,64,lowrate
2266,1424,574,574,100,lowrate
370,0,223,223,100,lowrate
370,0,248,247,100,lowrate
60,0,4,4,60,lowrate
891,953,27,27,61,lowrate
60,0,630,630,70,lowrate
370,0,239,239,100,lowrate
296,0,619,619,100,lowrate
108,0,109,109,50,lowrate
296,0,434,434,100,lowrate
170,0,81,81,89,lowrate
296,0,415,415,100,lowrate
66,0,543,543,84,lowrate
296,0,475,475,100,lowrate
370,0,641,640,100,lowrate
370,0,117,117,100,lowrate
370,0,585,584,99,lowrate
296,0,665,665,100,lowrate
110,0,128,128,50,lowrate
370,0,263,263,100,lowrate
370,0,220,220,100,lowrate
66,0,388,388,84,lowrate
96,0,139,139,50,lowrate
60,0,725,725,47,lowrate
189,0,5,5,13,lowrate
296,0,558,558,100,lowrate
370,0,443,443,100,lowrate
148,0,414,413,100,lowrate
296,0,313,313,100,lowrate
66,0,433,433,100,lowrate
296,0,554,554,100,lowrate
114,0,118,118,50,lowrate
370,0,109,109,100,lowrate
370,0,273,273,100,lowrate
370,0,146,146,100,lowrate
296,0,473,473,100,lowrate
74,0,342,341,100,lowrate
370,0,246,246,100,lowrate
2994,958,200,200,99,lowrate
60,0,809,809,51,lowrate
85,0,250,250,50,lowrate
370,0,277,277,100,lowrate
370,0,383,383,100,lowrate
296,0,265,265,100,lowrate
66,0,336,336,75,lowrate
463,0,3,3,9,lowrate
148,0,381,380,100,lowrate
84,0,225,225,50,lowrate
54,0,16,16,16,lowrate
1100,1886,132,132,100,lowrate
87,0,130,130,50,lowrate
148,0,109,108,100,lowrate
60,0,740,740,50,lowrate
370,0,994,993,100,lowrate
773,206,725,724,100,lowrate
148,0,78,77,94,lowrate
60,0,706,706,49,lowrate
296,0,363,363,100,lowrate
148,0,280,279,99,lowrate
296,0,340,340,100,lowrate
66,0,495,495,86,lowrate
296,0,637,636,100,lowrate
370,0,211,210,100,lowrate
370,0,117,117,100,lowrate
370,0,805,804,100,lowrate
74,0,490,490,99,lowrate
370,0,15,15,100,lowrate
60,0,678,678,64,lowrate
370,0,380,380,100,lowrate
370,0,806,806,100,lowrate
60,0,818,818,24,lowrate
1100,1886,27,27,62,lowrate
222,0,38,38,78,lowrate
60,0,7,7,66,lowrate
370,0,185,185,100,lowrate
370,0,174,174,100,lowrate
166,0,244,244,100,lowrate
958,953,140,139,100,lowrate
296,0,432,432,100,lowrate
370,0,483,483,100,lowrate
993,953,390,390,100,lowrate
370,0,719,719,100,lowrate
102,0,179,179,50,lowrate
66,0,477,477,81,lowrate
101,0,221,221,52,lowrate
370,0,50,50,100,lowrate
60,0,749,749,23,lowrate
296,0,465,465,100,lowrate
60,0,888,888,48,lowrate
60,0,1096,1096,50,lowrate
1644,1688,300,300,100,lowrate
222,0,90,90,98,lowrate
370,0,8,8,100,lowrate
296,0,224,224,100,lowrate
104,0,61,61,51,lowrate
1027,1019,178,178,100,lowrate
1388,1019,203,203,100,lowrate
370,0,255,255,100,lowrate
370,0,656,655,100,lowrate
66,0,484,484,86,lowrate
66,0,559,559,71,lowrate
148,0,222,221,100,lowrate
1096,1019,168,168,100,lowrate
60,0,827,827,50,lowrate
370,0,505,504,100,lowrate
296,0,61,61,100,lowrate
60,0,910,910,48,lowrate
99,0,193,193,50,lowrate
975,1886,8,8,12,lowrate
66,0,416,416,88,lowrate
110,0,15,15,18,lowrate
148,0,139,139,100,lowrate
370,0,382,382,100,lowrate
548,140,626,625,100,lowrate
296,0,674,674,100,lowrate
408,0,4,4,58,lowrate
370,0,217,216,100,lowrate
968,1820,27,26,58,lowrate
370,0,237,237,100,lowrate
74,0,120,119,100,lowrate
60,0,1064,1064,54,lowrate
99,0,207,207,50,lowrate
60,0,633,633,47,lowrate
296,0,654,654,100,lowrate
947,887,51,50,80,lowrate
2321,1424,603,603,100,lowrate
370,0,40,40,100,lowrate
60,0,690,690,48,lowrate
370,0,248,248,100,lowrate
74,0,435,435,100,lowrate
106,0,235,235,50,lowrate
148,0,119,119,100,lowrate
60,0,4,4,4,lowrate
370,0,579,578,100,lowrate
370,0,36,36,100,lowrate
296,0,47,47,48,lowrate
296,0,493,493,100,lowrate
296,0,31,31,100,lowrate
621,140,651,650,96,lowrate
86,0,3,3,55,lowrate
60,0,629,629,76,lowrate
370,0,18,18,100,lowrate
1109,958,107,107,100,lowrate
60,0,805,805,40,lowrate
370,0,550,549,100,lowrate
60,0,1066,1066,49,lowrate
66,0,391,391,83,lowrate
370,0,289,289,100,lowrate
370,0,776,776,100,lowrate
370,0,423,423,100,lowrate
98,0,179,179,50,lowrate
296,0,659,659,100,lowrate
112,0,268,268,50,lowrate
366,0,1,1,1,lowrate
370,0,482,482,100,lowrate
296,0,337,337,100,lowrate
60,0,506,506,84,lowrate
103,0,225,225,50,lowrate
370,0,416,416,100,lowrate
119,0,139,139,50,lowrate
148,0,516,515,100,lowrate
60,0,1038,1038,51,lowrate
66,0,854,854,62,lowrate
120,0,152,152,50,lowrate
370,0,453,452,100,lowrate
1021,1019,110,110,100,lowrate
1103,958,120,120,99,lowrate
60,0,1112,1112,56,lowrate
1256,1820,247,247,100,lowrate
60,0,1102,1102,51,lowrate
953,953,119,118,100,lowrate
1025,1019,49,49,50,lowrate
296,0,662,662,100,lowrate
66,0,303,303,55,lowrate
99,0,219,219,50,lowrate
296,0,6,6,7,lowrate
116,0,71,71,50,lowrate
60,0,876,876,29,lowrate
296,0,4,4,100,lowrate
548,140,464,463,95,lowrate
60,0,955,955,45,lowrate
296,0,1,1,1,lowrate
370,0,14,14,100,lowrate
3122,1424,372,372,100,lowrate
296,0,130,130,100,lowrate
1034,1019,187,187,100,lowrate
60,0,1075,1075,47,lowrate
60,0,802,802,50,lowrate
370,0,170,170,100,lowrate
370,0,427,427,100,lowrate
148,0,48,48,100,lowrate
60,0,795,795,51,lowrate
66,0,512,512,85,lowrate
1644,1688,289,289,100,lowrate
660,206,169,169,100,lowrate
370,0,274,273,99,lowrate
2834,1424,224,223,100,lowrate
370,0,795,795,100,lowrate
296,0,632,632,100,lowrate
296,0,105,105,100,lowrate
148,0,421,420,100,lowrate
60,0,3,3,3,lowrate
370,0,355,355,100,lowrate
610,272,165,164,99,lowrate
370,0,464,463,100,lowrate
370,0,54,54,100,lowrate
525,0,32,32,68,lowrate
968,1820,42,41,65,lowrate
148,0,283,282,100,lowrate
66,0,408,408,84,lowrate
296,0,90,90,91,lowrate
3777,74,293,293,100,lowrate
60,0,745,745,30,lowrate
370,0,502,501,100,lowrate
665,140,207,206,100,lowrate
106,0,118,118,50,lowrate
909,1820,163,163,100,lowrate
2522,1556,337,337,100,lowrate
370,0,337,337,100,lowrate
222,0,918,918,100,lowrate
370,0,666,665,100,lowrate
112,0,132,132,50,lowrate
66,0,313,313,65,lowrate
370,0,238,237,99,lowrate
66,0,404,404,100,lowrate
400,140,58,57,93,lowrate
66,0,503,503,84,lowrate
370,0,232,232,100,lowrate
296,0,491,491,100,lowrate
1078,1820,198,198,100,lowrate
3859,338,575,574,100,lowrate
222,0,915,915,100,lowrate
66,0,360,360,84,lowrate
74,0,419,418,98,lowrate
3748,206,203,202,99,lowrate
129,0,16,16,16,lowrate
926,1490,334,333,100,lowrate
370,0,684,684,100,lowrate
85,0,41,41,73,lowrate
1179,958,145,145,100,lowrate
148,0,137,137,100,lowrate
296,0,94,94,100,lowrate
60,0,1135,1135,47,lowrate
60,0,1083,1083,49,lowrate
1131,1820,242,242,100,lowrate
109,0,76,76,50,lowrate
296,0,492,492,100,lowrate
66,0,415,415,100,lowrate
370,0,70,70,100,lowrate
105,0,180,180,50,lowrate
296,0,294,294,100,lowrate
222,0,644,644,100,lowrate
296,0,420,420,100,lowrate
752,206,185,184,100,lowrate
60,0,713,713,48,lowrate
60,0,737,737,50,lowrate
370,0,210,210,100,lowrate
1099,958,18,18,33,lowrate
4053,206,402,401,100,lowrate
370,0,67,67,100,lowrate
370,0,975,974,100,lowrate
119,0,141,141,50,lowrate
86,0,77,77,50,lowrate
66,0,418,418,100,lowrate
110,0,249,249,50,lowrate
60,0,903,903,15,lowrate
66,0,491,491,90,lowrate
60,0,1108,1108,51,lowrate
296,0,532,532,100,lowrate
370,0,186,186,100,lowrate
60,0,517,517,83,lowrate
66,0,543,543,100,lowrate
296,0,105,105,100,lowrate
66,0,418,418,87,lowrate
94,0,223,223,50,lowrate
1025,953,2,2,30,lowrate
60,0,918,918,19,lowrate
370,0,226,226,100,lowrate
296,0,681,681,100,lowrate
370,0,737,736,100,lowrate
883,953,67,67,86,lowrate
296,0,567,566,99,lowrate
994,1019,44,44,45,lowrate
1122,958,11,11,56,lowrate
370,0,181,181,100,lowrate
74,0,400,399,100,lowrate
370,0,351,351,100,lowrate
370,0,297,297,100,lowrate
93,0,151,151,50,lowrate
370,0,328,328,100,lowrate
74,0,271,270,100,lowrate
60,0,712,712,55,lowrate
1149,1024,480,480,100,lowrate
105,0,256,256,50,lowrate
2828,689,1,0,67,lowrate
60,0,957,957,46,lowrate
370,0,95,95,100,lowrate
370,0,343,343,100,lowrate
60,0,688,688,57,lowrate
370,0,498,497,100,lowrate
66,0,303,303,58,lowrate
83,0,103,103,50,lowrate
60,0,621,621,46,lowrate
122,0,64,64,50,lowrate
296,0,622,622,100,lowrate
60,0,1109,1109,50,lowrate
1132,1024,424,424,100,lowrate
905,1019,273,273,100,lowrate
74,0,193,193,100,lowrate
74,0,801,800,100,lowrate
108,0,262,262,50,lowrate
60,0,1075,1075,47,lowrate
121,0,138,138,50,lowrate
60,0,938,938,46,lowrate
60,0,951,951,48,lowrate
74,0,536,536,99,lowrate
296,0,54,54,55,lowrate
920,338,157,156,100,lowrate
958,1019,243,243,100,lowrate
874,1019,145,145,100,lowrate
74,0,431,430,100,lowrate
66,0,379,379,89,lowrate
60,0,44,44,56,lowrate
296,0,113,113,100,lowrate
66,0,384,384,100,lowrate
148,0,39,39,79,lowrate
66,0,301,301,61,lowrate
370,0,603,603,100,lowrate
148,0,197,196,100,lowrate
296,0,616,615,100,lowrate
60,0,11,11,67,lowrate
1139,1024,190,189,100,lowrate
889,1019,125,125,100,lowrate
148,0,332,331,100,lowrate
370,0,200,200,100,lowrate
296,0,65,65,66,lowrate
1644,1688,304,304,100,lowrate
370,0,659,658,100,lowrate
370,0,554,553,100,lowrate
1100,1886,64,64,85,lowrate
3430,1424,429,429,100,lowrate
1300,1820,330,330,100,lowrate
92,0,213,213,50,lowrate
758,206,196,195,100,lowrate
762,206,176,175,100,lowrate
80,0,197,197,50,lowrate
60,0,849,849,51,lowrate
1100,958,135,135,99,lowrate
909,1019,330,329,99,lowrate
586,0,3,3,9,lowrate
148,0,130,130,100,lowrate
60,0,348,348,79,lowrate
98,0,176,176,50,lowrate
74,0,440,439,100,lowrate
60,0,984,984,44,lowrate
1100,1886,110,110,100,lowrate
1089,958,146,146,100,lowrate
66,0,24,24,63,lowrate
66,0,298,298,58,lowrate
60,0,877,877,47,lowrate
66,0,470,470,81,lowrate
66,0,640,640,79,lowrate
60,0,500,500,73,lowrate
370,0,685,684,100,lowrate
1362,272,234,233,100,lowrate
60,0,661,661,48,lowrate
622,140,153,153,100,lowrate
370,0,320,319,100,lowrate
370,0,563,563,100,lowrate
87,0,79,79,50,lowrate
296,0,471,470,100,lowrate
296,0,196,196,100,lowrate
66,0,461,461,88,lowrate
370,0,241,240,100,lowrate
222,0,766,766,100,lowrate
66,0,333,333,73,lowrate
296,0,273,273,100,lowrate
66,0,407,407,84,lowrate
1104,1019,32,32,33,lowrate
370,0,510,509,99,lowrate
104,0,14,14,28,lowrate
370,0,264,263,100,lowrate
148,0,480,480,100,lowrate
88,0,272,272,50,lowrate
81,0,39,39,60,lowrate
370,0,61,61,100,lowrate
370,0,520,519,99,lowrate
296,0,51,51,100,lowrate
66,0,582,582,93,lowrate
628,272,145,144,99,lowrate
60,0,628,628,79,lowrate
370,0,697,696,100,lowrate
104,0,191,191,50,lowrate
54,0,10,10,29,lowrate
370,0,340,340,100,lowrate
96,0,138,138,50,lowrate
370,0,222,222,100,lowrate
296,0,261,261,100,lowrate
370,0,275,275,100,lowrate
296,0,416,416,100,lowrate
4736,74,621,621,100,lowrate
74,0,521,521,99,lowrate
296,0,680,680,100,lowrate
296,0,749,749,100,lowrate
148,0,80,79,99,lowrate
148,0,399,398,100,lowrate
60,0,808,808,35,lowrate
104,0,276,276,50,lowrate
296,0,660,660,100,lowrate
132,0,150,150,50,lowrate
370,0,196,196,100,lowrate
60,0,851,851,59,lowrate
60,0,675,675,67,lowrate
296,0,149,149,100,lowrate
96,0,248,248,50,lowrate
370,0,462,461,99,lowrate
633,0,19,19,60,lowrate
296,0,194,194,100,lowrate
622,140,195,195,100,lowrate
60,0,999,999,45,lowrate
95,0,161,161,50,lowrate
60,0,1036,1036,50,lowrate
222,0,736,735,99,lowrate
60,0,466,466,88,lowrate
66,0,446,446,100,lowrate
781,206,50,49,72,lowrate
60,0,354,354,82,lowrate
1127,958,160,160,100,lowrate
66,0,539,539,91,lowrate
296,0,400,400,100,lowrate
296,0,443,443,100,lowrate
60,0,731,731,51,lowrate
370,0,504,503,99,lowrate
370,0,696,696,100,lowrate
296,0,80,80,81,lowrate
150,0,198,198,100,lowrate
148,0,169,168,100,lowrate
95,0,122,122,50,lowrate
101,0,89,89,50,lowrate
60,0,693,693,47,lowrate
370,0,214,214,100,lowrate
1131,1820,386,386,100,lowrate
66,0,518,518,100,lowrate
60,0,976,976,44,lowrate
370,0,396,395,100,lowrate
60,0,670,670,49,lowrate
808,953,124,123,99,lowrate
66,0,613,613,92,lowrate
525,0,14,14,32,lowrate
1034,1820,191,191,100,lowrate
370,0,245,245,100,lowrate
60,0,841,841,48,lowrate
947,887,61,60,84,lowrate
105,0,263,263,50,lowrate
60,0,902,902,29,lowrate
94,0,169,169,50,lowrate
1040,1019,96,96,97,lowrate
5345,760,11,11,65,lowrate
74,0,190,189,100,lowrate
114,0,57,57,52,lowrate
762,206,35,34,75,lowrate
296,0,810,810,100,lowrate
60,0,869,869,38,lowrate
296,0,663,662,100,lowrate
296,0,407,407,100,lowrate
60,0,863,863,49,lowrate
105,0,274,274,50,lowrate
1308,1754,508,508,100,lowrate
370,0,445,444,100,lowrate
78,0,76,76,50,lowrate
148,0,362,362,100,lowrate
89,0,172,172,50,lowrate
370,0,575,574,100,lowrate
1119,1019,156,156,100,lowrate
60,0,644,644,81,lowrate
296,0,352,352,100,lowrate
66,0,408,408,84,lowrate
148,0,63,62,99,lowrate
1176,1024,409,409,100,lowrate
370,0,137,137,100,lowrate
66,0,518,518,94,lowrate
148,0,258,257,99,lowrate
222,0,98,98,100,lowrate
296,0,282,282,100,lowrate
118,0,14,14,17,lowrate
60,0,1011,1011,50,lowrate
370,0,181,181,100,lowrate
370,0,274,274,100,lowrate
296,0,484,483,100,lowrate
1131,1024,518,518,100,lowrate
60,0,949,949,31,lowrate
81,0,100,100,50,lowrate
296,0,166,166,100,lowrate
370,0,594,593,100,lowrate
1139,958,2,2,27,lowrate
222,0,455,455,100,lowrate
370,0,156,156,100,lowrate
60,0,1108,1108,56,lowrate
370,0,969,968,100,lowrate
2356,12112,501,501,98,lowrate
60,0,756,756,44,lowrate
60,0,932,932,50,lowrate
75,0,217,217,50,lowrate
1034,1820,411,411,100,lowrate
114,0,178,178,50,lowrate
66,0,592,592,89,lowrate
148,0,296,295,100,lowrate
296,0,259,259,100,lowrate
2321,1424,598,598,100,lowrate
120,0,240,240,50,lowrate
370,0,336,336,100,lowrate
370,0,747,746,100,lowrate
296,0,653,653,100,lowrate
296,0,589,589,100,lowrate
1078,1820,214,214,100,lowrate
296,0,483,483,100,lowrate
60,0,637,637,76,lowrate
722,206,24,23,66,lowrate
296,0,744,744,100,lowrate
370,0,233,233,100,lowrate
296,0,201,201,100,lowrate
370,0,250,250,100,lowrate
66,0,380,380,84,lowrate
370,0,64,64,100,lowrate
296,0,151,151,100,lowrate
102,0,42,42,56,lowrate
1424,140,438,438,100,lowrate
148,0,132,131,100,lowrate
66,0,298,298,58,lowrate
296,0,486,486,100,lowrate
3760,74,576,575,100,lowrate
370,0,497,496,99,lowrate
919,887,53,53,78,lowrate
88,0,130,130,50,lowrate
525,0,8,8,56,lowrate
74,0,424,423,98,lowrate
370,0,304,304,100,lowrate
296,0,159,159,100,lowrate
66,0,356,356,83,lowrate
628,0,15,15,64,lowrate
1157,958,124,124,100,lowrate
74,0,68,68,89,lowrate
81,0,87,87,50,lowrate
930,338,78,77,88,lowrate
