% isAttack HIGH_RATE:	1332
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R7,14,33,38,40'

@attribute max_fpktl numeric
@attribute mean_fiat numeric
@attribute sflow_bbytes numeric
@attribute total_fhlen numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
40,3127,0,190228,HIGH_RATE
40,3376,0,229568,HIGH_RATE
40,2583,0,292768,HIGH_RATE
40,4048,0,146948,HIGH_RATE
40,1517,0,526868,HIGH_RATE
40,2533,0,298608,HIGH_RATE
40,3176,0,238168,HIGH_RATE
40,3379,0,229348,HIGH_RATE
40,2028,0,389988,HIGH_RATE
40,3498,0,221508,HIGH_RATE
40,1510,0,529048,HIGH_RATE
53,99853,0,48,HIGH_RATE
328,0,0,88,HIGH_RATE
40,1512,0,528508,HIGH_RATE
40,2562,0,295268,HIGH_RATE
40,2660,0,284268,HIGH_RATE
40,4445,0,174348,HIGH_RATE
40,1747,0,47748,HIGH_RATE
40,4635,0,167188,HIGH_RATE
40,2006,0,394168,HIGH_RATE
40,1743,0,457528,HIGH_RATE
40,3566,0,218228,HIGH_RATE
40,1737,0,459028,HIGH_RATE
40,3249,0,183148,HIGH_RATE
40,2700,0,280108,HIGH_RATE
40,3131,0,241588,HIGH_RATE
40,2616,0,289068,HIGH_RATE
40,1783,0,447268,HIGH_RATE
40,2603,0,290488,HIGH_RATE
40,1634,0,488028,HIGH_RATE
40,2021,0,391168,HIGH_RATE
40,2064,0,383048,HIGH_RATE
40,1517,0,525508,HIGH_RATE
40,1650,0,83108,HIGH_RATE
40,2536,0,234548,HIGH_RATE
40,2997,0,198488,HIGH_RATE
40,4567,0,169668,HIGH_RATE
40,1582,0,86648,HIGH_RATE
40,3595,0,216448,HIGH_RATE
40,4584,0,169068,HIGH_RATE
40,3128,0,241828,HIGH_RATE
40,3230,0,234128,HIGH_RATE
40,1502,0,520248,HIGH_RATE
40,1802,0,46088,HIGH_RATE
40,2190,0,361108,HIGH_RATE
40,1432,0,95728,HIGH_RATE
40,2970,0,52168,HIGH_RATE
40,2694,0,180468,HIGH_RATE
40,1590,0,86208,HIGH_RATE
40,2537,0,298168,HIGH_RATE
40,4475,0,172988,HIGH_RATE
40,1562,0,87768,HIGH_RATE
40,2603,0,228508,HIGH_RATE
40,1520,0,525548,HIGH_RATE
40,1514,0,527708,HIGH_RATE
40,3711,0,160308,HIGH_RATE
40,2583,0,292848,HIGH_RATE
40,3127,0,241888,HIGH_RATE
40,1708,0,80288,HIGH_RATE
40,1776,0,448808,HIGH_RATE
40,1602,0,85568,HIGH_RATE
40,2566,0,294768,HIGH_RATE
40,3538,0,219048,HIGH_RATE
40,3048,0,195208,HIGH_RATE
40,1515,0,527388,HIGH_RATE
40,1582,0,52728,HIGH_RATE
40,2513,0,300968,HIGH_RATE
40,3003,0,198088,HIGH_RATE
40,4071,0,146128,HIGH_RATE
40,3925,0,151588,HIGH_RATE
40,3132,0,189948,HIGH_RATE
40,1587,0,37428,HIGH_RATE
40,3026,0,196568,HIGH_RATE
40,2301,0,5108,HIGH_RATE
40,3277,0,236488,HIGH_RATE
40,2131,0,371068,HIGH_RATE
40,4328,0,126368,HIGH_RATE
40,1969,0,401608,HIGH_RATE
40,3086,0,192768,HIGH_RATE
40,4436,0,174688,HIGH_RATE
40,2167,0,364848,HIGH_RATE
40,2129,0,371348,HIGH_RATE
40,4486,0,172768,HIGH_RATE
40,3019,0,197068,HIGH_RATE
40,3163,0,188068,HIGH_RATE
40,1546,0,515708,HIGH_RATE
40,1949,0,405588,HIGH_RATE
40,3417,0,226708,HIGH_RATE
40,3286,0,235748,HIGH_RATE
40,2547,0,296968,HIGH_RATE
40,2083,0,379488,HIGH_RATE
40,4524,0,171248,HIGH_RATE
40,3094,0,192268,HIGH_RATE
40,4438,0,174628,HIGH_RATE
40,2010,0,393308,HIGH_RATE
40,3207,0,235768,HIGH_RATE
40,4733,0,105348,HIGH_RATE
40,1502,0,520408,HIGH_RATE
40,2971,0,254528,HIGH_RATE
40,2225,0,355328,HIGH_RATE
40,1968,0,401828,HIGH_RATE
40,2173,0,363928,HIGH_RATE
40,3093,0,192388,HIGH_RATE
40,3605,0,214988,HIGH_RATE
40,2021,0,391268,HIGH_RATE
40,3591,0,215728,HIGH_RATE
40,1628,0,489588,HIGH_RATE
40,4418,0,175388,HIGH_RATE
40,1525,0,89908,HIGH_RATE
40,3344,0,231728,HIGH_RATE
40,3591,0,216588,HIGH_RATE
40,3191,0,237068,HIGH_RATE
40,3125,0,190388,HIGH_RATE
40,2180,0,362668,HIGH_RATE
40,3544,0,218668,HIGH_RATE
40,1609,0,85188,HIGH_RATE
40,3928,0,151468,HIGH_RATE
40,3913,0,152048,HIGH_RATE
40,1521,0,525168,HIGH_RATE
40,4219,0,141028,HIGH_RATE
40,1519,0,525948,HIGH_RATE
40,1509,0,517988,HIGH_RATE
40,4568,0,169668,HIGH_RATE
40,3552,0,218148,HIGH_RATE
40,3434,0,225648,HIGH_RATE
40,2878,0,84828,HIGH_RATE
40,4639,0,167028,HIGH_RATE
40,3147,0,189048,HIGH_RATE
40,1502,0,531808,HIGH_RATE
40,4214,0,126168,HIGH_RATE
40,3060,0,194448,HIGH_RATE
40,3051,0,247768,HIGH_RATE
40,2035,0,388468,HIGH_RATE
40,3258,0,237788,HIGH_RATE
40,2613,0,289428,HIGH_RATE
40,4066,0,146348,HIGH_RATE
40,2166,0,365068,HIGH_RATE
40,3500,0,221428,HIGH_RATE
40,4351,0,130388,HIGH_RATE
40,1501,0,520468,HIGH_RATE
40,4419,0,134648,HIGH_RATE
40,1643,0,485128,HIGH_RATE
40,1949,0,405748,HIGH_RATE
40,1664,0,35708,HIGH_RATE
40,4327,0,178928,HIGH_RATE
40,3471,0,224168,HIGH_RATE
40,2644,0,214228,HIGH_RATE
40,4301,0,128948,HIGH_RATE
40,4462,0,173688,HIGH_RATE
40,3015,0,197308,HIGH_RATE
40,4278,0,122128,HIGH_RATE
40,1954,0,6008,HIGH_RATE
40,3186,0,237328,HIGH_RATE
40,1747,0,47548,HIGH_RATE
40,3057,0,194568,HIGH_RATE
40,4417,0,175408,HIGH_RATE
40,3101,0,243908,HIGH_RATE
40,4175,0,140708,HIGH_RATE
40,4113,0,144628,HIGH_RATE
40,4474,0,173948,HIGH_RATE
40,1962,0,403028,HIGH_RATE
40,3403,0,227688,HIGH_RATE
40,2593,0,291668,HIGH_RATE
40,4095,0,129828,HIGH_RATE
40,4316,0,115488,HIGH_RATE
40,2179,0,362928,HIGH_RATE
40,1506,0,91008,HIGH_RATE
40,3847,0,154648,HIGH_RATE
40,2610,0,289808,HIGH_RATE
40,4209,0,139488,HIGH_RATE
40,4372,0,177848,HIGH_RATE
40,2563,0,295148,HIGH_RATE
40,3182,0,186968,HIGH_RATE
40,4336,0,178748,HIGH_RATE
40,3260,0,232028,HIGH_RATE
40,2697,0,220548,HIGH_RATE
40,3160,0,188168,HIGH_RATE
40,3321,0,233308,HIGH_RATE
40,2158,0,366408,HIGH_RATE
40,3191,0,237088,HIGH_RATE
40,3646,0,768,HIGH_RATE
40,1599,0,498688,HIGH_RATE
40,1513,0,528108,HIGH_RATE
40,4068,0,146268,HIGH_RATE
40,4525,0,171268,HIGH_RATE
40,2642,0,225148,HIGH_RATE
40,1520,0,525508,HIGH_RATE
40,1611,0,36888,HIGH_RATE
40,4585,0,169688,HIGH_RATE
40,1511,0,517028,HIGH_RATE
40,1640,0,83608,HIGH_RATE
40,2169,0,364508,HIGH_RATE
40,4633,0,167228,HIGH_RATE
40,2123,0,372468,HIGH_RATE
40,2644,0,286108,HIGH_RATE
40,4095,0,138548,HIGH_RATE
40,4393,0,124488,HIGH_RATE
40,2077,0,380648,HIGH_RATE
40,2608,0,290028,HIGH_RATE
40,1420,0,96548,HIGH_RATE
40,4187,0,135388,HIGH_RATE
40,2680,0,282208,HIGH_RATE
40,1956,0,404268,HIGH_RATE
40,2609,0,289848,HIGH_RATE
40,2555,0,295948,HIGH_RATE
40,1593,0,500448,HIGH_RATE
40,2509,0,301408,HIGH_RATE
40,4252,0,182188,HIGH_RATE
40,4444,0,174328,HIGH_RATE
40,1492,0,34048,HIGH_RATE
40,3517,0,221268,HIGH_RATE
40,3375,0,229588,HIGH_RATE
40,4522,0,171328,HIGH_RATE
40,3442,0,225148,HIGH_RATE
40,1517,0,526848,HIGH_RATE
40,2494,0,303248,HIGH_RATE
40,3040,0,248788,HIGH_RATE
40,3105,0,191588,HIGH_RATE
40,3529,0,219608,HIGH_RATE
40,2166,0,365028,HIGH_RATE
40,4389,0,176608,HIGH_RATE
40,2167,0,364828,HIGH_RATE
40,4491,0,172508,HIGH_RATE
40,3525,0,220788,HIGH_RATE
40,1670,0,82108,HIGH_RATE
40,3758,0,158308,HIGH_RATE
40,2019,0,391688,HIGH_RATE
40,3064,0,246868,HIGH_RATE
40,3107,0,191468,HIGH_RATE
40,3328,0,232828,HIGH_RATE
40,2977,0,199868,HIGH_RATE
40,4051,0,146868,HIGH_RATE
40,4475,0,173128,HIGH_RATE
40,1504,0,519708,HIGH_RATE
40,2999,0,252148,HIGH_RATE
40,4387,0,177368,HIGH_RATE
40,2635,0,287068,HIGH_RATE
40,4228,0,183268,HIGH_RATE
40,1969,0,401588,HIGH_RATE
40,3616,0,214308,HIGH_RATE
40,3306,0,234348,HIGH_RATE
40,1540,0,89048,HIGH_RATE
40,4157,0,133368,HIGH_RATE
40,3050,0,195068,HIGH_RATE
40,3201,0,236348,HIGH_RATE
40,2987,0,102428,HIGH_RATE
40,1622,0,36628,HIGH_RATE
40,2623,0,288348,HIGH_RATE
40,1614,0,494048,HIGH_RATE
40,1903,0,415508,HIGH_RATE
40,1594,0,500128,HIGH_RATE
40,3966,0,150008,HIGH_RATE
40,2522,0,299908,HIGH_RATE
40,1607,0,85328,HIGH_RATE
40,2192,0,360748,HIGH_RATE
40,1761,0,452668,HIGH_RATE
40,4090,0,143608,HIGH_RATE
40,2001,0,395108,HIGH_RATE
40,3474,0,223048,HIGH_RATE
40,3497,0,221528,HIGH_RATE
40,2611,0,289688,HIGH_RATE
40,1583,0,86608,HIGH_RATE
40,3260,0,232028,HIGH_RATE
40,3374,0,229628,HIGH_RATE
40,4537,0,170708,HIGH_RATE
40,4096,0,140208,HIGH_RATE
40,1538,0,518268,HIGH_RATE
40,3090,0,244748,HIGH_RATE
40,3013,0,251068,HIGH_RATE
40,3164,0,239088,HIGH_RATE
40,4201,0,141648,HIGH_RATE
40,1496,0,533968,HIGH_RATE
40,1504,0,519688,HIGH_RATE
40,4571,0,169488,HIGH_RATE
40,2171,0,364248,HIGH_RATE
40,4063,0,141468,HIGH_RATE
40,4097,0,145088,HIGH_RATE
40,4129,0,142248,HIGH_RATE
40,3036,0,249188,HIGH_RATE
40,4444,0,175048,HIGH_RATE
40,4401,0,176068,HIGH_RATE
40,2155,0,366968,HIGH_RATE
40,3612,0,214548,HIGH_RATE
40,1754,0,18128,HIGH_RATE
40,4377,0,177048,HIGH_RATE
40,4414,0,175448,HIGH_RATE
40,1750,0,455548,HIGH_RATE
40,3846,0,154688,HIGH_RATE
40,1986,0,5928,HIGH_RATE
40,3526,0,219768,HIGH_RATE
40,1509,0,517908,HIGH_RATE
40,3432,0,225708,HIGH_RATE
40,2144,0,368788,HIGH_RATE
40,2894,0,81288,HIGH_RATE
40,3137,0,46188,HIGH_RATE
40,1784,0,46748,HIGH_RATE
40,4530,0,170988,HIGH_RATE
40,4440,0,174548,HIGH_RATE
40,3907,0,152268,HIGH_RATE
40,1504,0,519448,HIGH_RATE
40,1615,0,84908,HIGH_RATE
40,3466,0,223528,HIGH_RATE
40,3137,0,189628,HIGH_RATE
40,4194,0,141768,HIGH_RATE
40,3195,0,32748,HIGH_RATE
40,1753,0,454728,HIGH_RATE
40,2620,0,288708,HIGH_RATE
40,2114,0,374048,HIGH_RATE
40,2096,0,377208,HIGH_RATE
40,3099,0,244068,HIGH_RATE
40,1639,0,83628,HIGH_RATE
40,1482,0,92488,HIGH_RATE
40,2191,0,360888,HIGH_RATE
40,1510,0,529088,HIGH_RATE
40,4274,0,129728,HIGH_RATE
40,3087,0,245028,HIGH_RATE
40,1616,0,84848,HIGH_RATE
40,1885,0,44248,HIGH_RATE
40,1513,0,528048,HIGH_RATE
40,4365,0,121808,HIGH_RATE
40,2002,0,394868,HIGH_RATE
40,3596,0,215488,HIGH_RATE
40,2021,0,391148,HIGH_RATE
246,1531,11948,684,LOW_RATE
385,4313,171,412,LOW_RATE
466,6061,171,412,LOW_RATE
384,3039,161,412,LOW_RATE
384,225432,161,472,LOW_RATE
307,243989,1982,672,LOW_RATE
405,11508,171,412,LOW_RATE
405,9216,161,412,LOW_RATE
405,1994,171,412,LOW_RATE
406,8659,171,412,LOW_RATE
385,4451,171,412,LOW_RATE
509,6434,171,412,LOW_RATE
554,1548,171,412,LOW_RATE
405,6816,171,412,LOW_RATE
78,749536,0,68,LOW_RATE
466,2005,171,412,LOW_RATE
509,14178,171,412,LOW_RATE
384,211011,85,912,LOW_RATE
466,5724,171,412,LOW_RATE
406,11625,171,412,LOW_RATE
406,7143,108,556,LOW_RATE
406,11676,171,412,LOW_RATE
553,8340,122,532,LOW_RATE
406,11405,161,412,LOW_RATE
554,2104,171,412,LOW_RATE
465,1756,171,412,LOW_RATE
405,6206,171,412,LOW_RATE
466,12300,171,412,LOW_RATE
406,1562,171,412,LOW_RATE
466,69222,151,472,LOW_RATE
385,54435,182,412,LOW_RATE
384,7700,171,412,LOW_RATE
406,263019,227,412,LOW_RATE
405,209518,109,784,LOW_RATE
405,1652,171,412,LOW_RATE
406,2350,171,412,LOW_RATE
406,3533,171,412,LOW_RATE
509,8145,161,412,LOW_RATE
466,3191,171,412,LOW_RATE
554,8436,143,472,LOW_RATE
467,14733,171,412,LOW_RATE
406,12821,171,412,LOW_RATE
405,209517,127,724,LOW_RATE
466,12270,171,412,LOW_RATE
554,6383,171,412,LOW_RATE
384,31909,130,532,LOW_RATE
466,3609,171,412,LOW_RATE
385,5518,117,556,LOW_RATE
384,10170,161,412,LOW_RATE
467,5035,171,412,LOW_RATE
406,12927,171,412,LOW_RATE
544,253643,92,792,LOW_RATE
467,7865,171,412,LOW_RATE
465,15071,171,412,LOW_RATE
465,1588,171,412,LOW_RATE
466,277326,17,684,LOW_RATE
405,11110,117,556,LOW_RATE
554,1398,171,412,LOW_RATE
385,10893,171,412,LOW_RATE
509,14190,171,412,LOW_RATE
509,14573,171,412,LOW_RATE
384,1553,161,412,LOW_RATE
467,9939,171,412,LOW_RATE
509,2143,171,412,LOW_RATE
467,14194,171,412,LOW_RATE
467,8241,171,412,LOW_RATE
406,4892,171,412,LOW_RATE
394,293275,2379,680,LOW_RATE
406,13321,171,412,LOW_RATE
385,6208,171,412,LOW_RATE
246,289458,1982,732,LOW_RATE
246,130520,12012,464,LOW_RATE
509,2154,171,412,LOW_RATE
385,6156,171,412,LOW_RATE
406,137150,151,472,LOW_RATE
384,2589,161,412,LOW_RATE
405,13206,171,412,LOW_RATE
225,208390,11844,464,LOW_RATE
306,286623,10,700,LOW_RATE
405,221444,214,412,LOW_RATE
406,2342,171,412,LOW_RATE
405,252159,214,412,LOW_RATE
405,243701,214,412,LOW_RATE
406,9950,171,412,LOW_RATE
466,6591,171,412,LOW_RATE
509,1982,171,412,LOW_RATE
466,64306,182,412,LOW_RATE
384,7673,161,412,LOW_RATE
553,2211,171,412,LOW_RATE
385,253035,214,412,LOW_RATE
405,10370,143,472,LOW_RATE
466,10449,171,412,LOW_RATE
384,4651,161,412,LOW_RATE
406,8640,171,412,LOW_RATE
405,209084,109,784,LOW_RATE
385,12776,171,412,LOW_RATE
554,8904,171,412,LOW_RATE
406,11429,171,412,LOW_RATE
554,10568,171,412,LOW_RATE
384,11033,171,412,LOW_RATE
405,225571,214,412,LOW_RATE
554,11094,171,412,LOW_RATE
465,6991,171,412,LOW_RATE
554,280194,109,844,LOW_RATE
385,5452,171,412,LOW_RATE
405,1637,134,472,LOW_RATE
385,255379,171,472,LOW_RATE
466,29334,182,412,LOW_RATE
553,208696,95,844,LOW_RATE
466,17026,151,472,LOW_RATE
384,6293,117,556,LOW_RATE
465,12544,171,412,LOW_RATE
406,12222,143,472,LOW_RATE
405,241575,214,412,LOW_RATE
406,7630,171,412,LOW_RATE
509,13990,171,412,LOW_RATE
406,264638,182,472,LOW_RATE
384,14695,171,412,LOW_RATE
466,2940,171,412,LOW_RATE
406,11440,117,556,LOW_RATE
406,6720,171,412,LOW_RATE
405,6424,161,412,LOW_RATE
465,5386,171,412,LOW_RATE
385,1569,171,412,LOW_RATE
553,1959,171,412,LOW_RATE
466,10041,171,412,LOW_RATE
466,23659,182,412,LOW_RATE
405,5965,143,472,LOW_RATE
384,9907,171,412,LOW_RATE
385,2425,171,412,LOW_RATE
467,210913,95,852,LOW_RATE
306,1072,11844,684,LOW_RATE
466,6768,171,412,LOW_RATE
554,1397,171,412,LOW_RATE
553,3974,134,472,LOW_RATE
509,12311,171,412,LOW_RATE
405,14005,171,412,LOW_RATE
554,240841,171,620,LOW_RATE
385,13423,171,412,LOW_RATE
405,244397,214,412,LOW_RATE
384,5389,117,556,LOW_RATE
554,9362,161,412,LOW_RATE
384,11050,171,412,LOW_RATE
384,1799,171,412,LOW_RATE
406,263179,182,472,LOW_RATE
406,3735,171,412,LOW_RATE
466,11714,171,412,LOW_RATE
384,25792,182,412,LOW_RATE
554,2570,171,412,LOW_RATE
467,8080,171,412,LOW_RATE
465,1837,171,412,LOW_RATE
385,52813,182,412,LOW_RATE
467,6819,171,412,LOW_RATE
406,12856,171,412,LOW_RATE
554,1355,171,412,LOW_RATE
509,14354,171,412,LOW_RATE
554,148975,143,628,LOW_RATE
466,1716,171,412,LOW_RATE
406,262899,227,412,LOW_RATE
385,13432,171,412,LOW_RATE
384,10608,171,412,LOW_RATE
406,3345,171,412,LOW_RATE
465,1971,171,412,LOW_RATE
465,1474,171,412,LOW_RATE
466,277376,15,744,LOW_RATE
466,10507,171,412,LOW_RATE
465,1625,171,412,LOW_RATE
406,12966,171,412,LOW_RATE
405,2206,171,412,LOW_RATE
406,260841,214,412,LOW_RATE
466,7047,171,412,LOW_RATE
553,2007,134,472,LOW_RATE
384,8654,161,412,LOW_RATE
406,6040,171,412,LOW_RATE
405,241044,214,412,LOW_RATE
384,7795,161,412,LOW_RATE
405,2226,171,412,LOW_RATE
465,66571,182,412,LOW_RATE
406,6405,171,412,LOW_RATE
406,4911,171,412,LOW_RATE
406,9089,171,412,LOW_RATE
246,315735,12,640,LOW_RATE
406,11610,171,412,LOW_RATE
406,264973,227,412,LOW_RATE
394,282488,15,528,LOW_RATE
406,7897,171,412,LOW_RATE
405,1755,171,412,LOW_RATE
465,6791,171,412,LOW_RATE
384,2353,171,412,LOW_RATE
405,242660,214,412,LOW_RATE
509,14125,171,412,LOW_RATE
554,3832,171,412,LOW_RATE
554,12545,171,412,LOW_RATE
406,4882,171,412,LOW_RATE
553,2614,134,472,LOW_RATE
405,225547,214,412,LOW_RATE
384,2306,161,412,LOW_RATE
406,136865,182,412,LOW_RATE
406,12103,171,412,LOW_RATE
405,5592,171,412,LOW_RATE
405,2054,171,412,LOW_RATE
385,253505,214,412,LOW_RATE
405,8893,143,472,LOW_RATE
467,12122,171,412,LOW_RATE
328,0,0,88,LOW_RATE
465,1981,171,412,LOW_RATE
384,5255,171,412,LOW_RATE
406,10464,171,412,LOW_RATE
406,13300,171,412,LOW_RATE
405,11915,117,556,LOW_RATE
406,220833,95,852,LOW_RATE
467,5051,171,412,LOW_RATE
466,13235,171,412,LOW_RATE
467,5772,171,412,LOW_RATE
385,55136,182,412,LOW_RATE
405,210146,85,912,LOW_RATE
405,1504,171,412,LOW_RATE
406,212914,127,724,LOW_RATE
405,211080,95,844,LOW_RATE
466,10778,171,412,LOW_RATE
384,10152,171,412,LOW_RATE
406,265032,227,412,LOW_RATE
406,261104,227,412,LOW_RATE
554,1262,171,412,LOW_RATE
406,9904,171,412,LOW_RATE
466,5086,171,412,LOW_RATE
385,256034,171,472,LOW_RATE
405,17293,182,412,LOW_RATE
509,16017,182,412,LOW_RATE
405,242430,214,412,LOW_RATE
405,225715,214,412,LOW_RATE
553,2575,143,472,LOW_RATE
406,136540,171,412,LOW_RATE
553,5434,122,532,LOW_RATE
384,31774,130,532,LOW_RATE
385,6250,171,412,LOW_RATE
554,17304,182,412,LOW_RATE
554,1368,171,412,LOW_RATE
405,4916,143,472,LOW_RATE
406,10617,117,556,LOW_RATE
406,9619,171,412,LOW_RATE
509,4131,117,556,LOW_RATE
394,129066,12012,464,LOW_RATE
467,1887,171,412,LOW_RATE
405,8725,161,412,LOW_RATE
406,3515,161,412,LOW_RATE
554,208269,95,844,LOW_RATE
406,14953,171,412,LOW_RATE
406,277425,8,692,LOW_RATE
509,12803,171,412,LOW_RATE
384,5180,117,556,LOW_RATE
246,335157,15,588,LOW_RATE
465,1747,171,412,LOW_RATE
553,6286,171,412,LOW_RATE
406,13735,171,412,LOW_RATE
384,222568,201,412,LOW_RATE
509,13822,171,412,LOW_RATE
405,8933,171,412,LOW_RATE
467,11838,161,412,LOW_RATE
405,213390,127,724,LOW_RATE
406,212319,109,784,LOW_RATE
406,8087,171,412,LOW_RATE
466,90306,143,576,LOW_RATE
405,347752,7,820,LOW_RATE
467,6224,171,412,LOW_RATE
467,5505,171,412,LOW_RATE
246,241047,1982,672,LOW_RATE
405,225703,214,412,LOW_RATE
466,17108,151,472,LOW_RATE
467,4018,171,412,LOW_RATE
466,70195,182,412,LOW_RATE
384,3799,161,412,LOW_RATE
509,4589,171,412,LOW_RATE
509,5230,171,412,LOW_RATE
509,18677,182,412,LOW_RATE
406,14617,171,412,LOW_RATE
509,1448,171,412,LOW_RATE
406,129495,182,412,LOW_RATE
554,9833,143,472,LOW_RATE
406,10670,171,412,LOW_RATE
466,10673,171,412,LOW_RATE
466,7658,171,412,LOW_RATE
246,1047,11896,684,LOW_RATE
466,10534,171,412,LOW_RATE
509,14770,171,412,LOW_RATE
406,6309,171,412,LOW_RATE
406,5703,143,472,LOW_RATE
553,2535,171,412,LOW_RATE
385,7399,171,412,LOW_RATE
406,4567,171,412,LOW_RATE
405,16981,151,472,LOW_RATE
406,137378,151,472,LOW_RATE
467,7792,171,412,LOW_RATE
405,2480,171,412,LOW_RATE
466,11183,171,412,LOW_RATE
466,7944,171,412,LOW_RATE
405,13499,171,412,LOW_RATE
406,23139,182,412,LOW_RATE
405,244006,214,412,LOW_RATE
406,256520,214,412,LOW_RATE
467,12092,171,412,LOW_RATE
405,222522,214,412,LOW_RATE
405,223577,201,412,LOW_RATE
406,277248,7,752,LOW_RATE
405,3854,161,412,LOW_RATE
384,5933,171,412,LOW_RATE
384,10692,171,412,LOW_RATE
466,14334,171,412,LOW_RATE
406,15479,171,412,LOW_RATE
466,30196,182,412,LOW_RATE
406,6788,171,412,LOW_RATE
405,239902,214,412,LOW_RATE
246,335166,15,588,LOW_RATE
406,13956,171,412,LOW_RATE
554,9006,143,472,LOW_RATE
406,11133,161,412,LOW_RATE
466,8251,171,412,LOW_RATE
384,6984,171,412,LOW_RATE
406,260991,214,412,LOW_RATE
406,2779,171,412,LOW_RATE
405,13612,171,412,LOW_RATE
405,5678,161,412,LOW_RATE
509,13320,122,532,LOW_RATE
466,11514,171,412,LOW_RATE
406,12188,171,412,LOW_RATE
405,223529,214,412,LOW_RATE
466,14112,171,412,LOW_RATE
405,17684,151,472,LOW_RATE
554,1412,171,412,LOW_RATE
405,13575,171,412,LOW_RATE
467,4263,171,412,LOW_RATE
554,18015,182,412,LOW_RATE
406,8800,171,412,LOW_RATE
465,1839,171,412,LOW_RATE
384,7308,161,412,LOW_RATE
554,4991,171,412,LOW_RATE
405,243299,214,412,LOW_RATE
406,1820,161,412,LOW_RATE
405,251573,171,472,LOW_RATE
467,16014,151,472,LOW_RATE
406,3973,171,412,LOW_RATE
406,11463,171,412,LOW_RATE
465,1521,171,412,LOW_RATE
553,7665,122,532,LOW_RATE
384,7269,171,412,LOW_RATE
406,262578,227,412,LOW_RATE
553,6698,122,532,LOW_RATE
405,225689,171,472,LOW_RATE
385,7599,171,412,LOW_RATE
554,208239,95,844,LOW_RATE
405,10284,171,412,LOW_RATE
384,11410,143,472,LOW_RATE
405,2405,143,472,LOW_RATE
467,14593,171,412,LOW_RATE
385,4765,171,412,LOW_RATE
466,2801,171,412,LOW_RATE
405,12732,161,412,LOW_RATE
384,12172,171,412,LOW_RATE
406,3990,171,412,LOW_RATE
405,241527,214,412,LOW_RATE
384,4284,161,412,LOW_RATE
384,3932,171,412,LOW_RATE
384,11851,171,412,LOW_RATE
385,2929,171,412,LOW_RATE
466,23837,182,412,LOW_RATE
553,4255,122,532,LOW_RATE
466,18049,151,472,LOW_RATE
405,11883,117,556,LOW_RATE
405,6002,171,412,LOW_RATE
406,220762,109,784,LOW_RATE
384,4908,117,556,LOW_RATE
405,4110,161,412,LOW_RATE
405,221556,214,412,LOW_RATE
509,13502,171,412,LOW_RATE
385,3786,161,412,LOW_RATE
465,1534,171,412,LOW_RATE
405,224788,214,412,LOW_RATE
406,14239,171,412,LOW_RATE
406,13066,143,472,LOW_RATE
385,256126,171,472,LOW_RATE
554,2637,171,412,LOW_RATE
385,4142,171,412,LOW_RATE
466,212400,85,912,LOW_RATE
467,15706,171,412,LOW_RATE
465,208317,85,912,LOW_RATE
246,286839,10,700,LOW_RATE
306,245184,2368,620,LOW_RATE
406,8790,171,412,LOW_RATE
406,11452,143,472,LOW_RATE
466,14155,171,412,LOW_RATE
509,208603,109,784,LOW_RATE
466,64785,182,412,LOW_RATE
467,2819,171,412,LOW_RATE
406,212332,127,724,LOW_RATE
467,15532,171,412,LOW_RATE
466,6180,171,412,LOW_RATE
405,12499,143,472,LOW_RATE
466,276585,20,684,LOW_RATE
385,7872,171,412,LOW_RATE
394,1102,11896,684,LOW_RATE
405,225860,214,412,LOW_RATE
385,256264,171,472,LOW_RATE
406,1898,171,412,LOW_RATE
385,209102,85,912,LOW_RATE
406,10918,117,556,LOW_RATE
406,12574,171,412,LOW_RATE
385,255174,171,472,LOW_RATE
467,8333,161,412,LOW_RATE
554,15374,122,532,LOW_RATE
406,8920,171,412,LOW_RATE
467,13128,171,412,LOW_RATE
394,339602,12,640,LOW_RATE
246,335393,12,640,LOW_RATE
307,241478,2379,620,LOW_RATE
384,348395,15,804,LOW_RATE
406,261239,182,472,LOW_RATE
554,8713,143,472,LOW_RATE
385,58329,182,412,LOW_RATE
466,5885,171,412,LOW_RATE
385,11195,171,412,LOW_RATE
466,90119,143,576,LOW_RATE
465,8350,171,412,LOW_RATE
405,221671,214,412,LOW_RATE
405,2171,171,412,LOW_RATE
466,14468,171,412,LOW_RATE
405,1540,171,412,LOW_RATE
465,1657,171,412,LOW_RATE
385,253747,214,412,LOW_RATE
465,3079,171,412,LOW_RATE
406,22924,182,412,LOW_RATE
405,242737,214,412,LOW_RATE
385,252298,171,472,LOW_RATE
405,243066,214,412,LOW_RATE
385,4192,171,412,LOW_RATE
467,7659,171,412,LOW_RATE
554,3534,143,472,LOW_RATE
466,11541,171,412,LOW_RATE
385,7592,161,412,LOW_RATE
405,11249,161,412,LOW_RATE
