% isAttack HIGH_RATE:	1705
% isAttack LOW_RATE:	2000
@relation 'TCP Flood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1,3-4,8,21,27'

@attribute duration numeric
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
0,OTH,60,80,0.98,HIGH_RATE
0,OTH,60,71,0.97,HIGH_RATE
0,OTH,60,159,0.97,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,107,0.97,HIGH_RATE
0,OTH,60,138,0.97,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,153,0.97,HIGH_RATE
0,OTH,60,113,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,121,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,52,0.96,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,100,0.98,HIGH_RATE
0,OTH,60,157,0.97,HIGH_RATE
0,OTH,60,128,0.97,HIGH_RATE
0,OTH,60,164,0.97,HIGH_RATE
0,OTH,60,47,0.96,HIGH_RATE
0,OTH,60,104,0.97,HIGH_RATE
0,OTH,60,130,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,102,0.97,HIGH_RATE
0,OTH,60,120,0.97,HIGH_RATE
0,OTH,60,85,0.98,HIGH_RATE
0,OTH,60,29,0.96,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,120,0.97,HIGH_RATE
0,OTH,60,74,0.97,HIGH_RATE
0,OTH,60,111,0.97,HIGH_RATE
0,OTH,60,17,0.94,HIGH_RATE
0,OTH,60,138,0.95,HIGH_RATE
0,OTH,60,110,0.98,HIGH_RATE
0,OTH,60,121,0.97,HIGH_RATE
0,OTH,60,56,0.96,HIGH_RATE
0,OTH,60,23,0.96,HIGH_RATE
0,OTH,60,139,0.97,HIGH_RATE
0,OTH,60,129,0.97,HIGH_RATE
0,OTH,60,105,0.97,HIGH_RATE
0,OTH,60,101,0.97,HIGH_RATE
0,OTH,60,77,0.97,HIGH_RATE
0,OTH,60,119,0.97,HIGH_RATE
0,OTH,60,113,0.97,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,138,0.92,HIGH_RATE
0,OTH,60,114,0.97,HIGH_RATE
0,OTH,60,105,0.97,HIGH_RATE
0,OTH,60,145,0.97,HIGH_RATE
0,OTH,60,0,0,HIGH_RATE
0,OTH,60,101,0.97,HIGH_RATE
0,OTH,60,88,0.98,HIGH_RATE
0,OTH,60,102,0.97,HIGH_RATE
0,OTH,60,30,0.96,HIGH_RATE
0,OTH,60,138,0.97,HIGH_RATE
0,OTH,60,121,0.97,HIGH_RATE
0,OTH,60,88,0.98,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,111,0.97,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,24,0.96,HIGH_RATE
0,OTH,60,117,0.97,HIGH_RATE
0,OTH,60,143,0.97,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,115,0.97,HIGH_RATE
0,OTH,60,118,0.97,HIGH_RATE
0,OTH,60,121,0.97,HIGH_RATE
0,OTH,60,139,0.95,HIGH_RATE
0,OTH,60,60,0.96,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,69,0.96,HIGH_RATE
0,OTH,60,160,0.97,HIGH_RATE
0,OTH,60,95,0.98,HIGH_RATE
0,OTH,60,128,0.97,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,OTH,60,102,0.98,HIGH_RATE
0,OTH,60,155,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,87,0.98,HIGH_RATE
0,OTH,60,145,0.97,HIGH_RATE
0,OTH,60,125,0.97,HIGH_RATE
0,OTH,60,86,0.98,HIGH_RATE
0,OTH,60,94,0.98,HIGH_RATE
0,OTH,60,113,0.97,HIGH_RATE
0,OTH,60,57,0.96,HIGH_RATE
0,OTH,60,140,0.95,HIGH_RATE
0,OTH,60,117,0.97,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,45,0.96,HIGH_RATE
0,OTH,60,137,0.92,HIGH_RATE
0,OTH,60,119,0.97,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,OTH,60,141,0.96,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,OTH,60,154,0.97,HIGH_RATE
0,OTH,60,128,0.97,HIGH_RATE
0,OTH,60,106,0.97,HIGH_RATE
0,OTH,60,101,0.98,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,137,0.95,HIGH_RATE
0,OTH,60,86,0.98,HIGH_RATE
0,OTH,60,138,0.94,HIGH_RATE
0,OTH,60,102,0.97,HIGH_RATE
0,OTH,60,120,0.97,HIGH_RATE
0,OTH,60,116,0.97,HIGH_RATE
0,OTH,60,145,0.97,HIGH_RATE
0,OTH,60,117,0.97,HIGH_RATE
0,OTH,60,85,0.98,HIGH_RATE
0,OTH,60,101,0.97,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,103,0.97,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,OTH,60,93,0.98,HIGH_RATE
0,OTH,60,93,0.98,HIGH_RATE
0,OTH,60,132,0.97,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,135,0.95,HIGH_RATE
0,OTH,60,116,0.97,HIGH_RATE
0,OTH,60,87,0.98,HIGH_RATE
0,OTH,60,103,0.98,HIGH_RATE
0,OTH,60,143,0.97,HIGH_RATE
0,OTH,60,141,0.96,HIGH_RATE
0,OTH,60,145,0.97,HIGH_RATE
0,OTH,60,151,0.97,HIGH_RATE
0,OTH,60,15,0.94,HIGH_RATE
0,OTH,60,86,0.98,HIGH_RATE
0,OTH,60,106,0.97,HIGH_RATE
0,OTH,60,114,0.97,HIGH_RATE
0,OTH,60,8,0.89,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,138,0.97,HIGH_RATE
0,OTH,60,164,0.97,HIGH_RATE
0,OTH,60,49,0.95,HIGH_RATE
0,OTH,60,123,0.97,HIGH_RATE
0,OTH,60,151,0.97,HIGH_RATE
0,OTH,60,64,0.96,HIGH_RATE
0,OTH,60,125,0.97,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,160,0.97,HIGH_RATE
0,OTH,60,119,0.97,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,84,0.98,HIGH_RATE
0,OTH,60,7,0.88,HIGH_RATE
0,OTH,60,125,0.97,HIGH_RATE
0,OTH,60,86,0.98,HIGH_RATE
0,OTH,60,14,0.93,HIGH_RATE
0,OTH,60,81,0.98,HIGH_RATE
0,OTH,60,138,0.93,HIGH_RATE
0,OTH,60,91,0.98,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,OTH,60,123,0.97,HIGH_RATE
0,OTH,60,131,0.97,HIGH_RATE
0,OTH,60,114,0.97,HIGH_RATE
0,OTH,60,62,0.96,HIGH_RATE
0,OTH,60,121,0.97,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,114,0.97,HIGH_RATE
0,OTH,60,131,0.97,HIGH_RATE
0,OTH,60,11,0.92,HIGH_RATE
0,OTH,60,145,0.97,HIGH_RATE
0,OTH,60,129,0.97,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,54,0.96,HIGH_RATE
0,OTH,60,136,0.95,HIGH_RATE
0,OTH,60,4,0.8,HIGH_RATE
0,OTH,60,148,0.97,HIGH_RATE
0,OTH,60,87,0.98,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,OTH,60,117,0.97,HIGH_RATE
0,OTH,60,153,0.97,HIGH_RATE
0,OTH,60,117,0.97,HIGH_RATE
0,OTH,60,121,0.97,HIGH_RATE
0,OTH,60,28,0.96,HIGH_RATE
0,OTH,60,160,0.97,HIGH_RATE
0,OTH,60,143,0.97,HIGH_RATE
0,OTH,60,5,0.83,HIGH_RATE
0,OTH,60,130,0.97,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,105,0.98,HIGH_RATE
0,OTH,60,116,0.97,HIGH_RATE
0,OTH,60,121,0.97,HIGH_RATE
0,OTH,60,80,0.98,HIGH_RATE
0,OTH,60,131,0.97,HIGH_RATE
0,OTH,60,104,0.97,HIGH_RATE
0,OTH,60,138,0.95,HIGH_RATE
0,OTH,60,89,0.98,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,42,0.97,HIGH_RATE
0,OTH,60,118,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,86,0.98,HIGH_RATE
0,OTH,60,125,0.97,HIGH_RATE
0,OTH,60,113,0.97,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,55,0.96,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,25,0.96,HIGH_RATE
0,OTH,60,113,0.97,HIGH_RATE
0,OTH,60,121,0.97,HIGH_RATE
0,OTH,60,98,0.98,HIGH_RATE
0,OTH,60,61,0.96,HIGH_RATE
0,OTH,60,161,0.97,HIGH_RATE
0,OTH,60,147,0.97,HIGH_RATE
0,OTH,60,136,0.97,HIGH_RATE
0,OTH,60,104,0.97,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,90,0.98,HIGH_RATE
0,OTH,60,117,0.97,HIGH_RATE
0,OTH,60,153,0.97,HIGH_RATE
0,OTH,60,103,0.97,HIGH_RATE
0,OTH,60,104,0.98,HIGH_RATE
0,OTH,60,145,0.97,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,121,0.97,HIGH_RATE
0,OTH,60,19,0.95,HIGH_RATE
0,OTH,60,3,0.75,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,161,0.97,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,OTH,60,118,0.97,HIGH_RATE
0,OTH,60,114,0.97,HIGH_RATE
0,OTH,60,153,0.97,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,107,0.97,HIGH_RATE
0,OTH,60,156,0.97,HIGH_RATE
0,OTH,60,105,0.97,HIGH_RATE
0,OTH,60,97,0.98,HIGH_RATE
0,OTH,60,117,0.97,HIGH_RATE
0,OTH,60,145,0.97,HIGH_RATE
0,OTH,60,141,0.96,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,114,0.97,HIGH_RATE
0,OTH,60,84,0.98,HIGH_RATE
0,OTH,60,40,0.97,HIGH_RATE
0,OTH,60,102,0.97,HIGH_RATE
0,OTH,60,139,0.94,HIGH_RATE
0,OTH,60,145,0.97,HIGH_RATE
0,OTH,60,145,0.97,HIGH_RATE
0,OTH,60,133,0.97,HIGH_RATE
0,OTH,60,82,0.98,HIGH_RATE
0,OTH,60,106,0.97,HIGH_RATE
0,OTH,60,50,0.96,HIGH_RATE
0,OTH,60,130,0.97,HIGH_RATE
0,OTH,60,139,0.94,HIGH_RATE
0,OTH,60,113,0.97,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,125,0.97,HIGH_RATE
0,OTH,60,117,0.97,HIGH_RATE
0,OTH,60,84,0.98,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,53,0.96,HIGH_RATE
0,OTH,60,138,0.94,HIGH_RATE
0,OTH,60,83,0.98,HIGH_RATE
0,OTH,60,83,0.98,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,153,0.97,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,95,0.98,HIGH_RATE
0,OTH,60,105,0.97,HIGH_RATE
0,OTH,60,2,0.67,HIGH_RATE
0,OTH,60,111,0.97,HIGH_RATE
0,OTH,60,6,0.86,HIGH_RATE
0,OTH,60,102,0.97,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,134,0.97,HIGH_RATE
0,OTH,60,145,0.97,HIGH_RATE
0,OTH,60,146,0.97,HIGH_RATE
0,OTH,60,138,0.92,HIGH_RATE
0,OTH,60,163,0.97,HIGH_RATE
0,OTH,60,98,0.98,HIGH_RATE
0,OTH,60,104,0.97,HIGH_RATE
0,OTH,60,115,0.97,HIGH_RATE
0,OTH,60,107,0.97,HIGH_RATE
0,OTH,60,114,0.97,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,35,0.97,HIGH_RATE
0,OTH,60,154,0.97,HIGH_RATE
0,OTH,60,86,0.98,HIGH_RATE
0,OTH,60,102,0.97,HIGH_RATE
0,OTH,60,141,0.96,HIGH_RATE
0,OTH,60,114,0.97,HIGH_RATE
0,OTH,60,107,0.98,HIGH_RATE
0,OTH,60,10,0.91,HIGH_RATE
0,OTH,60,87,0.98,HIGH_RATE
0,OTH,60,114,0.97,HIGH_RATE
0,OTH,60,79,0.98,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,148,0.97,HIGH_RATE
0,OTH,60,117,0.97,HIGH_RATE
0,OTH,60,149,0.97,HIGH_RATE
0,OTH,60,143,0.97,HIGH_RATE
0,OTH,60,118,0.97,HIGH_RATE
0,OTH,60,137,0.97,HIGH_RATE
0,OTH,60,79,0.97,HIGH_RATE
0,OTH,60,111,0.97,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,103,0.97,HIGH_RATE
0,OTH,60,83,0.97,HIGH_RATE
0,OTH,60,160,0.97,HIGH_RATE
0,OTH,60,160,0.97,HIGH_RATE
0,OTH,60,151,0.97,HIGH_RATE
0,OTH,60,158,0.97,HIGH_RATE
0,OTH,60,18,0.95,HIGH_RATE
0,OTH,60,162,0.97,HIGH_RATE
0,OTH,60,79,0.98,HIGH_RATE
0,OTH,60,138,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,153,0.97,HIGH_RATE
0,OTH,60,153,0.97,HIGH_RATE
0,OTH,60,139,0.95,HIGH_RATE
0,OTH,60,84,0.98,HIGH_RATE
0,OTH,60,125,0.97,HIGH_RATE
0,OTH,60,107,0.97,HIGH_RATE
0,OTH,60,133,0.97,HIGH_RATE
0,OTH,60,141,0.96,HIGH_RATE
0,OTH,60,119,0.97,HIGH_RATE
0,OTH,60,102,0.97,HIGH_RATE
0,OTH,60,114,0.97,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,107,0.97,HIGH_RATE
0,OTH,60,131,0.97,HIGH_RATE
0,OTH,60,67,0.96,HIGH_RATE
0,OTH,60,137,0.92,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,138,0.95,HIGH_RATE
0,OTH,60,100,0.98,HIGH_RATE
0,OTH,60,117,0.97,HIGH_RATE
0,OTH,60,41,0.97,HIGH_RATE
0,OTH,60,153,0.97,HIGH_RATE
0,OTH,60,13,0.93,HIGH_RATE
0,OTH,60,104,0.97,HIGH_RATE
0,OTH,60,58,0.96,HIGH_RATE
0,OTH,60,87,0.98,HIGH_RATE
0,OTH,60,117,0.97,HIGH_RATE
0,OTH,60,22,0.96,HIGH_RATE
0,OTH,60,72,0.97,HIGH_RATE
0,OTH,60,162,0.97,HIGH_RATE
0,OTH,60,126,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,70,0.97,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,82,0.98,HIGH_RATE
0,OTH,60,36,0.97,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,51,0.96,HIGH_RATE
0,OTH,60,152,0.97,HIGH_RATE
0,OTH,60,125,0.97,HIGH_RATE
0,OTH,60,127,0.97,HIGH_RATE
0,OTH,60,131,0.97,HIGH_RATE
0,OTH,60,153,0.97,HIGH_RATE
0,OTH,60,120,0.97,HIGH_RATE
0,OTH,60,105,0.97,HIGH_RATE
0,OTH,60,106,0.97,HIGH_RATE
0,OTH,60,66,0.96,HIGH_RATE
0,OTH,60,116,0.97,HIGH_RATE
0,OTH,60,106,0.97,HIGH_RATE
0,OTH,60,139,0.95,HIGH_RATE
0,OTH,60,107,0.97,HIGH_RATE
0,OTH,60,160,0.97,HIGH_RATE
0,OTH,60,86,0.98,HIGH_RATE
0,OTH,60,63,0.96,HIGH_RATE
0,OTH,60,131,0.97,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,OTH,60,117,0.97,HIGH_RATE
0,OTH,60,144,0.97,HIGH_RATE
0,OTH,60,37,0.97,HIGH_RATE
0,OTH,60,86,0.98,HIGH_RATE
0,OTH,60,158,0.97,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,114,0.97,HIGH_RATE
0,OTH,60,46,0.95,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,125,0.97,HIGH_RATE
0,OTH,60,27,0.96,HIGH_RATE
0,OTH,60,99,0.98,HIGH_RATE
0,OTH,60,21,0.95,HIGH_RATE
0,OTH,60,9,0.9,HIGH_RATE
0,OTH,60,158,0.97,HIGH_RATE
0,OTH,60,117,0.97,HIGH_RATE
0,OTH,60,141,0.96,HIGH_RATE
0,OTH,60,38,0.97,HIGH_RATE
0,OTH,60,70,0.97,HIGH_RATE
0,OTH,60,32,0.97,HIGH_RATE
0,OTH,60,135,0.97,HIGH_RATE
0,OTH,60,160,0.97,HIGH_RATE
0,OTH,60,85,0.98,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,89,0.98,HIGH_RATE
0,OTH,60,39,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,90,0.98,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,107,0.97,HIGH_RATE
0,OTH,60,141,0.96,HIGH_RATE
0,OTH,60,130,0.97,HIGH_RATE
0,OTH,60,91,0.98,HIGH_RATE
0,OTH,60,105,0.97,HIGH_RATE
0,OTH,60,20,0.95,HIGH_RATE
0,OTH,60,117,0.97,HIGH_RATE
0,OTH,60,153,0.97,HIGH_RATE
0,OTH,60,101,0.97,HIGH_RATE
0,OTH,60,43,0.97,HIGH_RATE
0,OTH,60,125,0.97,HIGH_RATE
0,OTH,60,122,0.97,HIGH_RATE
0,OTH,60,115,0.97,HIGH_RATE
0,OTH,60,150,0.97,HIGH_RATE
0,OTH,60,160,0.97,HIGH_RATE
0,OTH,60,1,0.5,HIGH_RATE
0,OTH,60,59,0.96,HIGH_RATE
0,OTH,60,125,0.97,HIGH_RATE
0,OTH,60,92,0.98,HIGH_RATE
0,OTH,60,107,0.97,HIGH_RATE
0,OTH,60,143,0.97,HIGH_RATE
0,OTH,60,135,0.97,HIGH_RATE
0,OTH,60,131,0.97,HIGH_RATE
0,OTH,60,153,0.97,HIGH_RATE
0,OTH,60,166,0.97,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,12,0.92,HIGH_RATE
0,OTH,60,143,0.97,HIGH_RATE
0,OTH,60,109,0.98,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,82,0.97,HIGH_RATE
0,OTH,60,87,0.98,HIGH_RATE
0,OTH,60,138,0.97,HIGH_RATE
0,OTH,60,111,0.97,HIGH_RATE
0,OTH,60,111,0.97,HIGH_RATE
0,OTH,60,108,0.97,HIGH_RATE
0,OTH,60,44,0.97,HIGH_RATE
0,OTH,60,131,0.97,HIGH_RATE
0,OTH,60,153,0.97,HIGH_RATE
0,OTH,60,81,0.97,HIGH_RATE
0,OTH,60,78,0.98,HIGH_RATE
0,OTH,60,138,0.97,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,16,0.94,HIGH_RATE
0,OTH,60,111,0.97,HIGH_RATE
0,OTH,60,136,0.91,HIGH_RATE
0,OTH,60,68,0.96,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,75,0.97,HIGH_RATE
0,OTH,60,146,0.97,HIGH_RATE
0,OTH,60,110,0.97,HIGH_RATE
0,OTH,60,113,0.97,HIGH_RATE
0,OTH,60,142,0.97,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,OTH,60,73,0.97,HIGH_RATE
0,OTH,60,140,0.97,HIGH_RATE
0,OTH,60,82,0.98,HIGH_RATE
0,OTH,60,137,0.97,HIGH_RATE
0,OTH,60,85,0.98,HIGH_RATE
0,OTH,60,85,0.98,HIGH_RATE
0,OTH,60,138,0.97,HIGH_RATE
0,OTH,60,141,0.96,HIGH_RATE
0,OTH,60,112,0.97,HIGH_RATE
0,OTH,60,106,0.97,HIGH_RATE
0,OTH,60,99,0.98,HIGH_RATE
1,S3,374,119,0,HIGH_RATE
0,S3,386,200,0,HIGH_RATE
6,RSTO,446,429,0,HIGH_RATE
0,S3,377,915,0,HIGH_RATE
0,OTH,60,177,0.97,HIGH_RATE
2,RSTO,446,718,0,HIGH_RATE
1,S3,374,109,0,HIGH_RATE
2,RSTO,446,673,0,HIGH_RATE
5,RSTO,446,479,0,HIGH_RATE
0,OTH,60,140,0.97,HIGH_RATE
0,OTH,66,35,0,HIGH_RATE
0,S3,374,133,0,HIGH_RATE
0,OTH,66,79,0.02,HIGH_RATE
0,S3,374,169,0,HIGH_RATE
0,S3,374,147,0,HIGH_RATE
0,S3,377,472,0,HIGH_RATE
4,RSTO,446,587,0,HIGH_RATE
0,S3,380,145,0,HIGH_RATE
0,OTH,66,129,0.03,HIGH_RATE
0,S3,374,135,0,HIGH_RATE
0,OTH,66,29,0,HIGH_RATE
0,OTH,60,179,0.97,HIGH_RATE
0,OTH,60,168,0.97,HIGH_RATE
0,OTH,60,143,0.97,HIGH_RATE
5,RSTO,446,476,0,HIGH_RATE
1,RSTO,446,766,0,HIGH_RATE
0,S3,377,951,0,HIGH_RATE
0,S3,374,136,0,HIGH_RATE
0,S3,374,151,0,HIGH_RATE
0,S3,374,148,0,HIGH_RATE
0,S3,374,178,0,HIGH_RATE
0,S3,377,499,0,HIGH_RATE
0,S3,374,151,0,HIGH_RATE
0,S3,374,242,0,HIGH_RATE
0,S3,377,519,0,HIGH_RATE
0,S3,374,126,0,HIGH_RATE
1,RSTO,446,757,0,HIGH_RATE
0,OTH,60,179,0.97,HIGH_RATE
0,S3,374,136,0,HIGH_RATE
0,OTH,60,120,0.97,HIGH_RATE
0,OTH,60,166,0.97,HIGH_RATE
0,S3,374,150,0,HIGH_RATE
1,S3,386,146,0,HIGH_RATE
0,S3,377,1027,0,HIGH_RATE
0,S3,374,159,0,HIGH_RATE
0,S3,374,426,0,HIGH_RATE
6,RSTO,446,328,0,HIGH_RATE
0,OTH,60,109,0.97,HIGH_RATE
0,OTH,60,180,0.97,HIGH_RATE
0,S3,374,159,0,HIGH_RATE
6,RSTO,446,370,0,HIGH_RATE
0,S3,374,152,0,HIGH_RATE
0,S3,377,410,0,HIGH_RATE
0,S3,380,979,0,HIGH_RATE
4,RSTO,446,499,0,HIGH_RATE
0,OTH,66,180,0,HIGH_RATE
0,OTH,66,172,0.01,HIGH_RATE
0,S3,374,350,0,HIGH_RATE
1,S3,464,148,0,HIGH_RATE
0,S3,377,976,0,HIGH_RATE
6,RSTO,446,373,0,HIGH_RATE
0,OTH,60,178,0.97,HIGH_RATE
0,OTH,66,236,0,HIGH_RATE
2,RSTO,446,639,0,HIGH_RATE
0,S3,374,64,0,HIGH_RATE
0,S3,374,77,0,HIGH_RATE
0,S3,374,135,0,HIGH_RATE
1,RSTO,446,770,0,HIGH_RATE
0,S3,374,96,0,HIGH_RATE
0,OTH,60,135,0.96,HIGH_RATE
0,S3,374,121,0,HIGH_RATE
0,S3,374,212,0,HIGH_RATE
0,S3,380,150,0,HIGH_RATE
0,OTH,60,119,0.97,HIGH_RATE
0,OTH,60,179,0.97,HIGH_RATE
0,S3,374,94,0,HIGH_RATE
1,S3,380,753,0,HIGH_RATE
0,S3,374,159,0,HIGH_RATE
0,OTH,60,178,0.97,HIGH_RATE
0,S3,374,145,0,HIGH_RATE
1,S3,392,775,0,HIGH_RATE
0,OTH,60,141,0.97,HIGH_RATE
0,RSTO,446,792,0,HIGH_RATE
1,S3,374,159,0,HIGH_RATE
0,S3,377,620,0,HIGH_RATE
0,S3,374,159,0,HIGH_RATE
0,OTH,66,47,0,HIGH_RATE
0,S3,374,140,0,HIGH_RATE
0,S3,374,389,0,HIGH_RATE
1,S3,374,151,0,HIGH_RATE
4,RSTO,446,534,0,HIGH_RATE
0,S3,374,191,0,HIGH_RATE
0,OTH,60,136,0.97,HIGH_RATE
1,S3,380,755,0,HIGH_RATE
0,S3,374,150,0,HIGH_RATE
0,S3,374,72,0,HIGH_RATE
0,OTH,60,178,0.97,HIGH_RATE
0,S3,374,133,0,HIGH_RATE
1,S3,374,139,0,HIGH_RATE
0,OTH,60,127,0.97,HIGH_RATE
1,S3,374,157,0,HIGH_RATE
0,OTH,66,83,0.02,HIGH_RATE
0,S3,377,880,0,HIGH_RATE
0,S3,380,939,0,HIGH_RATE
0,OTH,60,19,0.95,HIGH_RATE
0,OTH,60,138,0.97,HIGH_RATE
0,S3,374,100,0,HIGH_RATE
0,S3,374,154,0,HIGH_RATE
0,OTH,66,122,0,HIGH_RATE
0,S3,380,145,0,HIGH_RATE
3,RSTO,446,622,0,HIGH_RATE
0,S3,374,143,0,HIGH_RATE
0,OTH,60,101,0.97,HIGH_RATE
0,S3,374,142,0,HIGH_RATE
0,OTH,60,136,0.97,HIGH_RATE
3,RSTO,446,620,0,HIGH_RATE
0,OTH,60,180,0.97,HIGH_RATE
0,S3,374,22,0,HIGH_RATE
1,S3,374,142,0,HIGH_RATE
0,S3,377,359,0,HIGH_RATE
0,S3,374,149,0,HIGH_RATE
0,OTH,60,147,0.97,HIGH_RATE
0,OTH,66,123,0,HIGH_RATE
0,OTH,66,99,0.01,HIGH_RATE
0,OTH,60,180,0.97,HIGH_RATE
6,RSTO,446,327,0,HIGH_RATE
1,S3,386,128,0,HIGH_RATE
