% isAttack normal:	1333
% isAttack attack:	2592
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,12,17,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute rerror_rate numeric
@attribute dst_host_count numeric
@attribute isAttack {normal,attack}

@data
tcp,S3,0,100,attack
tcp,OTH,0,33,attack
tcp,OTH,0,64,attack
tcp,OTH,0,68,attack
tcp,OTH,0,77,attack
tcp,OTH,0,73,attack
tcp,OTH,0,68,attack
tcp,OTH,0,75,attack
tcp,OTH,0,71,attack
tcp,OTH,0,66,attack
tcp,S3,0,100,attack
tcp,OTH,0,68,attack
tcp,OTH,0,58,attack
tcp,OTH,0,69,attack
tcp,OTH,0,76,attack
tcp,OTH,0,71,attack
tcp,OTH,0,74,attack
tcp,OTH,0,72,attack
tcp,OTH,0,65,attack
tcp,OTH,0,68,attack
tcp,OTH,0,73,attack
tcp,OTH,0,71,attack
tcp,OTH,0,66,attack
tcp,OTH,0,69,attack
tcp,OTH,0,73,attack
tcp,OTH,0,67,attack
tcp,OTH,0,75,attack
tcp,OTH,0,70,attack
tcp,OTH,0,72,attack
tcp,OTH,0,68,attack
tcp,OTH,0,70,attack
tcp,S3,0,100,attack
tcp,OTH,0,66,attack
tcp,OTH,0,76,attack
tcp,OTH,0,68,attack
tcp,OTH,0,67,attack
tcp,OTH,0,73,attack
tcp,OTH,0,67,attack
tcp,OTH,0,69,attack
tcp,OTH,0,71,attack
tcp,OTH,0,70,attack
tcp,OTH,0,69,attack
tcp,OTH,0,71,attack
tcp,OTH,0,75,attack
tcp,OTH,0,73,attack
tcp,OTH,0,69,attack
tcp,OTH,0,74,attack
tcp,OTH,0,69,attack
tcp,OTH,0,66,attack
tcp,OTH,0,71,attack
tcp,OTH,0,76,attack
tcp,OTH,0,69,attack
tcp,OTH,0,69,attack
tcp,OTH,0,69,attack
tcp,OTH,0,70,attack
tcp,OTH,0,70,attack
tcp,OTH,0,64,attack
tcp,OTH,0,73,attack
tcp,OTH,0,67,attack
tcp,OTH,0,70,attack
tcp,OTH,0,69,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,73,attack
tcp,OTH,0,71,attack
tcp,S3,0,100,attack
tcp,OTH,0,73,attack
tcp,OTH,0,69,attack
tcp,OTH,0,72,attack
tcp,OTH,0,71,attack
tcp,OTH,0,66,attack
tcp,OTH,0,68,attack
tcp,OTH,0,68,attack
tcp,OTH,0,68,attack
tcp,OTH,0,67,attack
tcp,OTH,0,69,attack
tcp,OTH,0,73,attack
tcp,OTH,0,65,attack
tcp,OTH,0,69,attack
tcp,OTH,0,69,attack
tcp,OTH,0,68,attack
udp,OTH,0,34,attack
tcp,OTH,0,72,attack
tcp,OTH,0,72,attack
tcp,OTH,0,70,attack
tcp,S3,0,71,attack
tcp,OTH,0,71,attack
tcp,OTH,0,78,attack
tcp,OTH,0,64,attack
tcp,OTH,0,70,attack
tcp,OTH,0,67,attack
tcp,OTH,0,74,attack
tcp,OTH,0,68,attack
tcp,S3,0,93,attack
tcp,S3,0,100,attack
tcp,OTH,0,65,attack
tcp,OTH,0,73,attack
tcp,OTH,0,63,attack
udp,OTH,0,42,attack
tcp,OTH,0,68,attack
tcp,OTH,0,65,attack
tcp,S1,0,100,attack
tcp,OTH,0,100,attack
tcp,S1,0,93,attack
tcp,OTH,0,84,attack
tcp,OTH,0,84,attack
tcp,S1,0,100,attack
tcp,OTH,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,OTH,0,100,attack
tcp,OTH,0,15,attack
tcp,OTH,0,100,attack
tcp,OTH,0,50,attack
tcp,RSTO,0,30,attack
tcp,S1,0,100,attack
tcp,RSTO,0,86,attack
tcp,S1,0,99,attack
tcp,RSTO,0,45,attack
tcp,RSTO,0,56,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,55,attack
tcp,OTH,0,50,attack
tcp,OTH,0,46,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,46,attack
tcp,OTH,0,50,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,47,attack
tcp,OTH,0,50,attack
tcp,S1,0,99,attack
tcp,RSTO,0,100,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,100,attack
tcp,OTH,0,61,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,99,attack
tcp,OTH,0,63,attack
tcp,OTH,0,58,attack
tcp,OTH,0,47,attack
tcp,OTH,0,81,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,73,attack
tcp,RSTO,0,33,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,OTH,0,93,attack
tcp,S1,0,99,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,99,attack
tcp,OTH,0,50,attack
tcp,OTH,0,59,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,S1,0,99,attack
tcp,OTH,0,100,attack
tcp,OTH,0,91,attack
tcp,OTH,0,51,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,OTH,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,48,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,RSTO,0,97,attack
tcp,S1,0,75,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,84,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,56,attack
tcp,RSTO,0,98,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,OTH,0,56,attack
tcp,RSTO,0,78,attack
tcp,S1,0,89,attack
tcp,OTH,0,50,attack
tcp,OTH,0,85,attack
tcp,OTH,0,46,attack
tcp,S1,0,83,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,RSTO,0,68,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,OTH,0,21,attack
tcp,S1,0,100,attack
tcp,OTH,0,51,attack
tcp,OTH,0,51,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,87,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,SF,0,65,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,100,attack
tcp,OTH,0,30,attack
tcp,S1,0,100,attack
tcp,OTH,0,77,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,OTH,0,90,attack
tcp,S1,0,100,attack
tcp,OTH,0,7,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,RSTO,0,99,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,49,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,29,attack
tcp,S1,0,100,attack
tcp,RSTO,0,84,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,OTH,0,39,attack
tcp,RSTO,0,26,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,86,attack
tcp,S1,0,63,attack
tcp,RSTO,0,89,attack
tcp,S1,0,100,attack
tcp,OTH,0,93,attack
tcp,OTH,0,10,attack
tcp,S1,0,100,attack
tcp,RSTO,0,59,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,80,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,84,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,RSTO,0,64,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,OTH,0,53,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,76,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,99,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,58,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,99,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,47,attack
tcp,OTH,0,49,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,44,attack
tcp,OTH,0,50,attack
tcp,OTH,0,92,attack
tcp,OTH,0,26,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,38,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,OTH,0,51,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,RSTO,0,80,attack
tcp,S1,0,100,attack
tcp,OTH,0,51,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,39,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,RSTO,0,76,attack
tcp,OTH,0,84,attack
tcp,S1,0,99,attack
tcp,OTH,0,86,attack
tcp,S1,0,100,attack
tcp,OTH,0,54,attack
tcp,OTH,0,21,attack
tcp,S1,0,100,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,53,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,34,attack
tcp,OTH,0,83,attack
tcp,RSTO,0,38,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,RSTO,0,63,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,37,attack
tcp,RSTO,0,94,attack
tcp,OTH,0,49,attack
tcp,OTH,0,50,attack
tcp,RSTO,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,96,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,99,attack
tcp,RSTO,0,71,attack
tcp,OTH,0,73,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,54,attack
tcp,OTH,0,85,attack
tcp,RSTO,0,84,attack
tcp,S1,0,100,attack
tcp,RSTO,0,93,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,60,attack
tcp,S1,0,100,attack
tcp,OTH,0,51,attack
tcp,OTH,0,78,attack
tcp,OTH,0,60,attack
tcp,S1,0,100,attack
tcp,OTH,0,86,attack
tcp,S1,0,100,attack
tcp,OTH,0,34,attack
tcp,S1,0,100,attack
tcp,OTH,0,85,attack
tcp,OTH,0,9,attack
tcp,S1,0,100,attack
tcp,OTH,0,83,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,32,attack
tcp,OTH,0,79,attack
tcp,S1,0,100,attack
tcp,S2,0,100,attack
tcp,OTH,0,93,attack
tcp,OTH,0,62,attack
tcp,OTH,0,23,attack
tcp,S1,0,68,attack
tcp,S1,0,71,attack
tcp,OTH,0,85,attack
tcp,S1,0,94,attack
tcp,S1,0,100,attack
tcp,S2,0,100,attack
tcp,OTH,0,28,attack
tcp,OTH,0,61,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,78,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,81,attack
tcp,S1,0,96,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,RSTO,0,99,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,45,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,63,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,63,attack
tcp,OTH,0,56,attack
tcp,S1,0,100,attack
tcp,OTH,0,83,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,43,attack
tcp,OTH,0,49,attack
tcp,OTH,0,50,attack
tcp,S1,0,99,attack
tcp,OTH,0,30,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,55,attack
tcp,S1,0,99,attack
tcp,OTH,0,71,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,OTH,0,60,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,83,attack
tcp,S1,0,100,attack
tcp,OTH,0,34,attack
tcp,S1,0,63,attack
tcp,OTH,0,45,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,52,attack
tcp,OTH,0,52,attack
tcp,S1,0,100,attack
tcp,OTH,0,81,attack
tcp,OTH,0,48,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,56,attack
tcp,RSTO,0,57,attack
tcp,OTH,0,57,attack
tcp,OTH,0,50,attack
tcp,S1,0,96,attack
tcp,OTH,0,14,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,89,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,58,attack
tcp,S2,0,100,attack
tcp,OTH,0,80,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,92,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,52,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,86,attack
tcp,S1,0,100,attack
tcp,S1,0,99,attack
tcp,OTH,0,89,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,95,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,47,attack
tcp,S1,0,100,attack
tcp,OTH,0,47,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,99,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,57,attack
tcp,OTH,0,81,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,49,attack
tcp,OTH,0,89,attack
tcp,S1,0,100,attack
tcp,OTH,0,34,attack
tcp,S1,0,100,attack
tcp,OTH,0,47,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,OTH,0,15,attack
tcp,OTH,0,48,attack
tcp,OTH,0,32,attack
tcp,OTH,0,39,attack
tcp,S1,0,100,attack
tcp,OTH,0,66,attack
tcp,RSTO,0,83,attack
tcp,OTH,0,84,attack
tcp,OTH,0,100,attack
tcp,OTH,0,51,attack
tcp,OTH,0,7,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,51,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,77,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,OTH,0,3,attack
tcp,RSTO,0,85,attack
tcp,RSTO,0,45,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,46,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,OTH,0,89,attack
tcp,OTH,0,57,attack
tcp,S1,0,99,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,99,attack
tcp,OTH,0,61,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,80,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,10,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,RSTO,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,45,attack
tcp,S1,0,100,attack
tcp,OTH,0,52,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,86,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,37,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,29,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,84,attack
tcp,RSTO,0,99,attack
tcp,S1,0,100,attack
tcp,OTH,0,55,attack
tcp,RSTO,0,97,attack
tcp,S1,0,89,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,RSTO,0,6,attack
tcp,OTH,0,87,attack
tcp,OTH,0,53,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,18,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,OTH,0,35,attack
tcp,S1,0,100,attack
tcp,OTH,0,52,attack
tcp,RSTO,0,100,attack
tcp,RSTO,0,8,attack
tcp,S1,0,96,attack
tcp,S1,0,100,attack
tcp,OTH,0,47,attack
tcp,S1,0,90,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,4,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,26,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,98,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,99,attack
tcp,OTH,0,51,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,OTH,0,57,attack
tcp,OTH,0,53,attack
tcp,S1,0,100,attack
tcp,S1,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,59,attack
tcp,S1,0,100,attack
tcp,S1,0,56,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,28,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,12,attack
tcp,OTH,0,74,attack
tcp,S1,0,72,attack
tcp,OTH,0,50,attack
tcp,OTH,0,72,attack
tcp,S1,0,97,attack
tcp,S1,0,100,attack
tcp,OTH,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,OTH,0,49,attack
tcp,OTH,0,53,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,99,attack
tcp,OTH,0,53,attack
tcp,OTH,0,50,attack
tcp,OTH,0,76,attack
tcp,OTH,0,80,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,86,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,90,attack
tcp,S2,0,100,attack
tcp,OTH,0,85,attack
tcp,OTH,0,50,attack
tcp,OTH,0,50,attack
tcp,OTH,0,64,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,25,attack
tcp,OTH,0,79,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,99,attack
tcp,OTH,0,62,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,RSTO,0,100,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,OTH,0,49,attack
tcp,S2,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,99,attack
tcp,S1,0,100,attack
tcp,OTH,0,89,attack
tcp,OTH,0,53,attack
tcp,OTH,0,46,attack
tcp,S1,0,100,attack
tcp,OTH,0,37,attack
tcp,OTH,0,50,attack
tcp,S1,0,100,attack
tcp,OTH,0,50,attack
tcp,RSTO,0,93,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,S1,0,100,attack
tcp,OTH,0,58,attack
tcp,SF,0,2,normal
tcp,SF,0,5,normal
tcp,SF,0,150,normal
tcp,SF,0,199,normal
tcp,SF,0,255,normal
tcp,SF,0,143,normal
tcp,SF,0,255,normal
tcp,SF,0,16,normal
tcp,SF,0,3,normal
tcp,SF,0,255,normal
tcp,SF,0,185,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,REJ,1,2,normal
tcp,SF,0,5,normal
tcp,SF,0,214,normal
tcp,SF,0,255,normal
tcp,SF,0,3,normal
tcp,SF,0,24,normal
tcp,SF,0,255,normal
tcp,SF,0,64,normal
tcp,SF,0,25,normal
tcp,SF,0,70,normal
tcp,SF,0,164,normal
tcp,SF,0,194,normal
tcp,SF,0,47,normal
tcp,SF,0,255,normal
tcp,SF,0,16,normal
tcp,SF,0,5,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,60,normal
tcp,SF,0,255,normal
tcp,SF,0,44,normal
tcp,SF,0,2,normal
tcp,REJ,1,3,normal
tcp,SF,0,255,normal
tcp,SF,0,28,normal
tcp,SF,0,17,normal
tcp,SF,0,132,normal
tcp,SF,0,25,normal
tcp,SF,0,177,normal
tcp,SF,0,137,normal
tcp,SF,0,193,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,52,normal
tcp,SF,0,32,normal
tcp,SF,0,255,normal
tcp,SF,0,10,normal
tcp,SF,0,5,normal
tcp,REJ,1,1,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,101,normal
tcp,SF,0,255,normal
tcp,SF,0,31,normal
tcp,SF,0,182,normal
tcp,SF,0,73,normal
tcp,SF,0,255,normal
tcp,SF,0,8,normal
tcp,SF,0,36,normal
tcp,SF,0,161,normal
tcp,SF,0,255,normal
tcp,SF,0,95,normal
tcp,SF,0,141,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,S1,0,2,normal
tcp,SF,0,56,normal
tcp,SF,0,190,normal
tcp,SF,0,27,normal
tcp,SF,0,255,normal
tcp,SF,0,142,normal
tcp,SF,0,81,normal
tcp,SF,0,12,normal
tcp,SF,0,252,normal
tcp,SF,0,49,normal
tcp,SF,0,183,normal
tcp,REJ,1,33,normal
tcp,SF,0,255,normal
tcp,SF,0.08,23,normal
tcp,SF,0,117,normal
tcp,SF,0,5,normal
tcp,REJ,1,6,normal
tcp,SF,0,14,normal
tcp,SF,0,69,normal
tcp,SF,0,7,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,34,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,25,normal
tcp,SF,0,147,normal
tcp,SF,0,22,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,202,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,17,normal
tcp,REJ,1,2,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,74,normal
tcp,SF,0,2,normal
tcp,SF,0,17,normal
tcp,SF,0,38,normal
tcp,SF,0,167,normal
tcp,SF,0,255,normal
tcp,SF,0,209,normal
tcp,SF,0,198,normal
tcp,REJ,1,9,normal
tcp,SF,0,54,normal
tcp,SF,0,255,normal
tcp,SF,0,10,normal
tcp,SF,0,255,normal
tcp,SF,0,34,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,255,normal
tcp,SF,0,5,normal
tcp,SF,0,255,normal
tcp,SF,0,64,normal
tcp,SF,0,1,normal
tcp,SF,0,27,normal
tcp,SF,0,17,normal
tcp,REJ,1,9,normal
