@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-V-R3-5,9,14,18,21,27'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute srv_count numeric
@attribute same_srv_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {highrate,lowrate}

@data
OTH,60,0,909,1,29,0.03,lowrate
S1,370,0,632,1,100,0,lowrate
S1,370,0,271,1,100,0,lowrate
S1,370,0,629,1,100,0,lowrate
S1,222,0,718,1,100,0,lowrate
OTH,66,0,293,1,55,0,lowrate
S1,148,0,162,0.99,100,0,lowrate
OTH,60,0,699,1,50,0,lowrate
RSTO,986,953,129,1,100,0,lowrate
S1,296,0,326,1,100,0,lowrate
S1,548,140,487,1,89,0,lowrate
OTH,123,0,198,1,50,0,lowrate
OTH,60,0,491,1,78,0,lowrate
S1,296,0,651,1,100,0,lowrate
S1,370,0,29,1,100,0,lowrate
S1,296,0,621,1,100,0,lowrate
OTH,79,0,44,1,55,0,lowrate
OTH,410,0,85,1,60,0,lowrate
OTH,79,0,119,1,50,0,lowrate
OTH,75,0,63,1,50,0,lowrate
S1,548,140,509,1,89,0,lowrate
S1,296,0,135,1,100,0,lowrate
S1,148,0,94,0.99,98,0,lowrate
OTH,484,0,280,1,52,0,lowrate
OTH,60,0,880,1,19,0.05,lowrate
RSTO,898,887,30,1,55,0,lowrate
RSTO,975,1886,96,1,100,0,lowrate
S1,370,0,228,1,100,0,lowrate
RSTO,877,1019,195,0.99,99,0,lowrate
OTH,96,0,244,1,50,0,lowrate
RSTO,894,953,113,1,100,0,lowrate
S1,370,0,399,1,100,0,lowrate
RSTO,878,821,7,0.88,42,0,lowrate
RSTO,1058,958,126,1,100,0,lowrate
OTH,60,0,1024,1,49,0,lowrate
OTH,66,0,529,1,94,0,lowrate
RSTO,1081,1019,176,1,100,0,lowrate
S1,370,0,244,1,100,0,lowrate
RSTO,1103,1024,168,1,100,0,lowrate
S1,296,0,749,1,100,0,lowrate
S1,296,0,509,1,100,0,lowrate
S1,74,0,350,1,100,0,lowrate
S1,148,0,243,1,100,0,lowrate
S1,296,0,387,1,100,0,lowrate
S1,370,0,258,1,100,0,lowrate
OTH,106,0,96,1,50,0,lowrate
S1,148,0,437,1,100,0,lowrate
S1,296,0,322,1,100,0,lowrate
S1,296,0,116,1,100,0,lowrate
S1,296,0,53,1,100,0,lowrate
S1,296,0,456,1,100,0,lowrate
S1,370,0,314,1,100,0,lowrate
S1,370,0,31,1,100,0,lowrate
RSTO,1078,1820,448,1,100,0,lowrate
OTH,60,0,14,1,57,0.02,lowrate
S1,370,0,289,1,100,0,lowrate
OTH,60,0,973,1,31,0.03,lowrate
OTH,89,0,198,1,50,0,lowrate
S1,681,272,340,1,100,0,lowrate
S1,370,0,260,1,100,0,lowrate
S1,296,0,399,1,100,0,lowrate
OTH,60,0,575,1,72,0,lowrate
OTH,60,0,1084,1,50,0.02,lowrate
S1,222,0,328,1,99,0,lowrate
S1,370,0,766,1,100,0,lowrate
S1,370,0,235,1,100,0,lowrate
OTH,60,0,659,1,58,0,lowrate
S1,148,0,72,1,91,0,lowrate
S1,370,0,663,1,100,0,lowrate
S1,222,0,920,1,100,0,lowrate
OTH,100,0,224,1,50,0,lowrate
S1,616,272,56,0.98,78,0,lowrate
OTH,102,0,23,1,85,0,lowrate
RSTO,2321,1424,586,1,100,0,lowrate
S1,296,0,79,1,100,0,lowrate
S1,222,0,780,1,100,0,lowrate
S1,296,0,910,1,100,0,lowrate
OTH,118,0,272,1,50,0,lowrate
OTH,95,0,157,1,50,0,lowrate
S1,370,0,627,1,100,0,lowrate
OTH,120,0,19,1,85,0,lowrate
S1,148,0,166,1,100,0,lowrate
S1,222,0,724,1,100,0,lowrate
OTH,60,0,694,1,55,0,lowrate
S1,370,0,210,1,100,0,lowrate
S1,370,0,254,1,99,0,lowrate
OTH,105,0,287,1,50,0,lowrate
S1,296,0,62,1,100,0,lowrate
S1,370,0,115,1,100,0,lowrate
S1,296,0,344,1,100,0,lowrate
RSTO,1044,1019,447,1,100,0,lowrate
OTH,60,0,724,1,47,0,lowrate
S1,370,0,384,1,100,0,lowrate
S1,370,0,17,1,100,0,lowrate
S1,74,0,756,1,100,0,lowrate
S1,370,0,246,1,100,0,lowrate
RSTO,1100,1886,40,1,72,0,lowrate
S1,296,0,416,1,100,0,lowrate
OTH,84,0,231,1,50,0,lowrate
S1,370,0,509,1,100,0,lowrate
S1,370,0,733,1,100,0,lowrate
S1,296,0,86,1,100,0,lowrate
OTH,91,0,238,1,50,0,lowrate
S1,370,0,726,1,100,0,lowrate
S1,148,0,37,1,79,0,lowrate
RSTO,986,887,13,1,41,0,lowrate
OTH,410,0,6,1,6,0,lowrate
S1,148,0,146,1,100,0,lowrate
S1,370,0,700,1,100,0,lowrate
RSTO,969,12310,1,1,3,0,lowrate
S1,222,0,798,1,100,0,lowrate
S1,296,0,383,1,100,0,lowrate
OTH,66,0,490,1,90,0,lowrate
S1,370,0,422,1,100,0,lowrate
S1,296,0,663,1,100,0,lowrate
S1,74,0,667,1,100,0,lowrate
OTH,97,0,47,1,53,0,lowrate
S1,370,0,83,1,100,0,lowrate
OTH,366,0,6,1,11,0.08,lowrate
OTH,66,0,336,1,75,0,lowrate
OTH,60,0,942,1,50,0.02,lowrate
RSTO,1075,892,155,1,100,0,lowrate
RSTO,1136,958,101,1,100,0,lowrate
S1,370,0,872,1,100,0,lowrate
S1,296,0,308,1,100,0,lowrate
OTH,60,0,61,1,52,0.02,lowrate
S1,902,1754,178,0.99,100,0,lowrate
OTH,106,0,39,1,53,0,lowrate
S1,370,0,343,1,100,0,lowrate
OTH,60,0,707,1,51,0,lowrate
S1,296,0,52,1,53,0,lowrate
OTH,88,0,239,1,50,0,lowrate
S1,705,206,80,0.99,88,0,lowrate
OTH,60,0,1108,1,54,0,lowrate
S1,980,338,388,1,100,0,lowrate
OTH,98,0,8,1,40,0,lowrate
S1,296,0,417,1,100,0,lowrate
RSTO,1045,1019,43,1,44,0,lowrate
S1,370,0,119,1,100,0,lowrate
S1,296,0,606,1,100,0,lowrate
S1,370,0,82,1,100,0,lowrate
S1,296,0,16,1,100,0,lowrate
S1,370,0,938,1,100,0,lowrate
RSTO,2822,1490,362,1,100,0,lowrate
RSTO,1034,1820,163,1,100,0,lowrate
S1,296,0,389,1,100,0,lowrate
OTH,66,0,450,1,80,0,lowrate
S1,296,0,733,1,100,0,lowrate
S1,370,0,558,1,100,0,lowrate
OTH,103,0,248,1,50,0,lowrate
S1,4062,74,227,1,100,0,lowrate
OTH,82,0,68,1,50,0,lowrate
OTH,60,0,753,1,52,0.02,lowrate
S1,148,0,156,1,100,0,lowrate
S1,370,0,422,1,100,0,lowrate
RSTO,1016,1019,23,1,24,0,lowrate
OTH,575,0,4,1,71,0.01,lowrate
OTH,177,0,99,1,100,0,lowrate
OTH,201,0,79,1,87,0,lowrate
OTH,125,0,119,1,50,0,lowrate
OTH,66,0,450,1,100,0,lowrate
RSTO,1059,953,56,1,82,0,lowrate
OTH,60,0,703,1,49,0.02,lowrate
S1,296,0,181,1,100,0,lowrate
OTH,96,0,205,1,50,0,lowrate
OTH,70,0,251,1,50,0,lowrate
RSTO,1100,1886,105,1,100,0,lowrate
OTH,60,0,286,1,48,0.04,lowrate
S1,74,0,45,0.98,78,0,lowrate
S1,148,0,401,1,100,0,lowrate
S1,997,338,66,0.99,81,0,lowrate
OTH,60,0,665,1,49,0.02,lowrate
OTH,60,0,1109,1,56,0.02,lowrate
S1,370,0,10,1,100,0,lowrate
S1,370,0,288,1,100,0,lowrate
OTH,94,0,93,1,50,0,lowrate
OTH,112,0,159,1,50,0,lowrate
OTH,60,0,1121,1,51,0.02,lowrate
S1,296,0,112,1,100,0,lowrate
S1,296,0,27,1,100,0,lowrate
S1,296,0,185,1,100,0,lowrate
S1,296,0,490,1,100,0,lowrate
OTH,60,0,687,1,59,0.02,lowrate
S1,370,0,27,1,100,0,lowrate
S1,370,0,564,1,100,0,lowrate
OTH,66,0,570,1,77,0,lowrate
OTH,60,0,887,1,47,0,lowrate
OTH,66,0,347,1,80,0,lowrate
OTH,102,0,109,1,50,0,lowrate
OTH,86,0,175,1,50,0,lowrate
OTH,60,0,803,1,46,0,lowrate
OTH,119,0,80,1,50,0,lowrate
OTH,60,0,615,1,90,0.01,lowrate
OTH,102,0,90,1,50,0,lowrate
S1,296,0,309,1,100,0,lowrate
OTH,115,0,49,1,55,0,lowrate
S1,370,0,819,1,100,0,lowrate
OTH,66,0,591,1,90,0,lowrate
RSTO,1107,1019,105,1,100,0,lowrate
S1,148,0,299,1,98,0,lowrate
RSTO,935,1019,124,0.99,99,0,lowrate
S1,148,0,414,1,100,0,lowrate
S1,74,0,501,1,99,0,lowrate
RSTO,1087,1024,139,1,100,0,lowrate
OTH,99,0,256,1,50,0,lowrate
OTH,99,0,283,1,50,0,lowrate
OTH,66,0,559,1,94,0,lowrate
S1,665,140,76,0.99,93,0,lowrate
OTH,113,0,277,1,50,0,lowrate
S1,296,0,87,1,100,0,lowrate
OTH,98,0,214,1,50,0,lowrate
OTH,66,0,214,1,59,0,lowrate
OTH,60,0,5,1,65,0.03,lowrate
OTH,525,0,5,1,5,0,lowrate
S1,768,206,125,0.99,100,0,lowrate
S1,400,140,134,0.99,99,0,lowrate
S1,370,0,634,1,100,0,lowrate
RSTO,1056,1019,167,1,100,0,lowrate
RSTO,1147,1024,483,1,100,0,lowrate
S1,296,0,491,1,100,0,lowrate
S1,74,0,486,1,99,0,lowrate
OTH,60,0,923,1,29,0.03,lowrate
OTH,126,0,237,1,50,0,lowrate
S1,296,0,659,1,100,0,lowrate
S1,222,0,772,1,100,0,lowrate
S1,296,0,49,1,100,0,lowrate
OTH,60,0,1103,1,51,0,lowrate
OTH,60,0,808,1,36,0.03,lowrate
OTH,60,0,692,1,85,0.01,lowrate
S1,370,0,231,1,100,0,lowrate
S1,296,0,643,1,100,0,lowrate
S1,777,206,41,0.98,76,0,lowrate
S1,370,0,317,1,100,0,lowrate
OTH,60,0,437,1,88,0,lowrate
OTH,66,0,512,1,86,0,lowrate
S1,735,206,129,0.99,100,0,lowrate
OTH,107,0,189,1,50,0,lowrate
OTH,60,0,688,1,48,0,lowrate
OTH,60,0,953,1,45,0.02,lowrate
S1,296,0,679,1,100,0,lowrate
S1,370,0,167,1,100,0,lowrate
OTH,60,0,476,1,82,0,lowrate
S1,222,0,710,1,100,0,lowrate
S1,370,0,477,1,100,0,lowrate
S1,222,0,622,1,100,0,lowrate
OTH,60,0,848,1,50,0,lowrate
OTH,66,0,328,1,72,0,lowrate
OTH,60,0,1122,1,48,0,lowrate
RSTO,1256,1820,289,1,100,0,lowrate
S1,222,0,725,1,100,0,lowrate
S1,370,0,248,1,100,0,lowrate
OTH,66,0,379,1,86,0,lowrate
S1,296,0,464,1,100,0,lowrate
S1,296,0,82,1,100,0,lowrate
RSTO,867,1019,90,1,96,0,lowrate
S1,370,0,581,1,100,0,lowrate
OTH,66,0,375,1,98,0,lowrate
S1,296,0,414,1,100,0,lowrate
S1,3889,74,210,1,100,0,lowrate
S1,370,0,432,1,100,0,lowrate
RSTO,940,887,368,1,100,0,lowrate
