% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	372
% isAttack slowBody:	667
@relation 'TCP Flood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R4,18,17,9,8,21,3,5,1-2,10-11,23-24,14-16,19-20,22,26,6,25,12,7,13,27'

@attribute src_bytes numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_count numeric
@attribute srv_count numeric
@attribute count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute dst_bytes numeric
@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute serror_rate numeric
@attribute srv_serror_rate numeric
@attribute dst_host_serror_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_srv_rerror_rate numeric
@attribute wrong_fragment numeric
@attribute dst_host_rerror_rate numeric
@attribute rerror_rate numeric
@attribute urgent numeric
@attribute srv_rerror_rate numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
646,100,100,124,125,0,S1,206,10,tcp,0.98,0.99,1,1,0.99,0.01,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,238,238,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,958,958,0,S1,0,7,tcp,0.71,0.71,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,808,808,0,S1,0,7,tcp,0.66,0.66,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
129,50,50,72,72,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
777,85,86,88,89,0,S1,206,10,tcp,0.85,0.86,0.88,0.89,0.99,0.01,0,0.99,0.01,0,0,0,0,0,0,0,slowBody
370,100,100,478,478,0,S1,0,15,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,737,737,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
904,79,80,47,48,0,RSTO,953,30,tcp,0,0,0,0,0.98,0.02,0,0.99,0.01,0,0,0,0,0,0,0,slowBody
97,50,50,198,198,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,717,717,0,S1,0,7,tcp,0.62,0.62,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,24,24,897,897,0.04,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,195,195,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
148,100,100,658,658,0,S1,0,1,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,48,48,981,981,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,203,203,0,S1,0,15,tcp,0.82,0.82,0.65,0.65,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
148,100,100,195,196,0,S1,0,8,tcp,0.99,1,1,1,0.99,0.01,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,781,781,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
91,60,60,28,28,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
5004,100,100,644,644,0,RSTO,760,29,tcp,0.87,0.87,0.99,0.99,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,472,472,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,576,576,0,S1,0,15,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
66,85,85,528,528,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,426,426,0,S1,0,7,tcp,0.36,0.36,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
148,100,100,330,331,0,S1,0,8,tcp,0.99,1,0.99,0.99,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
107,50,50,257,257,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
74,100,100,153,154,0,S1,0,0,tcp,0.98,0.99,1,1,0.99,0.01,0,1,0,0,0,0,0,0,0,0,slowBody
3512,100,100,668,668,0,S1,74,10,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1109,71,71,46,46,0,RSTO,958,30,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,63,63,665,665,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1069,79,79,48,48,0,RSTO,958,30,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
3945,100,100,226,226,0,S2,74,31,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
74,100,100,262,263,0,S1,0,0,tcp,0.98,0.98,0.98,0.98,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,575,575,0,S1,0,15,tcp,0.86,0.86,0.56,0.56,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
91,53,53,19,19,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1143,100,100,720,720,0,RSTO,1024,28,tcp,0.62,0.62,0.81,0.81,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,49,49,1031,1031,0.02,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
665,74,75,44,45,0,S1,206,10,tcp,0.96,0.98,0.57,0.58,0.98,0.02,0,0.99,0.01,0,0,0,0,0,0,0,slowBody
60,56,56,1104,1104,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
148,100,100,154,155,0,S1,0,8,tcp,0.99,1,1,1,0.99,0.01,0,1,0,0,0,0,0,0,0,0,slowBody
222,100,100,661,661,0,S1,0,3,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,257,257,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
786,100,100,187,188,0,S1,206,10,tcp,0.93,0.94,1,1,0.99,0.01,0,1,0,0,0,0,0,0,0,0,slowBody
652,74,75,51,52,0,S1,206,10,tcp,0.96,0.98,0.67,0.68,0.98,0.02,0,0.99,0.01,0,0,0,0,0,0,0,slowBody
1132,100,100,171,171,0,RSTO,1024,30,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,311,312,0,S1,0,15,tcp,0.34,0.34,0.98,0.98,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,47,47,674,674,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
74,100,100,423,424,0,S1,0,0,tcp,0.99,0.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,134,134,0,S1,0,15,tcp,0.99,0.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
548,89,89,535,536,0,S1,140,0,tcp,0.99,0.99,0.99,0.99,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,498,498,0,S1,0,15,tcp,0.49,0.49,0.92,0.92,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,100,100,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,49,49,1025,1025,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,69,69,519,519,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,117,117,0,S1,0,15,tcp,0.99,0.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,597,597,0,S1,0,15,tcp,0.58,0.58,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,204,205,0,S1,0,15,tcp,0,0,0.01,0.01,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,362,362,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
780,100,100,157,158,0,S1,206,10,tcp,0.92,0.92,1,1,0.99,0.01,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,316,316,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,790,790,0,S1,0,7,tcp,0.65,0.65,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
66,86,86,489,489,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
66,79,79,568,568,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,217,217,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
74,100,100,318,319,0,S1,0,0,tcp,0.98,0.99,0.98,0.98,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,45,45,0,S1,0,15,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,99,99,536,537,0,S1,0,15,tcp,0.53,0.53,0.97,0.97,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
148,100,100,468,468,0,S1,0,1,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,42,42,915,915,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
81,50,50,234,234,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,239,239,0,S1,0,15,tcp,0.85,0.85,0.65,0.65,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,232,232,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,27,27,900,900,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
548,100,100,656,657,0,S1,140,0,tcp,0.99,0.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,378,378,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
5090,100,100,300,300,0,S2,148,31,tcp,0.88,0.88,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,319,319,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
626,63,64,15,16,0,S1,206,10,tcp,0.88,0.93,0.22,0.22,0.94,0.06,0,0.98,0.02,0,0,0,0,0,0,0,slowBody
60,48,48,823,823,0.02,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,21,21,20,20,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1146,100,100,155,156,0,RSTO,958,30,tcp,0,0,0,0,0.99,0.01,0,1,0,0,0,0,0,0,0,0,slowBody
54,7,7,4,4,0.12,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
660,82,83,66,67,0,S1,206,10,tcp,0.97,0.98,0.78,0.79,0.99,0.01,0,0.99,0.01,0,0,0,0,0,0,0,slowBody
648,100,100,516,516,0,S1,206,8,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1145,62,62,37,37,0,RSTO,958,30,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,67,67,642,642,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,41,41,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
525,7,7,7,7,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,48,48,698,698,0.02,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
640,100,100,175,176,0,S1,206,10,tcp,0.99,0.99,1,1,0.99,0.01,0,1,0,0,0,0,0,0,0,0,slowBody
60,27,27,740,740,0.04,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1115,100,100,162,162,0,RSTO,958,30,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,405,405,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,563,563,0,S1,0,15,tcp,0.55,0.55,0.97,0.97,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1170,100,100,406,406,0,RSTO,1024,29,tcp,0.39,0.39,0.56,0.56,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,30,30,745,745,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1085,87,87,66,66,0,RSTO,1024,30,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
66,90,90,593,593,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
66,92,92,620,620,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,427,427,0,S1,0,15,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1160,21,21,6,6,0,RSTO,958,31,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,340,340,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,48,48,876,876,0.02,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,664,664,0,S1,0,15,tcp,0.62,0.62,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
336,66,66,1,1,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,27,27,759,759,0.04,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,215,215,0,S1,0,15,tcp,0.06,0.06,0.12,0.12,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
770,100,100,133,134,0,S1,206,10,tcp,0.9,0.91,1,1,0.99,0.01,0,1,0,0,0,0,0,0,0,0,slowBody
370,99,99,312,313,0,S1,0,15,tcp,0.35,0.35,0.98,0.98,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,49,49,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
74,100,100,300,301,0,S1,0,0,tcp,0.98,0.99,0.98,0.98,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,298,298,0,S1,0,7,tcp,0.08,0.08,0.24,0.24,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,306,307,0,S1,0,15,tcp,0.33,0.33,0.98,0.98,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1056,65,65,21,21,0,RSTO,958,31,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,274,274,0,S1,0,15,tcp,0.25,0.25,0.69,0.69,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1169,100,100,404,404,0,RSTO,1024,29,tcp,0.39,0.39,0.58,0.58,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
66,73,73,332,332,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,667,667,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,394,394,0,S1,0,7,tcp,0.3,0.3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1127,100,100,98,98,0,RSTO,1024,30,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
148,84,85,49,50,0,S1,0,8,tcp,0.98,1,0.58,0.58,0.98,0.02,0,0.99,0.01,0,0,0,0,0,0,0,slowBody
116,50,50,79,79,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,266,266,0,S1,0,15,tcp,0.73,0.73,0.47,0.47,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
148,100,100,457,457,0,S1,0,1,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
104,34,34,30,30,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,53,53,1007,1007,0.02,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,45,45,727,727,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,14,14,0,S1,0,15,tcp,0.86,0.86,0.46,0.46,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,99,99,569,570,0,S1,0,15,tcp,0.55,0.56,0.97,0.97,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,681,682,0,S1,0,15,tcp,0.63,0.63,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
148,100,100,425,425,0,S1,0,1,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,213,213,0,S1,0,15,tcp,0.05,0.05,0.1,0.1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,382,382,0,S1,0,15,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
86,53,53,49,49,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,654,654,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,318,318,0,S1,0,15,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
566,8,8,2,2,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
111,50,50,179,179,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
113,50,50,241,241,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
176,49,49,41,41,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
222,100,100,959,959,0,S1,0,3,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,42,42,771,771,0.02,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
100,50,50,148,148,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1124,30,31,5,6,0,RSTO,958,31,tcp,0,0,0,0,0.83,0.17,0,0.97,0.03,0,0,0,0,0,0,0,slowBody
66,85,85,382,382,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,375,375,0,S1,0,15,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,27,27,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
129,51,51,53,53,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,253,253,0,S1,0,15,tcp,0.85,0.85,0.77,0.77,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,187,187,0,S1,0,15,tcp,0.99,0.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
665,94,94,532,533,0,S1,140,0,tcp,0.99,1,0.99,0.99,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,99,99,501,502,0,S1,0,15,tcp,0.49,0.5,0.96,0.96,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
95,54,54,47,47,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
997,99,99,332,333,0,RSTO,1019,30,tcp,0.38,0.38,0.97,0.97,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
628,0,0,0,0,0,OTH,0,0,tcp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slowBody
222,100,100,738,738,0,S1,0,3,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,235,235,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,667,668,0,S1,0,15,tcp,0.62,0.62,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,50,50,715,715,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
66,90,90,372,372,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,480,480,0,S1,0,15,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
66,88,88,436,436,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
119,50,50,114,114,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1148,89,89,75,75,0,RSTO,958,30,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
90,50,50,52,52,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
74,95,96,95,96,0,S1,0,0,tcp,0.97,0.98,0.97,0.98,0.99,0.01,0,0.99,0.01,0,0,0,0,0,0,0,slowBody
74,100,100,408,409,0,S1,0,0,tcp,0.99,0.99,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,311,311,0,S1,0,15,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
745,100,100,525,525,0,S1,206,8,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,49,49,686,686,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
643,100,100,180,180,0,S1,206,9,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,49,49,1049,1049,0.02,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,272,272,0,S1,0,15,tcp,0.25,0.25,0.67,0.67,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,623,623,0,S1,0,15,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,99,99,209,210,0,S1,0,15,tcp,0.04,0.04,0.08,0.08,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1141,100,100,377,378,0,RSTO,1024,29,tcp,0.4,0.41,0.81,0.81,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,443,443,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
631,100,100,174,175,0,S1,206,10,tcp,0.99,0.99,1,1,0.99,0.01,0,1,0,0,0,0,0,0,0,0,slowBody
262,29,29,8,8,0.2,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,608,608,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,615,615,0,S1,0,15,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
116,50,50,270,270,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
222,100,100,634,634,0,S1,0,3,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
148,98,99,92,93,0,S1,0,8,tcp,0.99,1,0.93,0.94,0.99,0.01,0,0.99,0.01,0,0,0,0,0,0,0,slowBody
74,100,100,260,261,0,S1,0,0,tcp,0.98,0.98,0.98,0.98,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
84,50,50,264,264,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
114,22,22,10,10,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,55,55,645,645,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,358,358,0,S1,0,15,tcp,0.89,0.89,0.98,0.98,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
370,100,100,546,546,0,S1,0,15,tcp,0.54,0.54,0.97,0.97,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
185,100,100,178,178,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,354,354,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,382,382,0,S1,0,7,tcp,0.28,0.28,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,1,1,1,1,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
222,100,100,951,951,0,S1,0,3,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1075,88,88,73,73,0,RSTO,958,30,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
84,50,50,151,151,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
1169,100,100,372,373,0,RSTO,1024,30,tcp,0.41,0.41,0.86,0.86,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,89,89,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,691,691,0,S1,0,7,tcp,0.6,0.6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
60,61,61,10,10,0.1,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
66,89,89,569,569,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
86,50,50,247,247,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
119,50,50,271,271,0,OTH,0,0,tcp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,10,10,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,494,494,0,S1,0,7,tcp,0.45,0.45,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
296,100,100,610,610,0,S1,0,7,tcp,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,slowBody
